Cell_name	Zvalue	Color	Cluster	CD36	PPARA
MGH54_P7_B10	0.0022900014223	green3	2	0.17505	0.39616
MGH54_P7_B12	NA	black	0	0	0.22157
MGH54_P7_C01	NA	black	0	0	0.1776
MGH54_P7_C03	NA	black	0	0	0.13488
MGH54_P7_C04	NA	black	0	0	0.10165
MGH54_P7_C05	NA	black	0	0	0.24489
MGH54_P7_C06	NA	black	0	0	0.11636
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	0.07861
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0	0.14274
MGH54_P7_C11	-0.0447206687055	green3	2	0.33685	0.28688
MGH54_P7_C12	0.0813631366299	green3	2	0.14796	0.14012
MGH54_P7_D01	NA	black	0	0	0.20664
MGH54_P7_D02	NA	black	0	0	0.29866
MGH54_P7_D03	NA	black	0	0	0.16092
MGH54_P7_D04	0.0438878916316	green3	2	0.19661	0.067639
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	0	0.14274
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	0.24367
MGH54_P7_D12	NA	black	0	0	0
MGH54_P7_E01	NA	black	0	0	1.903
MGH54_P7_E02	NA	black	0	0	0.27739
MGH54_P7_E03	NA	black	0	0	0.19283
MGH54_P7_E04	0.0435278135284	green3	2	0.1635	0.23634
MGH54_P7_E05	0.0173685717017	green3	2	0.20664	0.23879
MGH54_P7_E06	-0.188222787245	red	1	0.4049	0.10568
MGH54_P7_E08	NA	black	0	0	0.46676
MGH54_P7_E09	0.172679151121	green3	2	0.028569	0.16607
MGH54_P7_E10	NA	black	0	0	0.13356
MGH54_P7_E11	NA	black	0	0	0.2857
MGH54_P7_E12	0.0434570750575	green3	2	0.19409	0.096262
MGH54_P7_F01	NA	black	0	0	0.22774
MGH54_P7_F02	NA	black	0	0	0.077243
MGH54_P7_F03	NA	black	0	0	3.2146
MGH54_P7_F04	NA	black	0	0	0.62761
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0.1776	0
MGH54_P7_F08	NA	black	0	0	0.21039
MGH54_P7_F10	NA	black	0	0	0.24853
MGH54_P7_F11	NA	black	0	0	0.42761
MGH54_P7_G01	NA	black	0	0	0.10969
MGH54_P7_G02	NA	black	0	0	0.067639
MGH54_P7_G03	NA	black	0	0	0.07861
MGH54_P7_G04	NA	black	0	0	0.30334
MGH54_P7_G06	0.00450166512855	green3	2	0.22774	0.24975
MGH54_P7_G07	NA	black	0	0	0.062122
MGH54_P7_G08	0.0408068882334	green3	2	0.1635	0.24732
MGH54_P7_G09	NA	black	0	0	0.27501
MGH54_P7_G10	NA	black	0	0	0.055196
MGH54_P7_G11	0.0591168649377	green3	2	0.16864	0.15316
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0.33113
MGH54_P7_H04	NA	black	0	0	0.13356
MGH54_P7_H05	NA	black	0	0	0.30451
MGH54_P7_H09	0.00042949920479	green3	2	0.24123	0.55189
MGH54_P7_H10	NA	black	0	0	0.16607
MGH54_P8_A01	0.018987732849	green3	2	0.21039	0.18903
MGH54_P8_A06	0.0329806217905	green3	2	0.28806	0.60786
MGH54_P8_A07	NA	black	0	0	0.13488
MGH54_P8_A09	NA	black	0	0	0.32539
MGH54_P8_A10	NA	black	0	0	0.23266
MGH54_P8_A11	-0.115945961322	green3	2	0.38957	0.20289
MGH54_P8_A12	NA	black	0	0	0.13356
MGH54_P8_B01	NA	black	0	0	0.21661
MGH54_P8_B02	NA	black	0	0	0.36289
MGH54_P8_B04	0.00796287793673	green3	2	0.038436	0.39067
MGH54_P8_B08	NA	black	0	0	0.062122
MGH54_P8_B09	0.0619045275824	green3	2	0.10969	0.26664
MGH54_P8_B12	NA	black	0	0	0.05797
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	0.113140784184	green3	2	0.13881	0.067639
MGH54_P8_C06	NA	black	0	0	4.1733
MGH54_P8_C07	NA	black	0	0	0.056584
MGH54_P8_C09	NA	black	0	0	0.13093
MGH54_P8_C12	NA	black	0	0	0.26063
MGH54_P8_D01	0.0401494898673	green3	2	0.19535	0.11237
MGH54_P8_D03	0.0292213962145	green3	2	0.18142	0.2558
MGH54_P8_D04	NA	black	0	0.16736	0
MGH54_P8_D05	-0.0263642203994	green3	2	0.29396	0.28214
MGH54_P8_D06	NA	black	0	0	0.1177
MGH54_P8_D07	NA	black	0	0	0.051024
MGH54_P8_D08	NA	black	0	0	0.17121
MGH54_P8_D10	0.113420039959	green3	2	0.12565	0.10969
MGH54_P8_D11	0.174361362329	green3	2	0.094912	0.048236
MGH54_P8_D12	NA	black	0	0	0.094912
MGH54_P8_E01	NA	black	0	0	0.079975
MGH54_P8_E04	0.0709615810577	green3	2	0.15575	0.15186
MGH54_P8_E05	NA	black	0	0	0.36737
MGH54_P8_E07	NA	black	0	0	0.26424
MGH54_P8_E08	NA	black	0	0.10836	0
MGH54_P8_E10	NA	black	0	0	0.35614
MGH54_P8_F01	NA	black	0	0	1.4526
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0.123	0
MGH54_P8_F05	0.14934448586	green3	2	0.097611	0.094912
MGH54_P8_F06	NA	black	0	0	0.14405
MGH54_P8_F08	NA	black	0	0	0.32539
MGH54_P8_F09	0.0670630609774	green3	2	0.12035	0.24123
MGH54_P8_F10	NA	black	0	0	0.0086303
MGH54_P8_F11	NA	black	0	0	0.10568
MGH54_P8_F12	NA	black	0	0	0.26903
MGH54_P8_G01	NA	black	0	0	0.35389
MGH54_P8_G03	NA	black	0	0	2.7222
MGH54_P8_G04	NA	black	0	0	0.052416
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	0.070389
MGH54_P8_G07	0.0042995369373	green3	2	0.10299	0.39506
MGH54_P8_G08	NA	black	0	0	0.10836
MGH54_P8_G09	NA	black	0	0	0.29396
MGH54_P8_G10	0.175489374856	green3	2	0.086784	0.066261
MGH54_P8_G11	0.0462367869015	green3	2	0.1776	0.17887
MGH54_P8_G12	NA	black	0	0	0.1903
MGH54_P8_H01	NA	black	0	0	0.18015
MGH54_P8_H03	NA	black	0	0	0.14666
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	0	0.073135
MGH54_P8_H07	NA	black	0	0	0.21537
MGH54_P8_H08	NA	black	0	0	0.090853
MGH54_P8_H10	NA	black	0	0	0.31499
MGH54_P8_H12	-0.053412326778	green3	2	0.29042	0.14405
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	0.36289
MGH54_P10_A03	NA	black	0	0	0.16736
MGH54_P10_A04	-0.0427722699805	green3	2	0.34142	0.29748
MGH54_P10_A05	0.0322466258546	green3	2	0.17377	0.26063
MGH54_P10_A06	-1.94182874615	black	0	2.2095	0.19283
MGH54_P10_A07	NA	black	0	0	0.23266
MGH54_P10_A09	NA	black	0	0	0.07861
MGH54_P10_A10	-0.0437840511568	green3	2	0.29278	0.19787
MGH54_P10_A11	NA	black	0	0	0.1375
MGH54_P10_A12	NA	black	0	0	0
MGH54_P10_B01	NA	black	0	0	0.1177
MGH54_P10_B02	NA	black	0	0.18396	0
MGH54_P10_B03	NA	black	0	0	0.10969
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	NA	black	0	0	0.27739
MGH54_P10_B07	NA	black	0	0	0.10434
MGH54_P10_B08	NA	black	0	0	0.40708
MGH54_P10_B09	0.0274703285423	green3	2	0.18903	0.24123
MGH54_P10_B10	NA	black	0	0	0
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	0.071763
MGH54_P10_C04	NA	black	0	0	0.10702
MGH54_P10_C05	NA	black	0	0	0.090853
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0.16221	0
MGH54_P10_C09	NA	black	0	0	0.20539
MGH54_P10_C10	0.0761697549148	green3	2	0.1375	0.18523
MGH54_P10_C11	NA	black	0	0	0.31034
MGH54_P10_C12	NA	black	0	0	0.17632
MGH54_P10_D01	NA	black	0	0	0.12961
MGH54_P10_D02	NA	black	0	0	0.082703
MGH54_P10_D03	NA	black	0	0	0.23634
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	0.20664
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	0	0.1003
MGH54_P10_D10	NA	black	0	0	0.18777
MGH54_P10_D11	NA	black	0	0	0.09356
MGH54_P10_D12	NA	black	0	0	0.079975
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	0.0696410176859	green3	2	0.17249	0.084064
MGH54_P10_E03	0.0589790042379	green3	2	0.17377	0.13093
MGH54_P10_E04	NA	black	0	0	0.12433
MGH54_P10_E05	NA	black	0	0	0.096262
MGH54_P10_E06	NA	black	0	0	0.14274
MGH54_P10_E07	NA	black	0	0	0.098958
MGH54_P10_E08	NA	black	0	0	0.13619
MGH54_P10_E09	NA	black	0	0	0.070389
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0.20539
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0	1.7455
MGH54_P10_F03	NA	black	0	0	0.096262
MGH54_P10_F04	NA	black	0	0.4957	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	0.0236384178847	green3	2	0.20289	0.20038
MGH54_P10_F10	0.0100243063471	green3	2	0.21164	0.29396
MGH54_P10_F11	0.0419726793248	green3	2	0.18396	0.17377
MGH54_P10_F12	NA	black	0	0	0.16092
MGH54_P10_G01	-0.0740752453628	green3	2	0.31615	0.15704
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	0.26303
MGH54_P10_G05	NA	black	0	0	0.090853
MGH54_P10_G06	NA	black	0	0	0.2762
MGH54_P10_G07	NA	black	0	0	0.14796
MGH54_P10_G09	0.085954256713	green3	2	0.15963	0.077243
MGH54_P10_G10	NA	black	0	0	0.088142
MGH54_P10_G11	NA	black	0	0	0.13093
MGH54_P10_G12	NA	black	0	0.45418	0
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0.15575	0
MGH54_P10_H05	0.0147392874284	green3	2	0.21909	0.12697
MGH54_P10_H06	NA	black	0	0	0.092207
MGH54_P10_H07	NA	black	0	0.21661	0
MGH54_P10_H08	0.000538297733169	green3	2	0.23511	0.30451
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	0.00878661365924	green3	2	0.22527	0.11103
MGH54_P10_H11	0.00631957048524	green3	2	0.20414	0.35389
MGH54_P10_H12	NA	black	0	0	0.36961
MGH54_P11_A01	NA	black	0	0.25459	0
MGH54_P11_A02	NA	black	0	0	1.3306
MGH54_P11_A03	NA	black	0	0	0.20038
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0.30334
MGH54_P11_A06	0.00303420064467	green3	2	0.2302	0.044044
MGH54_P11_A08	NA	black	0	0	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	-0.000777793749996	green3	2	0.1903	0.41143
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	0	0.19787
MGH54_P11_B02	NA	black	0	0	0.23879
MGH54_P11_B03	NA	black	0	0	0.49467
MGH54_P11_B04	NA	black	0	0	0.13093
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0.30918
MGH54_P11_B10	0.00998371988269	green3	2	0.27739	0.48336
MGH54_P11_B11	-0.127402558994	green3	2	0.15186	0.79327
MGH54_P11_B12	NA	black	0	0	0.16736
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	-0.105882380143	green3	2	0.3584	0.17249
MGH54_P11_C03	NA	black	0	0	0.81311
MGH54_P11_C04	-0.0331559016382	green3	2	0.26784	0.13488
MGH54_P11_C05	NA	black	0	0	0.17632
MGH54_P11_C06	NA	black	0	0	0.12961
MGH54_P11_C07	NA	black	0	0	0.29866
MGH54_P11_C08	NA	black	0	0	0.44996
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0.24732	0
MGH54_P11_C12	NA	black	0	0.39616	0
MGH54_P11_D01	NA	black	0	0	0.28924
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	-0.0290618297887	green3	2	0.26303	0.12961
MGH54_P11_D06	NA	black	0	0	0.4489
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	0.0162156034382	green3	2	0.21288	0.20163
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0.26664
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0.070389
MGH54_P11_E06	NA	black	0	0	0.94035
MGH54_P11_E07	0.0618801760032	green3	2	0.17887	0.086784
MGH54_P11_E08	0.0648581447871	green3	2	0.16221	0.15316
MGH54_P11_E09	NA	black	0	0	0.070389
MGH54_P11_E10	NA	black	0	0	0.66993
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0	0.21661
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0.72334
MGH54_P11_F03	NA	black	0	0.29631	0
MGH54_P11_F04	NA	black	0	0	0.52907
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	0.0128464432734	green3	2	0.21039	0.26664
MGH54_P11_F07	NA	black	0	0	0.13225
MGH54_P11_F08	NA	black	0	0	0.15834
MGH54_P11_F09	NA	black	0	0	0.54794
MGH54_P11_F10	NA	black	0	0	0.13093
MGH54_P11_F11	NA	black	0	0	0.10836
MGH54_P11_F12	NA	black	0	0	0.13881
MGH54_P11_G01	NA	black	0	0	2.3031
MGH54_P11_G02	NA	black	0	0	0.33571
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	0.71545
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	0.0784628244399	green3	2	0.10702	0.23266
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	0.10434
MGH54_P11_G09	-0.124974538483	green3	2	0.17121	0.87892
MGH54_P11_G10	NA	black	0	0	0.32769
MGH54_P11_G11	NA	black	0	0	0.052416
MGH54_P11_G12	NA	black	0	0	0.16993
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	NA	black	0	0	0.25701
MGH54_P11_H04	-0.017016876448	green3	2	0.27262	0.27858
MGH54_P11_H05	NA	black	0	0	0.32077
MGH54_P11_H06	NA	black	0	0	0.070389
MGH54_P11_H07	NA	black	0	0	0.062122
MGH54_P11_H08	0.0611342259622	green3	2	0.16736	0.14926
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0.20914
MGH54_P11_H11	NA	black	0	0	0.055196
MGH54_P11_H12	0.16998274713	green3	2	0.045443	0.14926
MGH54_P12_A01	NA	black	0	0	0.33914
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	0.10836
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0.42546
MGH54_P12_A06	0.239446533201	green3	2	0.30334	2.7926
MGH54_P12_A07	NA	black	0	0	0.48233
MGH54_P12_A08	NA	black	0	0	0.18777
MGH54_P12_A09	NA	black	0	0	0.060739
MGH54_P12_A10	NA	black	0	0	0.13881
MGH54_P12_A11	NA	black	0	0	0.10568
MGH54_P12_B01	NA	black	0	0	0.1635
MGH54_P12_B02	NA	black	0	0	0.16479
MGH54_P12_B03	NA	black	0	0	0.1635
MGH54_P12_B04	-0.146614555971	green3	2	0.47093	0.24123
MGH54_P12_B05	-0.034693588884	green3	2	0.26903	0.13225
MGH54_P12_B06	NA	black	0	0	0.21661
MGH54_P12_B07	NA	black	0	0	1.3443
MGH54_P12_B08	NA	black	0	0	0.086784
MGH54_P12_B09	NA	black	0	0	0
MGH54_P12_B10	-0.0270584922321	green3	2	0.29278	0.2762
MGH54_P12_B11	-0.0108648142383	green3	2	0.22897	0.64524
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0.61259
MGH54_P12_C05	NA	black	0	0	0.46258
MGH54_P12_C06	NA	black	0	0	0.32539
MGH54_P12_C07	NA	black	0	0	2.0416
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0	0.15575
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	0.39835
MGH54_P12_D01	NA	black	0	0	0.77062
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	0.22651
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	0	0.64432
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	NA	black	0	0	0.085425
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	NA	black	0	0	0.25942
MGH54_P12_D11	-0.0207401229354	green3	2	0.25217	0.098958
MGH54_P12_D12	NA	black	0	0	0.12035
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0.44255
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0.069015
MGH54_P12_E07	NA	black	0	0	0.088142
MGH54_P12_E08	NA	black	0	0	0.49774
MGH54_P12_E09	NA	black	0	0	0.063503
MGH54_P12_E10	NA	black	0	0	0
MGH54_P12_E11	NA	black	0	0	0
MGH54_P12_E12	-0.0208681331978	green3	2	0.25459	0.12697
MGH54_P12_F01	NA	black	0	0	2.1309
MGH54_P12_F02	NA	black	0	0	0.12961
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	0.16993
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0.29396
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	NA	black	0	0	0
MGH54_P12_F09	NA	black	0	0.18903	0
MGH54_P12_F10	NA	black	0	0	0.10165
MGH54_P12_F11	NA	black	0	0	0.22897
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	0.14666
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	0.14405
MGH54_P12_G04	-0.0138900331433	green3	2	0.24732	0.12168
MGH54_P12_G05	NA	black	0	0.3471	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	-0.0323223766882	green3	2	0.22404	0.84318
MGH54_P12_G08	NA	black	0	0.20789	0
MGH54_P12_G09	-0.24089487888	black	0	0.46362	0.12168
MGH54_P12_G10	NA	black	0	0	1.4641
MGH54_P12_G11	0.128432639391	green3	2	0.11636	0.096262
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0.20414
MGH54_P12_H03	NA	black	0	0	0.12565
MGH54_P12_H04	NA	black	0	0	0.094912
MGH54_P12_H05	NA	black	0	0	0.33113
MGH54_P12_H06	0.0394753917411	green3	2	0.1865	0.17632
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.15056
MGH54_P12_H10	NA	black	0	0	0.05797
MGH54_P12_H11	NA	black	0	0	0.10969
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0.61824
MGH54_P9_A05	NA	black	0	0	0.13093
MGH54_P9_A06	NA	black	0	0.18777	0
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0.25701	0
MGH54_P9_A09	NA	black	0	0	0.10299
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	0	0.46258
MGH54_P9_A12	NA	black	0	0	0.13225
MGH54_P9_B01	NA	black	0	0.23389	0
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	-0.00270117851674	green3	2	0.24975	0.34823
MGH54_P9_B07	NA	black	0	0	0.094912
MGH54_P9_B10	NA	black	0	0	0.10969
MGH54_P9_B11	-0.518538845383	black	0	0.21288	2.7845
MGH54_P9_B12	0.026521666616	green3	2	0.1865	0.2558
MGH54_P9_C01	NA	black	0	0	0.1776
MGH54_P9_C02	NA	black	0	0	2.1833
MGH54_P9_C03	0.00919932743346	green3	2	0.22157	0.21909
MGH54_P9_C04	NA	black	0	0	0.16993
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0	0.11103
MGH54_P9_C07	NA	black	0	0	0.097611
MGH54_P9_C08	NA	black	0	0.21288	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0.20664
MGH54_P9_C12	-0.0910448838565	green3	2	0.31034	0.079975
MGH54_P9_D01	NA	black	0	0	0.17249
MGH54_P9_D03	-0.291634723213	black	0	0.53705	0.14796
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	0.0216712139229	green3	2	0.20664	0.19156
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0	0.20664
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0.36289	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0	0.11237
MGH54_P9_E02	NA	black	0	0	3.3391
MGH54_P9_E03	NA	black	0	0	0.37518
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	-0.0302717055467	green3	2	0.26424	0.12961
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0.18777
MGH54_P9_E08	NA	black	0	0	0.83754
MGH54_P9_E09	NA	black	0	0	0.123
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0.26063	0
MGH54_P9_F01	NA	black	0	0.35163	0
MGH54_P9_F02	NA	black	0	0	0.21164
MGH54_P9_F03	NA	black	0	0	0.29514
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0.98331
MGH54_P9_F07	NA	black	0	0	0.073135
MGH54_P9_F08	NA	black	0	0	0.25096
MGH54_P9_F09	0.00610039398138	green3	2	0.22033	0.30217
MGH54_P9_F10	NA	black	0	0	0.10836
MGH54_P9_F11	NA	black	0	0	0.10165
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0.11902
MGH54_P9_G02	NA	black	0	0.28688	0
MGH54_P9_G03	NA	black	0	0	0.14274
MGH54_P9_G04	NA	black	0	0	0.12035
MGH54_P9_G05	NA	black	0	0	0.23634
MGH54_P9_G06	NA	black	0	0	0.079975
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	0.34937
MGH54_P9_G09	NA	black	0	0	0.18269
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0.10702
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0.14405
MGH54_P9_H04	NA	black	0	0	0.18142
MGH54_P9_H05	NA	black	0	0	0.34937
MGH54_P9_H06	0.00464965737278	green3	2	0.20664	0.36513
MGH54_P9_H07	NA	black	0	0	0.18015
MGH54_P9_H08	NA	black	0	0	0.16221
MGH54_P9_H09	NA	black	0	0.16864	0
MGH54_P9_H10	NA	black	0	0.29748	0
MGH54_P9_H11	NA	black	0	0	0.060739
MGH54_P9_H12	NA	black	0	0	0.094912
MGH54_P2_A05	0.00268053143422	green3	2	0.22033	0.36401
MGH54_P2_A06	-0.00500415938021	green3	2	0.123	0.41684
MGH54_P2_A10	NA	black	0	0	0.21537
MGH54_P2_B03	NA	black	0	0	0.15186
MGH54_P2_B04	NA	black	0	0	0.094912
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0
MGH54_P2_B10	NA	black	0	0	0.10702
MGH54_P2_B11	-0.0774685722385	green3	2	0.32077	0.15963
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	0	0.13488
MGH54_P2_C04	NA	black	0	0	0.10434
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0	1.6079
MGH54_P2_C10	0.0373429182933	green3	2	0.19912	0.10165
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0.12961
MGH54_P2_D04	NA	black	0	0	0
MGH54_P2_E01	NA	black	0	0	0.092207
MGH54_P2_E02	NA	black	0	0	0.20539
MGH54_P2_E03	NA	black	0	0	1.8528
MGH54_P2_E04	NA	black	0	0	0.044044
MGH54_P2_E05	NA	black	0	0	0.059355
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	NA	black	0	0.28688	0
MGH54_P2_E12	0.0661734790818	green3	2	0.16607	0.13225
MGH54_P2_F05	NA	black	0	0	0.45733
MGH54_P2_F06	0.0439877162378	green3	2	0.19283	0.10299
MGH54_P2_F08	0.0476173181619	green3	2	0.19535	0.048236
MGH54_P2_F10	NA	black	0	0	0.12697
MGH54_P2_F12	NA	black	0	0	0.20038
MGH54_P2_G02	NA	black	0	0	0.35163
MGH54_P2_G06	NA	black	0	0.20664	0
MGH54_P2_G07	NA	black	0	0	0.055196
MGH54_P2_G08	-0.345798183171	black	0	0.55189	0.1137
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	0.187070692201	green3	2	0.064883	0.090853
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0.055196
MGH54_P2_H09	NA	black	0	0	0.048236
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.09356
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0	0.16993
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0.10969	0
MGH54_P5_A07	NA	black	0	0	0.16736
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	1.3984
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	NA	black	0	0	2.394
MGH54_P5_A12	0.0543008160483	green3	2	0.11503	0.27858
MGH54_P5_B02	NA	black	0	0	1.7022
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0.21661
