Cell_name	Zvalue	Color	Cluster	HDAC2	IGF1
MGH54_P11_E05	NA	black	0	3.6708	0
MGH54_P11_E06	NA	black	0	0	0.12565
MGH54_P11_E07	NA	black	0	3.1301	0
MGH54_P11_E08	NA	black	0	0.1177	0
MGH54_P11_E09	-0.318998764624	green3	2	4.2985	0.10165
MGH54_P11_E10	0.454655731019	blue	3	0.1776	0.094912
MGH54_P11_E11	NA	black	0	0	0.38957
MGH54_P11_E12	0.359955252746	blue	3	0.16736	0.15186
MGH54_P11_F01	-0.236016587335	green3	2	4.6504	0.16479
MGH54_P11_F02	NA	black	0	0.41251	0
MGH54_P11_F03	NA	black	0	0.98404	0
MGH54_P11_F04	-0.235734317322	green3	2	4.3683	0.15445
MGH54_P11_F05	NA	black	0	1.5864	0
MGH54_P11_F06	-0.101070378828	green3	2	2.9305	0.14012
MGH54_P11_F07	0.233054801125	blue	3	0.19787	0.22404
MGH54_P11_F08	NA	black	0	0	0.1177
MGH54_P11_F09	0.320348715022	blue	3	0.26903	0.1635
MGH54_P11_F10	NA	black	0	3.6568	0
MGH54_P11_F11	NA	black	0	4.2869	0
MGH54_P11_F12	NA	black	0	0.41792	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0.7277	0
MGH54_P11_G03	0.240199919078	blue	3	3.9438	0.46362
MGH54_P11_G04	0.0478396544056	green3	2	4.0405	0.32654
MGH54_P11_G05	NA	black	0	1.5514	0
MGH54_P11_G06	NA	black	0	0.23266	0
MGH54_P11_G07	-0.31845963884	green3	2	5.1531	0.14143
MGH54_P11_G08	NA	black	0	4.6966	0
MGH54_P11_G09	0.556542538733	blue	3	4.4441	0.58688
MGH54_P11_G10	NA	black	0	4.1855	0
MGH54_P11_G11	-0.357404369481	green3	2	4.2504	0.074505
MGH54_P11_G12	0.113734615198	green3	2	1.5898	0.12168
MGH54_P11_H01	0.0501582029824	green3	2	2.4995	0.51602
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	0.1819761063	blue	3	3.2277	0.52206
MGH54_P11_H04	NA	black	0	1.98	0
MGH54_P11_H05	-0.227391319519	green3	2	4.954	0.17632
MGH54_P11_H06	NA	black	0	0	0.25217
MGH54_P11_H07	0.292772523396	blue	3	0.089498	0.19912
MGH54_P11_H08	NA	black	0	2.3025	0
MGH54_P11_H09	0.0434836350816	green3	2	1.9437	0.14405
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.304378055193	blue	3	0.16092	0.18523
MGH54_P11_H12	0.00294774167325	green3	2	2.2091	0.12433
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	4.6113	0
MGH54_P12_A03	-0.170953726734	green3	2	3.2552	0.10568
MGH54_P12_A04	NA	black	0	3.8739	0
MGH54_P12_A05	0.113563586785	green3	2	0.19409	0.29631
MGH54_P12_A06	NA	black	0	0	0.38405
MGH54_P12_A07	NA	black	0	4.3743	0
MGH54_P12_A08	-0.311967290134	green3	2	4.2962	0.10568
MGH54_P12_A09	NA	black	0	3.2729	0
MGH54_P12_A10	0.161857629192	green3	2	0.10969	0.27262
MGH54_P12_A11	NA	black	0	0	0.3471
MGH54_P12_B01	-0.0183126030658	green3	2	2.8315	0.28096
MGH54_P12_B02	NA	black	0	0.24367	0
MGH54_P12_B03	0.193245886486	blue	3	4.1476	0.41359
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	3.2741	0
MGH54_P12_B06	NA	black	0	0	0.26664
MGH54_P12_B07	0.122652157722	green3	2	1.3039	0.18142
MGH54_P12_B08	NA	black	0	3.8779	0
MGH54_P12_B09	-0.191215112808	green3	2	4.1702	0.17249
MGH54_P12_B10	-0.18746299159	green3	2	3.3414	0.10165
MGH54_P12_B11	-0.143690288635	green3	2	3.5769	0.17377
MGH54_P12_C01	NA	black	0	3.7871	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	3.9432	0
MGH54_P12_C04	0.541848432258	blue	3	3.7086	0.7277
MGH54_P12_C05	NA	black	0	2.9851	0
MGH54_P12_C06	NA	black	0	0	0.51501
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0.60122	0
MGH54_P12_C11	-0.0774321896529	green3	2	3.373	0.22527
MGH54_P12_C12	NA	black	0	2.6647	0
MGH54_P12_D01	NA	black	0	3.0742	0
MGH54_P12_D02	0.27584399661	blue	3	3.7174	0.52005
MGH54_P12_D04	NA	black	0	0	0.10969
MGH54_P12_D05	NA	black	0	2.9782	0
MGH54_P12_D06	NA	black	0	1.5321	0
MGH54_P12_D07	-0.0790960945258	green3	2	5.4765	0.23879
MGH54_P12_D08	NA	black	0	0	0.11503
MGH54_P12_D09	-0.175456022331	green3	2	3.8626	0.16736
MGH54_P12_D10	0.272379146829	blue	3	0.27262	0.19283
MGH54_P12_D11	0.00864466517569	green3	2	4.294	0.29514
MGH54_P12_D12	NA	black	0	0.17887	0
MGH54_P12_E01	NA	black	0	0.73898	0
MGH54_P12_E02	NA	black	0	0.33914	0
MGH54_P12_E03	NA	black	0	4.5274	0
MGH54_P12_E04	NA	black	0	5.2861	0
MGH54_P12_E05	NA	black	0	0	0.20789
MGH54_P12_E06	0.409783836027	blue	3	0.29631	0.10434
MGH54_P12_E07	-0.113797235354	green3	2	3.2695	0.17632
MGH54_P12_E08	NA	black	0	2.1352	0
MGH54_P12_E09	NA	black	0	4.181	0
MGH54_P12_E10	NA	black	0	3.6018	0
MGH54_P12_E11	0.455310322636	blue	3	0.23756	0.085425
MGH54_P12_E12	NA	black	0	0.86076	0
MGH54_P12_F01	NA	black	0	3.2985	0
MGH54_P12_F02	0.347583727676	blue	3	0.51803	0.11103
MGH54_P12_F03	0.00923047955692	green3	2	3.1462	0.32308
MGH54_P12_F04	-0.232027854311	green3	2	3.7877	0.1177
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	0.000889515121053	green3	2	2.2421	0.35389
MGH54_P12_F07	NA	black	0	2.8392	0
MGH54_P12_F08	NA	black	0	3.2253	0
MGH54_P12_F09	NA	black	0	4.688	0
MGH54_P12_F10	NA	black	0	4.3831	0
MGH54_P12_F11	-0.158781307931	green3	2	4.0945	0.1903
MGH54_P12_F12	-0.026204401093	green3	2	5.964	0.25096
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	3.5486	0
MGH54_P12_G03	0.160742029345	green3	2	0.95903	0.19535
MGH54_P12_G04	NA	black	0	2.9094	0
MGH54_P12_G05	NA	black	0	1.1276	0
MGH54_P12_G06	0.0671740199569	green3	2	3.1685	0.39506
MGH54_P12_G07	NA	black	0	0	0.22774
MGH54_P12_G08	NA	black	0	0	0
MGH54_P12_G09	NA	black	0	3.6993	0
MGH54_P12_G10	-0.300735380233	green3	2	4.4224	0.12035
MGH54_P12_G11	0.222001475487	blue	3	3.8134	0.46571
MGH54_P12_H01	NA	black	0	0.59168	0
MGH54_P12_H02	NA	black	0	4.7003	0
MGH54_P12_H03	0.0679320323295	green3	2	0.1865	0.32423
MGH54_P12_H04	0.132242458124	green3	2	1.5049	0.1177
MGH54_P12_H05	NA	black	0	3.1903	0
MGH54_P12_H06	0.274767235836	blue	3	0.14535	0.20414
MGH54_P12_H07	0.380497085417	blue	3	0.15445	0.14143
MGH54_P12_H09	NA	black	0	0.65992	0
MGH54_P12_H10	-0.149426011078	green3	2	3.4779	0.15963
MGH54_P12_H11	NA	black	0	0.31034	0
MGH54_P9_A01	0.114900892773	green3	2	0.50182	0.27739
MGH54_P9_A02	NA	black	0	3.0419	0
MGH54_P9_A03	0.14860477415	green3	2	0.21537	0.27381
MGH54_P9_A04	NA	black	0	4.0708	0
MGH54_P9_A05	NA	black	0	0	0.13619
MGH54_P9_A06	NA	black	0	0.41576	0
MGH54_P9_A07	NA	black	0	3.4459	0
MGH54_P9_A08	NA	black	0	4.8016	0
MGH54_P9_A09	NA	black	0	0	0
MGH54_P9_A10	NA	black	0	0.19409	0
MGH54_P9_A11	NA	black	0	0	0.64062
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	1.7643	0
MGH54_P9_B02	NA	black	0	0.75531	0
MGH54_P9_B03	NA	black	0	3.6054	0
MGH54_P9_B04	-1.33915060931	black	0	1.0433	2.0475
MGH54_P9_B05	0.289919177282	blue	3	0.20664	0.18903
MGH54_P9_B06	0.0796733000721	green3	2	0.18269	0.3173
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	2.9736	0
MGH54_P9_B11	NA	black	0	0.29631	0
MGH54_P9_B12	NA	black	0	3.0027	0
MGH54_P9_C01	NA	black	0	0.66175	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	0.148165619521	green3	2	0.16221	0.27739
MGH54_P9_C04	NA	black	0	0.33914	0
MGH54_P9_C05	0.0738565783829	green3	2	0.24001	0.31846
MGH54_P9_C06	NA	black	0	0	0.14796
MGH54_P9_C07	NA	black	0	0.14666	0
MGH54_P9_C08	NA	black	0	3.6113	0
MGH54_P9_C09	-0.163692938538	green3	2	0.6248	0.48543
MGH54_P9_C10	0.294570133484	blue	3	0.20414	0.1865
MGH54_P9_C11	NA	black	0	0.16993	0
MGH54_P9_C12	NA	black	0	0.2302	0
MGH54_P9_D01	-0.0695216540944	green3	2	3.2394	0.22651
MGH54_P9_D03	0.266931265754	blue	3	0.21909	0.20163
MGH54_P9_D04	NA	black	0	0.23143	0
MGH54_P9_D05	NA	black	0	0.15056	0
MGH54_P9_D07	0.296891523535	blue	3	0.17887	0.18777
MGH54_P9_D08	NA	black	0	3.3288	0
MGH54_P9_D09	-0.125516303626	green3	2	3.4565	0.18142
MGH54_P9_D10	NA	black	0	2.5811	0
MGH54_P9_D11	NA	black	0	3.276	0
MGH54_P9_D12	NA	black	0	0.48954	0
MGH54_P9_E01	NA	black	0	0.16479	0
MGH54_P9_E02	NA	black	0	0	0.70752
MGH54_P9_E03	NA	black	0	4.8468	0
MGH54_P9_E04	NA	black	0	0.30217	0
MGH54_P9_E05	0.0162435274585	green3	2	3.0885	0.33457
MGH54_P9_E06	NA	black	0	3.9485	0
MGH54_P9_E07	-0.184957260089	green3	2	3.5423	0.13225
MGH54_P9_E08	NA	black	0	3.974	0
MGH54_P9_E09	NA	black	0	1.3962	0
MGH54_P9_E10	NA	black	0	3.7952	0
MGH54_P9_E11	NA	black	0	0.52306	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0.26063	0
MGH54_P9_F02	NA	black	0	4.9028	0
MGH54_P9_F03	NA	black	0	3.099	0
MGH54_P9_F04	NA	black	0	3.2978	0
MGH54_P9_F05	NA	black	0	4.5026	0
MGH54_P9_F06	NA	black	0	0.28451	0
MGH54_P9_F07	-0.256115740537	green3	2	3.8034	0.1003
MGH54_P9_F08	-0.011935576515	green3	2	2.7968	0.29278
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	0.260059979759	blue	3	0.42546	0.18396
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	4.2623	0
MGH54_P9_G01	NA	black	0	1.696	0
MGH54_P9_G02	NA	black	0	3.6353	0
MGH54_P9_G03	NA	black	0	0.21288	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0.91991	0
MGH54_P9_G06	NA	black	0	0	0.30685
MGH54_P9_G07	NA	black	0	4.1285	0
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	4.1198	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0.37851
MGH54_P9_H01	NA	black	0	3.7654	0
MGH54_P9_H02	NA	black	0	4.3718	0
MGH54_P9_H03	-0.0669680102207	green3	2	2.8059	0.1776
MGH54_P9_H04	NA	black	0	0	0.19535
MGH54_P9_H05	-0.043911931481	green3	2	4.0261	0.26544
MGH54_P9_H06	NA	black	0	3.7417	0
MGH54_P9_H07	NA	black	0	0	0.088142
MGH54_P9_H08	-0.21713679511	green3	2	3.6949	0.12035
MGH54_P9_H09	NA	black	0	4.3797	0
MGH54_P9_H10	NA	black	0	0	0.52005
MGH54_P9_H11	NA	black	0	3.0757	0
MGH54_P9_H12	0.350991711536	blue	3	0.24245	0.14796
MGH54_P2_A05	0.117473308035	green3	2	3.039	0.4813
MGH54_P2_A06	NA	black	0	2.708	0
MGH54_P2_A10	-0.109010883418	green3	2	3.4939	0.20038
MGH54_P2_B03	0.22707540614	blue	3	0.42116	0.20664
MGH54_P2_B04	NA	black	0	4.0036	0
MGH54_P2_B06	NA	black	0	3.9852	0
MGH54_P2_B09	-0.22500263362	green3	2	4.1836	0.15186
MGH54_P2_B10	-0.330453268076	green3	2	4.0568	0.073135
MGH54_P2_B11	NA	black	0	0	0.07861
MGH54_P2_C01	-0.153107435702	green3	2	3.0966	0.096262
MGH54_P2_C02	NA	black	0	0.51197	0
MGH54_P2_C04	NA	black	0	1.6007	0
MGH54_P2_C05	-0.0421811579127	green3	2	4.7103	0.26183
MGH54_P2_C09	0.425391740309	blue	3	0.2857	0.096262
MGH54_P2_C10	NA	black	0	0.12035	0
MGH54_P2_C11	0.367801357512	blue	3	0.22404	0.14012
MGH54_P2_D01	NA	black	0	3.2978	0
MGH54_P2_D02	NA	black	0	4.4671	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0.18903	0
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0	0.26183
MGH54_P2_E03	-0.0466103459483	green3	2	2.5016	0.11503
MGH54_P2_E04	0.504641239495	blue	3	0.085425	0.079975
MGH54_P2_E05	NA	black	0	3.6971	0
MGH54_P2_E08	NA	black	0	0.56169	0
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	0.384815208794	blue	3	0.58304	0.073135
MGH54_P2_F05	-0.274165254385	green3	2	0.87814	0.61164
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	0.388498070492	blue	3	0.60502	0.066261
MGH54_P2_F10	NA	black	0	2.9853	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0.27023	0
MGH54_P2_G06	NA	black	0	3.2699	0
MGH54_P2_G07	0.510097005479	blue	3	0.14535	0.067639
MGH54_P2_G08	-0.33092347946	green3	2	3.9494	0.060739
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	2.7824	0
MGH54_P2_H02	-0.0479981238803	green3	2	2.6199	0.17377
MGH54_P2_H08	0.384394839533	blue	3	0.082703	0.14796
MGH54_P2_H09	NA	black	0	4.0632	0
MGH54_P2_H11	0.513217204575	blue	3	0.29042	0.041243
MGH54_P5_A02	0.203627833184	blue	3	0.14143	0.2461
MGH54_P5_A03	NA	black	0	3.1092	0
MGH54_P5_A04	NA	black	0	0.13093	0
MGH54_P5_A05	0.124993666843	green3	2	0.13225	0.29278
MGH54_P5_A06	NA	black	0	4.6136	0
MGH54_P5_A07	0.351706133499	blue	3	0.45733	0.1177
MGH54_P5_A08	0.378759883131	blue	3	0.27262	0.12697
MGH54_P5_A09	-0.12993895994	green3	2	3.0172	0.11237
MGH54_P5_A10	NA	black	0	0	0
MGH54_P5_A11	-0.414841256875	green3	2	4.9611	0.092207
MGH54_P5_A12	0.381231486962	blue	3	0.086784	0.14926
MGH54_P5_B02	NA	black	0	2.0293	0
MGH54_P5_B03	0.245314227818	blue	3	0.40054	0.19661
MGH54_P5_B04	0.30048956205	blue	3	0.51904	0.14405
MGH54_P5_B05	NA	black	0	4.2588	0
MGH54_P5_B06	0.292929683134	blue	3	0.28333	0.17887
MGH54_P5_B07	-0.338839856588	green3	2	4.2778	0.088142
MGH54_P5_B08	NA	black	0	5.2647	0
MGH54_P5_B09	NA	black	0	2.9128	0
MGH54_P5_B10	-0.306055358682	green3	2	4.0692	0.090853
MGH54_P5_B11	NA	black	0	3.8622	0
MGH54_P5_B12	0.421330247985	blue	3	0.26664	0.10165
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	0.0393550974097	green3	2	0.37184	0.33571
MGH54_P5_C03	NA	black	0	0.29983	0
MGH54_P5_C04	NA	black	0	3.3791	0
MGH54_P5_C05	0.107871953662	green3	2	3.5925	0.39726
MGH54_P5_C06	-0.394134437867	green3	2	5.3056	0.11503
MGH54_P5_C07	NA	black	0	0	0.17505
MGH54_P5_C08	NA	black	0	4.8773	0
MGH54_P5_C09	0.460316989338	blue	3	0.10836	0.10165
MGH54_P5_C10	NA	black	0	4.5075	0
MGH54_P5_C11	-0.187479689219	green3	2	3.5874	0.13488
MGH54_P5_C12	NA	black	0	0.31383	0
MGH54_P5_D01	-0.176792378913	green3	2	4.8553	0.19787
MGH54_P5_D02	NA	black	0	3.6318	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	0.0811070251726	green3	2	0.16221	0.3173
MGH54_P5_D05	NA	black	0	3.604	0
MGH54_P5_D06	0.319879135943	blue	3	0.44255	0.14143
MGH54_P5_D08	0.31457048333	blue	3	0.18777	0.17632
MGH54_P5_D09	-0.254918828712	green3	2	3.5358	0.064883
MGH54_P5_D10	NA	black	0	0.65444	0
MGH54_P5_D11	-0.35714660362	green3	2	4.8266	0.11237
MGH54_P5_D12	-0.190932405802	green3	2	4.4098	0.18142
MGH54_P5_E01	-0.350964618195	green3	2	5.4643	0.13619
MGH54_P5_E02	NA	black	0	0.24001	0
MGH54_P5_E03	NA	black	0	3.3682	0
MGH54_P5_E04	NA	black	0	2.662	0
MGH54_P5_E05	0.475261911358	blue	3	0.096262	0.094912
MGH54_P5_E06	-0.370435610075	green3	2	4.4074	0.079975
MGH54_P5_E07	0.32823254549	blue	3	0.52005	0.12433
MGH54_P5_E08	-0.0289643508522	green3	2	2.6704	0.24245
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0.19912
MGH54_P5_E11	-0.0920875828626	green3	2	3.7842	0.22774
MGH54_P5_E12	NA	black	0	0.10969	0
MGH54_P5_F01	0.118349663488	green3	2	0.18396	0.29396
MGH54_P5_F02	NA	black	0	4.3059	0
MGH54_P5_F03	-0.0180504505117	green3	2	4.9358	0.27023
MGH54_P5_F04	NA	black	0	0.33342	0
MGH54_P5_F05	0.138340245517	green3	2	1.3505	0.15056
MGH54_P5_F06	-0.249890780984	green3	2	4.2976	0.14274
MGH54_P5_F07	NA	black	0	0	0.22157
MGH54_P5_F08	NA	black	0	0.22033	0
MGH54_P5_F10	NA	black	0	0.11902	0
MGH54_P5_F11	0.0485103521901	green3	2	1.8412	0.17887
MGH54_P5_F12	0.29048752613	blue	3	0.49467	0.15445
MGH54_P5_G01	NA	black	0	0.1865	0
MGH54_P5_G02	NA	black	0	4.1001	0
MGH54_P5_G03	0.171725542362	green3	2	0.69777	0.21785
MGH54_P5_G04	0.00812517719295	green3	2	3.1367	0.32193
MGH54_P5_G05	0.242824958122	blue	3	0.17377	0.22033
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0.02148	0
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	-0.379008476279	green3	2	4.5462	0.085425
MGH54_P5_G10	0.0949558844524	green3	2	4.3095	0.34483
MGH54_P5_G11	NA	black	0	3.8319	0
MGH54_P5_G12	NA	black	0	2.5756	0
MGH54_P5_H01	NA	black	0	3.925	0
MGH54_P5_H02	NA	black	0	3.7639	0
MGH54_P5_H03	-0.214668028133	green3	2	3.7264	0.12565
MGH54_P5_H04	NA	black	0	0.30334	0
MGH54_P5_H05	-0.154101140425	green3	2	4.0134	0.1903
MGH54_P5_H06	NA	black	0	2.2516	0
MGH54_P5_H07	0.22162369638	blue	3	1.201	0.084064
MGH54_P5_H08	NA	black	0	0	0
MGH54_P5_H09	NA	black	0	3.3038	0
MGH54_P5_H10	-0.134521695394	green3	2	3.9533	0.20163
MGH54_P5_H11	0.296585015973	blue	3	0.24001	0.18142
MGH54_P5_H12	NA	black	0	3.2823	0
MGH54_P13_A02	NA	black	0	2.1134	0
MGH54_P13_A03	NA	black	0	3.1357	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	3.5395	0
MGH54_P13_A06	-0.033654071576	green3	2	3.2793	0.27023
MGH54_P13_A07	-0.235824892386	green3	2	3.9543	0.12961
MGH54_P13_A09	-0.187934864582	green3	2	4.2805	0.17887
MGH54_P13_A10	-0.590280038169	green3	2	4.8597	0.0043216
MGH54_P13_A11	NA	black	0	4.4538	0
MGH54_P13_B01	-0.00491574398061	green3	2	3.7402	0.29631
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	0.0060127206755	green3	2	0.67356	0.35163
MGH54_P13_B04	0.436679142192	blue	3	4.1088	0.56949
MGH54_P13_B05	0.65376422987	blue	3	4.9144	0.57046
MGH54_P13_B06	0.158416551768	green3	2	5.1733	0.33914
MGH54_P13_B07	-0.00348972957978	green3	2	2.1117	0.37962
MGH54_P13_B08	0.289663920713	blue	3	3.4538	0.58207
MGH54_P13_B10	NA	black	0	4.0237	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0.47301	0
MGH54_P13_C01	NA	black	0	0.60312	0
MGH54_P13_C02	NA	black	0	4.567	0
MGH54_P13_C03	NA	black	0	3.4334	0
MGH54_P13_C04	NA	black	0	0.36737	0
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	3.1243	0
MGH54_P13_C07	-0.0333691061706	green3	2	3.0798	0.26544
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	3.8547	0
MGH54_P13_C11	NA	black	0	1.8213	0
MGH54_P13_C12	NA	black	0	2.9791	0
MGH54_P13_D01	NA	black	0	0.67175	0
MGH54_P13_D02	0.139710111048	green3	2	0.39067	0.26784
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	-0.0645995387151	green3	2	4.2827	0.25217
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	3.4407	0
MGH54_P13_D07	NA	black	0	0.27977	0
MGH54_P13_D09	NA	black	0	0.22774	0
MGH54_P13_D10	NA	black	0	3.875	0
MGH54_P13_D11	NA	black	0	0.62387	0
MGH54_P13_D12	0.056723033837	green3	2	2.4568	0.57046
MGH54_P13_E01	NA	black	0	0.33228	0
MGH54_P13_E02	-0.0372008154414	green3	2	1.9226	0.50792
MGH54_P13_E03	0.26186973943	blue	3	0.66175	0.15186
MGH54_P13_E04	-0.219753128788	green3	2	3.5997	0.10702
MGH54_P13_E05	NA	black	0	0.64247	0
MGH54_P13_E06	NA	black	0	2.7837	0
MGH54_P13_E07	NA	black	0	3.5108	0
MGH54_P13_E08	NA	black	0	3.9572	0
MGH54_P13_E09	NA	black	0	4.1079	0
MGH54_P13_E10	0.160454058689	green3	2	0.28451	0.26183
MGH54_P13_E11	NA	black	0	4.4754	0
MGH54_P13_E12	NA	black	0	0	0.15316
MGH54_P13_F01	NA	black	0	3.5707	0
MGH54_P13_F02	0.062327501601	green3	2	4.9139	0.30685
MGH54_P13_F03	-0.269153070396	green3	2	3.8468	0.094912
MGH54_P13_F04	0.14359035305	green3	2	0.28214	0.27262
MGH54_P13_F05	-0.123032746738	green3	2	3.7429	0.20163
MGH54_P13_F06	0.476280546222	blue	3	0.10165	0.09356
MGH54_P13_F07	-0.0820780946616	green3	2	4.9853	0.24123
MGH54_P13_F08	-0.0652559132545	green3	2	3.0968	0.22157
MGH54_P13_F09	0.117791473111	green3	2	0.35727	0.28451
MGH54_P13_F10	0.377294012945	blue	3	0.11636	0.14796
MGH54_P13_F11	-0.225150132307	green3	2	0.3584	0.51299
MGH54_P13_F12	NA	black	0	0	0.20038
MGH54_P13_G01	0.0193836336767	green3	2	3.0602	0.34028
MGH54_P13_G02	0.132428826192	green3	2	0.24123	0.28214
MGH54_P13_G03	-0.280234178565	green3	2	4.0093	0.10299
MGH54_P13_G05	0.480538074591	blue	3	4.0355	0.60975
MGH54_P13_G06	NA	black	0	4.7678	0
MGH54_P13_G07	NA	black	0	2.8834	0
MGH54_P13_G08	-0.230415533369	green3	2	3.6654	0.10568
MGH54_P13_G09	NA	black	0	0.49774	0
MGH54_P13_G10	-3.97463376173	black	0	0.28096	3.484
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	2.7303	0
MGH54_P13_H02	0.177105204688	green3	2	0.7476	0.20789
MGH54_P13_H03	-0.0609590575014	green3	2	0.34823	0.40272
MGH54_P13_H04	NA	black	0	1.5251	0
MGH54_P13_H05	NA	black	0	4.2876	0
MGH54_P13_H06	NA	black	0	1.9848	0
MGH54_P13_H07	NA	black	0	3.6111	0
MGH54_P13_H08	0.0781406645193	green3	2	0.69777	0.29278
MGH54_P13_H09	NA	black	0	0.16221	0
MGH54_P13_H10	NA	black	0	3.0716	0
MGH54_P13_H11	0.0290566982925	green3	2	0.44996	0.34028
MGH60_P4_A01	NA	black	0	4.1929	0
MGH60_P4_A02	NA	black	0	3.772	0
MGH60_P4_A03	0.259929974396	blue	3	0.22404	0.20539
MGH60_P4_A04	NA	black	0	3.8363	0
MGH60_P4_A05	NA	black	0	3.7306	0
MGH60_P4_A06	NA	black	0	1.8914	0
MGH60_P4_A07	-0.255064834893	green3	2	4.1727	0.13225
MGH60_P4_A08	NA	black	0	0	0.094912
MGH60_P4_A09	NA	black	0	0.42116	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	3.7424	0
MGH60_P4_A12	NA	black	0	4.0696	0
MGH60_P4_B01	NA	black	0	0.19283	0
MGH60_P4_B02	NA	black	0	0	0.43616
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0.20789
MGH60_P4_B05	-0.359616515995	green3	2	4.5976	0.098958
MGH60_P4_B06	NA	black	0	0.59168	0
MGH60_P4_B07	NA	black	0	4.6634	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0.32077
MGH60_P4_B10	NA	black	0	4.4108	0
MGH60_P4_B11	NA	black	0	4.4354	0
MGH60_P4_B12	NA	black	0	4.6491	0
MGH60_P4_C01	NA	black	0	1.9572	0
MGH60_P4_C02	0.556399827988	blue	3	3.6135	0.76808
MGH60_P4_C03	NA	black	0	2.9982	0
MGH60_P4_C04	-0.200595627963	green3	2	3.4645	0.10702
MGH60_P4_C05	-0.0321643461354	green3	2	3.9491	0.27381
MGH60_P4_C06	-0.248132735909	green3	2	4.2541	0.14143
MGH60_P4_C07	NA	black	0	3.4226	0
MGH60_P4_C09	NA	black	0	4.4235	0
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	3.6349	0
MGH60_P4_D01	NA	black	0	2.0979	0
MGH60_P4_D02	NA	black	0	0.41468	0
MGH60_P4_D03	NA	black	0	5.173	0
MGH60_P4_D04	-0.331200865168	green3	2	4.8838	0.12697
MGH60_P4_D05	NA	black	0	3.7494	0
MGH60_P4_D06	NA	black	0	1.8722	0
MGH60_P4_D07	NA	black	0	0.59359	0
MGH60_P4_D08	NA	black	0	3.4187	0
MGH60_P4_D10	0.182799144707	blue	3	0.73985	0.20414
MGH60_P4_D12	NA	black	0	4.1476	0
MGH60_P4_E01	NA	black	0	0.72247	0
MGH60_P4_E02	NA	black	0	4.0827	0
MGH60_P4_E03	0.0810072304008	green3	2	0.3471	0.30918
MGH60_P4_E04	NA	black	0	0.67446	0
MGH60_P4_E05	-0.0226142292501	green3	2	3.7477	0.28214
MGH60_P4_E06	NA	black	0	1.1057	0
MGH60_P4_E07	0.0249151883542	green3	2	3.6108	0.32423
