Cell_name	Zvalue	Color	Cluster	ERAP2	IRF1
MGH60_P5_A04	NA	black	0	0	1.1037
MGH60_P5_A05	-0.470387525269	red	1	0.32308	2.5502
MGH60_P5_A06	-0.152228678964	green3	2	0.34937	1.8074
MGH60_P5_A07	NA	black	0	0	1.1329
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	0.0259037493436	green3	2	0.13488	1.2981
MGH60_P5_A10	NA	black	0	0	0.7941
MGH60_P5_A11	0.125435141976	green3	2	0.46362	0.64247
MGH60_P5_A12	-3.38254298214	black	0	0.073135	5.7626
MGH60_P5_B01	NA	black	0	0	0.40163
MGH60_P5_B02	NA	black	0	0	0.60597
MGH60_P5_B03	-0.31172344065	green3	2	1.3208	0.89142
MGH60_P5_B04	NA	black	0	0	1.0222
MGH60_P5_B05	-0.863252282677	black	0	0.20038	2.9813
MGH60_P5_B06	NA	black	0	0	0.9396
MGH60_P5_B07	NA	black	0	0	0.9855
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	1.7782
MGH60_P5_B10	-0.116062290219	green3	2	0.21288	1.6036
MGH60_P5_B12	0.518191443168	green3	2	0.059355	0.40926
MGH60_P5_C01	NA	black	0	0	0.83512
MGH60_P5_C02	-0.78847006579	black	0	0.11636	2.6695
MGH60_P5_C03	NA	black	0	0	1.3741
MGH60_P5_C04	NA	black	0	0	1.6503
MGH60_P5_C05	NA	black	0	0	0.72857
MGH60_P5_C06	NA	black	0	0	0.92448
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	1.1718
MGH60_P5_C09	NA	black	0	0	1.6425
MGH60_P5_C10	NA	black	0	0	0.81967
MGH60_P5_C11	NA	black	0	0	1.6309
MGH60_P5_C12	NA	black	0	0	0.69955
MGH60_P5_D01	NA	black	0	0	1.5494
MGH60_P5_D02	-0.542269614201	red	1	0.27143	2.5743
MGH60_P5_D03	NA	black	0	0	1.5902
MGH60_P5_D04	NA	black	0	0	1.4998
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	1.4636
MGH60_P5_D07	NA	black	0	0	1.069
MGH60_P5_D08	NA	black	0	0	0.80571
MGH60_P5_D09	NA	black	0	0.25701	0
MGH60_P5_D10	NA	black	0	0	1.3505
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.97233
MGH60_P5_E01	NA	black	0	0	3.222
MGH60_P5_E02	NA	black	0	0	1.2357
MGH60_P5_E03	NA	black	0	0	0.75189
MGH60_P5_E04	NA	black	0	0	4.5033
MGH60_P5_E05	NA	black	0	0	0.71721
MGH60_P5_E06	NA	black	0	0	1.275
MGH60_P5_E07	0.0512127501839	green3	2	0.79244	1.9953
MGH60_P5_E08	0.279277850626	green3	2	1.0956	2.1375
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	-0.320185621036	green3	2	0.21785	2.0293
MGH60_P5_E11	NA	black	0	0	1.0072
MGH60_P5_E12	0.0379865655752	green3	2	0.074505	1.2804
MGH60_P5_F01	NA	black	0	0	1.5534
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	1.519
MGH60_P5_F04	-0.805137290206	black	0	0.34369	3.3334
MGH60_P5_F05	NA	black	0	0	1.4818
MGH60_P5_F06	NA	black	0	0	0.4678
MGH60_P5_F07	NA	black	0	0	0.92144
MGH60_P5_F08	NA	black	0	0	2.957
MGH60_P5_F09	0.0647553398838	green3	2	0.53903	0.76129
MGH60_P5_F11	NA	black	0	0	1.0772
MGH60_P5_F12	-0.168844378236	green3	2	0.14535	1.6695
MGH60_P5_G01	NA	black	0	0	2.8869
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	1.0738
MGH60_P5_G04	NA	black	0	0	3.0111
MGH60_P5_G05	NA	black	0	0	2.3556
MGH60_P5_G06	NA	black	0	0	1.1725
MGH60_P5_G07	NA	black	0	0	1.146
MGH60_P5_G08	NA	black	0	0	1.2904
MGH60_P5_G09	NA	black	0	0	1.4098
MGH60_P5_G10	NA	black	0	0	0.86315
MGH60_P5_G11	NA	black	0	0	0.69599
MGH60_P5_G12	0.297586863259	green3	2	0.049631	0.8335
MGH60_P5_H01	NA	black	0	0	0.56071
MGH60_P5_H02	NA	black	0	0	4.1064
MGH60_P5_H03	0.104882767455	green3	2	0.11237	1.1512
MGH60_P5_H04	NA	black	0	0	1.0738
MGH60_P5_H05	NA	black	0	0	1.1368
MGH60_P5_H06	NA	black	0	0	1.1661
MGH60_P5_H07	NA	black	0	0	1.6262
MGH60_P5_H08	-0.649783399645	red	1	0.037031	2.3326
MGH60_P5_H09	NA	black	0	0	0.85519
MGH60_P5_H10	NA	black	0	0	1.6812
MGH60_P5_H11	0.562251072154	green3	2	0.04684	0.34596
MGH60_P5_H12	-1.91832033283	black	0	0.08134	4.1219
MGH60_P6_A01	NA	black	0	0	0.96864
MGH60_P6_A02	NA	black	0	0	1.6164
MGH60_P6_A03	NA	black	0	0	0.90381
MGH60_P6_A04	NA	black	0	0	1.754
MGH60_P6_A05	-0.0885293047323	green3	2	0.10969	1.5074
MGH60_P6_A06	NA	black	0	0	0.9486
MGH60_P6_A07	0.0546170272495	green3	2	0.18269	1.2333
MGH60_P6_A08	NA	black	0	0	1.679
MGH60_P6_A09	-0.0285768011569	green3	2	2.1457	1.384
MGH60_P6_A10	-0.563815092737	red	1	0.56365	3.9142
MGH60_P6_A11	NA	black	0	0	0.77737
MGH60_P6_A12	NA	black	0	0	1.7031
MGH60_P6_B01	NA	black	0	0	1.8544
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	0.315143624119	green3	2	0.27858	0.43616
MGH60_P6_B05	NA	black	0	0	0.92828
MGH60_P6_B06	NA	black	0	0	1.0193
MGH60_P6_B07	NA	black	0	0	3.9311
MGH60_P6_B08	NA	black	0	0	0.99567
MGH60_P6_B09	NA	black	0	0	0.92372
MGH60_P6_B10	NA	black	0	0	1.3208
MGH60_P6_B11	0.0373251419078	green3	2	0.17887	1.2708
MGH60_P6_B12	0.411490149318	green3	2	0.053806	0.62106
MGH60_P6_C02	NA	black	0	0	2.2919
MGH60_P6_C03	0.00377158318312	green3	2	0.35163	1.342
MGH60_P6_C05	0.0101532933406	green3	2	0.22527	1.3271
MGH60_P6_C06	NA	black	0	0	1.4103
MGH60_P6_C07	NA	black	0	0	1.1322
MGH60_P6_C08	NA	black	0	0	1.4652
MGH60_P6_C09	NA	black	0	0	2.8244
MGH60_P6_C10	NA	black	0	0	0.44467
MGH60_P6_C11	NA	black	0	0	1.0752
MGH60_P6_D01	NA	black	0	1.4399	0
MGH60_P6_D03	NA	black	0	0	0.92067
MGH60_P6_D04	NA	black	0	0	2.2138
MGH60_P6_D05	NA	black	0	0	1.5351
MGH60_P6_D06	NA	black	0	0	2.0243
MGH60_P6_D07	NA	black	0	0	1.473
MGH60_P6_D08	NA	black	0	0	1.1414
MGH60_P6_D09	NA	black	0	0	1.0065
MGH60_P6_D11	NA	black	0	0	1.5917
MGH60_P6_D12	NA	black	0	0	3.8231
MGH60_P6_E01	NA	black	0	0	0.94561
MGH60_P6_E02	NA	black	0	0	0.91762
MGH60_P6_E03	NA	black	0	0	1.9705
MGH60_P6_E04	NA	black	0	0	1.5845
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	0.142688042357	green3	2	0.16221	1.0531
MGH60_P6_E07	NA	black	0	0	1.1808
MGH60_P6_E08	0.0876848724634	green3	2	0.13881	1.1763
MGH60_P6_E09	0.176196905391	green3	2	0.23143	0.92144
MGH60_P6_E10	NA	black	0	0	4.2904
MGH60_P6_E11	NA	black	0	0	0.68796
MGH60_P6_E12	0.0678374164182	green3	2	0.79577	2.3406
MGH60_P6_F02	NA	black	0	0	1.1922
MGH60_P6_F03	NA	black	0	0	1.9833
MGH60_P6_F04	0.103430993921	green3	2	0.42868	0.88518
MGH60_P6_F05	NA	black	0	0	1.726
MGH60_P6_F06	NA	black	0	0	1.8383
MGH60_P6_F07	NA	black	0	0	0.97012
MGH60_P6_F08	NA	black	0	0	1.6772
MGH60_P6_F09	-0.537737125273	red	1	0.24975	2.5155
MGH60_P6_F10	NA	black	0	0	0.7433
MGH60_P6_F11	NA	black	0	0	1.5811
MGH60_P6_F12	0.300809402785	green3	2	0.097611	0.78241
MGH60_P6_G01	NA	black	0	0	1.7049
MGH60_P6_G02	NA	black	0	0	1.7119
MGH60_P6_G03	NA	black	0	0	1.1003
MGH60_P6_G04	NA	black	0	0	3.1235
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	0.0401157785527	green3	2	0.079975	1.2762
MGH60_P6_G07	-1.64652957308	black	0	0.20414	4.2032
MGH60_P6_G08	-1.12572947148	black	0	0.20163	3.411
MGH60_P6_G10	NA	black	0	0	3.6666
MGH60_P6_G11	NA	black	0	0	1.2216
MGH60_P6_G12	NA	black	0	0	0.7137
MGH60_P6_H01	NA	black	0	0	3.111
MGH60_P6_H02	0.314245029516	green3	2	0.18269	0.64339
MGH60_P6_H03	NA	black	0	0	1.6243
MGH60_P6_H04	NA	black	0	0	1.584
MGH60_P6_H06	NA	black	0	0	0.93357
MGH60_P6_H07	NA	black	0	0	1.1382
MGH60_P6_H08	NA	black	0	0	1.5226
MGH60_P6_H09	NA	black	0	0	0.7866
MGH60_P6_H10	NA	black	0	0	4.3079
MGH60_P6_H11	0.0820228896603	green3	2	0.19661	1.1693
MGH60_P6_H12	-0.0732141171598	green3	2	0.1865	1.5023
MGH60_P7_A01	NA	black	0	0	1.0786
MGH60_P7_A02	NA	black	0	0	0.72247
MGH60_P7_A03	0.205652814616	green3	2	0.07861	0.97893
MGH60_P7_A04	NA	black	0	0	1.6045
MGH60_P7_A05	-0.197384403394	green3	2	0.18903	1.7545
MGH60_P7_A06	-0.156150096629	green3	2	0.14405	1.6452
MGH60_P7_A07	NA	black	0	0	1.537
MGH60_P7_A08	NA	black	0	0	2.12
MGH60_P7_A09	-0.260534301327	green3	2	0.42546	2.2768
MGH60_P7_A10	-0.648172874111	red	1	0.17249	2.5546
MGH60_P7_A11	-1.31746277292	black	0	0.10568	3.4117
MGH60_P7_A12	0.208770493683	green3	2	0.079975	0.97233
MGH60_P7_B02	0.39491208293	green3	2	0.11103	0.57434
MGH60_P7_B03	0.0244441287618	green3	2	0.123	1.3016
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	-1.16372298505	black	0	0.34028	4.0073
MGH60_P7_B06	NA	black	0	0	1.1097
MGH60_P7_B07	NA	black	0	0	1.0552
MGH60_P7_B08	-2.33395495555	black	0	0.26544	5.4471
MGH60_P7_B09	0.055371220092	green3	2	0.071763	1.2504
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	0.232811756265	green3	2	0.22033	0.78994
MGH60_P7_B12	NA	black	0	0	1.4792
MGH60_P7_C01	NA	black	0	0	0.54696
MGH60_P7_C02	0.261622450066	green3	2	0.20163	0.7433
MGH60_P7_C03	0.1786699143	green3	2	0.14796	0.98623
MGH60_P7_C04	NA	black	0	0.41468	0
MGH60_P7_C05	NA	black	0	0	0.90766
MGH60_P7_C06	NA	black	0	0	0.41576
MGH60_P7_C07	NA	black	0	0	0.8213
MGH60_P7_C08	NA	black	0	0	1.5974
MGH60_P7_C09	0.125391174826	green3	2	0.15316	1.0942
MGH60_P7_C10	NA	black	0	0	1.4297
MGH60_P7_C11	0.0527776246779	green3	2	0.16221	1.2412
MGH60_P7_C12	-0.118911759284	green3	2	0.096262	1.5563
MGH60_P7_D01	NA	black	0	0	1.7233
MGH60_P7_D02	NA	black	0	0	1.2987
MGH60_P7_D03	NA	black	0	0	0.53506
MGH60_P7_D04	NA	black	0	0	1.3144
MGH60_P7_D05	NA	black	0	0	2.1329
MGH60_P7_D06	NA	black	0	0	3.9726
MGH60_P7_D08	NA	black	0	0	1.0936
MGH60_P7_D09	NA	black	0	0	0.99422
MGH60_P7_D10	NA	black	0	0	0.33914
MGH60_P7_D11	NA	black	0	0	0.84479
MGH60_P7_D12	NA	black	0	0	1.9283
MGH60_P7_E01	NA	black	0	0	1.9482
MGH60_P7_E02	NA	black	0	0	2.7053
MGH60_P7_E03	NA	black	0	0	1.2504
MGH60_P7_E04	NA	black	0	0	4.222
MGH60_P7_E05	NA	black	0	0	2.9891
MGH60_P7_E06	NA	black	0	0	1.1564
MGH60_P7_E07	NA	black	0	0	0.86869
MGH60_P7_E08	NA	black	0	0	0.86076
MGH60_P7_E09	NA	black	0	0	3.6277
MGH60_P7_E11	NA	black	0	0	0.76129
MGH60_P7_E12	NA	black	0	0	1.0229
MGH60_P7_F01	NA	black	0	0	3.8899
MGH60_P7_F03	NA	black	0	0	0.21412
MGH60_P7_F04	NA	black	0	0	1.5563
MGH60_P7_F05	NA	black	0	0	1.0014
MGH60_P7_F06	NA	black	0	0	1.1712
MGH60_P7_F07	NA	black	0	0	0.75104
MGH60_P7_F08	0.240116410471	green3	2	0.12433	0.87814
MGH60_P7_F10	NA	black	0	0	1.4114
MGH60_P7_F11	0.15670574169	green3	2	0.14666	1.0328
MGH60_P7_F12	NA	black	0	0	1.4335
MGH60_P7_G01	NA	black	0	0	0.37407
MGH60_P7_G02	NA	black	0	0	0.95382
MGH60_P7_G03	0.050959707091	green3	2	0.28806	1.2141
MGH60_P7_G04	NA	black	0	0	0.93734
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	0.37754332737	green3	2	0.070389	0.66448
MGH60_P7_G07	NA	black	0	0	0.64616
MGH60_P7_G08	-2.08533024143	black	0	0.1137	4.4434
MGH60_P7_G09	NA	black	0	0	1.364
MGH60_P7_G10	NA	black	0	0	1.1878
MGH60_P7_G11	0.152416185086	green3	2	0.19156	1.0129
MGH60_P7_G12	NA	black	0	0	0.85758
MGH60_P7_H01	NA	black	0	0	0.54201
MGH60_P7_H02	NA	black	0	0	1.1506
MGH60_P7_H03	0.300666673839	green3	2	0.1003	0.77989
MGH60_P7_H04	NA	black	0	0	0.26544
MGH60_P7_H05	0.145191787029	green3	2	0.22404	1.0058
MGH60_P7_H06	NA	black	0	0	1.1909
MGH60_P7_H07	NA	black	0	0	0.8496
MGH60_P7_H08	0.267648445336	green3	2	0.12961	0.81639
MGH60_P7_H09	NA	black	0	0	0.67717
MGH60_P7_H10	NA	black	0	0	1.5013
MGH60_P7_H11	0.173817649331	green3	2	0.062122	1.0454
MGH60_P7_H12	0.286989824065	green3	2	0.041243	0.85917
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	1.9456
MGH60_P3_A03	NA	black	0	0	1.7506
MGH60_P3_A06	NA	black	0	0	1.3242
MGH60_P3_A07	NA	black	0	0	0.67175
MGH60_P3_A08	NA	black	0	0	1.378
MGH60_P3_A09	NA	black	0	0	1.5044
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	1.7786
MGH60_P3_A12	NA	black	0	0	1.4875
MGH60_P3_B01	NA	black	0	0	2.8047
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	4.1164
MGH60_P3_B07	NA	black	0	0	1.3167
MGH60_P3_B10	NA	black	0	0	1.0454
MGH60_P3_B11	NA	black	0	0	0.88049
MGH60_P3_B12	NA	black	0	0	2.4753
MGH60_P3_C03	NA	black	0	0	1.175
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	1.6866
MGH60_P3_C09	NA	black	0	0	1.8229
MGH60_P3_D01	NA	black	0	0	2.437
MGH60_P3_D03	NA	black	0	0	4.0617
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	3.1829	0
MGH60_P3_D08	NA	black	0	0	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	4.1932
MGH60_P3_D11	NA	black	0	0	0.89608
MGH60_P3_E02	NA	black	0	0	5.0949
MGH60_P3_E03	NA	black	0	0	0.87971
MGH60_P3_E04	NA	black	0	0	1.4792
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0.78409
MGH60_P3_E09	1.38036594036	black	0	1.774	2.7908
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	1.1401
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	4.0072
MGH60_P3_F02	NA	black	0	0	1.2066
MGH60_P3_F03	NA	black	0	0	0.61353
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	1.0759
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	1.7774
MGH60_P3_F11	NA	black	0	0	1.4704
MGH60_P3_F12	0.0552988601501	green3	2	0.46362	1.0724
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	2.2293
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0.91227
MGH60_P3_G07	NA	black	0	0	1.3606
MGH60_P3_G08	NA	black	0	0	2.636
MGH60_P3_G10	NA	black	0	0	2.0919
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	0.546353596372	green3	2	2.6649	1.708
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	1.905
MGH60_P3_H08	NA	black	0	0	3.7724
MGH60_P3_H09	NA	black	0	0	2.2076
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	1.8852
MGH60_P3_H12	NA	black	0	0	3.2208
97_P3_G07	NA	black	0	0	0.59455
97_P3_G10	NA	black	0	0	0.32769
97_P3_H02	NA	black	0	0	1.1368
97_P3_A07	NA	black	0	0	0
97_P3_C03	NA	black	0	0	0.41143
97_P3_H09	NA	black	0	0	1.6295
97_P3_H12	0.418534975813	green3	2	0.097611	0.54597
97_P3_H08	NA	black	0	0	0.44573
97_P3_E02	0.44357137083	green3	2	1.4895	1.9764
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	1.0531
97_P3_E04	NA	black	0	0	1.2504
97_P3_C04	NA	black	0	0	0.31615
97_P3_F10	NA	black	0	0	1.0335
97_P3_F03	NA	black	0	0	0.54794
97_P3_A09	NA	black	0	0	0.79992
97_P3_G04	-1.53004484911	black	0	3.5428	0.88986
97_P3_E09	NA	black	0	0	1.2987
97_P3_B08	NA	black	0	0	0.25217
97_P3_B12	NA	black	0	0	1.3923
97_P3_E05	NA	black	0	0	1.266
97_P3_D03	NA	black	0	0	0.79494
97_P3_D11	NA	black	0	0	1.0731
97_P3_H11	11.8581290072	black	0	5.1726	4.3471
97_P3_C10	NA	black	0	0	1.1897
97_P3_G08	NA	black	0	0	0.99204
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	0.48954
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	0.89453
97_P3_D10	NA	black	0	0	0.5888
97_P3_H07	NA	black	0	0	0.78492
97_P3_E01	NA	black	0	0	1.1947
97_P3_E03	-0.029585354073	green3	2	0.15056	1.4065
97_P3_B10	NA	black	0	0	1.2179
97_P3_F05	NA	black	0	0	0.83026
97_P3_G12	NA	black	0	0	0.54003
97_P3_B04	NA	black	0	0	1.105
97_P3_B02	-0.063389418302	green3	2	0.72683	0.57337
97_P3_B07	NA	black	0	0	0.45943
97_P3_G02	NA	black	0	0	0.6173
97_P3_G11	NA	black	0	0	1.4441
97_P3_F11	NA	black	0	0.24367	0
97_P3_H03	NA	black	0	0	1.4916
97_P3_C02	NA	black	0	0	1.2339
97_P3_G06	NA	black	0	0	0.37962
97_P3_B01	NA	black	0	0	1.3202
97_P3_B05	NA	black	0	0	1.6374
97_P3_E10	-2.36999559529	black	0	3.6854	0.6332
97_P3_G01	NA	black	0	0	2.2759
97_P3_A08	NA	black	0	0	0.49978
97_P3_A03	NA	black	0	0	0.51602
97_P3_B03	NA	black	0	0	1.0236
97_P3_D01	NA	black	0	0	0.58785
97_P3_G03	NA	black	0	0	0.75531
97_P3_E11	NA	black	0	0	0.85838
97_P3_D04	NA	black	0	0	0
97_P3_A11	-0.91640380322	black	0	0.2461	3.2034
97_P3_C12	NA	black	0	0	0.54102
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0.68527
97_P3_D05	NA	black	0	0	1.6304
97_P3_D12	NA	black	0	0	0.91991
97_P3_D09	NA	black	0	0	0.25338
97_P3_F01	-1.55270008982	black	0	0.45733	5.3935
97_P3_F07	NA	black	0	0	1.08
97_P3_B11	NA	black	0	0	0.92676
97_P3_H05	NA	black	0	0	1.2203
97_P3_F12	NA	black	0	0	0
97_P3_F04	NA	black	0	0	1.91
97_P3_C11	NA	black	0	0	0.68527
97_P3_F08	NA	black	0	0	0.46258
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	0	0.67987
97_P3_G05	NA	black	0	0	0.74071
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	1.4206
97_P3_F02	NA	black	0	0	1.2259
97_P3_D07	NA	black	0	0	0.73118
97_P3_C08	NA	black	0	0	0.37295
97_P3_A01	NA	black	0	0	2.6126
97_P3_H04	NA	black	0	0	0.33914
97_P3_D08	NA	black	0	0	1.2179
97_P3_E06	NA	black	0	0	0.64247
97_P3_E12	NA	black	0	0	0.84238
97_P3_A02	NA	black	0	0	0.61824
97_P3_B06	NA	black	0	0	0.39835
97_P3_H10	NA	black	0	0	1.0922
97_P5_B09	-0.523248060007	red	1	2.7761	1.1629
97_P5_C06	NA	black	0	0	0.86869
97_P5_B10	-0.18272420359	green3	2	0.25459	1.7807
97_P6_G02	NA	black	0	0	2.4531
97_P6_E06	NA	black	0	0	3.0929
97_P6_A03	-0.0908144472422	green3	2	0.052416	1.4952
97_P5_F07	NA	black	0	0	0.98404
97_P5_B05	-0.071913952799	green3	2	0.18396	1.4988
97_P6_B11	0.101025982899	green3	2	0.19283	1.1283
97_P6_E08	NA	black	0	0	1.9605
97_P6_A09	NA	black	0	0	0.71194
97_P6_B04	NA	black	0	0	1.7774
97_P5_A02	NA	black	0	0	0.98696
97_P5_C02	NA	black	0	0	1.0193
97_P6_F09	NA	black	0	0	1.629
97_P5_A04	-0.0597217025521	green3	2	0.051024	1.4441
97_P5_C04	0.0577905548424	green3	2	0.52406	0.9115
97_P6_D07	NA	black	0	0	1.7351
97_P6_A12	NA	black	0	0	0.60692
97_P6_C06	-0.0336676532509	green3	2	0.86869	1.1909
97_P6_H04	NA	black	0	0	1.1641
97_P5_D09	NA	black	0	0	1.1217
97_P6_F03	NA	black	0	0	0.67717
97_P6_F11	NA	black	0	0	1.2522
97_P6_H09	0.122565356417	green3	2	0.4351	0.76808
97_P6_B08	1.55643160306	black	0	3.1486	2.099
97_P5_A10	0.107329108867	green3	2	0.14796	1.1336
97_P6_H07	NA	black	0	0	1.3863
97_P6_C09	NA	black	0	0	0.70044
97_P5_G04	NA	black	0	0	0.44042
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	3.1291
97_P5_E04	-0.153557875177	green3	2	0.14535	1.6411
97_P6_B10	-1.09182064734	black	0	0.17377	3.2744
97_P6_F04	NA	black	0	0	0.66084
97_P5_E07	-2.01551456187	black	0	0.36961	5.5864
97_P5_G02	NA	black	0	0	0.44255
97_P5_C11	-0.0716278223372	green3	2	0.12961	1.4823
97_P5_A03	NA	black	0	0	1.0398
97_P6_B02	-0.102790839356	green3	2	0.20914	1.5734
97_P6_H12	0.466946471917	green3	2	0.02148	0.56169
97_P6_F12	NA	black	0	0	1.7446
97_P6_A02	NA	black	0	0	1.8848
97_P5_C12	-0.102381086551	green3	2	0.38515	1.7
97_P5_C01	NA	black	0	0	1.0433
97_P5_B07	NA	black	0	0	1.2845
97_P5_A08	NA	black	0	0	1.0779
97_P6_H08	NA	black	0	0	1.2726
97_P5_E11	0.0139208642591	green3	2	0.17505	1.3202
97_P6_A01	0.22134699423	green3	2	0.14012	0.90304
97_P6_G01	0.646404090228	green3	2	1.3918	2.3945
97_P5_D10	0.149693995707	green3	2	0.12433	1.0594
97_P5_C10	NA	black	0	0	1.9561
97_P6_C11	NA	black	0	0	1.1947
97_P6_E07	-0.148228393547	green3	2	0.16092	1.6397
97_P6_E05	NA	black	0	0	0.8528
97_P5_G07	-0.214323940483	green3	2	0.3115	1.9214
97_P5_D04	NA	black	0	0	1.257
97_P6_B03	0.126899300529	green3	2	0.21164	1.0587
97_P5_H01	0.236601050928	green3	2	0.16736	0.84398
97_P6_A11	NA	black	0	0	2.1603
97_P6_E09	NA	black	0	0	1.1057
97_P6_A10	NA	black	0	0	1.3807
97_P5_E02	0.298694615867	green3	2	0.18269	0.68077
97_P6_D03	NA	black	0	0	1.4952
97_P5_A09	0.056525311003	green3	2	0.096262	1.2449
97_P6_B12	NA	black	0	0	1.1603
97_P5_H10	0.00962061442977	green3	2	0.14796	1.3294
97_P6_A04	NA	black	0	0	1.2461
97_P5_B12	NA	black	0	0	0.96717
97_P5_A12	NA	black	0	0	1.2497
97_P5_F08	NA	black	0	0	1.5084
97_P6_E04	NA	black	0	0	1.5622
97_P6_D04	NA	black	0	0	1.0257
97_P5_D02	-0.244558092697	green3	2	0.074505	1.7557
97_P6_G10	NA	black	0	0	0.80818
97_P5_B04	NA	black	0	0	1.1557
97_P6_E03	NA	black	0	0	1.224
97_P5_E05	NA	black	0	0	2.4038
97_P5_G05	-0.137750306825	green3	2	0.094912	1.5883
97_P5_D03	0.285399258561	green3	2	0.15575	0.74846
97_P5_C07	NA	black	0	0	3.7621
97_P6_C12	0.225634309943	green3	2	0.23634	0.7866
97_P6_B09	NA	black	0	0	1.1137
97_P5_D07	NA	black	0	0	1.5907
97_P6_A05	NA	black	0	0	1.0718
97_P5_C08	NA	black	0	0	0.72159
97_P5_B03	-0.0302946280179	green3	2	0.13225	1.4054
97_P6_G08	NA	black	0	0	0.88049
97_P6_D12	NA	black	0	0	1.0272
97_P6_D01	0.146835182393	green3	2	0.31383	0.9092
97_P5_H08	NA	black	0	0	1.2726
97_P6_C07	4.84569355465	black	0	3.6119	3.2234
97_P6_C02	-0.702736412125	black	0	0.088142	2.488
97_P5_F02	NA	black	0	0	2.5403
97_P5_F04	-0.16782477197	green3	2	0.3471	1.848
97_P5_H02	NA	black	0	0	1.0122
97_P6_C08	NA	black	0	0	1.0587
97_P5_E03	0.154960153783	green3	2	0.13093	1.0454
97_P6_D05	-0.0678180382243	green3	2	0.69064	2.7493
97_P5_D01	NA	black	0	0	1.1499
97_P6_F05	0.28839674396	green3	2	0.025738	0.86869
97_P5_H06	NA	black	0	0	1.2098
97_P5_H11	NA	black	0	0	1.5874
97_P5_E06	NA	black	0	0	4.5274
97_P6_H02	NA	black	0	0.38515	0
97_P6_A08	0.0905447117726	green3	2	0.19409	1.1512
97_P5_B02	NA	black	0	0	1.4906
97_P5_E10	NA	black	0	0	0.27739
97_P5_B11	0.197513026334	green3	2	0.39067	0.53506
97_P6_G07	NA	black	0	0	1.1953
97_P5_A05	NA	black	0	0	0.8536
97_P5_A11	0.253380766921	green3	2	0.097611	0.87499
97_P6_A06	NA	black	0	0	1.0079
97_P6_F07	NA	black	0	0	1.6079
97_P6_G04	NA	black	0	0	1.1991
97_P6_B05	NA	black	0	0	1.0559
97_P5_D06	-0.0869659808591	green3	2	1.0545	1.1388
97_P6_F08	NA	black	0	0	0.35163
