Cell_name	Zvalue	Color	Cluster	AATF	TP53
MGH54_P7_D11	NA	black	0	0	2.8264
MGH54_P7_D12	NA	black	0	0	5.6776
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	0.894172922283	green3	2	6.0296	3.7449
MGH54_P7_E04	NA	black	0	0	4.1506
MGH54_P7_E05	NA	black	0	0	3.6173
MGH54_P7_E06	NA	black	0	0	4.5806
MGH54_P7_E08	NA	black	0	0	3.5987
MGH54_P7_E09	NA	black	0	0	0.62854
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	1.6439
MGH54_P7_F01	NA	black	0	0	5.3304
MGH54_P7_F02	NA	black	0	0	3.2388
MGH54_P7_F03	1.13344568094	green3	2	6.2863	3.8786
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	-1.58876861119	red	1	5.6022	0.86711
MGH54_P7_F08	NA	black	0	0	3.8903
MGH54_P7_F10	1.20696910238	green3	2	4.8999	5.1958
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	0	3.5349
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	0	3.5281
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	0.59264
MGH54_P7_G09	NA	black	0	0	4.002
MGH54_P7_G10	NA	black	0	0.46676	0
MGH54_P7_G11	NA	black	0	6.2083	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	3.7367
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	NA	black	0	0	5.5923
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	3.00452128309	black	0	7.0868	4.9705
MGH54_P8_A07	NA	black	0	0	0
MGH54_P8_A09	NA	black	0	0	0
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	NA	black	0	0	3.5192
MGH54_P8_A12	0.605217160838	green3	2	5.6969	3.5477
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	0	3.487
MGH54_P8_B04	NA	black	0	0.92524	0
MGH54_P8_B08	NA	black	0	0	0
MGH54_P8_B09	NA	black	0	0	5.0224
MGH54_P8_B12	NA	black	0	0	3.2708
MGH54_P8_C02	NA	black	0	0	2.5097
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	2.0444
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0	4.9652
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	6.7073	0
MGH54_P8_D04	NA	black	0	0.63413	0
MGH54_P8_D05	NA	black	0	0	0
MGH54_P8_D06	1.69302342307	blue	3	6.4865	4.2875
MGH54_P8_D07	NA	black	0	5.5752	0
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	1.05892021944	green3	2	6.6385	3.6966
MGH54_P8_D12	2.62689280202	black	0	1.1017	0.28214
MGH54_P8_E01	NA	black	0	0	0.82293
MGH54_P8_E04	NA	black	0	0	0.31383
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	0.0142526348073	green3	2	3.6207	0.33685
MGH54_P8_E08	NA	black	0	0	2.7266
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	NA	black	0	0	0.27977
MGH54_P8_F02	NA	black	0	5.8515	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	0.506760717361	green3	2	5.9691	3.3616
MGH54_P8_F06	-1.89248241303	red	1	5.7108	0.61636
MGH54_P8_F08	1.05294770488	green3	2	6.4593	3.7453
MGH54_P8_F09	NA	black	0	0	0
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	2.6556
MGH54_P8_G04	NA	black	0	0	3.1195
MGH54_P8_G05	NA	black	0	0	3.8376
MGH54_P8_G06	NA	black	0	0	3.4151
MGH54_P8_G07	NA	black	0	0	1.7999
MGH54_P8_G08	NA	black	0	0	3.0971
MGH54_P8_G09	NA	black	0	0	0.24732
MGH54_P8_G10	NA	black	0	0	4.2048
MGH54_P8_G11	NA	black	0	0	0
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0	2.8104
MGH54_P8_H03	1.92682772889	blue	3	1.33	0.77568
MGH54_P8_H04	NA	black	0	6.4477	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	4.38511752965	black	0	6.7233	6.3314
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	3.4421
MGH54_P8_H12	NA	black	0	0	0.30568
MGH54_P10_A01	0.0361388230627	green3	2	3.833	3.3055
MGH54_P10_A02	NA	black	0	0	0
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	NA	black	0	0	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	0.31499
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	5.1252	0
MGH54_P10_A11	NA	black	0	0	4.9148
MGH54_P10_A12	NA	black	0	0	3.4439
MGH54_P10_B01	0.863115504734	green3	2	5.0561	4.3237
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	-0.447176196211	green3	2	2.6812	3.9194
MGH54_P10_B05	-0.779790200687	green3	2	5.0843	1.515
MGH54_P10_B06	NA	black	0	0	5.3448
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	2.5998	0
MGH54_P10_B10	NA	black	0	0	5.4336
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0.44573
MGH54_P10_C02	NA	black	0	0	0.44573
MGH54_P10_C03	0.754272411379	green3	2	2.5649	1.1084
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	NA	black	0	0	2.9964
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	-1.37254398528	red	1	5.4632	1.0036
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	0.48336
MGH54_P10_D04	NA	black	0	4.6054	0
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	-1.97598606542	red	1	5.587	0.37295
MGH54_P10_D07	NA	black	0	0	4.6481
MGH54_P10_D09	-0.915092527532	red	1	0.42868	3.4839
MGH54_P10_D10	0.247441843186	green3	2	5.0431	3.2564
MGH54_P10_D11	NA	black	0	0	5.4201
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0	0.34483
MGH54_P10_E04	NA	black	0	0.51096	0
MGH54_P10_E05	NA	black	0	0	0
MGH54_P10_E06	NA	black	0	0	3.1952
MGH54_P10_E07	NA	black	0	0	2.1875
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	1.59174481132	blue	3	4.889	5.9956
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	5.3693	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	-0.791812293212	green3	2	2.9025	5.3237
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	2.6246
MGH54_P10_G05	NA	black	0	0	4.7982
MGH54_P10_G06	NA	black	0	0	0.38736
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	1.09746979532	green3	2	4.879	5.0152
MGH54_P10_G10	NA	black	0	0	1.8016
MGH54_P10_G11	NA	black	0	0	2.7527
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	1.3051
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	1.6168
MGH54_P10_H06	NA	black	0	0	0.33457
MGH54_P10_H07	0.254081203571	green3	2	1.2998	2.539
MGH54_P10_H08	NA	black	0	4.2111	0
MGH54_P10_H09	1.19307442645	green3	2	0.55189	1.8604
MGH54_P10_H10	2.02998419049	black	0	0.81639	1.0531
MGH54_P10_H11	NA	black	0	0	2.6206
MGH54_P10_H12	NA	black	0	3.7533	0
MGH54_P11_A01	NA	black	0	0	3.0086
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	2.0841
MGH54_P11_A06	1.45607400527	blue	3	5.0813	5.3217
MGH54_P11_A08	0.483659490996	green3	2	6.614	3.2313
MGH54_P11_A09	NA	black	0	4.5379	0
MGH54_P11_A10	NA	black	0	0	2.3802
MGH54_P11_A11	NA	black	0	0	3.8221
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	-0.621618675914	green3	2	2.8127	4.5846
MGH54_P11_B02	NA	black	0	0	4.476
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	4.5658
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	5.3268
MGH54_P11_B12	NA	black	0	0	0.45523
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	4.2313	0
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0.68077
MGH54_P11_C08	NA	black	0	0	0
MGH54_P11_C09	NA	black	0	0	3.4848
MGH54_P11_C10	NA	black	0	0	0.48336
MGH54_P11_C12	NA	black	0	0	5.3114
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	0	1.6429
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	1.3702	0
MGH54_P11_D09	NA	black	0	0	5.4005
MGH54_P11_D10	NA	black	0	4.2737	0
MGH54_P11_D11	NA	black	0	1.5356	0
MGH54_P11_D12	-0.635506548366	green3	2	4.5114	1.0559
MGH54_P11_E01	0.909475170971	green3	2	5.1319	4.3234
MGH54_P11_E02	NA	black	0	0	0.65627
MGH54_P11_E03	NA	black	0	0	3.3637
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	2.3426	0
MGH54_P11_E06	NA	black	0	0	4.2804
MGH54_P11_E07	NA	black	0	0	5.728
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	0.793361029979	green3	2	4.6885	4.6972
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	-1.30565657028	red	1	5.0397	0.56949
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	0	4.0824
MGH54_P11_F11	NA	black	0	4.8844	0
MGH54_P11_F12	NA	black	0	0.50894	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	3.7465
MGH54_P11_G03	NA	black	0	0	4.5899
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0	5.8317
MGH54_P11_G07	NA	black	0	0	2.2296
MGH54_P11_G08	-1.33480034851	red	1	5.9587	1.434
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0	0.86235
MGH54_P11_G11	1.5945253997	blue	3	5.2743	5.2313
MGH54_P11_G12	-1.23798432772	red	1	4.9857	0.60027
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	NA	black	0	0	5.478
MGH54_P11_H04	NA	black	0	0	2.0868
MGH54_P11_H05	NA	black	0	0	2.9458
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	2.1391
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	-1.186763403	red	1	5.8596	1.5326
MGH54_P12_A01	NA	black	0	0	4.7123
MGH54_P12_A02	NA	black	0	0	1.4335
MGH54_P12_A03	NA	black	0	0	1.8428
MGH54_P12_A04	NA	black	0	0.57628	0
MGH54_P12_A05	NA	black	0	0	5.0471
MGH54_P12_A06	NA	black	0	0	0.52005
MGH54_P12_A07	-1.8709540363	red	1	1.5484	4.9476
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0	2.0423
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	2.827	0
MGH54_P12_B01	-0.446056198066	green3	2	4.3955	1.3879
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	5.7355	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0	0
MGH54_P12_B07	-1.13596688464	red	1	1.9241	4.3908
MGH54_P12_B08	NA	black	0	3.0507	0
MGH54_P12_B09	-1.82272994499	red	1	0.52507	4.2075
MGH54_P12_B10	NA	black	0	0	0.56365
MGH54_P12_B11	NA	black	0	4.5376	0
MGH54_P12_C01	NA	black	0	0	4.0492
MGH54_P12_C02	NA	black	0	0	3.1147
MGH54_P12_C03	-0.289448111183	green3	2	3.1102	4.0909
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	5.0733
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	3.1468
MGH54_P12_C08	NA	black	0	0	5.4453
MGH54_P12_C09	NA	black	0	0	0
MGH54_P12_C11	NA	black	0	0	2.5705
MGH54_P12_C12	NA	black	0	0	1.2875
MGH54_P12_D01	NA	black	0	0	4.1622
MGH54_P12_D02	NA	black	0	0	5.4841
MGH54_P12_D04	NA	black	0	0	5.5484
MGH54_P12_D05	0.0359638685111	green3	2	4.1787	2.9848
MGH54_P12_D06	NA	black	0	0	2.1197
MGH54_P12_D07	NA	black	0	0	3.6212
MGH54_P12_D08	NA	black	0	0	1.782
MGH54_P12_D09	NA	black	0	0	3.8866
MGH54_P12_D10	NA	black	0	4.5607	0
MGH54_P12_D11	NA	black	0	2.9394	0
MGH54_P12_D12	-0.491744981183	green3	2	0.5008	3.1746
MGH54_P12_E01	0.0729262299022	green3	2	1.8832	2.7049
MGH54_P12_E02	NA	black	0	3.7635	0
MGH54_P12_E03	NA	black	0	0	4.3381
MGH54_P12_E04	NA	black	0	0	2.1074
MGH54_P12_E05	NA	black	0	5.3715	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	NA	black	0	0	3.946
MGH54_P12_E08	NA	black	0	1.9664	0
MGH54_P12_E09	NA	black	0	0	4.5014
MGH54_P12_E10	NA	black	0	0	2.3994
MGH54_P12_E11	0.445587765025	green3	2	4.7889	3.7769
MGH54_P12_E12	NA	black	0	4.1701	0
MGH54_P12_F01	1.70939254496	blue	3	5.3633	5.2705
MGH54_P12_F02	1.16042282274	green3	2	1.898	1.1903
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	0.0401415786323	green3	2	3.7179	4.5473
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	1.338
MGH54_P12_F07	NA	black	0	0	1.8168
MGH54_P12_F08	NA	black	0	0	0
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	-0.756642214118	green3	2	4.5826	0.88049
MGH54_P12_F11	-0.125107019908	green3	2	3.2101	3.4945
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	1.02730141931	green3	2	5.0733	4.5896
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	4.89	0
MGH54_P12_G04	NA	black	0	1.1795	0
MGH54_P12_G05	NA	black	0	0	3.5049
MGH54_P12_G06	0.228740188792	green3	2	2.4263	2.3547
MGH54_P12_G07	0.242060836892	green3	2	3.0903	1.7532
MGH54_P12_G08	NA	black	0	0	4.1266
MGH54_P12_G09	NA	black	0	0	5.0833
MGH54_P12_G10	NA	black	0	0	3.5116
MGH54_P12_G11	0.65972232996	green3	2	4.6492	4.4403
MGH54_P12_H01	0.973399231722	green3	2	2.058	1.3156
MGH54_P12_H02	NA	black	0	0	5.2389
MGH54_P12_H03	NA	black	0	0	4.6792
MGH54_P12_H04	NA	black	0	0	1.0731
MGH54_P12_H05	NA	black	0	0	3.7872
MGH54_P12_H06	NA	black	0	0	4.5529
MGH54_P12_H07	NA	black	0	0	4.6165
MGH54_P12_H09	NA	black	0	0	5.612
MGH54_P12_H10	0.611701267165	green3	2	5.0556	3.8852
MGH54_P12_H11	NA	black	0	0	4.9091
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	2.2104
MGH54_P9_A03	NA	black	0	4.3975	0
MGH54_P9_A04	NA	black	0	0.45207	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	NA	black	0	0	0.37407
MGH54_P9_A07	NA	black	0	0	0.27501
MGH54_P9_A08	-0.963204619713	red	1	4.6424	0.50284
MGH54_P9_A09	NA	black	0	0	0.46676
MGH54_P9_A10	NA	black	0	1.2443	0
MGH54_P9_A11	-1.56383239861	red	1	5.4087	0.68706
MGH54_P9_A12	-0.128859098112	green3	2	0.54399	2.897
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	2.3417
MGH54_P9_B03	NA	black	0	4.8977	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	3.06
MGH54_P9_B06	NA	black	0	4.9493	0
MGH54_P9_B07	NA	black	0	5.0242	0
MGH54_P9_B10	NA	black	0	0	1.051
MGH54_P9_B11	NA	black	0	0	3.6038
MGH54_P9_B12	NA	black	0	0	1.972
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	4.9645
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0	4.7167
MGH54_P9_C07	NA	black	0	0	2.1741
MGH54_P9_C08	NA	black	0	4.6307	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0.53903
MGH54_P9_C11	NA	black	0	5.236	0
MGH54_P9_C12	NA	black	0	0.34823	0
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	-0.861811120079	green3	2	2.0405	4.0965
MGH54_P9_D04	-0.782726620731	green3	2	5.0176	1.4463
MGH54_P9_D05	NA	black	0	0	5.1422
MGH54_P9_D07	NA	black	0	0	1.9038
MGH54_P9_D08	NA	black	0	5.4681	0
MGH54_P9_D09	NA	black	0	4.7922	0
MGH54_P9_D10	-2.00073845211	red	1	0.60217	4.3843
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	5.3
MGH54_P9_E03	NA	black	0	0	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	3.4455	0
MGH54_P9_E09	NA	black	0	0	5.1496
MGH54_P9_E10	NA	black	0	4.4548	0
MGH54_P9_E11	0.248088999006	green3	2	3.8899	5.5289
MGH54_P9_E12	NA	black	0	0	0.79327
MGH54_P9_F01	NA	black	0	0	5.141
MGH54_P9_F02	NA	black	0	3.3331	0
MGH54_P9_F03	NA	black	0	0	4.7312
MGH54_P9_F04	NA	black	0	0	0.65718
MGH54_P9_F05	0.480715610201	green3	2	4.5435	4.1387
MGH54_P9_F06	NA	black	0	0	0.73292
MGH54_P9_F07	NA	black	0	0	4.0564
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	5.1615
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	5.2319	0
MGH54_P9_G01	NA	black	0	2.2476	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	-1.43321536382	red	1	5.498	0.95903
MGH54_P9_G04	NA	black	0	0.50487	0
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	1.1991
MGH54_P9_G07	-1.85012562022	red	1	1.0086	4.4913
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	5.0389
MGH54_P9_H02	NA	black	0	0	4.4088
MGH54_P9_H03	NA	black	0	3.683	0
MGH54_P9_H04	NA	black	0	0.71633	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0.27739
MGH54_P9_H08	NA	black	0	2.1489	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	-0.721391043967	green3	2	4.4461	0.66084
MGH54_P9_H12	-2.72479369088	black	0	0.36401	4.8006
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	-0.751122327519	green3	2	4.9287	1.4103
MGH54_P2_A10	NA	black	0	0	5.6666
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	0	1.4792
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	3.9984	0
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	1.6011232947	blue	3	2.1243	0.23389
MGH54_P2_C01	0.396516229463	green3	2	5.1296	3.477
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	-0.680975888879	green3	2	4.8833	1.4947
MGH54_P2_C09	NA	black	0	3.1159	0
MGH54_P2_C10	NA	black	0	0	3.8233
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	5.9661	0
MGH54_P2_D02	NA	black	0	5.5995	0
MGH54_P2_D03	NA	black	0	0	0.87342
MGH54_P2_D04	-1.37522925734	red	1	2.1827	5.0565
MGH54_P2_E01	1.20514856005	green3	2	5.499	4.4174
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	0	0.2916
MGH54_P2_E04	-0.0118681419251	green3	2	3.8118	2.6402
MGH54_P2_E05	NA	black	0	0	5.6513
MGH54_P2_E08	NA	black	0	0	0.93584
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0
MGH54_P2_F05	NA	black	0	1.5898	0
MGH54_P2_F06	NA	black	0	0	2.9742
MGH54_P2_F08	NA	black	0	1.8544	0
MGH54_P2_F10	-1.90291392389	red	1	1.123	4.6181
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	3.7686
MGH54_P2_G07	NA	black	0	0	2.2984
MGH54_P2_G08	NA	black	0	0	1.5714
MGH54_P2_G11	NA	black	0	3.0699	0
MGH54_P2_G12	-3.57399227709	black	0	0.14143	5.2575
MGH54_P2_H02	NA	black	0	0	3.0102
MGH54_P2_H08	2.650074645	black	0	5.5626	6.2334
MGH54_P2_H09	-3.84553935839	black	0	0.43723	5.6871
MGH54_P2_H11	1.78661934596	blue	3	1.9373	0.25096
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	3.8955
MGH54_P5_A04	NA	black	0	0	2.8357
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0	1.3288
MGH54_P5_A07	NA	black	0	0	0.35389
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	0.0786154256566	green3	2	4.0663	3.2801
MGH54_P5_A10	NA	black	0	0	4.6734
MGH54_P5_A11	NA	black	0	0	0.27977
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	-0.953572881466	red	1	4.6275	0.4916
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	2.4972
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	2.1763
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	1.7995
MGH54_P5_B10	1.68226439809	blue	3	5.0451	5.7929
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0.36625
MGH54_P5_C03	NA	black	0	5.3586	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	1.19513711996	green3	2	5.6488	4.2858
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	0	3.834
MGH54_P5_C09	NA	black	0	0	2.1535
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	1.4383	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	1.8201	0
MGH54_P5_D02	0.316095685926	green3	2	0.42868	2.5575
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	2.6519
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0.32654
MGH54_P5_D09	NA	black	0	0	3.9267
MGH54_P5_D10	NA	black	0	0	0
MGH54_P5_D11	NA	black	0	0	2.3827
MGH54_P5_D12	NA	black	0	0	1.2041
MGH54_P5_E01	NA	black	0	0	5.5447
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	3.8549
MGH54_P5_E04	NA	black	0	3.9691	0
