Cell_name	Zvalue	Color	Cluster	IGF1	NCOR1
MGH53_P10_C07	-0.0405174687763	red	1	0.34028	0.14143
MGH53_P10_C08	-0.151403710493	red	1	0.086784	3.3986
MGH53_P10_C09	NA	black	0	0	0.98987
MGH53_P10_C10	0.457309800459	green3	2	0.15575	0.12433
MGH53_P10_C11	-0.338993111821	red	1	0.10434	4.2909
MGH53_P10_C12	NA	black	0	0	0
MGH53_P10_D01	-0.145710861469	red	1	0.089498	3.382
MGH53_P10_D02	NA	black	0	0	0.41792
MGH53_P10_D03	NA	black	0	0	2.943
MGH53_P10_D04	0.508416620327	green3	2	0.074505	0.78073
MGH53_P10_D05	0.0792615490903	red	1	0.42761	3.5171
MGH53_P10_D06	NA	black	0	0	0.30334
MGH53_P10_D07	-0.19041200609	red	1	0.14012	3.7903
MGH53_P10_D08	NA	black	0	0	0
MGH53_P10_D09	NA	black	0	0.089498	0
MGH53_P10_D12	NA	black	0	0.10836	0
MGH53_P10_E01	-0.643741787615	black	0	0.09356	5.5304
MGH53_P10_E03	-0.178547761783	red	1	0.15186	3.7922
MGH53_P10_E04	NA	black	0	0	1.4859
MGH53_P10_E05	NA	black	0	0	2.4605
MGH53_P10_E06	NA	black	0	0	4.9331
MGH53_P10_E07	NA	black	0	0.3115	0
MGH53_P10_E08	-0.00113329327062	red	1	0.32539	1.606
MGH53_P10_E09	-0.917683965971	black	0	0.90149	1.2104
MGH53_P10_E10	NA	black	0	0	0
MGH53_P10_E11	NA	black	0	0	3.7836
MGH53_P10_E12	NA	black	0	0	2.8444
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	0.0710794434039	red	1	0.1003	2.4605
MGH53_P10_F03	-0.199113361253	red	1	0.071763	3.5472
MGH53_P10_F04	0.128390166922	red	1	0.38405	4.8273
MGH53_P10_F05	-0.135563133364	red	1	0.21661	4.0178
MGH53_P10_F06	NA	black	0	0	0.43936
MGH53_P10_F07	-0.248104201845	red	1	0.092207	3.824
MGH53_P10_F08	-0.141531302372	red	1	0.14143	3.5337
MGH53_P10_F09	NA	black	0	0	0
MGH53_P10_F10	NA	black	0	0	2.112
MGH53_P10_F12	0.354610094594	red	1	0.055196	1.4813
MGH53_P10_G01	NA	black	0	0	2.5044
MGH53_P10_G02	NA	black	0	0	3.3539
MGH53_P10_G03	NA	black	0	0.079975	0
MGH53_P10_G04	-0.230000785214	red	1	0.18142	4.3635
MGH53_P10_G05	-0.184771167672	red	1	0.18142	4.0489
MGH53_P10_G07	0.129912429193	red	1	0.10969	2.1782
MGH53_P10_G08	0.607416867941	green3	2	0.10702	0.041243
MGH53_P10_G09	NA	black	0	0	2.082
MGH53_P10_G11	-0.303199317436	red	1	0.066261	3.9282
MGH53_P10_H01	0.513687372453	green3	2	0.10568	0.47508
MGH53_P10_H02	NA	black	0	0	0
MGH53_P10_H04	0.196256341358	red	1	0.24489	0.37072
MGH53_P10_H05	NA	black	0	0.064883	0
MGH53_P10_H06	NA	black	0	0.13225	0
MGH53_P10_H07	0.328316747659	red	1	0.18142	0.52907
MGH53_P10_H08	-0.056779025505	red	1	0.20038	3.2231
MGH53_P10_H09	0.33049087612	red	1	0.056584	1.5627
MGH53_P10_H10	-0.157949628471	red	1	0.26903	5.6747
MGH53_P10_H11	0.241422059046	red	1	0.51904	3.9795
MGH53_P11_A01	NA	black	0	0	4.195
MGH53_P11_A02	NA	black	0	0	3.3836
MGH53_P11_A03	NA	black	0	0	3.1798
MGH53_P11_A04	-0.0771116974267	red	1	0.24001	3.6778
MGH53_P11_A06	-0.193603944441	red	1	0.15056	3.8702
MGH53_P11_A08	-0.228707468442	red	1	0.1003	3.7768
MGH53_P11_A09	-0.00564126855381	red	1	0.18777	2.8123
MGH53_P11_A10	NA	black	0	0	1.3074
MGH53_P11_A11	0.307329370224	red	1	0.20664	0.22774
MGH53_P11_A12	0.169004405677	red	1	0.16092	1.7583
MGH53_P11_B01	-0.646899443496	black	0	0.044044	5.0484
MGH53_P11_B02	NA	black	0	0	4.4398
MGH53_P11_B04	NA	black	0	0.001442	0
MGH53_P11_B05	0.351691128043	red	1	0.16864	0.5656
MGH53_P11_B06	0.0529142740595	red	1	0.075875	2.5629
MGH53_P11_B07	0.251241529884	red	1	0.22774	0.24123
MGH53_P11_B08	NA	black	0	0	3.6069
MGH53_P11_B09	0.0684359595905	red	1	0.22157	2.118
MGH53_P11_B11	-0.0248594938185	red	1	0.20414	2.9753
MGH53_P11_B12	NA	black	0	0	4.0342
MGH53_P11_C01	NA	black	0	0	0.338
MGH53_P11_C02	NA	black	0	0	3.1704
MGH53_P11_C03	-0.189779390544	red	1	0.19661	4.2421
MGH53_P11_C04	NA	black	0	0	3.4376
MGH53_P11_C05	0.194661739652	red	1	0.085425	1.9731
MGH53_P11_C06	NA	black	0	0	0.22157
MGH53_P11_C07	NA	black	0	0	2.7837
MGH53_P11_C08	-0.295895140044	red	1	0.085425	3.9914
MGH53_P11_C09	NA	black	0	0	0.56462
MGH53_P11_C10	NA	black	0	0	2.275
MGH53_P11_C11	-0.0342465321046	red	1	0.13619	2.9507
MGH53_P11_C12	NA	black	0	0	2.7097
MGH53_P11_D01	-0.0470809789145	red	1	0.27739	3.7754
MGH53_P11_D02	NA	black	0	0	3.4183
MGH53_P11_D03	-0.170021118759	red	1	0.11237	3.5612
MGH53_P11_D04	NA	black	0	0	1.8464
MGH53_P11_D05	-0.0658358969444	red	1	0.19787	3.2848
MGH53_P11_D07	0.480569551424	green3	2	0.097611	0.69866
MGH53_P11_D08	NA	black	0	0	4.4467
MGH53_P11_D09	0.0163561800025	red	1	0.092207	2.7027
MGH53_P11_D10	-0.206792301765	red	1	0.15575	3.9818
MGH53_P11_D11	NA	black	0	0.11636	0
MGH53_P11_D12	NA	black	0	0.071763	0
MGH53_P11_E01	NA	black	0	0	3.1155
MGH53_P11_E02	NA	black	0	0	2.8076
MGH53_P11_E04	NA	black	0	0	0
MGH53_P11_E06	-0.339306988812	red	1	0.13488	4.5403
MGH53_P11_E08	NA	black	0	0	1.8667
MGH53_P11_E09	-0.190733066658	red	1	0.10165	3.6147
MGH53_P11_E10	-0.193927603893	red	1	0.23511	4.9408
MGH53_P11_E11	-0.124739085731	red	1	0.10969	3.3434
MGH53_P11_E12	-0.108178090341	red	1	0.094912	3.2354
MGH53_P11_F01	NA	black	0	0	3.5532
MGH53_P11_F02	0.560469622445	green3	2	0.10969	0.22033
MGH53_P11_F03	-0.238262497774	red	1	0.12829	3.9696
MGH53_P11_F04	-0.255233884275	red	1	0.060739	3.7244
MGH53_P11_F05	NA	black	0	0	2.4271
MGH53_P11_F07	-0.455115298033	red	1	0.071763	4.5481
MGH53_P11_F10	0.2274770117	red	1	0.17249	1.3057
MGH53_P11_F11	-0.233820999172	red	1	0.090853	3.7575
MGH53_P11_F12	-0.227952109533	red	1	0.14405	4.0187
MGH53_P11_G01	0.20716420501	red	1	0.045443	2.0437
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	NA	black	0	0.20664	0
MGH53_P11_G04	NA	black	0	0	0
MGH53_P11_G05	-0.0428398535497	red	1	0.25942	3.4264
MGH53_P11_G06	-0.0638826549173	red	1	0.18903	3.2368
MGH53_P11_G07	NA	black	0	0	0.10299
MGH53_P11_G08	NA	black	0	0.07861	0
MGH53_P11_G09	NA	black	0	0	1.0272
MGH53_P11_G10	-0.0824007555107	red	1	0.069015	3.089
MGH53_P11_G11	NA	black	0	0	0.35614
MGH53_P11_G12	NA	black	0	0	4.5615
MGH53_P11_H01	0.392280666474	red	1	0.14796	0.59837
MGH53_P11_H02	NA	black	0	0	2.3657
MGH53_P11_H04	NA	black	0	0	3.0367
MGH53_P11_H05	0.0595643925461	red	1	0.35727	4.4752
MGH53_P11_H06	-0.292179880023	red	1	0.098958	4.0489
MGH53_P11_H07	-0.260206403243	red	1	0.08134	3.8258
MGH53_P11_H08	NA	black	0	0	2.6213
MGH53_P11_H09	-0.0970721250747	red	1	0.11636	3.2308
MGH53_P11_H10	-0.357678184695	red	1	0.094912	4.3085
MGH53_P11_H11	NA	black	0	0	4.3792
MGH53_P11_H12	0.0534340464512	red	1	0.16993	2.4319
MGH53_P9_A01	NA	black	0	0	1.5936
MGH53_P9_A02	NA	black	0	0	4.6003
MGH53_P9_A03	NA	black	0	0	3.9556
MGH53_P9_A04	-0.0599761894856	red	1	0.2228	3.3549
MGH53_P9_A05	NA	black	0	0.42546	0
MGH53_P9_A06	NA	black	0	0	4.701
MGH53_P9_A07	NA	black	0	0	3.3484
MGH53_P9_A08	0.153443236326	red	1	0.13093	1.9939
MGH53_P9_A09	-0.157677316734	red	1	0.20539	4.0835
MGH53_P9_A10	NA	black	0	0.12961	0
MGH53_P9_A11	-0.1378858331	red	1	0.12829	3.464
MGH53_P9_A12	NA	black	0	0	3.3834
MGH53_P9_B01	-0.0771195733542	red	1	0.2762	4.3852
MGH53_P9_B02	NA	black	0	0	1.1629
MGH53_P9_B03	0.0409241735695	red	1	0.16479	2.5198
MGH53_P9_B04	NA	black	0	0	2.7901
MGH53_P9_B05	NA	black	0	0	3.6717
MGH53_P9_B06	NA	black	0	0	4.7128
MGH53_P9_B07	NA	black	0	0	4.7508
MGH53_P9_B08	NA	black	0	0	0
MGH53_P9_B09	NA	black	0	0	2.0423
MGH53_P9_B11	NA	black	0	0	3.5228
MGH53_P9_B12	NA	black	0	0	0.1865
MGH53_P9_C01	NA	black	0	0	2.5036
MGH53_P9_C02	NA	black	0	0	2.9098
MGH53_P9_C03	NA	black	0	0	0
MGH53_P9_C04	-0.128185841898	red	1	0.10568	3.3484
MGH53_P9_C05	NA	black	0	0	1.9616
MGH53_P9_C06	0.0539397278707	red	1	0.20789	2.3167
MGH53_P9_C07	-0.059899877826	red	1	0.18142	3.1844
MGH53_P9_C08	NA	black	0	0	4.849
MGH53_P9_C09	NA	black	0	0	4.4817
MGH53_P9_C10	NA	black	0	0	1.4579
MGH53_P9_C11	-0.320118595247	red	1	0.19283	5.19
MGH53_P9_C12	NA	black	0	0	3.0569
MGH53_P9_D01	NA	black	0	0	2.4542
MGH53_P9_D02	NA	black	0	0	3.844
MGH53_P9_D03	NA	black	0	0	2.0014
MGH53_P9_D04	0.2774285916	red	1	0.21412	0.31962
MGH53_P9_D05	NA	black	0	0	1.8734
MGH53_P9_D08	0.231913314408	red	1	0.17632	1.2388
MGH53_P9_D09	NA	black	0	0	0.32077
MGH53_P9_D10	NA	black	0	0	3.3764
MGH53_P9_D11	-0.214934974155	red	1	0.12565	3.8375
MGH53_P9_D12	-0.263954036901	red	1	0.20414	4.9535
MGH53_P9_F04	NA	black	0	0	2.7843
MGH53_P9_F05	0.272535956596	red	1	0.21164	0.41468
MGH53_P9_F06	NA	black	0	0	3.0261
MGH53_P9_F07	0.0186123116672	red	1	0.29396	2.1674
MGH53_P9_F08	NA	black	0	0	2.5634
MGH53_P9_F09	-0.126422411706	red	1	0.1137	3.3622
MGH53_P9_F10	NA	black	0	0	3.1741
MGH53_P9_F11	0.326358957872	red	1	0.20414	0.12697
MGH53_P9_F12	NA	black	0	0	4.9526
MGH53_P9_G01	0.0230448824805	red	1	0.15316	2.6395
MGH53_P9_G02	NA	black	0	0	3.0461
MGH53_P9_G03	0.124438963739	red	1	0.49365	3.4877
MGH53_P9_G04	NA	black	0	0	3.1811
MGH53_P9_G07	0.0355648210236	red	1	0.2228	2.4273
MGH53_P9_G08	-0.113966906019	red	1	0.12168	3.325
MGH53_P9_G09	0.77901388679	black	0	0.027154	0.20789
MGH53_P9_G12	-0.120424238792	red	1	0.097611	3.2941
MGH53_P9_H01	NA	black	0	0	2.9111
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	-0.0487409402947	red	1	0.17632	3.0958
MGH53_P9_H04	NA	black	0	0	4.821
MGH53_P9_H05	NA	black	0	0	3.0573
MGH53_P9_H06	NA	black	0	0	2.0029
MGH53_P9_H07	NA	black	0	0	3.3237
MGH53_P9_H08	NA	black	0	0	0.11103
MGH53_P9_H09	NA	black	0	0	3.0645
MGH53_P9_H10	NA	black	0	0	4.0835
MGH53_P9_H11	NA	black	0	0	3.1897
MGH53_P9_H12	0.124243785574	red	1	0.26063	0.87342
MGH53_P4_A07	NA	black	0	0	2.4271
MGH53_P4_B01	-0.0394533199737	red	1	0.27501	3.5696
MGH53_P4_B02	NA	black	0	0.32308	0
MGH53_P4_B08	0.207054099203	red	1	0.12565	1.7506
MGH53_P4_B09	NA	black	0	0.069015	0
MGH53_P4_B10	-0.266487980261	red	1	0.074505	3.8216
MGH53_P4_B11	-0.182938406458	red	1	0.17121	3.9509
MGH53_P4_C03	-0.301316562783	red	1	0.10836	4.1468
MGH53_P4_C11	0.171586092966	red	1	0.25217	0.46153
MGH53_P4_C12	-0.257818556252	red	1	0.12565	4.0509
MGH53_P4_D04	NA	black	0	0.17505	0
MGH53_P4_D05	NA	black	0	0	4.1485
MGH53_P4_D09	-0.454330408543	red	1	0.073135	4.5548
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	4.7889
MGH53_P4_E07	-0.341787365832	red	1	0.45838	0.2558
MGH53_P4_E08	0.610155166463	green3	2	0.09356	0.18777
MGH53_P4_E09	NA	black	0	0	2.1137
MGH53_P4_F01	NA	black	0	0	0.56071
MGH53_P4_F02	NA	black	0	0.18903	0
MGH53_P4_F08	-0.37424826443	red	1	0.10434	4.4496
MGH53_P4_F11	NA	black	0	0.028569	0
MGH53_P4_G02	NA	black	0	0	0.21288
MGH53_P4_G05	0.20149305817	red	1	0.12168	1.7974
MGH53_P4_G07	0.586107944047	green3	2	0.098958	0.2302
MGH53_P4_G08	NA	black	0	0.30451	0
MGH53_P4_G09	-0.471847873813	red	1	0.041243	4.4135
MGH53_P4_H10	0.581387661905	green3	2	0.052416	0.67987
MGH53_P4_H11	NA	black	0	0	0.35276
MGH53_P4_H12	-0.18696953001	red	1	0.25459	5.4719
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0.50284	0
MGH54_P14_A03	NA	black	0	0	0.16993
MGH54_P14_A04	NA	black	0	0	0.22897
MGH54_P14_A05	NA	black	0	0	1.8098
MGH54_P14_A06	-0.175678895373	red	1	0.19661	4.1322
MGH54_P14_A07	-0.082660483035	red	1	0.2302	3.6406
MGH54_P14_A08	0.0543111181076	red	1	0.22897	2.2123
MGH54_P14_A09	0.0232915104668	red	1	0.3115	1.044
MGH54_P14_A10	0.435977589769	green3	2	0.14012	0.45943
MGH54_P14_A11	NA	black	0	0	0
MGH54_P14_A12	NA	black	0	0	2.6199
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	-0.169775408531	red	1	0.17632	3.9039
MGH54_P14_B03	-0.176377335496	red	1	0.1635	3.8534
MGH54_P14_B04	NA	black	0	0	3.8091
MGH54_P14_B05	-0.158057718388	red	1	0.12961	3.5709
MGH54_P14_B06	NA	black	0	0	4.4166
MGH54_P14_B07	-0.115139104952	red	1	0.13225	3.3616
MGH54_P14_B08	-0.0338392866513	red	1	0.24001	3.168
MGH54_P14_B09	NA	black	0	0	2.8775
MGH54_P14_B10	-0.0110320156614	red	1	0.34142	2.1447
MGH54_P14_B11	NA	black	0	0	4.0701
MGH54_P14_B12	NA	black	0	0	5.2589
MGH54_P14_C01	0.00432701963193	red	1	0.14012	2.7487
MGH54_P14_C02	NA	black	0	0	4.4337
MGH54_P14_C03	0.000305440355186	red	1	0.32077	2.6758
MGH54_P14_C04	NA	black	0	0	3.4263
MGH54_P14_C05	-0.0731165496073	red	1	0.27977	4.4285
MGH54_P14_C06	NA	black	0	0	0.14274
MGH54_P14_C07	NA	black	0	0	3.1432
MGH54_P14_C08	NA	black	0	0	1.7723
MGH54_P14_C09	NA	black	0	0	3.5854
MGH54_P14_C10	NA	black	0	0	0.23389
MGH54_P14_C11	NA	black	0	0	4.3771
MGH54_P14_C12	0.00263627301941	red	1	0.25217	2.7355
MGH54_P14_D01	NA	black	0	0	4.3444
MGH54_P14_D02	NA	black	0	0	1.4033
MGH54_P14_D03	NA	black	0	0	2.8018
MGH54_P14_D04	NA	black	0	0	3.8725
MGH54_P14_D05	0.21530224441	red	1	0.18269	1.2845
MGH54_P14_D06	NA	black	0	0	1.6498
MGH54_P14_D07	-0.137629316431	red	1	0.24367	4.4722
MGH54_P14_D08	NA	black	0	0	2.8036
MGH54_P14_D09	0.0899600467785	red	1	0.10969	2.3606
MGH54_P14_D10	-0.461120151879	red	1	0.13356	5.1632
MGH54_P14_D11	-0.00712926198336	red	1	0.32884	1.0841
MGH54_P14_D12	NA	black	0	0	2.4865
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	4.1068
MGH54_P14_E03	NA	black	0	0	2.5797
MGH54_P14_E04	NA	black	0	0	3.72
MGH54_P14_E05	NA	black	0	0	3.8903
MGH54_P14_E06	NA	black	0	0	2.5388
MGH54_P14_E07	NA	black	0	0	3.154
MGH54_P14_E08	NA	black	0	0	1.0405
MGH54_P14_E09	NA	black	0	0	3.4551
MGH54_P14_E10	NA	black	0	0	1.1023
MGH54_P14_E11	NA	black	0	0	1.412
MGH54_P14_E12	NA	black	0	0	2.3016
MGH54_P14_F01	NA	black	0	0	0.71017
MGH54_P14_F02	NA	black	0	0	1.6443
MGH54_P14_F03	NA	black	0	0	3.7394
MGH54_P14_F04	NA	black	0	0	3.8305
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	0	3.4752
MGH54_P14_F08	-0.284454325884	red	1	0.16864	4.5789
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	3.1611
MGH54_P14_F11	NA	black	0	0	3.893
MGH54_P14_G01	NA	black	0	0	3.9154
MGH54_P14_G02	NA	black	0	0	0.3584
MGH54_P14_G03	-0.050088662139	red	1	0.20289	3.1781
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	-0.240045891022	red	1	0.15575	4.1773
MGH54_P14_G06	NA	black	0	0	3.0564
MGH54_P14_G07	-0.0867006397706	red	1	0.14274	3.2415
MGH54_P14_G08	0.0537597783097	red	1	0.18396	2.3956
MGH54_P14_G09	-0.366693627141	red	1	0.13619	4.6974
MGH54_P14_G10	NA	black	0	0	3.1025
MGH54_P14_G11	NA	black	0	0.14666	0
MGH54_P14_G12	NA	black	0	0.096262	0
MGH54_P14_H01	NA	black	0	0	4.9787
MGH54_P14_H02	NA	black	0	0	3.2095
MGH54_P14_H03	-0.0070857776939	red	1	0.36065	2.5821
MGH54_P14_H04	NA	black	0	0	3.329
MGH54_P14_H05	NA	black	0	0	3.5714
MGH54_P14_H06	NA	black	0	0	2.9334
MGH54_P14_H07	0.412510064191	green3	2	0.1003	0.97012
MGH54_P14_H08	0.10480684322	red	1	0.20914	1.8797
MGH54_P14_H09	0.0872607204038	red	1	0.2916	0.21909
MGH54_P14_H10	NA	black	0	0	2.9237
MGH54_P14_H11	NA	black	0	0	2.81
MGH54_P14_H12	NA	black	0	0	4.4394
MGH54_P15_A02	NA	black	0	0	0.28096
MGH54_P15_A03	NA	black	0	0.1865	0
MGH54_P15_A04	-0.222378324977	red	1	0.13488	3.9287
MGH54_P15_A05	NA	black	0	0	4.0947
MGH54_P15_A06	NA	black	0	0	2.2497
MGH54_P15_A07	0.178251682825	red	1	0.25701	0.20539
MGH54_P15_A08	NA	black	0	0	2.2525
MGH54_P15_A09	NA	black	0	0	2.5561
MGH54_P15_A10	NA	black	0	0	1.6351
MGH54_P15_A11	0.091771787347	red	1	0.15575	2.2376
MGH54_P15_A12	NA	black	0	0	1.5084
MGH54_P15_B01	NA	black	0	0	4.4114
MGH54_P15_B02	NA	black	0	0.31846	0
MGH54_P15_B03	-0.315825029615	red	1	0.03984	3.864
MGH54_P15_B04	0.0677113049843	red	1	0.36849	4.2342
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	-0.13199285502	red	1	0.18015	3.6747
MGH54_P15_B09	NA	black	0	0	0.10969
MGH54_P15_B10	NA	black	0	0	2.8949
MGH54_P15_B11	-0.0298625663792	red	1	0.20289	3.0138
MGH54_P15_C01	2.270513537	black	0	1.1322	5.5211
MGH54_P15_C02	NA	black	0	0	2.1489
MGH54_P15_C03	NA	black	0	0	0.58496
MGH54_P15_C04	NA	black	0	0	1.7515
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	3.022
MGH54_P15_C07	NA	black	0	0	2.4696
MGH54_P15_C08	NA	black	0	0.28688	0
MGH54_P15_C09	NA	black	0	0	3.326
MGH54_P15_C10	NA	black	0	0	0
MGH54_P15_C11	NA	black	0	0	4.0481
MGH54_P15_C12	-4.58762632505	black	0	2.6367	0.81476
MGH54_P15_D01	NA	black	0	0	4.8059
MGH54_P15_D02	-0.0426915889474	red	1	0.2916	4.096
MGH54_P15_D03	-0.0813986089745	red	1	0.2558	3.9541
MGH54_P15_D04	-0.05921874624	red	1	0.18142	3.1797
MGH54_P15_D05	NA	black	0	0	5.857
MGH54_P15_D07	NA	black	0	0	3.7215
MGH54_P15_D08	NA	black	0	0.49365	0
MGH54_P15_D09	-0.0660938990514	red	1	0.18523	3.2397
MGH54_P15_D10	-0.167421607741	red	1	0.10165	3.5115
MGH54_P15_D11	NA	black	0	0.16607	0
MGH54_P15_D12	0.502861414947	green3	2	0.12168	0.3471
MGH54_P15_E01	NA	black	0	0	1.2922
MGH54_P15_E02	NA	black	0	0	2.5619
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	3.0496
MGH54_P15_E05	-0.0736333454801	red	1	0.22527	3.5063
MGH54_P15_E06	0.310402358533	red	1	0.16221	0.89995
MGH54_P15_E07	NA	black	0	0	3.4849
MGH54_P15_E08	0.173044389765	red	1	0.18903	1.5195
MGH54_P15_E09	NA	black	0	0	3.3333
MGH54_P15_E10	0.0066948749477	red	1	0.27977	2.6229
MGH54_P15_E11	NA	black	0	0.13488	0
MGH54_P15_E12	-0.027853629507	red	1	0.22157	3.0388
MGH54_P15_F01	NA	black	0	0	3.7646
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	0.139923953877	red	1	0.16221	1.9256
MGH54_P15_F04	NA	black	0	0	0.45523
MGH54_P15_F05	NA	black	0	0	0.34369
MGH54_P15_F06	-0.127389283497	red	1	0.1003	3.331
MGH54_P15_F07	-0.0226680109385	red	1	0.22157	2.989
MGH54_P15_F08	-0.202189155614	red	1	0.13881	3.8458
MGH54_P15_F09	-0.113971478136	red	1	0.20038	3.6796
MGH54_P15_F10	0.410525484045	green3	2	0.17377	0.11237
MGH54_P15_F11	NA	black	0	0	3.0969
MGH54_P15_F12	NA	black	0	0	2.9971
MGH54_P15_G03	NA	black	0	0.11902	0
MGH54_P15_G04	NA	black	0	0	2.4823
MGH54_P15_G05	-0.120434595587	red	1	0.24489	4.281
MGH54_P15_G06	0.307808256204	red	1	0.1375	1.1596
MGH54_P15_G07	NA	black	0	0.13619	0
MGH54_P15_G08	NA	black	0	0	3.335
MGH54_P15_G09	-0.0544293427428	red	1	0.063503	2.9769
MGH54_P15_G10	NA	black	0	0.067639	0
MGH54_P15_G11	-0.0615245055151	red	1	0.21909	3.3487
MGH54_P15_G12	0.0154171329981	red	1	0.18269	2.6647
MGH54_P15_H01	NA	black	0	0	3.4179
MGH54_P15_H03	0.461706536978	green3	2	0.1137	0.62854
MGH54_P15_H04	0.20544989524	red	1	0.21909	0.86631
MGH54_P15_H05	NA	black	0	0	4.0797
MGH54_P15_H06	NA	black	0	0	2.081
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	2.7662
MGH54_P15_H09	NA	black	0	0	3.7277
MGH54_P15_H10	NA	black	0	0	4.6493
MGH54_P15_H11	NA	black	0	0.78325	0
MGH54_P15_H12	-0.0335753132641	red	1	0.24001	3.1649
MGH54_P16_A01	NA	black	0	0	3.3968
MGH54_P16_A02	NA	black	0	0	3.0839
MGH54_P16_A04	NA	black	0	0	3.8832
MGH54_P16_A05	NA	black	0	0	3.4748
MGH54_P16_A06	NA	black	0	0	0.98623
MGH54_P16_A07	NA	black	0	0	3.3112
MGH54_P16_A08	NA	black	0	0	3.1522
MGH54_P16_A09	0.00908967912771	red	1	0.060739	2.7381
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	1.2904
MGH54_P16_A12	NA	black	0	0	3.0808
MGH54_P16_B01	NA	black	0	0	2.4805
MGH54_P16_B02	NA	black	0	0	4.4081
MGH54_P16_B03	0.0696817346108	red	1	0.24732	1.8844
MGH54_P16_B04	NA	black	0	0	1.842
MGH54_P16_B05	-0.151312147792	red	1	0.13881	3.5749
MGH54_P16_B06	-0.31458219593	red	1	0.13356	4.3993
MGH54_P16_B07	NA	black	0	0	3.8076
MGH54_P16_B08	NA	black	0	0	3.0776
MGH54_P16_B09	NA	black	0	0	2.6706
MGH54_P16_B10	0.177193823206	red	1	0.10299	1.987
MGH54_P16_B11	NA	black	0	0	4.2201
MGH54_P16_B12	NA	black	0	0	4.6254
MGH54_P16_C01	NA	black	0	0	2.364
MGH54_P16_C02	NA	black	0	0	4.7665
MGH54_P16_C03	0.020410530012	red	1	0.44573	2.9351
MGH54_P16_C04	NA	black	0	0	2.6239
MGH54_P16_C05	NA	black	0	0	3.1803
MGH54_P16_C06	-0.183980589198	red	1	0.1776	4.0099
MGH54_P16_C07	NA	black	0	0	0.96569
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	0.238691489438	red	1	0.074505	1.8355
MGH54_P16_C10	NA	black	0	0.10165	0
MGH54_P16_C11	NA	black	0	0	3.9396
MGH54_P16_C12	NA	black	0	0	4.3082
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	2.6846
MGH54_P16_D03	NA	black	0	0	2.3144
MGH54_P16_D04	NA	black	0	0	3.195
MGH54_P16_D05	NA	black	0	0	0
MGH54_P16_D06	NA	black	0	0	2.0268
MGH54_P16_D07	NA	black	0	0	2.9731
MGH54_P16_D09	NA	black	0	0	3.3598
MGH54_P16_D10	0.0964553493507	red	1	0.10299	2.3443
MGH54_P16_D11	-0.173860637955	red	1	0.082703	3.4795
MGH54_P16_D12	NA	black	0	0	2.7515
MGH54_P16_E01	-0.0691957436552	red	1	0.15445	3.1725
MGH54_P16_E02	NA	black	0	0	0.54498
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	-0.131538927791	red	1	0.23879	4.3011
MGH54_P16_E06	NA	black	0	0	4.68
MGH54_P16_E07	NA	black	0	0	3.9292
MGH54_P16_E08	NA	black	0	0.14143	0
MGH54_P16_E09	-0.0841027959117	red	1	0.37407	1.1017
MGH54_P16_E10	NA	black	0	0	2.412
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	-0.388325999538	red	1	1.6567	2.4826
MGH54_P16_F01	NA	black	0	0	3.1871
MGH54_P16_F03	NA	black	0	0	2.7702
MGH54_P16_F04	NA	black	0	0	4.0941
MGH54_P16_F05	NA	black	0	0.14143	0
MGH54_P16_F06	NA	black	0	0	5.0018
MGH54_P16_F07	NA	black	0	0	2.5782
MGH54_P16_F08	0.0581784515254	red	1	0.082703	2.5356
MGH54_P16_F09	NA	black	0	0	2.4872
MGH54_P16_F10	-0.203859094405	red	1	0.15056	3.9286
MGH54_P16_F11	-0.189796759866	red	1	0.09356	3.581
MGH54_P16_G01	NA	black	0	0	0.22651
MGH54_P16_G02	0.021237665216	red	1	0.097611	2.6799
MGH54_P16_G03	NA	black	0	0	4.0686
MGH54_P16_G04	NA	black	0	0	3.7126
MGH54_P16_G05	NA	black	0	0	0
