Cell_name	Zvalue	Color	Cluster	HTT	SP1
MGH60_P4_A06	NA	black	0	0.23389	0
MGH60_P4_A07	NA	black	0	0.35389	0
MGH60_P4_A08	0.201946235	green3	2	0.92296	0.24732
MGH60_P4_A09	NA	black	0	1.6323	0
MGH60_P4_A10	0.33629152771	green3	2	0.66903	0.61447
MGH60_P4_A11	NA	black	0	0.21909	0
MGH60_P4_A12	-0.21947546719	green3	2	0.39287	1.8379
MGH60_P4_B01	NA	black	0	2.0479	0
MGH60_P4_B02	-0.300842154381	green3	2	1.4168	0.30451
MGH60_P4_B03	-0.0482503942657	green3	2	1.0475	1.9917
MGH60_P4_B04	NA	black	0	0.43616	0
MGH60_P4_B05	0.0429522668798	green3	2	1.0179	1.0976
MGH60_P4_B06	NA	black	0	1.6093	0
MGH60_P4_B07	NA	black	0	0.48233	0
MGH60_P4_B08	NA	black	0	0.56169	0
MGH60_P4_B09	NA	black	0	0.8213	0
MGH60_P4_B10	NA	black	0	0.32193	0
MGH60_P4_B11	NA	black	0	1.4957	0
MGH60_P4_B12	0.423140644148	green3	2	0.63227	0.45628
MGH60_P4_C01	NA	black	0	0.44467	0
MGH60_P4_C02	NA	black	0	2.9084	0
MGH60_P4_C03	NA	black	0	0.68975	0
MGH60_P4_C04	-0.534570542838	green3	2	0.43403	2.362
MGH60_P4_C05	NA	black	0	0.63599	0
MGH60_P4_C06	NA	black	0	0.26784	0
MGH60_P4_C07	NA	black	0	0.51702	0
MGH60_P4_C09	NA	black	0	0.514	0
MGH60_P4_C11	0.749054593087	green3	2	0.4489	0.12697
MGH60_P4_C12	0.232785008636	green3	2	0.80983	0.62106
MGH60_P4_D01	-0.168765677719	green3	2	1.4699	0.91456
MGH60_P4_D02	0.146486960545	green3	2	0.23266	1.2945
MGH60_P4_D03	NA	black	0	0.63413	0
MGH60_P4_D04	NA	black	0	0.41576	0
MGH60_P4_D05	NA	black	0	0.64062	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	-0.017563453105	green3	2	1.1382	2.1137
MGH60_P4_D08	NA	black	0	1.5763	0
MGH60_P4_D10	NA	black	0	0.34596	0
MGH60_P4_D12	0.550270829129	green3	2	0.52005	0.38736
MGH60_P4_E01	0.961001853541	green3	2	0.27977	0.088142
MGH60_P4_E02	NA	black	0	0.34596	0
MGH60_P4_E03	NA	black	0	2.8732	0
MGH60_P4_E04	NA	black	0	0.39067	0
MGH60_P4_E05	NA	black	0	0.91533	0
MGH60_P4_E06	NA	black	0	1.067	0
MGH60_P4_E07	0.274290614278	green3	2	0.66903	0.7866
MGH60_P4_E08	NA	black	0	0.92828	0
MGH60_P4_E09	0.0510384619493	green3	2	0.67536	1.373
MGH60_P4_E11	NA	black	0	0.81721	0
MGH60_P4_E12	NA	black	0	0.14274	0
MGH60_P4_F01	-0.00123719155827	green3	2	1.1421	1.6098
MGH60_P4_F02	NA	black	0	0.63599	0
MGH60_P4_F03	NA	black	0	0.34937	0
MGH60_P4_F04	-1.37109655464	red	1	0.18396	3.1177
MGH60_P4_F05	NA	black	0	0.57918	0
MGH60_P4_F06	NA	black	0	0.34483	0
MGH60_P4_F07	0.0442449332792	green3	2	1.473	1.7013
MGH60_P4_F08	-0.00362031386785	green3	2	1.7949	1.5331
MGH60_P4_F09	NA	black	0	2.326	0
MGH60_P4_F10	NA	black	0	0.10568	0
MGH60_P4_F11	NA	black	0	0.5656	0
MGH60_P4_F12	NA	black	0	0.21537	0
MGH60_P4_G01	NA	black	0	0.074505	0
MGH60_P4_G02	0.432169300482	green3	2	0.14143	0.95977
MGH60_P4_G03	NA	black	0	0.12565	0
MGH60_P4_G04	NA	black	0	0.089498	0
MGH60_P4_G05	NA	black	0	0.40054	0
MGH60_P4_G06	NA	black	0	0.98112	0
MGH60_P4_G07	NA	black	0	0.38957	0
MGH60_P4_G08	-1.30673422539	red	1	0.094912	2.9209
MGH60_P4_G09	NA	black	0	0.419	0
MGH60_P4_G10	NA	black	0	0.42546	0
MGH60_P4_G11	NA	black	0	0.4489	0
MGH60_P4_G12	0.301521170611	green3	2	0.29631	1.058
MGH60_P4_H01	NA	black	0	0.16479	0
MGH60_P4_H03	-0.827298301296	green3	2	2.3793	0.75446
MGH60_P4_H04	0.17823168866	green3	2	0.6332	1.0772
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	3.0515	0
MGH60_P4_H09	-0.124995146593	green3	2	1.2612	0.43082
MGH60_P4_H10	NA	black	0	1.0929	0
MGH60_P4_H11	-1.34340872515	red	1	0.61824	4.1473
MGH60_P4_H12	NA	black	0	0.074505	0
MGH60_P5_A01	0.323473297551	green3	2	0.29396	1.0272
MGH60_P5_A02	-0.0502151266396	green3	2	3.6073	1.5748
MGH60_P5_A03	NA	black	0	0.11902	0
MGH60_P5_A04	NA	black	0	0.19283	0
MGH60_P5_A05	-0.0976884611301	green3	2	0.23389	1.6164
MGH60_P5_A06	-1.43530916539	red	1	0.33342	3.4688
MGH60_P5_A07	-0.143917336238	green3	2	0.042644	1.6383
MGH60_P5_A08	0.682133400733	green3	2	0.22404	0.57143
MGH60_P5_A09	-2.77435177387	black	0	0.17887	4.6426
MGH60_P5_A10	NA	black	0	0.4049	0
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	0.37295	0
MGH60_P5_B01	0.911999275614	green3	2	2.4473	2.4375
MGH60_P5_B02	0.793088354269	green3	2	0.42008	0.10434
MGH60_P5_B03	NA	black	0	0.71194	0
MGH60_P5_B04	NA	black	0	2.7011	0
MGH60_P5_B05	-0.303093471261	green3	2	0.39067	1.9653
MGH60_P5_B06	0.130028050136	green3	2	0.2558	1.3127
MGH60_P5_B07	NA	black	0	0.54992	0
MGH60_P5_B08	0.274993942449	green3	2	0.59646	0.88284
MGH60_P5_B09	NA	black	0	0.28096	0
MGH60_P5_B10	NA	black	0	0.26183	0
MGH60_P5_B12	NA	black	0	0.10299	0
MGH60_P5_C01	-0.113658123122	green3	2	0.38073	1.6699
MGH60_P5_C02	-1.27429478322	red	1	0.10299	2.8967
MGH60_P5_C03	NA	black	0	1.3068	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0.16221	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	0.822893093428	green3	2	0.27858	0.301
MGH60_P5_C09	NA	black	0	0.77989	0
MGH60_P5_C10	NA	black	0	0.42546	0
MGH60_P5_C11	NA	black	0	2.8012	0
MGH60_P5_C12	NA	black	0	0.19535	0
MGH60_P5_D01	1.74656023584	green3	2	2.0731	4.0836
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	2.3907	0
MGH60_P5_D04	0.158539678328	green3	2	0.56267	1.1693
MGH60_P5_D05	NA	black	0	0.23389	0
MGH60_P5_D06	-1.36534654604	red	1	0.13093	3.0325
MGH60_P5_D07	NA	black	0	0.12565	0
MGH60_P5_D08	NA	black	0	0.79327	0
MGH60_P5_D09	NA	black	0	1.2708	0
MGH60_P5_D10	0.176152797003	green3	2	0.67175	1.0482
MGH60_P5_D11	NA	black	0	0.65535	0
MGH60_P5_D12	1.03608032604	green3	2	0.19787	0.11237
MGH60_P5_E01	-0.449068668057	green3	2	0.54794	2.3581
MGH60_P5_E02	0.0312390810021	green3	2	1.0875	0.39944
MGH60_P5_E03	-0.0296171811153	green3	2	0.21785	1.5261
MGH60_P5_E04	NA	black	0	0.28096	0
MGH60_P5_E05	NA	black	0	0.27858	0
MGH60_P5_E06	NA	black	0	0.13881	0
MGH60_P5_E07	NA	black	0	0.14274	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	0.520455467334	green3	2	0.29278	0.73812
MGH60_P5_E10	NA	black	0	3.7315	0
MGH60_P5_E11	NA	black	0	0.75189	0
MGH60_P5_E12	NA	black	0	0.29396	0
MGH60_P5_F01	NA	black	0	1.2253	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	2.9184	0
MGH60_P5_F04	NA	black	0	0.49262	0
MGH60_P5_F05	NA	black	0	0.19787	0
MGH60_P5_F06	NA	black	0	0.40054	0
MGH60_P5_F07	NA	black	0	0.46989	0
MGH60_P5_F08	NA	black	0	0.082703	0
MGH60_P5_F09	NA	black	0	0.35614	0
MGH60_P5_F11	NA	black	0	3.176	0
MGH60_P5_F12	1.21732958506	green3	2	0.089498	0.035624
MGH60_P5_G01	NA	black	0	0.1903	0
MGH60_P5_G02	NA	black	0	0.57531	0
MGH60_P5_G03	NA	black	0	0.12035	0
MGH60_P5_G04	NA	black	0	0.43189	0
MGH60_P5_G05	NA	black	0	1.4463	0
MGH60_P5_G06	NA	black	0	0.26063	0
MGH60_P5_G07	NA	black	0	0.41251	0
MGH60_P5_G08	NA	black	0	0.48336	0
MGH60_P5_G09	0.0494536533891	green3	2	0.50792	1.4044
MGH60_P5_G10	NA	black	0	0.15704	0
MGH60_P5_G11	NA	black	0	0.29042	0
MGH60_P5_G12	NA	black	0	0.028569	0
MGH60_P5_H01	1.03085574202	green3	2	0.11103	0.24001
MGH60_P5_H02	NA	black	0	2.4505	0
MGH60_P5_H03	2.14984055538	black	0	2.4297	3.7293
MGH60_P5_H04	NA	black	0	0.08134	0
MGH60_P5_H05	NA	black	0	0.54102	0
MGH60_P5_H06	NA	black	0	0.12829	0
MGH60_P5_H07	NA	black	0	0.11902	0
MGH60_P5_H08	NA	black	0	0	2.1541
MGH60_P5_H09	NA	black	0	0.60027	0
MGH60_P5_H10	0.0635715144479	green3	2	0.48336	1.3813
MGH60_P5_H11	-0.0711622101837	green3	2	1.5719	1.3283
MGH60_P5_H12	NA	black	0	0.062122	0
MGH60_P6_A01	-0.125818767358	green3	2	1.4792	1.0772
MGH60_P6_A02	-0.12347767531	green3	2	0.48233	1.7168
MGH60_P6_A03	-1.46923583723	red	1	3.4054	0.80653
MGH60_P6_A04	NA	black	0	0.68796	0
MGH60_P6_A05	NA	black	0	0.50589	0
MGH60_P6_A06	NA	black	0	0.13488	0
MGH60_P6_A07	NA	black	0	0.48336	0
MGH60_P6_A08	NA	black	0	0.24123	0
MGH60_P6_A09	NA	black	0	0.24367	0
MGH60_P6_A10	0.082544976034	green3	2	0.79992	1.2185
MGH60_P6_A11	NA	black	0	0.14666	0
MGH60_P6_A12	NA	black	0	0.52406	0
MGH60_P6_B01	NA	black	0	0.69153	0
MGH60_P6_B03	0.414096052972	green3	2	0.52206	0.67175
MGH60_P6_B04	NA	black	0	0.92448	0
MGH60_P6_B05	-0.819431571734	green3	2	0.66084	3.3121
MGH60_P6_B06	0.719036702879	green3	2	0.41792	0.2461
MGH60_P6_B07	NA	black	0	0.45943	0
MGH60_P6_B08	NA	black	0	0.39506	0
MGH60_P6_B09	NA	black	0	0.67356	0
MGH60_P6_B10	NA	black	0	0.86552	0
MGH60_P6_B11	NA	black	0	0.76214	0
MGH60_P6_B12	NA	black	0	2.8643	0
MGH60_P6_C02	NA	black	0	1.0779	0
MGH60_P6_C03	NA	black	0	0.43723	0
MGH60_P6_C05	NA	black	0	0.50487	0
MGH60_P6_C06	0.679374720546	green3	2	0.301	0.48954
MGH60_P6_C07	-0.2097615965	green3	2	0.93885	2.5368
MGH60_P6_C08	NA	black	0	0.20664	0
MGH60_P6_C09	-0.757088456288	green3	2	0.31383	2.5425
MGH60_P6_C10	NA	black	0	0.83673	0
MGH60_P6_C11	0.28521355595	green3	2	0.26303	1.0963
MGH60_P6_D01	NA	black	0	1.9497	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	0.0218917589124	green3	2	1.2333	1.9294
MGH60_P6_D05	NA	black	0	1.1596	0
MGH60_P6_D06	NA	black	0	0.84157	0
MGH60_P6_D07	NA	black	0	0.13093	0
MGH60_P6_D08	NA	black	0	0.24853	0
MGH60_P6_D09	NA	black	0	0.071763	0
MGH60_P6_D11	0.21501525441	green3	2	0.83269	0.62667
MGH60_P6_D12	0.15846604362	green3	2	0.027154	1.3103
MGH60_P6_E01	NA	black	0	0.17632	0
MGH60_P6_E02	NA	black	0	1.766	0
MGH60_P6_E03	0.134026584507	green3	2	0.37629	1.2827
MGH60_P6_E04	-0.325599304946	green3	2	0.26424	1.926
MGH60_P6_E05	NA	black	0	0.16864	0
MGH60_P6_E06	NA	black	0	0.32769	0
MGH60_P6_E07	NA	black	0	2.0942	0
MGH60_P6_E08	NA	black	0	2.2546	0
MGH60_P6_E09	-0.452562453042	green3	2	1.6248	0.44148
MGH60_P6_E10	NA	black	0	0.14666	0
MGH60_P6_E11	NA	black	0	3.4586	0
MGH60_P6_E12	NA	black	0	0.65352	0
MGH60_P6_F02	NA	black	0	0.52707	0
MGH60_P6_F03	NA	black	0	0.86473	0
MGH60_P6_F04	NA	black	0	0.91762	0
MGH60_P6_F05	NA	black	0	0.38847	0
MGH60_P6_F06	-1.59393571698	red	1	0.43829	3.9444
MGH60_P6_F07	NA	black	0	0.65076	0
MGH60_P6_F08	-0.110020532433	green3	2	1.2382	0.38405
MGH60_P6_F09	NA	black	0	1.7338	0
MGH60_P6_F10	-0.0763976274947	green3	2	0.67265	1.6924
MGH60_P6_F11	-1.739377334	red	1	0.40381	4.0465
MGH60_P6_F12	NA	black	0	0.44042	0
MGH60_P6_G01	NA	black	0	0.30918	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.47039506089	green3	2	0.36401	0.75018
MGH60_P6_G04	NA	black	0	0.35502	0
MGH60_P6_G05	-0.0760476566559	green3	2	0.23511	1.5883
MGH60_P6_G06	0.577069381158	green3	2	0.63134	0.03984
MGH60_P6_G07	-0.235815620994	green3	2	2.0618	1.2363
MGH60_P6_G08	NA	black	0	0.62854	0
MGH60_P6_G10	0.072355291983	green3	2	0.36401	1.3813
MGH60_P6_G11	NA	black	0	0.39067	0
MGH60_P6_G12	NA	black	0	0.59168	0
MGH60_P6_H01	0.0576533265708	green3	2	0.25096	1.4114
MGH60_P6_H02	NA	black	0	0.1903	0
MGH60_P6_H03	NA	black	0	0.28806	0
MGH60_P6_H04	NA	black	0	0	0.47923
MGH60_P6_H06	NA	black	0	0.27262	0
MGH60_P6_H07	0.569060136026	green3	2	0.04684	0.848
MGH60_P6_H08	NA	black	0	0.71105	0
MGH60_P6_H09	NA	black	0	0.1375	0
MGH60_P6_H10	NA	black	0	0.62012	0
MGH60_P6_H11	NA	black	0	1.3477	0
MGH60_P6_H12	NA	black	0	2.0576	0
MGH60_P7_A01	NA	black	0	0.51299	0
MGH60_P7_A02	-0.492779529326	green3	2	0.83107	3.1097
MGH60_P7_A03	NA	black	0	0.29042	0
MGH60_P7_A04	NA	black	0	0.1375	0
MGH60_P7_A05	-0.969424473109	green3	2	0.6581	3.6007
MGH60_P7_A06	NA	black	0	0.060739	0
MGH60_P7_A07	0.730164978865	green3	2	0.16221	0.56755
MGH60_P7_A08	NA	black	0	1.3068	0
MGH60_P7_A09	NA	black	0	2.2708	0
MGH60_P7_A10	NA	black	0	1.543	0
MGH60_P7_A11	0.851634692155	green3	2	0.24001	0.31267
MGH60_P7_A12	NA	black	0	0.16479	0
MGH60_P7_B02	-0.182287872688	green3	2	0.42438	1.7933
MGH60_P7_B03	1.20535274607	green3	2	0.063503	0.086784
MGH60_P7_B04	NA	black	0	1.0621	0
MGH60_P7_B05	NA	black	0	0.58207	0
MGH60_P7_B06	NA	black	0	0.26784	0
MGH60_P7_B07	NA	black	0	0.29396	0
MGH60_P7_B08	NA	black	0	0.338	0
MGH60_P7_B09	NA	black	0	0.50792	0
MGH60_P7_B10	NA	black	0	0.11503	0
MGH60_P7_B11	NA	black	0	0.42761	0
MGH60_P7_B12	-0.525049790778	green3	2	0.123	2.0909
MGH60_P7_C01	NA	black	0	0.1375	0
MGH60_P7_C02	NA	black	0	0.32884	0
MGH60_P7_C03	-0.329064114119	green3	2	0.20414	1.9015
MGH60_P7_C04	0.360009724324	green3	2	0.34028	0.94486
MGH60_P7_C05	-2.91586224137	black	0	0.17121	4.7698
MGH60_P7_C06	NA	black	0	0.11902	0
MGH60_P7_C07	NA	black	0	0.30568	0
MGH60_P7_C08	0.514981747461	green3	2	3.0793	1.9096
MGH60_P7_C09	NA	black	0	0.1903	0
MGH60_P7_C10	-1.53555576616	red	1	0.13881	3.2294
MGH60_P7_C11	0.255499350036	green3	2	2.3033	1.829
MGH60_P7_C12	NA	black	0	0.30217	0
MGH60_P7_D01	NA	black	0	0.055196	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0.22404	0
MGH60_P7_D04	-1.38761319365	red	1	2.8516	0.59741
MGH60_P7_D05	NA	black	0	0.50589	0
MGH60_P7_D06	NA	black	0	0.39944	0
MGH60_P7_D08	0.3002663618	green3	2	0.26784	1.0731
MGH60_P7_D09	NA	black	0	0.53306	0
MGH60_P7_D10	-0.172950231667	green3	2	0.2762	1.7264
MGH60_P7_D11	-0.228718474488	green3	2	0.16092	1.7626
MGH60_P7_D12	NA	black	0	0.19787	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	0.125215651167	green3	2	0.26063	1.3185
MGH60_P7_E04	NA	black	0	2.4841	0
MGH60_P7_E05	0.823715003453	green3	2	0.22527	0.37184
MGH60_P7_E06	0.395808945638	green3	2	0.28451	0.92752
MGH60_P7_E07	-0.550858166082	green3	2	0.23266	2.196
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	1.3901
MGH60_P7_E11	NA	black	0	0.15704	0
MGH60_P7_E12	0.697945468692	green3	2	0.30801	0.45207
MGH60_P7_F01	NA	black	0	0.41576	0
MGH60_P7_F03	NA	black	0	2.9495	0
MGH60_P7_F04	NA	black	0	0.56365	0
MGH60_P7_F05	NA	black	0	0.29748	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0.50487	0
MGH60_P7_F08	-0.688887437102	green3	2	0.30801	2.4444
MGH60_P7_F10	NA	black	0	0.24975	0
MGH60_P7_F11	NA	black	0	0.14274	0
MGH60_P7_F12	-1.89000379432	red	1	2.6799	0.10434
MGH60_P7_G01	NA	black	0	0.12565	0
MGH60_P7_G02	NA	black	0	0.085425	0
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	1.2516	0
MGH60_P7_G05	NA	black	0	0.77905	0
MGH60_P7_G06	NA	black	0	0.14274	0
MGH60_P7_G07	NA	black	0	0.26183	0
MGH60_P7_G08	NA	black	0	0.56852	0
MGH60_P7_G09	NA	black	0	0.26183	0
MGH60_P7_G10	NA	black	0	0.34142	0
MGH60_P7_G11	-0.614651249974	green3	2	0.19409	2.2446
MGH60_P7_G12	NA	black	0	0.1635	0
MGH60_P7_H01	0.3104802001	green3	2	0.18523	1.0936
MGH60_P7_H02	NA	black	0	0.077243	0
MGH60_P7_H03	0.298767082062	green3	2	0.069015	1.146
MGH60_P7_H04	NA	black	0	0.36737	0
MGH60_P7_H05	NA	black	0	0.1003	0
MGH60_P7_H06	NA	black	0	1.8972	0
MGH60_P7_H07	NA	black	0	0.13488	0
MGH60_P7_H08	NA	black	0	0	0.25822
MGH60_P7_H09	NA	black	0	0.14796	0
MGH60_P7_H10	-0.168061606789	green3	2	1.8895	1.2684
MGH60_P7_H11	NA	black	0	0.14796	0
MGH60_P7_H12	NA	black	0	0.13356	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	1.315	0
MGH60_P3_A03	NA	black	0	0	1.0738
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	-0.0932880196987	green3	2	0.95606	2.0367
MGH60_P3_A09	NA	black	0	0	0.27977
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	1.2594
MGH60_P3_B04	NA	black	0	0	1.4087
MGH60_P3_B06	NA	black	0	0	2.4665
MGH60_P3_B07	NA	black	0	0.47093	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	2.366
MGH60_P3_B12	NA	black	0	1.472	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	1.802	0
MGH60_P3_D01	-1.11541544707	red	1	3.4903	1.0186
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	1.6996
MGH60_P3_D08	NA	black	0	0	1.5739
MGH60_P3_D09	NA	black	0	0	2.5651
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0.78073	0
MGH60_P3_E09	NA	black	0	0	0.88284
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	2.825
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0.75018	0
MGH60_P3_F03	NA	black	0	0.49672	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0.37072	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	2.0133
MGH60_P3_G06	NA	black	0	0	0.27023
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	1.099
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	3.7452
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	-0.969443138746	green3	2	0.76214	4.0152
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	1.7999	0
97_P3_G10	0.386909807651	green3	2	0.72683	0.30685
97_P3_H02	-0.303879279223	green3	2	2.0043	1.119
97_P3_A07	-0.165732819418	green3	2	0.96569	2.4338
97_P3_C03	NA	black	0	1.9211	0
97_P3_H09	NA	black	0	0	3.1494
97_P3_H12	NA	black	0	1.8576	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0.90149	0
97_P3_E07	NA	black	0	2.5276	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	1.2833	0
97_P3_F03	1.09257558378	green3	2	0.1375	0.12565
97_P3_A09	NA	black	0	2.1606	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	0
97_P3_D03	3.22635781406	black	0	3.5221	3.2978
97_P3_D11	NA	black	0	0	0.60407
97_P3_H11	NA	black	0	0	3.2903
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.33685
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	1.2023
97_P3_C09	NA	black	0	1.884	0
97_P3_D10	-0.272526772533	green3	2	1.5811	0.79494
97_P3_H07	NA	black	0	0	0
97_P3_E01	NA	black	0	0	1.7273
97_P3_E03	NA	black	0	0.059355	0
97_P3_B10	NA	black	0	1.0929	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	0.255838635172	green3	2	0.58976	0.93433
97_P3_B07	NA	black	0	0.36625	0
97_P3_G02	NA	black	0	0	1.0827
97_P3_G11	NA	black	0	0.28924	0
97_P3_F11	NA	black	0	0.71282	0
97_P3_H03	-0.0299667567625	green3	2	2.4792	1.5351
97_P3_C02	NA	black	0	0	0
97_P3_G06	1.11147608304	green3	2	0.14535	0.089498
97_P3_B01	NA	black	0	0	0
97_P3_B05	-0.347346642786	green3	2	1.9664	1.0356
97_P3_E10	NA	black	0	0.13093	0
97_P3_G01	NA	black	0	1.6131	0
97_P3_A08	NA	black	0	0.067639	0
97_P3_A03	NA	black	0	0	1.9214
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0.63599	0
97_P3_E11	NA	black	0	0.1776	0
97_P3_D04	NA	black	0	0	1.1486
97_P3_A11	2.92639858981	black	0	3.0517	3.5239
97_P3_C12	NA	black	0	1.8992	0
97_P3_D02	NA	black	0	1.1629	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	0.208868237357	green3	2	2.0243	1.8424
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0.83673	0
97_P3_F01	NA	black	0	0	1.3351
97_P3_F07	NA	black	0	0	0.55483
97_P3_B11	NA	black	0	0	0.50487
97_P3_H05	NA	black	0	2.1502	0
97_P3_F12	NA	black	0	0	2.0759
97_P3_F04	-0.0773721017533	green3	2	0.7866	1.7557
97_P3_C11	NA	black	0	0	0
97_P3_F08	-0.422041868884	green3	2	0.13225	1.9782
97_P3_C05	-0.0860586355387	green3	2	1.2582	0.70399
97_P3_F09	NA	black	0	0.24001	0
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0.94411	0
97_P3_A05	0.0401058563974	green3	2	1.0022	1.1738
97_P3_C06	0.388234127919	green3	2	1.5534	2.8516
97_P3_F02	-0.1361314524	green3	2	1.7172	1.2479
97_P3_D07	NA	black	0	0	0
97_P3_C08	0.774022326604	green3	2	2.0342	2.6611
97_P3_A01	NA	black	0	0.16993	0
97_P3_H04	NA	black	0	0.079975	0
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	0.378619117732	green3	2	0.44784	0.82701
97_P3_A02	NA	black	0	0.1865	0
97_P3_B06	NA	black	0	0	1.308
97_P3_H10	-0.318388583584	green3	2	1.412	0.2228
97_P5_B09	NA	black	0	0.51602	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.423889384823	green3	2	0.67627	0.34369
97_P6_G02	0.833164376292	green3	2	0.3505	0.16864
97_P6_E06	-0.75107127756	green3	2	2.0111	0.51904
97_P6_A03	NA	black	0	0.079975	0
97_P5_F07	NA	black	0	0	1.2308
97_P5_B05	NA	black	0	0.63227	0
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0.33228	0
97_P6_A09	NA	black	0	0	1.3231
97_P6_B04	NA	black	0	0	0
97_P5_A02	0.544256072855	green3	2	0.29042	0.70487
97_P5_C02	NA	black	0	0	0
97_P6_F09	-1.24764982412	red	1	2.4425	0.41468
97_P5_A04	0.050988438995	green3	2	1.4136	1.7744
97_P5_C04	1.14496247296	green3	2	0.07861	0.14012
97_P6_D07	NA	black	0	0	0.43189
97_P6_A12	NA	black	0	1.4125	0
97_P6_C06	NA	black	0	0	0.65535
97_P6_H04	NA	black	0	0.86394	0
