Cell_name	Zvalue	Color	Cluster	ETV5	ICAM1
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	2.369	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	4.1109	0
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0.2558
MGH54_P5_H01	NA	black	0	2.4022	0
MGH54_P5_H02	NA	black	0	1.1454	0
MGH54_P5_H03	NA	black	0	5.6606	0
MGH54_P5_H04	NA	black	0	0.4678	0
MGH54_P5_H05	NA	black	0	4.7626	0
MGH54_P5_H06	0.430822814762	red	1	1.6677	0.24367
MGH54_P5_H07	NA	black	0	2.808	0
MGH54_P5_H08	-0.845567156297	red	1	0.1903	2.1375
MGH54_P5_H09	0.0819334229012	red	1	2.7497	0.18269
MGH54_P5_H10	NA	black	0	2.5173	0
MGH54_P5_H11	NA	black	0	2.7487	0
MGH54_P5_H12	-0.052013808603	red	1	3.8477	0.74932
MGH54_P13_A02	NA	black	0	5.2038	0
MGH54_P13_A03	NA	black	0	5.0023	0
MGH54_P13_A04	NA	black	0	2.3354	0
MGH54_P13_A05	NA	black	0	3.5223	0
MGH54_P13_A06	NA	black	0	3.2867	0
MGH54_P13_A07	NA	black	0	0	0.2762
MGH54_P13_A09	NA	black	0	3.7655	0
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	-0.132584845998	red	1	4.3498	0.59741
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	4.7489	0
MGH54_P13_B04	NA	black	0	1.4415	0
MGH54_P13_B05	NA	black	0	0.89453	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	4.6307	0
MGH54_P13_B10	NA	black	0	5.5917	0
MGH54_P13_B11	NA	black	0	3.496	0
MGH54_P13_B12	NA	black	0	4.7548	0
MGH54_P13_C01	NA	black	0	3.3498	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	2.6643	0
MGH54_P13_C04	NA	black	0	4.3973	0
MGH54_P13_C05	NA	black	0	2.5953	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	0
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	3.7277	0
MGH54_P13_D01	NA	black	0	2.4652	0
MGH54_P13_D02	NA	black	0	4.6363	0
MGH54_P13_D03	0.244114403868	red	1	2.0676	0.36737
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	5.4016	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	4.3561	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	3.7117	0
MGH54_P13_E02	-0.0335161832019	red	1	3.209	0.56169
MGH54_P13_E03	NA	black	0	5.3775	0
MGH54_P13_E04	NA	black	0	4.4341	0
MGH54_P13_E05	NA	black	0	3.6767	0
MGH54_P13_E06	NA	black	0	4.2593	0
MGH54_P13_E07	NA	black	0	1.8032	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	2.5293	0
MGH54_P13_E10	NA	black	0	0	0
MGH54_P13_E11	NA	black	0	0	0
MGH54_P13_E12	NA	black	0	5.3501	0
MGH54_P13_F01	NA	black	0	1.2016	0
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	NA	black	0	4.9028	0
MGH54_P13_F04	NA	black	0	4.0267	0
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0	0
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	1.1223	0
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	4.4295	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	5.113	0
MGH54_P13_G02	NA	black	0	0.52306	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	-0.296450266099	red	1	4.3947	0.27143
MGH54_P13_G07	NA	black	0	1.3369	0
MGH54_P13_G08	NA	black	0	0	0
MGH54_P13_G09	NA	black	0	0	0.21288
MGH54_P13_G10	NA	black	0	2.8887	0
MGH54_P13_G11	NA	black	0	2.6711	0
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	3.4014	0
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	4.6886	0
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0	0.18903
MGH54_P13_H08	NA	black	0	0	0.584
MGH54_P13_H09	NA	black	0	4.8451	0
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	1.9789	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	4.8893	0
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	5.3328	0
MGH60_P4_A06	NA	black	0	3.5925	0
MGH60_P4_A07	NA	black	0	4.0357	0
MGH60_P4_A08	NA	black	0	3.9932	0
MGH60_P4_A09	NA	black	0	3.0721	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	3.624	0
MGH60_P4_B01	NA	black	0	4.4709	0
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	3.7138	0
MGH60_P4_B04	-0.282515295736	red	1	4.6333	0.36065
MGH60_P4_B05	NA	black	0	2.1257	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0.50995	0
MGH60_P4_B09	NA	black	0	0.53705	0
MGH60_P4_B10	-0.0811273252557	red	1	3.6544	0.59932
MGH60_P4_B11	NA	black	0	0.98987	0
MGH60_P4_B12	-0.288714199629	red	1	4.3933	0.28688
MGH60_P4_C01	NA	black	0	3.4874	0
MGH60_P4_C02	NA	black	0	3.8811	0
MGH60_P4_C03	NA	black	0	3.6425	0
MGH60_P4_C04	NA	black	0	0	0.23266
MGH60_P4_C05	NA	black	0	0.3115	0
MGH60_P4_C06	-0.138778938914	red	1	3.5054	0.15963
MGH60_P4_C07	NA	black	0	4.8128	0
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	0.190665376834	red	1	2.3199	0.29983
MGH60_P4_C12	-0.309020296054	red	1	4.2642	0.19156
MGH60_P4_D01	NA	black	0	3.0151	0
MGH60_P4_D02	NA	black	0	0	0.75189
MGH60_P4_D03	NA	black	0	2.8041	0
MGH60_P4_D04	NA	black	0	3.9302	0
MGH60_P4_D05	-0.0882278091183	red	1	3.4885	0.45628
MGH60_P4_D06	NA	black	0	3.2663	0
MGH60_P4_D07	NA	black	0	4.0233	0
MGH60_P4_D08	NA	black	0	0.95308	0
MGH60_P4_D10	NA	black	0	0.34596	0
MGH60_P4_D12	NA	black	0	5.04	0
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	3.4464	0
MGH60_P4_E03	NA	black	0	3.2735	0
MGH60_P4_E04	0.0184634770925	red	1	2.934	0.3115
MGH60_P4_E05	NA	black	0	4.1979	0
MGH60_P4_E06	NA	black	0	4.5233	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	4.1023	0
MGH60_P4_E09	NA	black	0	5.4041	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	4.1516	0
MGH60_P4_F01	-0.175426452091	red	1	3.7919	0.30334
MGH60_P4_F02	0.317943786414	red	1	1.7053	0.44255
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0.25338	0
MGH60_P4_F05	NA	black	0	0.95977	0
MGH60_P4_F06	NA	black	0	3.7969	0
MGH60_P4_F07	NA	black	0	0.43189	0
MGH60_P4_F08	NA	black	0	0.35163	0
MGH60_P4_F09	NA	black	0	3.4408	0
MGH60_P4_F10	NA	black	0	3.1387	0
MGH60_P4_F11	NA	black	0	1.2302	0
MGH60_P4_F12	NA	black	0	3.9104	0
MGH60_P4_G01	-0.277799456028	red	1	3.9664	0.089498
MGH60_P4_G02	NA	black	0	4.7021	0
MGH60_P4_G03	NA	black	0	2.6043	0
MGH60_P4_G04	NA	black	0	5.2203	0
MGH60_P4_G05	NA	black	0	3.2913	0
MGH60_P4_G06	NA	black	0	0	0.39067
MGH60_P4_G07	NA	black	0	2.664	0
MGH60_P4_G08	NA	black	0	3.8797	0
MGH60_P4_G09	NA	black	0	2.3426	0
MGH60_P4_G10	NA	black	0	3.1731	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	0.887747508931	green3	2	0.35614	0.32769
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	NA	black	0	4.624	0
MGH60_P4_H06	NA	black	0	3.4234	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	-0.15499553304	red	1	4.0571	0.49262
MGH60_P4_H09	NA	black	0	3.504	0
MGH60_P4_H10	NA	black	0	2.0388	0
MGH60_P4_H11	NA	black	0	2.3022	0
MGH60_P4_H12	NA	black	0	3.2505	0
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	-0.288282947805	red	1	5.154	0.419
MGH60_P5_A04	NA	black	0	4.6041	0
MGH60_P5_A05	NA	black	0	5.6657	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	3.8675	0
MGH60_P5_A08	NA	black	0	0	0.66448
MGH60_P5_A09	NA	black	0	1.1223	0
MGH60_P5_A10	NA	black	0	1.782	0
MGH60_P5_A11	0.588745332248	green3	2	1.2035	0.27262
MGH60_P5_A12	NA	black	0	5.4024	0
MGH60_P5_B01	NA	black	0	2.5248	0
MGH60_P5_B02	NA	black	0	2.0694	0
MGH60_P5_B03	NA	black	0	0.75531	0
MGH60_P5_B04	NA	black	0	0.23634	0
MGH60_P5_B05	NA	black	0	3.8178	0
MGH60_P5_B06	NA	black	0	1.0433	0
MGH60_P5_B07	NA	black	0	3.4652	0
MGH60_P5_B08	NA	black	0	5.4885	0
MGH60_P5_B09	NA	black	0	1.8152	0
MGH60_P5_B10	NA	black	0	3.1728	0
MGH60_P5_B12	0.194707214808	red	1	2.4934	0.048236
MGH60_P5_C01	NA	black	0	3.9262	0
MGH60_P5_C02	NA	black	0	3.6871	0
MGH60_P5_C03	NA	black	0	3.4042	0
MGH60_P5_C04	NA	black	0	3.2168	0
MGH60_P5_C05	NA	black	0	4.4643	0
MGH60_P5_C06	NA	black	0	2.0528	0
MGH60_P5_C07	NA	black	0	4.5654	0
MGH60_P5_C08	NA	black	0	2.2425	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	-0.257743232224	red	1	4.1714	0.27143
MGH60_P5_C11	NA	black	0	3.8427	0
MGH60_P5_C12	NA	black	0	1.5965	0
MGH60_P5_D01	NA	black	0	4.623	0
MGH60_P5_D02	NA	black	0	4.4681	0
MGH60_P5_D03	NA	black	0	3.4688	0
MGH60_P5_D04	NA	black	0	3.0076	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	4.171	0
MGH60_P5_D07	NA	black	0	4.1778	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	4.056	0
MGH60_P5_D10	0.171373353129	red	1	2.4193	0.25701
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	2.1757	0
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	1.754	0
MGH60_P5_E03	NA	black	0	3.45	0
MGH60_P5_E04	NA	black	0	0.71721	0
MGH60_P5_E05	NA	black	0	4.6345	0
MGH60_P5_E06	NA	black	0	0.40599	0
MGH60_P5_E07	NA	black	0	4.4455	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	3.6793	0
MGH60_P5_E10	NA	black	0	1.4967	0
MGH60_P5_E11	NA	black	0	2.1811	0
MGH60_P5_E12	NA	black	0	1.0215	0
MGH60_P5_F01	NA	black	0	3.8552	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	1.3813	0
MGH60_P5_F04	NA	black	0	1.1538	0
MGH60_P5_F05	NA	black	0	4.0447	0
MGH60_P5_F06	NA	black	0	5.6911	0
MGH60_P5_F07	NA	black	0	2.6871	0
MGH60_P5_F08	NA	black	0	0.80323	0
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	NA	black	0	4.1591	0
MGH60_P5_G01	NA	black	0	1.3109	0
MGH60_P5_G02	NA	black	0	3.0049	0
MGH60_P5_G03	NA	black	0	4.1626	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	1.099	0
MGH60_P5_G06	NA	black	0	0.68257	0
MGH60_P5_G07	NA	black	0	4.9693	0
MGH60_P5_G08	NA	black	0	1.6717	0
MGH60_P5_G09	NA	black	0	2.7632	0
MGH60_P5_G10	NA	black	0	3.4042	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	NA	black	0	1.4647	0
MGH60_P5_H01	NA	black	0	0.88206	0
MGH60_P5_H02	NA	black	0	3.1691	0
MGH60_P5_H03	-0.163037545464	red	1	3.6164	0.1865
MGH60_P5_H04	NA	black	0	2.8041	0
MGH60_P5_H05	0.829576835283	green3	2	0.24123	0.43189
MGH60_P5_H06	NA	black	0	4.3525	0
MGH60_P5_H07	NA	black	0	4.3257	0
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	2.9605	0
MGH60_P5_H10	NA	black	0	4.0327	0
MGH60_P5_H11	NA	black	0	3.5343	0
MGH60_P5_H12	1.33874593033	black	0	0.059355	0.038436
MGH60_P6_A01	NA	black	0	2.3821	0
MGH60_P6_A02	NA	black	0	0	0.26544
MGH60_P6_A03	NA	black	0	1.6443	0
MGH60_P6_A04	0.395820418466	red	1	1.7225	0.27381
MGH60_P6_A05	NA	black	0	3.5045	0
MGH60_P6_A06	0.206733322381	red	1	0.64801	0.97306
MGH60_P6_A07	NA	black	0	0.23143	0
MGH60_P6_A08	NA	black	0	1.4195	0
MGH60_P6_A09	NA	black	0	2.9585	0
MGH60_P6_A10	NA	black	0	0	1.3601
MGH60_P6_A11	NA	black	0	0	0
MGH60_P6_A12	NA	black	0	4.0887	0
MGH60_P6_B01	NA	black	0	0	0.56755
MGH60_P6_B03	NA	black	0	4.998	0
MGH60_P6_B04	NA	black	0	4.2898	0
MGH60_P6_B05	NA	black	0	3.0447	0
MGH60_P6_B06	NA	black	0	4.9925	0
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0.8922	0
MGH60_P6_B09	-0.263328540023	red	1	4.5874	0.38515
MGH60_P6_B10	NA	black	0	4.1163	0
MGH60_P6_B11	NA	black	0	2.5654	0
MGH60_P6_B12	NA	black	0	2.3508	0
MGH60_P6_C02	NA	black	0	3.2343	0
MGH60_P6_C03	NA	black	0	3.8276	0
MGH60_P6_C05	NA	black	0	0.71194	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	1.614	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	3.4276	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	2.886	0
MGH60_P6_D01	NA	black	0	3.0354	0
MGH60_P6_D03	-0.0770104458235	red	1	3.5072	0.53804
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	4.6538	0
MGH60_P6_D06	NA	black	0	4.617	0
MGH60_P6_D07	NA	black	0	0.59837	0
MGH60_P6_D08	NA	black	0	3.199	0
MGH60_P6_D09	NA	black	0	3.3963	0
MGH60_P6_D11	NA	black	0	0	0
MGH60_P6_D12	-0.230152369136	red	1	3.8215	0.123
MGH60_P6_E01	NA	black	0	2.883	0
MGH60_P6_E02	NA	black	0	3.4552	0
MGH60_P6_E03	NA	black	0	4.6517	0
MGH60_P6_E04	NA	black	0	2.5785	0
MGH60_P6_E05	NA	black	0	2.9745	0
MGH60_P6_E06	-0.0314237682986	red	1	3.1316	0.26063
MGH60_P6_E07	NA	black	0	3.4014	0
MGH60_P6_E08	NA	black	0	4.9844	0
MGH60_P6_E09	NA	black	0	4.9318	0
MGH60_P6_E10	0.117926025613	red	1	2.547	0.33228
MGH60_P6_E11	NA	black	0	2.747	0
MGH60_P6_E12	NA	black	0	4.2516	0
MGH60_P6_F02	NA	black	0	5.5093	0
MGH60_P6_F03	0.0419381187386	red	1	3.7756	1.0566
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	5.042	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	3.198	0
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	NA	black	0	4.0962	0
MGH60_P6_F10	NA	black	0	4.6662	0
MGH60_P6_F11	NA	black	0	5.4486	0
MGH60_P6_F12	-0.387681570399	red	1	4.5563	0.15056
MGH60_P6_G01	NA	black	0	2.6302	0
MGH60_P6_G02	NA	black	0	2.3013	0
MGH60_P6_G03	-0.394495791513	red	1	5.5649	0.32308
MGH60_P6_G04	NA	black	0	2.1137	0
MGH60_P6_G05	NA	black	0	4.0074	0
MGH60_P6_G06	NA	black	0	0.39506	0
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	4.7873	0
MGH60_P6_G10	NA	black	0	1.4206	0
MGH60_P6_G11	NA	black	0	0.16736	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0.543	0
MGH60_P6_H02	NA	black	0	0.42438	0
MGH60_P6_H03	NA	black	0	2.0738	0
MGH60_P6_H04	NA	black	0	2.5563	0
MGH60_P6_H06	NA	black	0	1.5931	0
MGH60_P6_H07	NA	black	0	4.0477	0
MGH60_P6_H08	NA	black	0	4.519	0
MGH60_P6_H09	NA	black	0	0.301	0
MGH60_P6_H10	0.460612779694	red	1	1.7229	0.14405
MGH60_P6_H11	NA	black	0	2.8462	0
MGH60_P6_H12	NA	black	0	2.3657	0
MGH60_P7_A01	NA	black	0	2.2461	0
MGH60_P7_A02	NA	black	0	4.6874	0
MGH60_P7_A03	NA	black	0	0.36289	0
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	3.7827	0
MGH60_P7_A06	0.358468815393	red	1	1.5969	0.42653
MGH60_P7_A07	NA	black	0	0.24001	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	2.9302	0
MGH60_P7_A10	0.583560521519	green3	2	0.72857	0.50386
MGH60_P7_A11	NA	black	0	0.10568	0
MGH60_P7_A12	NA	black	0	0	0.26063
MGH60_P7_B02	NA	black	0	5.175	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	5.0631	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	-0.196069468954	red	1	4.607	0.50589
MGH60_P7_B07	NA	black	0	6.528	0
MGH60_P7_B08	NA	black	0	1.4957	0
MGH60_P7_B09	NA	black	0	1.294	0
MGH60_P7_B10	NA	black	0	0.83026	0
MGH60_P7_B11	NA	black	0	4.5095	0
MGH60_P7_B12	NA	black	0	3.7001	0
MGH60_P7_C01	NA	black	0	3.9757	0
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	1.05338636588	green3	2	0.1903	0.23879
MGH60_P7_C04	NA	black	0	4.1854	0
MGH60_P7_C05	-0.0547736195754	red	1	3.3553	0.55189
MGH60_P7_C06	NA	black	0	4.0221	0
MGH60_P7_C07	NA	black	0	4.5643	0
MGH60_P7_C08	NA	black	0	2.315	0
MGH60_P7_C09	-0.196788957545	red	1	4.3955	0.47405
MGH60_P7_C10	-0.00700377833741	red	1	3.0307	0.46571
MGH60_P7_C11	NA	black	0	3.8995	0
MGH60_P7_C12	-0.423048396482	red	1	5.4811	0.28451
MGH60_P7_D01	NA	black	0	4.0209	0
MGH60_P7_D02	0.589516637813	green3	2	1.1263	0.31383
MGH60_P7_D03	NA	black	0	5.2445	0
MGH60_P7_D04	0.0337820436241	red	1	2.8141	0.49057
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	2.513	0
MGH60_P7_D09	-0.106325022735	red	1	3.4124	0.21909
MGH60_P7_D10	-0.234341199906	red	1	3.9171	0.1903
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.54498	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	0.308323182462	red	1	1.9497	0.29631
MGH60_P7_E05	NA	black	0	3.5039	0
MGH60_P7_E06	NA	black	0	1.517	0
MGH60_P7_E07	NA	black	0	3.4288	0
MGH60_P7_E08	-0.268356764699	red	1	4.0029	0.14666
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0.44784
MGH60_P7_E12	NA	black	0	4.3306	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	3.2406	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	0.38847
MGH60_P7_F06	NA	black	0	0.82619	0
MGH60_P7_F07	NA	black	0	5.7475	0
MGH60_P7_F08	NA	black	0	0.36961	0
MGH60_P7_F10	0.303819807012	red	1	1.7168	0.46467
MGH60_P7_F11	NA	black	0	1.2222	0
MGH60_P7_F12	NA	black	0	4.6747	0
MGH60_P7_G01	-0.161645688176	red	1	3.8748	0.40272
MGH60_P7_G02	NA	black	0	0	0
MGH60_P7_G03	NA	black	0	3.0969	0
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	3.9441	0
MGH60_P7_G06	NA	black	0	3.5902	0
MGH60_P7_G07	NA	black	0	2.3389	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0.87971	0
MGH60_P7_G10	0.149908015215	red	1	2.5521	0.15963
MGH60_P7_G11	NA	black	0	1.6567	0
MGH60_P7_G12	NA	black	0	4.1877	0
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	NA	black	0	1.5553	0
MGH60_P7_H03	-0.423950964322	red	1	4.665	0.12433
MGH60_P7_H04	NA	black	0	4.1455	0
MGH60_P7_H05	NA	black	0	3.1313	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0.33113	0
MGH60_P7_H08	0.390900593117	red	1	1.8254	0.20664
MGH60_P7_H09	0.0756088282905	red	1	2.797	0.10568
MGH60_P7_H10	-0.332254505395	red	1	4.1735	0.085425
MGH60_P7_H11	NA	black	0	2.8182	0
MGH60_P7_H12	-0.45768948266	red	1	4.8387	0.12433
MGH60_P3_A01	NA	black	0	2.4808	0
MGH60_P3_A02	NA	black	0	1.7933	0
MGH60_P3_A03	NA	black	0	1.605	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	5.1641	0
MGH60_P3_A08	NA	black	0	4.9388	0
MGH60_P3_A09	NA	black	0	2.8754	0
MGH60_P3_A10	NA	black	0	1.6201	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	2.2129	0
MGH60_P3_B01	NA	black	0	0	3.441
MGH60_P3_B04	NA	black	0	3.5502	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	4.3408	0
MGH60_P3_B10	NA	black	0	2.2247	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	2.3045	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0.86948	0
MGH60_P3_D01	-1.52519208137	black	0	1.5356	5.1209
MGH60_P3_D03	NA	black	0	1.3254	0
MGH60_P3_D04	NA	black	0	2.6563	0
MGH60_P3_D07	NA	black	0	3.2202	0
MGH60_P3_D08	NA	black	0	3.0566	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	-0.204286056381	red	1	2.5008	3.3894
MGH60_P3_D11	NA	black	0	1.9913	0
MGH60_P3_E02	NA	black	0	0	2.0115
MGH60_P3_E03	NA	black	0	3.5696	0
MGH60_P3_E04	NA	black	0	2.8436	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	2.8053	0
MGH60_P3_E09	NA	black	0	3.7529	0
MGH60_P3_E10	1.16465373206	green3	2	5.96	1.7485
MGH60_P3_E11	NA	black	0	2.0356	0
MGH60_P3_E12	NA	black	0	3.0491	0
MGH60_P3_F01	NA	black	0	1.6645	0
MGH60_P3_F02	NA	black	0	4.7552	0
MGH60_P3_F03	NA	black	0	1.2431	0
MGH60_P3_F04	NA	black	0	2.7734	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0.90612	0
MGH60_P3_F08	NA	black	0	2.6206	0
MGH60_P3_F09	NA	black	0	3.369	0
MGH60_P3_F10	NA	black	0	0.76299	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	3.3605	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	0.28124442249	red	1	2.7336	5.4674
MGH60_P3_G06	NA	black	0	3.8788	0
MGH60_P3_G07	NA	black	0	4.8971	0
MGH60_P3_G08	NA	black	0	2.9531	0
MGH60_P3_G10	0.269950296879	red	1	4.3287	1.3885
MGH60_P3_G11	NA	black	0	1.1427	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0.3173	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	2.5059	0
MGH60_P3_H07	NA	black	0	0	1.1137
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	4.229	0
MGH60_P3_H11	NA	black	0	3.7365	0
MGH60_P3_H12	NA	black	0	2.031	0
97_P3_G07	-0.194798070943	red	1	4.3964	0.4782
97_P3_G10	-0.15552830641	red	1	3.7596	0.35614
97_P3_H02	NA	black	0	2.9705	0
97_P3_A07	NA	black	0	4.4126	0
97_P3_C03	NA	black	0	1.8488	0
97_P3_H09	-0.0807279987751	red	1	3.38	0.37072
97_P3_H12	NA	black	0	3.7135	0
97_P3_H08	NA	black	0	5.7777	0
97_P3_E02	NA	black	0	3.7343	0
97_P3_E07	NA	black	0	2.8703	0
97_P3_C07	NA	black	0	3.2158	0
97_P3_E04	NA	black	0	4.7647	0
97_P3_C04	NA	black	0	1.5366	0
97_P3_F10	NA	black	0	2.1418	0
97_P3_F03	NA	black	0	1.7472	0
97_P3_A09	NA	black	0	4.4476	0
97_P3_G04	NA	black	0	4.3443	0
97_P3_E09	NA	black	0	4.2031	0
