Cell_name	Zvalue	Color	Cluster	CREB1	STMN1
MGH54_P9_F04	NA	black	0	0	6.5356
MGH54_P9_F05	NA	black	0	0	4.6263
MGH54_P9_F06	NA	black	0	0	5.267
MGH54_P9_F07	-0.296069828652	red	1	0.21412	5.1025
MGH54_P9_F08	-0.489316360101	red	1	0.21288	5.6045
MGH54_P9_F09	NA	black	0	0	6.6412
MGH54_P9_F10	NA	black	0	0	4.7806
MGH54_P9_F11	-0.644564713617	red	1	0.10299	5.8312
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	0.230585561748	red	1	2.3901	4.9203
MGH54_P9_G02	0.166039484044	red	1	1.5869	5.4694
MGH54_P9_G03	NA	black	0	0.61636	0
MGH54_P9_G04	NA	black	0	0	5.1327
MGH54_P9_G05	1.43561303861	green3	2	2.7549	6.8688
MGH54_P9_G06	1.5414805316	green3	2	0.08134	0.33457
MGH54_P9_G07	-0.11268245278	red	1	1.0517	6.2494
MGH54_P9_G08	1.10836617559	green3	2	0.35727	0.39506
MGH54_P9_G09	NA	black	0	0.15704	0
MGH54_P9_G10	NA	black	0	0.084064	0
MGH54_P9_G12	NA	black	0	0	6.0602
MGH54_P9_H01	NA	black	0	0.6581	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.00742309740223	red	1	0.12961	4.2875
MGH54_P9_H04	NA	black	0	0	5.4207
MGH54_P9_H05	0.0341741251243	red	1	0.49672	4.1931
MGH54_P9_H06	1.34561722082	green3	2	0.19912	0.39177
MGH54_P9_H07	NA	black	0	0	3.0367
MGH54_P9_H08	NA	black	0	0	5.9183
MGH54_P9_H09	NA	black	0	0	6.3809
MGH54_P9_H10	-0.691687687021	red	1	0.15056	6.0139
MGH54_P9_H11	-0.640160144456	red	1	0.049631	5.7495
MGH54_P9_H12	1.53126111034	green3	2	0.04684	0.50182
MGH54_P2_A05	-0.59756015958	red	1	0.16221	5.8047
MGH54_P2_A06	-0.631546008945	red	1	0.060739	5.7447
MGH54_P2_A10	-0.783711931107	red	1	0.079975	6.1124
MGH54_P2_B03	-0.328169176622	red	1	0.29631	5.2705
MGH54_P2_B04	NA	black	0	0	6.1613
MGH54_P2_B06	0.874001646218	red	1	3.7691	5.3786
MGH54_P2_B09	0.720979742377	red	1	2.8154	5.6015
MGH54_P2_B10	-0.99928540192	red	1	0.055196	6.5425
MGH54_P2_B11	-0.000447487209571	red	1	1.177	4.2522
MGH54_P2_C01	0.358697178015	red	1	2.6114	5.0893
MGH54_P2_C02	-3.09247736577	black	0	3.5342	1.1827
MGH54_P2_C04	NA	black	0	0	0.42116
MGH54_P2_C05	NA	black	0	0	5.0784
MGH54_P2_C09	NA	black	0	0	0.36065
MGH54_P2_C10	-0.848283798767	red	1	0.10434	6.2995
MGH54_P2_C11	-0.615489483821	red	1	0.053806	5.7002
MGH54_P2_D01	NA	black	0	1.7778	0
MGH54_P2_D02	NA	black	0	0.041243	0
MGH54_P2_D03	0.0447691226	red	1	2.107	4.5355
MGH54_P2_D04	-0.618447035711	red	1	0.12961	5.8079
MGH54_P2_E01	-0.140365474389	red	1	1.058	6.6815
MGH54_P2_E02	NA	black	0	1.8452	0
MGH54_P2_E03	NA	black	0	0	4.0754
MGH54_P2_E04	-1.41950056949	red	1	3.8379	3.1362
MGH54_P2_E05	-0.188601394249	red	1	1.5768	3.2469
MGH54_P2_E08	-0.0574920210387	red	1	1.7523	4.1391
MGH54_P2_E11	-0.225152450935	red	1	0.90766	6.2982
MGH54_P2_E12	NA	black	0	0	1.2228
MGH54_P2_F05	NA	black	0	0	6.7603
MGH54_P2_F06	-0.839348060644	red	1	0.096262	6.2649
MGH54_P2_F08	-0.189881370475	red	1	1.8714	3.7111
MGH54_P2_F10	-0.131090438492	red	1	0.088142	4.6169
MGH54_P2_F12	NA	black	0	0	1.232
MGH54_P2_G02	NA	black	0	0	5.9337
MGH54_P2_G06	NA	black	0	0	4.5029
MGH54_P2_G07	NA	black	0	0	5.1316
MGH54_P2_G08	1.10813617935	green3	2	2.0834	7.8045
MGH54_P2_G11	-0.586574255746	red	1	0.29631	5.996
MGH54_P2_G12	NA	black	0	0	4.8175
MGH54_P2_H02	NA	black	0	0	3.2956
MGH54_P2_H08	-0.507868890868	red	1	0.062122	5.4693
MGH54_P2_H09	-0.292814897818	red	1	0.053806	4.9756
MGH54_P2_H11	NA	black	0	0	0.19661
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	6.2714
MGH54_P5_A04	NA	black	0	0	0.6526
MGH54_P5_A05	NA	black	0	0	6.6976
MGH54_P5_A06	1.21518239922	green3	2	0.32077	0.19787
MGH54_P5_A07	NA	black	0	0.09356	0
MGH54_P5_A08	NA	black	0	0	0.42868
MGH54_P5_A09	-2.5928767162	black	0	2.8092	0.52907
MGH54_P5_A10	-0.0347968592252	red	1	0.1177	4.3912
MGH54_P5_A11	NA	black	0	0	6.6551
MGH54_P5_A12	-0.692032929049	red	1	1.5955	0.77821
MGH54_P5_B02	1.68677080959	green3	2	3.0421	6.8598
MGH54_P5_B03	0.932225508535	red	1	3.5779	5.5029
MGH54_P5_B04	NA	black	0	0	7.1121
MGH54_P5_B05	NA	black	0	0	4.7652
MGH54_P5_B06	NA	black	0	0	6.277
MGH54_P5_B07	-0.670823871401	red	1	0.029983	5.7912
MGH54_P5_B08	NA	black	0	0	6.003
MGH54_P5_B09	-0.989510947349	red	1	0.15963	6.7375
MGH54_P5_B10	NA	black	0	0	5.5908
MGH54_P5_B11	1.14381219765	green3	2	2.6248	6.5379
MGH54_P5_B12	1.4382442653	green3	2	0.075875	0.64247
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	-0.425452514812	red	1	0.17887	5.4004
MGH54_P5_C03	NA	black	0	0	6.0752
MGH54_P5_C04	NA	black	0	0	6.0362
MGH54_P5_C05	-0.347043018526	red	1	0.16092	5.1863
MGH54_P5_C06	1.20838114274	green3	2	0.082703	1.2437
MGH54_P5_C07	NA	black	0	0.16479	0
MGH54_P5_C08	1.13357951597	green3	2	2.8823	6.2054
MGH54_P5_C09	-1.37098991043	red	1	0.073135	7.3811
MGH54_P5_C10	0.00648264913569	red	1	2.0328	4.4269
MGH54_P5_C11	-0.327629383651	red	1	0.10165	5.09
MGH54_P5_C12	-1.96354222547	red	1	2.3508	0.38405
MGH54_P5_D01	NA	black	0	0	6.3219
MGH54_P5_D02	NA	black	0	0	0.41251
MGH54_P5_D03	-0.150157799291	red	1	0.97159	6.0417
MGH54_P5_D04	-0.132434832445	red	1	0.48543	4.8209
MGH54_P5_D05	0.679930427647	red	1	3.1854	5.3517
MGH54_P5_D06	0.0178932477167	red	1	1.2425	5.1644
MGH54_P5_D08	NA	black	0	0	8.2068
MGH54_P5_D09	-0.525908570516	red	1	0.048236	5.4948
MGH54_P5_D10	-0.283166834161	red	1	0.46467	5.3388
MGH54_P5_D11	0.337553143181	red	1	2.4854	5.1036
MGH54_P5_D12	NA	black	0	0	5.9543
MGH54_P5_E01	-1.19390402842	red	1	0.10165	7.0678
MGH54_P5_E02	NA	black	0	0	5.3136
MGH54_P5_E03	-0.000816272494847	red	1	0.9568	4.3601
MGH54_P5_E04	NA	black	0	0.67536	0
MGH54_P5_E05	-0.542999690661	red	1	0.12697	5.6257
MGH54_P5_E06	-0.225518714564	red	1	0.53903	5.2317
MGH54_P5_E07	-0.1982674065	red	1	0.084064	4.774
MGH54_P5_E08	-0.811043560975	red	1	3.7687	3.6947
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	0.59542788192	red	1	2.147	6.0469
MGH54_P5_E11	-0.801210659975	red	1	0.11103	6.2039
MGH54_P5_E12	-0.2303553585	red	1	0.074505	4.8442
MGH54_P5_F01	NA	black	0	0	5.233
MGH54_P5_F02	-0.741501333117	red	1	0.24853	6.3176
MGH54_P5_F03	-0.533333789828	red	1	0.071763	5.5374
MGH54_P5_F04	-0.849554122731	red	1	4.1686	3.789
MGH54_P5_F05	-0.5001177441	red	1	0.64985	6.6341
MGH54_P5_F06	NA	black	0	0	5.9468
MGH54_P5_F07	-0.784069447702	red	1	0.079975	6.1132
MGH54_P5_F08	-0.0669509524731	red	1	0.077243	4.462
MGH54_P5_F10	0.334005270517	red	1	0.10702	3.4755
MGH54_P5_F11	NA	black	0	0	7.3688
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	1.41465508229	green3	2	0.12829	0.49876
MGH54_P5_G02	-0.748635805882	red	1	0.10434	6.0723
MGH54_P5_G03	NA	black	0	0.11636	0
MGH54_P5_G04	NA	black	0	0	0.86631
MGH54_P5_G05	1.37259586025	green3	2	3.187	6.2663
MGH54_P5_G06	NA	black	0	0	5.7576
MGH54_P5_G07	NA	black	0	0	5.1123
MGH54_P5_G08	-0.58716600862	red	1	0.20539	5.8438
MGH54_P5_G09	NA	black	0	0	5.833
MGH54_P5_G10	-0.174270548153	red	1	0.23143	4.7892
MGH54_P5_G11	-0.626189631543	red	1	0.074505	5.7506
MGH54_P5_G12	NA	black	0	0	6.2245
MGH54_P5_H01	1.23481147869	green3	2	0.20038	0.73725
MGH54_P5_H02	-0.622842066202	red	1	0.11503	5.7977
MGH54_P5_H03	NA	black	0	0	5.0521
MGH54_P5_H04	NA	black	0	0	5.5875
MGH54_P5_H05	-0.311356375959	red	1	0.50894	5.5091
MGH54_P5_H06	1.10508326705	green3	2	2.9978	6.0548
MGH54_P5_H07	-0.542451404871	red	1	0.46048	6.2121
MGH54_P5_H08	-0.211909051121	red	1	0.39616	5.0196
MGH54_P5_H09	0.266108370481	red	1	2.0307	5.2236
MGH54_P5_H10	-0.126581573948	red	1	0.93357	5.6121
MGH54_P5_H11	0.11921462136	red	1	1.4319	5.6777
MGH54_P5_H12	-0.467041857622	red	1	0.10299	5.419
MGH54_P13_A02	-0.792255007028	red	1	0.15834	6.2677
MGH54_P13_A03	0.70569759559	red	1	2.9321	5.5065
MGH54_P13_A04	NA	black	0	0	5.7367
MGH54_P13_A05	NA	black	0	0	5.372
MGH54_P13_A06	1.23229370673	green3	2	2.8244	6.4285
MGH54_P13_A07	-0.28947049996	red	1	0.85917	6.481
MGH54_P13_A09	NA	black	0	0.10969	0
MGH54_P13_A10	0.0234661372263	red	1	0.11902	4.2474
MGH54_P13_A11	NA	black	0	0	6.8248
MGH54_P13_B01	NA	black	0	0	4.3451
MGH54_P13_B02	NA	black	0	0	3.898
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	5.9523
MGH54_P13_B05	1.11770480986	green3	2	4.0657	5.5248
MGH54_P13_B06	0.323893832372	red	1	2.7394	4.9839
MGH54_P13_B07	-0.879082793483	red	1	0.15316	6.4637
MGH54_P13_B08	NA	black	0	0	5.4496
MGH54_P13_B10	NA	black	0	0	4.9138
MGH54_P13_B11	NA	black	0	0	5.8403
MGH54_P13_B12	NA	black	0	2.7091	0
MGH54_P13_C01	NA	black	0	3.7225	0
MGH54_P13_C02	NA	black	0	0	5.143
MGH54_P13_C03	NA	black	0	0	5.3609
MGH54_P13_C04	0.759339992291	red	1	1.8189	7.775
MGH54_P13_C05	NA	black	0	3.3564	0
MGH54_P13_C06	NA	black	0	0	5.9493
MGH54_P13_C07	0.0984006251056	red	1	1.9587	4.7293
MGH54_P13_C09	0.212631746175	red	1	2.847	4.7809
MGH54_P13_C10	NA	black	0	0	4.0127
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	3.3506
MGH54_P13_D01	NA	black	0	0	6.2645
MGH54_P13_D02	0.0389132077555	red	1	0.16736	4.207
MGH54_P13_D03	NA	black	0	0	4.9773
MGH54_P13_D04	0.194043212508	red	1	3.5351	4.7007
MGH54_P13_D05	0.935368269232	red	1	2.7693	5.9931
MGH54_P13_D06	0.869786935721	red	1	0.12697	2.0409
MGH54_P13_D07	NA	black	0	0	5.3355
MGH54_P13_D09	-0.0706448893115	red	1	0.15704	4.4881
MGH54_P13_D10	0.620193403768	red	1	2.3802	5.7846
MGH54_P13_D11	NA	black	0	0	5.4476
MGH54_P13_D12	1.93082782567	green3	2	3.581	6.6054
MGH54_P13_E01	-0.353516558141	red	1	0.44573	5.5507
MGH54_P13_E02	NA	black	0	0	6.7547
MGH54_P13_E03	NA	black	0	0	2.7075
MGH54_P13_E04	0.539741071354	red	1	2.8351	5.2994
MGH54_P13_E05	-0.118287690104	red	1	0.65901	4.9231
MGH54_P13_E06	0.0954904872002	red	1	0.35952	4.0097
MGH54_P13_E07	0.491890896035	red	1	0.15704	3.0127
MGH54_P13_E08	NA	black	0	0	6.2118
MGH54_P13_E09	NA	black	0	0	5.2703
MGH54_P13_E10	-0.0406944717424	red	1	1.1795	2.3115
MGH54_P13_E11	0.998764117478	red	1	2.2948	6.825
MGH54_P13_E12	0.158078726993	red	1	0.44679	3.7455
MGH54_P13_F01	-0.195827715734	red	1	0.12433	4.788
MGH54_P13_F02	NA	black	0	0	0.2857
MGH54_P13_F03	0.560494867671	red	1	2.6443	5.4392
MGH54_P13_F04	NA	black	0	3.3303	0
MGH54_P13_F05	-0.412567826211	red	1	2.3109	3.4997
MGH54_P13_F06	0.212422152638	red	1	1.9115	5.1582
MGH54_P13_F07	NA	black	0	0	6.715
MGH54_P13_F08	-0.138964111043	red	1	2.9048	4.2466
MGH54_P13_F09	NA	black	0	0	4.7545
MGH54_P13_F10	-0.101386212255	red	1	0.086784	4.5459
MGH54_P13_F11	NA	black	0	0	4.9819
MGH54_P13_F12	NA	black	0	0	5.9883
MGH54_P13_G01	-0.0440507450534	red	1	3.4212	4.4306
MGH54_P13_G02	NA	black	0	0.063503	0
MGH54_P13_G03	NA	black	0	0	4.9477
MGH54_P13_G05	NA	black	0	0	4.7683
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	1.32776511618	green3	2	0.16993	0.58015
MGH54_P13_G08	-0.923013650803	red	1	0.079975	6.4225
MGH54_P13_G09	0.00123416576771	red	1	1.1486	4.1605
MGH54_P13_G10	NA	black	0	0	5.9099
MGH54_P13_G11	NA	black	0	0	5.4296
MGH54_P13_G12	NA	black	0	0	4.907
MGH54_P13_H02	NA	black	0	0	5.591
MGH54_P13_H03	-0.558922297414	red	1	0.085425	5.6116
MGH54_P13_H04	-0.0157168017861	red	1	0.55483	4.395
MGH54_P13_H05	0.640381009724	red	1	2.3022	5.9275
MGH54_P13_H06	-0.432032959616	red	1	0.7866	6.9295
MGH54_P13_H07	-0.0207968239668	red	1	0.79327	4.4841
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	4.9346
MGH54_P13_H10	0.00415621095128	red	1	0.21785	4.2994
MGH54_P13_H11	0.889696663625	red	1	0.3173	1.406
MGH60_P4_A01	NA	black	0	0	5.5376
MGH60_P4_A02	NA	black	0	0	1.8307
MGH60_P4_A03	0.990109809285	red	1	2.3334	6.7195
MGH60_P4_A04	-0.617222502766	red	1	0.514	6.6154
MGH60_P4_A05	NA	black	0	0	4.9928
MGH60_P4_A06	0.8100903214	red	1	2.6161	5.9212
MGH60_P4_A07	NA	black	0	0	4.3423
MGH60_P4_A08	NA	black	0	3.4834	0
MGH60_P4_A09	-0.110200664338	red	1	0.93206	5.4553
MGH60_P4_A10	NA	black	0	0	0.49467
MGH60_P4_A11	-1.06190804336	red	1	0.11237	6.7984
MGH60_P4_A12	-0.109050148413	red	1	2.717	4.2615
MGH60_P4_B01	0.489141058534	red	1	1.9564	6.0858
MGH60_P4_B02	NA	black	0	0.26903	0
MGH60_P4_B03	-0.225898816795	red	1	0.45418	5.126
MGH60_P4_B04	-0.586029227325	red	1	0.12829	5.7294
MGH60_P4_B05	0.858996535438	red	1	0.27143	1.6745
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	5.421
MGH60_P4_B08	1.33711235006	green3	2	0.21909	0.32193
MGH60_P4_B09	NA	black	0	0	7.1776
MGH60_P4_B10	-0.743281253165	red	1	0.23879	6.3023
MGH60_P4_B11	0.0248791453157	red	1	0.094912	4.244
MGH60_P4_B12	NA	black	0	0	2.8663
MGH60_P4_C01	-0.218365622063	red	1	0.8922	6.1612
MGH60_P4_C02	-4.08679248699	black	0	4.2191	1.117
MGH60_P4_C03	NA	black	0	0	0.54794
MGH60_P4_C04	1.1899985432	green3	2	3.112	6.0813
MGH60_P4_C05	0.134290546326	red	1	1.6055	5.2133
MGH60_P4_C06	-0.466836282168	red	1	0.87499	7.7106
MGH60_P4_C07	NA	black	0	0	6.524
MGH60_P4_C09	1.12118584361	green3	2	2.7375	6.3457
MGH60_P4_C11	NA	black	0	0	4.3177
MGH60_P4_C12	-0.0148953504261	red	1	0.064883	4.3376
MGH60_P4_D01	NA	black	0	0	5.982
MGH60_P4_D02	1.07242893821	green3	2	3.1421	5.8979
MGH60_P4_D03	0.642946891523	red	1	2.1935	6.0988
MGH60_P4_D04	1.13588948953	green3	2	2.7031	6.4149
MGH60_P4_D05	1.4516677413	green3	2	3.6572	6.0276
MGH60_P4_D06	NA	black	0	0	6.2482
MGH60_P4_D07	-0.274729253066	red	1	0.22651	5.0563
MGH60_P4_D08	-2.247020601	black	0	3.3606	1.877
MGH60_P4_D10	0.433779466827	red	1	3.2012	5.0267
MGH60_P4_D12	0.7287560026	red	1	2.2412	6.2434
MGH60_P4_E01	-1.23111892126	red	1	2.7031	2.4136
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	3.6226	0
MGH60_P4_E04	0.2025365573	red	1	0.10836	3.8045
MGH60_P4_E05	NA	black	0	2.7517	0
MGH60_P4_E06	-0.266132815654	red	1	0.13488	4.9661
MGH60_P4_E07	NA	black	0	0	6.2879
MGH60_P4_E08	-0.0286681544375	red	1	0.30918	4.402
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	5.1884
MGH60_P4_E12	NA	black	0	0	5.5798
MGH60_P4_F01	0.402530943667	red	1	2.7095	5.1275
MGH60_P4_F02	NA	black	0	0	4.6271
MGH60_P4_F03	NA	black	0	0	5.564
MGH60_P4_F04	-0.390921291616	red	1	0.11103	5.2477
MGH60_P4_F05	NA	black	0	0	5.4777
MGH60_P4_F06	NA	black	0	0.13881	0
MGH60_P4_F07	NA	black	0	0	5.062
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	5.8232
MGH60_P4_F10	NA	black	0	0	5.4508
MGH60_P4_F11	NA	black	0	0	6.2327
MGH60_P4_F12	NA	black	0	0	0.81803
MGH60_P4_G01	-0.294805978286	red	1	2.0868	3.5916
MGH60_P4_G02	0.995560582696	red	1	3.5638	5.5781
MGH60_P4_G03	NA	black	0	0	5.8446
MGH60_P4_G04	0.0671636349828	red	1	0.071763	4.1436
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	0.435342568831	red	1	1.6429	7.0693
MGH60_P4_G07	NA	black	0	0	6.1123
MGH60_P4_G08	NA	black	0	0	5.5297
MGH60_P4_G09	0.88034296643	red	1	4.2295	5.2752
MGH60_P4_G10	-1.11712890531	red	1	0.18777	7.1078
MGH60_P4_G11	NA	black	0	0	1.109
MGH60_P4_G12	-0.34088902597	red	1	0.059355	5.0888
MGH60_P4_H01	NA	black	0	0	6.3762
MGH60_P4_H03	-0.382665953836	red	1	0.6248	6.0511
MGH60_P4_H04	0.982333924774	red	1	4.013	5.4156
MGH60_P4_H06	NA	black	0	0	5.5952
MGH60_P4_H07	0.574891439652	red	1	3.9416	5.0496
MGH60_P4_H08	0.918758408872	red	1	2.5531	6.2023
MGH60_P4_H09	-0.642613162611	red	1	0.18142	5.9446
MGH60_P4_H10	0.991653175446	red	1	2.5726	6.3196
MGH60_P4_H11	NA	black	0	0	4.3973
MGH60_P4_H12	-0.162520098847	red	1	3.0218	4.233
MGH60_P5_A01	NA	black	0	0.10702	0
MGH60_P5_A02	NA	black	0	0	6.3552
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	5.9305
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	7.1228
MGH60_P5_A07	-0.339972095177	red	1	0.052416	5.0816
MGH60_P5_A08	0.647374241552	red	1	2.8276	5.4752
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	0.870772389813	red	1	3.3485	5.5246
MGH60_P5_A11	-0.896036256531	red	1	0.09356	6.3876
MGH60_P5_A12	NA	black	0	0	0.085425
MGH60_P5_B01	-0.0473788276707	red	1	0.70044	4.5962
MGH60_P5_B02	0.326426495768	red	1	1.771	5.8714
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	0.0345679176922	red	1	1.7592	4.5455
MGH60_P5_B06	NA	black	0	0	5.4758
MGH60_P5_B07	NA	black	0	0	4.3539
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0.20038	0
MGH60_P5_B10	NA	black	0	3.5286	0
MGH60_P5_B12	NA	black	0	0	4.8548
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	0.275556444345	red	1	1.9138	5.3864
MGH60_P5_C03	NA	black	0	0	2.5743
MGH60_P5_C04	0.168663757715	red	1	2.3768	4.7902
MGH60_P5_C05	-3.19438370965	black	0	3.242	0.61164
MGH60_P5_C06	0.0869524343118	red	1	0.19535	4.0766
MGH60_P5_C07	NA	black	0	0.22651	0
MGH60_P5_C08	-0.268866773295	red	1	0.16864	4.9965
MGH60_P5_C09	2.27413881461	black	0	4.4518	6.3563
MGH60_P5_C10	NA	black	0	0	4.1411
MGH60_P5_C11	0.00326006209088	red	1	0.11636	4.2973
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0	5.3066
MGH60_P5_D02	0.837477599646	red	1	3.1329	5.5855
MGH60_P5_D03	1.19964417967	green3	2	0.21412	0.78994
MGH60_P5_D04	0.656479804997	red	1	2.5878	5.6584
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	0.604878770807	red	1	3.5872	5.1431
MGH60_P5_D07	NA	black	0	0	5.213
MGH60_P5_D08	NA	black	0	0	5.1816
MGH60_P5_D09	NA	black	0	0	6.0189
MGH60_P5_D10	NA	black	0	0	3.1278
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	4.8025
MGH60_P5_E01	NA	black	0	0	5.1579
MGH60_P5_E02	1.31302266309	green3	2	0.16607	0.64155
MGH60_P5_E03	-0.267784320427	red	1	1.275	0.54696
MGH60_P5_E04	NA	black	0	3.0795	0
MGH60_P5_E05	NA	black	0	0	5.8764
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	-0.588905369071	red	1	0.17505	5.8023
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	6.4257
MGH60_P5_E10	-0.572837393283	red	1	1.4772	0.51501
MGH60_P5_E11	-0.163163962299	red	1	0.98039	6.2301
MGH60_P5_E12	0.555811925883	red	1	0.074505	2.9516
MGH60_P5_F01	-0.143968057036	red	1	0.21909	4.7011
MGH60_P5_F02	NA	black	0	0	3.339
MGH60_P5_F03	0.0101783222003	red	1	0.80157	4.2696
MGH60_P5_F04	-0.181446494434	red	1	0.94261	6.1493
MGH60_P5_F05	NA	black	0	0	2.3161
MGH60_P5_F06	NA	black	0	0	4.6158
MGH60_P5_F07	NA	black	0	0	4.818
MGH60_P5_F08	-0.747330668514	red	1	0.54794	7.1924
MGH60_P5_F09	-0.770505602979	red	1	0.301	6.5103
MGH60_P5_F11	-0.612531981424	red	1	0.13356	5.7995
MGH60_P5_F12	-0.37421125626	red	1	0.027154	5.1392
MGH60_P5_G01	-0.31884495422	red	1	0.11636	5.0804
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	0.368149305232	red	1	0.14926	3.3521
MGH60_P5_G04	NA	black	0	3.3916	0
MGH60_P5_G05	-0.60068058954	red	1	0.16221	5.8123
MGH60_P5_G06	NA	black	0	0.16993	0
MGH60_P5_G07	NA	black	0	0	5.4435
MGH60_P5_G08	-0.436691905429	red	1	0.17505	5.4243
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	0.20583492002	red	1	1.6794	5.4804
MGH60_P5_G11	NA	black	0	0	5.7198
MGH60_P5_G12	0.127952953375	red	1	0.027154	4.0082
MGH60_P5_H01	NA	black	0	0	5.9181
MGH60_P5_H02	0.339165231002	red	1	1.7638	5.9527
MGH60_P5_H03	NA	black	0	0	4.2096
MGH60_P5_H04	NA	black	0	0	4.8804
MGH60_P5_H05	NA	black	0	0	5.3772
MGH60_P5_H06	0.0547446972314	red	1	0.94486	3.6742
MGH60_P5_H07	NA	black	0	0	5.7969
MGH60_P5_H08	0.76168644154	red	1	3.2853	5.4167
MGH60_P5_H09	-0.446505419242	red	1	0.10434	5.3723
MGH60_P5_H10	NA	black	0	0	3.4485
MGH60_P5_H11	NA	black	0	0	4.5503
MGH60_P5_H12	-0.503203420582	red	1	0.011496	5.4074
MGH60_P6_A01	NA	black	0	0	6.27
MGH60_P6_A02	1.27762629855	green3	2	2.9256	6.3848
MGH60_P6_A03	-0.496740530309	red	1	3.2726	3.864
MGH60_P6_A04	-0.302607371672	red	1	0.094912	5.026
MGH60_P6_A05	0.124459037781	red	1	2.926	4.6392
MGH60_P6_A06	-0.684125155803	red	1	0.05797	5.8578
MGH60_P6_A07	-0.956400519275	red	1	0.1003	6.536
MGH60_P6_A08	-0.207993154567	red	1	0.04684	4.7788
MGH60_P6_A09	-0.393925443535	red	1	1.3685	0.63691
MGH60_P6_A10	0.243945679481	red	1	3.5025	4.7577
MGH60_P6_A11	-0.292772984663	red	1	0.067639	4.9845
MGH60_P6_A12	-0.463554224796	red	1	0.17505	5.4914
MGH60_P6_B01	NA	black	0	0	4.492
MGH60_P6_B03	NA	black	0	0	5.2515
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	-0.289819880358	red	1	0.16607	5.0474
MGH60_P6_B06	0.798498890931	red	1	2.8675	5.6898
MGH60_P6_B07	NA	black	0	0	5.7595
MGH60_P6_B08	NA	black	0	2.236	0
MGH60_P6_B09	-0.00869798484	red	1	1.1454	4.9924
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	0.988880783213	red	1	0.38736	0.70133
MGH60_P6_B12	0.340776837032	red	1	3.0587	4.9324
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	0.0454800556632	red	1	0.19787	4.1878
MGH60_P6_C05	0.120316742184	red	1	1.4404	5.641
MGH60_P6_C06	-0.398982815781	red	1	0.6951	6.353
MGH60_P6_C07	NA	black	0	0	6.5409
MGH60_P6_C08	NA	black	0	0	6.1112
MGH60_P6_C09	0.925898098575	red	1	3.729	5.4438
MGH60_P6_C10	NA	black	0	0	3.1273
MGH60_P6_C11	-0.0772325443598	red	1	0.50284	4.6243
MGH60_P6_D01	NA	black	0	0	2.9958
MGH60_P6_D03	1.87482709924	green3	2	4.558	5.9917
MGH60_P6_D04	NA	black	0	0	1.1577
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	-0.028427183473	red	1	0.25338	4.3931
MGH60_P6_D07	NA	black	0	0	4.732
MGH60_P6_D08	2.70565834616	black	0	3.6582	7.3838
MGH60_P6_D09	-0.324230817462	red	1	0.31846	5.284
MGH60_P6_D11	1.44198085941	green3	2	3.5548	6.0788
MGH60_P6_D12	NA	black	0	0	0.082703
MGH60_P6_E01	NA	black	0	0	0.73379
MGH60_P6_E02	0.564611009502	red	1	3.6754	5.0825
MGH60_P6_E03	-0.293411870709	red	1	0.15316	5.0465
MGH60_P6_E04	NA	black	0	0	6.2444
MGH60_P6_E05	NA	black	0	0	5.4929
