Cell_name	Zvalue	Color	Cluster	ADRA1A	SP1
MGH54_P6_F06	NA	black	0	3.1776	0
MGH54_P6_F07	NA	black	0	0.80653	0
MGH54_P6_F08	-4.33241571383	black	0	4.9977	0.3115
MGH54_P6_F09	NA	black	0	1.4114	0
MGH54_P6_F10	NA	black	0	1.544	0
MGH54_P6_F11	NA	black	0	0	0.18396
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	-0.274517765514	green3	2	0.87971	2.6274
MGH54_P6_G02	-0.179966065507	green3	2	1.0136	2.8321
MGH54_P6_G03	NA	black	0	0.89608	0
MGH54_P6_G04	NA	black	0	0	0.86869
MGH54_P6_G06	NA	black	0	1.6022	0
MGH54_P6_G07	NA	black	0	0	0.3774
MGH54_P6_G08	NA	black	0	0.84238	0
MGH54_P6_G09	NA	black	0	1.0676	0
MGH54_P6_G10	NA	black	0	0.52306	0
MGH54_P6_G11	1.7849803592	black	0	3.4883	2.4839
MGH54_P6_G12	0.321171434853	green3	2	0.84479	0.32423
MGH54_P6_H01	2.43766984077	black	0	3.1868	2.9902
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	0.663547604669	green3	2	0.6173	0.09356
MGH54_P6_H06	NA	black	0	1.3752	0
MGH54_P6_H07	-0.898822914633	green3	2	3.8245	1.2091
MGH54_P6_H08	NA	black	0	0.63691	0
MGH54_P6_H09	NA	black	0	0.68527	0
MGH54_P6_H10	NA	black	0	0.70664	0
MGH54_P6_H11	NA	black	0	0	2.373
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	1.6526	0
MGH54_P7_A03	NA	black	0	1.4652	0
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0.87578	0
MGH54_P7_A07	NA	black	0	0	0.1003
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	1.1257	0
MGH54_P7_A11	NA	black	0	0.36849	0
MGH54_P7_A12	NA	black	0	1.519	0
MGH54_P7_B01	NA	black	0	1.3477	0
MGH54_P7_B03	NA	black	0	0.27739	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0.75189	0
MGH54_P7_B06	NA	black	0	1.0936	0
MGH54_P7_B07	-1.06879032804	green3	2	0.69777	4.0565
MGH54_P7_B08	NA	black	0	0.94486	0
MGH54_P7_B09	NA	black	0	1.0738	0
MGH54_P7_B10	NA	black	0	0.87421	0
MGH54_P7_B12	NA	black	0	0.70044	0
MGH54_P7_C01	NA	black	0	1.1577	0
MGH54_P7_C03	NA	black	0	0.92144	0
MGH54_P7_C04	NA	black	0	0.44042	0
MGH54_P7_C05	-0.194080746058	green3	2	0.66175	1.9895
MGH54_P7_C06	NA	black	0	1.201	0
MGH54_P7_C07	NA	black	0	1.8801	0
MGH54_P7_C08	NA	black	0	1.4452	0
MGH54_P7_C09	NA	black	0	0.89375	0
MGH54_P7_C10	NA	black	0	0.95531	0
MGH54_P7_C11	NA	black	0	0.90843	0
MGH54_P7_C12	NA	black	0	0.92752	0
MGH54_P7_D01	NA	black	0	0.52607	0
MGH54_P7_D02	NA	black	0	1.1814	0
MGH54_P7_D03	NA	black	0	0.60975	0
MGH54_P7_D04	NA	black	0	0.37184	0
MGH54_P7_D05	NA	black	0	0.96273	0
MGH54_P7_D06	-0.41396708461	green3	2	1.0193	4.3134
MGH54_P7_D08	NA	black	0	5.3293	0
MGH54_P7_D11	0.37880896864	green3	2	0.301	1.0286
MGH54_P7_D12	0.725458139388	green3	2	3.7599	1.9211
MGH54_P7_E01	NA	black	0	4.4776	0
MGH54_P7_E02	NA	black	0	1.488	0
MGH54_P7_E03	NA	black	0	0.74244	0
MGH54_P7_E04	NA	black	0	0.58785	0
MGH54_P7_E05	NA	black	0	0	0
MGH54_P7_E06	NA	black	0	0.81311	0
MGH54_P7_E08	NA	black	0	1.051	0
MGH54_P7_E09	NA	black	0	0.93734	0
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	1.4699	0
MGH54_P7_E12	NA	black	0	0.39616	0
MGH54_P7_F01	NA	black	0	1.5465	0
MGH54_P7_F02	0.457890026763	green3	2	0.75446	0.19787
MGH54_P7_F03	NA	black	0	1.099	0
MGH54_P7_F04	NA	black	0	0.91609	0
MGH54_P7_F05	NA	black	0	1.2732	0
MGH54_P7_F06	NA	black	0	1.2642	0
MGH54_P7_F08	NA	black	0	0.54696	0
MGH54_P7_F10	NA	black	0	0.27143	0
MGH54_P7_F11	NA	black	0	0.44573	0
MGH54_P7_G01	NA	black	0	0.65535	0
MGH54_P7_G02	NA	black	0	0.71545	0
MGH54_P7_G03	NA	black	0	0.69866	0
MGH54_P7_G04	NA	black	0	1.0772	0
MGH54_P7_G06	NA	black	0	1.2253	0
MGH54_P7_G07	NA	black	0	0.76808	0
MGH54_P7_G08	NA	black	0	1.1349	0
MGH54_P7_G09	NA	black	0	1.7702	0
MGH54_P7_G10	0.0267792742069	green3	2	0.89453	1.4335
MGH54_P7_G11	NA	black	0	0.27262	0
MGH54_P7_H01	NA	black	0	6.1645	0
MGH54_P7_H02	NA	black	0	1.8699	0
MGH54_P7_H04	NA	black	0	1.1583	0
MGH54_P7_H05	NA	black	0	1.4988	0
MGH54_P7_H09	NA	black	0	1.7058	0
MGH54_P7_H10	NA	black	0	1.0697	0
MGH54_P8_A01	NA	black	0	0.7137	0
MGH54_P8_A06	NA	black	0	1.9073	0
MGH54_P8_A07	NA	black	0	1.4921	0
MGH54_P8_A09	NA	black	0	1.0594	0
MGH54_P8_A10	NA	black	0	2.6053	0
MGH54_P8_A11	NA	black	0	1.7575	0
MGH54_P8_A12	NA	black	0	0.95457	0
MGH54_P8_B01	NA	black	0	1.5069	0
MGH54_P8_B02	NA	black	0	0	0
MGH54_P8_B04	NA	black	0	0.87657	0
MGH54_P8_B08	NA	black	0	1.2016	0
MGH54_P8_B09	NA	black	0	0.97453	0
MGH54_P8_B12	NA	black	0	1.0243	0
MGH54_P8_C02	NA	black	0	1.2141	0
MGH54_P8_C04	0.327605804233	green3	2	0.88596	0.088142
MGH54_P8_C06	NA	black	0	0.8488	0
MGH54_P8_C07	-1.11518384901	green3	2	0.57046	3.6396
MGH54_P8_C09	0.120418065399	green3	2	1.2412	4.6896
MGH54_P8_C12	NA	black	0	1.3357	0
MGH54_P8_D01	NA	black	0	0.48954	0
MGH54_P8_D03	NA	black	0	1.2768	0
MGH54_P8_D04	NA	black	0	0.32998	0
MGH54_P8_D05	NA	black	0	0.29983	0
MGH54_P8_D06	NA	black	0	0.50995	0
MGH54_P8_D07	-0.266650226795	green3	2	0.95308	2.9256
MGH54_P8_D08	0.425599141744	green3	2	0.81885	0.038436
MGH54_P8_D10	NA	black	0	0.9501	0
MGH54_P8_D11	NA	black	0	0.92144	0
MGH54_P8_D12	NA	black	0	1.7238	0
MGH54_P8_E01	0.943103171032	green3	2	1.7757	3.3981
MGH54_P8_E04	NA	black	0	0.57918	0
MGH54_P8_E05	0.106092047899	green3	2	1.0552	0.20163
MGH54_P8_E07	NA	black	0	0.90227	0
MGH54_P8_E08	NA	black	0	0.96051	0
MGH54_P8_E10	NA	black	0	0.67446	0
MGH54_P8_F01	NA	black	0	0	1.4704
MGH54_P8_F02	NA	black	0	0.68437	0
MGH54_P8_F04	NA	black	0	0.40163	0
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0.44255	0
MGH54_P8_F08	NA	black	0	0.6581	0
MGH54_P8_F09	0.181992692236	green3	2	0.89763	0.72421
MGH54_P8_F10	NA	black	0	0.36513	0
MGH54_P8_F11	NA	black	0	0.76129	0
MGH54_P8_F12	NA	black	0	1.0384	0
MGH54_P8_G01	NA	black	0	1.1699	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0.63041	0
MGH54_P8_G05	NA	black	0	0.29396	0
MGH54_P8_G06	NA	black	0	0.38847	0
MGH54_P8_G07	NA	black	0	0.64247	0
MGH54_P8_G08	NA	black	0	1.0766	0
MGH54_P8_G09	NA	black	0	0.67175	0
MGH54_P8_G10	NA	black	0	0.60407	0
MGH54_P8_G11	NA	black	0	1.26	0
MGH54_P8_G12	NA	black	0	1.3454	0
MGH54_P8_H01	NA	black	0	0.98331	0
MGH54_P8_H03	NA	black	0	1.0398	0
MGH54_P8_H04	NA	black	0	1.2135	0
MGH54_P8_H06	NA	black	0	0.65076	0
MGH54_P8_H07	NA	black	0	0.83107	0
MGH54_P8_H08	NA	black	0	0.67807	0
MGH54_P8_H10	NA	black	0	0.86156	0
MGH54_P8_H12	NA	black	0	0.60597	0
MGH54_P10_A01	NA	black	0	0.71809	0
MGH54_P10_A02	NA	black	0	0.8024	0
MGH54_P10_A03	NA	black	0	0.82944	0
MGH54_P10_A04	9.35656077087	black	0	5.6881	4.0567
MGH54_P10_A05	NA	black	0	1.2197	0
MGH54_P10_A06	1.64950283198	black	0	2.1087	3.6316
MGH54_P10_A07	NA	black	0	1.2798	0
MGH54_P10_A09	NA	black	0	0.34028	0
MGH54_P10_A10	-0.339454712542	green3	2	0.63691	2.2804
MGH54_P10_A11	NA	black	0	1.0165	0
MGH54_P10_A12	5.92474295207	black	0	4.1811	3.9007
MGH54_P10_B01	NA	black	0	1.2418	0
MGH54_P10_B02	NA	black	0	0.36737	0
MGH54_P10_B03	-0.156294862675	green3	2	1.067	3.1569
MGH54_P10_B05	NA	black	0	0.62667	0
MGH54_P10_B06	-0.00921687757849	green3	2	1.4054	1.515
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	3.8355	0
MGH54_P10_B09	NA	black	0	1.726	0
MGH54_P10_B10	-0.019010332304	green3	2	1.1603	0.12829
MGH54_P10_B11	NA	black	0	2.0649	0
MGH54_P10_B12	-1.74108015031	black	0	0.31499	3.8455
MGH54_P10_C01	NA	black	0	0.49876	0
MGH54_P10_C02	NA	black	0	4.8784	0
MGH54_P10_C03	NA	black	0	0.54201	0
MGH54_P10_C04	NA	black	0	1.1144	0
MGH54_P10_C05	NA	black	0	0.4782	0
MGH54_P10_C07	NA	black	0	1.3179	0
MGH54_P10_C08	-0.933875395435	green3	2	0.51096	3.1553
MGH54_P10_C09	NA	black	0	0.6526	0
MGH54_P10_C10	2.68636811817	black	0	2.6348	3.7213
MGH54_P10_C11	4.61761817322	black	0	4.1405	3.4132
MGH54_P10_C12	0.178681004765	green3	2	0.36961	1.2798
MGH54_P10_D01	NA	black	0	0.98696	0
MGH54_P10_D02	-1.13270341727	green3	2	0.64247	3.9421
MGH54_P10_D03	NA	black	0	1.3646	0
MGH54_P10_D04	NA	black	0	1.2963	0
MGH54_P10_D05	NA	black	0	1.545	0
MGH54_P10_D06	NA	black	0	1.6649	0
MGH54_P10_D07	NA	black	0	0.39726	0
MGH54_P10_D09	NA	black	0	0.91839	0
MGH54_P10_D10	NA	black	0	3.514	0
MGH54_P10_D11	NA	black	0	0.94411	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	-0.648434824248	green3	2	0.88284	3.9962
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	1.0172	0
MGH54_P10_E04	NA	black	0	1.1368	0
MGH54_P10_E05	NA	black	0	3.3049	0
MGH54_P10_E06	NA	black	0	0.73118	0
MGH54_P10_E07	NA	black	0	3.2163	0
MGH54_P10_E08	NA	black	0	1.4233	0
MGH54_P10_E09	-0.253253165474	green3	2	0.774	2.286
MGH54_P10_E10	NA	black	0	0	3.1519
MGH54_P10_E11	-0.0411690434625	green3	2	1.2412	1.0058
MGH54_P10_E12	NA	black	0	1.3796	0
MGH54_P10_F01	-0.290895665175	green3	2	1.4746	0.52807
MGH54_P10_F02	NA	black	0	1.3323	0
MGH54_P10_F03	NA	black	0	0.83673	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	-0.784938448949	green3	2	0.65901	3.2815
MGH54_P10_F06	NA	black	0	1.123	0
MGH54_P10_F08	NA	black	0	0.74674	0
MGH54_P10_F09	NA	black	0	1.1674	0
MGH54_P10_F10	NA	black	0	1.1144	0
MGH54_P10_F11	NA	black	0	1.6973	0
MGH54_P10_F12	NA	black	0	0.3505	0
MGH54_P10_G01	NA	black	0	1.0752	0
MGH54_P10_G02	NA	black	0	1.512	0
MGH54_P10_G03	NA	black	0	0.88596	0
MGH54_P10_G05	NA	black	0	0.25459	0
MGH54_P10_G06	NA	black	0	1.069	0
MGH54_P10_G07	NA	black	0	0.852	0
MGH54_P10_G09	NA	black	0	0.91686	0
MGH54_P10_G10	NA	black	0	1.1928	0
MGH54_P10_G11	NA	black	0	0.81065	0
MGH54_P10_G12	NA	black	0	0.82701	0
MGH54_P10_H02	NA	black	0	0.87106	0
MGH54_P10_H03	-1.11642016072	green3	2	0.62387	3.8341
MGH54_P10_H04	NA	black	0	4.3815	0
MGH54_P10_H05	NA	black	0	3.9576	0
MGH54_P10_H06	NA	black	0	1.7583	0
MGH54_P10_H07	-0.0886128376153	green3	2	0.4678	1.6897
MGH54_P10_H08	0.0418406466935	green3	2	1.0676	1
MGH54_P10_H09	-2.64830096286	black	0	3.3084	0.17505
MGH54_P10_H10	NA	black	0	0.48336	0
MGH54_P10_H11	0.00911752926892	green3	2	1.275	1.6494
MGH54_P10_H12	NA	black	0	1.442	0
MGH54_P11_A01	NA	black	0	0.86156	0
MGH54_P11_A02	NA	black	0	0.87027	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	1.2821	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	1.3311	0
MGH54_P11_A08	NA	black	0	4.0188	0
MGH54_P11_A09	NA	black	0	0.88284	0
MGH54_P11_A10	-0.962648040787	green3	2	0.55582	3.3202
MGH54_P11_A11	0.219462416232	green3	2	0.90304	0.52306
MGH54_P11_A12	-1.62545874094	black	0	0.36177	3.8159
MGH54_P11_B01	NA	black	0	2.5938	0
MGH54_P11_B02	NA	black	0	1.5709	0
MGH54_P11_B03	NA	black	0	1.7207	0
MGH54_P11_B04	NA	black	0	0.47197	0
MGH54_P11_B05	NA	black	0	0.49876	0
MGH54_P11_B06	NA	black	0	2.266	0
MGH54_P11_B08	NA	black	0	4.1376	0
MGH54_P11_B09	0.00347124035297	green3	2	1.129	1.4233
MGH54_P11_B10	-0.0958657073764	green3	2	1.2259	0.18015
MGH54_P11_B11	NA	black	0	0.76553	0
MGH54_P11_B12	NA	black	0	0.73985	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	-0.690810370741	green3	2	2.1395	0.76384
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	NA	black	0	0.514	0
MGH54_P11_C05	NA	black	0	1.4292	0
MGH54_P11_C06	NA	black	0	2.4324	0
MGH54_P11_C07	NA	black	0	0.2461	0
MGH54_P11_C08	NA	black	0	0.58976	0
MGH54_P11_C09	NA	black	0	1.2054	0
MGH54_P11_C10	NA	black	0	1.3573	0
MGH54_P11_C12	-0.715067216683	green3	2	1.7233	0.1375
MGH54_P11_D01	-1.06809892585	green3	2	0.61164	3.6938
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	4.5775	0
MGH54_P11_D04	-0.335224795544	green3	2	0.39397	2.0416
MGH54_P11_D05	-0.00440266768418	green3	2	1.1693	2.6704
MGH54_P11_D06	0.25126448222	green3	2	1.3074	4.0085
MGH54_P11_D07	0.0233119605562	green3	2	1.2203	2.0583
MGH54_P11_D08	NA	black	0	1.1916	0
MGH54_P11_D09	NA	black	0	0	0
MGH54_P11_D10	NA	black	0	1.2564	0
MGH54_P11_D11	NA	black	0	3.0488	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.78827	0
MGH54_P11_E03	NA	black	0	1.1421	0
MGH54_P11_E04	NA	black	0	0.93659	0
MGH54_P11_E05	NA	black	0	0.53007	0
MGH54_P11_E06	NA	black	0	0.85917	0
MGH54_P11_E07	NA	black	0	1.3791	0
MGH54_P11_E08	NA	black	0	0.5509	0
MGH54_P11_E09	NA	black	0	0.31962	0
MGH54_P11_E10	NA	black	0	1.0065	0
MGH54_P11_E11	NA	black	0	0.71017	0
MGH54_P11_E12	NA	black	0	1.474	0
MGH54_P11_F01	0.0380340064663	green3	2	1.0676	1.0538
MGH54_P11_F02	-0.0552825166309	green3	2	1.0093	1.959
MGH54_P11_F03	0.128878554288	green3	2	1.4563	2.0728
MGH54_P11_F04	0.525200709633	green3	2	1.52	3.3509
MGH54_P11_F05	NA	black	0	0	1.1137
MGH54_P11_F06	NA	black	0	1.9859	0
MGH54_P11_F07	-0.288443945974	green3	2	2.0339	1.1897
MGH54_P11_F08	NA	black	0	0.71458	0
MGH54_P11_F09	NA	black	0	1.4222	0
MGH54_P11_F10	NA	black	0	1.0433	0
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0.61918	0
MGH54_P11_G01	0.113572402608	green3	2	1.0384	0.35163
MGH54_P11_G02	-0.00424580971407	green3	2	1.175	3.0581
MGH54_P11_G03	NA	black	0	4.83	0
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0.70752	0
MGH54_P11_G06	NA	black	0	1.1283	0
MGH54_P11_G07	NA	black	0	3.3668	0
MGH54_P11_G08	-0.0501697825395	green3	2	1.2253	0.76469
MGH54_P11_G09	0.140116217034	green3	2	1.0208	0.26664
MGH54_P11_G10	-0.276204267827	green3	2	1.6116	0.86711
MGH54_P11_G11	NA	black	0	0.26303	0
MGH54_P11_G12	NA	black	0	1.9264	0
MGH54_P11_H01	NA	black	0	0	1.0208
MGH54_P11_H02	-0.360362085303	green3	2	1.6041	0.64524
MGH54_P11_H03	NA	black	0	3.6931	0
MGH54_P11_H04	NA	black	0	1.201	0
MGH54_P11_H05	NA	black	0	1.487	0
MGH54_P11_H06	NA	black	0	0.29396	0
MGH54_P11_H07	NA	black	0	0.50792	0
MGH54_P11_H08	3.45274938	black	0	5.1056	2.6404
MGH54_P11_H09	-0.772739136315	green3	2	1.7702	0.13881
MGH54_P11_H10	NA	black	0	0.94561	0
MGH54_P11_H11	-0.367436281483	green3	2	0.86156	2.8951
MGH54_P11_H12	0.014575748916	green3	2	1.1329	0.060739
MGH54_P12_A01	NA	black	0	0	0.76893
MGH54_P12_A02	0.0512646157948	green3	2	1.2522	2.2684
MGH54_P12_A03	-0.00266808161477	green3	2	1.1473	1.7459
MGH54_P12_A04	NA	black	0	4.0972	0
MGH54_P12_A05	NA	black	0	1.6722	0
MGH54_P12_A06	NA	black	0	0	1.461
MGH54_P12_A07	NA	black	0	0	1.629
MGH54_P12_A08	NA	black	0	1.2116	0
MGH54_P12_A09	0.734650223156	green3	2	3.0774	2.0303
MGH54_P12_A10	NA	black	0	1.4054	0
MGH54_P12_A11	NA	black	0	1.6803	0
MGH54_P12_B01	-0.0067349392755	green3	2	1.044	1.6182
MGH54_P12_B02	-0.537451126734	green3	2	0.62199	2.6683
MGH54_P12_B03	NA	black	0	4.3397	0
MGH54_P12_B04	NA	black	0	1.3879	0
MGH54_P12_B05	NA	black	0	0.514	0
MGH54_P12_B06	-0.471265021029	green3	2	2.2032	1.0531
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	0.0321428231706	green3	2	0.86315	1.4244
MGH54_P12_B09	-0.366671820296	green3	2	0.96421	3.484
MGH54_P12_B10	NA	black	0	0.4782	0
MGH54_P12_B11	0.524083296664	green3	2	0.59455	0.45418
MGH54_P12_C01	NA	black	0	1.1629	0
MGH54_P12_C02	NA	black	0	0	0.53705
MGH54_P12_C03	NA	black	0	3.4186	0
MGH54_P12_C04	NA	black	0	2.3802	0
MGH54_P12_C05	0.244908500418	green3	2	1.4201	2.7073
MGH54_P12_C06	0.270895631777	green3	2	1.5321	2.4255
MGH54_P12_C07	NA	black	0	0	2.8055
MGH54_P12_C08	-0.0778435167106	green3	2	0.99422	2.0707
MGH54_P12_C09	-0.257097045425	green3	2	1.3646	0.20289
MGH54_P12_C11	-0.730007788708	green3	2	2.6053	0.99783
MGH54_P12_C12	0.088766128678	green3	2	3.8236	1.6374
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0.57046	0
MGH54_P12_D04	NA	black	0	1.5646	0
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	1.5612	0
MGH54_P12_D07	NA	black	0	1.7022	0
MGH54_P12_D08	0.0398362474559	green3	2	0.80323	1.4195
MGH54_P12_D09	NA	black	0	0.77062	0
MGH54_P12_D10	2.80419259027	black	0	3.9501	2.7706
MGH54_P12_D11	-1.31962383489	red	1	3.5632	0.96125
MGH54_P12_D12	NA	black	0	1.7128	0
MGH54_P12_E01	NA	black	0	0	0.90304
MGH54_P12_E02	0.726640931341	green3	2	2.8388	2.0841
MGH54_P12_E03	-0.0534953133193	green3	2	1.1157	2.6239
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	0.203981242475	green3	2	0.97012	0.21288
MGH54_P12_E08	NA	black	0	2.1276	0
MGH54_P12_E09	-0.405491104914	green3	2	0.60312	2.369
MGH54_P12_E10	NA	black	0	0	0
MGH54_P12_E11	-2.9607430329	black	0	3.3944	0.070389
MGH54_P12_E12	NA	black	0	1.4787	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	1.782	0
MGH54_P12_F03	NA	black	0	0	4.2754
MGH54_P12_F04	NA	black	0	0.67987	0
MGH54_P12_F05	NA	black	0	1.3465	0
MGH54_P12_F06	0.0580000839655	green3	2	1.4125	1.8278
MGH54_P12_F07	NA	black	0	4.104	0
MGH54_P12_F08	0.0704878066593	green3	2	1.0881	0.12035
MGH54_P12_F09	NA	black	0	1.5241	0
MGH54_P12_F10	NA	black	0	0.81885	0
MGH54_P12_F11	NA	black	0	0.89763	0
MGH54_P12_F12	NA	black	0	0.70399	0
MGH54_P12_G01	NA	black	0	0	3.2698
MGH54_P12_G02	NA	black	0	0	0.44255
MGH54_P12_G03	NA	black	0	1.787	0
MGH54_P12_G04	NA	black	0	0.60027	0
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	1.0101	0
MGH54_P12_G07	1.13352460844	green3	2	5.0965	1.9549
MGH54_P12_G08	0.126258002739	green3	2	0.39944	1.3499
MGH54_P12_G09	0.657930501992	green3	2	0.46467	0.43296
MGH54_P12_G10	NA	black	0	0	0
MGH54_P12_G11	NA	black	0	0	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	0.127701302259	green3	2	0.98112	0.68616
MGH54_P12_H03	NA	black	0	0.33342	0
MGH54_P12_H04	-1.08170471646	green3	2	2.0018	0.11237
MGH54_P12_H05	-0.284890136894	green3	2	1.4378	0.42438
MGH54_P12_H06	NA	black	0	0.7536	0
MGH54_P12_H07	NA	black	0	1.0881	0
MGH54_P12_H09	-0.00999525772433	green3	2	1.1603	0.50995
MGH54_P12_H10	NA	black	0	0.6332	0
MGH54_P12_H11	NA	black	0	2.0011	0
MGH54_P9_A01	NA	black	0	0	0.7866
MGH54_P9_A02	NA	black	0	0	0.89142
MGH54_P9_A03	NA	black	0	3.2907	0
MGH54_P9_A04	NA	black	0	0.44467	0
MGH54_P9_A05	0.529451532477	green3	2	0.68257	0.22897
MGH54_P9_A06	-0.00990544646657	green3	2	1.1706	3.0545
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0.60407	0
MGH54_P9_A10	0.254850107208	green3	2	0.87892	0.46048
MGH54_P9_A11	NA	black	0	5.0273	0
MGH54_P9_A12	NA	black	0	1.4828	0
MGH54_P9_B01	NA	black	0	0.34483	0
MGH54_P9_B02	NA	black	0	0	0.48543
MGH54_P9_B03	NA	black	0	2.5685	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	0.297028903171	green3	2	0.90689	0.10969
MGH54_P9_B10	NA	black	0	1.1003	0
MGH54_P9_B11	0.007961920248	green3	2	1.3161	1.6164
MGH54_P9_B12	NA	black	0	0.51501	0
MGH54_P9_C01	0.551517618003	green3	2	1.7429	2.6819
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	1.4152	0
MGH54_P9_C04	NA	black	0	2.1283	0
MGH54_P9_C05	-0.13025754212	green3	2	1.3824	0.90149
MGH54_P9_C06	NA	black	0	1.1184	0
MGH54_P9_C07	NA	black	0	4.4636	0
MGH54_P9_C08	NA	black	0	0.41576	0
MGH54_P9_C09	NA	black	0	5.0084	0
MGH54_P9_C10	NA	black	0	0.53306	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	-0.192772727804	green3	2	0.81229	2.1728
MGH54_P9_D01	NA	black	0	0	0.90381
MGH54_P9_D03	NA	black	0	0.81967	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	2.8061	0
MGH54_P9_D08	NA	black	0	0	1.4921
MGH54_P9_D09	NA	black	0	1.0293	0
MGH54_P9_D10	NA	black	0	0	0.19156
MGH54_P9_D11	0.00892717312099	green3	2	1.1395	0.61918
MGH54_P9_D12	NA	black	0	1.6658	0
MGH54_P9_E01	NA	black	0	0.58592	0
MGH54_P9_E02	NA	black	0	1.8012	0
MGH54_P9_E03	0.196537738974	green3	2	0.71809	1.0286
MGH54_P9_E04	NA	black	0	0.42546	0
MGH54_P9_E05	NA	black	0	0.46048	0
MGH54_P9_E06	NA	black	0	0.48336	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0.67987	0
MGH54_P9_E09	NA	black	0	0.75873	0
MGH54_P9_E10	NA	black	0	1.2827	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0.87106	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	1.3033
MGH54_P9_F03	NA	black	0	1.7672	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0.43723	0
MGH54_P9_F06	NA	black	0	4.719	0
MGH54_P9_F07	-0.938161764235	green3	2	0.3115	2.7929
MGH54_P9_F08	NA	black	0	0.54992	0
MGH54_P9_F09	NA	black	0	0.43082	0
MGH54_P9_F10	NA	black	0	0.42008	0
MGH54_P9_F11	0.0580069400193	green3	2	0.4049	1.4531
MGH54_P9_F12	NA	black	0	1.9358	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	4.71814723492	black	0	4.7345	3.1546
MGH54_P9_G03	-0.259728839275	green3	2	1.0072	3.2781
MGH54_P9_G04	NA	black	0	0.82863	0
MGH54_P9_G05	-0.049138591633	green3	2	0.338	1.6093
MGH54_P9_G06	NA	black	0	0.62667	0
MGH54_P9_G07	NA	black	0	1.5236	0
MGH54_P9_G08	NA	black	0	0.63041	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	1.1427	0
MGH54_P9_G12	NA	black	0	0.14535	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0.50995	0
MGH54_P9_H04	NA	black	0	1.6866	0
MGH54_P9_H05	0.153858046273	green3	2	0.68885	1.1674
MGH54_P9_H06	NA	black	0	1.4022	0
MGH54_P9_H07	NA	black	0	0.27977	0
MGH54_P9_H08	NA	black	0	2.9082	0
MGH54_P9_H09	NA	black	0	0.68975	0
