Cell_name	Zvalue	Color	Cluster	PARP1	SH3BP2
MGH54_P2_G06	-0.087329781417	red	1	3.696	0.13488
MGH54_P2_G07	NA	black	0	3.7338	0
MGH54_P2_G08	NA	black	0	0	0
MGH54_P2_G11	-4.51478477496	black	0	1.4255	3.6756
MGH54_P2_G12	0.330262171452	red	1	2.3274	0.034216
MGH54_P2_H02	NA	black	0	2.1414	0
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	NA	black	0	0	0
MGH54_P2_H11	0.0708215315225	red	1	3.1154	0.032806
MGH54_P5_A02	0.389205097111	red	1	1.9003	0.10702
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	-0.529751843459	red	1	5.7308	0.14012
MGH54_P5_A05	NA	black	0	5.0887	0
MGH54_P5_A06	NA	black	0	2.3896	0
MGH54_P5_A07	NA	black	0	0	0.21909
MGH54_P5_A08	0.0776233213406	red	1	3.0423	0.10165
MGH54_P5_A09	NA	black	0	4.0438	0
MGH54_P5_A10	NA	black	0	4.0175	0
MGH54_P5_A11	NA	black	0	4.0816	0
MGH54_P5_A12	NA	black	0	0	0.46676
MGH54_P5_B02	NA	black	0	0.60407	0
MGH54_P5_B03	NA	black	0	0	0.29514
MGH54_P5_B04	NA	black	0	0	0.33457
MGH54_P5_B05	0.839129739272	green3	2	0.40708	0.1003
MGH54_P5_B06	0.8156374906	green3	2	0.67717	0.073135
MGH54_P5_B07	NA	black	0	4.3058	0
MGH54_P5_B08	NA	black	0	5.2544	0
MGH54_P5_B09	0.0914071504371	red	1	2.9915	0.10165
MGH54_P5_B10	0.581233331635	green3	2	0.16221	0.2302
MGH54_P5_B11	NA	black	0	5.8784	0
MGH54_P5_B12	-0.237036481669	red	1	4.2226	0.096262
MGH54_P5_C01	NA	black	0	0.51904	0
MGH54_P5_C02	0.374627616401	red	1	1.9734	0.10165
MGH54_P5_C03	NA	black	0	5.3617	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	0.442253296518	red	1	3.984	1.2066
MGH54_P5_C06	0.921864296229	green3	2	0.20414	0.092207
MGH54_P5_C07	-0.723157845442	red	1	5.659	0.028569
MGH54_P5_C08	0.870325218021	green3	2	0.46989	0.07861
MGH54_P5_C09	NA	black	0	0	0.07861
MGH54_P5_C10	NA	black	0	0.34937	0
MGH54_P5_C11	0.808795191375	green3	2	0.44467	0.10836
MGH54_P5_C12	NA	black	0	0	0.2857
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	2.3871
MGH54_P5_D08	NA	black	0	0.19156	0
MGH54_P5_D09	NA	black	0	3.7569	0
MGH54_P5_D10	NA	black	0	0	0.1177
MGH54_P5_D11	-0.14672359234	red	1	3.8675	0.089498
MGH54_P5_D12	NA	black	0	0	0.062122
MGH54_P5_E01	NA	black	0	0	0.20914
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	-0.292964523531	red	1	5.1614	0.22033
MGH54_P5_E04	NA	black	0	2.6663	0
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0.36625	0
MGH54_P5_E08	-0.423283967259	red	1	5.7316	0.19535
MGH54_P5_E09	NA	black	0	4.8647	0
MGH54_P5_E10	NA	black	0	5.6021	0
MGH54_P5_E11	NA	black	0	0	0.11103
MGH54_P5_E12	NA	black	0	0	0.079975
MGH54_P5_F01	-0.0980588332839	red	1	3.7452	0.1375
MGH54_P5_F02	NA	black	0	0	0.09356
MGH54_P5_F03	NA	black	0	3.9561	0
MGH54_P5_F04	-4.63431688	black	0	0.28214	2.4131
MGH54_P5_F05	NA	black	0	0	0.33571
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	1.7312	0
MGH54_P5_F10	0.132173203982	red	1	2.7011	0.17632
MGH54_P5_F11	NA	black	0	1.294	0
MGH54_P5_F12	-0.0679721687591	red	1	3.5886	0.10434
MGH54_P5_G01	NA	black	0	0	0.13881
MGH54_P5_G02	-0.247179103186	red	1	5.4858	0.27381
MGH54_P5_G03	NA	black	0	6.6614	0
MGH54_P5_G04	NA	black	0	5.7857	0
MGH54_P5_G05	-0.404908067815	red	1	4.6455	0.03984
MGH54_P5_G06	0.865378329198	green3	2	0.37407	0.09356
MGH54_P5_G07	-0.418156075227	red	1	5.0499	0.1177
MGH54_P5_G08	NA	black	0	0	0.13619
MGH54_P5_G09	1.06331094218	green3	2	0.10836	0.049631
MGH54_P5_G10	0.394692974557	red	1	1.8695	0.10969
MGH54_P5_G11	NA	black	0	1.0229	0
MGH54_P5_G12	NA	black	0	0	0.15575
MGH54_P5_H01	NA	black	0	4.2499	0
MGH54_P5_H02	-0.168039294708	red	1	4.0169	0.12433
MGH54_P5_H03	NA	black	0	4.0849	0
MGH54_P5_H04	NA	black	0	4.151	0
MGH54_P5_H05	-0.209855228878	red	1	4.2798	0.15186
MGH54_P5_H06	0.123670916574	red	1	2.893	0.086784
MGH54_P5_H07	NA	black	0	2.8955	0
MGH54_P5_H08	0.208341326032	red	1	1.2048	0.32769
MGH54_P5_H09	NA	black	0	0	0.067639
MGH54_P5_H10	-0.0834530512027	red	1	3.7091	0.15834
MGH54_P5_H11	NA	black	0	0	0
MGH54_P5_H12	NA	black	0	1.4093	0
MGH54_P13_A02	0.0062805268309	red	1	3.3089	0.086784
MGH54_P13_A03	0.812566200102	green3	2	0.44255	0.10702
MGH54_P13_A04	NA	black	0	4.6585	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	0.333108317053	red	1	1.5256	0.21785
MGH54_P13_A07	0.0418308917053	red	1	3.1741	0.10299
MGH54_P13_A09	NA	black	0	0	0
MGH54_P13_A10	NA	black	0	0	0.45312
MGH54_P13_A11	NA	black	0	0.50995	0
MGH54_P13_B01	-0.932180740276	red	1	0.87342	0.92979
MGH54_P13_B02	NA	black	0	1.6083	0
MGH54_P13_B03	NA	black	0	1.0043	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	2.1345	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	-0.160287045417	red	1	4.5372	0.25942
MGH54_P13_B10	NA	black	0	2.2382	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	0.127782527954	red	1	2.7837	0.14666
MGH54_P13_C03	-0.135788085597	red	1	4.1133	0.21288
MGH54_P13_C04	-0.0663623862258	red	1	3.8543	0.27381
MGH54_P13_C05	0.0332219764494	red	1	3.6945	0.53705
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	0.202012647796	red	1	1.6871	0.29278
MGH54_P13_C09	NA	black	0	0.4844	0
MGH54_P13_C10	NA	black	0	0	0.38736
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	4.0896	0
MGH54_P13_D01	NA	black	0	0	0.19535
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0.76893	0
MGH54_P13_D04	NA	black	0	0.43296	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	0.193973762141	red	1	4.2789	0.67175
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	4.042	0
MGH54_P13_E02	0.00308505048027	red	1	2.6792	0.43189
MGH54_P13_E03	-0.388500834927	red	1	6.0444	0.23389
MGH54_P13_E04	NA	black	0	0	0
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	0.0251135216133	red	1	3.4766	0.61542
MGH54_P13_E07	NA	black	0	4.8827	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	-0.169725535429	red	1	4.5111	0.2461
MGH54_P13_E10	5.22314611418	black	0	5.5693	3.1509
MGH54_P13_E11	0.550202553331	green3	2	0.32998	0.22897
MGH54_P13_E12	NA	black	0	4.4012	0
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	NA	black	0	0.16736	0
MGH54_P13_F04	NA	black	0	0	0.42761
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	-0.376500296759	red	1	4.9915	0.13881
MGH54_P13_F07	0.0366415281169	red	1	1.9884	0.40926
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	0.336419504679	red	1	1.5893	0.20664
MGH54_P13_F10	NA	black	0	4.6484	0
MGH54_P13_F11	NA	black	0	4.668	0
MGH54_P13_F12	NA	black	0	0	0.30568
MGH54_P13_G01	NA	black	0	0	0.14405
MGH54_P13_G02	NA	black	0	0	0.090853
MGH54_P13_G03	NA	black	0	0.18396	0
MGH54_P13_G05	NA	black	0	4.7635	0
MGH54_P13_G06	0.0091114669868	red	1	3.2814	0.18523
MGH54_P13_G07	NA	black	0	0	2.6145
MGH54_P13_G08	-4.76195418365	black	0	0.50284	2.6371
MGH54_P13_G09	2.64747710055	black	0	4.3615	3.2356
MGH54_P13_G10	NA	black	0	2.7832	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	-0.234995293465	red	1	4.2526	0.10969
MGH54_P13_H02	NA	black	0	0	0.062122
MGH54_P13_H03	NA	black	0	0	0.090853
MGH54_P13_H04	0.955990614608	green3	2	0.10702	0.090853
MGH54_P13_H05	NA	black	0	2.0225	0
MGH54_P13_H06	NA	black	0	0.26183	0
MGH54_P13_H07	0.687327444886	green3	2	0.64985	0.13619
MGH54_P13_H08	NA	black	0	1.596	0
MGH54_P13_H09	-0.365099655809	red	1	0.99422	0.64708
MGH54_P13_H10	NA	black	0	4.3023	0
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	4.9485	0
MGH60_P4_A02	NA	black	0	0	0.48749
MGH60_P4_A03	NA	black	0	4.536	0
MGH60_P4_A04	NA	black	0	5.2911	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	-0.329418039178	red	1	5.4257	0.22157
MGH60_P4_A07	0.0115353686648	red	1	4.5149	0.4351
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	2.4657	0
MGH60_P4_A10	-0.321768796551	red	1	6.3025	0.27501
MGH60_P4_A11	0.0391245566785	red	1	4.7449	0.45523
MGH60_P4_A12	0.429651679345	red	1	0.33228	0.27858
MGH60_P4_B01	0.0195545937499	red	1	3.2702	0.048236
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	4.3665	0
MGH60_P4_B04	NA	black	0	5.0188	0
MGH60_P4_B05	-0.258975613086	red	1	4.9441	0.22157
MGH60_P4_B06	NA	black	0	3.7149	0
MGH60_P4_B07	NA	black	0	4.9399	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	5.2532	0
MGH60_P4_B10	-0.29354506066	red	1	4.3922	0.08134
MGH60_P4_B11	-0.369152953642	red	1	4.7679	0.10299
MGH60_P4_B12	0.0719510488321	red	1	2.9216	0.21537
MGH60_P4_C01	NA	black	0	1.9627	0
MGH60_P4_C02	-0.0439746501559	red	1	4.0665	0.35389
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	0	0.24853
MGH60_P4_C05	-0.185074779696	red	1	4.0981	0.12829
MGH60_P4_C06	NA	black	0	4.1467	0
MGH60_P4_C07	0.184255137563	red	1	4.6835	0.58785
MGH60_P4_C09	NA	black	0	4.7596	0
MGH60_P4_C11	0.538116033439	green3	2	0.62012	0.20789
MGH60_P4_C12	-0.505529091474	red	1	5.1475	0.073135
MGH60_P4_D01	0.836820255807	green3	2	0.47612	0.092207
MGH60_P4_D02	-0.234646700482	red	1	6.2639	0.31034
MGH60_P4_D03	NA	black	0	0	0.85439
MGH60_P4_D04	NA	black	0	0	0.11237
MGH60_P4_D05	NA	black	0	0	0.17632
MGH60_P4_D06	NA	black	0	4.5366	0
MGH60_P4_D07	NA	black	0	2.706	0
MGH60_P4_D08	NA	black	0	4.4099	0
MGH60_P4_D10	NA	black	0	0.64062	0
MGH60_P4_D12	0.102666357799	red	1	2.846	0.17249
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	0.0250884766918	red	1	3.8979	0.4813
MGH60_P4_E03	-0.357556203722	red	1	4.6689	0.090853
MGH60_P4_E04	3.7641381372	black	0	5.0434	2.9609
MGH60_P4_E05	NA	black	0	5.4565	0
MGH60_P4_E06	NA	black	0	0	0.14405
MGH60_P4_E07	NA	black	0	4.4192	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	1.8115	0
MGH60_P4_E12	0.190414645836	red	1	2.2807	0.21537
MGH60_P4_F01	-3.44943978062	black	0	0.24975	1.8844
MGH60_P4_F02	NA	black	0	0.36849	0
MGH60_P4_F03	0.33138112521	red	1	0.62293	0.30217
MGH60_P4_F04	NA	black	0	1.1303	0
MGH60_P4_F05	NA	black	0	0.72159	0
MGH60_P4_F06	NA	black	0	4.3791	0
MGH60_P4_F07	NA	black	0	0	1.6649
MGH60_P4_F08	NA	black	0	5.301	0
MGH60_P4_F09	0.219837386225	red	1	2.5366	0.096262
MGH60_P4_F10	NA	black	0	0.44148	0
MGH60_P4_F11	NA	black	0	1.2552	0
MGH60_P4_F12	NA	black	0	0.88753	0
MGH60_P4_G01	-0.177867560221	red	1	3.891	0.032806
MGH60_P4_G02	-0.299092187238	red	1	5.3694	0.23511
MGH60_P4_G03	NA	black	0	0.72596	0
MGH60_P4_G04	NA	black	0	4.5956	0
MGH60_P4_G05	NA	black	0	0	0.15445
MGH60_P4_G06	NA	black	0	5.6914	0
MGH60_P4_G07	-0.412295037863	red	1	5.1059	0.13093
MGH60_P4_G08	NA	black	0	0	3.2327
MGH60_P4_G09	NA	black	0	0	0.22774
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	-1.05047391191	red	1	0.49978	0.92144
MGH60_P4_G12	0.98800845374	green3	2	0.25459	0.059355
MGH60_P4_H01	NA	black	0	1.4346	0
MGH60_P4_H03	NA	black	0	0	1.6131
MGH60_P4_H04	0.289283062488	red	1	2.4152	0.049631
MGH60_P4_H06	NA	black	0	3.1728	0
MGH60_P4_H07	NA	black	0	0.88206	0
MGH60_P4_H08	-0.484920265713	red	1	6.0688	0.19156
MGH60_P4_H09	NA	black	0	0	0.19409
MGH60_P4_H10	-0.14127109038	red	1	3.9399	0.14143
MGH60_P4_H11	NA	black	0	1.1884	0
MGH60_P4_H12	0.558990398502	green3	2	0.60027	0.20038
MGH60_P5_A01	NA	black	0	0	0.22774
MGH60_P5_A02	0.135307532346	red	1	2.4942	0.23756
MGH60_P5_A03	NA	black	0	0	0.15963
MGH60_P5_A04	-0.180700672412	red	1	4.0829	0.12961
MGH60_P5_A05	-0.0637069787609	red	1	4.717	0.36513
MGH60_P5_A06	NA	black	0	6.0238	0
MGH60_P5_A07	0.610769222675	green3	2	1.0144	0.12433
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	2.2552	0
MGH60_P5_A10	NA	black	0	4.6921	0
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	0	0.69064
MGH60_P5_B01	NA	black	0	4.6469	0
MGH60_P5_B02	0.382480037239	red	1	2.0025	0.086784
MGH60_P5_B03	NA	black	0	0	0.14666
MGH60_P5_B04	NA	black	0	5.564	0
MGH60_P5_B05	NA	black	0	2.4766	0
MGH60_P5_B06	NA	black	0	5.3113	0
MGH60_P5_B07	NA	black	0	4.3811	0
MGH60_P5_B08	NA	black	0	4.4593	0
MGH60_P5_B09	NA	black	0	0	0.17249
MGH60_P5_B10	NA	black	0	1.3121	0
MGH60_P5_B12	-0.257285491318	red	1	4.1832	0.051024
MGH60_P5_C01	-0.484667132862	red	1	5.7997	0.16993
MGH60_P5_C02	NA	black	0	0	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0.90149	0
MGH60_P5_C06	NA	black	0	1.487	0
MGH60_P5_C07	0.00254165750904	red	1	3.4849	0.44996
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	-0.178878779784	red	1	4.7445	0.26544
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0.96199	0
MGH60_P5_C12	-0.807520476818	red	1	6.2381	0.064883
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	4.1323	0
MGH60_P5_D03	-0.314742336962	red	1	5.4098	0.22897
MGH60_P5_D04	NA	black	0	0	0.23143
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	2.3629	0
MGH60_P5_D07	NA	black	0	0.32884	0
MGH60_P5_D08	NA	black	0	4.9188	0
MGH60_P5_D09	NA	black	0	0.60407	0
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	3.07161699198	black	0	4.5508	3.2314
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	0.21020513099	red	1	1.338	0.3173
MGH60_P5_E03	0.599319869971	green3	2	0.83754	0.15445
MGH60_P5_E04	-0.0841534793098	red	1	5.2292	0.36289
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	4.8972	0
MGH60_P5_E07	NA	black	0	5.0215	0
MGH60_P5_E08	NA	black	0	0	1.8516
MGH60_P5_E09	NA	black	0	0	0.55582
MGH60_P5_E10	NA	black	0	0	0.15575
MGH60_P5_E11	NA	black	0	0	0.23756
MGH60_P5_E12	NA	black	0	0	0.044044
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	5.5871	0
MGH60_P5_F03	NA	black	0	0	0.098958
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	-0.257254030954	red	1	4.9542	0.22404
MGH60_P5_F06	NA	black	0	0	2.1043
MGH60_P5_F07	NA	black	0	0	0.28451
MGH60_P5_F08	NA	black	0	4.2506	0
MGH60_P5_F09	0.144663791962	red	1	2.4063	0.24489
MGH60_P5_F11	NA	black	0	3.7862	0
MGH60_P5_F12	-0.359176372587	red	1	4.4602	0.028569
MGH60_P5_G01	NA	black	0	6.1226	0
MGH60_P5_G02	0.0245863593122	red	1	5.393	0.43082
MGH60_P5_G03	NA	black	0	4.926	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	4.6252	0
MGH60_P5_G06	NA	black	0	0	0.18142
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	5.7222	0
MGH60_P5_G09	NA	black	0	0	0.20289
MGH60_P5_G10	NA	black	0	3.9539	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	-0.331509701265	red	1	4.3753	0.029983
MGH60_P5_H01	4.46252844204	black	0	6.3173	2.2073
MGH60_P5_H02	NA	black	0	4.4764	0
MGH60_P5_H03	NA	black	0	0.15316	0
MGH60_P5_H04	NA	black	0	0.8844	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	0.68849218628	green3	2	0.76638	0.12035
MGH60_P5_H07	NA	black	0	0	0.11103
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	0	0.29514
MGH60_P5_H10	NA	black	0	4.1987	0
MGH60_P5_H11	-0.343819139582	red	1	4.5743	0.079975
MGH60_P5_H12	-0.434067067934	red	1	4.7429	0.03984
MGH60_P6_A01	NA	black	0	4.4581	0
MGH60_P6_A02	-0.433402286635	red	1	5.634	0.18142
MGH60_P6_A03	-0.512449252277	red	1	5.1811	0.074505
MGH60_P6_A04	NA	black	0	4.9281	0
MGH60_P6_A05	-0.438472272601	red	1	5.6773	0.18269
MGH60_P6_A06	0.987185242437	green3	2	0.25701	0.059355
MGH60_P6_A07	NA	black	0	0	0.12697
MGH60_P6_A08	NA	black	0	5.1399	0
MGH60_P6_A09	NA	black	0	5.0906	0
MGH60_P6_A10	-5.0562683825	black	0	0.70841	2.9778
MGH60_P6_A11	0.393439973765	red	1	0.43616	0.28688
MGH60_P6_A12	-0.27222720263	red	1	4.3584	0.096262
MGH60_P6_B01	NA	black	0	0	0.22404
MGH60_P6_B03	NA	black	0	0	3.2833
MGH60_P6_B04	NA	black	0	3.1938	0
MGH60_P6_B05	-0.744983117329	red	1	2.8256	2.8728
MGH60_P6_B06	-2.22124441287	black	0	0.44042	1.4292
MGH60_P6_B07	NA	black	0	3.4763	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0.14666
MGH60_P6_B10	NA	black	0	2.6281	0
MGH60_P6_B11	NA	black	0	0	2.9296
MGH60_P6_B12	-0.274232102347	red	1	4.2014	0.034216
MGH60_P6_C02	0.318088212339	red	1	4.3262	0.80818
MGH60_P6_C03	NA	black	0	4.2763	0
MGH60_P6_C05	NA	black	0	6.1427	0
MGH60_P6_C06	NA	black	0	4.5029	0
MGH60_P6_C07	NA	black	0	0.77231	0
MGH60_P6_C08	NA	black	0	4.7382	0
MGH60_P6_C09	NA	black	0	4.8224	0
MGH60_P6_C10	NA	black	0	0	2.1074
MGH60_P6_C11	NA	black	0	4.7863	0
MGH60_P6_D01	-0.723812633274	red	1	1.7962	1.0461
MGH60_P6_D03	-0.217523702862	red	1	4.6966	0.22527
MGH60_P6_D04	NA	black	0	5.7407	0
MGH60_P6_D05	NA	black	0	5.3814	0
MGH60_P6_D06	NA	black	0	2.5018	0
MGH60_P6_D07	NA	black	0	5.0234	0
MGH60_P6_D08	-0.705349963485	red	1	5.6701	0.03984
MGH60_P6_D09	NA	black	0	2.2735	0
MGH60_P6_D11	-0.521190465325	red	1	5.8854	0.15963
MGH60_P6_D12	0.386146705313	red	1	2.1322	0.044044
MGH60_P6_E01	0.92194464423	green3	2	5.5795	0.91456
MGH60_P6_E02	NA	black	0	0.83996	0
MGH60_P6_E03	-0.196026909744	red	1	4.2601	0.16479
MGH60_P6_E04	NA	black	0	1.4372	0
MGH60_P6_E05	NA	black	0	2.4785	0
MGH60_P6_E06	0.49354425687	green3	2	1.546	0.10434
MGH60_P6_E07	NA	black	0	0	0.12829
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	1.5008	0
MGH60_P6_E10	NA	black	0	3.4865	0
MGH60_P6_E11	NA	black	0	2.3511	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0.1177
MGH60_P6_F03	-6.22281017974	black	0	0.90458	3.8968
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	6.3348	0
MGH60_P6_F06	NA	black	0	2.0151	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	-0.484213699833	red	1	5.6762	0.15834
MGH60_P6_F10	-0.642486601404	red	1	5.4354	0.037031
MGH60_P6_F11	NA	black	0	5.2548	0
MGH60_P6_F12	0.504447592829	green3	2	1.7316	0.055196
MGH60_P6_G01	1.66898275078	black	0	4.2005	2.541
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	4.0713	0
MGH60_P6_G04	NA	black	0	5.1757	0
MGH60_P6_G05	-0.559208964758	red	1	5.5424	0.10165
MGH60_P6_G06	NA	black	0	0.075875	0
MGH60_P6_G07	NA	black	0	4.4897	0
MGH60_P6_G08	NA	black	0	2.1303	0
MGH60_P6_G10	1.9840759234	black	0	5.1446	1.722
MGH60_P6_G11	-0.470079437623	red	1	5.0358	0.077243
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0	0.87892
MGH60_P6_H02	-0.281096053824	red	1	4.9509	0.20539
MGH60_P6_H03	NA	black	0	2.3929	0
MGH60_P6_H04	-0.335519104372	red	1	4.8538	0.14796
MGH60_P6_H06	NA	black	0	0.60407	0
MGH60_P6_H07	NA	black	0	1.9844	0
MGH60_P6_H08	-0.149793838224	red	1	5.0073	0.30918
MGH60_P6_H09	-0.145375082879	red	1	3.813	0.053806
MGH60_P6_H10	0.39987022479	red	1	2.0461	0.05797
MGH60_P6_H11	0.736161453698	green3	2	0.47197	0.13619
MGH60_P6_H12	NA	black	0	0	0.14143
MGH60_P7_A01	NA	black	0	3.3502	0
MGH60_P7_A02	NA	black	0	2.5021	0
MGH60_P7_A03	0.0752569256866	red	1	3.09	0.051024
MGH60_P7_A04	-0.240783780849	red	1	4.2296	0.09356
MGH60_P7_A05	-1.17957712587	black	0	1.1991	1.1512
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0.9501	0
MGH60_P7_A08	NA	black	0	4.193	0
MGH60_P7_A09	0.212475032741	red	1	1.8988	0.25942
MGH60_P7_A10	NA	black	0	6.6805	0
MGH60_P7_A11	6.71667011475	black	0	5.3364	4.2466
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	0.88675	0
MGH60_P7_B03	0.0671193999383	red	1	3.0349	0.15186
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	5.7807	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	-0.582421136484	red	1	5.3213	0.053806
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	4.2075	0
MGH60_P7_B10	-0.0449415268385	red	1	3.204	1.1257
MGH60_P7_B11	NA	black	0	1.0215	0
MGH60_P7_B12	NA	black	0	0	0.77737
MGH60_P7_C01	-0.0452589864776	red	1	2.9424	0.5888
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	NA	black	0	5.3049	0
MGH60_P7_C05	NA	black	0	0.81639	0
MGH60_P7_C06	NA	black	0	3.2171	0
MGH60_P7_C07	-0.222931600499	red	1	4.2193	0.11503
MGH60_P7_C08	NA	black	0	2.692	0
MGH60_P7_C09	NA	black	0	0.97673	0
MGH60_P7_C10	NA	black	0	5.4096	0
MGH60_P7_C11	0.135667306316	red	1	2.394	0.25942
MGH60_P7_C12	NA	black	0	2.6736	0
MGH60_P7_D01	NA	black	0	4.0385	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	-0.427855348225	red	1	4.8769	0.077243
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	5.3014	0
MGH60_P7_D06	0.0843357968868	red	1	1.0861	0.40381
MGH60_P7_D08	NA	black	0	0	0.12565
MGH60_P7_D09	NA	black	0	2.5617	0
MGH60_P7_D10	1.66413872979	black	0	4.9156	1.6663
MGH60_P7_D11	0.199054280772	red	1	2.2854	0.20414
MGH60_P7_D12	0.216024038731	red	1	2.6187	0.063503
MGH60_P7_E01	NA	black	0	5.0298	0
MGH60_P7_E02	0.470805947027	green3	2	1.6508	0.098958
MGH60_P7_E03	NA	black	0	4.0212	0
MGH60_P7_E04	-0.41512888339	red	1	4.9985	0.11103
MGH60_P7_E05	NA	black	0	2.5965	0
MGH60_P7_E06	NA	black	0	2.1548	0
MGH60_P7_E07	-0.0842770632257	red	1	4.0197	0.27739
MGH60_P7_E08	NA	black	0	4.0899	0
MGH60_P7_E09	NA	black	0	0	0.99059
MGH60_P7_E11	0.0158590283933	red	1	3.2522	0.17249
MGH60_P7_E12	NA	black	0	0	3.8455
