Cell_name	Zvalue	Color	Cluster	CTNNB1	NELFCD
MGH60_P4_B01	-0.385110106798	green3	2	4.37	2.2182
MGH60_P4_B02	NA	black	0	2.9279	0
MGH60_P4_B03	NA	black	0	0	3.9304
MGH60_P4_B04	NA	black	0	1.7058	0
MGH60_P4_B05	NA	black	0	2.9313	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	-0.19551976219	green3	2	3.9802	1.5105
MGH60_P4_B08	NA	black	0	4.4969	0
MGH60_P4_B09	NA	black	0	0	4.3165
MGH60_P4_B10	NA	black	0	4.0217	0
MGH60_P4_B11	-0.252091812516	green3	2	5.1757	3.4818
MGH60_P4_B12	-0.145304152753	green3	2	4.3575	3.2466
MGH60_P4_C01	-0.0693928427408	green3	2	5.7405	3.888
MGH60_P4_C02	NA	black	0	4.0767	0
MGH60_P4_C03	0.301908249445	green3	2	5.7029	4.406
MGH60_P4_C04	2.64803960328	black	0	1.3357	1.0022
MGH60_P4_C05	-0.0197756263548	green3	2	3.9182	3.4139
MGH60_P4_C06	0.940934550674	green3	2	2.2172	2.3245
MGH60_P4_C07	NA	black	0	1.5331	0
MGH60_P4_C09	NA	black	0	4.0127	0
MGH60_P4_C11	NA	black	0	1.6794	0
MGH60_P4_C12	-0.258463952808	green3	2	4.3396	2.6938
MGH60_P4_D01	1.08790044502	green3	2	1.0875	2.8086
MGH60_P4_D02	NA	black	0	4.852	0
MGH60_P4_D03	NA	black	0	0	4.6368
MGH60_P4_D04	-0.224693284479	green3	2	5.3968	3.6006
MGH60_P4_D05	-0.00854028009324	green3	2	3.8268	4.762
MGH60_P4_D06	NA	black	0	0	4.6227
MGH60_P4_D07	NA	black	0	2.2231	0
MGH60_P4_D08	0.828081335709	green3	2	5.2408	5.5512
MGH60_P4_D10	NA	black	0	5.6781	0
MGH60_P4_D12	-0.0291431753086	green3	2	3.9888	3.4828
MGH60_P4_E01	3.47652146035	black	0	0.67356	0.89142
MGH60_P4_E02	NA	black	0	0	2.0919
MGH60_P4_E03	-0.0680311653555	green3	2	3.7296	5.232
MGH60_P4_E04	NA	black	0	3.2353	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	4.2337	0
MGH60_P4_E07	0.0777287127622	green3	2	3.9937	5.678
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	0.121170798835	green3	2	4.9987	4.2355
MGH60_P4_E12	0.0162517277397	green3	2	3.946	4.3447
MGH60_P4_F01	NA	black	0	0.55287	0
MGH60_P4_F02	NA	black	0	5.1932	0
MGH60_P4_F03	-1.80189037214	red	1	0.99856	5.4911
MGH60_P4_F04	NA	black	0	3.6127	0
MGH60_P4_F05	NA	black	0	0	5.5732
MGH60_P4_F06	1.97220866484	black	0	0.38847	2.3205
MGH60_P4_F07	0.268750031732	green3	2	5.4161	4.4205
MGH60_P4_F08	0.0177328932599	green3	2	3.5277	3.768
MGH60_P4_F09	1.2664772195	green3	2	1.8098	2.2023
MGH60_P4_F10	0.00829446252613	green3	2	4.0317	4.0461
MGH60_P4_F11	0.684707997969	green3	2	6.0556	4.804
MGH60_P4_F12	NA	black	0	2.0493	0
MGH60_P4_G01	-0.169216278914	green3	2	2.2684	4.169
MGH60_P4_G02	NA	black	0	4.889	0
MGH60_P4_G03	-0.301239496034	green3	2	2.8663	4.7017
MGH60_P4_G04	-2.18729299369	black	0	5.916	1.3306
MGH60_P4_G05	NA	black	0	0	6.2285
MGH60_P4_G06	0.108195358121	green3	2	4.6407	4.3062
MGH60_P4_G07	-0.579911366514	green3	2	3.1042	5.8575
MGH60_P4_G08	-1.66360197335	red	1	0.84238	5.2857
MGH60_P4_G09	-1.55471844385	red	1	1.6178	5.6674
MGH60_P4_G10	NA	black	0	4.1405	0
MGH60_P4_G11	2.01391764011	black	0	0.97893	1.9742
MGH60_P4_G12	NA	black	0	0.77568	0
MGH60_P4_H01	0.314213286032	green3	2	1.8115	3.4666
MGH60_P4_H03	-0.174431233554	green3	2	3.9841	1.7489
MGH60_P4_H04	NA	black	0	0	4.9279
MGH60_P4_H06	-2.68761374761	black	0	1.1596	6.4239
MGH60_P4_H07	NA	black	0	5.4899	0
MGH60_P4_H08	NA	black	0	6.4059	0
MGH60_P4_H09	NA	black	0	0.86473	0
MGH60_P4_H10	-0.0314493557579	green3	2	4.1867	3.7124
MGH60_P4_H11	NA	black	0	5.5543	0
MGH60_P4_H12	-1.52517639184	red	1	0.50995	5.0291
MGH60_P5_A01	0.247392155367	green3	2	4.6576	4.7562
MGH60_P5_A02	NA	black	0	0	4.8407
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	4.6665	0
MGH60_P5_A05	NA	black	0	2.0762	0
MGH60_P5_A06	-0.00437455927443	green3	2	3.9866	3.8617
MGH60_P5_A07	-0.525212632751	green3	2	4.9718	2.7891
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	0	4.9364
MGH60_P5_A10	NA	black	0	0	2.0759
MGH60_P5_A11	1.40164853958	green3	2	0.87027	2.5981
MGH60_P5_A12	-2.17748657628	black	0	1.6749	6.4322
MGH60_P5_B01	-0.688791603009	green3	2	4.8033	2.1875
MGH60_P5_B02	0.142302931713	green3	2	4.3887	4.6357
MGH60_P5_B03	NA	black	0	0.66266	0
MGH60_P5_B04	0.130220008864	green3	2	3.4507	2.9666
MGH60_P5_B05	NA	black	0	3.3853	0
MGH60_P5_B06	NA	black	0	0.62199	0
MGH60_P5_B07	NA	black	0	1.6452	0
MGH60_P5_B08	-2.33437872115	black	0	0.58304	5.6935
MGH60_P5_B09	-1.02461151175	green3	2	1.905	5.2421
MGH60_P5_B10	NA	black	0	5.1802	0
MGH60_P5_B12	0.36133187865	green3	2	1.5251	3.456
MGH60_P5_C01	-0.302496682226	green3	2	4.5185	2.8442
MGH60_P5_C02	-0.515023118322	green3	2	4.9114	2.7487
MGH60_P5_C03	NA	black	0	0.52105	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	4.4391	0
MGH60_P5_C06	-0.0245999282559	green3	2	4.0428	3.642
MGH60_P5_C07	0.229169511631	green3	2	4.9255	4.5153
MGH60_P5_C08	0.221632971471	green3	2	4.5532	4.7777
MGH60_P5_C09	-0.0242939798084	green3	2	4.0555	3.6614
MGH60_P5_C10	NA	black	0	3.4712	0
MGH60_P5_C11	-1.02123071142	green3	2	2.2687	5.5489
MGH60_P5_C12	NA	black	0	3.5145	0
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	0.265466736392	green3	2	4.4647	5.0982
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	0.148297942836	green3	2	5.0024	4.2961
MGH60_P5_D07	-1.53663072535	red	1	5.2343	1.2412
MGH60_P5_D08	NA	black	0	5.6913	0
MGH60_P5_D09	-0.147065709375	green3	2	3.0801	4.412
MGH60_P5_D10	-0.946486867088	green3	2	4.7097	1.3374
MGH60_P5_D11	NA	black	0	0	5.6654
MGH60_P5_D12	-0.990590226392	green3	2	5.8001	2.6911
MGH60_P5_E01	-0.237824342088	green3	2	4.2865	2.6683
MGH60_P5_E02	0.828488999977	green3	2	0.46153	3.192
MGH60_P5_E03	0.306529980777	green3	2	5.0307	4.6414
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	0.0359641474779	green3	2	1.2684	3.8235
MGH60_P5_E06	NA	black	0	4.8606	0
MGH60_P5_E07	-0.535887537082	green3	2	5.3869	3.0858
MGH60_P5_E08	NA	black	0	0	2.6652
MGH60_P5_E09	-1.05546497794	green3	2	0.83996	4.7635
MGH60_P5_E10	1.63953824797	green3	2	0.90149	2.3677
MGH60_P5_E11	NA	black	0	5.7557	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	1.005	0
MGH60_P5_F02	NA	black	0	5.4175	0
MGH60_P5_F03	0.413182314432	green3	2	5.9352	4.5049
MGH60_P5_F04	0.474387250577	green3	2	0.47405	3.4679
MGH60_P5_F05	NA	black	0	5.3373	0
MGH60_P5_F06	NA	black	0	5.4832	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	0.0579142923109	green3	2	4.6461	4.1398
MGH60_P5_F09	NA	black	0	0	5.8504
MGH60_P5_F11	-0.595075819061	green3	2	5.6212	3.1212
MGH60_P5_F12	0.184619347659	green3	2	4.1623	5.6221
MGH60_P5_G01	-0.326423334503	green3	2	1.3092	4.1983
MGH60_P5_G02	0.206959429732	green3	2	4.7348	4.5648
MGH60_P5_G03	0.0809827405643	green3	2	3.5688	3.044
MGH60_P5_G04	-0.557295878171	green3	2	4.4807	1.8746
MGH60_P5_G05	0.102568980589	green3	2	4.7069	4.2636
MGH60_P5_G06	NA	black	0	5.5118	0
MGH60_P5_G07	-0.195988460399	green3	2	2.6595	4.3308
MGH60_P5_G08	-2.09592315481	black	0	5.3956	0.64985
MGH60_P5_G09	NA	black	0	5.458	0
MGH60_P5_G10	-0.239190356951	green3	2	4.4736	3.0097
MGH60_P5_G11	-0.369593460924	green3	2	0.62199	4.1428
MGH60_P5_G12	0.0130800437874	green3	2	3.8941	4.7913
MGH60_P5_H01	NA	black	0	0.97306	0
MGH60_P5_H02	0.210402128621	green3	2	5.4726	4.3124
MGH60_P5_H03	0.698985578462	green3	2	5.2057	5.3329
MGH60_P5_H04	-0.278722019328	green3	2	1.1322	4.1256
MGH60_P5_H05	0.234978673838	green3	2	4.5257	4.8658
MGH60_P5_H06	1.18636332489	green3	2	0.69332	2.8478
MGH60_P5_H07	0.6979891711	green3	2	5.498	5.0903
MGH60_P5_H08	NA	black	0	5.3095	0
MGH60_P5_H09	NA	black	0	5.7435	0
MGH60_P5_H10	0.00588828501064	green3	2	3.6943	3.8127
MGH60_P5_H11	0.00806793846418	green3	2	4.5661	3.9794
MGH60_P5_H12	NA	black	0	5.3541	0
MGH60_P6_A01	NA	black	0	4.7018	0
MGH60_P6_A02	NA	black	0	5.47	0
MGH60_P6_A03	0.0191507927936	green3	2	4.4881	4.025
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	0.460919813568	green3	2	4.7139	5.3799
MGH60_P6_A06	0.840464876417	green3	2	0.87971	3.1003
MGH60_P6_A07	NA	black	0	5.8283	0
MGH60_P6_A08	-0.182023211256	green3	2	3.2327	4.6818
MGH60_P6_A09	-0.449114176824	green3	2	5.6553	3.3427
MGH60_P6_A10	0.609534723762	green3	2	2.6931	2.4536
MGH60_P6_A11	NA	black	0	4.4573	0
MGH60_P6_A12	NA	black	0	0	3.4726
MGH60_P6_B01	NA	black	0	4.4245	0
MGH60_P6_B03	-0.780751405519	green3	2	1.6544	4.7975
MGH60_P6_B04	0.0633540865825	green3	2	2.9201	3.7231
MGH60_P6_B05	-2.18049298783	black	0	1.0172	5.8427
MGH60_P6_B06	-1.8913788031	black	0	0.52607	5.3191
MGH60_P6_B07	-0.63540775732	green3	2	4.731	2.1972
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	5.6203	0
MGH60_P6_B10	NA	black	0	0	2.4857
MGH60_P6_B11	0.0982748891248	green3	2	5.4322	4.1353
MGH60_P6_B12	-0.422220317189	green3	2	1.1023	4.2584
MGH60_P6_C02	NA	black	0	0	3.7229
MGH60_P6_C03	0.0251862849814	green3	2	3.927	4.8612
MGH60_P6_C05	-0.873314529942	green3	2	4.9256	1.9675
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	-0.81025370194	green3	2	2.8963	6.0413
MGH60_P6_C09	-0.473052766022	green3	2	2.9338	5.231
MGH60_P6_C10	NA	black	0	5.6498	0
MGH60_P6_C11	0.0578829945771	green3	2	4.5099	4.1741
MGH60_P6_D01	NA	black	0	5.45	0
MGH60_P6_D03	NA	black	0	0.57337	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	3.5042	0
MGH60_P6_D07	NA	black	0	0.72509	0
MGH60_P6_D08	NA	black	0	6.4389	0
MGH60_P6_D09	-0.386284726097	green3	2	5.4427	3.3543
MGH60_P6_D11	NA	black	0	3.9548	0
MGH60_P6_D12	NA	black	0	4.9159	0
MGH60_P6_E01	NA	black	0	0.59168	0
MGH60_P6_E02	1.59220924399	green3	2	0.98039	2.3724
MGH60_P6_E03	1.00653311591	green3	2	5.335	5.7782
MGH60_P6_E04	NA	black	0	2.6348	0
MGH60_P6_E05	NA	black	0	1.0186	0
MGH60_P6_E06	-0.250806560023	green3	2	4.7341	3.2435
MGH60_P6_E07	NA	black	0	4.7787	0
MGH60_P6_E08	1.07095995624	green3	2	5.7029	5.5103
MGH60_P6_E09	-0.883085374712	green3	2	2.3868	5.4442
MGH60_P6_E10	NA	black	0	4.6412	0
MGH60_P6_E11	-0.0144607976435	green3	2	4.173	3.83
MGH60_P6_E12	-0.251154753946	green3	2	5.6403	3.6191
MGH60_P6_F02	0.0924154499918	green3	2	1.5627	3.7617
MGH60_P6_F03	NA	black	0	1.6563	0
MGH60_P6_F04	NA	black	0	1.0786	0
MGH60_P6_F05	-0.498882902158	green3	2	6.0101	3.3959
MGH60_P6_F06	NA	black	0	5.6125	0
MGH60_P6_F07	0.487279790693	green3	2	2.3835	2.9977
MGH60_P6_F08	0.021895071977	green3	2	4.5065	4.0341
MGH60_P6_F09	-0.13812663933	green3	2	5.2798	3.7221
MGH60_P6_F10	0.230807194955	green3	2	2.7949	3.3121
MGH60_P6_F11	NA	black	0	5.0638	0
MGH60_P6_F12	2.17045556902	black	0	7.0034	5.8348
MGH60_P6_G01	0.606610189035	green3	2	2.3576	2.7941
MGH60_P6_G02	-1.23914567818	red	1	5.0694	1.4761
MGH60_P6_G03	-0.487654466621	green3	2	4.3738	1.8106
MGH60_P6_G04	-0.283443368093	green3	2	4.6795	3.1022
MGH60_P6_G05	0.00996729479728	green3	2	3.9024	4.3748
MGH60_P6_G06	NA	black	0	5.5321	0
MGH60_P6_G07	NA	black	0	0.80653	0
MGH60_P6_G08	0.450347119113	green3	2	5.4723	4.7012
MGH60_P6_G10	2.64452084939	black	0	1.5331	0.74846
MGH60_P6_G11	-0.0149503434643	green3	2	4.1517	3.8183
MGH60_P6_G12	-1.79828342718	red	1	2.2403	6.7111
MGH60_P6_H01	NA	black	0	3.8707	0
MGH60_P6_H02	1.85375092829	black	0	0.89995	2.1718
MGH60_P6_H03	NA	black	0	5.4302	0
MGH60_P6_H04	0.223952279175	green3	2	5.2064	4.3974
MGH60_P6_H06	NA	black	0	0.46884	0
MGH60_P6_H07	NA	black	0	4.0731	0
MGH60_P6_H08	NA	black	0	4.5728	0
MGH60_P6_H09	0.52506660023	green3	2	5.2413	4.9607
MGH60_P6_H10	-0.139927022611	green3	2	3.8973	1.2265
MGH60_P6_H11	-1.45173806407	red	1	0.96495	5.1603
MGH60_P6_H12	-1.14633644591	green3	2	2.1731	5.6426
MGH60_P7_A01	NA	black	0	5.7232	0
MGH60_P7_A02	NA	black	0	1.1744	0
MGH60_P7_A03	-0.510828371019	green3	2	4.3805	1.7407
MGH60_P7_A04	NA	black	0	3.7197	0
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	2.0875	0
MGH60_P7_A07	-0.096673073629	green3	2	3.7191	5.5555
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	2.8901
MGH60_P7_A10	0.801701988547	green3	2	5.4379	5.3078
MGH60_P7_A11	-0.336104685926	green3	2	1.4531	4.233
MGH60_P7_A12	NA	black	0	4.4101	0
MGH60_P7_B02	NA	black	0	2.8908	0
MGH60_P7_B03	NA	black	0	6.3627	0
MGH60_P7_B04	0.173134385803	green3	2	4.1718	5.4435
MGH60_P7_B05	NA	black	0	4.3732	0
MGH60_P7_B06	-0.525965970111	green3	2	3.3505	6.432
MGH60_P7_B07	NA	black	0	5.1459	0
MGH60_P7_B08	NA	black	0	1.406	0
MGH60_P7_B09	0.0110834648426	green3	2	3.8875	4.8379
MGH60_P7_B10	NA	black	0	5.9262	0
MGH60_P7_B11	0.175909995785	green3	2	5.7979	4.219
MGH60_P7_B12	-2.66392626607	black	0	0.2857	5.7713
MGH60_P7_C01	0.0255836552528	green3	2	4.0752	4.2206
MGH60_P7_C02	NA	black	0	4.5574	0
MGH60_P7_C03	-0.539111339671	green3	2	4.4105	1.7303
MGH60_P7_C04	NA	black	0	4.7631	0
MGH60_P7_C05	0.664296511792	green3	2	4.6112	6.3754
MGH60_P7_C06	-0.0437451453596	green3	2	1.6906	3.9251
MGH60_P7_C07	NA	black	0	4.8981	0
MGH60_P7_C08	0.311609906317	green3	2	4.6976	4.9228
MGH60_P7_C09	-2.26986504199	black	0	0.84479	5.8028
MGH60_P7_C10	-0.193882528869	green3	2	4.9164	3.4983
MGH60_P7_C11	NA	black	0	4.1906	0
MGH60_P7_C12	-0.922914985964	green3	2	4.6926	1.3539
MGH60_P7_D01	-0.0417671893024	green3	2	1.5685	3.9166
MGH60_P7_D02	NA	black	0	1.0014	0
MGH60_P7_D03	0.507078024629	green3	2	5.653	4.7158
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	-1.68425969913	red	1	1.7689	5.9537
MGH60_P7_D06	NA	black	0	0.94336	0
MGH60_P7_D08	NA	black	0	5.4583	0
MGH60_P7_D09	NA	black	0	4.38	0
MGH60_P7_D10	0.0766615729012	green3	2	5.3723	4.1031
MGH60_P7_D11	NA	black	0	5.3399	0
MGH60_P7_D12	-1.50174389277	red	1	0.46467	4.9943
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.26664	0
MGH60_P7_E03	NA	black	0	0	3.2662
MGH60_P7_E04	-0.519524071835	green3	2	4.1714	0.72421
MGH60_P7_E05	NA	black	0	0	3.6866
MGH60_P7_E06	NA	black	0	4.7178	0
MGH60_P7_E07	-0.0865410958587	green3	2	3.9419	2.4166
MGH60_P7_E08	0.735350664854	green3	2	4.9536	5.7483
MGH60_P7_E09	-1.82310192027	black	0	0.96864	5.4925
MGH60_P7_E11	-0.128461068509	green3	2	2.6706	4.1857
MGH60_P7_E12	1.24989254031	green3	2	6.2345	5.377
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	-0.991132371169	green3	2	1.0847	4.79
MGH60_P7_F04	NA	black	0	0	6.39
MGH60_P7_F05	NA	black	0	4.646	0
MGH60_P7_F06	NA	black	0	5.906	0
MGH60_P7_F07	0.302016226014	green3	2	4.684	4.9076
MGH60_P7_F08	NA	black	0	0.80074	0
MGH60_P7_F10	3.53895280825	black	0	1.1776	0.24001
MGH60_P7_F11	NA	black	0	3.0973	0
MGH60_P7_F12	0.0696797744594	green3	2	4.3092	4.3333
MGH60_P7_G01	0.262809853827	green3	2	5.2032	4.4737
MGH60_P7_G02	0.35397991475	green3	2	4.4027	5.7077
MGH60_P7_G03	0.420407174013	green3	2	3.0726	2.3843
MGH60_P7_G04	NA	black	0	1.6036	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	5.039	0
MGH60_P7_G07	0.037106159814	green3	2	4.0554	4.395
MGH60_P7_G08	3.74302065434	black	0	0.34142	0.96643
MGH60_P7_G09	1.55347874097	green3	2	7.1133	5.2712
MGH60_P7_G10	NA	black	0	4.9164	0
MGH60_P7_G11	NA	black	0	0.57531	0
MGH60_P7_G12	NA	black	0	3.9181	0
MGH60_P7_H01	0.238729496332	green3	2	3.3753	2.4268
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	-2.19584206199	black	0	0.067639	5.3379
MGH60_P7_H04	0.0505183846226	green3	2	3.5703	3.3914
MGH60_P7_H05	NA	black	0	3.4739	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	0.23126046184	green3	2	4.7934	4.5963
MGH60_P7_H08	NA	black	0	3.0393	0
MGH60_P7_H09	NA	black	0	1.7398	0
MGH60_P7_H10	0.701090506327	green3	2	2.5785	2.3879
MGH60_P7_H11	1.10764778997	green3	2	2.3774	1.8246
MGH60_P7_H12	-0.732957346512	green3	2	1.2969	4.6109
MGH60_P3_A01	NA	black	0	2.2567	0
MGH60_P3_A02	NA	black	0	5.7932	0
MGH60_P3_A03	NA	black	0	4.5588	0
MGH60_P3_A06	NA	black	0	0	5.7823
MGH60_P3_A07	NA	black	0	0	5.617
MGH60_P3_A08	NA	black	0	0	5.691
MGH60_P3_A09	0.200640409859	green3	2	4.2899	5.1735
MGH60_P3_A10	0.778569964478	green3	2	5.6178	5.1383
MGH60_P3_A11	NA	black	0	0	5.6382
MGH60_P3_A12	-0.200202519226	green3	2	2.3268	4.2346
MGH60_P3_B01	-0.00339869022294	green3	2	3.8181	4.3047
MGH60_P3_B04	NA	black	0	5.1613	0
MGH60_P3_B06	NA	black	0	0	2.6116
MGH60_P3_B07	1.25692431649	green3	2	1.3929	2.4967
MGH60_P3_B10	NA	black	0	1.1137	0
MGH60_P3_B11	NA	black	0	4.7381	0
MGH60_P3_B12	NA	black	0	4.2066	0
MGH60_P3_C03	0.106291162702	green3	2	2.2317	3.7126
MGH60_P3_C04	-0.390592691553	green3	2	4.3043	1.991
MGH60_P3_C07	NA	black	0	2.9432	0
MGH60_P3_C08	NA	black	0	2.5102	0
MGH60_P3_C09	NA	black	0	1.6299	0
MGH60_P3_D01	-0.941960474002	green3	2	3.0391	6.7506
MGH60_P3_D03	NA	black	0	2.2681	0
MGH60_P3_D04	0.131803146839	green3	2	4.4727	4.4977
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	-0.0512882230274	green3	2	3.2362	4.1368
MGH60_P3_D09	0.761171784114	green3	2	2.122	2.6993
MGH60_P3_D10	-0.083732135961	green3	2	2.1836	4.0177
MGH60_P3_D11	NA	black	0	0	3.5541
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	-0.105672853639	green3	2	3.6712	5.3264
MGH60_P3_E06	-0.516584637103	green3	2	2.1515	4.6778
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	0.502536019064	green3	2	2.4735	2.9084
MGH60_P3_E09	NA	black	0	4.3761	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	0.163377913006	green3	2	2.2998	3.6086
MGH60_P3_E12	NA	black	0	0	6.0585
MGH60_P3_F01	NA	black	0	0	4.063
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	3.02406162044	black	0	1.107	0.86711
MGH60_P3_F04	NA	black	0	3.5592	0
MGH60_P3_F06	-0.267660609448	green3	2	2.2981	4.3408
MGH60_P3_F07	0.215179250901	green3	2	2.7095	3.3931
MGH60_P3_F08	-1.438141816	red	1	1.6668	5.5726
MGH60_P3_F09	-0.141087424723	green3	2	1.6938	4.0439
MGH60_P3_F10	NA	black	0	2.5957	0
MGH60_P3_F11	NA	black	0	2.1515	0
MGH60_P3_F12	-0.454286392262	green3	2	2.5132	4.7788
MGH60_P3_G02	0.00301635610968	green3	2	3.8749	4.1427
MGH60_P3_G04	0.0654228280446	green3	2	3.1813	3.6473
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	3.8619	0
MGH60_P3_G07	-0.679937690389	green3	2	2.5258	5.2198
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	-0.413144785626	green3	2	2.546	4.7207
MGH60_P3_G11	-0.751396991816	green3	2	1.3386	4.6434
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0.95233	0
MGH60_P3_H04	NA	black	0	1.8766	0
MGH60_P3_H06	-0.0616128060325	green3	2	3.9624	2.908
MGH60_P3_H07	NA	black	0	0	5.225
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	0.0329726029145	green3	2	5.9815	4.0296
MGH60_P3_H11	NA	black	0	1.2732	0
MGH60_P3_H12	NA	black	0	4.3603	0
97_P3_G07	NA	black	0	4.8974	0
97_P3_G10	NA	black	0	5.6484	0
97_P3_H02	NA	black	0	4.3296	0
97_P3_A07	NA	black	0	3.2663	0
97_P3_C03	NA	black	0	5.0705	0
97_P3_H09	NA	black	0	0.66266	0
97_P3_H12	NA	black	0	3.6047	0
97_P3_H08	NA	black	0	4.9162	0
97_P3_E02	NA	black	0	4.1864	0
97_P3_E07	NA	black	0	5.3508	0
97_P3_C07	NA	black	0	3.6864	0
97_P3_E04	NA	black	0	4.7665	0
97_P3_C04	NA	black	0	4.4823	0
97_P3_F10	NA	black	0	3.6793	0
97_P3_F03	NA	black	0	5.5196	0
97_P3_A09	NA	black	0	3.9975	0
97_P3_G04	NA	black	0	5.3167	0
97_P3_E09	NA	black	0	5.196	0
97_P3_B08	NA	black	0	3.9888	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	3.2435	0
97_P3_D03	NA	black	0	4.4902	0
97_P3_D11	NA	black	0	5.7683	0
97_P3_H11	NA	black	0	0	0
97_P3_C10	NA	black	0	6.1618	0
97_P3_G08	NA	black	0	2.754	0
97_P3_F06	NA	black	0	3.47	0
97_P3_C01	NA	black	0	4.7059	0
97_P3_A04	NA	black	0	3.6181	0
97_P3_C09	NA	black	0	4.793	0
97_P3_D10	NA	black	0	4.8381	0
97_P3_H07	NA	black	0	5.6261	0
97_P3_E01	NA	black	0	3.7003	0
97_P3_E03	NA	black	0	2.2567	0
97_P3_B10	NA	black	0	3.8892	0
97_P3_F05	NA	black	0	4.0711	0
97_P3_G12	NA	black	0	3.2698	0
97_P3_B04	NA	black	0	3.5504	0
97_P3_B02	NA	black	0	5.249	0
97_P3_B07	NA	black	0	2.4641	0
97_P3_G02	NA	black	0	5.0062	0
97_P3_G11	NA	black	0	3.6214	0
97_P3_F11	NA	black	0	1.237	0
97_P3_H03	NA	black	0	4.4774	0
97_P3_C02	NA	black	0	4.3311	0
97_P3_G06	NA	black	0	4.6952	0
97_P3_B01	NA	black	0	5.6417	0
97_P3_B05	NA	black	0	3.9083	0
97_P3_E10	NA	black	0	2.3682	0
97_P3_G01	NA	black	0	5.32	0
97_P3_A08	NA	black	0	5.4346	0
97_P3_A03	NA	black	0	1.5276	0
97_P3_B03	NA	black	0	5.1319	0
97_P3_D01	NA	black	0	5.0138	0
97_P3_G03	NA	black	0	4.1997	0
97_P3_E11	NA	black	0	5.0352	0
97_P3_D04	NA	black	0	4.0557	0
97_P3_A11	NA	black	0	4.2823	0
97_P3_C12	NA	black	0	3.797	0
97_P3_D02	NA	black	0	4.0419	0
97_P3_E08	NA	black	0	4.6177	0
97_P3_D05	NA	black	0	5.2304	0
97_P3_D12	NA	black	0	3.1303	0
97_P3_D09	NA	black	0	3.7503	0
97_P3_F01	NA	black	0	5.1382	0
97_P3_F07	NA	black	0	5.8489	0
97_P3_B11	NA	black	0	3.2695	0
97_P3_H05	NA	black	0	0.34937	0
97_P3_F12	NA	black	0	5.651	0
97_P3_F04	NA	black	0	3.8084	0
97_P3_C11	NA	black	0	4.0522	0
97_P3_F08	NA	black	0	2.4911	0
97_P3_C05	NA	black	0	3.8791	0
97_P3_F09	NA	black	0	4.4386	0
97_P3_G05	NA	black	0	4.827	0
97_P3_A10	NA	black	0	4.5146	0
97_P3_A05	NA	black	0	4.5935	0
97_P3_C06	NA	black	0	4.2413	0
97_P3_F02	NA	black	0	5.8026	0
97_P3_D07	NA	black	0	3.4893	0
97_P3_C08	NA	black	0	4.4578	0
97_P3_A01	NA	black	0	3.9487	0
97_P3_H04	NA	black	0	5.0051	0
97_P3_D08	NA	black	0	2.1843	0
