Cell_name	Zvalue	Color	Cluster	CREB1	SLC39A1
93_P6_A10	NA	black	0	3.4107	0
93_P6_A02	0.0479715006059	red	1	1.2928	4.3479
93_P5_G12	-0.378783631016	red	1	3.6399	3.5788
93_P5_E01	NA	black	0	0	0
93_P6_A09	0.346561174788	red	1	0.70044	1.6803
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0.19787	0
93_P5_A09	NA	black	0	1.9302	0
93_P5_B09	NA	black	0	0.86631	0
93_P5_A05	-1.96773687079	red	1	2.3785	0.74244
93_P6_E04	NA	black	0	3.0261	0
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	2.8468	0
93_P5_B12	0.406853267239	red	1	0.067639	2.8834
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0.08134	0
93_P5_F10	NA	black	0	0.12565	0
93_P5_E11	NA	black	0	0	0
93_P6_B03	NA	black	0	0.14274	0
93_P6_C02	NA	black	0	0.16092	0
93_P6_B04	NA	black	0	0.50182	0
93_P5_D10	NA	black	0	0.086784	0
93_P6_F04	NA	black	0	0	5.2213
93_P6_H04	NA	black	0	0.12035	0
93_P6_C01	-0.388245489462	red	1	0.84639	6.4131
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0.012926	0
93_P6_F08	NA	black	0	0	5.355
93_P5_H01	NA	black	0	0.86315	0
93_P5_B02	0.143552469273	red	1	3.7762	4.014
93_P5_G01	NA	black	0	0	0
93_P6_A12	0.526570412641	red	1	0.67175	0.64616
93_P5_G11	-0.47914624133	red	1	1.342	0.56169
93_P6_E11	NA	black	0	2.3188	0
93_P5_D07	-4.60620367508	black	0	3.9686	0.58111
93_P6_E02	2.01373851902	green3	2	3.3407	5.8234
93_P6_E09	NA	black	0	0.19661	0
93_P5_F09	NA	black	0	0	5.1678
93_P6_E06	NA	black	0	0.094912	0
93_P5_A06	NA	black	0	2.3774	0
93_P5_D04	NA	black	0	0	0
93_P5_H07	0.132943681809	red	1	2.0645	4.1168
93_P6_D06	-0.107491046712	red	1	0.68077	4.2904
93_P6_C07	NA	black	0	0	3.7549
93_P5_F07	NA	black	0	0	2.0314
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	5.2285
93_P5_A08	-0.342600180004	red	1	0.6397	5.2337
93_P6_B12	NA	black	0	3.3324	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0.94935	0
93_P6_E03	NA	black	0	0.15963	0
93_P6_B07	NA	black	0	0.09356	0
93_P5_D02	0.105913206278	red	1	1.8225	4.1253
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	2.4977	0
93_P5_E12	NA	black	0	0	4.214
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	1.7159	0
93_P6_F06	NA	black	0	1.4372	0
93_P5_F08	NA	black	0	0	0
93_P6_C10	-0.948188981166	red	1	0.21039	5.8856
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0.35727	0
93_P6_F05	NA	black	0	3.8011	0
93_P5_C07	NA	black	0	0.21288	0
93_P5_B03	NA	black	0	0	4.0534
93_P6_E10	NA	black	0	0.7536	0
93_P5_A11	-0.0660024041654	red	1	0.92828	4.5186
93_P5_F01	-0.251182846402	red	1	2.6239	3.5016
93_P5_C03	NA	black	0	0	0
93_P6_B10	NA	black	0	2.4717	0
93_P5_E03	NA	black	0	0.54102	0
93_P5_G09	NA	black	0	0.25338	0
93_P5_C10	NA	black	0	0.088142	0
93_P5_E10	NA	black	0	0	0
93_P5_D08	NA	black	0	1.2833	0
MGH93_P7_D06	NA	black	0	2.0949	0
MGH93_P7_G08	0.242088224879	red	1	1.9975	4.3988
MGH93_P7_D02	-0.0391898681882	red	1	0.86948	4.1194
MGH93_P7_A03	0.267229059809	red	1	0.17377	3.1182
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	2.1843	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	-0.599396490712	red	1	3.7004	3.4101
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	0.248527415521	red	1	0.1177	3.1935
MGH93_P7_D10	-0.429227974957	red	1	0.16993	4.6945
MGH93_P7_B11	NA	black	0	1.8237	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	2.61654035548	black	0	3.6817	6.088
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	2.8158	0
MGH93_P7_G04	NA	black	0	0	4.1813
MGH93_P7_A10	2.01751648539	green3	2	3.8481	5.4813
MGH93_P7_G09	NA	black	0	0.37629	0
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0.97526	0
MGH93_P7_A11	NA	black	0	2.9642	0
MGH93_P7_G10	NA	black	0	3.4579	0
MGH93_P7_G03	NA	black	0	0.25096	0
MGH93_P7_G07	NA	black	0	0	5.5826
MGH93_P7_A12	-0.141843948726	red	1	1.5869	3.2034
MGH93_P7_A06	NA	black	0	0	0
MGH93_P7_A08	NA	black	0	0.070389	0
MGH93_P7_H10	NA	black	0	2.515	0
MGH93_P7_C05	0.190466662074	red	1	0.54992	2.9984
MGH93_P7_C12	NA	black	0	0	0
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	5.6745
MGH93_P7_A07	NA	black	0	0.41792	0
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	-0.0511516579873	red	1	1.3127	3.3077
MGH93_P7_A09	NA	black	0	1.3929	0
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	3.5389	0
MGH93_P7_F10	NA	black	0	2.9705	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	2.6121	0
MGH93_P7_H01	NA	black	0	2.107	0
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0.42868	0
MGH93_P7_A01	NA	black	0	1.511	0
MGH93_P7_E11	NA	black	0	0	3.6608
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.21412	0
MGH93_P7_D08	NA	black	0	3.8705	0
MGH93_P7_D01	NA	black	0	0	0
MGH93_P7_H11	-0.0141851885061	red	1	1.0969	4.9002
MGH93_P7_H12	NA	black	0	0.14796	0
MGH93_P7_D05	NA	black	0	1.2209	0
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	-1.1957404026	red	1	3.0808	2.6083
MGH93_P7_E12	-0.171074186269	red	1	0.04684	4.0746
MGH93_P7_G06	NA	black	0	0	0.76723
MGH93_P7_B04	NA	black	0	4.0638	0
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	0.168511488129	red	1	0.89685	1.3785
MGH93_P7_A05	0.564193769221	red	1	0.11636	2.4854
MGH93_P7_D07	NA	black	0	1.6351	0
MGH93_P7_F01	NA	black	0	0.61542	0
MGH93_P7_F05	-0.151970012778	red	1	0.80488	4.7828
93_P10_H10	-0.268805788438	red	1	0.067639	4.2791
93_P10_E02	NA	black	0	0.048236	0
93_P9_C04	NA	black	0	2.4478	0
93_P9_A08	NA	black	0	0.051024	0
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	0	5.5919
93_P8_G06	-2.10768623257	red	1	4.0084	2.3901
93_P9_E04	NA	black	0	0.10568	0
93_P10_D06	NA	black	0	2.8242	0
93_P9_B07	NA	black	0	0	0
93_P9_G08	NA	black	0	0.10568	0
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	0.68616	0
93_P9_H01	NA	black	0	0	5.3684
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0	0
93_P8_H09	1.26940854919	green3	2	3.3622	5.085
93_P10_B02	NA	black	0	3.7615	0
93_P8_B06	0.438427090541	red	1	0.26183	2.5996
93_P10_E05	NA	black	0	0.11237	0
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	2.3564	0
93_P8_B04	NA	black	0	0.070389	0
93_P8_C05	0.121035458923	red	1	1.4217	4.6365
93_P9_F12	NA	black	0	0.1003	0
93_P10_A01	-0.0660640518086	red	1	0.34596	3.931
93_P8_A10	NA	black	0	1.1197	0
93_P9_B06	NA	black	0	0.13619	0
93_P10_D12	NA	black	0	0	0.54498
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0.90458	0
93_P9_E12	NA	black	0	0.069015	0
93_P9_B02	NA	black	0	3.5145	0
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	1.5351	0
93_P8_D11	NA	black	0	3.2653	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	NA	black	0	2.6133	0
93_P10_F03	NA	black	0	3.2304	0
93_P9_G11	NA	black	0	1.1991	0
93_P8_B09	NA	black	0	1.0122	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0.051024	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0.45943	0
93_P8_E08	NA	black	0	0	0
93_P8_G12	-1.02853275213	red	1	0.22527	6.0943
93_P9_D09	0.107721197251	red	1	2.4602	4.0092
93_P8_D05	0.490845245319	red	1	0.32308	2.3508
93_P9_F04	NA	black	0	0	0
93_P10_H12	NA	black	0	0	0.22651
93_P9_H09	NA	black	0	0.062122	0
93_P10_E06	0.277018064924	red	1	0.077243	3.1532
93_P10_D07	NA	black	0	0	0
93_P8_G05	NA	black	0	0.16092	0
93_P9_A03	NA	black	0	0.13488	0
93_P10_E10	1.36895553084	green3	2	0.15704	0.39287
93_P10_G11	-0.436831091843	red	1	0.048236	4.5972
93_P10_F08	NA	black	0	0.1177	0
93_P8_F07	NA	black	0	0	4.133
93_P10_E01	NA	black	0	3.9289	0
93_P9_E07	NA	black	0	3.5229	0
93_P9_E03	NA	black	0	0.21164	0
93_P9_D12	0.0986253967146	red	1	1.5291	4.2972
93_P8_E03	NA	black	0	3.1622	0
93_P10_E12	NA	black	0	2.5112	0
93_P8_F11	NA	black	0	0	0.61353
93_P9_B03	NA	black	0	0	0.83996
93_P9_H10	NA	black	0	0.12035	0
93_P10_E04	NA	black	0	0.056584	0
93_P8_A07	NA	black	0	3.4548	0
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0.15056	0
93_P10_H07	-0.886045560357	red	1	0.088142	5.521
93_P9_E02	NA	black	0	3.2062	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	-0.219416813423	red	1	1.1782	0.6526
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	-0.523859239545	red	1	0.059355	4.7769
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	4.8758
93_P10_G04	NA	black	0	0.077243	0
93_P10_C05	NA	black	0	2.0321	0
93_P8_C07	NA	black	0	3.8283	0
93_P9_E06	NA	black	0	0.14143	0
93_P8_B11	NA	black	0	0	5.1672
93_P10_H01	NA	black	0	0	0.60027
93_P8_H05	NA	black	0	3.3756	0
93_P9_B09	NA	black	0	2.5142	0
93_P8_H07	NA	black	0	0	0
93_P10_C10	NA	black	0	0.49262	0
93_P8_D12	-0.171480856899	red	1	0.72683	4.6877
93_P8_C03	NA	black	0	3.2135	0
93_P10_C03	1.23836862934	green3	2	2.7253	5.5034
93_P8_D08	NA	black	0	3.0754	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	2.7262	0
93_P9_F07	NA	black	0	0.092207	0
93_P8_B03	NA	black	0	2.5494	0
93_P9_G05	NA	black	0	0.10702	0
93_P10_A05	NA	black	0	1.9946	0
93_P9_C06	NA	black	0	0	1.1833
93_P8_A02	0.204656464031	red	1	0.1375	3.2818
93_P8_F01	NA	black	0	3.4314	0
93_P8_G04	NA	black	0	1.8683	0
93_P9_D06	NA	black	0	0.16993	0
93_P10_A11	NA	black	0	1.0963	0
93_P10_B12	NA	black	0	0.066261	0
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	2.2744	0
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	6.7767
93_P10_B09	NA	black	0	3.3103	0
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0.87106	0
93_P10_C08	NA	black	0	2.1204	0
93_P9_H02	NA	black	0	0	3.4068
93_P9_H05	NA	black	0	3.5288	0
93_P9_G02	-0.00894260727395	red	1	1.0996	4.7206
93_P9_A04	NA	black	0	0.12168	0
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	0	5.77
93_P9_D07	NA	black	0	1.3115	0
93_P10_G05	NA	black	0	0	0
93_P10_F06	-0.655621275066	red	1	0.073135	5.0497
93_P10_C07	NA	black	0	3.101	0
93_P9_D08	NA	black	0	0.33228	0
93_P10_G06	NA	black	0	0	0
93_P10_G09	NA	black	0	2.0803	0
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	3.3743	0
93_P10_H02	NA	black	0	1.1998	0
93_P10_H03	NA	black	0	0.11503	0
93_P8_E01	NA	black	0	0	4.7973
93_P9_H11	-2.00848579508	red	1	2.3457	0.60502
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	0	4.7064
93_P8_F06	0.527467687936	red	1	3.3301	4.3838
93_P9_G07	NA	black	0	2.8498	0
93_P10_E08	-0.406865485488	red	1	0.094912	4.5771
93_P10_D02	-0.143029564732	red	1	0.056584	4.022
93_P10_A09	NA	black	0	3.4149	0
93_P10_G07	NA	black	0	3.8491	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0.1003	0
93_P9_B12	NA	black	0	2.3051	0
93_P8_H03	NA	black	0	2.0065	0
93_P9_G12	NA	black	0	0.21537	0
93_P10_B06	NA	black	0	0.14012	0
93_P8_D02	NA	black	0	0	1.6485
93_P9_A10	NA	black	0	1.5296	0
93_P9_G01	NA	black	0	0	4.8845
93_P9_H12	NA	black	0	0	0.75702
93_P10_F12	1.45620020441	green3	2	0.053806	0.56657
93_P10_G03	0.799796111538	red	1	0.53207	0.29631
93_P9_F08	0.111183872221	red	1	0.419	3.3997
93_P10_C06	NA	black	0	0.76299	0
93_P10_D04	NA	black	0	0.082703	0
93_P9_C11	NA	black	0	0.09356	0
93_P9_A01	NA	black	0	2.6083	0
93_P9_B05	NA	black	0	1.6785	0
93_P9_A06	-0.128867548879	red	1	2.3245	3.6135
93_P10_A10	-0.755953383709	red	1	0.056584	5.2217
93_P10_F07	NA	black	0	1.2957	0
93_P9_B04	NA	black	0	0.067639	0
93_P10_H04	NA	black	0	4.4184	0
93_P10_B11	NA	black	0	0.10568	0
93_P9_D01	NA	black	0	0.056584	0
93_P8_A11	-0.918616417667	red	1	3.4009	3.0442
93_P9_F11	NA	black	0	1.1801	0
93_P8_G09	NA	black	0	1.5592	0
93_P10_G01	NA	black	0	0.079975	0
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	2.9203	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	1.29840467669	green3	2	3.8609	4.9097
93_P8_D01	2.43149486631	black	0	3.3173	6.2621
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	1.3618
93_P10_H06	NA	black	0	0	0
93_P8_B12	-0.762986729676	red	1	0.051024	5.2274
93_P8_D09	-0.364312933103	red	1	0.32077	4.7095
93_P9_D11	NA	black	0	0.19535	0
93_P10_G08	-0.610448705211	red	1	0.074505	4.9629
93_P8_H06	NA	black	0	0.088142	0
93_P9_C07	NA	black	0	0	0
93_P8_A12	-0.496291461421	red	1	0.041243	4.706
93_P8_C01	NA	black	0	0	0
93_P9_F06	NA	black	0	3.3545	0
