Cell_name	Zvalue	Color	Cluster	F3	SP1
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	0.30568	0
MGH54_P8_H07	NA	black	0	0.20789	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0.73898	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0.54597	0
MGH54_P10_A02	NA	black	0	0.32193	0
MGH54_P10_A03	NA	black	0	0.84318	0
MGH54_P10_A04	5.71863486925	black	0	5.1081	4.0567
MGH54_P10_A05	NA	black	0	0.3505	0
MGH54_P10_A06	NA	black	0	0	3.6316
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	2.2804
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0	3.9007
MGH54_P10_B01	NA	black	0	0.39506	0
MGH54_P10_B02	NA	black	0	0.66721	0
MGH54_P10_B03	-0.745400660716	red	1	0.38405	3.1569
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	-0.0200593176779	red	1	0.51197	1.515
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0.43723	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	0.165665670797	red	1	0.72072	0.12829
MGH54_P10_B11	NA	black	0	0.50894	0
MGH54_P10_B12	NA	black	0	0	3.8455
MGH54_P10_C01	NA	black	0	0.4489	0
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	NA	black	0	0.67807	0
MGH54_P10_C07	NA	black	0	0.50182	0
MGH54_P10_C08	NA	black	0	0	3.1553
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	0	3.7213
MGH54_P10_C11	-0.826572376032	red	1	0.42331	3.4132
MGH54_P10_C12	NA	black	0	0	1.2798
MGH54_P10_D01	NA	black	0	1.4114	0
MGH54_P10_D02	NA	black	0	0	3.9421
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0.38957	0
MGH54_P10_D07	NA	black	0	3.6765	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	1.56402094641	black	0	2.1982	3.9962
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0.86711	0
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0.70576	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	-0.25561175365	red	1	0.54794	2.286
MGH54_P10_E10	NA	black	0	0	3.1519
MGH54_P10_E11	NA	black	0	0	1.0058
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0	0.52807
MGH54_P10_F02	NA	black	0	0.338	0
MGH54_P10_F03	NA	black	0	0.70752	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	3.2815
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0.7277	0
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0.62199	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0.81558	0
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0.19787	0
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	1.1616	0
MGH54_P10_G09	NA	black	0	0.31846	0
MGH54_P10_G10	NA	black	0	0	0
MGH54_P10_G11	NA	black	0	0.66357	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0	3.8341
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	3.4809	0
MGH54_P10_H06	NA	black	0	0.68437	0
MGH54_P10_H07	-0.0863878968084	red	1	0.4351	1.6897
MGH54_P10_H08	NA	black	0	0	1
MGH54_P10_H09	0.306489904927	red	1	0.53207	0.17505
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	-0.0715727798225	red	1	0.43723	1.6494
MGH54_P10_H12	NA	black	0	0.31499	0
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	NA	black	0	0.70044	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0.45838	0
MGH54_P11_A08	NA	black	0	0.64985	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	NA	black	0	0	3.3202
MGH54_P11_A11	NA	black	0	0	0.52306
MGH54_P11_A12	NA	black	0	0	3.8159
MGH54_P11_B01	NA	black	0	0.42116	0
MGH54_P11_B02	NA	black	0	0.8679	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	2.872	0
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	1.4233
MGH54_P11_B10	NA	black	0	0	0.18015
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0.76384
MGH54_P11_C03	NA	black	0	0.50284	0
MGH54_P11_C04	NA	black	0	0.52807	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0	0
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0	0.1375
MGH54_P11_D01	NA	black	0	0	3.6938
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	2.0416
MGH54_P11_D05	NA	black	0	0	2.6704
MGH54_P11_D06	NA	black	0	0	4.0085
MGH54_P11_D07	NA	black	0	0	2.0583
MGH54_P11_D08	NA	black	0	0.46362	0
MGH54_P11_D09	NA	black	0	0.54003	0
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	1.069	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.74071	0
MGH54_P11_E03	NA	black	0	1.6406	0
MGH54_P11_E04	NA	black	0	0.90843	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0	0
MGH54_P11_E08	NA	black	0	4.1945	0
MGH54_P11_E09	NA	black	0	0.30217	0
MGH54_P11_E10	NA	black	0	0.29396	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	1.082	0
MGH54_P11_F01	NA	black	0	0	1.0538
MGH54_P11_F02	NA	black	0	0	1.959
MGH54_P11_F03	NA	black	0	0	2.0728
MGH54_P11_F04	NA	black	0	0	3.3509
MGH54_P11_F05	0.113465821707	red	1	0.41792	1.1137
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	1.1897
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0.48233	0
MGH54_P11_F10	NA	black	0	0.27143	0
MGH54_P11_F11	NA	black	0	0.62199	0
MGH54_P11_F12	NA	black	0	2.5041	0
MGH54_P11_G01	NA	black	0	0	0.35163
MGH54_P11_G02	2.93061574326	black	0	4.4639	3.0581
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0.7966	0
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0.14274	0
MGH54_P11_G07	NA	black	0	0.30451	0
MGH54_P11_G08	0.220079586627	red	1	0.42975	0.76469
MGH54_P11_G09	-0.693323726187	red	1	1.8604	0.26664
MGH54_P11_G10	0.00117777820632	red	1	0.96643	0.86711
MGH54_P11_G11	NA	black	0	0.22527	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	1.0208
MGH54_P11_H02	-0.0121444759307	red	1	0.98112	0.64524
MGH54_P11_H03	NA	black	0	0.86394	0
MGH54_P11_H04	NA	black	0	2.7803	0
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	-0.532098756482	red	1	0.34028	2.6404
MGH54_P11_H09	0.394222983861	red	1	0.42868	0.13881
MGH54_P11_H10	NA	black	0	0.56267	0
MGH54_P11_H11	NA	black	0	0	2.8951
MGH54_P11_H12	0.601998373952	red	1	0.19912	0.060739
MGH54_P12_A01	NA	black	0	0	0.76893
MGH54_P12_A02	NA	black	0	0	2.2684
MGH54_P12_A03	-0.128963905333	red	1	0.32423	1.7459
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	5.3692	0
MGH54_P12_A06	NA	black	0	0	1.461
MGH54_P12_A07	NA	black	0	0	1.629
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0	2.0303
MGH54_P12_A10	NA	black	0	0.8883	0
MGH54_P12_A11	NA	black	0	5.5284	0
MGH54_P12_B01	NA	black	0	0	1.6182
MGH54_P12_B02	0.00342553526042	red	1	1.0793	2.6683
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	4.3953	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0	1.0531
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	0.00708929236263	red	1	0.42868	1.4244
MGH54_P12_B09	NA	black	0	0	3.484
MGH54_P12_B10	NA	black	0	0.57046	0
MGH54_P12_B11	0.141897400526	red	1	0.71194	0.45418
MGH54_P12_C01	NA	black	0	1.1972	0
MGH54_P12_C02	NA	black	0	0	0.53705
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	2.7073
MGH54_P12_C06	NA	black	0	0	2.4255
MGH54_P12_C07	NA	black	0	0	2.8055
MGH54_P12_C08	NA	black	0	0	2.0707
MGH54_P12_C09	NA	black	0	0	0.20289
MGH54_P12_C11	NA	black	0	0	0.99783
MGH54_P12_C12	NA	black	0	0	1.6374
MGH54_P12_D01	NA	black	0	4.0887	0
MGH54_P12_D02	NA	black	0	0.543	0
MGH54_P12_D04	NA	black	0	0	0
MGH54_P12_D05	NA	black	0	0.31499	0
MGH54_P12_D06	NA	black	0	0	0
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	NA	black	0	0	1.4195
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	NA	black	0	0	2.7706
MGH54_P12_D11	0.203791789477	red	1	0.27023	0.96125
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0.90304
MGH54_P12_E02	NA	black	0	0	2.0841
MGH54_P12_E03	-0.0875798386305	red	1	0.94711	2.6239
MGH54_P12_E04	NA	black	0	0.88518	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	NA	black	0	0	0.21288
MGH54_P12_E08	NA	black	0	0.55974	0
MGH54_P12_E09	NA	black	0	0	2.369
MGH54_P12_E10	NA	black	0	0.27143	0
MGH54_P12_E11	NA	black	0	0	0.070389
MGH54_P12_E12	NA	black	0	0	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0	4.2754
MGH54_P12_F04	NA	black	0	0.35614	0
MGH54_P12_F05	NA	black	0	0.82619	0
MGH54_P12_F06	NA	black	0	0	1.8278
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	0.200524895813	red	1	0.67807	0.12035
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	NA	black	0	0.56267	0
MGH54_P12_F12	NA	black	0	0.39397	0
MGH54_P12_G01	NA	black	0	0	3.2698
MGH54_P12_G02	NA	black	0	0	0.44255
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	1.9549
MGH54_P12_G08	-0.000158313817348	red	1	1	1.3499
MGH54_P12_G09	NA	black	0	0	0.43296
MGH54_P12_G10	NA	black	0	0	0
MGH54_P12_G11	NA	black	0	0.29514	0
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0.68616
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	0.455731472655	red	1	0.35952	0.11237
MGH54_P12_H05	NA	black	0	0	0.42438
MGH54_P12_H06	NA	black	0	0.37518	0
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.50995
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	0.183614110995	red	1	0.50691	0.7866
MGH54_P9_A02	-0.120619164449	red	1	1.3086	0.89142
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0.22897
MGH54_P9_A06	2.91516256351	black	0	4.4531	3.0545
MGH54_P9_A07	NA	black	0	0.27977	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0	0
MGH54_P9_A10	NA	black	0	0	0.46048
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	0.48543
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0.95159	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	0.534596274447	red	1	0.26063	0.10969
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0	1.6164
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	2.6819
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	0.90149
MGH54_P9_C06	NA	black	0	0.79743	0
MGH54_P9_C07	NA	black	0	2.9688	0
MGH54_P9_C08	NA	black	0	0.75617	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	NA	black	0	0	2.1728
MGH54_P9_D01	NA	black	0	0	0.90381
MGH54_P9_D03	NA	black	0	0.58207	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0.41468	0
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0	1.4921
MGH54_P9_D09	NA	black	0	4.3026	0
MGH54_P9_D10	NA	black	0	0	0.19156
MGH54_P9_D11	NA	black	0	0	0.61918
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	1.0286
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0.51299	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	0.0200457046292	red	1	0.78325	1.3033
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0.37518	0
MGH54_P9_F06	NA	black	0	0.419	0
MGH54_P9_F07	NA	black	0	0	2.7929
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	1.4531
MGH54_P9_F12	NA	black	0	1.9701	0
MGH54_P9_G01	NA	black	0	0.44996	0
MGH54_P9_G02	NA	black	0	0	3.1546
MGH54_P9_G03	-0.600697845307	red	1	0.56657	3.2781
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	-0.067617424323	red	1	0.34823	1.6093
MGH54_P9_G06	NA	black	0	0.61164	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0.27262	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0.5008	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	1.1674
MGH54_P9_H06	NA	black	0	0.41359	0
MGH54_P9_H07	NA	black	0	0.28214	0
MGH54_P9_H08	NA	black	0	0.34937	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0.25942	0
MGH54_P9_H12	-0.550789640363	red	1	0.3505	2.6951
MGH54_P2_A05	NA	black	0	0	3.1182
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	-0.353490503131	red	1	0.3173	2.237
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	5.165	0
MGH54_P2_B06	NA	black	0	0	1.175
MGH54_P2_B09	NA	black	0	0	3.1507
MGH54_P2_B10	NA	black	0	0.26664	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0.29748	0
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0.63506	0
MGH54_P2_C05	NA	black	0	0	0.80653
MGH54_P2_C09	NA	black	0	0.29748	0
MGH54_P2_C10	NA	black	0	0.40054	0
MGH54_P2_C11	NA	black	0	0.22527	0
MGH54_P2_D01	NA	black	0	0	0.18142
MGH54_P2_D02	NA	black	0	0	4.3122
MGH54_P2_D03	NA	black	0	4.8989	0
MGH54_P2_D04	-1.0139752191	red	1	5.0048	1.2123
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0	3.7093
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	NA	black	0	0	0.21039
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.94561
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0.4351	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	3.2759
MGH54_P2_F08	NA	black	0	0	2.9839
MGH54_P2_F10	0.546430642767	red	1	0.1903	0.21785
MGH54_P2_F12	NA	black	0	4.5844	0
MGH54_P2_G02	NA	black	0	0	3.1619
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	0.455419678721	red	1	0.21412	0.40381
MGH54_P2_G08	NA	black	0	0.17121	0
MGH54_P2_G11	NA	black	0	1.0086	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	0.281305073219	red	1	0.42116	0.57046
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	2.2098
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0.32077	0
MGH54_P5_A06	NA	black	0	0.22774	0
MGH54_P5_A07	NA	black	0	0.64708	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	NA	black	0	0	1.1336
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	1.1622	0
MGH54_P5_B02	NA	black	0	1.7502	0
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	2.0335
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	0.35163	0
MGH54_P5_B09	NA	black	0	0.33685	0
MGH54_P5_B10	NA	black	0	0	0.45838
MGH54_P5_B11	NA	black	0	0.47301	0
MGH54_P5_B12	NA	black	0	0.3115	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	-0.740046703966	red	1	0.37295	3.1227
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0.3505	0
MGH54_P5_C07	NA	black	0	0	3.3597
MGH54_P5_C08	NA	black	0	0.30217	0
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	0.290113027285	red	1	0.54893	0.19409
MGH54_P5_C11	NA	black	0	0	2.1706
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	2.9275
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0.44361	0
MGH54_P5_D08	NA	black	0	0	1.3606
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0	0
MGH54_P5_D11	NA	black	0	0	1.2612
MGH54_P5_D12	0.234009744003	red	1	0.52807	0.53406
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0.27143	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0.33571	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0.43723	0
MGH54_P5_E11	NA	black	0	0	0
MGH54_P5_E12	0.31703495325	red	1	0.30801	0.63227
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0.35727	0
MGH54_P5_F03	NA	black	0	0	0.092207
MGH54_P5_F04	NA	black	0	0	3.7117
MGH54_P5_F05	NA	black	0	0	0.79826
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0.31962	0
MGH54_P5_F10	-0.293598673849	red	1	0.62387	2.5455
MGH54_P5_F11	NA	black	0	0	4.0763
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0.22897	0
MGH54_P5_G02	-1.13013489845	red	1	0.38294	3.8971
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0.90612	0
MGH54_P5_G05	0.35116558884	red	1	0.31034	0.53406
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	4.0847	0
MGH54_P5_G08	NA	black	0	0.14012	0
MGH54_P5_G09	0.469821456397	red	1	0.36177	0.05797
MGH54_P5_G10	8.390106631	black	0	5.5249	4.9219
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	0
MGH54_P5_H03	NA	black	0	0	1.0942
MGH54_P5_H04	NA	black	0	1.6558	0
MGH54_P5_H05	NA	black	0	0	1.0108
MGH54_P5_H06	-0.0618736267097	red	1	0.85758	2.03
MGH54_P5_H07	NA	black	0	0.30801	0
MGH54_P5_H08	-1.05774640987	red	1	3.4949	0.87735
MGH54_P5_H09	NA	black	0	0	0
MGH54_P5_H10	NA	black	0	0	1.9042
MGH54_P5_H11	NA	black	0	0.29042	0
MGH54_P5_H12	NA	black	0	0	0.97453
MGH54_P13_A02	NA	black	0	0	0.93055
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	0.83996
MGH54_P13_A07	NA	black	0	0.41468	0
MGH54_P13_A09	NA	black	0	0	0.94785
MGH54_P13_A10	NA	black	0	0	2.1532
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0.94711	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	1.319	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	1.0115	0
MGH54_P13_B08	-0.31401153624	red	1	0.33571	2.1709
MGH54_P13_B10	NA	black	0	0	2.8207
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	2.7937	0
MGH54_P13_C01	NA	black	0	1.355	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0.75446	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	-0.524872282644	red	1	1.9358	0.62293
MGH54_P13_C06	NA	black	0	3.2112	0
MGH54_P13_C07	-0.00361992013797	red	1	1.0482	1.3516
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	1.8119
MGH54_P13_C11	NA	black	0	0	2.0282
MGH54_P13_C12	NA	black	0	0	0.23756
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	0.204746673191	red	1	0.51197	0.69332
MGH54_P13_D04	NA	black	0	1.1821	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	1.4238
MGH54_P13_D09	NA	black	0	0	1.5568
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0.30334
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	0.0840958495575	red	1	0.79077	0.61447
MGH54_P13_E04	NA	black	0	0	2.2023
MGH54_P13_E05	NA	black	0	0	2.0391
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0	0.3774
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	-0.0871448027928	red	1	0.53903	1.7476
MGH54_P13_E10	0.000365790710923	red	1	1.4849	1.4895
MGH54_P13_E11	NA	black	0	0	0
MGH54_P13_E12	NA	black	0	0.40708	0
MGH54_P13_F01	NA	black	0	0	3.8906
MGH54_P13_F02	NA	black	0	0.40817	0
MGH54_P13_F03	NA	black	0	0.28924	0
MGH54_P13_F04	NA	black	0	1.1998	0
MGH54_P13_F05	NA	black	0	0.5955	0
MGH54_P13_F06	NA	black	0	0.52707	0
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	0.63877	0
MGH54_P13_F11	NA	black	0	2.8974	0
MGH54_P13_F12	NA	black	0	0.99132	0
MGH54_P13_G01	NA	black	0	0	1.8069
