Cell_name	Zvalue	Color	Cluster	TSG101	TTF2
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	-0.306106769966	red	1	5.7368	0.1003
MGH54_P8_C09	NA	black	0	0	0.1903
MGH54_P8_C12	NA	black	0	2.386	0
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0.17632
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	-0.477822863662	red	1	6.5161	0.14405
MGH54_P8_D06	NA	black	0	3.4486	0
MGH54_P8_D07	NA	black	0	0	0
MGH54_P8_D08	NA	black	0	8.0043	0
MGH54_P8_D10	NA	black	0	5.2429	0
MGH54_P8_D11	NA	black	0	0	0.084064
MGH54_P8_D12	NA	black	0	0	0
MGH54_P8_E01	1.18059398895	black	0	0.46571	0.16092
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	NA	black	0	0	0.16479
MGH54_P8_E08	1.06647008939	black	0	1.3086	0.10568
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	NA	black	0	0	0.13488
MGH54_P8_F02	NA	black	0	0	0.22897
MGH54_P8_F04	-0.459013197567	red	1	6.3392	0.12035
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0	0
MGH54_P8_F08	NA	black	0	7.1217	0
MGH54_P8_F09	-0.572285531002	red	1	6.6554	0.1003
MGH54_P8_F10	NA	black	0	7.5599	0
MGH54_P8_F11	NA	black	0	0	0.10836
MGH54_P8_F12	NA	black	0	0	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0.10702
MGH54_P8_G05	NA	black	0	4.9737	0
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	-0.234130971575	red	1	5.5365	0.123
MGH54_P8_G08	NA	black	0	0	0.30685
MGH54_P8_G09	NA	black	0	0	0.123
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	-0.740553197438	red	1	7.2096	0.09356
MGH54_P8_G12	0.386974490542	red	1	1.7312	0.36737
MGH54_P8_H01	NA	black	0	0	0.1865
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	NA	black	0	5.7613	0
MGH54_P8_H06	NA	black	0	6.6467	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	-0.319450073943	red	1	6.7539	0.29866
MGH54_P10_A02	NA	black	0	5.7707	0
MGH54_P10_A03	NA	black	0	0	0.1635
MGH54_P10_A04	NA	black	0	0	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	0
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	5.9004	0
MGH54_P10_A10	0.130990996602	red	1	4.2286	0.14926
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	-0.0319105354826	red	1	4.8983	0.29396
MGH54_P10_B01	0.511817088813	red	1	0.57628	0.38294
MGH54_P10_B02	NA	black	0	7.3837	0
MGH54_P10_B03	NA	black	0	4.9895	0
MGH54_P10_B05	NA	black	0	0	0.18903
MGH54_P10_B06	NA	black	0	0	0
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0	0.21412
MGH54_P10_B09	NA	black	0	4.986	0
MGH54_P10_B10	NA	black	0	0	0
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	2.5912	0
MGH54_P10_C01	NA	black	0	5.5337	0
MGH54_P10_C02	NA	black	0	0	0.2228
MGH54_P10_C03	NA	black	0	0	0.14535
MGH54_P10_C04	0.455695412695	red	1	2.7978	0.20539
MGH54_P10_C05	NA	black	0	2.0296	0
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	0.401422085279	red	1	3.2007	0.1635
MGH54_P10_C09	-0.178402166298	red	1	5.3699	0.14274
MGH54_P10_C10	-0.42413611571	red	1	6.2639	0.13356
MGH54_P10_C11	NA	black	0	5.4294	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0	0.16479
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	5.2853	0
MGH54_P10_D09	NA	black	0	3.2879	0
MGH54_P10_D10	NA	black	0	6.4161	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	5.53	0
MGH54_P10_E01	NA	black	0	5.7881	0
MGH54_P10_E02	NA	black	0	5.7769	0
MGH54_P10_E03	NA	black	0	0	0
MGH54_P10_E04	NA	black	0	0	0.24245
MGH54_P10_E05	NA	black	0	0	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0.27023
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	7.3224	0
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	-0.0895342638399	red	1	5.2549	0.29748
MGH54_P10_F02	NA	black	0	0	0.26063
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	6.4502	0
MGH54_P10_F05	NA	black	0	5.7575	0
MGH54_P10_F06	NA	black	0	2.0915	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	0.19787
MGH54_P10_F10	NA	black	0	0	0.20038
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	5.5873	0
MGH54_P10_G01	NA	black	0	6.8257	0
MGH54_P10_G02	-0.294364064891	red	1	6.1223	0.22774
MGH54_P10_G03	NA	black	0	5.7383	0
MGH54_P10_G05	NA	black	0	1.5529	0
MGH54_P10_G06	-0.544426968701	red	1	7.126	0.19661
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	6.2767	0
MGH54_P10_G11	NA	black	0	0	0
MGH54_P10_G12	NA	black	0	6.3579	0
MGH54_P10_H02	NA	black	0	5.1748	0
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	0.132941078142	red	1	4.2148	0.15445
MGH54_P10_H05	NA	black	0	6.3339	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	6.1678	0
MGH54_P10_H08	NA	black	0	6.4304	0
MGH54_P10_H09	NA	black	0	5.9236	0
MGH54_P10_H10	-0.0175620665741	red	1	4.7897	0.22033
MGH54_P10_H11	-0.473766391149	red	1	6.8151	0.19912
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	6.244	0
MGH54_P11_A02	NA	black	0	5.7582	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	6.6376	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	0	0.32423
MGH54_P11_A09	NA	black	0	0	0.25701
MGH54_P11_A10	NA	black	0	0	0.18523
MGH54_P11_A11	NA	black	0	1.08	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	5.3208	0
MGH54_P11_B02	NA	black	0	4.3477	0
MGH54_P11_B03	NA	black	0	5.762	0
MGH54_P11_B04	-0.094426045358	red	1	5.1625	0.23389
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	2.281	0
MGH54_P11_B08	NA	black	0	0	0.27143
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0.27143
MGH54_P11_B11	NA	black	0	5.4023	0
MGH54_P11_B12	NA	black	0	0.35276	0
MGH54_P11_C01	NA	black	0	2.1043	0
MGH54_P11_C02	-2.99375005089	black	0	1.877	2.102
MGH54_P11_C03	NA	black	0	4.6721	0
MGH54_P11_C04	NA	black	0	0	0.26063
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	5.0368	0
MGH54_P11_C09	NA	black	0	5.3293	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	5.7123	0
MGH54_P11_D01	NA	black	0	5.1476	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	1.5425	0
MGH54_P11_D04	NA	black	0	2.4033	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	0.252343463569	red	1	3.074	0.32423
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	4.6758	0
MGH54_P11_D09	NA	black	0	0	0.20789
MGH54_P11_D10	NA	black	0	2.5941	0
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	5.5828	0
MGH54_P11_E01	NA	black	0	5.8109	0
MGH54_P11_E02	NA	black	0	0	0.38184
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	5.6981	0
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0	0
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0.19787
MGH54_P11_E12	NA	black	0	7.3586	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	2.4314	0
MGH54_P11_F03	NA	black	0	5.6705	0
MGH54_P11_F04	NA	black	0	5.9925	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	5.4882	0
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	5.9467	0
MGH54_P11_F09	NA	black	0	0	0
MGH54_P11_F10	NA	black	0	0	0.13488
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	5.3529	0
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0.28806
MGH54_P11_G06	NA	black	0	0	0.1635
MGH54_P11_G07	NA	black	0	5.4213	0
MGH54_P11_G08	-0.289904574939	red	1	6.0171	0.20914
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	6.8439	0
MGH54_P11_G11	NA	black	0	5.3515	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	-0.18568053965	red	1	6.9223	0.40163
MGH54_P11_H02	NA	black	0	0	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	-0.0940422619422	red	1	5.3197	0.3115
MGH54_P11_H09	NA	black	0	1.0093	0
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	-0.137459152716	red	1	5.1799	0.11103
MGH54_P11_H12	NA	black	0	0.52005	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	5.4988	0
MGH54_P12_A03	0.0792519262066	red	1	4.4143	0.15445
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0
MGH54_P12_A06	NA	black	0	2.633	0
MGH54_P12_A07	0.193103120192	red	1	5.5182	0.8679
MGH54_P12_A08	NA	black	0	0	0.19283
MGH54_P12_A09	0.932427382004	green3	2	1.606	0.123
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	NA	black	0	5.4179	0
MGH54_P12_B02	NA	black	0	0	0.32193
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	1.5612	0
MGH54_P12_B06	NA	black	0	1.5782	0
MGH54_P12_B07	NA	black	0	6.4446	0
MGH54_P12_B08	NA	black	0	0	2.917
MGH54_P12_B09	NA	black	0	4.7821	0
MGH54_P12_B10	1.22223211958	black	0	0.44148	0.14926
MGH54_P12_B11	NA	black	0	6.135	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	4.826	0
MGH54_P12_C04	NA	black	0	5.04	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	5.6509	0
MGH54_P12_C07	NA	black	0	3.6743	0
MGH54_P12_C08	NA	black	0	3.8603	0
MGH54_P12_C09	NA	black	0	3.6441	0
MGH54_P12_C11	0.000764371108815	red	1	3.9794	0.53903
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	6.522	0
MGH54_P12_D02	-0.00176436022548	red	1	4.7184	0.28806
MGH54_P12_D04	NA	black	0	6.0447	0
MGH54_P12_D05	-0.376426334786	red	1	6.1483	0.15056
MGH54_P12_D06	NA	black	0	4.1594	0
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	NA	black	0	1.7778	0
MGH54_P12_D09	NA	black	0	1.6154	0
MGH54_P12_D10	1.20107325996	black	0	0.69421	0.12961
MGH54_P12_D11	NA	black	0	4.6166	0
MGH54_P12_D12	NA	black	0	0.66266	0
MGH54_P12_E01	NA	black	0	5.1541	0
MGH54_P12_E02	NA	black	0	5.0899	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	5.8163	0
MGH54_P12_E06	NA	black	0	6.0173	0
MGH54_P12_E07	NA	black	0	0	0
MGH54_P12_E08	-0.0381337259183	red	1	4.9184	0.27381
MGH54_P12_E09	NA	black	0	5.1572	0
MGH54_P12_E10	NA	black	0	5.3878	0
MGH54_P12_E11	-0.0928103818079	red	1	5.0253	0.10836
MGH54_P12_E12	NA	black	0	3.5912	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	5.9325	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	-0.01501819348	red	1	4.8117	0.32884
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	4.8273	0
MGH54_P12_F08	NA	black	0	5.1952	0
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	1.1278870365	black	0	0.50487	0.17505
MGH54_P12_F11	NA	black	0	0	0
MGH54_P12_F12	NA	black	0	5.086	0
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	0.11123226908	red	1	6.109	0.64062
MGH54_P12_G03	NA	black	0	4.6443	0
MGH54_P12_G04	NA	black	0	6.1596	0
MGH54_P12_G05	NA	black	0	5.4829	0
MGH54_P12_G06	NA	black	0	6.3653	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	NA	black	0	3.9797	0
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	-0.379893759252	red	1	6.2711	0.17632
MGH54_P12_G11	NA	black	0	0	0.1137
MGH54_P12_H01	NA	black	0	4.7832	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	NA	black	0	0	0.24853
MGH54_P12_H04	NA	black	0	4.7324	0
MGH54_P12_H05	NA	black	0	4.9248	0
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0
MGH54_P12_H10	NA	black	0	0	0.1177
MGH54_P12_H11	NA	black	0	0	0.40708
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	5.0666	0
MGH54_P9_A03	NA	black	0	5.1303	0
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	NA	black	0	4.5581	0
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0.25096
MGH54_P9_A09	NA	black	0	0	0
MGH54_P9_A10	-0.217918501773	red	1	5.8661	0.25822
MGH54_P9_A11	NA	black	0	0	0.35502
MGH54_P9_A12	NA	black	0	4.8725	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	5.85	0
MGH54_P9_B03	NA	black	0	5.3605	0
MGH54_P9_B04	NA	black	0	5.4353	0
MGH54_P9_B05	NA	black	0	4.4801	0
MGH54_P9_B06	NA	black	0	4.2047	0
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0.52306	0
MGH54_P9_C01	NA	black	0	6.044	0
MGH54_P9_C02	NA	black	0	4.3153	0
MGH54_P9_C03	NA	black	0	6.2937	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	3.6652	0
MGH54_P9_C06	0.0685310008527	red	1	4.3986	0.22157
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	0.382384545644	red	1	3.0188	0.22157
MGH54_P9_C09	NA	black	0	5.565	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	6.0591	0
MGH54_P9_D08	NA	black	0	1.6337	0
MGH54_P9_D09	NA	black	0	3.661	0
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	4.5687	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	4.3994	0
MGH54_P9_E04	NA	black	0	6.6837	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	0.23511
MGH54_P9_E07	NA	black	0	5.5986	0
MGH54_P9_E08	NA	black	0	6.4039	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	3.2856	0
MGH54_P9_E11	0.103990763787	red	1	5.7428	0.67265
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	5.1775	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	5.3929	0
MGH54_P9_F06	NA	black	0	0	0
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	4.1444	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	5.6818	0
MGH54_P9_G03	NA	black	0	6.0451	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0.16607
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	0	0.29983
MGH54_P9_G10	NA	black	0	6.0462	0
MGH54_P9_G12	NA	black	0	0	0.19409
MGH54_P9_H01	NA	black	0	0	0.25701
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	0	0.21785
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	6.5856	0
MGH54_P9_H06	NA	black	0	6.65	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	6.5134	0
MGH54_P9_H09	NA	black	0	0	4.8535
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	5.0872	0
MGH54_P9_H12	NA	black	0	0.852	0
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	NA	black	0	4.9644	0
MGH54_P2_A10	NA	black	0	5.3814	0
MGH54_P2_B03	NA	black	0	0	0.29866
MGH54_P2_B04	NA	black	0	5.1726	0
MGH54_P2_B06	NA	black	0	5.7664	0
MGH54_P2_B09	-0.00228060550546	red	1	4.7198	0.11503
MGH54_P2_B10	NA	black	0	0	0.10702
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	7.2306	0
MGH54_P2_C04	NA	black	0	6.5834	0
MGH54_P2_C05	-0.0662349060785	red	1	4.9558	0.14535
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	4.797	0
MGH54_P2_C11	NA	black	0	0	0.10568
MGH54_P2_D01	NA	black	0	0	0.14274
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	4.9716	0
MGH54_P2_D04	0.0557216738867	red	1	4.43	0.25096
MGH54_P2_E01	NA	black	0	6.7023	0
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	5.9429	0
MGH54_P2_E04	NA	black	0	2.9488	0
MGH54_P2_E05	NA	black	0	5.131	0
MGH54_P2_E08	NA	black	0	4.3557	0
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0.10969
MGH54_P2_F05	NA	black	0	0	0.13356
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	NA	black	0	5.6252	0
MGH54_P2_F12	NA	black	0	0	0.38626
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	4.6375	0
MGH54_P2_G08	-0.056038190891	red	1	4.9228	0.15445
MGH54_P2_G11	NA	black	0	0	5.4383
MGH54_P2_G12	NA	black	0	1.0036	0
MGH54_P2_H02	NA	black	0	4.1502	0
MGH54_P2_H08	NA	black	0	5.4406	0
MGH54_P2_H09	NA	black	0	4.5633	0
MGH54_P2_H11	NA	black	0	3.9061	0
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	5.7548	0
MGH54_P5_A07	NA	black	0	5.5359	0
MGH54_P5_A08	-0.360570131904	red	1	6.2348	0.1865
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	-0.0728434091316	red	1	5.0526	0.22897
MGH54_P5_A11	NA	black	0	3.5273	0
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	5.623	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	5.22	0
MGH54_P5_B07	NA	black	0	5.17	0
MGH54_P5_B08	NA	black	0	3.7175	0
MGH54_P5_B09	-0.438370083943	red	1	6.4411	0.16092
MGH54_P5_B10	0.15030986021	red	1	4.1796	0.13356
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	-0.424106467127	red	1	6.3357	0.15056
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0	0.21537
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	0	0
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0.53804	0
MGH54_P5_D01	NA	black	0	5.8705	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0	0
MGH54_P5_D11	NA	black	0	0	0.16479
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0.24367
MGH54_P5_E03	NA	black	0	6.5348	0
MGH54_P5_E04	NA	black	0	3.6433	0
MGH54_P5_E05	NA	black	0	6.4265	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	5.2743	0
MGH54_P5_E08	NA	black	0	6.9157	0
MGH54_P5_E09	-0.0741200562997	red	1	4.9518	0.089498
MGH54_P5_E10	NA	black	0	5.2718	0
MGH54_P5_E11	NA	black	0	0	0.16479
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	4.4289	0
MGH54_P5_F02	NA	black	0	0	0.17249
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	5.4173	0
MGH54_P5_F06	NA	black	0	4.9702	0
MGH54_P5_F07	NA	black	0	0.46258	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	2.1947	0
MGH54_P5_F11	NA	black	0	5.8716	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	-5.39800704552	black	0	2.014	3.5457
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	5.9256	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	4.998	0
MGH54_P5_G09	NA	black	0	0	0.089498
MGH54_P5_G10	0.515767711612	red	1	6.5825	0.91686
MGH54_P5_G11	NA	black	0	5.5707	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	4.1439	0
MGH54_P5_H02	NA	black	0	5.3211	0
MGH54_P5_H03	0.0563399669728	red	1	4.4816	0.18396
MGH54_P5_H04	NA	black	0	5.3406	0
MGH54_P5_H05	NA	black	0	3.6219	0
MGH54_P5_H06	1.11905730223	black	0	5.4799	2.4977
MGH54_P5_H07	NA	black	0	5.0162	0
MGH54_P5_H08	NA	black	0	0	0
MGH54_P5_H09	NA	black	0	4.7388	0
MGH54_P5_H10	NA	black	0	0	0
MGH54_P5_H11	NA	black	0	0	0
MGH54_P5_H12	NA	black	0	0	0.20163
MGH54_P13_A02	NA	black	0	0	0.12829
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	5.0265	0
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	NA	black	0	4.2606	0
MGH54_P13_A09	NA	black	0	0	0
MGH54_P13_A10	NA	black	0	6.0367	0
MGH54_P13_A11	1.02864565977	green3	2	5.3357	2.7119
MGH54_P13_B01	NA	black	0	4.9943	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0.78492
MGH54_P13_B05	NA	black	0	4.6154	0
MGH54_P13_B06	NA	black	0	4.5987	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	5.4836	0
MGH54_P13_B11	NA	black	0	4.9194	0
MGH54_P13_B12	NA	black	0	5.0931	0
