Cell_name	Zvalue	Color	Cluster	ATM	MTF1
MGH54_P16_G10	0.32568973628	blue	3	0.14012	0.10836
MGH54_P16_G11	0.36588308226	blue	3	0.098958	0.082703
MGH54_P16_G12	NA	black	0	1.4834	0
MGH54_P16_H01	NA	black	0	1.8758	0
MGH54_P16_H02	NA	black	0	1.7004	0
MGH54_P16_H03	NA	black	0	0.07861	0
MGH54_P16_H04	0.171536658467	blue	3	0.051024	0.30685
MGH54_P16_H05	NA	black	0	0	3.3912
MGH54_P16_H06	0.352907950818	blue	3	0.071763	0.10969
MGH54_P16_H07	NA	black	0	1.8828	0
MGH54_P16_H08	0.381134308421	blue	3	0.070389	0.079975
MGH54_P16_H09	0.293793859368	blue	3	0.14405	0.14405
MGH54_P16_H10	0.361657439468	blue	3	0.10299	0.085425
MGH54_P16_H11	NA	black	0	0	0.090853
MGH54_P16_H12	NA	black	0	0.19409	0
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	0.26095317964	blue	3	0.19283	0.16221
MGH54_P17_A04	NA	black	0	1.8416	0
MGH54_P17_A05	NA	black	0	0.38957	0
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0.30918	0
MGH54_P17_A08	0.320592416806	blue	3	0.085425	0.13881
MGH54_P17_A09	0.0716945880393	blue	3	0.08134	0.40708
MGH54_P17_A10	NA	black	0	0.90227	0
MGH54_P17_A11	0.136627663628	blue	3	0.24245	0.30568
MGH54_P17_A12	0.147258753148	blue	3	0.46571	0.19156
MGH54_P17_B01	NA	black	0	0.18396	0
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	NA	black	0	0.20789	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0.11503	0
MGH54_P17_B07	NA	black	0	1.7643	0
MGH54_P17_B08	4.69863347933	black	0	2.6459	2.9819
MGH54_P17_B09	NA	black	0	0	0.28806
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	NA	black	0	0.067639	0
MGH54_P17_B12	NA	black	0	0	0.22651
MGH54_P17_C02	NA	black	0	0.67987	0
MGH54_P17_C03	NA	black	0	0.20789	0
MGH54_P17_C04	NA	black	0	0	1.7945
MGH54_P17_C05	NA	black	0	0.10969	0
MGH54_P17_C06	NA	black	0	0.57046	0
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	0.308510266942	blue	3	0.092207	0.14926
MGH54_P17_C09	0.353008802175	blue	3	0.074505	0.10836
MGH54_P17_C10	NA	black	0	0.68975	0
MGH54_P17_C11	NA	black	0	0.21288	0
MGH54_P17_C12	NA	black	0	0.045443	0
MGH54_P17_D01	0.0181068982049	blue	3	0.088142	0.46362
MGH54_P17_D02	NA	black	0	0	0.24001
MGH54_P17_D03	NA	black	0	0.4957	0
MGH54_P17_D04	0.0349623788879	blue	3	0.80074	0.14405
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0.15963	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0.81229
MGH54_P17_D10	NA	black	0	0	0.40054
MGH54_P17_D12	NA	black	0	0.28688	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0.2762	0
MGH54_P17_E03	NA	black	0	0.37295	0
MGH54_P17_E04	NA	black	0	0.14926	0
MGH54_P17_E05	NA	black	0	0	3.2296
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	NA	black	0	1.6327	0
MGH54_P17_E08	-3.75582178224	black	0	0.15186	4.1524
MGH54_P17_E09	0.247333868232	blue	3	0.3173	0.1137
MGH54_P17_E10	-0.000941976108866	blue	3	0.88596	0.10836
MGH54_P17_E11	NA	black	0	0	0.14405
MGH54_P17_E12	0.229197180487	blue	3	0.19409	0.20163
MGH54_P17_F01	NA	black	0	0	0.16993
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	NA	black	0	3.1633	0
MGH54_P17_F04	NA	black	0	0.43723	0
MGH54_P17_F05	NA	black	0	0	0.79826
MGH54_P17_F07	NA	black	0	0.089498	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	-0.0133873928591	blue	3	0.9115	0.09356
MGH54_P17_F10	NA	black	0	0	0.3173
MGH54_P17_F11	NA	black	0	0.15445	0
MGH54_P17_F12	NA	black	0	0	0.088142
MGH54_P17_G01	NA	black	0	0.22774	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	-2.98786915292	black	0	0.079975	3.2713
MGH54_P17_G04	NA	black	0	0.085425	0
MGH54_P17_G05	0.305944123313	blue	3	0.089498	0.15316
MGH54_P17_G06	0.15711527041	blue	3	0.36289	0.23266
MGH54_P17_G07	0.0990679798984	blue	3	0.67807	0.08134
MGH54_P17_G08	NA	black	0	0.063503	0
MGH54_P17_G09	NA	black	0	0	0.12433
MGH54_P17_G10	NA	black	0	0.055196	0
MGH54_P17_G11	0.311928132028	blue	3	0.027154	0.16993
MGH54_P17_G12	0.0798422669288	blue	3	0.67627	0.16993
MGH54_P17_H01	NA	black	0	0.098958	0
MGH54_P17_H02	NA	black	0	0	0.13488
MGH54_P17_H05	-0.259522676641	green3	2	0.31846	0.86315
MGH54_P17_H06	0.278878756745	blue	3	0.22033	0.12565
MGH54_P17_H07	NA	black	0	0.11636	0
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0.42008	0
MGH54_P17_H10	-0.309141512579	green3	2	1.5266	0.10299
MGH54_P17_H11	NA	black	0	2.6839	0
MGH54_P17_H12	NA	black	0	0.13488	0
MGH54_P6_A01	NA	black	0	0	0.21164
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	2.0776	0
MGH54_P6_A04	0.22361194566	blue	3	0.29631	0.16221
MGH54_P6_A05	NA	black	0	0.11636	0
MGH54_P6_A06	0.17167797156	blue	3	0.42868	0.16864
MGH54_P6_A07	NA	black	0	1.7476	0
MGH54_P6_A08	0.103937973872	blue	3	0.5888	0.19535
MGH54_P6_A09	-0.321591628141	green3	2	2.0979	0.29983
MGH54_P6_A10	NA	black	0	0	0.338
MGH54_P6_A11	4.83692292304	black	0	3.6719	2.0963
MGH54_P6_A12	0.115056171079	blue	3	0.35952	0.30334
MGH54_P6_B01	0.283220099031	blue	3	0.29042	0.077243
MGH54_P6_B02	NA	black	0	0	0.68706
MGH54_P6_B03	NA	black	0	3.5736	0
MGH54_P6_B04	NA	black	0	1.0377	0
MGH54_P6_B05	-0.331250666955	green3	2	1.7022	0.17121
MGH54_P6_B06	0.149361261058	blue	3	0.39726	0.22897
MGH54_P6_B07	1.69611154262	black	0	1.7053	2.5092
MGH54_P6_B08	-0.211207045079	green3	2	1.4931	0.21537
MGH54_P6_B09	NA	black	0	0.23266	0
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	0.0294260734191	blue	3	0.72596	0.34596
MGH54_P6_B12	NA	black	0	0	1.8012
MGH54_P6_C01	0.37571140492	blue	3	0.14926	0.044044
MGH54_P6_C02	-0.261660536283	green3	2	1.5801	0.19283
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	0.0407590759984	blue	3	0.7891	0.13356
MGH54_P6_C06	-2.32839918353	black	0	0.22404	3.0841
MGH54_P6_C07	NA	black	0	2.8848	0
MGH54_P6_C08	NA	black	0	0.41792	0
MGH54_P6_C09	NA	black	0	0.31615	0
MGH54_P6_C10	-1.61730629882	black	0	0.1003	2.102
MGH54_P6_C11	NA	black	0	0.53207	0
MGH54_P6_C12	NA	black	0	0	0.79161
