Cell_name	Zvalue	Color	Cluster	POU2AF1	POU2F1
MGH60_P5_D05	-0.507727007246	green3	2	0.78743	0.62387
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0.19156
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	0.576539577578	green3	2	0.75788	1.7945
MGH60_P5_D10	NA	black	0	0	1.0697
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	2.6327
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	NA	black	0	0.91227	0
MGH60_P5_E05	NA	black	0	0	3.3111
MGH60_P5_E06	0.384181703237	green3	2	0.53107	2.8689
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0.096262
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	1.6055
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	3.0025
MGH60_P5_F03	NA	black	0	0.28688	0
MGH60_P5_F04	NA	black	0	0	1.5974
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	2.442
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	0.96198587838	green3	2	0.86156	1.9859
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	-0.773884620625	green3	2	0.16993	2.1003
MGH60_P5_G01	NA	black	0	0	0.52005
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	0.0557739852988	green3	2	0.48954	1.4626
MGH60_P5_G06	NA	black	0	0	0.12168
MGH60_P5_G07	-1.91844633142	black	0	1.2827	0.38405
MGH60_P5_G08	NA	black	0	0	1.7168
MGH60_P5_G09	NA	black	0	0	0.76214
MGH60_P5_G10	-0.613742108405	green3	2	0.22774	2.115
MGH60_P5_G11	NA	black	0	0	0.31962
MGH60_P5_G12	NA	black	0	0	1.2594
MGH60_P5_H01	NA	black	0	0	0.25942
MGH60_P5_H02	-0.078849504443	green3	2	0.44573	0.094912
MGH60_P5_H03	-0.646179494561	green3	2	0.035624	1.6285
MGH60_P5_H04	NA	black	0	0.22404	0
MGH60_P5_H05	0.307559697176	green3	2	0.16993	0.60597
MGH60_P5_H06	-0.194950215753	green3	2	0.18015	1.3386
MGH60_P5_H07	0.649940772853	green3	2	0.17249	0.073135
MGH60_P5_H08	NA	black	0	0	0.097611
MGH60_P5_H09	NA	black	0	0.22157	0
MGH60_P5_H10	NA	black	0	0	0.44148
MGH60_P5_H11	-0.245443506594	green3	2	0.23266	1.5089
MGH60_P5_H12	NA	black	0	0.30685	0
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	-1.4481653031	black	0	0.93584	0.12961
MGH60_P6_A03	NA	black	0	0	2.6615
MGH60_P6_A04	0.267455797536	green3	2	0.52206	2.3763
MGH60_P6_A05	NA	black	0	0	0.30217
MGH60_P6_A06	0.0455833497795	green3	2	0.47301	1.5281
MGH60_P6_A07	-0.0732801065483	green3	2	0.44148	0.037031
MGH60_P6_A08	NA	black	0	0	0.15834
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	-1.25413917035	green3	2	0.8679	0.12433
MGH60_P6_A11	0.408683318065	green3	2	0.25459	0.14012
MGH60_P6_A12	NA	black	0	0	2.9199
MGH60_P6_B01	NA	black	0	0	2.8604
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0.76808
MGH60_P6_B05	NA	black	0	0	0.62012
MGH60_P6_B06	NA	black	0	0	1.0447
MGH60_P6_B07	NA	black	0	0	1.229
MGH60_P6_B08	NA	black	0	0	1.1693
MGH60_P6_B09	NA	black	0	0	3.5021
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	0.874943831412	green3	2	0.10434	0.010064
MGH60_P6_C02	7.66502141776	black	0	1.7207	3.5094
MGH60_P6_C03	NA	black	0	0	0.14143
MGH60_P6_C05	NA	black	0	0	0.72596
MGH60_P6_C06	NA	black	0	0	2.8701
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	2.2881
MGH60_P6_C09	0.28169898585	green3	2	0.31267	0.073135
MGH60_P6_C10	NA	black	0	0.49262	0
MGH60_P6_C11	0.423819126989	green3	2	0.22774	0.24367
MGH60_P6_D01	NA	black	0	0	1.5705
MGH60_P6_D03	NA	black	0	0	0.15316
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0.77062
MGH60_P6_D06	NA	black	0	0	2.851
MGH60_P6_D07	NA	black	0	0	0.60975
MGH60_P6_D08	NA	black	0	0	0.13093
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0	2.1457
MGH60_P6_D12	-0.432566939064	green3	2	0.28214	2.068
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0	1.2333
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	2.6062
MGH60_P6_E05	NA	black	0	0	1.6722
MGH60_P6_E06	0.34799776437	green3	2	0.27739	0.15316
MGH60_P6_E07	NA	black	0	0.39177	0
MGH60_P6_E08	-0.517994718709	green3	2	0.24123	2.0179
MGH60_P6_E09	NA	black	0	0	2.3265
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0.071763
MGH60_P6_E12	NA	black	0	0	1.4141
MGH60_P6_F02	-0.0246219970777	green3	2	0.33685	1.1725
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	-1.46841337391	black	0	0.04684	2.392
MGH60_P6_F05	NA	black	0	0	0.086784
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	1.7312
MGH60_P6_F08	NA	black	0	0	1.8703
MGH60_P6_F09	0.6053254246	green3	2	0.19283	0.059355
MGH60_P6_F10	-0.712159148845	green3	2	0.2228	2.247
MGH60_P6_F11	NA	black	0	0	0.13356
MGH60_P6_F12	-0.0388717496204	green3	2	0.3173	1.1991
MGH60_P6_G01	NA	black	0	0	0.25096
MGH60_P6_G02	NA	black	0	1.2271	0
MGH60_P6_G03	NA	black	0	0	0.60312
MGH60_P6_G04	NA	black	0	0	3.8816
MGH60_P6_G05	NA	black	0	0	1.4468
MGH60_P6_G06	-1.83022558412	black	0	0.10568	2.9855
MGH60_P6_G07	-1.26968686869	green3	2	0.8536	0.077243
MGH60_P6_G08	NA	black	0	0	2.8139
MGH60_P6_G10	0.0226953826831	green3	2	0.59455	1.1609
MGH60_P6_G11	-0.00442949099736	green3	2	0.419	0.14796
MGH60_P6_G12	-0.424164218684	green3	2	0.57918	0.14535
MGH60_P6_H01	-1.24809049499	green3	2	0.20539	2.9212
MGH60_P6_H02	NA	black	0	0	1.4787
MGH60_P6_H03	NA	black	0	0	0.83915
MGH60_P6_H04	NA	black	0	0	0.18903
MGH60_P6_H06	NA	black	0	0.1865	0
MGH60_P6_H07	0.608133102787	green3	2	0.1865	0.082703
MGH60_P6_H08	-0.880994241668	green3	2	0.78409	0.24975
MGH60_P6_H09	-0.7607767229	green3	2	0.14274	1.9895
MGH60_P6_H10	NA	black	0	0.65444	0
MGH60_P6_H11	NA	black	0	0	0.21785
MGH60_P6_H12	NA	black	0	0	3.5779
MGH60_P7_A01	NA	black	0	0	2.3063
MGH60_P7_A02	NA	black	0	0	0.28688
MGH60_P7_A03	0.0907088636383	green3	2	0.13619	0.93357
MGH60_P7_A04	NA	black	0	0	0.71633
MGH60_P7_A05	NA	black	0	0.26784	0
MGH60_P7_A06	-0.687805961184	green3	2	0.24367	2.3231
MGH60_P7_A07	NA	black	0	1.1023	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	0.217949426845	green3	2	0.6526	1.4844
MGH60_P7_A10	0.567797653493	green3	2	0.20539	0.067639
MGH60_P7_A11	NA	black	0	0	1.2357
MGH60_P7_A12	0.031214716597	green3	2	0.4049	0.21661
MGH60_P7_B02	NA	black	0	0	0.12433
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0.69421
MGH60_P7_B05	NA	black	0	0	1.2564
MGH60_P7_B06	NA	black	0	0.53705	0
MGH60_P7_B07	3.1300645929	black	0	2.177	1.9917
MGH60_P7_B08	-0.0605260173801	green3	2	0.43936	0.10568
MGH60_P7_B09	-0.305115047888	green3	2	0.12829	1.4152
MGH60_P7_B10	NA	black	0	0	2.8486
MGH60_P7_B11	-0.808357985916	green3	2	0.20414	2.2966
MGH60_P7_B12	NA	black	0	0	2.2066
MGH60_P7_C01	-0.210999748792	green3	2	0.1903	1.3757
MGH60_P7_C02	-0.1725755338	green3	2	0.7137	0.90535
MGH60_P7_C03	NA	black	0	0	0.62106
MGH60_P7_C04	NA	black	0	0.66721	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	1.4082
MGH60_P7_C07	NA	black	0	0	1.237
MGH60_P7_C08	NA	black	0	0	1.6911
MGH60_P7_C09	0.144071100849	green3	2	0.36401	0.064883
MGH60_P7_C10	-0.136577822606	green3	2	0.27381	1.3829
MGH60_P7_C11	NA	black	0	0.49262	0
MGH60_P7_C12	-0.0367593508367	green3	2	0.43403	0.2302
MGH60_P7_D01	NA	black	0	0	0.77146
MGH60_P7_D02	NA	black	0	0	3.1817
MGH60_P7_D03	NA	black	0	0.39506	0
MGH60_P7_D04	NA	black	0	0	3.3193
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0.95159
MGH60_P7_D08	-0.596071259134	green3	2	0.3173	2.7321
MGH60_P7_D09	NA	black	0	0	2.5675
MGH60_P7_D10	-0.34177874984	green3	2	0.53506	0.04684
MGH60_P7_D11	NA	black	0	0	2.8396
MGH60_P7_D12	-1.52811256711	black	0	0.24732	3.6922
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	3.2713
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	2.9167
MGH60_P7_E05	NA	black	0	0.81065	0
MGH60_P7_E06	NA	black	0	0	0.62667
MGH60_P7_E07	NA	black	0	0	2.4322
MGH60_P7_E08	NA	black	0	0.32654	0
MGH60_P7_E09	NA	black	0	0	1.7753
MGH60_P7_E11	NA	black	0	0.47612	0
MGH60_P7_E12	NA	black	0	0	0.060739
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	-0.314880793254	green3	2	0.15704	1.4694
MGH60_P7_F04	NA	black	0	0	1.6452
MGH60_P7_F05	NA	black	0	0.73466	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	-0.324920414055	green3	2	0.53605	0.10165
MGH60_P7_F08	NA	black	0	0	0.060739
MGH60_P7_F10	NA	black	0	0	0.041243
MGH60_P7_F11	0.217433924637	green3	2	0.29631	0.42761
MGH60_P7_F12	NA	black	0	0.24975	0
MGH60_P7_G01	NA	black	0	0	0.10299
MGH60_P7_G02	NA	black	0	0	0.035624
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0	2.8604
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0.95159
MGH60_P7_G07	NA	black	0	0	3.0706
MGH60_P7_G08	0.223851842343	green3	2	0.33342	0.084064
MGH60_P7_G09	NA	black	0	0	2.8123
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	0.447407036453	green3	2	0.20163	0.301
MGH60_P7_G12	NA	black	0	0.12961	0
MGH60_P7_H01	NA	black	0	0.24245	0
MGH60_P7_H02	NA	black	0	0	0.11636
MGH60_P7_H03	0.765844123631	green3	2	0.14274	0.017209
MGH60_P7_H04	NA	black	0	0.14143	0
MGH60_P7_H05	NA	black	0	0	0.088142
MGH60_P7_H06	NA	black	0	0	0.39397
MGH60_P7_H07	NA	black	0	0	2.839
MGH60_P7_H08	0.181432233402	green3	2	0.22157	0.73118
MGH60_P7_H09	0.854407792273	green3	2	0.11237	0.0086303
MGH60_P7_H10	0.519084218734	green3	2	0.22651	0.053806
MGH60_P7_H11	NA	black	0	0	0.33113
MGH60_P7_H12	-0.633721565396	green3	2	0.26664	2.3727
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	2.97359087791	black	0	2.119	1.972
MGH60_P3_A03	NA	black	0	0	1.129
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	3.489
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	0.188617324845	green3	2	0.68347	1.3989
MGH60_P3_A10	NA	black	0	0.47612	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0.20539
MGH60_P3_B01	NA	black	0	0	1.3323
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0.45943
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0.4049
MGH60_P3_C04	NA	black	0	0	1.774
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	1.3578
MGH60_P3_D07	12.0428438594	black	0	1.9385	4.3324
MGH60_P3_D08	NA	black	0	0	0.84479
MGH60_P3_D09	NA	black	0	0	3.4179
MGH60_P3_D10	-1.74495183244	black	0	1.184	0.34937
MGH60_P3_D11	1.32284254501	green3	2	1.0093	2.0222
MGH60_P3_E02	NA	black	0	0	2.7351
MGH60_P3_E03	NA	black	0	0	0.27977
MGH60_P3_E04	NA	black	0	0	1.2425
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	2.6765
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	0.15316
MGH60_P3_F01	NA	black	0	0	1.177
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	1.144
MGH60_P3_F04	NA	black	0	0	1.2314
MGH60_P3_F06	NA	black	0	0	1.6098
MGH60_P3_F07	NA	black	0	0	0.82538
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	1.0949
MGH60_P3_G02	NA	black	0	0	1.5018
MGH60_P3_G04	NA	black	0	0	0.95531
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	2.3112
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	2.1612	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	2.8566
MGH60_P3_H03	NA	black	0	1.0029	0
MGH60_P3_H04	NA	black	0	0	1.9264
MGH60_P3_H06	NA	black	0	0	0.14535
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	1.0179	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0.53605
MGH60_P3_H11	NA	black	0	0	1.9701
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.195468482316	green3	2	0.49467	2.6498
97_P3_G10	0.222374192333	green3	2	0.67897	1.4547
97_P3_H02	NA	black	0	0	0
97_P3_A07	NA	black	0	0.57046	0
97_P3_C03	NA	black	0	0	0.54201
97_P3_H09	NA	black	0	0	1.5296
97_P3_H12	NA	black	0	0	2.0666
97_P3_H08	NA	black	0	0	3.0964
97_P3_E02	NA	black	0	0	2.2088
97_P3_E07	NA	black	0	0	2.539
97_P3_C07	NA	black	0	0	1.7757
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	1.5984
97_P3_A09	NA	black	0	0	0.93659
97_P3_G04	NA	black	0	0	0
97_P3_E09	0.191428397436	green3	2	0.34483	0.096262
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	0.88675
97_P3_D03	NA	black	0	0	0.085425
97_P3_D11	NA	black	0	0	1.0963
97_P3_H11	-1.3763082849	black	0	3.102	1.2528
97_P3_C10	NA	black	0	0	2.8848
97_P3_G08	NA	black	0	0	0.08134
97_P3_F06	-0.394497250517	green3	2	0.29042	2.0339
97_P3_C01	NA	black	0	0.39616	0
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	0.78827
97_P3_D10	NA	black	0	0	0.35502
97_P3_H07	0.0536170089458	green3	2	0.25459	0.9501
97_P3_E01	-1.05373845581	green3	2	0.83915	0.2228
97_P3_E03	NA	black	0	0	0.40708
97_P3_B10	NA	black	0	0	0.17249
97_P3_F05	-1.14791525045	green3	2	0.24001	3.0426
97_P3_G12	NA	black	0	0	0.079975
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	1.3033
97_P3_B07	NA	black	0	0	2.0286
97_P3_G02	NA	black	0	0	1.3488
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0.49876
97_P3_H03	0.163961121209	green3	2	0.2916	0.6107
97_P3_C02	NA	black	0	0	1.0335
97_P3_G06	NA	black	0	0	0.14274
97_P3_B01	NA	black	0	0	0
97_P3_B05	-0.135453763571	green3	2	1.0447	1.0902
97_P3_E10	NA	black	0	0	0
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	0.19787
97_P3_A03	NA	black	0	0	0.34483
97_P3_B03	NA	black	0	0	1.518
97_P3_D01	-0.147007082423	green3	2	0.39726	2.2534
97_P3_G03	-0.049607792322	green3	2	0.36401	1.3465
97_P3_E11	-0.561393859586	green3	2	0.63877	0.18269
97_P3_D04	NA	black	0	0	2.8939
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	1.2004
97_P3_D02	NA	black	0	0	2.0604
97_P3_E08	NA	black	0	0	2.2963
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0	0.57531
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	0
97_P3_H05	NA	black	0	0	0.66539
97_P3_F12	-0.251081911628	green3	2	0.27023	1.6243
97_P3_F04	NA	black	0	0	1.829
97_P3_C11	0.29489099556	green3	2	0.30801	0.070389
97_P3_F08	NA	black	0	0	1.5494
97_P3_C05	NA	black	0	0	0.84639
97_P3_F09	NA	black	0	0	1.8766
97_P3_G05	NA	black	0	0	1.5797
97_P3_A10	NA	black	0	0	0.055196
97_P3_A05	NA	black	0	0	0.13619
97_P3_C06	NA	black	0	0	0.2762
97_P3_F02	NA	black	0	0	2.7555
97_P3_D07	NA	black	0	0	0.3115
97_P3_C08	NA	black	0	0	0
97_P3_A01	NA	black	0	0	0.086784
97_P3_H04	NA	black	0	0.21537	0
97_P3_D08	NA	black	0	0	0.65168
97_P3_E06	NA	black	0	0	0.42653
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0	0.3471
97_P3_B06	0.0405223314156	green3	2	0.45628	2.2537
97_P3_H10	NA	black	0	0	0
97_P5_B09	NA	black	0	0	0.07861
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0	0.44784
97_P6_G02	-0.09145892013	green3	2	0.38957	1.7824
97_P6_E06	NA	black	0	0	0.066261
97_P6_A03	-0.0180931780179	green3	2	0.33113	1.1421
97_P5_F07	0.273089032978	green3	2	0.30334	0.19409
97_P5_B05	NA	black	0	0	0.53406
97_P6_B11	NA	black	0	0	2.6794
97_P6_E08	-0.42141291398	green3	2	0.58304	0.17249
97_P6_A09	0.0150456320684	green3	2	0.1177	1.0279
97_P6_B04	0.583314774457	green3	2	0.76299	1.7924
97_P5_A02	0.0379123856295	green3	2	0.49262	1.326
97_P5_C02	NA	black	0	0.24732	0
97_P6_F09	0.165940693958	green3	2	0.35502	0.085425
97_P5_A04	-0.853011914933	green3	2	0.80405	0.32308
97_P5_C04	NA	black	0	0	0.077243
97_P6_D07	NA	black	0	0	2.9492
97_P6_A12	NA	black	0	0.22527	0
97_P6_C06	NA	black	0	0.77905	0
97_P6_H04	NA	black	0	0	0
97_P5_D09	NA	black	0	0	0.21288
97_P6_F03	NA	black	0	0	0
97_P6_F11	NA	black	0	0	0
97_P6_H09	-0.705060897623	green3	2	0.28096	2.6199
97_P6_B08	NA	black	0	0	1.1467
97_P5_A10	NA	black	0	0	1.9686
97_P6_H07	NA	black	0	0	0.68796
97_P6_C09	NA	black	0	0	0.077243
97_P5_G04	NA	black	0	0	0.34255
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0.43403	0
97_P5_E04	NA	black	0	0	2.5926
97_P6_B10	-0.822536256527	green3	2	0.70841	0.089498
97_P6_F04	-0.388874636445	green3	2	0.31499	2.1919
97_P5_E07	-0.227506081925	green3	2	0.52507	0.31034
97_P5_G02	0.502366440544	green3	2	0.20664	0.18269
97_P5_C11	-0.275196265764	green3	2	0.29983	1.8032
97_P5_A03	NA	black	0	0	2.0625
97_P6_B02	-0.00684177436019	green3	2	0.35276	1.1104
97_P6_H12	0.631058709806	green3	2	0.19283	0.014355
97_P6_F12	-0.0512411253359	green3	2	0.40599	1.7004
97_P6_A02	NA	black	0	0	2.6602
97_P5_C12	-0.469728137671	green3	2	1.0552	0.89763
97_P5_C01	NA	black	0	0	0
97_P5_B07	0.0387188049225	green3	2	0.34142	0.9092
97_P5_A08	NA	black	0	0	0.15056
97_P6_H08	0.284832960594	green3	2	0.3115	0.073135
97_P5_E11	NA	black	0	0	2.3646
97_P6_A01	NA	black	0	0	0
97_P6_G01	NA	black	0	0	2.5462
97_P5_D10	-0.081467938653	green3	2	0.35163	1.4436
97_P5_C10	NA	black	0	0	0.80653
97_P6_C11	0.0505857805155	green3	2	0.45943	2.3185
97_P6_E07	NA	black	0	0	0.94561
97_P6_E05	NA	black	0	0	0.87342
97_P5_G07	NA	black	0	0.60217	0
97_P5_D04	NA	black	0	0.70929	0
97_P6_B03	0.986482831134	green3	2	0.80405	2.1408
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0	1.2904
97_P6_E09	NA	black	0	0	0.15056
97_P6_A10	NA	black	0	0	0.30685
97_P5_E02	0.0910278480157	green3	2	0.30334	0.7966
97_P6_D03	0.786921631335	green3	2	0.81311	1.9138
97_P5_A09	-0.2757745784	green3	2	0.22404	1.5415
97_P6_B12	NA	black	0	0	1.8388
97_P5_H10	-0.358165474523	green3	2	0.85758	0.84077
97_P6_A04	0.169218742264	green3	2	0.34937	0.1635
97_P5_B12	NA	black	0	0	0.33342
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0.35727
97_P6_E04	NA	black	0	0	0
97_P6_D04	NA	black	0	0	0.67987
97_P5_D02	-0.0132829485245	green3	2	0.36289	1.1519
97_P6_G10	0.077511545597	green3	2	0.32998	0.77484
97_P5_B04	-0.154004027207	green3	2	0.31962	1.5641
97_P6_E03	0.215704420231	green3	2	0.33685	0.07861
97_P5_E05	0.478075773786	green3	2	0.9092	1.5231
97_P5_G05	-0.0804384638577	green3	2	0.1635	1.1629
97_P5_D03	0.345300457147	green3	2	0.28333	0.1177
97_P5_C07	NA	black	0	0	1.1184
97_P6_C12	0.11083271936	green3	2	0.37072	0.22157
97_P6_B09	NA	black	0	0.63041	0
97_P5_D07	0.502532683336	green3	2	0.18396	0.26784
97_P6_A05	NA	black	0	0	0.53804
97_P5_C08	-0.772397421873	green3	2	1.0072	0.67897
97_P5_B03	-0.939303722725	green3	2	0.84559	0.33342
97_P6_G08	0.635000763367	green3	2	0.18777	0.031395
97_P6_D12	NA	black	0	0	1.8544
97_P6_D01	NA	black	0	0	1.1795
97_P5_H08	NA	black	0	0	0.041243
97_P6_C07	2.27455791827	black	0	1.0229	2.6248
97_P6_C02	0.352320268816	green3	2	0.72857	1.5695
97_P5_F02	NA	black	0	0	0.72247
97_P5_F04	NA	black	0	0	1.1629
97_P5_H02	NA	black	0	0	1.5049
97_P6_C08	NA	black	0	0	0.41468
97_P5_E03	0.339013564214	green3	2	0.22404	0.42653
97_P6_D05	NA	black	0	0	1.419
97_P5_D01	NA	black	0	0	0.40817
97_P6_F05	0.472494924614	green3	2	0.15316	0.40054
97_P5_H06	-0.175672068053	green3	2	0.47716	0.03984
97_P5_H11	NA	black	0	0	2.275
97_P5_E06	NA	black	0	0	2.9264
97_P6_H02	0.0691347496608	green3	2	0.6173	1.2497
97_P6_A08	0.0787398190493	green3	2	0.37407	0.46676
97_P5_B02	0.290531233042	green3	2	0.23879	0.47716
97_P5_E10	-0.21209338444	green3	2	0.53306	0.40926
97_P5_B11	NA	black	0	0	1.2073
97_P6_G07	-0.239456139144	green3	2	0.54102	0.37518
97_P5_A05	NA	black	0	0.97306	0
97_P5_A11	-0.125112650299	green3	2	0.4957	0.4782
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	2.4182
97_P6_G04	-0.645171994377	green3	2	0.73466	0.37518
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0	0.064883
97_P6_F08	0.232602516563	green3	2	0.27262	0.49262
97_P5_F06	NA	black	0	0	0.80488
97_P5_D08	0.168154818747	green3	2	0.54893	1.6512
97_P5_G11	0.335869112727	green3	2	0.28688	0.11902
97_P6_F10	-0.767942048679	green3	2	0.23266	2.3901
97_P5_H07	NA	black	0	0	0.34369
97_P5_A07	NA	black	0	0	1.6781
97_P6_G11	NA	black	0	0	0.45733
97_P5_C03	NA	black	0	0	0.035624
97_P5_F01	NA	black	0	0	1.3724
97_P6_E01	-1.24939209979	green3	2	0.86235	0.11503
97_P5_F03	NA	black	0	0	0.20163
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	1.0151
97_P6_E12	NA	black	0	0	0.49262
97_P5_G10	NA	black	0	1.8596	0
97_P5_C05	NA	black	0	0	0.27858
97_P6_D11	0.55097722319	green3	2	0.17249	0.22897
97_P5_H09	-0.709569141998	green3	2	0.7277	0.28333
97_P6_B06	NA	black	0	0	0
97_P5_F09	NA	black	0	0.18523	0
97_P6_F02	0.103970989751	green3	2	0.47508	2.3513
97_P5_D11	-1.33032558101	red	1	0.89608	0.12961
97_P5_H03	NA	black	0	0	1.406
97_P5_D05	-0.197404207723	green3	2	0.25096	1.461
97_P6_H05	NA	black	0	0	0
97_P6_D09	-0.0448683492187	green3	2	0.60312	1.0172
97_P6_G09	NA	black	0	0	1.9661
97_P6_D08	NA	black	0	0	0.32884
97_P5_G06	-0.0817355321636	green3	2	0.49774	0.68975
97_P5_A01	-0.333771606299	green3	2	0.71458	0.70399
97_P6_H10	NA	black	0	0.22527	0
97_P5_G01	NA	black	0	0	0.15704
97_P6_E02	NA	black	0	0.47197	0
97_P6_B01	NA	black	0	0	0.21412
97_P5_F10	0.0852918696056	green3	2	0.38405	0.13225
97_P6_C10	-0.111291329926	green3	2	0.46884	0.27501
97_P5_C09	-0.00385745231437	green3	2	0.42653	0.63877
