Cell_name	Zvalue	Color	Cluster	BRCA1	STAT3
MGH60_P6_H01	-0.404127578875	red	1	0.18015	3.6095
MGH60_P6_H02	0.574877585673	green3	2	0.17249	0.13356
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	-3.48679884749	black	0	4.6829	0.69688
MGH60_P6_H06	NA	black	0	0	5.0669
MGH60_P6_H07	0.574402700953	green3	2	0.15186	0.21785
MGH60_P6_H08	NA	black	0	0	4.5643
MGH60_P6_H09	NA	black	0	0	2.2827
MGH60_P6_H10	NA	black	0	0	5.2001
MGH60_P6_H11	NA	black	0	0	3.4283
MGH60_P6_H12	0.0407447823268	red	1	2.9928	2.3228
MGH60_P7_A01	0.612792768324	green3	2	3.3552	2.7321
MGH60_P7_A02	NA	black	0	0	0.17121
MGH60_P7_A03	NA	black	0	0	3.0747
MGH60_P7_A04	NA	black	0	0	4.5865
MGH60_P7_A05	NA	black	0	0	5.4911
MGH60_P7_A06	NA	black	0	0	5.4234
MGH60_P7_A07	0.437232507516	green3	2	0.26544	0.29278
MGH60_P7_A08	NA	black	0	0	3.808
MGH60_P7_A09	NA	black	0	0.57821	0
MGH60_P7_A10	0.859611369539	red	1	3.1494	2.9527
MGH60_P7_A11	-0.406900946599	red	1	0.062122	3.3681
MGH60_P7_A12	NA	black	0	0	0.085425
MGH60_P7_B02	NA	black	0	0	1.7849
MGH60_P7_B03	NA	black	0	0	2.0503
MGH60_P7_B04	NA	black	0	0	5.0887
MGH60_P7_B05	NA	black	0	0	6.0632
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0.19535
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	-0.0137847839894	red	1	0.2857	2.2786
MGH60_P7_B10	NA	black	0	0	1.4351
MGH60_P7_B11	-0.0556277118586	red	1	0.32077	2.4852
MGH60_P7_B12	-0.462300617044	red	1	0.25459	4.0511
MGH60_P7_C01	NA	black	0	0	1.0949
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	-0.25183375752	red	1	0.4844	4.1697
MGH60_P7_C04	-0.502930463164	red	1	0.31615	4.4921
MGH60_P7_C05	NA	black	0	0.49876	0
MGH60_P7_C06	-0.160201269204	red	1	0.40272	3.1733
MGH60_P7_C07	0.571690614356	green3	2	0.17505	0.13488
MGH60_P7_C08	NA	black	0	1.9609	0
MGH60_P7_C09	NA	black	0	0.23266	0
MGH60_P7_C10	NA	black	0	0	2.5563
MGH60_P7_C11	NA	black	0	0	1.175
MGH60_P7_C12	NA	black	0	0	0.10165
MGH60_P7_D01	-0.276361808399	red	1	0.19156	3.1966
MGH60_P7_D02	NA	black	0	0	4.7753
MGH60_P7_D03	-0.311903771977	red	1	0.26424	3.4949
MGH60_P7_D04	NA	black	0	0	2.1336
MGH60_P7_D05	-0.609167843514	red	1	5.0008	2.0766
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	-0.20735343826	red	1	0.54399	4.3355
MGH60_P7_D09	-0.396574554732	red	1	0.19409	3.6198
MGH60_P7_D10	NA	black	0	0	1.4803
MGH60_P7_D11	NA	black	0	0	4.494
MGH60_P7_D12	NA	black	0	0	0.1177
MGH60_P7_E01	NA	black	0	0	4.481
MGH60_P7_E02	NA	black	0	0.1635	0
MGH60_P7_E03	NA	black	0	0	4.6154
MGH60_P7_E04	NA	black	0	0	4.9988
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	-0.0127445613957	red	1	0.70044	3.4952
MGH60_P7_E07	NA	black	0	2.3462	0
MGH60_P7_E08	NA	black	0	0	4.2711
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	4.3691
MGH60_P7_E12	0.103867618412	red	1	0.20539	1.827
MGH60_P7_F01	NA	black	0	0.001442	0
MGH60_P7_F03	-0.215702625796	red	1	0.20664	3.007
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	-0.0912720134663	red	1	0.6173	3.8439
MGH60_P7_F06	NA	black	0	0	4.3931
MGH60_P7_F07	NA	black	0	0	3.4548
MGH60_P7_F08	0.951469994959	red	1	1.6866	4.0997
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	1.937
MGH60_P7_F12	NA	black	0	0.20789	0
MGH60_P7_G01	NA	black	0	0	3.4112
MGH60_P7_G02	-0.0350251005775	red	1	0.22651	2.3516
MGH60_P7_G03	NA	black	0	0	0.10434
MGH60_P7_G04	-0.52635969275	red	1	0.37629	4.9713
MGH60_P7_G05	NA	black	0	0	4.276
MGH60_P7_G06	NA	black	0	0	2.0381
MGH60_P7_G07	0.146495833199	red	1	2.0973	2.4626
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	5.0532
MGH60_P7_G10	NA	black	0	0	0.20789
MGH60_P7_G11	NA	black	0	0	0.12961
MGH60_P7_G12	-0.652635812381	red	1	0.20539	4.5395
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	NA	black	0	0	4.7546
MGH60_P7_H03	-0.64661771697	red	1	0.0057593	3.8911
MGH60_P7_H04	NA	black	0	0	1.1979
MGH60_P7_H05	-0.175560443206	red	1	0.30334	3.0136
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	4.087
MGH60_P7_H08	-0.76296928267	red	1	0.20789	4.9271
MGH60_P7_H09	-0.444409354765	red	1	0.09356	3.5358
MGH60_P7_H10	NA	black	0	0	4.0712
MGH60_P7_H11	0.632715370527	green3	2	0.12168	0.12829
MGH60_P7_H12	0.630266685186	green3	2	0.11237	0.17121
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	4.4193
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	4.8011
MGH60_P3_A07	NA	black	0	0	3.7803
MGH60_P3_A08	NA	black	0	0	1.2179
MGH60_P3_A09	NA	black	0	0	1.2302
MGH60_P3_A10	NA	black	0	0	2.0769
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	5.3754
MGH60_P3_B04	NA	black	0	0	3.0952
MGH60_P3_B06	NA	black	0	0	5.337
MGH60_P3_B07	0.670933657524	red	1	1.2833	4.4998
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0.83754	0
MGH60_P3_B12	NA	black	0	0	3.4647
MGH60_P3_C03	NA	black	0	0	2.5198
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	3.3177
MGH60_P3_C08	2.07390180525	black	0	2.389	4.6061
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	3.4158
MGH60_P3_D03	NA	black	0	0	1.2073
MGH60_P3_D04	NA	black	0	0	1.067
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	0.854454433681	red	1	3.4569	2.8836
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	4.8744
MGH60_P3_D11	NA	black	0	0	5.1646
MGH60_P3_E02	NA	black	0	0	3.4436
MGH60_P3_E03	NA	black	0	0	4.529
MGH60_P3_E04	NA	black	0	0	3.3479
MGH60_P3_E06	NA	black	0	0	4.854
MGH60_P3_E07	NA	black	0	0	3.2453
MGH60_P3_E08	-0.808143541293	red	1	1.9027	1.0122
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.3408
MGH60_P3_E11	NA	black	0	0	2.3975
MGH60_P3_E12	NA	black	0	0	5.2057
MGH60_P3_F01	NA	black	0	0	4.3685
MGH60_P3_F02	0.810436290899	red	1	1.8168	3.6367
MGH60_P3_F03	NA	black	0	0	4.6854
MGH60_P3_F04	0.89323814907	red	1	1.8774	3.7004
MGH60_P3_F06	NA	black	0	0	4.5138
MGH60_P3_F07	NA	black	0	0	1.9888
MGH60_P3_F08	0.231831003727	red	1	1.9546	2.6095
MGH60_P3_F09	-0.397932100907	red	1	1.0676	0.27977
MGH60_P3_F10	NA	black	0	0	3.8259
MGH60_P3_F11	0.197423484998	red	1	1.3323	2.8396
MGH60_P3_F12	NA	black	0	0	3.6125
MGH60_P3_G02	NA	black	0	0	4.1319
MGH60_P3_G04	NA	black	0	0	3.3453
MGH60_P3_G05	NA	black	0	0	3.9074
MGH60_P3_G06	NA	black	0	0	2.0521
MGH60_P3_G07	NA	black	0	0	2.659
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	3.0986
MGH60_P3_G11	NA	black	0	0	3.168
MGH60_P3_H02	NA	black	0	0	3.956
MGH60_P3_H03	NA	black	0	0.63134	0
MGH60_P3_H04	NA	black	0	0	2.8586
MGH60_P3_H06	NA	black	0	0	2.7679
MGH60_P3_H07	NA	black	0	0	4.8142
MGH60_P3_H08	NA	black	0	0	0.76129
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	5.5939
MGH60_P3_H12	NA	black	0	0	2.6432
97_P3_G07	-0.094050751278	red	1	1.1447	1.8432
97_P3_G10	NA	black	0	0.32423	0
97_P3_H02	NA	black	0	0	1.6595
97_P3_A07	NA	black	0	0	0
97_P3_C03	-2.01706908695	black	0	2.5801	0.28806
97_P3_H09	NA	black	0	0	3.0275
97_P3_H12	NA	black	0	0	0.58207
97_P3_H08	NA	black	0	0	2.4076
97_P3_E02	NA	black	0	0	3.4015
97_P3_E07	NA	black	0	0	0.25217
97_P3_C07	NA	black	0	0	3.6345
97_P3_E04	NA	black	0	0	0.86869
97_P3_C04	NA	black	0	0	2.079
97_P3_F10	NA	black	0	0	3.572
97_P3_F03	NA	black	0	0	4.6619
97_P3_A09	NA	black	0	0	0.81065
97_P3_G04	NA	black	0	0	2.0704
97_P3_E09	NA	black	0	0	1.6248
97_P3_B08	NA	black	0	0	2.1313
97_P3_B12	NA	black	0	0	0
97_P3_E05	-0.11789185022	red	1	1.294	1.8722
97_P3_D03	NA	black	0	0	3.3196
97_P3_D11	0.448851017563	green3	2	0.24245	0.34483
97_P3_H11	0.115745580625	red	1	1.9561	2.4351
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.3471
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	2.4901
97_P3_D10	NA	black	0	0	1.1667
97_P3_H07	NA	black	0	0	0
97_P3_E01	0.0716772683496	red	1	0.48543	1.6045
97_P3_E03	NA	black	0	0	0.15963
97_P3_B10	0.180776463419	red	1	0.16607	1.585
97_P3_F05	NA	black	0	0	3.399
97_P3_G12	-0.323689979496	red	1	0.28806	3.6135
97_P3_B04	NA	black	0	0	3.2543
97_P3_B02	NA	black	0	0	1.9195
97_P3_B07	NA	black	0	0	1.903
97_P3_G02	NA	black	0	0	0.3173
97_P3_G11	NA	black	0	0	3.1641
97_P3_F11	NA	black	0	0	3.2008
97_P3_H03	0.254031985768	red	1	0.45523	0.18777
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	1.9819
97_P3_B01	NA	black	0	0	3.0881
97_P3_B05	NA	black	0	0	0
97_P3_E10	0.380119985877	green3	2	0.3115	0.34369
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	3.199
97_P3_A03	NA	black	0	0	3.4774
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0.13488
97_P3_E11	NA	black	0	0.21785	0
97_P3_D04	NA	black	0	0	4.0808
97_P3_A11	NA	black	0	0	0.338
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	3.4917
97_P3_D05	NA	black	0	0	4.6168
97_P3_D12	NA	black	0	0	2.9003
97_P3_D09	NA	black	0	0.2762	0
97_P3_F01	NA	black	0	0	0.8504
97_P3_F07	NA	black	0	0	0.81639
97_P3_B11	NA	black	0	0	0
97_P3_H05	0.221455357244	red	1	0.3115	1.148
97_P3_F12	0.353475975355	red	1	0.37184	0.13225
97_P3_F04	-0.0928881138993	red	1	1.6911	2.0793
97_P3_C11	-0.0614092926014	red	1	0.20789	2.4439
97_P3_F08	0.489704572022	green3	2	0.23879	0.18396
97_P3_C05	NA	black	0	0	2.5011
97_P3_F09	NA	black	0	0	0.25942
97_P3_G05	NA	black	0	0	2.9588
97_P3_A10	NA	black	0	0	1.1368
97_P3_A05	NA	black	0	0	2.1476
97_P3_C06	NA	black	0	0	1.8448
97_P3_F02	NA	black	0	0	3.3692
97_P3_D07	-0.263011260194	red	1	0.38847	3.6943
97_P3_C08	NA	black	0	0	2.816
97_P3_A01	NA	black	0	0	0.44042
97_P3_H04	0.418619844253	green3	2	0.041243	1.0193
97_P3_D08	NA	black	0	0	4.3416
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	2.7467
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	3.2979
97_P3_H10	NA	black	0	0	1.1023
97_P5_B09	NA	black	0	0	1.1454
97_P5_C06	NA	black	0	0	0
97_P5_B10	-0.0496411470565	red	1	0.37629	2.4975
97_P6_G02	-0.0366185029656	red	1	0.32654	2.3973
97_P6_E06	-0.33941181104	red	1	0.21909	3.4812
97_P6_A03	0.287188267957	red	1	0.14535	1.2455
97_P5_F07	-0.217112457928	red	1	0.24975	3.0858
97_P5_B05	1.02172147235	red	1	2.2147	3.5435
97_P6_B11	NA	black	0	0	2.6376
97_P6_E08	NA	black	0	0	2.8123
97_P6_A09	0.146574099764	red	1	0.27023	1.5835
97_P6_B04	NA	black	0	0	3.9469
97_P5_A02	NA	black	0	0	0
97_P5_C02	-0.18907827107	red	1	0.37295	3.2447
97_P6_F09	-0.00714334117544	red	1	0.75189	1.9486
97_P5_A04	NA	black	0	0	0.88127
97_P5_C04	NA	black	0	0	0.56949
97_P6_D07	NA	black	0	0	3.3226
97_P6_A12	NA	black	0	0.1776	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	-0.154926439963	red	1	0.53804	3.794
97_P5_D09	NA	black	0	0	0.25459
97_P6_F03	NA	black	0	0	5.5766
97_P6_F11	-0.190600221624	red	1	0.29278	3.059
97_P6_H09	-0.164506802359	red	1	0.22404	2.843
97_P6_B08	NA	black	0	0	3.3594
97_P5_A10	0.253175000286	red	1	0.38957	0.66266
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	2.5864
97_P5_G04	NA	black	0	0	0.15445
97_P6_H01	2.29326074022	black	0	2.3448	4.9276
97_P5_B06	NA	black	0	0	3.2273
97_P5_E04	0.485200353411	green3	2	0.19912	0.37184
97_P6_B10	NA	black	0	0	2.6736
97_P6_F04	-0.317464201528	red	1	0.22774	3.4218
97_P5_E07	NA	black	0	0	2.6567
97_P5_G02	NA	black	0	0	0
97_P5_C11	NA	black	0	0	3.4084
97_P5_A03	-0.779817061772	red	1	0.15445	4.737
97_P6_B02	NA	black	0	0	4.1276
97_P6_H12	-0.694450050059	red	1	1.2969	0.12035
97_P6_F12	NA	black	0	0	3.884
97_P6_A02	0.110881494523	red	1	0.81476	4.682
97_P5_C12	NA	black	0	0	2.2418
97_P5_C01	NA	black	0	0	2.9212
97_P5_B07	-0.0682784095395	red	1	0.19787	2.4641
97_P5_A08	NA	black	0	0	0.71458
97_P6_H08	NA	black	0	0	2.3219
97_P5_E11	-0.667654221602	red	1	0.24489	4.7765
97_P6_A01	0.289442944004	red	1	0.19409	1.1427
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.26303
97_P5_C10	0.102502798606	red	1	0.80074	5.1163
97_P6_C11	NA	black	0	0	3.8817
97_P6_E07	-0.0815575325813	red	1	0.54102	3.0959
97_P6_E05	NA	black	0	0	0.338
97_P5_G07	0.227548394854	red	1	0.29866	1.1538
97_P5_D04	0.0663341465084	red	1	0.40708	1.8036
97_P6_B03	NA	black	0	0	1.9222
97_P5_H01	0.198645755934	red	1	2.5185	2.4818
97_P6_A11	0.0167168158672	red	1	0.62106	1.8496
97_P6_E09	0.0750569285197	red	1	0.27143	1.8941
97_P6_A10	-0.466634275621	red	1	0.30217	4.2684
97_P5_E02	-0.294097655311	red	1	0.2558	3.402
97_P6_D03	NA	black	0	0	2.9373
97_P5_A09	NA	black	0	0	0.20038
97_P6_B12	NA	black	0	0	1.2296
97_P5_H10	NA	black	0	0	3.4708
97_P6_A04	NA	black	0	0	4.0005
97_P5_B12	NA	black	0	0	3.4248
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	2.6931
97_P6_E04	NA	black	0	0	3.7215
97_P6_D04	-0.317082176505	red	1	1.0807	0.71458
97_P5_D02	NA	black	0	0	3.4935
97_P6_G10	0.0882223401893	red	1	0.053806	1.959
97_P5_B04	0.364709252177	red	1	0.28333	0.55189
97_P6_E03	NA	black	0	0.2762	0
97_P5_E05	-0.110596684056	red	1	0.2857	2.7015
97_P5_G05	-0.71883332485	red	1	2.3612	1.4657
97_P5_D03	NA	black	0	0	0
97_P5_C07	-0.911231285163	red	1	2.4447	1.3016
97_P6_C12	-0.0769189182194	red	1	0.25701	2.5333
97_P6_B09	NA	black	0	0	3.6333
97_P5_D07	NA	black	0	0	1.4005
97_P6_A05	0.554033521106	green3	2	0.1635	0.24732
97_P5_C08	NA	black	0	0	1.854
97_P5_B03	-0.93441175521	red	1	0.17505	5.3202
97_P6_G08	-0.180037163975	red	1	0.16092	2.8223
97_P6_D12	0.174377464325	red	1	0.48543	0.6526
97_P6_D01	NA	black	0	0	3.7523
97_P5_H08	NA	black	0	0	3.5079
97_P6_C07	NA	black	0	0	4.5534
97_P6_C02	NA	black	0	0	0.43189
97_P5_F02	NA	black	0	0	4.0292
97_P5_F04	NA	black	0	0	2.7523
97_P5_H02	NA	black	0	0	3.7924
97_P6_C08	0.248032907322	red	1	0.32539	0.96938
97_P5_E03	0.349748412307	red	1	0.19283	0.91686
97_P6_D05	NA	black	0	0	0.53306
97_P5_D01	NA	black	0	0.32193	0
97_P6_F05	NA	black	0	0	2.862
97_P5_H06	NA	black	0	0	0.11237
97_P5_H11	NA	black	0	0	0.43403
97_P5_E06	NA	black	0	0	3.6166
97_P6_H02	NA	black	0	0	4.9302
97_P6_A08	NA	black	0	0	1.5714
97_P5_B02	-0.0507425472807	red	1	0.20914	2.4049
97_P5_E10	NA	black	0	0	3.4236
97_P5_B11	NA	black	0	0	0.96421
97_P6_G07	0.197401397703	red	1	0.45838	0.64985
97_P5_A05	NA	black	0	0	4.8244
97_P5_A11	0.00334182783838	red	1	0.69064	1.6871
97_P6_A06	NA	black	0	0	3.6782
97_P6_F07	NA	black	0	0	3.2963
97_P6_G04	0.167816249939	red	1	0.53506	0.1776
97_P6_B05	NA	black	0	0	2.9853
97_P5_D06	NA	black	0	0	0.27739
97_P6_F08	NA	black	0	0	0.089498
97_P5_F06	NA	black	0	0	0.73725
97_P5_D08	NA	black	0	0	2.7767
97_P5_G11	0.45206823844	green3	2	0.20289	0.48852
97_P6_F10	0.426268004914	green3	2	0.19283	0.62387
97_P5_H07	NA	black	0	0	4.3408
97_P5_A07	0.543504232299	green3	2	0.19661	0.15186
97_P6_G11	NA	black	0	0.48233	0
97_P5_C03	NA	black	0	0	2.2654
97_P5_F01	NA	black	0	0	0
97_P6_E01	0.438194157217	green3	2	1.3612	3.5189
97_P5_F03	0.143617340638	red	1	0.20664	1.6754
97_P5_B01	NA	black	0	0	0.39177
97_P6_H03	NA	black	0	0	2.8203
97_P6_E12	NA	black	0	0	0.55483
97_P5_G10	NA	black	0	0	2.7893
97_P5_C05	NA	black	0	0	3.1554
97_P6_D11	NA	black	0	0	1.9389
97_P5_H09	NA	black	0	0	0.27143
97_P6_B06	0.346235136167	red	1	0.35614	0.27977
97_P5_F09	NA	black	0	0	0.73466
97_P6_F02	NA	black	0	0	0.90535
97_P5_D11	NA	black	0	0	1.2869
97_P5_H03	NA	black	0	0	0.24489
97_P5_D05	NA	black	0	0	2.0086
97_P6_H05	NA	black	0	0	0
97_P6_D09	-0.276807906728	red	1	0.338	3.57
97_P6_G09	NA	black	0	0	1.5346
97_P6_D08	NA	black	0	0	0
97_P5_G06	0.0737188456833	red	1	0.41576	1.7424
97_P5_A01	NA	black	0	0	2.8697
97_P6_H10	0.392705948527	green3	2	0.26544	0.49672
97_P5_G01	NA	black	0	0	1.7545
97_P6_E02	NA	black	0	0	0.16221
97_P6_B01	NA	black	0	0	0
97_P5_F10	0.650174941182	green3	2	0.10702	0.12433
97_P6_C10	NA	black	0	0	2.5087
97_P5_C09	0.0277306066786	red	1	0.096262	2.128
97_P5_E12	0.282708654019	red	1	0.16221	1.2308
97_P5_E01	NA	black	0	0	3.9041
97_P6_D02	NA	black	0	0	4.3041
97_P6_A07	NA	black	0	0	3.563
97_P5_G03	0.113721838154	red	1	0.098958	1.8624
97_P6_G12	NA	black	0	0	0
97_P6_C03	-0.807064092611	red	1	3.743	1.8131
97_P6_H06	NA	black	0	0	3.8461
97_P5_E09	NA	black	0	0	0.70399
97_P6_C01	NA	black	0	0	0
97_P6_G03	0.122585643437	red	1	1.7299	2.48
97_P5_G12	NA	black	0	0	0.9782
97_P5_G09	NA	black	0	0	1.5984
97_P5_H04	NA	black	0	0	0.17121
MGH97_P7_B05	NA	black	0	0	2.479
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	3.6424
MGH97_P7_C01	NA	black	0	0	2.1293
MGH97_P7_D06	NA	black	0	0	0.34142
MGH97_P7_H08	NA	black	0	0	2.4079
MGH97_P7_G11	-0.888167242216	red	1	0.25096	5.6116
MGH97_P7_A08	NA	black	0	0	3.7264
MGH97_P7_F07	NA	black	0	0	0.73292
MGH97_P7_C04	NA	black	0	0	1.3545
MGH97_P7_C02	NA	black	0	0	2.1696
MGH97_P7_F10	0.519421124201	green3	2	0.21537	0.16607
MGH97_P7_H05	NA	black	0	0.26183	0
MGH97_P7_B04	NA	black	0	0	4.01
MGH97_P7_F09	0.446239426816	green3	2	0.1776	0.59741
MGH97_P7_H02	NA	black	0	0	5.5072
MGH97_P7_C11	NA	black	0	0	3.1611
MGH97_P7_G07	NA	black	0	0	0.16092
MGH97_P7_F06	NA	black	0	0	0.98331
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	3.3657
MGH97_P7_E03	NA	black	0	0	1.6309
MGH97_P7_D02	NA	black	0	0	2.8862
MGH97_P7_B11	NA	black	0	0	2.4457
MGH97_P7_E09	NA	black	0	0	0.17249
MGH97_P7_B01	NA	black	0	0	1.8379
MGH97_P7_G06	NA	black	0	0.034216	0
MGH97_P7_B07	NA	black	0	0	0.40708
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.54949804825	green3	2	0.13488	0.36737
MGH97_P7_H07	NA	black	0	0	3.1385
MGH97_P7_D04	NA	black	0	0	1.9895
MGH97_P7_C06	0.000395379562538	red	1	3.2725	2.2972
MGH97_P7_G09	NA	black	0	0.19409	0
MGH97_P7_E06	NA	black	0	0	0
MGH97_P7_F04	NA	black	0	0	0.83269
MGH97_P7_C09	NA	black	0	0	1.6799
MGH97_P7_G03	0.163874626518	red	1	1.3533	2.7222
MGH97_P7_H01	NA	black	0	0	0.8472
MGH97_P7_B06	NA	black	0	0	3.0585
MGH97_P7_C08	NA	black	0	0	0.39067
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	1.1408
MGH97_P7_H03	NA	black	0	0	0.32539
MGH97_P7_B10	NA	black	0	0	0.20414
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	1.6866
MGH97_P7_H12	NA	black	0	0	3.8204
MGH97_P7_D07	0.0380235523565	red	1	0.65168	0.35952
MGH97_P7_A11	NA	black	0	0	0.57046
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.47612	0
MGH97_P7_F08	NA	black	0	0	4.5607
MGH97_P7_D11	NA	black	0	0	4.0596
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.348011684661	red	1	0.1903	3.4427
MGH97_P7_C12	0.503060901876	green3	2	0.13619	0.52406
MGH97_P7_H11	NA	black	0	0	4.8086
MGH97_P7_A04	NA	black	0	0	0.23511
MGH97_P7_H06	NA	black	0	0.32077	0
MGH97_P7_F03	NA	black	0	0	3.325
MGH97_P7_A07	0.537011160368	green3	2	0.20163	0.15575
MGH97_P7_F11	NA	black	0	0	3.4673
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	1.0321
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	0.986554240872	red	1	1.792	3.9798
MGH97_P7_B09	NA	black	0	0	0.18269
MGH97_P7_G10	0.0633907355207	red	1	0.22157	1.9716
MGH97_P7_G02	NA	black	0	0	0.20414
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0.64062
MGH97_P7_E05	NA	black	0	0	0.44042
MGH97_P7_E04	NA	black	0	0	0.075875
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	5.0884
MGH97_P7_D05	NA	black	0	0	3.4764
MGH97_P7_A03	NA	black	0	0	0.61636
MGH97_P7_B03	NA	black	0	0	2.101
MGH97_P7_A05	NA	black	0	0	0.2302
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	3.4786
MGH97_P7_G05	NA	black	0	0	2.9935
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	2.2898
MGH97_P10_A12	NA	black	0	0	2.2324
MGH97_P10_E09	NA	black	0	0	1.7811
MGH97_P9_B12	NA	black	0	0	2.1253
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	2.4271
MGH97_P8_G05	NA	black	0	0	4.2429
MGH97_P9_C05	NA	black	0	0	1.4766
MGH97_P8_D03	NA	black	0	0.70221	0
MGH97_P8_H05	NA	black	0	0	3.5253
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	0	0.39397
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0.2302	0
MGH97_P8_H06	NA	black	0	0	2.2013
MGH97_P8_H11	NA	black	0	0	5.192
MGH97_P9_F12	NA	black	0	0	2.9718
MGH97_P8_D07	NA	black	0	0	4.0362
MGH97_P8_H02	NA	black	0	0	1.8408
MGH97_P8_D01	0.48602827396	green3	2	0.24245	0.18269
MGH97_P10_C04	NA	black	0	0	0.59837
MGH97_P9_E06	NA	black	0	0	4.9782
MGH97_P8_F12	NA	black	0	0	3.5194
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.29278
MGH97_P9_F10	-0.236836676293	red	1	0.17249	3.0286
MGH97_P10_F10	NA	black	0	0.11636	0
MGH97_P9_G12	NA	black	0	0	2.4621
MGH97_P8_B04	NA	black	0	0	0.45838
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	-0.589435623316	red	1	0.018634	3.7732
MGH97_P10_D11	NA	black	0	0	0
MGH97_P10_D01	NA	black	0	0	2.2001
MGH97_P10_H04	NA	black	0	0	2.6636
MGH97_P10_D12	NA	black	0	0	2.6053
MGH97_P8_D04	-0.874780810546	red	1	3.0328	1.5902
MGH97_P8_F08	NA	black	0	0	2.2479
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	0.24975
