Cell_name	Zvalue	Color	Cluster	JUN	STMN1
MGH54_P11_D05	NA	black	0	0	5.7164
MGH54_P11_D06	-2.47188083061	black	0	8.7904	1.0834
MGH54_P11_D07	-0.485391352766	green3	2	5.7021	0.9381
MGH54_P11_D08	0.330789553385	green3	2	2.3265	3.8749
MGH54_P11_D09	0.181796400592	green3	2	6.9629	4.6539
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	5.2976
MGH54_P11_D12	-1.24040158374	red	1	0.78827	6.0484
MGH54_P11_E01	NA	black	0	0	5.8214
MGH54_P11_E02	-2.16966240885	black	0	7.9826	0.73985
MGH54_P11_E03	NA	black	0	8.2889	0
MGH54_P11_E04	-2.18279120555	black	0	7.8335	0.52306
MGH54_P11_E05	NA	black	0	0	4.9759
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	-0.440850484009	green3	2	3.105	5.7143
MGH54_P11_E08	0.335587284588	green3	2	6.5339	5.1761
MGH54_P11_E09	NA	black	0	0	6.6372
MGH54_P11_E10	0.0397899798739	green3	2	1.1342	4.4988
MGH54_P11_E11	2.85508883134	black	0	0.28333	1.7334
MGH54_P11_E12	NA	black	0	6.1162	0
MGH54_P11_F01	NA	black	0	0	5.4896
MGH54_P11_F02	NA	black	0	6.0851	0
MGH54_P11_F03	0.253076146335	green3	2	6.7111	4.8902
MGH54_P11_F04	-0.285248681131	green3	2	3.5777	5.5673
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	5.9898
MGH54_P11_F07	NA	black	0	0	0.56949
MGH54_P11_F08	-0.00563634588263	green3	2	5.1639	4.2685
MGH54_P11_F09	-2.6369074214	black	0	8.8733	0.93659
MGH54_P11_F10	-0.304551657892	green3	2	3.4801	5.5554
MGH54_P11_F11	NA	black	0	0	5.1221
MGH54_P11_F12	-0.520568277622	green3	2	5.717	0.69421
MGH54_P11_G01	NA	black	0	0	6.2314
MGH54_P11_G02	-0.229365453233	green3	2	3.2922	5.1673
MGH54_P11_G03	NA	black	0	0	7.1657
MGH54_P11_G04	NA	black	0	7.3328	0
MGH54_P11_G05	-2.32042389505	black	0	8.0592	0.57725
MGH54_P11_G06	-0.0507383809379	green3	2	5.2103	3.6519
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	7.122
MGH54_P11_G09	-0.681052887993	green3	2	6.0905	1.359
MGH54_P11_G10	NA	black	0	7.5814	0
MGH54_P11_G11	NA	black	0	3.7514	0
MGH54_P11_G12	1.09620866723	green3	2	6.9938	6.4996
MGH54_P11_H01	NA	black	0	0	5.4064
MGH54_P11_H02	-0.88729210853	green3	2	2.77	6.64
MGH54_P11_H03	NA	black	0	0	4.4184
MGH54_P11_H04	0.182535214478	green3	2	5.1334	6.3567
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	4.8629
MGH54_P11_H08	NA	black	0	0	3.5669
MGH54_P11_H09	0.982912809304	green3	2	6.9577	6.3117
MGH54_P11_H10	NA	black	0	0	4.3403
MGH54_P11_H11	NA	black	0	0	0.24367
MGH54_P11_H12	-1.63349687414	black	0	6.983	0.24367
MGH54_P12_A01	NA	black	0	0	6.3347
MGH54_P12_A02	NA	black	0	0	6.5584
MGH54_P12_A03	NA	black	0	0	5.2359
MGH54_P12_A04	NA	black	0	0	4.8249
MGH54_P12_A05	0.209745113788	green3	2	6.1551	5.0176
MGH54_P12_A06	0.0266642102763	green3	2	6.1784	4.3894
MGH54_P12_A07	NA	black	0	0	1.2648
MGH54_P12_A08	-0.122180895423	green3	2	3.6255	4.917
MGH54_P12_A09	NA	black	0	0	4.3955
MGH54_P12_A10	NA	black	0	0	5.4301
MGH54_P12_A11	NA	black	0	6.8182	0
MGH54_P12_B01	0.112347391169	green3	2	2.426	4.2654
MGH54_P12_B02	NA	black	0	0	4.65
MGH54_P12_B03	NA	black	0	0	5.4999
MGH54_P12_B04	0.0315334615185	green3	2	3.9946	4.2296
MGH54_P12_B05	NA	black	0	0	4.5746
MGH54_P12_B06	NA	black	0	0	6.1717
MGH54_P12_B07	-0.170693153718	green3	2	3.9209	5.3595
MGH54_P12_B08	-0.0133242653401	green3	2	3.9515	4.4808
MGH54_P12_B09	NA	black	0	0	5.5061
MGH54_P12_B10	NA	black	0	0	4.6961
MGH54_P12_B11	NA	black	0	0	2.936
MGH54_P12_C01	0.0521680971501	green3	2	5.0747	5.1737
MGH54_P12_C02	0.438253609472	green3	2	5.9311	6.0182
MGH54_P12_C03	-0.151510006155	green3	2	1.0559	4.7436
MGH54_P12_C04	-0.247041716694	green3	2	3.4711	5.3279
MGH54_P12_C05	NA	black	0	5.7836	0
MGH54_P12_C06	NA	black	0	6.7138	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	0.675310968461	green3	2	6.6479	5.9291
MGH54_P12_C09	NA	black	0	0	5.7739
MGH54_P12_C11	NA	black	0	0	5.7924
MGH54_P12_C12	NA	black	0	0	6.9495
MGH54_P12_D01	NA	black	0	5.5861	0
MGH54_P12_D02	-0.0572592665927	green3	2	4.5709	6.4545
MGH54_P12_D04	0.131743516769	green3	2	6.0629	4.7924
MGH54_P12_D05	NA	black	0	0	4.6122
MGH54_P12_D06	0.195038299769	green3	2	3.4722	3.7722
MGH54_P12_D07	NA	black	0	0	6.4805
MGH54_P12_D08	1.52204118996	black	0	8.3438	6.1616
MGH54_P12_D09	-1.49161718156	black	0	0.18015	6.1428
MGH54_P12_D10	1.24578115103	green3	2	3.3481	0.95084
MGH54_P12_D11	-0.841483437096	green3	2	6.0482	0.27023
MGH54_P12_D12	-0.198560354376	green3	2	3.392	5.1084
MGH54_P12_E01	NA	black	0	0	6.3968
MGH54_P12_E02	NA	black	0	0	5.5889
MGH54_P12_E03	NA	black	0	7.3935	0
MGH54_P12_E04	1.25870196385	green3	2	7.5937	6.278
MGH54_P12_E05	-2.34149069821	black	0	0.42331	7.1865
MGH54_P12_E06	NA	black	0	0	5.7441
MGH54_P12_E07	NA	black	0	0	6.2551
MGH54_P12_E08	NA	black	0	0	5.2491
MGH54_P12_E09	-0.586382248693	green3	2	0.23634	5.202
MGH54_P12_E10	0.191284175206	green3	2	0.18523	4.4031
MGH54_P12_E11	-0.066449930415	green3	2	3.4465	4.6633
MGH54_P12_E12	0.0489343612376	green3	2	4.9723	5.4424
MGH54_P12_F01	NA	black	0	0	5.7809
MGH54_P12_F02	NA	black	0	0	3.6868
MGH54_P12_F03	NA	black	0	0	6.2964
MGH54_P12_F04	NA	black	0	0	6.2907
MGH54_P12_F05	NA	black	0	7.099	0
MGH54_P12_F06	NA	black	0	8.1847	0
MGH54_P12_F07	-0.464725365324	green3	2	3.7822	6.8589
MGH54_P12_F08	-0.139210478336	green3	2	4.1806	5.5356
MGH54_P12_F09	NA	black	0	0	1.1532
MGH54_P12_F10	NA	black	0	0	6.6846
MGH54_P12_F11	NA	black	0	4.7425	0
MGH54_P12_F12	NA	black	0	0	4.8705
MGH54_P12_G01	NA	black	0	0	6.9342
MGH54_P12_G02	-0.716258133237	green3	2	1.4065	5.5414
MGH54_P12_G03	0.00183422546525	green3	2	4.7474	4.2648
MGH54_P12_G04	NA	black	0	0	6.0216
MGH54_P12_G05	0.483168453996	green3	2	7.0407	5.2542
MGH54_P12_G06	NA	black	0	0	1.3707
MGH54_P12_G07	0.844428621797	green3	2	6.7321	6.2347
MGH54_P12_G08	NA	black	0	0	5.6425
MGH54_P12_G09	NA	black	0	0	6.0819
MGH54_P12_G10	-0.269487782108	green3	2	3.4308	5.3842
MGH54_P12_G11	NA	black	0	0	5.3033
MGH54_P12_H01	NA	black	0	0	7.6455
MGH54_P12_H02	-0.586897434212	green3	2	5.9114	1.254
MGH54_P12_H03	NA	black	0	0	5.964
MGH54_P12_H04	NA	black	0	0	0.91073
MGH54_P12_H05	NA	black	0	0	6.4064
MGH54_P12_H06	NA	black	0	0	5.8024
MGH54_P12_H07	-1.17456264064	red	1	0.29514	5.8349
MGH54_P12_H09	NA	black	0	0	0
MGH54_P12_H10	-1.38980928318	red	1	0.16993	6.0325
MGH54_P12_H11	NA	black	0	0	6.0962
MGH54_P9_A01	NA	black	0	0	7.0617
MGH54_P9_A02	NA	black	0	0	6.4701
MGH54_P9_A03	0.307456125067	green3	2	6.1176	5.3677
MGH54_P9_A04	0.340230999804	green3	2	0.55189	4.2052
MGH54_P9_A05	NA	black	0	0	5.1994
MGH54_P9_A06	-2.63288346422	black	0	8.4798	0.57143
MGH54_P9_A07	NA	black	0	0	6.4503
MGH54_P9_A08	NA	black	0	0	6.3171
MGH54_P9_A09	NA	black	0	8.1083	0
MGH54_P9_A10	NA	black	0	0	5.2327
MGH54_P9_A11	0.42653855217	green3	2	8.3624	4.7506
MGH54_P9_A12	-2.03097202824	black	0	8.044	1.044
MGH54_P9_B01	0.0153342837216	green3	2	4.54	4.1373
MGH54_P9_B02	NA	black	0	0	6.3786
MGH54_P9_B03	NA	black	0	0	0.5955
MGH54_P9_B04	0.320269902378	green3	2	5.6376	5.9792
MGH54_P9_B05	NA	black	0	5.8545	0
MGH54_P9_B06	NA	black	0	0	5.4509
MGH54_P9_B07	NA	black	0	0	4.7014
MGH54_P9_B10	0.251668723037	green3	2	0.78409	4.2747
MGH54_P9_B11	0.161962037549	green3	2	6.4902	4.7322
MGH54_P9_B12	-0.64697577566	green3	2	1.3668	5.4338
MGH54_P9_C01	0.469157911635	green3	2	7.577	5.0167
MGH54_P9_C02	NA	black	0	0	5.5967
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	5.5314
MGH54_P9_C06	NA	black	0	0	6.1329
MGH54_P9_C07	-1.2566978156	red	1	8.0653	2.3086
MGH54_P9_C08	0.121513777448	green3	2	5.1936	5.6309
MGH54_P9_C09	NA	black	0	0	0.52907
MGH54_P9_C10	-0.191497361902	green3	2	3.7867	5.3345
MGH54_P9_C11	-1.2775868791	red	1	0.32193	5.953
MGH54_P9_C12	NA	black	0	0	0.84077
MGH54_P9_D01	NA	black	0	0	5.6518
MGH54_P9_D03	NA	black	0	0	0.81065
MGH54_P9_D04	NA	black	0	0	5.1515
MGH54_P9_D05	1.00240848086	green3	2	1.7757	3.012
MGH54_P9_D07	NA	black	0	6.8298	0
MGH54_P9_D08	NA	black	0	0	4.5263
MGH54_P9_D09	1.085309054	green3	2	7.2178	6.2792
MGH54_P9_D10	-0.0209981578346	green3	2	4.6568	6.3474
MGH54_P9_D11	-0.352280365298	green3	2	3.9409	6.6161
MGH54_P9_D12	1.51611958344	green3	2	8.5606	6.0359
MGH54_P9_E01	NA	black	0	0	6.1224
MGH54_P9_E02	NA	black	0	4.847	0
MGH54_P9_E03	0.766717330512	green3	2	7.2499	5.6822
MGH54_P9_E04	-0.0724278231558	green3	2	4.5364	7.1457
MGH54_P9_E05	NA	black	0	0	5.8047
MGH54_P9_E06	-0.0801405879532	green3	2	4.3246	5.2291
MGH54_P9_E07	NA	black	0	0	4.6437
MGH54_P9_E08	NA	black	0	0	6.1047
MGH54_P9_E09	NA	black	0	0	4.0663
MGH54_P9_E10	NA	black	0	0	4.5529
MGH54_P9_E11	NA	black	0	0	5.2686
MGH54_P9_E12	NA	black	0	0	6.5408
MGH54_P9_F01	NA	black	0	0	4.854
MGH54_P9_F02	0.137342546921	green3	2	5.468	5.2586
MGH54_P9_F03	NA	black	0	0	5.7899
MGH54_P9_F04	NA	black	0	0	6.5356
MGH54_P9_F05	NA	black	0	0	4.6263
MGH54_P9_F06	0.484938552204	green3	2	7.0216	5.267
MGH54_P9_F07	-0.147721547672	green3	2	3.7673	5.1025
MGH54_P9_F08	NA	black	0	0	5.6045
MGH54_P9_F09	NA	black	0	0	6.6412
MGH54_P9_F10	-0.0312718405085	green3	2	4.4288	4.7806
MGH54_P9_F11	NA	black	0	0	5.8312
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	-0.114453792508	green3	2	3.7162	4.9203
MGH54_P9_G02	NA	black	0	0	5.4694
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	5.1327
MGH54_P9_G05	0.295013954565	green3	2	5.225	6.8688
MGH54_P9_G06	-0.219600119535	green3	2	5.3212	0.33457
MGH54_P9_G07	NA	black	0	0	6.2494
MGH54_P9_G08	NA	black	0	0	0.39506
MGH54_P9_G09	NA	black	0	6.1715	0
MGH54_P9_G10	NA	black	0	7.9821	0
MGH54_P9_G12	-0.0728939703236	green3	2	4.52	6.0602
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-2.63967165947e-05	green3	2	4.8306	4.2875
MGH54_P9_H04	NA	black	0	0	5.4207
MGH54_P9_H05	-0.0302899038134	green3	2	6.8272	4.1931
MGH54_P9_H06	NA	black	0	0	0.39177
MGH54_P9_H07	NA	black	0	0	3.0367
MGH54_P9_H08	NA	black	0	0	5.9183
MGH54_P9_H09	0.638212061526	green3	2	6.1448	6.3809
MGH54_P9_H10	1.33906936213	green3	2	8.1892	6.0139
MGH54_P9_H11	NA	black	0	0	5.7495
MGH54_P9_H12	-1.33381327162	red	1	6.7178	0.50182
MGH54_P2_A05	0.783184136819	green3	2	7.1066	5.8047
MGH54_P2_A06	0.126609556974	green3	2	5.1682	5.7447
MGH54_P2_A10	0.522926518697	green3	2	6.0777	6.1124
MGH54_P2_B03	-0.0848385128803	green3	2	4.318	5.2705
MGH54_P2_B04	NA	black	0	0	6.1613
MGH54_P2_B06	0.760425197473	green3	2	7.8329	5.3786
MGH54_P2_B09	0.305812945778	green3	2	5.8656	5.6015
MGH54_P2_B10	NA	black	0	0	6.5425
MGH54_P2_B11	NA	black	0	0	4.2522
MGH54_P2_C01	NA	black	0	0	5.0893
MGH54_P2_C02	-1.61385844071	black	0	7.5024	1.1827
MGH54_P2_C04	NA	black	0	0	0.42116
MGH54_P2_C05	NA	black	0	0	5.0784
MGH54_P2_C09	1.77114673109	black	0	3.0279	0.36065
MGH54_P2_C10	-0.284134422086	green3	2	4.0047	6.2995
MGH54_P2_C11	0.953806896367	green3	2	7.7679	5.7002
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	7.4598	0
MGH54_P2_D03	0.147493102216	green3	2	7.2046	4.5355
MGH54_P2_D04	0.0865471374287	green3	2	5.0186	5.8079
MGH54_P2_E01	1.06455275393	green3	2	6.7595	6.6815
MGH54_P2_E02	NA	black	0	2.466	0
MGH54_P2_E03	NA	black	0	0	4.0754
MGH54_P2_E04	0.164912114158	green3	2	4.2805	3.1362
MGH54_P2_E05	NA	black	0	0	3.2469
MGH54_P2_E08	NA	black	0	0	4.1391
MGH54_P2_E11	1.78961978866	black	0	8.6673	6.2982
MGH54_P2_E12	-1.48461602149	black	0	7.3242	1.2228
MGH54_P2_F05	-0.326641064701	green3	2	4.0308	6.7603
MGH54_P2_F06	0.818405075362	green3	2	6.6428	6.2649
MGH54_P2_F08	NA	black	0	0	3.7111
MGH54_P2_F10	-0.0395065290932	green3	2	3.9099	4.6169
MGH54_P2_F12	2.31429848665	black	0	1.7022	1.232
MGH54_P2_G02	0.917046107808	green3	2	7.2783	5.9337
MGH54_P2_G06	0.00183365881178	green3	2	4.8774	4.5029
MGH54_P2_G07	-0.059027775814	green3	2	4.4072	5.1316
MGH54_P2_G08	NA	black	0	0	7.8045
MGH54_P2_G11	0.350288633138	green3	2	5.7097	5.996
MGH54_P2_G12	-0.216230881538	green3	2	0.1776	4.8175
MGH54_P2_H02	NA	black	0	0	3.2956
MGH54_P2_H08	0.0244827930363	green3	2	4.8628	5.4693
MGH54_P2_H09	0.142375573139	green3	2	5.8018	4.9756
MGH54_P2_H11	NA	black	0	0	0.19661
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	-0.0122816328886	green3	2	4.6809	6.2714
MGH54_P5_A04	-0.447744938462	green3	2	5.6177	0.6526
MGH54_P5_A05	0.196104121057	green3	2	5.0788	6.6976
MGH54_P5_A06	NA	black	0	0	0.19787
MGH54_P5_A07	NA	black	0	3.6813	0
MGH54_P5_A08	-0.391507386065	green3	2	5.5297	0.42868
MGH54_P5_A09	4.19579664773	black	0	0.19787	0.52907
MGH54_P5_A10	0.00418420577734	green3	2	3.881	4.3912
MGH54_P5_A11	NA	black	0	0	6.6551
MGH54_P5_A12	2.74054858267	black	0	1.5988	0.77821
MGH54_P5_B02	0.172728233497	green3	2	5.0005	6.8598
MGH54_P5_B03	0.373880518171	green3	2	6.2113	5.5029
MGH54_P5_B04	NA	black	0	0	7.1121
MGH54_P5_B05	0.175642282314	green3	2	6.5036	4.7652
MGH54_P5_B06	NA	black	0	0	6.277
MGH54_P5_B07	NA	black	0	0	5.7912
MGH54_P5_B08	-0.0757376529154	green3	2	4.5079	6.003
MGH54_P5_B09	-2.02786123126	black	0	0.23266	6.7375
MGH54_P5_B10	-0.00661711582736	green3	2	4.7262	5.5908
MGH54_P5_B11	0.953541658212	green3	2	6.673	6.5379
MGH54_P5_B12	-1.27237447508	red	1	6.6937	0.64247
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	5.4004
MGH54_P5_C03	0.972130849093	green3	2	7.2186	6.0752
MGH54_P5_C04	-1.25477562714	red	1	0.69777	6.0362
MGH54_P5_C05	0.31375628908	green3	2	6.4115	5.1863
MGH54_P5_C06	-0.958961065402	green3	2	6.4934	1.2437
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	-0.295620721668	green3	2	3.9421	6.2054
MGH54_P5_C09	NA	black	0	0	7.3811
MGH54_P5_C10	NA	black	0	0	4.4269
MGH54_P5_C11	NA	black	0	0	5.09
MGH54_P5_C12	NA	black	0	0	0.38405
MGH54_P5_D01	NA	black	0	0	6.3219
MGH54_P5_D02	NA	black	0	0	0.41251
MGH54_P5_D03	NA	black	0	0	6.0417
MGH54_P5_D04	-0.218649922787	green3	2	0.56169	4.8209
MGH54_P5_D05	NA	black	0	0	5.3517
MGH54_P5_D06	NA	black	0	0	5.1644
MGH54_P5_D08	NA	black	0	0	8.2068
MGH54_P5_D09	-0.879304591737	green3	2	0.14012	5.4948
MGH54_P5_D10	0.766171271604	green3	2	7.9512	5.3388
MGH54_P5_D11	-0.135256524657	green3	2	3.8605	5.1036
MGH54_P5_D12	0.268538021808	green3	2	5.507	5.9543
MGH54_P5_E01	NA	black	0	0	7.0678
MGH54_P5_E02	NA	black	0	0	5.3136
MGH54_P5_E03	0.00208917620485	green3	2	5.3167	4.3601
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	5.6257
MGH54_P5_E06	NA	black	0	0	5.2317
MGH54_P5_E07	-0.114755367371	green3	2	3.1408	4.774
MGH54_P5_E08	NA	black	0	0	3.6947
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	-1.40615860641	red	1	0.15963	6.0469
MGH54_P5_E11	0.0780661832143	green3	2	4.9142	6.2039
MGH54_P5_E12	NA	black	0	0	4.8442
MGH54_P5_F01	NA	black	0	0	5.233
MGH54_P5_F02	-0.191556977232	green3	2	4.2407	6.3176
MGH54_P5_F03	NA	black	0	0	5.5374
MGH54_P5_F04	NA	black	0	0	3.789
MGH54_P5_F05	0.599585234334	green3	2	5.9023	6.6341
MGH54_P5_F06	NA	black	0	0	5.9468
MGH54_P5_F07	NA	black	0	0	6.1132
MGH54_P5_F08	NA	black	0	0	4.462
MGH54_P5_F10	0.845121748341	green3	2	1.1725	3.4755
MGH54_P5_F11	0.70518803231	green3	2	5.7329	7.3688
MGH54_P5_F12	NA	black	0	6.4522	0
MGH54_P5_G01	-2.16255006286	black	0	7.7895	0.49876
MGH54_P5_G02	-1.22190837192	red	1	0.92448	6.0723
MGH54_P5_G03	NA	black	0	7.9975	0
MGH54_P5_G04	NA	black	0	0	0.86631
MGH54_P5_G05	0.667213196416	green3	2	6.2985	6.2663
MGH54_P5_G06	0.0746169428905	green3	2	4.9919	5.7576
MGH54_P5_G07	NA	black	0	0	5.1123
MGH54_P5_G08	NA	black	0	0	5.8438
MGH54_P5_G09	NA	black	0	0	5.833
MGH54_P5_G10	0.241377727946	green3	2	6.9378	4.7892
MGH54_P5_G11	NA	black	0	0	5.7506
MGH54_P5_G12	NA	black	0	0	6.2245
MGH54_P5_H01	0.590625238072	green3	2	4.28	0.73725
MGH54_P5_H02	-0.162754944331	green3	2	4.1938	5.7977
MGH54_P5_H03	NA	black	0	0	5.0521
MGH54_P5_H04	0.415247632369	green3	2	6.2587	5.5875
MGH54_P5_H05	-0.0745082912624	green3	2	4.4455	5.5091
MGH54_P5_H06	-0.131685488342	green3	2	4.3529	6.0548
MGH54_P5_H07	-0.322207704057	green3	2	3.8737	6.2121
MGH54_P5_H08	0.245507784944	green3	2	6.3615	5.0196
MGH54_P5_H09	-0.0294564907217	green3	2	4.6103	5.2236
MGH54_P5_H10	-0.928389870635	green3	2	0.52005	5.6121
MGH54_P5_H11	-0.14766529769	green3	2	4.2054	5.6777
MGH54_P5_H12	0.406356947514	green3	2	6.4433	5.419
MGH54_P13_A02	NA	black	0	0	6.2677
MGH54_P13_A03	NA	black	0	0	5.5065
MGH54_P13_A04	NA	black	0	0	5.7367
MGH54_P13_A05	-0.152905809449	green3	2	4.0219	5.372
MGH54_P13_A06	NA	black	0	0	6.4285
MGH54_P13_A07	NA	black	0	0	6.481
MGH54_P13_A09	NA	black	0	4.5977	0
MGH54_P13_A10	-0.0113730414398	green3	2	5.453	4.2474
MGH54_P13_A11	NA	black	0	0	6.8248
MGH54_P13_B01	-0.000274688159491	green3	2	4.9089	4.3451
MGH54_P13_B02	-0.0666629317867	green3	2	5.5822	3.898
MGH54_P13_B03	NA	black	0	7.0294	0
MGH54_P13_B04	1.13610534051	green3	2	7.8044	5.9523
MGH54_P13_B05	0.116090379177	green3	2	5.2178	5.5248
MGH54_P13_B06	0.270863594397	green3	2	6.5865	4.9839
MGH54_P13_B07	NA	black	0	0	6.4637
MGH54_P13_B08	NA	black	0	0	5.4496
MGH54_P13_B10	-0.131223755395	green3	2	3.517	4.9138
MGH54_P13_B11	-1.12163274651	red	1	0.55778	5.8403
MGH54_P13_B12	NA	black	0	7.6444	0
MGH54_P13_C01	NA	black	0	3.855	0
MGH54_P13_C02	-0.0732983676374	green3	2	4.321	5.143
MGH54_P13_C03	0.00315382349971	green3	2	4.7802	5.3609
MGH54_P13_C04	1.70518158091	black	0	6.903	7.775
MGH54_P13_C05	NA	black	0	3.1908	0
MGH54_P13_C06	NA	black	0	0	5.9493
MGH54_P13_C07	-0.0543751970822	green3	2	4.0143	4.7293
MGH54_P13_C09	NA	black	0	0	4.7809
MGH54_P13_C10	NA	black	0	0	4.0127
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	-0.104017214885	green3	2	5.3799	3.3506
MGH54_P13_D01	NA	black	0	0	6.2645
MGH54_P13_D02	0.0371627872678	green3	2	3.9648	4.207
MGH54_P13_D03	-0.166952852784	green3	2	3.3293	4.9773
MGH54_P13_D04	-0.032174424096	green3	2	4.3178	4.7007
MGH54_P13_D05	-0.341653888875	green3	2	3.707	5.9931
MGH54_P13_D06	NA	black	0	0	2.0409
MGH54_P13_D07	-0.377196625193	green3	2	2.7187	5.3355
MGH54_P13_D09	-0.0159668330792	green3	2	3.4986	4.4881
MGH54_P13_D10	NA	black	0	0	5.7846
MGH54_P13_D11	NA	black	0	0	5.4476
MGH54_P13_D12	NA	black	0	0	6.6054
MGH54_P13_E01	NA	black	0	0	5.5507
MGH54_P13_E02	-0.196222141593	green3	2	4.2925	6.7547
MGH54_P13_E03	-0.109249093	green3	2	5.2363	2.7075
MGH54_P13_E04	-0.442020244915	green3	2	2.1798	5.2994
MGH54_P13_E05	-0.225259103351	green3	2	2.3567	4.9231
MGH54_P13_E06	-0.0554292822594	green3	2	5.6791	4.0097
MGH54_P13_E07	-0.0259906121723	green3	2	4.9955	3.0127
MGH54_P13_E08	-0.25811700421	green3	2	4.0441	6.2118
MGH54_P13_E09	0.0846473885761	green3	2	5.2008	5.2703
MGH54_P13_E10	1.40752527786	green3	2	1.9366	2.3115
MGH54_P13_E11	0.585606215802	green3	2	5.7756	6.825
MGH54_P13_E12	0.168693468145	green3	2	3.6893	3.7455
MGH54_P13_F01	NA	black	0	0	4.788
MGH54_P13_F02	NA	black	0	0	0.2857
MGH54_P13_F03	-0.457921321168	green3	2	2.5168	5.4392
MGH54_P13_F04	NA	black	0	7.2547	0
MGH54_P13_F05	NA	black	0	0	3.4997
MGH54_P13_F06	NA	black	0	0	5.1582
MGH54_P13_F07	-0.0843600514251	green3	2	4.5152	6.715
MGH54_P13_F08	NA	black	0	0	4.2466
MGH54_P13_F09	-0.0961935705006	green3	2	3.3767	4.7545
MGH54_P13_F10	0.0397769710418	green3	2	5.653	4.5459
MGH54_P13_F11	-0.0339873363415	green3	2	4.5226	4.9819
MGH54_P13_F12	NA	black	0	0	5.9883
MGH54_P13_G01	NA	black	0	0	4.4306
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0	4.9477
MGH54_P13_G05	NA	black	0	0	4.7683
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	0.58015
MGH54_P13_G08	0.44775667145	green3	2	5.7032	6.4225
MGH54_P13_G09	NA	black	0	0	4.1605
MGH54_P13_G10	1.13538184981	green3	2	7.8753	5.9099
MGH54_P13_G11	-0.078328752669	green3	2	4.4088	5.4296
MGH54_P13_G12	NA	black	0	0	4.907
MGH54_P13_H02	NA	black	0	0	5.591
MGH54_P13_H03	-0.520649843116	green3	2	2.5955	5.6116
MGH54_P13_H04	NA	black	0	0	4.395
MGH54_P13_H05	NA	black	0	0	5.9275
MGH54_P13_H06	-0.884336607846	green3	2	2.9917	6.9295
MGH54_P13_H07	0.0548665074537	green3	2	1.0683	4.4841
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	0.0738738668601	green3	2	5.3716	4.9346
MGH54_P13_H10	0.086769113719	green3	2	2.5531	4.2994
MGH54_P13_H11	NA	black	0	0	1.406
MGH60_P4_A01	0.0781939126138	green3	2	5.0648	5.5376
MGH60_P4_A02	NA	black	0	0	1.8307
MGH60_P4_A03	NA	black	0	0	6.7195
MGH60_P4_A04	0.641071808968	green3	2	5.9952	6.6154
MGH60_P4_A05	0.300331754234	green3	2	6.7365	4.9928
MGH60_P4_A06	NA	black	0	0	5.9212
MGH60_P4_A07	NA	black	0	0	4.3423
MGH60_P4_A08	NA	black	0	7.066	0
MGH60_P4_A09	NA	black	0	0	5.4553
MGH60_P4_A10	NA	black	0	0	0.49467
MGH60_P4_A11	0.224762935799	green3	2	5.1114	6.7984
MGH60_P4_A12	0.0212976899345	green3	2	4.1111	4.2615
MGH60_P4_B01	-0.355957528021	green3	2	3.7183	6.0858
MGH60_P4_B02	NA	black	0	6.174	0
MGH60_P4_B03	0.130535152777	green3	2	5.5481	5.126
MGH60_P4_B04	0.254441466047	green3	2	5.5952	5.7294
MGH60_P4_B05	0.37352570322	green3	2	4.3375	1.6745
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	0.710134497599	green3	2	7.5584	5.421
MGH60_P4_B08	-1.17560345551	red	1	6.4597	0.32193
MGH60_P4_B09	1.48999446362	green3	2	7.0522	7.1776
MGH60_P4_B10	-0.365950410788	green3	2	3.7979	6.3023
MGH60_P4_B11	NA	black	0	0	4.244
MGH60_P4_B12	-0.233292816427	green3	2	5.6658	2.8663
MGH60_P4_C01	-0.55865936207	green3	2	3.1868	6.1612
MGH60_P4_C02	0.955570915762	green3	2	3.6587	1.117
