Cell_name	Zvalue	Color	Cluster	CHEK1	MYC
MGH54_P8_G12	0.107797791181	red	1	0.6107	2.8703
MGH54_P8_H01	NA	black	0	0.23756	0
MGH54_P8_H03	NA	black	0	0.26303	0
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0.35276	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	4.5083
MGH54_P10_A03	NA	black	0	4.3618	0
MGH54_P10_A04	NA	black	0	0.15186	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0.20539	0
MGH54_P10_A07	NA	black	0	0.41576	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0	0
MGH54_P10_B01	NA	black	0	0	0
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0.32884	0
MGH54_P10_B06	-0.437010433062	red	1	0.43616	4.8664
MGH54_P10_B07	-0.416445182684	red	1	0.33685	4.5917
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	NA	black	0	0	4.3868
MGH54_P10_B11	NA	black	0	0.95382	0
MGH54_P10_B12	NA	black	0	0	4.7829
MGH54_P10_C01	NA	black	0	0	4.7766
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	NA	black	0	0	5.4919
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0.49876	0
MGH54_P10_C09	NA	black	0	0	4.8825
MGH54_P10_C10	0.352420006246	red	1	0.44042	2.2216
MGH54_P10_C11	NA	black	0	0	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	-0.292107456506	red	1	0.23756	4.1138
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0.32077	0
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	0.34823	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0.46048
MGH54_P10_E02	NA	black	0	0	4.6931
MGH54_P10_E03	NA	black	0	4.7637	0
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	NA	black	0	0	0
MGH54_P10_E06	NA	black	0	0.25942	0
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	0	3.9396
MGH54_P10_F02	0.356106162869	red	1	0.49876	2.1047
MGH54_P10_F03	NA	black	0	0.33457	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0.36737	0
MGH54_P10_F09	NA	black	0	0	4.7965
MGH54_P10_F10	NA	black	0	0	0
MGH54_P10_F11	NA	black	0	0.36737	0
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0.34028	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	0	0
MGH54_P10_G11	NA	black	0	0.21537	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	0.656443820376	red	1	0.53207	1.0115
MGH54_P10_H04	NA	black	0	0.27143	0
MGH54_P10_H05	NA	black	0	0.36849	0
MGH54_P10_H06	-0.446466682005	red	1	0.5888	5.4461
MGH54_P10_H07	NA	black	0	0	0
MGH54_P10_H08	NA	black	0	0.39506	0
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	NA	black	0	3.6614	0
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	0	3.818
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	6.3098
MGH54_P11_A06	0.900824016489	green3	2	0.38957	0.76977
MGH54_P11_A08	NA	black	0	0	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	NA	black	0	0	4.8683
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0.22527	0
MGH54_P11_B01	NA	black	0	0.35614	0
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	4.6195
MGH54_P11_B04	NA	black	0	0	5.1539
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	1.3357	0
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	0	5.1649
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0.58785	0
MGH54_P11_C03	NA	black	0	0	4.9639
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0.98623	0
MGH54_P11_C06	-0.597110292767	red	1	0.14012	4.7665
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0	0.92448
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0.36401	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	3.9288	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0.94636	0
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	NA	black	0	0	0
MGH54_P11_D10	NA	black	0	0	5.4635
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	1.4147	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	4.8419
MGH54_P11_E07	NA	black	0	0.30685	0
MGH54_P11_E08	NA	black	0	0	2.4908
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	1.10384196082	green3	2	0.34596	0.38847
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	4.6358
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0.24975	0
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0.41684	0
MGH54_P11_G01	NA	black	0	0	4.4944
MGH54_P11_G02	NA	black	0	0.58015	0
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	2.9508	0
MGH54_P11_G05	-1.47711108604	red	1	2.9871	1.5125
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	NA	black	0	0.2558	0
MGH54_P11_G08	NA	black	0	0.34142	0
MGH54_P11_G09	0.267372796492	red	1	3.3238	3.4943
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	4.8796
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0.39287	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	5.4756
MGH54_P11_H08	NA	black	0	1.2154	0
MGH54_P11_H09	NA	black	0	0.65444	0
MGH54_P11_H10	NA	black	0	0	0.29278
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	NA	black	0	0.19409	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	3.4213
MGH54_P12_A04	NA	black	0	0.1635	0
MGH54_P12_A05	NA	black	0	0	0
MGH54_P12_A06	NA	black	0	0	0
MGH54_P12_A07	NA	black	0	2.9712	0
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0.21537	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	3.3447
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0.54597	0
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	5.0975	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0	0
MGH54_P12_B07	NA	black	0	0	0
MGH54_P12_B08	NA	black	0	0	1.4016
MGH54_P12_B09	NA	black	0	0	0
MGH54_P12_B10	NA	black	0	0	5.1352
MGH54_P12_B11	NA	black	0	0	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	3.4925	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	4.4515
MGH54_P12_C09	NA	black	0	0	3.5634
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0.28096	0
MGH54_P12_D05	NA	black	0	0	4.1728
MGH54_P12_D06	NA	black	0	0	0
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	NA	black	0	0.34483	0
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	-1.08331559982	red	1	2.7866	1.8359
MGH54_P12_D11	NA	black	0	0.63041	0
MGH54_P12_D12	-0.350440265559	red	1	0.41034	4.5056
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0.39067	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	-0.34475040292	red	1	2.3718	2.6794
MGH54_P12_E07	NA	black	0	0	0.60502
MGH54_P12_E08	NA	black	0	0.46884	0
MGH54_P12_E09	NA	black	0	0	0
MGH54_P12_E10	NA	black	0	0.27262	0
MGH54_P12_E11	NA	black	0	0.19283	0
MGH54_P12_E12	0.33272544951	red	1	1.6173	4.6185
MGH54_P12_F01	NA	black	0	3.1395	0
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	4.5351
MGH54_P12_F05	NA	black	0	3.493	0
MGH54_P12_F06	NA	black	0	0.45943	0
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	0.273131739442	red	1	0.31962	2.6057
MGH54_P12_F09	0.910902111742	green3	2	0.34142	0.89142
MGH54_P12_F10	NA	black	0	0	1.3857
MGH54_P12_F11	NA	black	0	0.26063	0
MGH54_P12_F12	NA	black	0	0	4.1155
MGH54_P12_G01	NA	black	0	0.49978	0
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0.46467
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0.51904	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	-0.104813747969	red	1	0.35276	3.6643
MGH54_P12_G09	NA	black	0	0.39506	0
MGH54_P12_G10	NA	black	0	0	0
MGH54_P12_G11	0.0338719724175	red	1	1.9935	3.3695
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0.56462	0
MGH54_P12_H03	NA	black	0	0.42653	0
MGH54_P12_H04	NA	black	0	0	4.5044
MGH54_P12_H05	NA	black	0	0	0.63784
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0.26063	0
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	0	3.9389
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	-0.164101523105	red	1	1.802	2.7835
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	2.7853	0
MGH54_P9_A06	-0.304206013064	red	1	0.58304	4.7134
MGH54_P9_A07	NA	black	0	0	5.4422
MGH54_P9_A08	NA	black	0	0	2.7216
MGH54_P9_A09	NA	black	0	0	1.0697
MGH54_P9_A10	1.05630864461	green3	2	0.34937	0.49672
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	3.3361
MGH54_P9_B03	NA	black	0	0	4.7181
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0.42008	0
MGH54_P9_B07	NA	black	0	0	3.9268
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0.61824	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0.37518	0
MGH54_P9_C04	NA	black	0	0.56462	0
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0.38294	0
MGH54_P9_C07	0.582990463509	red	1	1.5256	5.9229
MGH54_P9_C08	NA	black	0	0.48027	0
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	-4.49351716779	black	0	4.7602	0.43829
MGH54_P9_C12	-0.104376115026	red	1	0.21909	3.6208
MGH54_P9_D01	NA	black	0	2.4035	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	1.9917
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0	3.5127
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0	6.7349
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0.46048	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	-0.297959546819	red	1	2.7774	2.8685
MGH54_P9_E07	-0.356574439421	red	1	0.33914	4.4116
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0.38515	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0
MGH54_P9_F07	NA	black	0	0	4.5249
MGH54_P9_F08	NA	black	0	0	3.846
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0.6526	0
MGH54_P9_F11	NA	black	0	0.35163	0
MGH54_P9_F12	NA	black	0	5.0178	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0.33914	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	0.482049499021	red	1	0.2302	2.1814
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	3.5942
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.931388854779	green3	2	0.44361	0.49672
MGH54_P9_H04	NA	black	0	0.32654	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	-0.0525940458829	red	1	0.29278	3.5002
MGH54_P9_H09	NA	black	0	0.28924	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0	5.7961
MGH54_P9_H12	0.98964373772	green3	2	0.29514	0.82944
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	NA	black	0	0	4.3938
MGH54_P2_A10	NA	black	0	0	0.54893
MGH54_P2_B03	NA	black	0	0	4.8712
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	4.2087
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	0.13314439922	red	1	0.25701	3.0163
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	3.3214	0
MGH54_P2_C11	NA	black	0	0	0
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	3.5562
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0	2.8883
MGH54_P2_E03	NA	black	0	0	4.7
MGH54_P2_E04	NA	black	0	0.38294	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	NA	black	0	0	3.7923
MGH54_P2_E12	NA	black	0	0.19661	0
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	4.8505
MGH54_P2_F08	NA	black	0	3.6017	0
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	0.14274	0
MGH54_P2_G11	NA	black	0	4.8432	0
MGH54_P2_G12	NA	black	0	0.21785	0
MGH54_P2_H02	NA	black	0	0	6.1809
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	NA	black	0	0	4.4229
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	-0.483847314453	red	1	0.32884	4.7846
MGH54_P5_A03	NA	black	0	0	0.70664
MGH54_P5_A04	NA	black	0	0	4.5475
MGH54_P5_A05	NA	black	0	1.9587	0
MGH54_P5_A06	1.14712915433	green3	2	3.1324	4.453
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	NA	black	0	0	0.44467
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	1.514
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0.48543	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0.57434	0
MGH54_P5_B06	NA	black	0	0.23879	0
MGH54_P5_B07	NA	black	0	0	3.9145
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0
MGH54_P5_B10	-1.00931540274	red	1	0.24489	6.1352
MGH54_P5_B11	NA	black	0	2.0043	0
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0.4049	0
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	5.2543
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	1.3386	0
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	4.1522
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	-0.443757748271	red	1	0.5509	5.2614
MGH54_P5_D11	NA	black	0	0.21412	0
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0.37295	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0	1.0115
MGH54_P5_E05	NA	black	0	0	3.8731
MGH54_P5_E06	NA	black	0	0.21039	0
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0	1.4404
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0.19661	0
MGH54_P5_E11	NA	black	0	2.541	0
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	2.8641
MGH54_P5_F02	NA	black	0	0	3.6901
MGH54_P5_F03	NA	black	0	0.14535	0
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.27739	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	0	0.81885
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	5.275
MGH54_P5_G01	NA	black	0	0	2.6041
MGH54_P5_G02	NA	black	0	0	5.1338
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0	5.0165
MGH54_P5_G05	NA	black	0	0.27858	0
MGH54_P5_G06	NA	black	0	0	5.0036
MGH54_P5_G07	NA	black	0	0	4.4554
MGH54_P5_G08	NA	black	0	0	1.3271
MGH54_P5_G09	-0.449147406515	red	1	0.16221	4.4352
MGH54_P5_G10	NA	black	0	0	0.27023
MGH54_P5_G11	NA	black	0	0	0.28806
MGH54_P5_G12	NA	black	0	0	5.008
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	3.5026
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	0.37629	0
MGH54_P5_H05	0.258461795408	red	1	0.25459	2.7011
MGH54_P5_H06	-0.11490252419	red	1	0.2916	3.6706
MGH54_P5_H07	NA	black	0	0	0
MGH54_P5_H08	NA	black	0	2.0929	0
MGH54_P5_H09	NA	black	0	0	0
MGH54_P5_H10	0.306830898573	red	1	0.18269	2.6425
MGH54_P5_H11	NA	black	0	0	0
MGH54_P5_H12	-0.580655015917	red	1	1.9126	1.6803
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	-0.19060814831	red	1	0.62199	4.2562
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	4.0776
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	NA	black	0	0	0
MGH54_P13_A09	NA	black	0	0	0.41792
MGH54_P13_A10	NA	black	0	2.8772	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	1.168	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	3.7958
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	1.2185	0
MGH54_P13_B06	NA	black	0	2.8815	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	3.3132
MGH54_P13_C01	NA	black	0	0	5.396
MGH54_P13_C02	NA	black	0	0	5.3911
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	0.837622557638	green3	2	3.1352	4.1275
MGH54_P13_C09	NA	black	0	0.3774	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0.7891
MGH54_P13_C12	NA	black	0	0	1.7351
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	0	3.76
MGH54_P13_D05	NA	black	0	0	1.0043
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	3.8774
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	NA	black	0	0	1.4163
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0.514	0
MGH54_P13_E08	NA	black	0	0.94111	0
MGH54_P13_E09	NA	black	0	0.48646	0
MGH54_P13_E10	NA	black	0	4.5519	0
MGH54_P13_E11	NA	black	0	0	0
MGH54_P13_E12	NA	black	0	0	0.38626
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	1.12295848321	green3	2	0.18396	0.82456
MGH54_P13_F03	0.15378203247	red	1	0.63413	2.6406
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	4.6933
MGH54_P13_F06	NA	black	0	0	2.5301
MGH54_P13_F07	NA	black	0	0	4.2993
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0.19283	0
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0.44573	0
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0	2.3713
MGH54_P13_G05	NA	black	0	0	3.5545
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	1.81784947068	black	0	3.8726	4.6257
MGH54_P13_G08	0.830294180804	green3	2	0.50487	0.55876
MGH54_P13_G09	NA	black	0	2.6913	0
MGH54_P13_G10	-0.818327595485	red	1	0.32193	5.8256
