Cell_name	Zvalue	Color	Cluster	CREB1	ODC1
MGH54_P6_G12	-0.390251860484	red	1	2.8109	3.0083
MGH54_P6_H01	NA	black	0	0.35727	0
MGH54_P6_H03	-1.1028202955	red	1	0.21537	5.6396
MGH54_P6_H05	NA	black	0	0.21537	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	5.4976
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0.88206	0
MGH54_P6_H10	0.770410576152	red	1	2.9302	4.2745
MGH54_P6_H11	NA	black	0	0.81558	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	-5.2189677718	black	0	4.5851	0.54992
MGH54_P7_A03	NA	black	0	0.088142	0
MGH54_P7_A04	NA	black	0	2.0542	0
MGH54_P7_A06	NA	black	0	0.069015	0
MGH54_P7_A07	NA	black	0	0.07861	0
MGH54_P7_A08	NA	black	0	2.9778	0
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	NA	black	0	3.6829	0
MGH54_P7_A12	NA	black	0	0.66812	0
MGH54_P7_B01	NA	black	0	0	6.0665
MGH54_P7_B03	NA	black	0	0.14796	0
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	NA	black	0	0.23143	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0.10165	0
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	0.861772452055	red	1	0.070389	2.0531
MGH54_P7_C04	NA	black	0	0.098958	0
MGH54_P7_C05	0.430382664245	red	1	0.17121	2.6951
MGH54_P7_C06	-0.483336571009	red	1	0.10299	4.3225
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0.074505	0
MGH54_P7_C11	-0.783344785838	red	1	0.15575	4.9181
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	NA	black	0	0.10969	0
MGH54_P7_D02	-0.756862278034	red	1	0.46989	5.4961
MGH54_P7_D03	NA	black	0	0.22651	0
MGH54_P7_D04	-0.8135883492	red	1	0.37295	5.3828
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	NA	black	0	2.8564	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	4.9437
MGH54_P7_D12	NA	black	0	0	5.6194
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0.025738	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0
MGH54_P7_E05	NA	black	0	0.17249	0
MGH54_P7_E06	0.481536494764	red	1	0.30451	2.4686
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0.086784	0
MGH54_P7_E10	-1.30120946739	red	1	0.12168	5.8037
MGH54_P7_E11	-0.406343803835	red	1	0.20038	4.2578
MGH54_P7_E12	NA	black	0	0.10836	0
MGH54_P7_F01	NA	black	0	0.42438	0
MGH54_P7_F02	NA	black	0	0.15445	0
MGH54_P7_F03	NA	black	0	0.11902	0
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	5.0905
MGH54_P7_F08	NA	black	0	0.38405	0
MGH54_P7_F10	NA	black	0	0	0
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	2.9973	0
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0.086784	0
MGH54_P7_G04	NA	black	0	1.3561	0
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0.10165	0
MGH54_P7_G08	NA	black	0	1.6586	0
MGH54_P7_G09	NA	black	0	0.20539	0
MGH54_P7_G10	NA	black	0	0.1137	0
MGH54_P7_G11	NA	black	0	4.4562	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0.1003	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	1.37604312022	red	1	0.33914	0.50792
MGH54_P7_H10	NA	black	0	0	7.5558
MGH54_P8_A01	NA	black	0	0.18396	0
MGH54_P8_A06	NA	black	0	4.2743	0
MGH54_P8_A07	NA	black	0	0.067639	0
MGH54_P8_A09	NA	black	0	0.12565	0
MGH54_P8_A10	NA	black	0	0.20789	0
MGH54_P8_A11	NA	black	0	0.066261	0
MGH54_P8_A12	-0.171161207895	red	1	1.3901	1.8464
MGH54_P8_B01	NA	black	0	0.19912	0
MGH54_P8_B02	NA	black	0	0	0
MGH54_P8_B04	NA	black	0	0.073135	0
MGH54_P8_B08	NA	black	0	0	0
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	-0.41972957963	red	1	0.041243	4.1727
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0.069015	0
MGH54_P8_C06	-1.75203309323	red	1	0.13356	6.663
MGH54_P8_C07	-1.65248225572	red	1	0.051024	6.2528
MGH54_P8_C09	NA	black	0	0	6.8679
MGH54_P8_C12	NA	black	0	0.16607	0
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0.10969	0
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	3.4439	0
MGH54_P8_D06	NA	black	0	0.062122	0
MGH54_P8_D07	NA	black	0	0.10165	0
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	NA	black	0	0.064883	0
MGH54_P8_D11	NA	black	0	4.3262	0
MGH54_P8_D12	NA	black	0	0.66812	0
MGH54_P8_E01	NA	black	0	0.086784	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0.17249	0
MGH54_P8_E07	0.224767367148	red	1	0.042644	3.1185
MGH54_P8_E08	NA	black	0	3.5326	0
MGH54_P8_E10	NA	black	0	1.517	0
MGH54_P8_F01	NA	black	0	0	0
MGH54_P8_F02	NA	black	0	3.3734	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0.049631	0
MGH54_P8_F06	NA	black	0	3.8764	0
MGH54_P8_F08	NA	black	0	0.066261	0
MGH54_P8_F09	NA	black	0	0.053806	0
MGH54_P8_F10	NA	black	0	0.18396	0
MGH54_P8_F11	NA	black	0	0.10836	0
MGH54_P8_F12	NA	black	0	0.045443	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0.11103	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	1.6112	0
MGH54_P8_G06	NA	black	0	0	0.31962
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0.051024	0
MGH54_P8_G09	NA	black	0	4.1387	0
MGH54_P8_G10	NA	black	0	0	2.9848
MGH54_P8_G11	NA	black	0	0.04684	0
MGH54_P8_G12	NA	black	0	0.2762	0
MGH54_P8_H01	NA	black	0	0.18396	0
MGH54_P8_H03	0.956632798104	red	1	0.025738	1.9575
MGH54_P8_H04	NA	black	0	0.18269	0
MGH54_P8_H06	NA	black	0	0.073135	0
MGH54_P8_H07	NA	black	0	0.051024	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0.045443	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	4.98738877466	black	0	4.6988	6.0785
MGH54_P10_A03	NA	black	0	1.0807	0
MGH54_P10_A04	NA	black	0	2.5366	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	5.1219
MGH54_P10_A07	NA	black	0	0.23756	0
MGH54_P10_A09	NA	black	0	1.406	0
MGH54_P10_A10	NA	black	0	0.079975	0
MGH54_P10_A11	-0.536164073647	red	1	0.11237	4.4228
MGH54_P10_A12	NA	black	0	0.14143	0
MGH54_P10_B01	NA	black	0	0	3.8204
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	3.2137
MGH54_P10_B05	0.0462597911176	red	1	1.4076	3.8504
MGH54_P10_B06	NA	black	0	0.36513	0
MGH54_P10_B07	NA	black	0	3.0009	0
MGH54_P10_B08	NA	black	0	1.129	0
MGH54_P10_B09	NA	black	0	0.23266	0
MGH54_P10_B10	NA	black	0	0.59264	0
MGH54_P10_B11	NA	black	0	0.13093	0
MGH54_P10_B12	-0.16033038855	red	1	0.077243	3.7552
MGH54_P10_C01	-0.698934671255	red	1	0.11503	4.7131
MGH54_P10_C02	NA	black	0	0.11902	0
MGH54_P10_C03	NA	black	0	0.83915	0
MGH54_P10_C04	0.0440517075454	red	1	0.55385	3.3494
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	2.8629	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	0.37518	0
MGH54_P10_C11	-0.773832723712	red	1	0.10165	4.829
MGH54_P10_C12	NA	black	0	0.16607	0
MGH54_P10_D01	-0.993886219331	red	1	0.13093	5.2648
MGH54_P10_D02	NA	black	0	3.4874	0
MGH54_P10_D03	NA	black	0	0.12565	0
MGH54_P10_D04	NA	black	0	2.4733	0
MGH54_P10_D05	NA	black	0	0.24732	0
MGH54_P10_D06	NA	black	0	4.1447	0
MGH54_P10_D07	0.690840643422	red	1	0.72421	0.774
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	1.42751349088	red	1	0.085425	1.0929
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	-0.232254414885	red	1	0.086784	3.8802
MGH54_P10_E04	-0.629593270973	red	1	2.3354	2.4367
MGH54_P10_E05	NA	black	0	0	3.81
MGH54_P10_E06	3.8552454243	black	0	3.9894	5.9963
MGH54_P10_E07	NA	black	0	0.1003	0
MGH54_P10_E08	NA	black	0	0.14012	0
MGH54_P10_E09	NA	black	0	2.2135	0
MGH54_P10_E10	NA	black	0	0.90072	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0.15316	0
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0.13488	0
MGH54_P10_F03	-0.544636691364	red	1	0.3584	4.7246
MGH54_P10_F04	NA	black	0	0.14012	0
MGH54_P10_F05	NA	black	0	4.2989	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	0.147818259044	red	1	0.37629	3.1411
MGH54_P10_F10	NA	black	0	0.1776	0
MGH54_P10_F11	NA	black	0	2.1424	0
MGH54_P10_F12	NA	black	0	0.73812	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	3.7435	0
MGH54_P10_G03	NA	black	0	0	0.96495
MGH54_P10_G05	-0.259956667811	red	1	0.04684	3.9123
MGH54_P10_G06	-0.0153721563737	red	1	1.1545	5.0192
MGH54_P10_G07	-1.41104984649	red	1	0.12961	6.0226
MGH54_P10_G09	NA	black	0	3.7418	0
MGH54_P10_G10	NA	black	0	0.090853	0
MGH54_P10_G11	NA	black	0	0	0
MGH54_P10_G12	NA	black	0	2.7814	0
MGH54_P10_H02	NA	black	0	0	4.703
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0.22651	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0	0
MGH54_P10_H08	NA	black	0	0.11902	0
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	NA	black	0	0.21785	0
MGH54_P10_H11	NA	black	0	0	4.5717
MGH54_P10_H12	NA	black	0	0.21785	0
MGH54_P11_A01	-0.17398097289	red	1	0.12829	3.792
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0.17505	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	1.3646	0
MGH54_P11_A08	NA	black	0	0.17249	0
MGH54_P11_A09	NA	black	0	2.4942	0
MGH54_P11_A10	NA	black	0	0.094912	0
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	0.980549343258	red	1	0.27023	1.5079
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	3.9965
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	0.51384996202	red	1	1.5792	5.7985
MGH54_P11_B06	NA	black	0	0	4.2884
MGH54_P11_B08	-1.13767591602	red	1	0.26664	5.8373
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	2.3994	0
MGH54_P11_B11	NA	black	0	0.76129	0
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	6.03438739754	black	0	5.2013	6.2326
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	1.2945	0
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0.17887	0
MGH54_P11_C06	0.454323997589	red	1	0.11902	2.6924
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	-1.05928035714	red	1	0.097611	5.3242
MGH54_P11_C09	NA	black	0	0	0.80735
MGH54_P11_C10	NA	black	0	0.23756	0
MGH54_P11_C12	NA	black	0	0.10702	0
MGH54_P11_D01	NA	black	0	0	5.4634
MGH54_P11_D02	NA	black	0	3.3522	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	2.20774594528	black	0	3.43	5.2739
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0.16993	0
MGH54_P11_D07	1.09344997519	red	1	1.9877	5.9493
MGH54_P11_D08	1.71276712429	green3	2	0.13225	0.49774
MGH54_P11_D09	1.39814770884	red	1	0.11103	1.0868
MGH54_P11_D10	-0.148395903608	red	1	1.0419	5.6529
MGH54_P11_D11	NA	black	0	0.08134	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0.13356	0
MGH54_P11_E05	NA	black	0	0	1.1674
MGH54_P11_E06	0.238930820981	red	1	3.4344	3.6474
MGH54_P11_E07	-0.529291617109	red	1	2.8361	2.8574
MGH54_P11_E08	NA	black	0	0.13488	0
MGH54_P11_E09	-0.0896777606957	red	1	1.5926	3.0581
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	4.9531
MGH54_P11_E12	1.77268188472	green3	2	0.097611	0.49057
MGH54_P11_F01	NA	black	0	0	0.49774
MGH54_P11_F02	NA	black	0	0	3.6923
MGH54_P11_F03	0.17254664876	red	1	0.14796	3.1739
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	5.203
MGH54_P11_F06	0.552914833002	red	1	0.20289	2.4394
MGH54_P11_F07	NA	black	0	0.13619	0
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0.77231	0
MGH54_P11_F10	NA	black	0	0.075875	0
MGH54_P11_F11	-0.0831684268862	red	1	1.082	5.199
MGH54_P11_F12	-1.52722297046	red	1	0.066261	6.0751
MGH54_P11_G01	NA	black	0	0.27739	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	-0.705452362892	red	1	0.13881	4.7531
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	-0.551551915805	red	1	0.14926	4.4844
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	-0.763877548544	red	1	0.052416	4.7534
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0.23634	0
MGH54_P11_G11	1.27173411833	red	1	0.053806	1.4098
MGH54_P11_G12	1.28423574329	red	1	0.4351	0.36177
MGH54_P11_H01	NA	black	0	0	4.7796
MGH54_P11_H02	NA	black	0	0.52005	0
MGH54_P11_H03	NA	black	0	2.2525	0
MGH54_P11_H04	-0.644724140708	red	1	2.5298	2.5627
MGH54_P11_H05	NA	black	0	1.3846	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	1.39999600868	red	1	0.10836	1.0895
MGH54_P11_H10	NA	black	0	0.27858	0
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	-1.00720614973	red	1	0.04684	5.1535
MGH54_P12_A01	NA	black	0	0	1.2147
MGH54_P12_A02	-0.462213785809	red	1	2.0233	2.4308
MGH54_P12_A03	-0.067593657707	red	1	0.18523	3.6098
MGH54_P12_A04	NA	black	0	2.923	0
MGH54_P12_A05	NA	black	0	3.4555	0
MGH54_P12_A06	NA	black	0	3.4692	0
MGH54_P12_A07	0.153238084609	red	1	0.26664	3.1718
MGH54_P12_A08	NA	black	0	0.98768	0
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	NA	black	0	0	3.9335
MGH54_P12_A11	NA	black	0	0.1003	0
MGH54_P12_B01	NA	black	0	0	3.8177
MGH54_P12_B02	0.119201266231	red	1	1.6351	3.9562
MGH54_P12_B03	0.929482563882	red	1	1.9646	5.643
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0.13225	0
MGH54_P12_B06	NA	black	0	1.7999	0
MGH54_P12_B07	NA	black	0	2.4924	0
MGH54_P12_B08	0.797612095062	red	1	3.4791	4.096
MGH54_P12_B09	NA	black	0	0	3.7836
MGH54_P12_B10	-0.455183755898	red	1	3.431	3.0714
MGH54_P12_B11	NA	black	0	1.3271	0
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	1.4521	0
MGH54_P12_C03	NA	black	0	0	3.0101
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	-1.22165276469	red	1	3.9243	2.6107
MGH54_P12_C11	-0.630662135006	red	1	1.6884	1.0656
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	2.30584239344	black	0	3.7327	5.1278
MGH54_P12_D05	NA	black	0	0	4.5261
MGH54_P12_D06	NA	black	0	0.10836	0
MGH54_P12_D07	-2.52841896094	black	0	2.9302	0.72509
MGH54_P12_D08	0.195523948462	red	1	1.8639	3.9983
MGH54_P12_D09	-0.636768903888	red	1	2.9561	2.7832
MGH54_P12_D10	0.236704828448	red	1	0.060739	3.0927
MGH54_P12_D11	-0.477802961648	red	1	0.11636	4.3232
MGH54_P12_D12	NA	black	0	0	3.332
MGH54_P12_E01	NA	black	0	3.235	0
MGH54_P12_E02	NA	black	0	0.123	0
MGH54_P12_E03	NA	black	0	0	5.0184
MGH54_P12_E04	2.66009896995	black	0	4.3479	5.0058
MGH54_P12_E05	NA	black	0	0.15575	0
MGH54_P12_E06	0.505144855812	red	1	0.071763	2.6418
MGH54_P12_E07	NA	black	0	2.2379	0
MGH54_P12_E08	NA	black	0	4.0652	0
MGH54_P12_E09	1.86349853046	green3	2	0.086784	0.36961
MGH54_P12_E10	-3.30844754931	black	0	3.16	0.29278
MGH54_P12_E11	0.665131515665	red	1	0.62106	1.3265
MGH54_P12_E12	1.38327167088	red	1	2.0528	6.3685
MGH54_P12_F01	0.955995377745	red	1	0.37962	1.3016
MGH54_P12_F02	0.300766670928	red	1	4.2248	3.6259
MGH54_P12_F03	0.375299474395	red	1	0.70841	2.0335
MGH54_P12_F04	0.218170016975	red	1	0.6581	2.7117
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	0.36177	0
MGH54_P12_F08	NA	black	0	0.09356	0
MGH54_P12_F09	NA	black	0	1.5969	0
MGH54_P12_F10	NA	black	0	0.14796	0
MGH54_P12_F11	-0.0350354672375	red	1	1.898	3.3742
MGH54_P12_F12	NA	black	0	0	3.3587
MGH54_P12_G01	0.522689911829	red	1	0.40817	2.2373
MGH54_P12_G02	-0.272611119738	red	1	2.1976	2.9601
MGH54_P12_G03	0.30198989661	red	1	0.27977	2.8624
MGH54_P12_G04	NA	black	0	0	3.1523
MGH54_P12_G05	-0.427746687029	red	1	0.1776	4.2804
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	-0.102845117031	red	1	0.31615	3.7035
MGH54_P12_G08	NA	black	0	0.37629	0
MGH54_P12_G09	NA	black	0	0	4.0298
MGH54_P12_G10	NA	black	0	1.5524	0
MGH54_P12_G11	0.30386796726	red	1	3.4988	3.6935
MGH54_P12_H01	NA	black	0	0	1.4027
MGH54_P12_H02	NA	black	0	3.2127	0
MGH54_P12_H03	0.412320573852	red	1	3.9425	3.723
MGH54_P12_H04	0.0277148458084	red	1	1.044	3.1097
MGH54_P12_H05	0.0868048482582	red	1	0.84077	3.0085
MGH54_P12_H06	0.312993078671	red	1	1.6991	4.5822
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0.15056	0
MGH54_P12_H10	-0.769399456366	red	1	3.1077	2.7055
MGH54_P12_H11	0.0631286828122	red	1	0.40272	3.3307
MGH54_P9_A01	NA	black	0	3.4049	0
MGH54_P9_A02	NA	black	0	0.21909	0
MGH54_P9_A03	0.443090079124	red	1	0.12433	2.708
MGH54_P9_A04	NA	black	0	2.8568	0
MGH54_P9_A05	NA	black	0	1.8659	0
MGH54_P9_A06	NA	black	0	0.1635	0
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	0.998019832497	red	1	2.7077	4.6713
MGH54_P9_A09	NA	black	0	0.11902	0
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	-0.972358690505	red	1	0.25822	5.4708
MGH54_P9_B01	NA	black	0	0.1177	0
MGH54_P9_B02	NA	black	0	0	5.4002
MGH54_P9_B03	0.145383301907	red	1	0.10434	3.2336
MGH54_P9_B04	NA	black	0	0.19409	0
MGH54_P9_B05	0.0523248575378	red	1	3.9611	3.4792
MGH54_P9_B06	NA	black	0	0.12565	0
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	0	2.873
MGH54_P9_B11	NA	black	0	0.36065	0
MGH54_P9_B12	-0.826241403727	red	1	0.36513	5.3939
MGH54_P9_C01	NA	black	0	0	5.5287
MGH54_P9_C02	NA	black	0	0.46884	0
MGH54_P9_C03	1.65050958947	green3	2	3.9346	4.5614
MGH54_P9_C04	NA	black	0	3.7492	0
MGH54_P9_C05	NA	black	0	2.8092	0
MGH54_P9_C06	NA	black	0	0.1137	0
MGH54_P9_C07	NA	black	0	2.4185	0
MGH54_P9_C08	1.94266939323	black	0	3.8395	4.8062
MGH54_P9_C09	NA	black	0	1.7066	0
MGH54_P9_C10	NA	black	0	0	4.2519
MGH54_P9_C11	NA	black	0	3.5409	0
MGH54_P9_C12	-0.415174518265	red	1	0.23143	4.3005
MGH54_P9_D01	NA	black	0	4.1016	0
MGH54_P9_D03	NA	black	0	3.918	0
MGH54_P9_D04	2.76370109568	black	0	3.3709	5.7924
MGH54_P9_D05	NA	black	0	0	4.4085
MGH54_P9_D07	2.17975525547	black	0	3.06	5.6046
MGH54_P9_D08	NA	black	0	0	5.4993
MGH54_P9_D09	0.0254345829743	red	1	2.9315	3.4819
MGH54_P9_D10	-1.32444338459	red	1	2.7645	1.8844
MGH54_P9_D11	1.35086169303	red	1	2.9969	4.8363
MGH54_P9_D12	1.2608016052	red	1	0.38847	0.58976
MGH54_P9_E01	NA	black	0	0.10568	0
MGH54_P9_E02	NA	black	0	2.8213	0
MGH54_P9_E03	NA	black	0	0.13881	0
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0.13225	0
MGH54_P9_E06	NA	black	0	0.24001	0
MGH54_P9_E07	NA	black	0	0	4.5901
MGH54_P9_E08	NA	black	0	0	1.9149
MGH54_P9_E09	1.73440103507	green3	2	3.0932	5.1374
MGH54_P9_E10	NA	black	0	2.6034	0
MGH54_P9_E11	NA	black	0	2.5821	0
MGH54_P9_E12	NA	black	0	0.13881	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	3.7648
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	2.6962
MGH54_P9_F06	NA	black	0	0	2.8518
MGH54_P9_F07	-0.240661924572	red	1	0.21412	3.9474
MGH54_P9_F08	-0.133390802693	red	1	0.21288	3.7398
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0.10299	0
MGH54_P9_F12	NA	black	0	0	5.2867
MGH54_P9_G01	0.500403082844	red	1	2.3901	4.2299
MGH54_P9_G02	NA	black	0	1.5869	0
MGH54_P9_G03	NA	black	0	0.61636	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	2.7549	0
MGH54_P9_G06	-0.547967303983	red	1	0.08134	4.4166
MGH54_P9_G07	NA	black	0	1.0517	0
MGH54_P9_G08	-1.20429715941	red	1	0.35727	6.2635
MGH54_P9_G09	NA	black	0	0.15704	0
MGH54_P9_G10	NA	black	0	0.084064	0
MGH54_P9_G12	NA	black	0	0	2.8734
MGH54_P9_H01	NA	black	0	0.6581	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.365703743803	red	1	0.12961	2.8398
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0.49672	0
MGH54_P9_H06	NA	black	0	0.19912	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	-1.27641706379	red	1	0.15056	5.8241
MGH54_P9_H11	-0.77066452786	red	1	0.049631	4.7616
MGH54_P9_H12	1.73848055143	green3	2	0.04684	0.67536
MGH54_P2_A05	NA	black	0	0.16221	0
MGH54_P2_A06	NA	black	0	0.060739	0
MGH54_P2_A10	-1.8083264894	red	1	0.079975	6.602
MGH54_P2_B03	0.660369354905	red	1	0.29631	2.1084
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	3.7691	0
MGH54_P2_B09	-0.604361152242	red	1	2.8154	2.7638
MGH54_P2_B10	-0.428297496333	red	1	0.055196	4.1954
MGH54_P2_B11	0.000110814495499	red	1	1.177	4.4439
MGH54_P2_C01	0.909444184883	red	1	2.6114	4.6388
MGH54_P2_C02	-1.71948126701	red	1	3.5342	2.0783
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0	3.2814
MGH54_P2_C10	-0.294956706243	red	1	0.10434	3.9954
MGH54_P2_C11	1.21417443159	red	1	0.053806	1.5028
MGH54_P2_D01	-0.070005867009	red	1	1.7778	3.247
MGH54_P2_D02	NA	black	0	0.041243	0
MGH54_P2_D03	NA	black	0	2.107	0
MGH54_P2_D04	-0.0283358030392	red	1	0.12961	3.5342
MGH54_P2_E01	-0.0974926012037	red	1	1.058	5.0571
