Cell_name	Zvalue	Color	Cluster	F3	REL
93_P6_B02	0.0127923348511	blue	3	0.83512	1.0129
93_P6_E05	NA	black	0	0	0.35727
93_P6_B09	NA	black	0	0	3.7808
93_P6_H11	0.0722401680815	blue	3	0.52306	0.86394
93_P5_E06	NA	black	0	0.76553	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0.52306
93_P5_G05	NA	black	0	0	0
93_P5_C09	0.0532443494559	blue	3	0.77905	0.67446
93_P6_D09	NA	black	0	0	0
93_P5_H04	NA	black	0	0	0.41034
93_P6_A06	0.0395849497808	blue	3	0.42653	1.0307
93_P6_F03	NA	black	0	0	0.50792
93_P6_B05	NA	black	0	0	1.0349
93_P6_C11	NA	black	0	0	0
93_P5_H09	NA	black	0	0	0.584
93_P5_G03	0.089030342282	blue	3	0.70487	0.55189
93_P5_F04	0.0348702640481	blue	3	0.89453	0.45312
93_P6_H12	0.248460150034	blue	3	0.39067	0.34142
93_P5_G07	NA	black	0	0	0
93_P6_C05	NA	black	0	0	0.90381
93_P6_D05	NA	black	0	0	0.76469
93_P5_C12	NA	black	0	0	1.6026
93_P6_A03	NA	black	0	0	0
93_P5_E08	NA	black	0	1.4813	0
93_P6_A08	NA	black	0	0.54399	0
93_P6_A10	NA	black	0	0	0
93_P6_A02	0.222812885094	blue	3	0.45943	0.33113
93_P5_G12	NA	black	0	0.52206	0
93_P5_E01	NA	black	0	0	2.4241
93_P6_A09	NA	black	0	0	0.42331
93_P6_H05	NA	black	0	0	3.6573
93_P6_H10	NA	black	0	0.42653	0
93_P5_C08	NA	black	0	0	0
93_P5_A09	NA	black	0	0	0.68796
93_P5_B09	NA	black	0	0	0.52406
93_P5_A05	0.0330058894684	blue	3	0.80157	0.82944
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0	0.76638
93_P6_A11	NA	black	0	0	0.419
93_P5_B12	0.372106759836	blue	3	0.26664	0.13881
93_P5_F12	NA	black	0	0	1.3994
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.2762
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0.68796
93_P6_B03	-0.128826151385	blue	3	0.32077	1.5489
93_P6_C02	NA	black	0	0	0.92296
93_P6_B04	NA	black	0	7.512	0
93_P5_D10	NA	black	0	0	0
93_P6_F04	0.0688804584917	blue	3	0.73031	0.64708
93_P6_H04	NA	black	0	0	0.73292
93_P6_C01	0.0933407216407	blue	3	0.66993	0.59264
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0	3.6204
93_P5_H10	NA	black	0	0	0
93_P6_F08	NA	black	0	0	0
93_P5_H01	NA	black	0	0	1.3852
93_P5_B02	0.102501551258	blue	3	0.42975	0.80653
93_P5_G01	NA	black	0	0	0
93_P6_A12	-0.000416817481936	blue	3	1.0144	3.805
93_P5_G11	NA	black	0	0	0
93_P6_E11	0.340822680691	blue	3	0.38957	0.031395
93_P5_D07	NA	black	0	0	0.4678
93_P6_E02	NA	black	0	0	0.60502
93_P6_E09	NA	black	0	0.4351	0
93_P5_F09	-0.454446070219	red	1	0.33914	2.5326
93_P6_E06	NA	black	0	0	0.33571
93_P5_A06	NA	black	0	0	1.0496
93_P5_D04	NA	black	0	0	0.3505
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	1.2041
93_P6_C07	NA	black	0	0	0
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0.64062
93_P5_A07	NA	black	0	0	0.60027
93_P5_A08	0.135222342828	blue	3	0.58207	0.51096
93_P6_B12	NA	black	0	0	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	0.29866
93_P6_B07	NA	black	0	0.37629	0
93_P5_D02	NA	black	0	0.63877	0
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	1.2388
93_P5_E12	NA	black	0	0	0.36737
93_P5_A03	NA	black	0	1.2546	0
93_P5_F02	NA	black	0	0	3.0731
93_P6_F06	NA	black	0	0	0.33685
93_P5_F08	NA	black	0	0	0
93_P6_C10	0.203698699985	blue	3	0.543	0.25942
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0.61636
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	0.30918
93_P5_A11	NA	black	0	0	1.0158
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	0	1.0229
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	4.0119
93_P5_E10	NA	black	0	0	0
93_P5_D08	0.21861514954	blue	3	0.43616	0.38184
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0.40599
MGH93_P7_D02	NA	black	0	0	2.06
MGH93_P7_A03	NA	black	0	0	0
MGH93_P7_B06	NA	black	0	0	2.8558
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	0	3.8652
MGH93_P7_D10	0.103433519957	blue	3	0.64801	0.57046
MGH93_P7_B11	NA	black	0	0	0.15186
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0	0.35727
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	0	0.77737
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0	0.92144
MGH93_P7_A11	NA	black	0	0	0
MGH93_P7_G10	-2.23339820064e-05	blue	3	0.69688	1.1718
MGH93_P7_G03	-0.0270575521635	blue	3	0.8953	1.6897
MGH93_P7_G07	NA	black	0	0	0
MGH93_P7_A12	NA	black	0	0	1.1545
MGH93_P7_A06	0.118799008061	blue	3	0.46362	0.72159
MGH93_P7_A08	0.331350648952	blue	3	0.27739	0.23879
MGH93_P7_H10	NA	black	0	0	0
MGH93_P7_C05	NA	black	0	0	0
MGH93_P7_C12	0.055333427759	blue	3	0.35276	0.99711
MGH93_P7_C07	0.0886385183347	blue	3	0.68167	0.60122
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0.42868	0
MGH93_P7_E10	0.245716662713	blue	3	1.1998	3.8364
MGH93_P7_F04	0.386892118657	blue	3	0.22527	0.15575
MGH93_P7_A09	0.222463484834	blue	3	0.54597	0.16736
MGH93_P7_E06	NA	black	0	0	4.2394
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	0.68975
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	0	3.3675
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	0.90072
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	0
MGH93_P7_A01	NA	black	0	0	0.78157
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	1.1257
MGH93_P7_D08	15.7121542658	black	0	6.7894	6.745
MGH93_P7_D01	NA	black	0	1.0029	0
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0.51096	0
MGH93_P7_D05	NA	black	0	0	0.60027
MGH93_P7_E04	0.349510277862	blue	3	0.20038	0.28333
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	0.16189278194	blue	3	0.43616	0.58785
MGH93_P7_E12	NA	black	0	0	5.3602
MGH93_P7_G06	NA	black	0	0.70664	0
MGH93_P7_B04	NA	black	0	0	0
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0.3584
MGH93_P7_H04	NA	black	0	0	0.926
MGH93_P7_A05	NA	black	0	0	0.40272
MGH93_P7_D07	NA	black	0	0.71017	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.40054
93_P10_H10	NA	black	0	0	0
93_P10_E02	NA	black	0	0	0.32077
93_P9_C04	NA	black	0	0	2.7856
93_P9_A08	NA	black	0	0	0.94785
93_P9_G06	0.0487786607343	blue	3	0.37518	1.0122
93_P8_F09	0.0367806590101	blue	3	0.68077	0.93734
93_P8_G06	NA	black	0	0	0.37072
93_P9_E04	NA	black	0	0	0.39397
93_P10_D06	0.165459843396	blue	3	0.032806	0.82293
93_P9_B07	NA	black	0	0	0
93_P9_G08	NA	black	0	0	0.51096
93_P9_D04	NA	black	0	0	3.3103
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	0.296186427471	blue	3	0.31615	0.29042
93_P10_E03	NA	black	0	0	0.68527
93_P8_H09	-0.0429798608313	blue	3	0.41034	1.3161
93_P10_B02	NA	black	0	0	0.301
93_P8_B06	0.0769417057554	blue	3	0.54201	0.83026
93_P10_E05	NA	black	0	0.67987	0
93_P8_E06	NA	black	0	0	0.69064
93_P10_A02	NA	black	0	0	0
93_P8_B04	0.320728867119	blue	3	0.2857	0.25822
93_P8_C05	NA	black	0	0	0.48852
93_P9_F12	-0.503173741138	red	1	0.41576	2.8689
93_P10_A01	NA	black	0	0.68885	0
93_P8_A10	NA	black	0	0	0
93_P9_B06	-0.0998063922374	blue	3	0.80735	2.19
93_P10_D12	0.213537876433	blue	3	0.49978	0.29983
93_P8_D04	NA	black	0	0	0
93_P9_B10	0.36535649235	blue	3	0.21909	0.22033
93_P9_E12	NA	black	0	0	0.55778
93_P9_B02	0.110886953384	blue	3	0.62012	0.57531
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	1	0
93_P10_B04	NA	black	0	0	0
93_P9_C12	0.283474950604	blue	3	0.40926	0.19283
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0.77568	0
93_P9_F02	NA	black	0	0.7891	0
93_P10_F03	0.183847318974	blue	3	0.23511	0.68347
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	1.8671
93_P8_E09	NA	black	0	0	3.6389
93_P8_G03	NA	black	0	0.77062	0
93_P9_C10	0.37368901755	blue	3	0.21661	0.20163
93_P8_D06	NA	black	0	0	0
93_P8_C06	0.0118747079793	blue	3	0.69153	1.0936
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0.57337
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0
93_P9_D09	NA	black	0	0	0
93_P8_D05	-0.330426322372	red	1	0.64893	3.0065
93_P9_F04	0.0231945970803	blue	3	0.70044	1.0144
93_P10_H12	0.388418157413	blue	3	0.20539	0.1776
93_P9_H09	-0.495624359452	red	1	0.48543	3.0623
93_P10_E06	0.304080028223	blue	3	0.31267	0.27143
93_P10_D07	NA	black	0	0	0.3505
93_P8_G05	NA	black	0	0	0
93_P9_A03	NA	black	0	0	0.79327
93_P10_E10	NA	black	0	0	0.62293
93_P10_G11	NA	black	0	0	4.6966
93_P10_F08	0.0690218435843	blue	3	0.42331	0.92828
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	0.19409
93_P9_E07	NA	black	0	0.32769	0
93_P9_E03	NA	black	0	0	0.2558
93_P9_D12	NA	black	0	0	0.65444
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	4.793
93_P8_F11	NA	black	0	0.6663	0
93_P9_B03	NA	black	0	0.66357	0
93_P9_H10	NA	black	0	0	0.43403
93_P10_E04	0.303038697047	blue	3	0.44361	0.05797
93_P8_A07	NA	black	0	0	0.64339
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0.29866
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	0.227534614153	blue	3	0.33113	0.48027
93_P9_G10	NA	black	0	0	1.3346
93_P10_F05	-0.0385800606093	blue	3	0.44996	1.3109
93_P9_F10	NA	black	0	0	0.48233
93_P9_A02	NA	black	0	0	0.53007
93_P8_D10	0.0438278911065	blue	3	0.80323	0.71105
93_P10_G04	0.14778786885	blue	3	0.46153	0.61353
93_P10_C05	NA	black	0	0	1.5195
93_P8_C07	NA	black	0	0	0.69064
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0.30217	0
93_P8_H05	NA	black	0	0.8528	0
93_P9_B09	0.0954416352051	blue	3	0.80983	0.10702
93_P8_H07	NA	black	0	0	0
93_P10_C10	0.252266888733	blue	3	0.29278	0.44679
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	0.52707
93_P8_D08	NA	black	0	0	0.51602
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0.27023
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0.67897	0
93_P8_B03	NA	black	0	0	2.2624
93_P9_G05	0.160200288879	blue	3	0.43189	0.59837
93_P10_A05	NA	black	0	0.41576	0
93_P9_C06	-0.257297246331	red	1	0.25217	1.8556
93_P8_A02	0.0225777875269	blue	3	0.88518	0.75617
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0.84479
93_P9_D06	NA	black	0	0	0
93_P10_A11	-0.100155968743	blue	3	0.38184	1.4942
93_P10_B12	NA	black	0	0	0
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0	0
93_P8_B07	0.0193685588578	blue	3	0.8922	0.79161
93_P8_C02	NA	black	0	0	0
93_P10_B09	0.335974156408	blue	3	0.27023	0.23511
93_P9_A12	0.135057339072	blue	3	0.68616	0.28333
93_P8_E05	NA	black	0	0	0.79909
93_P10_C08	NA	black	0	0	0
93_P9_H02	NA	black	0	0	0
93_P9_H05	NA	black	0	0	0.5008
93_P9_G02	-0.0679500380043	blue	3	0.64801	1.5583
93_P9_A04	NA	black	0	0	0
93_P10_C04	0.193597992727	blue	3	0.4916	0.39506
93_P10_H11	NA	black	0	0	0.62106
93_P9_D10	NA	black	0	0	0.37629
93_P8_E12	0.31272230234	blue	3	0.33914	0.20789
93_P9_D07	NA	black	0	0	0.42438
93_P10_G05	NA	black	0	0	0.09356
93_P10_F06	NA	black	0	0	0
93_P10_C07	NA	black	0	0	0
93_P9_D08	0.164896017563	blue	3	0.51096	0.4844
93_P10_G06	NA	black	0	0.24245	0
93_P10_G09	0.245913865072	blue	3	0.32423	0.43189
93_P8_F02	NA	black	0	0	0
93_P8_G08	-0.607105875113	red	1	0.41034	3.1941
93_P10_H02	NA	black	0	0	0
93_P10_H03	0.214019172857	blue	3	0.55189	0.19283
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0	1.8102
93_P9_H03	0.200964699763	blue	3	0.48749	0.37184
93_P9_C02	NA	black	0	0	0.62106
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0.47197
93_P10_E08	NA	black	0	0	0
93_P10_D02	NA	black	0	0	0
93_P10_A09	0.195226899231	blue	3	0.35276	0.55876
93_P10_G07	NA	black	0	0.24489	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	-0.176847547024	blue	3	0.30217	1.6758
93_P9_B12	NA	black	0	0	0.25701
93_P8_H03	0.0270930364615	blue	3	0.85917	0.76977
93_P9_G12	-0.048920911022	blue	3	0.44361	1.3465
93_P10_B06	NA	black	0	0	0.31962
93_P8_D02	NA	black	0	0	0
93_P9_A10	0.0548225896014	blue	3	0.74071	0.73812
93_P9_G01	0.229470776802	blue	3	0.30918	0.49672
93_P9_H12	0.0280186650194	blue	3	0.87027	0.71721
93_P10_F12	0.235642357949	blue	3	0.23756	0.54399
93_P10_G03	0.220060710898	blue	3	0.32423	0.50995
93_P9_F08	NA	black	0	0	0.5008
93_P10_C06	NA	black	0	0	0
93_P10_D04	NA	black	0	0	0.29866
93_P9_C11	NA	black	0	0	4.364
93_P9_A01	0.169744719694	blue	3	0.52907	0.43616
93_P9_B05	-0.208343861454	red	1	0.66539	2.3986
93_P9_A06	NA	black	0	0	0.41576
93_P10_A10	NA	black	0	0	0
93_P10_F07	0.149670696455	blue	3	0.39397	0.66993
93_P9_B04	NA	black	0	0	1.3408
93_P10_H04	NA	black	0	0	0.48646
93_P10_B11	NA	black	0	0	1.109
93_P9_D01	NA	black	0	0	0.32077
93_P8_A11	NA	black	0	0.59072	0
93_P9_F11	NA	black	0	0	2.9559
93_P8_G09	NA	black	0	0	0.67987
93_P10_G01	NA	black	0	0	0.52105
93_P8_D07	NA	black	0	0	3.1022
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	0.358827818378	blue	3	0.24367	0.20664
93_P9_G04	NA	black	0	0	0.42868
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	1.5632
93_P8_B12	NA	black	0	0	0.35276
93_P8_D09	NA	black	0	0	0
93_P9_D11	0.138342602802	blue	3	0.75189	0.001442
93_P10_G08	0.100716134601	blue	3	0.56169	0.70399
93_P8_H06	NA	black	0	0	0
93_P9_C07	0.163586835132	blue	3	0.61636	0.29631
93_P8_A12	NA	black	0	0	0.15834
93_P8_C01	NA	black	0	1.1966	0
93_P9_F06	-0.233040487838	red	1	0.36961	1.9069
