Cell_name	Zvalue	Color	Cluster	ANGPT2	VHL
MGH36_P6_A12	NA	black	0	0	2.3251
MGH36_P6_H09	3.56517044326	black	0	1.6942	4.0772
MGH53_P4_G04	NA	black	0	0	3.2693
MGH36_P10_G12	NA	black	0	0	4.0788
MGH53_P2_H12	-0.120406947229	cyan	4	0.03984	1.4921
MGH53_P4_D10	NA	black	0	0	1.2004
MGH53_P4_D01	NA	black	0	0	0
MGH36_P6_B07	0.281624065057	cyan	4	0.14405	0.50284
MGH36_P10_B12	-0.137817041606	cyan	4	0.18142	1.6521
MGH53_P2_G11	NA	black	0	0	0.70664
MGH53_P1_E04	NA	black	0	0	3.9225
MGH54_P2_C12	0.0167676038331	cyan	4	0.47093	0.56267
MGH53_P4_B07	NA	black	0	0	1.1985
MGH53_P4_F09	0.00401257492901	cyan	4	0.52707	1.3846
MGH36_P2_H11	0.547774738557	cyan	4	0.038436	0.12697
MGH36_P5_A11	-0.540478331172	blue	3	0.31383	3.7795
MGH53_P1_A09	1.1545112438	black	0	1.0614	3.2007
MGH53_P2_B02	NA	black	0	0	0.66539
MGH53_P4_E04	-0.0512117983719	cyan	4	0.2461	1.4399
MGH53_P4_D08	NA	black	0	0	0.71282
MGH36_P1_F07	NA	black	0	0	0.34142
MGH53_P2_E11	-0.0612340535397	cyan	4	0.80818	1.0779
MGH36_P1_G06	NA	black	0	0	0.38957
MGH36_P6_F03	NA	black	0	0	0.65352
MGH54_P2_H06	0.183894204324	cyan	4	0.21537	0.6397
MGH36_P8_H12	NA	black	0	0	1.2702
MGH53_P1_B06	0.362242378637	cyan	4	0.17249	0.19787
MGH53_P4_F12	NA	black	0	0	3.8346
MGH53_P4_G12	NA	black	0	0	1.2104
MGH53_P2_E08	-0.268131688954	blue	3	0.32998	2.667
MGH53_P1_F06	0.257772578158	cyan	4	0.12565	0.60122
MGH53_P1_D02	NA	black	0	0	0.87027
MGH36_P9_D01	-0.0481238921134	cyan	4	0.37851	1.622
MGH36_P6_F02	NA	black	0	0	0
MGH53_P2_E07	NA	black	0	0	1.5445
MGH53_P4_H08	-0.380982069773	blue	3	0.2916	2.8916
MGH36_P6_F11	-0.624928603373	blue	3	0.067639	2.5731
MGH36_P8_C08	NA	black	0	0	2.8084
MGH53_P2_D10	NA	black	0	0	4.2311
MGH53_P4_D03	NA	black	0	0	3.1977
MGH53_P2_C04	0.0750432521718	cyan	4	0.13225	1.0594
MGH53_P1_E08	0.924002077091	magenta	5	0.78994	4.3886
MGH54_P2_A08	-0.213621612337	blue	3	0.10969	1.7566
MGH36_P4_H07	NA	black	0	0	0.75104
MGH36_P9_D06	NA	black	0	0	2.4049
MGH53_P4_C04	0.151683378372	cyan	4	0.22527	0.72944
MGH53_P1_E10	-0.00738870639546	cyan	4	0.51803	0.9501
MGH53_P2_E09	0.0819238894365	cyan	4	0.29042	0.88206
MGH36_P3_C10	-1.11926128461	black	0	0.11237	3.8442
MGH53_P2_F01	-0.379587059333	blue	3	0.18142	2.342
MGH53_P4_H05	0.768751627806	magenta	5	0.71105	4.9832
MGH53_P4_G10	NA	black	0	0	0.77737
MGH54_P2_D07	NA	black	0	0	0.7891
MGH53_P2_D09	0.0717660355321	cyan	4	0.1635	1.051
MGH53_P1_D09	NA	black	0	0	0.59168
MGH54_P2_B08	0.290906621682	cyan	4	0.123	0.52206
MGH54_P2_G05	-0.882097265157	red	1	0.12168	3.3577
MGH53_P2_F06	0.219341131574	cyan	4	0.12697	0.69688
MGH36_P3_E01	-0.602363718153	blue	3	0.17121	2.9128
MGH36_P5_E12	0.0876596353667	cyan	4	0.37407	0.57337
MGH53_P4_A12	0.184681299688	cyan	4	0.13356	0.77653
MGH36_P9_F01	NA	black	0	0	0
MGH36_P3_H10	NA	black	0	0	1.0136
MGH36_P3_H02	NA	black	0	0	0
MGH36_P5_C10	0.123819841674	cyan	4	0.16993	0.8984
MGH54_P2_B05	-0.81962187626	red	1	0.11103	3.1612
MGH36_P2_F09	0.070992088827	cyan	4	0.19409	1.0335
MGH53_P4_A05	0.25617455499	cyan	4	0.14143	0.57628
MGH54_P2_H10	-0.701108436184	red	1	0.10165	2.8538
MGH53_P4_E06	NA	black	0	0	0.96938
MGH53_P4_D12	-1.20313206239	black	0	0.10299	3.9701
MGH54_P2_H07	NA	black	0	0	4.3296
MGH53_P2_E03	NA	black	0	0	3.5509
MGH53_P1_A05	-0.873815169806	red	1	0.090853	3.1882
MGH36_P7_D12	NA	black	0	0	0.24245
MGH53_P4_H03	0.093929835226	cyan	4	0.38405	0.45312
MGH53_P2_E05	-9.72562119419e-05	cyan	4	0.4916	0.24732
MGH36_P4_H11	-1.10230020376	black	0	0.12565	3.891
MGH53_P1_B01	NA	black	0	0	0.49978
MGH54_P2_G03	0.377858344803	cyan	4	0.14666	0.23511
MGH53_P2_F12	-0.774509551607	red	1	0.24732	3.9538
MGH36_P4_C09	0.211385177973	cyan	4	0.090853	0.76469
MGH36_P5_C08	-0.00696323366473	cyan	4	0.51501	0.92524
MGH36_P4_H06	NA	black	0	0	0.34028
MGH36_P10_E01	NA	black	0	0	1.1434
MGH36_P8_E12	NA	black	0	0	0.68257
MGH53_P2_C10	-0.281386919241	blue	3	0.11237	1.9203
MGH36_P4_H08	NA	black	0	0	0.51299
MGH36_P7_F07	0.37635733167	cyan	4	0.14926	0.23143
MGH54_P2_A09	NA	black	0	0	0.47197
MGH36_P6_H11	NA	black	0	0	0.53007
MGH53_P2_E12	NA	black	0	0	1.1661
MGH53_P1_F08	0.158594501907	cyan	4	0.21661	0.72247
MGH36_P6_D12	0.459452653149	cyan	4	0.071763	0.23511
MGH36_P2_H09	0.132446208895	cyan	4	0.15963	0.88518
MGH53_P1_C01	0.159643091208	cyan	4	0.28451	0.54399
MGH53_P2_F11	NA	black	0	0	0.83673
MGH36_P6_H04	NA	black	0	0	0.2558
MGH36_P5_G05	0.458393368351	cyan	4	0.055196	0.2762
MGH53_P4_B04	NA	black	0	0	0.69599
MGH53_P1_E05	-0.775849186978	red	1	2.0247	0.80653
MGH36_P10_A08	NA	black	0	0	1.5568
MGH36_P9_G01	NA	black	0	0	1.8355
MGH53_P4_A06	0.0694861880288	cyan	4	0.3505	0.80735
MGH36_P6_B09	-0.187981985121	blue	3	0.45312	4.1109
MGH54_P2_D09	NA	black	0	0	3.7024
MGH53_P1_E06	NA	black	0	0	0.76893
MGH36_P4_A10	-1.08339808019	black	0	0.090853	3.639
MGH36_P6_B02	NA	black	0	0	0.69955
MGH53_P4_G06	0.1913763701	cyan	4	0.21039	0.62574
MGH36_P8_F01	NA	black	0	0	2.5248
MGH36_P9_F06	NA	black	0	0	0.76808
MGH36_P5_H04	0.325053092809	cyan	4	0.13488	0.40817
MGH53_P1_B03	0.471613240688	cyan	4	0.10165	0.12697
MGH53_P2_D05	0.0327056776881	cyan	4	0.25701	1.1257
MGH36_P4_G12	0.192426026045	cyan	4	0.21909	0.60217
MGH53_P2_D11	NA	black	0	0	3.1795
MGH53_P4_C02	NA	black	0	0	3.1504
MGH53_P4_F04	NA	black	0	0	0.61824
MGH36_P3_D10	NA	black	0	0	1.7832
MGH54_P2_F04	NA	black	0	0	0.15056
MGH36_P6_A03	-0.823409564525	red	1	0.07861	3.0279
MGH53_P1_F07	0.0957367841663	cyan	4	0.12565	1.0108
MGH36_P5_H08	0.497679002638	cyan	4	0.055196	0.19156
MGH54_P2_A04	NA	black	0	0	0.57046
MGH53_P4_E11	0.181915607388	cyan	4	0.59168	3.3089
MGH53_P2_G03	0.178293969917	cyan	4	0.14926	0.77231
MGH36_P3_F04	-1.1797967076	black	0	0.084064	3.8048
MGH54_P2_B02	NA	black	0	0	0.54498
MGH36_P5_C07	-1.67195767203	black	0	2.4995	0.50995
MGH53_P2_E02	0.0912285845961	cyan	4	0.086784	1.0433
MGH54_P2_F09	NA	black	0	0	0.4351
MGH36_P3_D05	-0.513015576975	blue	3	0.24853	3.0836
MGH36_P5_F12	0.315610493575	cyan	4	0.15575	0.38184
MGH53_P2_H09	0.0922404565588	cyan	4	0.20414	0.95829
MGH54_P2_F07	NA	black	0	0	0.45101
MGH36_P5_D10	NA	black	0	0	0.36289
MGH54_P2_F11	NA	black	0	0	0.19912
MGH53_P2_H04	0.342995487045	cyan	4	0.062122	0.51197
MGH36_P6_F09	-1.3750585518	black	0	0.071763	4.1329
MGH36_P9_F05	-0.0149789515211	cyan	4	0.34255	1.3426
MGH36_P8_G11	NA	black	0	0	0
MGH54_P2_A07	NA	black	0	0	3.2768
MGH36_P7_H06	0.46177478867	cyan	4	0.063503	0.24975
MGH53_P1_A01	NA	black	0	0	3.4691
MGH53_P1_A02	NA	black	0	0	1.7958
MGH54_P2_E07	0.392539946459	cyan	4	0.0086303	0.49774
MGH53_P4_F07	-0.868705487427	red	1	0.23634	4.1507
MGH53_P2_C05	NA	black	0	0	0.53007
MGH53_P4_H07	NA	black	0	0	0.4916
MGH53_P2_C06	NA	black	0	0	1.9646
MGH36_P3_F03	-1.12693982302	black	0	0.19535	4.5089
MGH36_P2_A10	0.198104274841	cyan	4	0.18396	0.65901
MGH53_P4_E03	NA	black	0	0	3.5331
MGH36_P9_D12	NA	black	0	0	0.45838
MGH54_P2_H03	NA	black	0	0	1.5185
MGH36_P4_D06	0.439982000213	cyan	4	0.075875	0.26903
MGH53_P2_B03	NA	black	0	0	2.8842
MGH53_P4_F03	NA	black	0	0	0.23879
MGH36_P10_E09	NA	black	0	0	0.2762
MGH53_P1_G02	0.0562641673745	cyan	4	0.35163	0.89064
MGH54_P2_A02	NA	black	0	0	1.5714
MGH36_P3_A07	NA	black	0	0	0.60502
MGH53_P4_E12	NA	black	0	0	0.32998
MGH54_P2_A03	-0.744998079107	red	1	0.049631	2.7613
MGH53_P4_E10	NA	black	0	0	0.64247
MGH54_P2_D08	NA	black	0	0	0.42653
MGH36_P8_A02	NA	black	0	0	3.8357
MGH54_P2_B07	NA	black	0	0	0.38184
MGH53_P1_B10	0.17180261169	cyan	4	0.25217	0.59264
MGH53_P2_F08	NA	black	0	0	0.94711
MGH36_P10_A01	0.122545666462	cyan	4	0.19409	0.87421
MGH36_P10_F01	NA	black	0	0	2.2287
MGH53_P4_G03	-0.15345797238	cyan	4	0.13619	1.6415
MGH53_P1_F12	NA	black	0	0	0.89142
MGH36_P4_B03	0.20809875195	cyan	4	0.22527	0.53207
MGH54_P2_C07	-2.53206676048	black	0	3.7939	0.58688
MGH53_P1_B02	-0.0267023705632	cyan	4	0.53107	0.59646
MGH54_P2_D05	-1.38792434396	black	0	0.12168	4.5136
MGH53_P2_C08	NA	black	0	0	3.0958
MGH53_P4_H09	NA	black	0	0	1.5945
MGH36_P8_H02	NA	black	0	0	2.4957
MGH36_P10_H10	NA	black	0	0	0.30801
MGH53_P1_A12	NA	black	0	0	2.5472
MGH36_P8_F08	NA	black	0	0	0.3173
MGH53_P1_D10	NA	black	0	0	3.3025
MGH53_P4_A09	0.27536153624	cyan	4	0.096262	0.60786
MGH53_P2_H08	NA	black	0	0	0
MGH36_P4_A09	0.114706437814	cyan	4	0.13093	0.95903
MGH53_P4_C08	0.309467292554	cyan	4	0.13356	0.45207
MGH36_P5_E04	NA	black	0	0	0.67356
MGH53_P2_A07	0.143217541913	cyan	4	0.24123	0.7277
MGH54_P2_G10	NA	black	0	0	0.47093
MGH36_P7_E06	0.52947780457	cyan	4	0.9855	2.2801
MGH36_P9_D04	NA	black	0	0	0.7536
MGH53_P1_C12	-1.17293989439	black	0	0.12035	4.0174
MGH36_P8_F06	NA	black	0	0	2.2409
MGH36_P1_G11	0.568407114207	cyan	4	0.034216	0.094912
MGH53_P1_F02	NA	black	0	0	0.35502
MGH54_P2_D10	NA	black	0	0	0.45733
MGH36_P9_A08	0.120853904832	cyan	4	0.3115	0.63877
MGH53_P2_H03	0.361067301586	cyan	4	0.067639	0.46258
MGH53_P4_B03	0.0610689387047	cyan	4	0.37629	0.77568
MGH53_P1_F10	NA	black	0	0	2.0236
MGH53_P4_B05	NA	black	0	0	0.60312
MGH53_P2_B08	NA	black	0	0	2.4027
MGH36_P3_B06	-0.375561551081	blue	3	0.34596	3.3775
MGH36_P10_C02	NA	black	0	0	0.45628
MGH36_P2_E05	NA	black	0	0	0.40708
MGH54_P2_G09	-1.04140118951	black	0	0.18523	4.1851
MGH54_P2_D12	NA	black	0	0	3.4974
MGH53_P2_H02	0.271841718765	cyan	4	0.056584	0.67356
MGH36_P8_F11	-0.255429070785	blue	3	0.15963	1.943
MGH53_P2_A10	NA	black	0	0	0.36177
MGH54_P2_E09	0.135626569333	cyan	4	0.21909	0.79577
MGH36_P3_H06	NA	black	0	0	0.61353
MGH36_P5_D05	0.217601411331	cyan	4	0.21412	0.52907
MGH54_P2_A11	-0.39495920657	blue	3	0.38294	4.0531
MGH54_P2_G04	0.450253156716	cyan	4	0.1137	0.14405
MGH36_P6_C01	0.308753206765	cyan	4	0.18142	0.32998
MGH53_P2_E06	NA	black	0	0	0.20163
MGH53_P1_E01	0.306126618178	cyan	4	0.090853	0.54498
MGH36_P1_B01	0.442970771841	cyan	4	0.037031	0.3471
MGH54_P2_H04	NA	black	0	0	0.57434
MGH36_P2_C05	0.290266089432	cyan	4	0.10702	0.55385
MGH36_P6_H05	0.395044559746	cyan	4	0.11902	0.26784
MGH36_P10_E06	NA	black	0	0	0.31383
MGH54_P2_F03	NA	black	0	0	0.80157
MGH36_P4_B10	NA	black	0	0	0.37629
MGH54_P2_F02	-0.450789155129	blue	3	0.22774	2.7519
MGH36_P2_E11	0.0354091489364	cyan	4	0.33457	1.0503
MGH54_P2_D11	-0.487386427313	blue	3	0.088142	2.3363
MGH54_P2_G01	NA	black	0	0	0.54794
MGH36_P9_D02	NA	black	0	0	1.4141
MGH54_P2_E06	0.404868672457	cyan	4	0.09356	0.30801
MGH54_P16_F12	NA	black	0	0	0.26784
MGH53_P5_C12	NA	black	0	0	0
MGH54_P12_C10	NA	black	0	0.36401	0
MGH54_P16_F02	NA	black	0	0	2.7485
MGH54_P11_C11	NA	black	0	0	0.31267
MGH53_P1_E03	-0.0323643032833	cyan	4	0.14143	1.3346
MGH54_P15_D06	NA	black	0	0	0.6332
MGH54_P14_F05	NA	black	0	0	0.78073
MGH54_P16_A03	NA	black	0	0	0.39067
MGH53_P4_G11	NA	black	0	0	0.50792
MGH53_P7_B09	NA	black	0	0	0
MGH54_P17_D11	NA	black	0	0	0
MGH54_P10_G04	-0.132865858718	cyan	4	0.42331	2.7407
MGH54_P10_C06	NA	black	0	0	0.80653
MGH53_P2_A02	0.259808274248	cyan	4	0.10702	0.62761
MGH53_P4_F06	-0.496679966531	blue	3	1.2333	0.64339
MGH53_P7_F07	0.336679947177	cyan	4	0.1177	0.41792
MGH53_P11_F06	NA	black	0	0	0.40926
MGH53_P5_G02	NA	black	0	0	0
MGH53_P1_F09	0.242403422352	cyan	4	0.21288	0.4489
MGH53_P11_H03	NA	black	0	0	0.41468
MGH53_P10_D11	0.362063052685	cyan	4	0.17377	0.19409
MGH53_P1_A10	0.411864672895	cyan	4	0.1177	0.22897
MGH53_P4_B12	0.210271884729	cyan	4	0.073135	0.78743
MGH53_P5_H09	NA	black	0	0	0.75531
MGH53_P9_D07	NA	black	0	0	0.68796
MGH53_P11_E03	0.140484532527	cyan	4	0.18269	0.83431
MGH53_P1_C02	NA	black	0	0	0.37295
MGH53_P10_F11	NA	black	0	0	3.6216
MGH53_P1_E02	NA	black	0	0	0.80488
MGH53_P1_D07	NA	black	0	0	0.27143
MGH53_P6_B01	-1.19378530128	black	0	1.5898	0.26303
MGH53_P2_G04	NA	black	0	0	1.0731
MGH53_P1_C05	NA	black	0	0	0.80405
MGH53_P2_G09	-0.479915684048	blue	3	0.14012	2.4707
MGH53_P5_A05	-0.412762891728	blue	3	0.95457	0.43403
MGH53_P5_F04	NA	black	0	0	3.4323
MGH53_P10_H03	NA	black	0	0	0.46884
MGH53_P11_F08	0.342590978368	cyan	4	0.13093	0.37184
MGH54_P7_F12	NA	black	0	0	2.8264
MGH53_P8_F03	NA	black	0	0	0
MGH53_P11_A07	NA	black	0	0	0.39726
MGH53_P6_B11	0.271402590097	cyan	4	0.13881	0.54102
MGH53_P4_C07	NA	black	0	0	0.66539
MGH53_P6_H06	-2.32330856836	black	0	3.6512	0.61447
MGH36_P1_A01	NA	black	0	0	3.8352
MGH36_P1_A02	NA	black	0	0	2.2762
MGH36_P1_A03	0.478373136261	cyan	4	0.088142	0.14926
MGH36_P1_A04	NA	black	0	0	1.3663
MGH36_P1_A05	0.311398771265	cyan	4	0.13225	0.44996
MGH36_P1_A06	0.181053221355	cyan	4	0.22774	0.62106
MGH36_P1_A08	NA	black	0	0	0.58592
MGH36_P1_A10	-0.193866518211	blue	3	0.14666	1.7583
MGH36_P1_A12	NA	black	0	0	0.47405
MGH36_P1_B02	NA	black	0	0	0.47405
MGH36_P1_B03	NA	black	0	0	0.1903
MGH36_P1_B04	NA	black	0	0	0.23879
MGH36_P1_B06	NA	black	0	0	0.21537
MGH36_P1_B07	0.495606454617	cyan	4	0.062122	0.17887
MGH36_P1_B08	NA	black	0	0	0.3774
MGH36_P1_B09	NA	black	0	0	0.39835
MGH36_P1_B10	NA	black	0	0	0.20414
MGH36_P1_B11	0.344466189752	cyan	4	0.12433	0.38294
MGH36_P1_B12	0.35663445254	cyan	4	0.062122	0.48233
MGH36_P1_C01	0.454378302618	cyan	4	0.1003	0.17249
MGH36_P1_C03	0.52369122303	cyan	4	0.032806	0.1903
MGH36_P1_C05	NA	black	0	0	3.4551
MGH36_P1_C06	0.393527438914	cyan	4	0.079975	0.36513
MGH36_P1_C07	NA	black	0	0	0.13881
MGH36_P1_C08	0.435626161449	cyan	4	0.049631	0.33685
MGH36_P1_C09	NA	black	0	0	0.27381
MGH36_P1_C10	NA	black	0	0	0.44996
MGH36_P1_C11	NA	black	0	0	0.32769
MGH36_P1_D01	0.330783507203	cyan	4	0.075875	0.51501
MGH36_P1_D02	0.436512120952	cyan	4	0.069015	0.29278
MGH36_P1_D03	NA	black	0	0	0.71282
MGH36_P1_D04	NA	black	0	0	0.16221
MGH36_P1_D06	NA	black	0	0	0.23879
MGH36_P1_D07	NA	black	0	0	0.84639
MGH36_P1_D08	-0.482538855605	blue	3	1.144	0.57725
MGH36_P1_D09	0.0918196521463	cyan	4	0.19156	0.97159
MGH36_P1_D11	-1.01199796872	black	0	0.038436	3.2426
MGH36_P1_F01	NA	black	0	0	0.35614
MGH36_P1_F02	0.335126765327	cyan	4	0.18142	0.24975
MGH36_P1_F03	NA	black	0	0	0.45733
MGH36_P1_F04	NA	black	0	0	0.77905
MGH36_P1_F05	0.390082924418	cyan	4	0.073135	0.38736
MGH36_P1_F06	NA	black	0	0	2.2786
MGH36_P1_F08	NA	black	0	0	0.090853
MGH36_P1_F11	NA	black	0	0	3.8466
MGH36_P1_F12	0.551669886995	cyan	4	0.017209	0.16993
MGH36_P1_G02	NA	black	0	0	1.0676
MGH36_P1_G03	NA	black	0	0	0.1635
MGH36_P1_G04	NA	black	0	0	1.7845
MGH36_P1_G07	0.411992700848	cyan	4	0.031395	0.42116
MGH36_P1_G08	NA	black	0	0	0.23389
MGH36_P1_G09	0.515958556243	cyan	4	0.049631	0.16607
MGH36_P1_H02	0.594655588878	cyan	4	0.027154	0.059355
MGH36_P1_H03	0.551769121708	cyan	4	0.02432	0.15316
MGH36_P1_H04	0.0778835655805	cyan	4	0.11103	1.0628
MGH36_P1_H05	-0.791394002119	red	1	0.0229	2.7662
MGH36_P1_H06	NA	black	0	0	2.3893
MGH36_P1_H07	-0.409289464316	blue	3	0.064883	2.116
MGH36_P1_H09	-0.243039927505	blue	3	0.68077	0.074505
MGH36_P1_H10	NA	black	0	0	2.8554
MGH36_P3_A01	0.279812441308	cyan	4	0.086784	0.61259
MGH36_P3_A02	NA	black	0	0	5.324
MGH36_P3_A03	NA	black	0	0	0.71809
MGH36_P3_A04	0.224136576327	cyan	4	0.25338	0.38294
MGH36_P3_A05	0.111425659467	cyan	4	0.12035	0.97526
MGH36_P3_A08	0.0959681296201	cyan	4	0.32539	0.72683
MGH36_P3_A09	NA	black	0	0	0.24367
MGH36_P3_A10	NA	black	0	0	0.64247
MGH36_P3_A12	0.103867388544	cyan	4	0.28214	0.79992
MGH36_P3_B02	NA	black	0	0	0.4844
MGH36_P3_B03	-1.36706495742	black	0	0.18142	5.0086
MGH36_P3_B04	5.62429175676	black	0	2.1564	4.4666
MGH36_P3_B09	0.262570058097	cyan	4	0.19912	0.42223
MGH36_P3_B10	-0.0172463036826	cyan	4	0.20914	1.3068
MGH36_P3_B11	0.2799324599	cyan	4	0.15445	0.4844
MGH36_P3_B12	0.00946194504575	cyan	4	0.52507	1.5979
MGH36_P3_C01	NA	black	0	0	1.0976
MGH36_P3_C03	-1.59007784897	black	0	0.10434	4.8176
MGH36_P3_C04	0.168225228076	cyan	4	0.22527	0.67175
MGH36_P3_C05	0.089082922945	cyan	4	0.26903	0.88753
MGH36_P3_C06	0.347847099042	cyan	4	0.074505	0.47923
MGH36_P3_C08	0.0817689971855	cyan	4	0.32423	0.809
MGH36_P3_C11	0.173434314307	cyan	4	0.33685	0.21288
MGH36_P3_C12	NA	black	0	0	0.97233
MGH36_P3_D01	0.119568711415	cyan	4	0.21785	0.852
MGH36_P3_D02	NA	black	0	0	4.3231
MGH36_P3_D03	0.319134340486	cyan	4	0.14143	0.40817
MGH36_P3_D04	0.178848339014	cyan	4	0.21039	0.66721
MGH36_P3_D07	0.269470909413	cyan	4	0.21537	0.34937
MGH36_P3_D08	0.278785230284	cyan	4	0.14143	0.51602
MGH36_P3_D09	NA	black	0	0	0.59741
MGH36_P3_D11	0.341425424105	cyan	4	0.20914	0.12829
MGH36_P3_E02	-0.0952947593098	cyan	4	0.27739	1.6494
MGH36_P3_E04	0.212008762674	cyan	4	0.086784	0.76808
MGH36_P3_E05	NA	black	0	0	1.7562
MGH36_P3_E06	NA	black	0	0	0.3584
MGH36_P3_E07	0.2578172944	cyan	4	0.16221	0.52907
MGH36_P3_E08	-2.09433839087	black	0	2.8117	0.4489
MGH36_P3_E09	0.271056393131	cyan	4	0.074505	0.65076
MGH36_P3_E10	0.131317336395	cyan	4	0.16607	0.88127
MGH36_P3_E11	NA	black	0	0.58015	0
MGH36_P3_E12	0.174327941223	cyan	4	0.19912	0.70399
MGH36_P3_F01	0.324089844227	cyan	4	0.082703	0.51803
MGH36_P3_F02	0.101389105391	cyan	4	0.20414	0.92903
MGH36_P3_F05	0.389380545215	cyan	4	0.1003	0.32884
MGH36_P3_F06	NA	black	0	0	0.69064
MGH36_P3_F07	NA	black	0	0	0.58976
MGH36_P3_F08	0.314738764825	cyan	4	0.10165	0.50487
MGH36_P3_F09	NA	black	0	0	0.56071
MGH36_P3_F10	NA	black	0	0	5.3088
MGH36_P3_F11	-0.8203525388	red	1	0.16092	3.4287
MGH36_P3_F12	NA	black	0	0	1.3488
MGH36_P3_G01	0.235481832281	cyan	4	0.1635	0.58976
MGH36_P3_G02	NA	black	0	0	0.32077
MGH36_P3_G03	NA	black	0	0	0.47612
MGH36_P3_G04	NA	black	0	0	0.47405
MGH36_P3_G05	NA	black	0	0	0.46258
MGH36_P3_G06	NA	black	0	0	4.0686
MGH36_P3_G08	0.175206426845	cyan	4	0.1903	0.71721
MGH36_P3_G09	NA	black	0	0	0.58785
MGH36_P3_G10	0.181206971759	cyan	4	0.15445	0.75702
MGH36_P3_G11	NA	black	0	0	0.35502
MGH36_P3_G12	0.268499210682	cyan	4	0.23143	0.29631
MGH36_P3_H03	0.268930487408	cyan	4	0.21661	0.3471
MGH36_P3_H04	0.16931325859	cyan	4	0.11103	0.84157
MGH36_P3_H05	0.208466352563	cyan	4	0.074505	0.78994
MGH36_P3_H07	0.248126112649	cyan	4	0.23389	0.36177
MGH36_P3_H08	0.143568836182	cyan	4	0.26664	0.66721
MGH36_P3_H11	0.108063876785	cyan	4	0.20414	0.90766
MGH36_P3_H12	0.00169501760085	cyan	4	0.15834	1.2461
MGH36_P4_A01	0.309703556294	cyan	4	0.1177	0.48543
MGH36_P4_A02	0.00278893957476	cyan	4	0.20789	1.2425
MGH36_P4_A03	0.207616005703	cyan	4	0.13881	0.70929
MGH36_P4_A04	0.0660532032093	cyan	4	0.15834	1.0697
MGH36_P4_A06	0.0824685777559	cyan	4	0.37518	0.60881
MGH36_P4_A07	NA	black	0	0	0.56755
MGH36_P4_A08	NA	black	0	0	1.3231
MGH36_P4_A11	0.241525384877	cyan	4	0.17632	0.54498
MGH36_P4_A12	0.42171204153	cyan	4	0.11902	0.20038
MGH36_P4_B02	0.00234164398294	cyan	4	0.53903	1.3086
MGH36_P4_B04	NA	black	0	0	0.56071
MGH36_P4_B05	-0.355791559365	blue	3	0.23266	2.4644
MGH36_P4_B06	-0.297891589019	blue	3	0.24853	2.3334
MGH36_P4_B08	0.471063453134	cyan	4	0.10836	0.10836
MGH36_P4_B09	-0.0538404959229	cyan	4	0.44361	2.103
MGH36_P4_B12	NA	black	0	0	0.39397
MGH36_P4_C02	0.116463535712	cyan	4	0.26903	0.774
MGH36_P4_C03	0.153088641952	cyan	4	0.12035	0.87184
MGH36_P4_C04	NA	black	0	0	0.30685
MGH36_P4_C05	NA	black	0	0	0.32308
MGH36_P4_C06	0.145957117153	cyan	4	0.097611	0.90997
MGH36_P4_C07	NA	black	0	0	0.3505
MGH36_P4_C08	0.104531152142	cyan	4	0.23389	0.88127
MGH36_P4_C10	0.326882815392	cyan	4	0.12961	0.41576
MGH36_P4_C11	0.358257438421	cyan	4	0.13488	0.32077
MGH36_P4_C12	0.108661597797	cyan	4	0.29514	0.7476
MGH36_P4_D01	0.0158040974977	cyan	4	0.21039	1.2004
MGH36_P4_D02	0.385237733149	cyan	4	0.14405	0.2228
MGH36_P4_D05	NA	black	0	0	0
MGH36_P4_D07	NA	black	0	0	0.26903
MGH36_P4_D08	NA	black	0	0	0.34028
MGH36_P4_D09	0.14433355588	cyan	4	0.1177	0.89608
MGH36_P4_D10	NA	black	0	0	0.94935
MGH36_P4_D11	0.0820006950121	cyan	4	0.37518	0.61259
MGH36_P4_D12	0.258215608681	cyan	4	0.090853	0.65627
MGH36_P4_E01	NA	black	0	0	0.63041
MGH36_P4_E02	NA	black	0	0	0.48852
MGH36_P4_E04	0.0795027725607	cyan	4	0.33685	0.7866
MGH36_P4_E06	0.306800991676	cyan	4	0.092207	0.54102
MGH36_P4_E07	NA	black	0	0	0.52707
MGH36_P4_E08	0.050931788355	cyan	4	0.44467	0.24732
MGH36_P4_E09	0.221951691461	cyan	4	0.10836	0.71721
MGH36_P4_E10	NA	black	0	0	0.83592
MGH36_P4_E11	NA	black	0	0	4.4633
MGH36_P4_E12	-0.0136178667253	cyan	4	0.27977	1.3103
MGH36_P4_F01	0.407838820002	cyan	4	0.09356	0.301
MGH36_P4_F02	0.0614292205303	cyan	4	0.38073	0.7536
MGH36_P4_F03	0.242168644075	cyan	4	0.26903	0.24367
MGH36_P4_F04	0.278613089085	cyan	4	0.2302	0.26424
MGH36_P4_F05	0.16881088667	cyan	4	0.15834	0.78576
MGH36_P4_F06	-0.797047779924	red	1	0.10299	3.0738
MGH36_P4_F07	-0.742763563037	red	1	0.11237	2.992
MGH36_P4_F09	0.289021691477	cyan	4	0.16221	0.44042
MGH36_P4_F10	0.242350691951	cyan	4	0.17121	0.55385
MGH36_P4_F11	0.158244144671	cyan	4	0.11237	0.86711
MGH36_P4_F12	0.179745935263	cyan	4	0.30801	0.34823
MGH36_P4_G01	NA	black	0	0	0.75104
MGH36_P4_G02	0.221607401386	cyan	4	0.12433	0.6951
MGH36_P4_G03	-1.02214441651	black	0	0.25338	4.8341
