Cell_name	Zvalue	Color	Cluster	ATM	TNFRSF10B
MGH54_P15_B10	NA	black	0	0.26303	0
MGH54_P15_B11	0.581138241997	green3	2	0.16993	0.26784
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	-0.991781949252	red	1	0.19156	4.2373
MGH54_P15_C03	-1.34125434035	red	1	2.516	0.23756
MGH54_P15_C04	0.949886315334	green3	2	2.0356	3.7178
MGH54_P15_C05	NA	black	0	2.8799	0
MGH54_P15_C06	NA	black	0	0.27381	0
MGH54_P15_C07	NA	black	0	1.3623	0
MGH54_P15_C08	0.43224261701	green3	2	0.2762	0.48852
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	0.0236937870031	green3	2	0.123	1.7351
MGH54_P15_C11	NA	black	0	2.8113	0
MGH54_P15_C12	NA	black	0	0	6.3032
MGH54_P15_D01	0.361480079745	green3	2	2.5881	2.3752
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0.52206	0
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0.14666	0
MGH54_P15_D08	NA	black	0	0.2302	0
MGH54_P15_D09	-0.694690891785	red	1	1.7386	0.17121
MGH54_P15_D10	0.616871567673	green3	2	0.086784	0.33113
MGH54_P15_D11	NA	black	0	3.0515	0
MGH54_P15_D12	NA	black	0	3.2832	0
MGH54_P15_E01	NA	black	0	0	3.4295
MGH54_P15_E02	NA	black	0	0	0
MGH54_P15_E03	0.235307702207	green3	2	0.64155	0.18269
MGH54_P15_E04	NA	black	0	0	0
MGH54_P15_E05	NA	black	0	0.070389	0
MGH54_P15_E06	NA	black	0	0.85519	0
MGH54_P15_E07	-0.518269632951	red	1	1.7446	0.60312
MGH54_P15_E08	NA	black	0	0.09356	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	0.521387097292	green3	2	0.2558	0.25459
MGH54_P15_E11	-2.68562392621	black	0	3.8077	0.13356
MGH54_P15_E12	NA	black	0	1.7866	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	0.360414614492	green3	2	0.40163	0.45418
MGH54_P15_F04	NA	black	0	0.35163	0
MGH54_P15_F05	-0.3318269654	red	1	1.3311	0.21288
MGH54_P15_F06	0.580323365251	green3	2	0.21164	0.18015
MGH54_P15_F07	0.473961494795	green3	2	0.27739	0.35389
MGH54_P15_F08	NA	black	0	0	0.13881
MGH54_P15_F09	NA	black	0	2.6938	0
MGH54_P15_F10	NA	black	0	0.04684	0
MGH54_P15_F11	NA	black	0	2.4396	0
MGH54_P15_F12	NA	black	0	0.060739	0
MGH54_P15_G03	-1.83392017694	red	1	3.0325	0.21288
MGH54_P15_G04	-0.460307663649	red	1	0.15575	2.9107
MGH54_P15_G05	-1.39385038275	red	1	2.7947	0.44573
MGH54_P15_G06	0.26429947961	green3	2	0.21661	1.0724
MGH54_P15_G07	NA	black	0	0.15963	0
MGH54_P15_G08	NA	black	0	2.5622	0
MGH54_P15_G09	0.639610317186	green3	2	0.16607	0.11636
MGH54_P15_G10	NA	black	0	0.10165	0
MGH54_P15_G11	-1.21809297032	red	1	0.063503	4.3718
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	0.521771389925	green3	2	0.19535	0.38184
MGH54_P15_H04	2.16272834488	blue	3	3.0316	4.081
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0.32884	0
MGH54_P15_H08	NA	black	0	0.056584	0
MGH54_P15_H09	NA	black	0	0.80157	0
MGH54_P15_H10	NA	black	0	2.4249	0
MGH54_P15_H11	NA	black	0	0.10969	0
MGH54_P15_H12	0.392784841182	green3	2	2.849	2.3612
MGH54_P16_A01	NA	black	0	0.79826	0
MGH54_P16_A02	NA	black	0	1.2702	0
MGH54_P16_A04	NA	black	0	2.059	0
MGH54_P16_A05	NA	black	0	0	0
MGH54_P16_A06	0.233541025804	green3	2	1.2792	3.4589
MGH54_P16_A07	0.285422731101	green3	2	0.44573	0.64985
MGH54_P16_A08	NA	black	0	0.071763	0
MGH54_P16_A09	NA	black	0	2.2678	0
MGH54_P16_A10	0.716220999885	green3	2	0.051024	0.15704
MGH54_P16_A11	NA	black	0	0.46676	0
MGH54_P16_A12	NA	black	0	2.3291	0
MGH54_P16_B01	NA	black	0	0.80323	0
MGH54_P16_B02	NA	black	0	2.9949	0
MGH54_P16_B03	NA	black	0	0.071763	0
MGH54_P16_B04	NA	black	0	0.84077	0
MGH54_P16_B05	NA	black	0	0.19912	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	2.2351	0
MGH54_P16_B08	NA	black	0	2.1227	0
MGH54_P16_B09	NA	black	0	2.7297	0
MGH54_P16_B10	NA	black	0	0	0
MGH54_P16_B11	0.624693926676	green3	2	0.15834	0.17377
MGH54_P16_B12	NA	black	0	0.52105	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0	0
MGH54_P16_C03	NA	black	0	0.20163	0
MGH54_P16_C04	NA	black	0	0	1.9169
MGH54_P16_C05	0.687155871111	green3	2	0.063503	0.20289
MGH54_P16_C06	NA	black	0	1.9407	0
MGH54_P16_C07	NA	black	0	0	0
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	0.14274
MGH54_P16_C10	NA	black	0	0.21288	0
MGH54_P16_C11	1.15704892789	green3	2	2.1	3.9992
MGH54_P16_C12	NA	black	0	0.4957	0
MGH54_P16_D01	NA	black	0	0.12961	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	-0.907681624393	red	1	0.067639	3.7458
MGH54_P16_D04	0.395569022918	green3	2	0.082703	0.86948
MGH54_P16_D05	NA	black	0	0.079975	0
MGH54_P16_D06	2.77789858763	black	0	3.2034	4.4919
MGH54_P16_D07	NA	black	0	0	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	1.6443	0
MGH54_P16_D11	0.557083648896	green3	2	0.045443	0.53705
MGH54_P16_D12	NA	black	0	0.059355	0
MGH54_P16_E01	NA	black	0	1.8679	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0.090853	0
MGH54_P16_E05	0.497499814699	green3	2	0.301	0.22033
MGH54_P16_E06	NA	black	0	0.052416	0
MGH54_P16_E07	NA	black	0	0	0
MGH54_P16_E08	NA	black	0	1.4233	0
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	0.598364713695	green3	2	0.15704	0.24732
MGH54_P16_E11	NA	black	0	1.1603	0
MGH54_P16_E12	0.516120637115	green3	2	0.29514	0.17377
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0.060739	0
MGH54_P16_F05	NA	black	0	0	1.4605
MGH54_P16_F06	NA	black	0	0	0
MGH54_P16_F07	NA	black	0	2.2633	0
MGH54_P16_F08	NA	black	0	0.063503	0
MGH54_P16_F09	NA	black	0	0	0.26903
MGH54_P16_F10	0.353128545483	green3	2	0.17121	0.87892
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	0.648223486313	green3	2	0.082703	0.26183
MGH54_P16_G03	NA	black	0	0	0
MGH54_P16_G04	0.398080450042	green3	2	0.051024	0.8953
MGH54_P16_G05	NA	black	0	0.085425	0
MGH54_P16_G06	0.014438759625	green3	2	1.1164	2.0342
MGH54_P16_G07	NA	black	0	0.045443	0
MGH54_P16_G08	NA	black	0	0	3.745
MGH54_P16_G09	NA	black	0	0.045443	0
MGH54_P16_G10	NA	black	0	0.14012	0
MGH54_P16_G11	0.710051688157	green3	2	0.098958	0.077243
MGH54_P16_G12	NA	black	0	1.4834	0
MGH54_P16_H01	-0.7140829207	red	1	1.8758	0.37962
MGH54_P16_H02	NA	black	0	1.7004	0
MGH54_P16_H03	0.591641994589	green3	2	0.07861	0.40599
MGH54_P16_H04	NA	black	0	0.051024	0
MGH54_P16_H05	NA	black	0	0	0
MGH54_P16_H06	0.360137114504	green3	2	0.071763	0.96347
MGH54_P16_H07	NA	black	0	1.8828	0
MGH54_P16_H08	NA	black	0	0.070389	0
MGH54_P16_H09	NA	black	0	0.14405	0
MGH54_P16_H10	0.41288431645	green3	2	0.10299	0.80571
MGH54_P16_H11	NA	black	0	0	0.18903
MGH54_P16_H12	NA	black	0	0.19409	0
MGH54_P17_A01	NA	black	0	0	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	0.19283	0
MGH54_P17_A04	NA	black	0	1.8416	0
MGH54_P17_A05	NA	black	0	0.38957	0
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0.30918	0
MGH54_P17_A08	-0.168632210121	green3	2	0.085425	2.1725
MGH54_P17_A09	NA	black	0	0.08134	0
MGH54_P17_A10	0.0216309999079	green3	2	0.90227	0.24975
MGH54_P17_A11	NA	black	0	0.24245	0
MGH54_P17_A12	0.273248088177	green3	2	0.46571	0.65352
MGH54_P17_B01	NA	black	0	0.18396	0
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	0.530449378628	green3	2	0.20789	0.33228
MGH54_P17_B05	NA	black	0	0	5.178
MGH54_P17_B06	NA	black	0	0.11503	0
MGH54_P17_B07	NA	black	0	1.7643	0
MGH54_P17_B08	-1.37238959241	red	1	2.6459	0.33457
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	NA	black	0	0	0.14796
MGH54_P17_B11	NA	black	0	0.067639	0
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0.67987	0
MGH54_P17_C03	NA	black	0	0.20789	0
MGH54_P17_C04	NA	black	0	0	0.25217
MGH54_P17_C05	0.585786428661	green3	2	0.10969	0.36849
MGH54_P17_C06	0.264554168437	green3	2	0.57046	0.35389
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	0.092207	0
MGH54_P17_C09	-1.10490693316	red	1	0.074505	4.1694
MGH54_P17_C10	NA	black	0	0.68975	0
MGH54_P17_C11	NA	black	0	0.21288	0
MGH54_P17_C12	-0.851428286703	red	1	0.045443	3.5858
MGH54_P17_D01	0.463704652552	green3	2	0.088142	0.70044
MGH54_P17_D02	NA	black	0	0	0.26903
MGH54_P17_D03	NA	black	0	0.4957	0
MGH54_P17_D04	NA	black	0	0.80074	0
MGH54_P17_D05	NA	black	0	0	2.3612
MGH54_P17_D06	NA	black	0	0.15963	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0
MGH54_P17_D10	NA	black	0	0	0
MGH54_P17_D12	0.456542359841	green3	2	0.28688	0.38847
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0.2762	0
MGH54_P17_E03	0.446557292504	green3	2	0.37295	0.20163
MGH54_P17_E04	NA	black	0	0.14926	0
MGH54_P17_E05	NA	black	0	0	0.74416
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	NA	black	0	1.6327	0
MGH54_P17_E08	0.603175443864	green3	2	0.15186	0.24489
MGH54_P17_E09	0.335486032739	green3	2	0.3173	0.72421
MGH54_P17_E10	NA	black	0	0.88596	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0.19409	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	2.8505327098	black	0	3.1633	4.6066
MGH54_P17_F04	NA	black	0	0.43723	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	NA	black	0	0.089498	0
MGH54_P17_F08	NA	black	0	0	5.0493
MGH54_P17_F09	0.0137474351646	green3	2	0.9115	0.16221
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	0.15445	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	0.406501339338	green3	2	0.22774	0.65352
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0.079975	0
MGH54_P17_G04	NA	black	0	0.085425	0
MGH54_P17_G05	NA	black	0	0.089498	0
MGH54_P17_G06	NA	black	0	0.36289	0
MGH54_P17_G07	0.104770807732	green3	2	0.67807	1.0363
MGH54_P17_G08	NA	black	0	0.063503	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0.055196	0
MGH54_P17_G11	0.727255753019	green3	2	0.027154	0.17505
MGH54_P17_G12	NA	black	0	0.67627	0
MGH54_P17_H01	NA	black	0	0.098958	0
MGH54_P17_H02	NA	black	0	0	0.26183
MGH54_P17_H05	0.401259928653	green3	2	0.31846	0.50182
MGH54_P17_H06	NA	black	0	0.22033	0
MGH54_P17_H07	NA	black	0	0.11636	0
MGH54_P17_H08	NA	black	0	0	0.47405
MGH54_P17_H09	NA	black	0	0.42008	0
MGH54_P17_H10	NA	black	0	1.5266	0
MGH54_P17_H11	NA	black	0	2.6839	0
MGH54_P17_H12	-1.24441949481	red	1	0.13488	4.6327
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	NA	black	0	0	0
MGH54_P6_A03	NA	black	0	2.0776	0
MGH54_P6_A04	NA	black	0	0.29631	0
MGH54_P6_A05	NA	black	0	0.11636	0
MGH54_P6_A06	NA	black	0	0.42868	0
MGH54_P6_A07	-0.626981896057	red	1	1.7476	0.34937
MGH54_P6_A08	NA	black	0	0.5888	0
MGH54_P6_A09	-0.551137521468	red	1	2.0979	0.9501
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	4.18395884925	black	0	3.6719	5.1446
MGH54_P6_A12	0.173100491748	green3	2	0.35952	1.2172
MGH54_P6_B01	NA	black	0	0.29042	0
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	-2.39852242848	red	1	3.5736	0.17249
MGH54_P6_B04	-0.0799071971348	green3	2	1.0377	0.34483
MGH54_P6_B05	NA	black	0	1.7022	0
MGH54_P6_B06	-0.901224971661	red	1	0.39726	4.736
MGH54_P6_B07	0.044772751173	green3	2	1.7053	2.0004
MGH54_P6_B08	NA	black	0	1.4931	0
MGH54_P6_B09	NA	black	0	0.23266	0
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	0.72596	0
MGH54_P6_B12	NA	black	0	0	0.37518
MGH54_P6_C01	NA	black	0	0.14926	0
MGH54_P6_C02	NA	black	0	1.5801	0
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	0.111225466078	green3	2	0.7891	0.24732
MGH54_P6_C06	NA	black	0	0.22404	0
MGH54_P6_C07	NA	black	0	2.8848	0
MGH54_P6_C08	0.39362025081	green3	2	0.41792	0.27381
MGH54_P6_C09	0.18936247251	green3	2	0.31615	1.2035
MGH54_P6_C10	NA	black	0	0.1003	0
MGH54_P6_C11	NA	black	0	0.53207	0
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	2.2765
MGH54_P6_D02	NA	black	0	2.0735	0
MGH54_P6_D03	NA	black	0	0.6397	0
MGH54_P6_D04	NA	black	0	0.16864	0
MGH54_P6_D05	NA	black	0	2.4206	0
MGH54_P6_D07	-0.410652322456	red	1	0.22527	2.8867
MGH54_P6_D08	NA	black	0	0.81311	0
MGH54_P6_D09	NA	black	0	0.24367	0
MGH54_P6_D10	0.556924693966	green3	2	0.1865	0.301
MGH54_P6_D11	NA	black	0	0	2.6803
MGH54_P6_D12	-0.507156423898	red	1	1.8082	0.72247
MGH54_P6_E02	NA	black	0	0.33571	0
MGH54_P6_E03	NA	black	0	0.28924	0
MGH54_P6_E04	0.501394726982	green3	2	0.10568	0.58496
MGH54_P6_E05	0.192411912763	green3	2	0.40926	1.0909
MGH54_P6_E07	NA	black	0	0.39835	0
MGH54_P6_E08	NA	black	0	0.13619	0
MGH54_P6_E09	NA	black	0	0.10434	0
MGH54_P6_E10	NA	black	0	0	0.33571
MGH54_P6_E11	NA	black	0	0.53107	0
MGH54_P6_E12	NA	black	0	2.7166	0
MGH54_P6_F01	NA	black	0	2.2537	0
MGH54_P6_F02	-0.132839316042	green3	2	1.2552	1.005
MGH54_P6_F03	NA	black	0	0.22527	0
MGH54_P6_F05	0.540265472292	green3	2	0.14535	0.42331
MGH54_P6_F06	NA	black	0	2.126	0
MGH54_P6_F07	0.439418405187	green3	2	0.26183	0.49467
MGH54_P6_F08	NA	black	0	1.3334	0
MGH54_P6_F09	NA	black	0	0.4489	0
MGH54_P6_F10	0.346144098577	green3	2	0.40054	0.51299
MGH54_P6_F11	0.130699859176	green3	2	0.75617	0.33571
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0.37629	0
MGH54_P6_G02	0.193660151302	green3	2	0.19787	1.281
MGH54_P6_G03	NA	black	0	0.097611	0
MGH54_P6_G04	0.998758451522	green3	2	1.972	3.9407
MGH54_P6_G06	0.610576563219	green3	2	0.098958	0.32539
MGH54_P6_G07	-0.515242565422	red	1	1.6112	0.36177
MGH54_P6_G08	NA	black	0	0	0.31846
MGH54_P6_G09	-0.0606068517523	green3	2	0.90227	3.2929
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0.29983	0
MGH54_P6_H01	NA	black	0	0.02432	0
MGH54_P6_H03	NA	black	0	0.66721	0
MGH54_P6_H05	0.140862268473	green3	2	0.6581	0.82456
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0.29278	0
