Cell_name	Zvalue	Color	Cluster	BRCA1	IGF1
MGH60_P7_E02	NA	black	0	0.1635	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	0.25701
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0.70044	0
MGH60_P7_E07	NA	black	0	2.3462	0
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0.20539	0
MGH60_P7_F01	NA	black	0	0.001442	0
MGH60_P7_F03	0.130278734605	green3	2	0.20664	0.10568
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	0.00435342927662	green3	2	0.6173	0.20038
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0.2228
MGH60_P7_F08	-0.338380943511	black	0	1.6866	0.123
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0.20789	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	0.112681360358	green3	2	0.22651	0.13093
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0.37629	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	-0.606764190403	black	0	2.0973	0.052416
MGH60_P7_G08	NA	black	0	0	0.082703
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0	0.12961
MGH60_P7_G12	0.120846186521	green3	2	0.20539	0.12565
MGH60_P7_H01	NA	black	0	0	0.10434
MGH60_P7_H02	NA	black	0	0	0.13488
MGH60_P7_H03	0.179304524071	green3	2	0.0057593	0.1177
MGH60_P7_H04	NA	black	0	0	0.059355
MGH60_P7_H05	NA	black	0	0.30334	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0.20789	0
MGH60_P7_H09	0.136746650191	green3	2	0.09356	0.14796
MGH60_P7_H10	NA	black	0	0	0.10702
MGH60_P7_H11	NA	black	0	0.12168	0
MGH60_P7_H12	NA	black	0	0.11237	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0.37295
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	1.2833	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	0.0220798986001	green3	2	0.83754	0.4813
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0.94636
MGH60_P3_C07	NA	black	0	0	0.72857
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	3.4569	0
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0.90458
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	1.9027	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	1.8168	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	1.8774	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	1.9546	0
MGH60_P3_F09	-0.097201725066	green3	2	1.0676	0.19156
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	1.3323	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	1.2418
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0.63134	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0.29983
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0.70841
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	1.1447	0
97_P3_G10	NA	black	0	0.32423	0
97_P3_H02	NA	black	0	0	0
97_P3_A07	NA	black	0	0	0
97_P3_C03	NA	black	0	2.5801	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0	0.075875
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0.1635
97_P3_C07	NA	black	0	0	0.26544
97_P3_E04	NA	black	0	0	0.12961
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.067639
97_P3_E05	NA	black	0	1.294	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	0.24245	0
97_P3_H11	3.71856202864	black	0	1.9561	3.0347
97_P3_C10	NA	black	0	0	0.12433
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.24245
97_P3_C01	NA	black	0	0	0.1776
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0	0
97_P3_E01	NA	black	0	0.48543	0
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0.16607	0
97_P3_F05	NA	black	0	0	0.20414
97_P3_G12	NA	black	0	0.28806	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	0
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0.18269
97_P3_H03	0.0276987937586	green3	2	0.45523	0.24367
97_P3_C02	NA	black	0	0	0.32308
97_P3_G06	NA	black	0	0	0.092207
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0.4489
97_P3_E10	0.078472487138	green3	2	0.3115	0.16221
97_P3_G01	NA	black	0	0	0.1375
97_P3_A08	NA	black	0	0	0.23879
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0.090853
97_P3_E11	0.0252349824097	green3	2	0.21785	0.31615
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	0.11503
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	0.14796
97_P3_D09	NA	black	0	0.2762	0
97_P3_F01	NA	black	0	0	0.034216
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	0
97_P3_H05	0.0900341171578	green3	2	0.3115	0.13093
97_P3_F12	0.0848166147804	green3	2	0.37184	0.09356
97_P3_F04	-0.325269472958	black	0	1.6911	0.13488
97_P3_C11	NA	black	0	0.20789	0
97_P3_F08	0.112420515455	green3	2	0.23879	0.12433
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	0.24975
97_P3_C06	NA	black	0	0	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	0.0503564999248	green3	2	0.38847	0.19787
97_P3_C08	NA	black	0	0	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0.041243	0
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	0.338
97_P3_H10	NA	black	0	0	0
97_P5_B09	NA	black	0	0	0.26424
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.0411974227607	green3	2	0.37629	0.23634
97_P6_G02	NA	black	0	0.32654	0
97_P6_E06	0.0116473146009	green3	2	0.21909	0.34369
97_P6_A03	0.0855492120659	green3	2	0.14535	0.21661
97_P5_F07	NA	black	0	0.24975	0
97_P5_B05	-0.355253706303	black	0	2.2147	0.21785
97_P6_B11	NA	black	0	0	0.33571
97_P6_E08	NA	black	0	0	0.16479
97_P6_A09	0.096155393014	green3	2	0.27023	0.14274
97_P6_B04	NA	black	0	0	0.21412
97_P5_A02	NA	black	0	0	0
97_P5_C02	NA	black	0	0.37295	0
97_P6_F09	-0.0256686197623	green3	2	0.75189	0.18523
97_P5_A04	NA	black	0	0	0.15445
97_P5_C04	NA	black	0	0	0.14535
97_P6_D07	NA	black	0	0	0
97_P6_A12	0.144371128475	green3	2	0.1776	0.094912
97_P6_C06	NA	black	0	0	0
97_P6_H04	NA	black	0	0.53804	0
97_P5_D09	NA	black	0	0	0.074505
97_P6_F03	NA	black	0	0	0.25338
97_P6_F11	NA	black	0	0.29278	0
97_P6_H09	NA	black	0	0.22404	0
97_P6_B08	NA	black	0	0	0
97_P5_A10	0.050854410914	green3	2	0.38957	0.19535
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	0.30801
97_P5_G04	NA	black	0	0	0.22404
97_P6_H01	NA	black	0	2.3448	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	-0.0586080841261	green3	2	0.19912	0.47923
97_P6_B10	NA	black	0	0	0.49365
97_P6_F04	NA	black	0	0.22774	0
97_P5_E07	NA	black	0	0	0.12565
97_P5_G02	NA	black	0	0	0.090853
97_P5_C11	NA	black	0	0	0.084064
97_P5_A03	0.050050486123	green3	2	0.15445	0.27739
97_P6_B02	NA	black	0	0	0.38736
97_P6_H12	-0.23339771297	black	0	1.2969	0.088142
97_P6_F12	NA	black	0	0	0.16993
97_P6_A02	NA	black	0	0.81476	0
97_P5_C12	NA	black	0	0	0.16479
97_P5_C01	NA	black	0	0	0
97_P5_B07	0.04001695694	green3	2	0.19787	0.28924
97_P5_A08	NA	black	0	0	0
97_P6_H08	NA	black	0	0	0.45101
97_P5_E11	-0.0202814507762	green3	2	0.24489	0.41143
97_P6_A01	NA	black	0	0.19409	0
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.1776
97_P5_C10	0.000870669436991	green3	2	0.80074	0.38515
97_P6_C11	NA	black	0	0	0.26903
97_P6_E07	NA	black	0	0.54102	0
97_P6_E05	NA	black	0	0	0.11636
97_P5_G07	-0.0271101085653	green3	2	0.29866	0.43616
97_P5_D04	-0.0286701026619	green3	2	0.40708	0.47405
97_P6_B03	NA	black	0	0	0.13619
97_P5_H01	NA	black	0	2.5185	0
97_P6_A11	NA	black	0	0.62106	0
97_P6_E09	0.094766162352	green3	2	0.27143	0.14535
97_P6_A10	-0.0899593882365	green3	2	0.30217	0.59072
97_P5_E02	NA	black	0	0.2558	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	0.19535
97_P6_B12	NA	black	0	0	0
97_P5_H10	NA	black	0	0	0
97_P6_A04	NA	black	0	0	0
97_P5_B12	NA	black	0	0	0.41251
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0.10836
97_P6_E04	NA	black	0	0	0.25217
97_P6_D04	NA	black	0	1.0807	0
97_P5_D02	NA	black	0	0	0.05797
97_P6_G10	0.147015230475	green3	2	0.053806	0.14666
97_P5_B04	NA	black	0	0.28333	0
97_P6_E03	-0.0127641389056	green3	2	0.2762	0.39835
97_P5_E05	0.0885932345133	green3	2	0.2857	0.15186
97_P5_G05	-0.658376909175	black	0	2.3612	0.086784
97_P5_D03	NA	black	0	0	0.12035
97_P5_C07	NA	black	0	2.4447	0
97_P6_C12	-0.0312669188252	green3	2	0.25701	0.43723
97_P6_B09	NA	black	0	0	0.012926
97_P5_D07	NA	black	0	0	0
97_P6_A05	NA	black	0	0.1635	0
97_P5_C08	NA	black	0	0	0
97_P5_B03	0.138790821362	green3	2	0.17505	0.10702
97_P6_G08	0.177585938223	green3	2	0.16092	0.042644
97_P6_D12	-0.0682328249094	green3	2	0.48543	0.71809
97_P6_D01	NA	black	0	0	0.23511
97_P5_H08	NA	black	0	0	0.2228
97_P6_C07	NA	black	0	0	0.51702
97_P6_C02	NA	black	0	0	0.1375
97_P5_F02	NA	black	0	0	0.13225
97_P5_F04	NA	black	0	0	0.25942
97_P5_H02	NA	black	0	0	0.19787
97_P6_C08	NA	black	0	0.32539	0
97_P5_E03	NA	black	0	0.19283	0
97_P6_D05	NA	black	0	0	0.2558
97_P5_D01	0.0737386361635	green3	2	0.32193	0.16864
97_P6_F05	NA	black	0	0	0.044044
97_P5_H06	NA	black	0	0	0.12035
97_P5_H11	NA	black	0	0	0.30918
97_P5_E06	NA	black	0	0	0.25822
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0
97_P5_B02	0.027986377594	green3	2	0.20914	0.3115
97_P5_E10	NA	black	0	0	0.21537
97_P5_B11	NA	black	0	0	0.12565
97_P6_G07	NA	black	0	0.45838	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0.69064	0
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	0
97_P6_G04	0.0149540851782	green3	2	0.53506	0.25217
97_P6_B05	NA	black	0	0	0.1003
97_P5_D06	NA	black	0	0	0
97_P6_F08	NA	black	0	0	0
97_P5_F06	NA	black	0	0	0.34028
97_P5_D08	NA	black	0	0	0
97_P5_G11	0.143346946309	green3	2	0.20289	0.08134
97_P6_F10	NA	black	0	0.19283	0
97_P5_H07	NA	black	0	0	0
97_P5_A07	0.0855063860586	green3	2	0.19661	0.20038
97_P6_G11	NA	black	0	0.48233	0
97_P5_C03	NA	black	0	0	0.17121
97_P5_F01	NA	black	0	0	0.37184
97_P6_E01	-0.147966728034	red	1	1.3612	0.21661
97_P5_F03	0.0905525077209	green3	2	0.20664	0.1865
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	0
97_P6_E12	NA	black	0	0	0.19787
97_P5_G10	NA	black	0	0	0.17377
97_P5_C05	NA	black	0	0	0.19409
97_P6_D11	NA	black	0	0	0.12565
97_P5_H09	NA	black	0	0	0
97_P6_B06	0.0574393307863	green3	2	0.35614	0.19535
97_P5_F09	NA	black	0	0	0.079975
97_P6_F02	NA	black	0	0	0.41576
97_P5_D11	NA	black	0	0	0.61542
97_P5_H03	NA	black	0	0	0.42653
97_P5_D05	NA	black	0	0	0
97_P6_H05	NA	black	0	0	0.63784
97_P6_D09	0.0657522292355	green3	2	0.338	0.18142
97_P6_G09	NA	black	0	0	0
97_P6_D08	NA	black	0	0	0.98185
97_P5_G06	NA	black	0	0.41576	0
97_P5_A01	NA	black	0	0	0.32998
97_P6_H10	0.0973656941158	green3	2	0.26544	0.14274
97_P5_G01	NA	black	0	0	0
97_P6_E02	NA	black	0	0	0.31499
97_P6_B01	NA	black	0	0	0
97_P5_F10	0.18957040857	green3	2	0.10702	0.055196
97_P6_C10	NA	black	0	0	0.10434
97_P5_C09	0.0574615108406	green3	2	0.096262	0.27381
97_P5_E12	0.111165845438	green3	2	0.16221	0.16479
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0.20789
97_P6_A07	NA	black	0	0	0.23389
97_P5_G03	0.170567887114	green3	2	0.098958	0.090853
97_P6_G12	NA	black	0	0	0
97_P6_C03	-1.36645762828	black	0	3.743	0.066261
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	1.7299	0
97_P5_G12	NA	black	0	0	0.56365
97_P5_G09	NA	black	0	0	0.15575
97_P5_H04	NA	black	0	0	0
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	0.21039
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0.25096	0
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	0	0
MGH97_P7_C02	NA	black	0	0	0.16736
MGH97_P7_F10	NA	black	0	0.21537	0
MGH97_P7_H05	0.100513960832	green3	2	0.26183	0.1375
MGH97_P7_B04	NA	black	0	0	0.57046
MGH97_P7_F09	NA	black	0	0.1776	0
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0.1865
MGH97_P7_G07	NA	black	0	0	0.20914
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0.14012
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0.13356
MGH97_P7_E09	NA	black	0	0	0.11503
MGH97_P7_B01	NA	black	0	0	0
MGH97_P7_G06	NA	black	0	0.034216	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0.23266
MGH97_P7_B12	0.206273381983	green3	2	0.13488	0.0086303
MGH97_P7_H07	NA	black	0	0	0.19409
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	3.2725	0
MGH97_P7_G09	0.0885305469853	green3	2	0.19409	0.19535
MGH97_P7_E06	NA	black	0	0	0.17632
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0.082703
MGH97_P7_G03	NA	black	0	1.3533	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0.27381
MGH97_P7_E08	NA	black	0	0	0.32539
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	0
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0.65168	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.47612	0
MGH97_P7_F08	NA	black	0	0	0.12168
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.093137736664	green3	2	0.1903	0.18777
MGH97_P7_C12	NA	black	0	0.13619	0
MGH97_P7_H11	NA	black	0	0	0.11902
MGH97_P7_A04	NA	black	0	0	0
MGH97_P7_H06	NA	black	0	0.32077	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0.20163	0
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	1.792	0
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	0.121497135888	green3	2	0.22157	0.11503
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.090853
MGH97_P7_B03	NA	black	0	0	0.12829
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	0.11636
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0.097611
MGH97_P8_A11	NA	black	0	0	0.09356
MGH97_P10_A12	NA	black	0	0	0
MGH97_P10_E09	NA	black	0	0	0
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	-0.0125426440694	green3	2	0.70221	0.20789
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	0.12829
MGH97_P10_E03	NA	black	0	0	0.27262
MGH97_P10_D04	NA	black	0	0	0.29631
MGH97_P9_D12	NA	black	0	0.2302	0
MGH97_P8_H06	NA	black	0	0	0.17632
MGH97_P8_H11	NA	black	0	0	0.32193
MGH97_P9_F12	NA	black	0	0	0
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0.24245	0
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0.34028
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.11237
MGH97_P9_F10	NA	black	0	0.17249	0
MGH97_P10_F10	0.198686866148	green3	2	0.11636	0.034216
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0.15963
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0.018634	0
MGH97_P10_D11	NA	black	0	0	0.05797
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.1003
MGH97_P8_D04	NA	black	0	3.0328	0
MGH97_P8_F08	NA	black	0	0	0.17505
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	1.0342	0
MGH97_P9_F01	NA	black	0	0	0
MGH97_P8_B08	NA	black	0	0	0.31383
MGH97_P8_A09	0.0732057256081	green3	2	0.37518	0.12961
MGH97_P9_A03	NA	black	0	0	1.2425
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	0.13225
MGH97_P10_A06	NA	black	0	0.41792	0
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	0.170407244153	green3	2	0.1375	0.070389
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0.21909	0
MGH97_P9_G11	0.0238243999552	green3	2	0.54399	0.15445
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	0.0220350685677	green3	2	0.49262	0.24489
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	2.3986	0
MGH97_P8_C10	NA	black	0	0.16736	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0	0
MGH97_P8_H08	NA	black	0	0	0.19156
MGH97_P8_F01	NA	black	0	0.20038	0
MGH97_P10_H09	NA	black	0	0.71984	0
MGH97_P10_E06	NA	black	0	0	0
MGH97_P10_D10	NA	black	0	0	0.11636
MGH97_P10_A03	NA	black	0	0	0.20038
MGH97_P10_A05	0.0341450822521	green3	2	0.19535	0.301
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0	0.15445
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	0.149588559313	green3	2	0.21785	0.05797
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	NA	black	0	0.16479	0
MGH97_P10_G03	NA	black	0	0	0.21785
MGH97_P8_B03	NA	black	0	0	0
MGH97_P10_H07	NA	black	0	0.24975	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	-0.414877796736	black	0	1.8003	0.096262
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.19156
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0.46676	0
MGH97_P10_H05	-1.02416581533	black	0	3.3741	0.11503
MGH97_P9_F07	NA	black	0	1.513	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	0.20914
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	NA	black	0	0	0.27739
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0.2461
MGH97_P10_B11	0.117214462913	green3	2	0.2302	0.11902
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0.41251	0
MGH97_P8_D10	0.0156791809483	green3	2	0.33113	0.32654
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	0.0715096252082	green3	2	0.40054	0.10969
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0.13093
MGH97_P10_C07	NA	black	0	0	0.12565
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	NA	black	0	2.0524	0
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0	0.10568
MGH97_P8_B11	NA	black	0	0.21785	0
MGH97_P10_C01	NA	black	0	0	0
MGH97_P9_D04	NA	black	0	0	0.69064
MGH97_P10_B06	NA	black	0	0	0
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	NA	black	0	0	0.19409
MGH97_P9_B04	NA	black	0	0	0
MGH97_P9_C12	NA	black	0	0.19409	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0.86235	0
MGH97_P10_G12	NA	black	0	0	0.18903
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	0.24975	0
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	NA	black	0	0.19283	0
MGH97_P8_H03	NA	black	0	0	0
