Cell_name	Zvalue	Color	Cluster	HLA-E	MYC
MGH54_P13_C01	0.658006019504	green3	2	3.6639	5.396
MGH54_P13_C02	NA	black	0	0	5.3911
MGH54_P13_C03	NA	black	0	0.57143	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	3.7268	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	4.1275
MGH54_P13_C09	NA	black	0	0.38184	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0.7891
MGH54_P13_C12	NA	black	0	0	1.7351
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	0	3.76
MGH54_P13_D05	NA	black	0	0	1.0043
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	3.8774
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0.38405	0
MGH54_P13_E04	NA	black	0	0	1.4163
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	6.2681	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	NA	black	0	0	0
MGH54_P13_E11	NA	black	0	0.25942	0
MGH54_P13_E12	NA	black	0	0	0.38626
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0	0.82456
MGH54_P13_F03	NA	black	0	0	2.6406
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	4.6933
MGH54_P13_F06	0.377192819203	green3	2	0.24367	2.5301
MGH54_P13_F07	-0.323032492192	green3	2	0.35614	4.2993
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0.29748	0
MGH54_P13_G03	NA	black	0	0	2.3713
MGH54_P13_G05	NA	black	0	0	3.5545
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	0.634518947117	green3	2	4.6521	4.6257
MGH54_P13_G08	NA	black	0	0	0.55876
MGH54_P13_G09	NA	black	0	0.26903	0
MGH54_P13_G10	NA	black	0	0	5.8256
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	2.0405
MGH54_P13_H02	NA	black	0	0	0.39944
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	0.604267020526	green3	2	0.30685	1.8972
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	6.4921	0
MGH54_P13_H10	-0.481831267917	green3	2	0.26784	4.6413
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	0	3.9914
MGH60_P4_A06	-0.174260358975	green3	2	0.20163	3.8796
MGH60_P4_A07	NA	black	0	0.34483	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0.47093	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	NA	black	0	0	2.6309
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	0	1.8699
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	5.5778
MGH60_P4_B08	NA	black	0	3.0554	0
MGH60_P4_B09	NA	black	0	0	4.5491
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	-0.358517545264	green3	2	0.33457	4.378
MGH60_P4_B12	NA	black	0	0.34937	0
MGH60_P4_C01	NA	black	0	0	3.6835
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	NA	black	0	0	0
MGH60_P4_C06	NA	black	0	0	0
MGH60_P4_C07	NA	black	0	0	5.3236
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0	2.9449
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	NA	black	0	0	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0.79327
MGH60_P4_D08	NA	black	0	0	3.9896
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	NA	black	0	0	0.59264
MGH60_P4_E01	NA	black	0	0	0.50182
MGH60_P4_E02	NA	black	0	2.394	0
MGH60_P4_E03	NA	black	0	0	4.079
MGH60_P4_E04	NA	black	0	0	3.0113
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0	0.40708
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	-0.358730626086	green3	2	0.22527	4.3242
MGH60_P4_F06	NA	black	0	0	5.1341
MGH60_P4_F07	NA	black	0	2.5683	0
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0.5955	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0	4.3857
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	NA	black	0	0.11103	0
MGH60_P4_G05	NA	black	0	0.54201	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	0.47301	0
MGH60_P4_G09	NA	black	0	4.7366	0
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	4.2317	0
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	0
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	4.1942
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	0.78827
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	1.69807233755	blue	3	5.7868	5.6009
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	3.089
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0.33113	0
MGH60_P5_A12	NA	black	0	0.066261	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	3.8412
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	3.735
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	0.248261107845	green3	2	0.1177	2.8916
MGH60_P5_C01	NA	black	0	3.0988	0
MGH60_P5_C02	NA	black	0	0	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	5.6472
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0	3.2763
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	3.9305
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	0.135661353711	green3	2	2.5425	4.8488
MGH60_P5_D05	0.317087676313	green3	2	3.6037	4.4386
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	1.884
MGH60_P5_D10	0.0800106502041	green3	2	1.0398	3.1248
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	4.3674
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	NA	black	0	0	3.3612
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	3.8854	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.15056	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	4.9612	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	4.3021
MGH60_P5_F12	NA	black	0	0	0
MGH60_P5_G01	NA	black	0	3.8597	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	0	0
MGH60_P5_G06	NA	black	0	6.4894	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	NA	black	0	0	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	NA	black	0	0	4.0253
MGH60_P5_H01	NA	black	0	4.7914	0
MGH60_P5_H02	-0.84460751908	green3	2	3.4716	0.95977
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0.45418	0
MGH60_P5_H09	NA	black	0	0	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	4.7959
MGH60_P5_H12	NA	black	0	0.65076	0
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	0
MGH60_P6_A03	NA	black	0	0	1.9749
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	NA	black	0	0.21412	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	0	0
MGH60_P6_A08	1.11007007577	blue	3	0.23266	0.64616
MGH60_P6_A09	NA	black	0	5.4888	0
MGH60_P6_A10	NA	black	0	0.56657	0
MGH60_P6_A11	NA	black	0	0.63784	0
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	4.4911	0
MGH60_P6_B06	NA	black	0	0	3.1704
MGH60_P6_B07	NA	black	0	0.47612	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	1.79241285595	blue	3	5.2279	6.1107
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0	0
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	1.1827
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	1.0179	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	0
MGH60_P6_D09	NA	black	0	0	0.61164
MGH60_P6_D11	NA	black	0	0	0
MGH60_P6_D12	NA	black	0	0	0
MGH60_P6_E01	-1.69720484322	red	1	4.7399	0.77231
MGH60_P6_E02	0.315062086243	green3	2	1.1362	1.8914
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	2.0868	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	5.1084
MGH60_P6_E10	0.824164174071	blue	3	0.75702	0.47612
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0.37962	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	0.5438788977	green3	2	0.37629	1.9978
MGH60_P6_F09	-1.13942695467	green3	2	0.11503	5.9876
MGH60_P6_F10	NA	black	0	0	0
MGH60_P6_F11	0.249671559162	green3	2	5.2663	3.8791
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	1.0151	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	0.973096921596	blue	3	0.38736	0.76299
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	0	3.4921
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0	0
MGH60_P6_H02	NA	black	0	0	1.3818
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0	0
MGH60_P6_H08	NA	black	0	0.30217	0
MGH60_P6_H09	NA	black	0	0	4.5529
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0.41359
MGH60_P6_H12	NA	black	0	0	0
MGH60_P7_A01	NA	black	0	0	0
MGH60_P7_A02	NA	black	0	4.4195	0
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0.30334	0
MGH60_P7_A05	-0.461597824784	green3	2	0.35952	4.6525
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	3.9752	0
MGH60_P7_A11	NA	black	0	0.17249	0
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	0	4.4227
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	2.6471
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	NA	black	0	0	0
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0.2916	0
MGH60_P7_C04	NA	black	0	0.72509	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	2.5188	0
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	NA	black	0	0	0.34596
MGH60_P7_C12	NA	black	0	0	0
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	1.1725	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	0
MGH60_P7_D09	NA	black	0	0	0
MGH60_P7_D10	NA	black	0	0.2228	0
MGH60_P7_D11	NA	black	0	0.60692	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	2.7662	0
MGH60_P7_E04	2.2142968775	black	0	5.8164	6.2211
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	0
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	NA	black	0	0	2.7725
MGH60_P7_E09	NA	black	0	0	1.2253
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0	5.8671
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	0
MGH60_P7_F04	NA	black	0	0.4957	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	NA	black	0	0.31034	0
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0.32539	0
MGH60_P7_F12	NA	black	0	0.23879	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0
MGH60_P7_G03	NA	black	0	0	4.7858
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0.11636	0
MGH60_P7_G07	NA	black	0	0	0
MGH60_P7_G08	NA	black	0	4.948	0
MGH60_P7_G09	NA	black	0	0.7476	0
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	NA	black	0	0	3.139
MGH60_P7_H02	0.166021054414	green3	2	2.9098	4.3952
MGH60_P7_H03	NA	black	0	0.090853	0
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	1.544
MGH60_P7_H07	NA	black	0	0.18015	0
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	NA	black	0	0.29514	0
MGH60_P7_H10	NA	black	0	0.65992	0
MGH60_P7_H11	NA	black	0	0	4.5274
MGH60_P7_H12	NA	black	0	0	0
MGH60_P3_A01	NA	black	0	0	3.5553
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	3.858
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	3.0507
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	1.4988
MGH60_P3_B01	NA	black	0	2.3609	0
MGH60_P3_B04	NA	black	0	0	3.7157
MGH60_P3_B06	NA	black	0	0	5.9235
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	2.0247	0
MGH60_P3_C03	NA	black	0	0	4.4987
MGH60_P3_C04	NA	black	0	0	1.9616
MGH60_P3_C07	NA	black	0	6.6995	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	1.1941	0
MGH60_P3_D01	NA	black	0	0	2.9445
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	2.4019	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	0.658605792649	green3	2	5.1633	4.483
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	0.131619404066	green3	2	1.6763	1.763
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	1.6126	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	-0.947123336502	green3	2	4.0947	1.4942
MGH60_P3_E12	0.135829829545	green3	2	1.1276	2.8184
MGH60_P3_F01	NA	black	0	0	3.1122
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	5.3792
MGH60_P3_F07	-0.515955869235	green3	2	3.5747	2.03
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	5.5039	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	6.5828
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	4.5454	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0.42546	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	1.4766	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	2.4797	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.900231717123	blue	3	0.32769	1.067
97_P3_G10	-0.0898195728373	green3	2	0.43296	3.7126
97_P3_H02	NA	black	0	0	2.2934
97_P3_A07	NA	black	0	0	2.059
97_P3_C03	NA	black	0	0	3.651
97_P3_H09	NA	black	0	1.0489	0
97_P3_H12	NA	black	0	0.36065	0
97_P3_H08	NA	black	0	0.42008	0
97_P3_E02	NA	black	0	0.37072	0
97_P3_E07	NA	black	0	0.66448	0
97_P3_C07	NA	black	0	0	3.975
97_P3_E04	NA	black	0	0	3.6223
97_P3_C04	NA	black	0	0	2.6432
97_P3_F10	NA	black	0	0	6.3353
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	4.1438
97_P3_G04	NA	black	0	0.46884	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	2.9546
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	0	0
97_P3_H11	NA	black	0	0	2.0625
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	3.9577
97_P3_F06	NA	black	0	0.32884	0
97_P3_C01	-0.476884944637	green3	2	0.053806	4.5061
97_P3_A04	NA	black	0	0	0.52406
97_P3_C09	NA	black	0	0.301	0
97_P3_D10	NA	black	0	0	3.4116
97_P3_H07	NA	black	0	0.46676	0
97_P3_E01	NA	black	0	0	0
97_P3_E03	NA	black	0	0	3.7356
97_P3_B10	-0.504035352439	green3	2	0.20289	4.6522
97_P3_F05	NA	black	0	0	4.513
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	1.6906
97_P3_B07	NA	black	0	0	2.625
97_P3_G02	0.442895050628	green3	2	0.71282	1.9668
97_P3_G11	NA	black	0	0	1.8596
97_P3_F11	0.315192009892	green3	2	0.10969	2.7386
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	0	2.2957
97_P3_G06	0.199785577721	green3	2	0.038436	3.0213
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	0	3.8395
97_P3_G01	0.618690108352	green3	2	0.35389	1.8127
97_P3_A08	NA	black	0	0	2.0528
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	3.4951
97_P3_E11	NA	black	0	0.49672	0
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	4.5554	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	1.516
97_P3_D05	NA	black	0	0	0
97_P3_D12	-0.169002356484	green3	2	1.359	4.511
97_P3_D09	NA	black	0	0	2.2271
97_P3_F01	NA	black	0	7.6528	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	2.3793
97_P3_H05	NA	black	0	0	3.5966
97_P3_F12	NA	black	0	0	3.6353
97_P3_F04	NA	black	0	0	0
97_P3_C11	NA	black	0	0	3.6707
97_P3_F08	NA	black	0	0	2.6805
97_P3_C05	0.415291955276	green3	2	0.49467	2.2657
97_P3_F09	NA	black	0	0	2.9036
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	4.3865
97_P3_F02	NA	black	0	0.44996	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	4.1457
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	1.237
97_P3_D08	NA	black	0	0	2.6897
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0.17505	0
97_P3_A02	NA	black	0	0	0.85917
97_P3_B06	NA	black	0	0	0
97_P3_H10	-0.371943880924	green3	2	0.71545	4.6733
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0	0
97_P6_G02	NA	black	0	0	0
97_P6_E06	NA	black	0	0	1.4185
97_P6_A03	NA	black	0	0.15186	0
97_P5_F07	NA	black	0	0	3.8653
97_P5_B05	0.121384051288	green3	2	0.73552	3.0618
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0	4.1322
97_P6_A09	NA	black	0	0.59072	0
97_P6_B04	NA	black	0	1.394	0
