Cell_name	Zvalue	Color	Cluster	ERCC4	FOS
MGH60_P4_D08	NA	black	0	0	3.9606
MGH60_P4_D10	-0.343122301441	red	1	0.33457	9.3825
MGH60_P4_D12	NA	black	0	0	6.2376
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	7.7461
MGH60_P4_E04	0.350782613401	red	1	1.2388	9.9522
MGH60_P4_E05	NA	black	0	0	4.3686
MGH60_P4_E06	-0.230870348671	red	1	0.35952	8.7842
MGH60_P4_E07	NA	black	0	0	5.5516
MGH60_P4_E08	NA	black	0	0	11.72
MGH60_P4_E09	0.318951916024	red	1	0.43723	4.9009
MGH60_P4_E11	NA	black	0	0	9.9944
MGH60_P4_E12	NA	black	0	0.37072	0
MGH60_P4_F01	NA	black	0	0	5.2764
MGH60_P4_F02	NA	black	0	0	9.9259
MGH60_P4_F03	NA	black	0	0	10.166
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	NA	black	0	0	9.3907
MGH60_P4_F06	NA	black	0	0	11.261
MGH60_P4_F07	-0.1908597551	red	1	0.50386	9.0554
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	7.0404
MGH60_P4_F10	-0.117046932538	red	1	0.95233	4.4181
MGH60_P4_F11	-0.65881609988	red	1	1.7761	5.238
MGH60_P4_F12	0.894788375164	red	1	2.08	9.4985
MGH60_P4_G01	0.563872032549	red	1	0.096262	5.0239
MGH60_P4_G02	NA	black	0	0	9.1598
MGH60_P4_G03	-0.0177715961523	red	1	1.067	7.1022
MGH60_P4_G04	NA	black	0	0.053806	0
MGH60_P4_G05	NA	black	0	0	0.56365
MGH60_P4_G06	NA	black	0	0	5.7227
MGH60_P4_G07	-0.827774481611	red	1	2.487	5.8353
MGH60_P4_G08	NA	black	0	2.6663	0
MGH60_P4_G09	-2.04034624526	black	0	3.9552	5.381
MGH60_P4_G10	NA	black	0	0	7.8668
MGH60_P4_G11	-1.73680291944	black	0	2.6844	4.5222
MGH60_P4_G12	0.763671799911	red	1	1.5084	10.753
MGH60_P4_H01	-0.331633125905	red	1	0.090853	8.6638
MGH60_P4_H03	0.764462505361	red	1	3.0805	8.3661
MGH60_P4_H04	-0.273327060307	red	1	0.15316	8.5298
MGH60_P4_H06	-0.752850023507	red	1	1.9712	5.35
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	-0.00106243883367	red	1	0.82049	7.5589
MGH60_P4_H09	1.699405063	black	0	3.8995	9.0162
MGH60_P4_H10	NA	black	0	0.29514	0
MGH60_P4_H11	NA	black	0	0	10.825
MGH60_P4_H12	-0.18743698173	red	1	0.20414	8.2189
MGH60_P5_A01	NA	black	0	0	7.93
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	8.4291
MGH60_P5_A04	NA	black	0	0	8.8485
MGH60_P5_A05	2.31833402944	black	0	3.0303	10.521
MGH60_P5_A06	-0.363955159933	red	1	1.9077	6.3183
MGH60_P5_A07	NA	black	0	0.18396	0
MGH60_P5_A08	0.0262488088219	red	1	0.87027	9.6519
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	-0.653806784316	red	1	0.11503	10.048
MGH60_P5_A11	-0.872905665485	red	1	0.13488	11.059
MGH60_P5_A12	-0.397082901078	red	1	0.18015	9.1455
MGH60_P5_B01	1.35341927457	green3	2	2.1712	10.386
MGH60_P5_B02	2.01709950627	black	0	2.473	11.047
MGH60_P5_B03	-0.235254000838	red	1	0.63227	10.776
MGH60_P5_B04	0.00772543660737	red	1	0.71194	7.1393
MGH60_P5_B05	0.697770813071	red	1	2.1207	8.9687
MGH60_P5_B06	NA	black	0	0.10568	0
MGH60_P5_B07	NA	black	0	0	10.747
MGH60_P5_B08	NA	black	0	0	0.82049
MGH60_P5_B09	NA	black	0	0	1.2702
MGH60_P5_B10	1.86636186179	black	0	2.5082	10.697
MGH60_P5_B12	NA	black	0	1.5719	0
MGH60_P5_C01	2.36746443768	black	0	2.6931	11.177
MGH60_P5_C02	-0.0689454027219	red	1	0.056584	7.5919
MGH60_P5_C03	-0.486112090306	red	1	0.26903	9.9002
MGH60_P5_C04	-0.188723420073	red	1	1.0738	4.9857
MGH60_P5_C05	NA	black	0	0	7.2156
MGH60_P5_C06	-0.898542954994	red	1	2.489	5.7088
MGH60_P5_C07	NA	black	0	0	4.6123
MGH60_P5_C08	NA	black	0	0.94186	0
MGH60_P5_C09	NA	black	0	0	10.005
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	8.655
MGH60_P5_C12	-0.394347351845	red	1	0.1776	9.126
MGH60_P5_D01	NA	black	0	0	8.4153
MGH60_P5_D02	NA	black	0	0	10.55
MGH60_P5_D03	NA	black	0	0	9.6316
MGH60_P5_D04	0.981988764991	red	1	2.7774	8.8609
MGH60_P5_D05	0.883261331793	red	1	1.6906	10.444
MGH60_P5_D06	-0.565095019969	red	1	0.24489	10.195
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0.47197	0
MGH60_P5_D09	-0.10483121227	red	1	0.93055	4.1552
MGH60_P5_D10	-0.26773713756	red	1	0.4049	9.1936
MGH60_P5_D11	NA	black	0	0	3.5718
MGH60_P5_D12	-0.455410548942	red	1	0.08134	9.139
MGH60_P5_E01	NA	black	0	0	7.9154
MGH60_P5_E02	NA	black	0	0	7.7611
MGH60_P5_E03	-0.238732958864	red	1	0.20289	8.4605
MGH60_P5_E04	0.160046309525	red	1	1.109	9.0912
MGH60_P5_E05	-0.352843582942	red	1	0.41359	9.8342
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	1.1609
MGH60_P5_E08	NA	black	0	0	10.827
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	-0.559542376375	red	1	0.1865	9.9124
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	0.0115472209613	red	1	0.6581	7.1319
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	10.643
MGH60_P5_F03	NA	black	0	2.5663	0
MGH60_P5_F04	-0.405308893187	red	1	0.24367	9.382
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0.68437	0
MGH60_P5_F07	NA	black	0	0	10.35
MGH60_P5_F08	-0.860262609088	red	1	1.7102	4.393
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0.36065	0
MGH60_P5_F12	-0.00686739302702	red	1	0.020058	7.3508
MGH60_P5_G01	-0.408318320678	red	1	0.33571	9.777
MGH60_P5_G02	1.74227864013	black	0	3.6559	9.2044
MGH60_P5_G03	-0.397436660167	red	1	0.3173	9.6276
MGH60_P5_G04	NA	black	0	0	10.407
MGH60_P5_G05	0.512185753586	red	1	2.5142	8.256
MGH60_P5_G06	NA	black	0	0	10.639
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	2.4434811636	black	0	3.0535	10.658
MGH60_P5_G09	1.71747057704	black	0	2.6769	10.146
MGH60_P5_G10	0.39762797409	red	1	0.50691	3.6405
MGH60_P5_G11	NA	black	0	0	9.0741
MGH60_P5_G12	-0.713739337776	red	1	0.071763	10.129
MGH60_P5_H01	-0.419532118941	red	1	0.19156	9.2821
MGH60_P5_H02	-0.651989184856	red	1	0.25942	10.717
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	0.434199372532	red	1	0.1903	5.295
MGH60_P5_H05	0.821653500799	red	1	0.079975	4.0396
MGH60_P5_H06	0.468110942331	red	1	0.082703	5.4504
MGH60_P5_H07	NA	black	0	0.14796	0
MGH60_P5_H08	1.5617007806	black	0	2.3578	10.425
MGH60_P5_H09	-0.819035029687	red	1	0.14274	10.869
MGH60_P5_H10	-0.517849695234	red	1	0.19912	9.7676
MGH60_P5_H11	0.898084772699	red	1	0.082703	3.7192
MGH60_P5_H12	-0.555547631871	red	1	0.11902	9.6528
MGH60_P6_A01	NA	black	0	0	8.3972
MGH60_P6_A02	0.00111734232787	red	1	0.67446	7.3081
MGH60_P6_A03	-0.270561766847	red	1	0.18777	8.5814
MGH60_P6_A04	0.162540156001	red	1	0.40599	6.1848
MGH60_P6_A05	NA	black	0	0.16479	0
MGH60_P6_A06	-4.96116431125	black	0	2.9326	0.24489
MGH60_P6_A07	-0.314010648592	red	1	2.4171	6.7429
MGH60_P6_A08	NA	black	0	0	6.2234
MGH60_P6_A09	2.70727812876	black	0	3.7195	10.172
MGH60_P6_A10	0.0385201726858	red	1	0.96569	8.2161
MGH60_P6_A11	NA	black	0	0.17505	0
MGH60_P6_A12	NA	black	0	0	3.5272
MGH60_P6_B01	-0.0590715684307	red	1	0.73725	9.1292
MGH60_P6_B03	NA	black	0	0	5.3902
MGH60_P6_B04	NA	black	0	0	8.3051
MGH60_P6_B05	NA	black	0	0.21661	0
MGH60_P6_B06	0.0441311222192	red	1	0.14274	7.1344
MGH60_P6_B07	NA	black	0	0	9.0645
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	9.5127
MGH60_P6_B10	NA	black	0	0	9.0137
MGH60_P6_B11	NA	black	0	0	4.753
MGH60_P6_B12	NA	black	0	0	7.275
MGH60_P6_C02	NA	black	0	0	8.9308
MGH60_P6_C03	NA	black	0	0	4.3151
MGH60_P6_C05	1.81613420694	black	0	2.5526	10.522
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	5.4634
MGH60_P6_C08	NA	black	0	3.4615	0
MGH60_P6_C09	-0.228775720169	red	1	0.50284	9.3904
MGH60_P6_C10	NA	black	0	0	9.2489
MGH60_P6_C11	0.19269391652	red	1	2.4665	7.6939
MGH60_P6_D01	2.71013710742	black	0	3.266	10.7
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	9.474
MGH60_P6_D05	NA	black	0	0	7.9325
MGH60_P6_D06	-0.215173029222	red	1	0.24001	8.4126
MGH60_P6_D07	NA	black	0	0	5.5638
MGH60_P6_D08	-0.749002240111	red	1	0.10299	10.392
MGH60_P6_D09	0.142737464002	red	1	0.23634	6.6088
MGH60_P6_D11	NA	black	0	0	7.9074
MGH60_P6_D12	0.229865558882	red	1	1.1525	9.5147
MGH60_P6_E01	NA	black	0	0	10.608
MGH60_P6_E02	NA	black	0	0	6.9983
MGH60_P6_E03	-0.314088145367	red	1	0.60122	11.318
MGH60_P6_E04	NA	black	0	0	10.621
MGH60_P6_E05	0.287224057125	red	1	0.31267	5.6681
MGH60_P6_E06	0.0175253100683	red	1	0.44573	7.1923
MGH60_P6_E07	-0.223800943163	red	1	0.15186	8.3101
MGH60_P6_E08	NA	black	0	0	0.32998
MGH60_P6_E09	0.152365417974	red	1	1.7672	7.826
MGH60_P6_E10	NA	black	0	0	11.181
MGH60_P6_E11	0.768836806405	red	1	0.27262	3.1852
MGH60_P6_E12	0.0611735917732	red	1	0.92524	9.3913
MGH60_P6_F02	0.00843696177285	red	1	0.301	7.2795
MGH60_P6_F03	0.162541420741	red	1	2.014	7.7506
MGH60_P6_F04	NA	black	0	0.83915	0
MGH60_P6_F05	-0.393799710989	red	1	0.33342	9.6795
MGH60_P6_F06	NA	black	0	0	10.389
MGH60_P6_F07	-0.408493790892	red	1	0.54399	11.504
MGH60_P6_F08	-0.158078784826	red	1	0.3505	8.3071
MGH60_P6_F09	-0.229777806251	red	1	0.123	8.2953
MGH60_P6_F10	0.799327505275	red	1	0.14274	3.8368
MGH60_P6_F11	2.69465370315	black	0	3.8231	10.062
MGH60_P6_F12	-0.274293337145	red	1	0.43296	9.3718
MGH60_P6_G01	NA	black	0	0	9.9145
MGH60_P6_G02	NA	black	0	0	4.8897
MGH60_P6_G03	0.753510749761	red	1	0.15445	3.9807
MGH60_P6_G04	-0.607267175484	red	1	0.26784	10.532
MGH60_P6_G05	-0.0929406132107	red	1	0.37295	7.9319
MGH60_P6_G06	0.225142156084	red	1	0.15056	6.3357
MGH60_P6_G07	3.01101198468	black	0	3.4484	10.814
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	-0.730414093366	red	1	0.15316	10.535
MGH60_P6_G11	-0.302967540926	red	1	0.37184	9.2882
MGH60_P6_G12	1.06258141966	red	1	2.2507	9.5954
MGH60_P6_H01	0.833380437145	red	1	2.1104	9.302
MGH60_P6_H02	-0.0118831450793	red	1	0.28806	7.3923
MGH60_P6_H03	NA	black	0	1.2461	0
MGH60_P6_H04	0.348305082226	red	1	2.3732	8.0189
MGH60_P6_H06	-0.556549711011	red	1	0.064883	9.4935
MGH60_P6_H07	0.374711173584	red	1	0.30685	5.1848
MGH60_P6_H08	NA	black	0	0	10.111
MGH60_P6_H09	0.329095453985	red	1	0.066261	6.0365
MGH60_P6_H10	-0.757273071903	red	1	0.1177	10.489
MGH60_P6_H11	NA	black	0	0	7.8613
MGH60_P6_H12	-0.353102411938	red	1	0.2461	9.1253
MGH60_P7_A01	NA	black	0	0.12035	0
MGH60_P7_A02	-0.667779477576	red	1	0.11503	10.106
MGH60_P7_A03	0.712655733417	red	1	0.2762	3.4651
MGH60_P7_A04	1.30541182416	green3	2	2.409	9.8337
MGH60_P7_A05	3.82282790019	black	0	4.4768	10.514
MGH60_P7_A06	NA	black	0	0.32654	0
MGH60_P7_A07	-6.96099725999	black	0	3.8633	0.43616
MGH60_P7_A08	-2.36360939404	black	0	3.632	4.8059
MGH60_P7_A09	-0.0101241841328	red	1	0.34255	7.3891
MGH60_P7_A10	3.03413119582	black	0	3.0614	11.447
MGH60_P7_A11	4.17159140288	black	0	4.3506	10.926
MGH60_P7_A12	1.14452441212	green3	2	0.27977	1.0552
MGH60_P7_B02	-0.0887388168908	red	1	0.086784	7.6823
MGH60_P7_B03	1.87573425734	black	0	4.1006	9.0775
MGH60_P7_B04	-0.149481286358	red	1	0.50792	8.699
MGH60_P7_B05	NA	black	0	0	10.559
MGH60_P7_B06	1.24989949885	green3	2	0.25942	0.71809
MGH60_P7_B07	0.242224696236	red	1	0.46989	5.3209
MGH60_P7_B08	NA	black	0	0	10.426
MGH60_P7_B09	-0.406831717665	red	1	0.26784	9.4773
MGH60_P7_B10	2.03411616447	black	0	3.3311	9.7963
MGH60_P7_B11	-1.26864911396	red	1	3.8808	6.0944
MGH60_P7_B12	0.111034140971	red	1	1.891	7.6516
MGH60_P7_C01	0.189918796059	red	1	0.16864	6.4682
MGH60_P7_C02	0.0864085387756	red	1	0.30568	6.8356
MGH60_P7_C03	-0.32900562466	red	1	0.48233	10.117
MGH60_P7_C04	NA	black	0	0	7.6405
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	-0.115650562337	red	1	0.045443	7.7658
MGH60_P7_C08	NA	black	0	0	5.9776
MGH60_P7_C09	NA	black	0	0	5.5522
MGH60_P7_C10	0.176331230768	red	1	0.25096	6.4174
MGH60_P7_C11	NA	black	0	0	10.055
MGH60_P7_C12	-0.524771854484	red	1	0.23634	9.9532
MGH60_P7_D01	-1.32667822284	red	1	2.0697	4.1173
MGH60_P7_D02	0.307200992392	red	1	0.41034	5.1404
MGH60_P7_D03	-0.206050971655	red	1	0.4049	8.7649
MGH60_P7_D04	0.500467849892	red	1	1.8213	8.8608
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	-0.356121685502	red	1	0.52105	10.712
MGH60_P7_D08	NA	black	0	0	8.3035
MGH60_P7_D09	NA	black	0	0	9.9001
MGH60_P7_D10	-0.154232241808	red	1	0.010064	7.8872
MGH60_P7_D11	NA	black	0	0.43403	0
MGH60_P7_D12	-0.253932632975	red	1	0.084064	8.3414
MGH60_P7_E01	NA	black	0	0	9.8954
MGH60_P7_E02	-0.274958094603	red	1	0.23266	8.6968
MGH60_P7_E03	NA	black	0	0	9.5423
MGH60_P7_E04	-0.0994486210993	red	1	0.73118	10.159
MGH60_P7_E05	NA	black	0	0	6.9911
MGH60_P7_E06	-0.33805187784	red	1	0.29631	9.2089
MGH60_P7_E07	0.270804982001	red	1	0.23389	5.9689
MGH60_P7_E08	0.868124882687	red	1	0.10969	3.7092
MGH60_P7_E09	NA	black	0	0	8.3534
MGH60_P7_E11	NA	black	0	0	10.525
MGH60_P7_E12	0.987083133217	red	1	0.21909	2.4686
MGH60_P7_F01	-0.0979377297423	red	1	0.40708	8.0153
MGH60_P7_F03	NA	black	0	0.47197	0
MGH60_P7_F04	NA	black	0	0	8.7033
MGH60_P7_F05	0.267610895846	red	1	0.36849	5.5956
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	5.7345
MGH60_P7_F08	0.131763214649	red	1	3.1554	7.5136
MGH60_P7_F10	NA	black	0	0	5.0196
MGH60_P7_F11	-0.607605404097	red	1	0.26303	10.507
MGH60_P7_F12	-0.838667256485	red	1	0.24489	11.576
MGH60_P7_G01	-0.210881250595	red	1	0.38294	8.7272
MGH60_P7_G02	-0.0642444363186	red	1	0.29866	7.6871
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	-1.43367799293	red	1	2.876	5.2324
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	6.1801
MGH60_P7_G07	0.432834636612	red	1	0.11103	5.524
MGH60_P7_G08	0.754245899014	red	1	1.6257	10.207
MGH60_P7_G09	0.562760984128	red	1	0.22404	4.5443
MGH60_P7_G10	1.14368474025	green3	2	0.34255	0.23756
MGH60_P7_G11	-0.869404881973	red	1	0.063503	10.702
MGH60_P7_G12	-0.193122453262	red	1	0.13881	8.1594
MGH60_P7_H01	0.139094563462	red	1	0.1137	6.7457
MGH60_P7_H02	-0.562747716162	red	1	0.36849	10.933
MGH60_P7_H03	0.788500582705	red	1	0.16221	3.7837
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	-1.81933780471	black	0	3.0172	4.8388
MGH60_P7_H06	NA	black	0	0.41034	0
MGH60_P7_H07	1.32349638558	green3	2	3.179	9.0414
MGH60_P7_H08	0.0567499000263	red	1	0.28451	7.0167
MGH60_P7_H09	1.76558607073	black	0	0.071763	0.301
MGH60_P7_H10	-0.74846375224	red	1	0.20038	10.857
MGH60_P7_H11	1.82470012318	black	0	0.048236	0.28451
MGH60_P7_H12	NA	black	0	0	7.6363
MGH60_P3_A01	NA	black	0	0	7.0991
MGH60_P3_A02	NA	black	0	0	11.518
MGH60_P3_A03	NA	black	0	0	6.0068
MGH60_P3_A06	NA	black	0	0	10.524
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	8.5605
MGH60_P3_A09	0.785650569453	red	1	0.28688	2.982
MGH60_P3_A10	0.212157310673	red	1	1.7312	8.046
MGH60_P3_A11	-0.568548740268	red	1	0.37184	10.996
MGH60_P3_A12	NA	black	0	0	6.0723
MGH60_P3_B01	NA	black	0	0	10.952
MGH60_P3_B04	NA	black	0	1.2516	0
MGH60_P3_B06	0.734492229007	red	1	1.4314	11.05
MGH60_P3_B07	NA	black	0	0	10.982
MGH60_P3_B10	1.61930033967	black	0	3.3784	9.2597
MGH60_P3_B11	2.08215389343	black	0	2.5039	11.096
MGH60_P3_B12	0.289077654249	red	1	1.1283	10.312
MGH60_P3_C03	0.257527864898	red	1	2.1223	7.9381
MGH60_P3_C04	NA	black	0	0.99277	0
MGH60_P3_C07	NA	black	0	0	10.351
MGH60_P3_C08	NA	black	0	0	8.4545
MGH60_P3_C09	2.95255696856	black	0	3.9957	10.161
MGH60_P3_D01	0.993729691016	red	1	1.7163	10.732
MGH60_P3_D03	NA	black	0	0	7.5759
MGH60_P3_D04	0.0396297753164	red	1	3.2894	7.3922
MGH60_P3_D07	NA	black	0	0	7.9489
MGH60_P3_D08	NA	black	0	0	5.1198
MGH60_P3_D09	NA	black	0	0	9.3668
MGH60_P3_D10	2.24096218345	black	0	2.841	10.704
MGH60_P3_D11	NA	black	0	0	9.673
MGH60_P3_E02	0.390285153049	red	1	1.2875	9.9326
MGH60_P3_E03	-0.955817816835	red	1	2.3007	5.3819
MGH60_P3_E04	-0.129418784944	red	1	0.94785	3.9967
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	8.4304
MGH60_P3_E08	NA	black	0	0	5.7354
MGH60_P3_E09	NA	black	0	0	5.333
MGH60_P3_E10	NA	black	0	0	10.325
MGH60_P3_E11	0.115003751291	red	1	0.69777	4.7536
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	11.025
MGH60_P3_F02	NA	black	0	0	9.9537
MGH60_P3_F03	NA	black	0	0	7.3512
MGH60_P3_F04	NA	black	0	0	5.9519
MGH60_P3_F06	NA	black	0	0	10.069
MGH60_P3_F07	NA	black	0	0	4.2979
MGH60_P3_F08	-0.139468416157	red	1	0.60027	9.1072
MGH60_P3_F09	-0.0993263448541	red	1	0.93433	4.4257
MGH60_P3_F10	-1.69139976288	black	0	3.2947	5.2779
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	-0.236433753355	red	1	1.121	4.8739
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	9.3219
MGH60_P3_G05	NA	black	0	0	4.5348
MGH60_P3_G06	NA	black	0	0	3.2994
MGH60_P3_G07	NA	black	0	0	11.008
MGH60_P3_G08	NA	black	0	0	10.58
MGH60_P3_G10	0.00999673882508	red	1	0.82049	4.6838
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	5.2743
MGH60_P3_H03	NA	black	0	0	8.1187
MGH60_P3_H04	NA	black	0	0	10.218
MGH60_P3_H06	NA	black	0	0	5.0156
MGH60_P3_H07	NA	black	0	0	10.643
MGH60_P3_H08	NA	black	0	0	6.0848
MGH60_P3_H09	NA	black	0	0	5.4997
MGH60_P3_H10	-2.37410786701	black	0	3.8092	4.9469
MGH60_P3_H11	0.152375346513	red	1	1.2339	8.4803
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.844853750917	red	1	0.24489	2.9895
97_P3_G10	NA	black	0	2.8209	0
97_P3_H02	-0.256458857059	red	1	1.0738	4.1532
97_P3_A07	NA	black	0	0	8.0614
97_P3_C03	-0.635761335958	red	1	1.4404	4.1968
97_P3_H09	-0.47596956704	red	1	0.1865	9.5272
97_P3_H12	NA	black	0	0	4.0733
97_P3_H08	0.501867503924	red	1	0.31383	4.415
97_P3_E02	NA	black	0	0	6.2514
97_P3_E07	0.408431515962	red	1	0.18269	5.4383
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	3.3491
97_P3_C04	NA	black	0	0.70752	0
97_P3_F10	1.24103746998	green3	2	2.8361	9.2063
97_P3_F03	-0.0956414047298	red	1	0.25459	7.822
97_P3_A09	0.0588523365621	red	1	0.18523	7.0539
97_P3_G04	-0.165025034983	red	1	0.12565	8.025
97_P3_E09	NA	black	0	0	5.3635
97_P3_B08	NA	black	0	1.5734	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	2.756
97_P3_D03	NA	black	0	0	6.2257
97_P3_D11	0.429820332451	red	1	0.13488	5.4754
97_P3_H11	NA	black	0	1.2774	0
97_P3_C10	-0.309818701506	red	1	1.5734	6.077
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	2.8156
97_P3_C01	0.247578143678	red	1	0.070389	6.351
97_P3_A04	NA	black	0	0.18777	0
97_P3_C09	0.939760364295	red	1	0.12565	3.3199
97_P3_D10	NA	black	0	1.7744	0
97_P3_H07	-0.361657414341	red	1	0.123	8.8506
97_P3_E01	NA	black	0	0	7.5107
97_P3_E03	NA	black	0	0.22527	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	-0.0108816046279	red	1	0.30334	7.3886
97_P3_G12	NA	black	0	0	3.2839
97_P3_B04	-0.336121057283	red	1	2.4852	6.7276
97_P3_B02	NA	black	0	0	0
97_P3_B07	-0.762734956803	red	1	1.8139	5.0013
97_P3_G02	0.450865968957	red	1	0.16864	5.2857
97_P3_G11	NA	black	0	2.4478	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	0.400751008978	red	1	0.29514	5.0854
97_P3_C02	NA	black	0	0	0
97_P3_G06	0.241216183838	red	1	0.36065	5.7929
97_P3_B01	-0.237293537239	red	1	0.40272	8.9738
97_P3_B05	NA	black	0	0	3.1048
97_P3_E10	0.581841599843	red	1	0.074505	5.0186
97_P3_G01	NA	black	0	0	7.1735
97_P3_A08	-0.44149373312	red	1	2.7439	6.646
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	7.06
97_P3_D01	0.0459666126381	red	1	0.052416	7.149
97_P3_G03	0.866886868185	red	1	0.097611	3.7741
97_P3_E11	0.664593157776	red	1	0.12565	4.4979
97_P3_D04	NA	black	0	0	6.7937
97_P3_A11	-0.551958520072	red	1	0.2228	10.028
97_P3_C12	NA	black	0	1.6803	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	8.3299
97_P3_D05	0.0697746345944	red	1	0.19661	6.9976
97_P3_D12	NA	black	0	0	0
97_P3_D09	-0.113056576911	red	1	1.0122	5.441
97_P3_F01	0.0638088525622	red	1	0.26303	6.9911
97_P3_F07	-0.285127744949	red	1	2.6599	6.8709
97_P3_B11	NA	black	0	0	4.3318
97_P3_H05	0.308990404396	red	1	0.096262	6.0662
97_P3_F12	0.0127805412228	red	1	1.4425	7.3965
97_P3_F04	NA	black	0	0	6.4374
97_P3_C11	0.574804032941	red	1	0.26544	4.2758
97_P3_F08	-0.00348540963375	red	1	0.46989	7.3567
97_P3_C05	NA	black	0	0	4.8707
97_P3_F09	-0.0778929264933	red	1	0.34937	7.8094
97_P3_G05	0.531052874605	red	1	0.18396	4.8645
97_P3_A10	NA	black	0	0	4.4856
97_P3_A05	NA	black	0	0	4.8121
97_P3_C06	NA	black	0	0.28214	0
97_P3_F02	NA	black	0	0.18903	0
97_P3_D07	0.703352856788	red	1	0.22157	3.8593
97_P3_C08	NA	black	0	0	8.3444
97_P3_A01	0.508882197792	red	1	0.21785	4.8372
97_P3_H04	-0.559615649952	red	1	1.8262	5.6433
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	-0.169566245261	red	1	0.10165	8.0206
97_P3_A02	NA	black	0	0	5.6516
97_P3_B06	NA	black	0	0	7.0789
97_P3_H10	0.711173440787	red	1	0.12829	4.2874
97_P5_B09	0.0759825767812	red	1	0.65992	6.0107
97_P5_C06	NA	black	0	0.51602	0
97_P5_B10	-0.196260354935	red	1	0.54102	9.3268
97_P6_G02	0.168703279269	red	1	0.2228	6.4968
97_P6_E06	0.195269644677	red	1	1.1077	9.4917
97_P6_A03	NA	black	0	1.6915	0
97_P5_F07	-0.868590425622	red	1	1.4844	3.341
97_P5_B05	0.0583434503827	red	1	0.14143	7.0731
97_P6_B11	0.290028249667	red	1	0.15186	6.0473
97_P6_E08	-0.404318655767	red	1	1.6785	5.8983
97_P6_A09	-0.275050538056	red	1	0.20414	8.6353
97_P6_B04	NA	black	0	0	7.5966
97_P5_A02	0.269341106101	red	1	0.4782	5.0422
97_P5_C02	NA	black	0	0	6.289
97_P6_F09	NA	black	0	0	9.2242
97_P5_A04	0.078030260396	red	1	0.40163	6.7852
97_P5_C04	-0.0667581728454	red	1	1.1654	6.7274
97_P6_D07	NA	black	0	2.3448	0
97_P6_A12	NA	black	0	1.4319	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	NA	black	0	0	0
97_P5_D09	NA	black	0	1.2975	0
97_P6_F03	0.18394018089	red	1	0.14012	6.5293
97_P6_F11	NA	black	0	0	0
97_P6_H09	-0.950517888518	red	1	1.3511	1.8564
