Cell_name	Zvalue	Color	Cluster	BRCA1	RBL1
93_P8_B11	NA	black	0	0	0.62854
93_P10_H01	NA	black	0	0.35276	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	0.25459
93_P8_H07	-0.512400186281	black	0	0.42975	2.5455
93_P10_C10	0.21722998764	blue	3	0.18142	0.2228
93_P8_D12	-2.64200070864	black	0	4.0744	0.17249
93_P8_C03	NA	black	0	0	0
93_P10_C03	0.0708544954342	blue	3	0.24732	0.57143
93_P8_D08	NA	black	0	0	0.32998
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	0.203146227542	blue	3	0.14796	0.29514
93_P9_F07	0.0855013247466	blue	3	0.23266	0.53705
93_P8_B03	NA	black	0	0	0
93_P9_G05	NA	black	0	0.47301	0
93_P10_A05	NA	black	0	0.26063	0
93_P9_C06	-0.268550436403	green3	2	2.7179	0.7891
93_P8_A02	0.00329903879509	blue	3	0.62761	0.5509
93_P8_F01	NA	black	0	1.3584	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0
93_P10_A11	NA	black	0	0	0
93_P10_B12	NA	black	0	0	0.22897
93_P8_B02	NA	black	0	0	0
93_P8_C09	-0.0223379475879	blue	3	3.3241	0.96421
93_P8_B07	NA	black	0	0.59168	0
93_P8_C02	NA	black	0	0	6.2622
93_P10_B09	0.156064833135	blue	3	0.16736	0.39397
93_P9_A12	NA	black	0	0	0.27262
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	0
93_P9_H02	-1.48598004557	black	0	3.8705	0.49876
93_P9_H05	NA	black	0	0	0.096262
93_P9_G02	NA	black	0	0	0.36961
93_P9_A04	0.0696600741408	blue	3	0.48749	0.22404
93_P10_C04	-1.96590563919	black	0	0.16607	4.0391
93_P10_H11	0.203877252563	blue	3	0.21288	0.21909
93_P9_D10	NA	black	0	0	0.28451
93_P8_E12	0.265069514759	blue	3	0.14926	0.14012
93_P9_D07	NA	black	0	0	0
93_P10_G05	0.209265582977	blue	3	0.2228	0.18903
93_P10_F06	NA	black	0	0.18015	0
93_P10_C07	NA	black	0	0	0
93_P9_D08	2.93098346752	black	0	1.9727	3.6902
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	0.197348099426	blue	3	0.12961	0.32539
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0
93_P10_H02	NA	black	0	0.14274	0
93_P10_H03	0.127573762833	blue	3	0.2461	0.40599
93_P8_E01	NA	black	0	0	3.3644
93_P9_H11	0.150949901105	blue	3	0.10702	0.44467
93_P9_H03	-0.0303339704121	blue	3	0.68975	0.26424
93_P9_C02	-0.111386211607	green3	2	0.44573	1.3004
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	4.4567
93_P10_E08	NA	black	0	0	0
93_P10_D02	NA	black	0	0	3.5623
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0.29042
93_P9_B12	0.198567766802	blue	3	0.17121	0.28333
93_P8_H03	NA	black	0	0	0.8679
93_P9_G12	NA	black	0	0	0
93_P10_B06	0.247737919512	blue	3	0.17249	0.15316
93_P8_D02	NA	black	0	0	1.1382
93_P9_A10	NA	black	0	0	0.1375
93_P9_G01	NA	black	0	0	0
93_P9_H12	NA	black	0	0	1.1808
93_P10_F12	NA	black	0	0.14535	0
93_P10_G03	NA	black	0	0	0.17505
93_P9_F08	0.281034485209	blue	3	0.089498	0.17505
93_P10_C06	NA	black	0	0	0.16736
93_P10_D04	0.214886903444	blue	3	0.21412	0.18523
93_P9_C11	-0.935479800323	black	0	2.2446	0.26183
93_P9_A01	0.132461930994	blue	3	0.38184	0.16736
93_P9_B05	NA	black	0	0	0.20664
93_P9_A06	NA	black	0	0.36513	0
93_P10_A10	0.179867159025	blue	3	0.15704	0.34369
93_P10_F07	NA	black	0	0	0.52607
93_P9_B04	0.222857804045	blue	3	0.10299	0.29042
93_P10_H04	NA	black	0	0	0
93_P10_B11	NA	black	0	0	0
93_P9_D01	NA	black	0	0	0.12168
93_P8_A11	NA	black	0	0	0.32769
93_P9_F11	0.268509121578	blue	3	0.15056	0.12961
93_P8_G09	NA	black	0	0	0
93_P10_G01	NA	black	0	0	0.17632
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0.6663
93_P9_H04	NA	black	0	0.20163	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	-2.11939202088	black	0	4.001	0.31962
93_P8_D01	NA	black	0	0	3.5411
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	3.1364
93_P10_H06	NA	black	0	0	0.77568
93_P8_B12	NA	black	0	0	3.6083
93_P8_D09	NA	black	0	0	0
93_P9_D11	-0.044264419557	blue	3	0.1903	0.86948
93_P10_G08	NA	black	0	0	0.16607
93_P8_H06	NA	black	0	0	0
93_P9_C07	0.11783455322	blue	3	0.40381	0.18396
93_P8_A12	-2.11173988008	black	0	0.10969	4.0106
93_P8_C01	NA	black	0	0	0
93_P9_F06	0.13961887891	blue	3	0.23143	0.38405
