Cell_name	Zvalue	Color	Cluster	POU2F1	STAT3
MGH53_P11_C06	NA	black	0	0	0.11237
MGH53_P11_C07	-0.842761877857	red	1	1.8699	0.17505
MGH53_P11_C08	NA	black	0	0.04684	0
MGH53_P11_C09	-1.98476671191	red	1	2.8197	0.15963
MGH53_P11_C10	NA	black	0	0	4.811
MGH53_P11_C11	NA	black	0	0	0
MGH53_P11_C12	NA	black	0	1.338	0
MGH53_P11_D01	NA	black	0	1.301	0
MGH53_P11_D02	1.65378717686	red	1	2.4563	4.9239
MGH53_P11_D03	NA	black	0	0	0.31962
MGH53_P11_D04	NA	black	0	0	0
MGH53_P11_D05	NA	black	0	0	0
MGH53_P11_D07	NA	black	0	0.048236	0
MGH53_P11_D08	-1.60039092382	red	1	0.066261	4.7616
MGH53_P11_D09	NA	black	0	3.0783	0
MGH53_P11_D10	NA	black	0	0	0
MGH53_P11_D11	NA	black	0	0	0
MGH53_P11_D12	NA	black	0	0	3.8863
MGH53_P11_E01	NA	black	0	2.0875	0
MGH53_P11_E02	-0.0189294442822	red	1	1.2073	4.1705
MGH53_P11_E04	1.01453639942	green3	2	0.13881	0.25459
MGH53_P11_E06	NA	black	0	0	2.2425
MGH53_P11_E08	NA	black	0	0	1.4657
MGH53_P11_E09	-1.65613375487	red	1	2.5592	0.17377
MGH53_P11_E10	1.05891521107	green3	2	0.13093	0.18142
MGH53_P11_E11	-0.8362143628	red	1	0.21909	3.7828
MGH53_P11_E12	0.958337586363	green3	2	0.066261	0.49262
MGH53_P11_F01	-1.50058993925	red	1	2.3802	0.089498
MGH53_P11_F02	NA	black	0	0	0.079975
MGH53_P11_F03	1.13176309987	red	1	0.07861	0.14535
MGH53_P11_F04	NA	black	0	0	0.090853
MGH53_P11_F05	-0.0624739644597	red	1	1.1782	0.13356
MGH53_P11_F07	0.343209595104	red	1	0.79909	0.2558
MGH53_P11_F10	-0.237332868182	red	1	0.9782	4.0745
MGH53_P11_F11	1.23636816634	red	1	2.1972	4.7705
MGH53_P11_F12	0.617833946526	red	1	0.2857	0.84077
MGH53_P11_G01	NA	black	0	0	0.069015
MGH53_P11_G02	NA	black	0	3.345	0
MGH53_P11_G03	1.13383065461	red	1	0.062122	0.17377
MGH53_P11_G04	-0.00895101509225	red	1	1.539	2.2391
MGH53_P11_G05	NA	black	0	0	0
MGH53_P11_G06	NA	black	0	0	1.9964
MGH53_P11_G07	NA	black	0	1.5271	0
MGH53_P11_G08	NA	black	0	0	0
MGH53_P11_G09	NA	black	0	0	4.3161
MGH53_P11_G10	1.15419894189	red	1	0.073135	0.1137
MGH53_P11_G11	0.921487042747	red	1	2.0566	4.4305
MGH53_P11_G12	0.915673957597	red	1	0.16092	0.41251
MGH53_P11_H01	NA	black	0	0	3.5652
MGH53_P11_H02	-1.58685381519	red	1	0.067639	4.7439
MGH53_P11_H04	1.08565078848	green3	2	0.08134	0.22774
MGH53_P11_H05	NA	black	0	0	2.112
MGH53_P11_H06	-0.70230237065	red	1	0.1003	3.3908
MGH53_P11_H07	NA	black	0	1.237	0
MGH53_P11_H08	-1.92397790107	red	1	3.0778	0.51803
MGH53_P11_H09	NA	black	0	0	0.28214
MGH53_P11_H10	0.641484112969	red	1	3.4326	2.9501
MGH53_P11_H11	-0.393007459531	red	1	0.94486	4.7527
MGH53_P11_H12	0.716011080947	red	1	0.048236	0.95531
MGH53_P9_A01	NA	black	0	0.1776	0
MGH53_P9_A02	NA	black	0	1.923	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	0.602802996207	red	1	1.856	4.1077
MGH53_P9_A05	1.41872162839	red	1	2.6749	4.2095
MGH53_P9_A06	1.11732813682	red	1	0.067639	0.19409
MGH53_P9_A07	NA	black	0	2.7168	0
MGH53_P9_A08	-0.550835705637	red	1	1.6234	0.20664
MGH53_P9_A09	NA	black	0	3.6096	0
MGH53_P9_A10	0.60159741092	red	1	1.5898	5.822
MGH53_P9_A11	NA	black	0	0.069015	0
MGH53_P9_A12	NA	black	0	0	1.9294
MGH53_P9_B01	1.07768795698	green3	2	0.085425	0.23511
MGH53_P9_B02	NA	black	0	0	4.995
MGH53_P9_B03	NA	black	0	0	0.91073
MGH53_P9_B04	-1.60885178559	red	1	2.8869	0.63877
MGH53_P9_B05	0.0130333754954	red	1	1.2351	2.8351
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	NA	black	0	0.11902	0
MGH53_P9_B08	NA	black	0	0.6663	0
MGH53_P9_B09	NA	black	0	0.055196	0
MGH53_P9_B11	NA	black	0	0.062122	0
MGH53_P9_B12	1.03934510732	green3	2	2.1754	4.4069
MGH53_P9_C01	NA	black	0	0	0.19283
MGH53_P9_C02	NA	black	0	0	2.043
MGH53_P9_C03	NA	black	0	0.086784	0
MGH53_P9_C04	NA	black	0	1.7027	0
MGH53_P9_C05	NA	black	0	0	1.9176
MGH53_P9_C06	-4.47601523794e-05	red	1	1.1814	2.4431
MGH53_P9_C07	NA	black	0	0	0.29278
MGH53_P9_C08	NA	black	0	0	1.512
MGH53_P9_C09	NA	black	0	0	2.0738
MGH53_P9_C10	0.971848063505	green3	2	0.13225	0.35276
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	-0.715209132147	red	1	1.751	0.14926
MGH53_P9_D01	NA	black	0	3.4302	0
MGH53_P9_D02	-0.0336935697471	red	1	1.0936	2.8938
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	-0.188035757213	red	1	1.0614	4.3513
MGH53_P9_D05	NA	black	0	0.15704	0
MGH53_P9_D08	0.436962451772	red	1	1.7862	3.7459
MGH53_P9_D09	-0.551213315274	red	1	1.987	1.0766
MGH53_P9_D10	-0.364991916187	red	1	0.9222	4.4591
MGH53_P9_D11	NA	black	0	1.2708	0
MGH53_P9_D12	NA	black	0	0.21288	0
MGH53_P9_F04	NA	black	0	0	2.5358
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0	0.02148
MGH53_P9_F07	NA	black	0	0	2.8007
MGH53_P9_F08	0.435220879476	red	1	2.8959	2.8562
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	1.73563584921	red	1	2.9633	4.2675
MGH53_P9_F11	-0.308181180857	red	1	0.56755	3.1424
MGH53_P9_F12	NA	black	0	0	4.4453
MGH53_P9_G01	0.414503497746	red	1	0.041243	1.4875
MGH53_P9_G02	0.0381623759227	red	1	1.0151	1.7702
MGH53_P9_G03	NA	black	0	0.075875	0
MGH53_P9_G04	-1.18202044246	red	1	0.30685	4.6041
MGH53_P9_G07	0.391562544253	red	1	1.5331	4.8329
MGH53_P9_G08	-0.524247445385	red	1	1.6466	0.38073
MGH53_P9_G09	NA	black	0	0	5.6867
MGH53_P9_G12	-0.268984425683	red	1	1.3802	0.27501
MGH53_P9_H01	0.429600901579	red	1	1.7681	3.7684
MGH53_P9_H02	NA	black	0	0.8335	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	0.34142
MGH53_P9_H06	NA	black	0	0	3.4995
MGH53_P9_H07	NA	black	0	0.056584	0
MGH53_P9_H08	0.942673447076	green3	2	0.14796	0.38184
MGH53_P9_H09	-2.23937129696	red	1	3.0249	0.15834
MGH53_P9_H10	NA	black	0	1.8367	0
MGH53_P9_H11	NA	black	0	3.1561	0
MGH53_P9_H12	NA	black	0	0.16607	0
MGH53_P4_A07	-0.928537977544	red	1	0.053806	3.6997
MGH53_P4_B01	NA	black	0	1.6271	0
MGH53_P4_B02	NA	black	0	0.084064	0
MGH53_P4_B08	NA	black	0	0	0.20789
MGH53_P4_B09	1.01124636341	green3	2	2.474	3.8666
MGH53_P4_B10	1.16188729599	red	1	0.010064	0.21909
MGH53_P4_B11	-1.07355002231	red	1	0.14535	4.0744
MGH53_P4_C03	0.717661840478	red	1	2.0454	3.961
MGH53_P4_C11	1.12056259009	red	1	0.11237	0.097611
MGH53_P4_C12	1.11535141593	red	1	2.972	3.5745
MGH53_P4_D04	NA	black	0	0	0.23389
MGH53_P4_D05	0.735357063185	red	1	0.41251	0.26784
MGH53_P4_D09	1.01060915164	green3	2	0.16479	0.20914
MGH53_P4_E01	NA	black	0	0	2.4649
MGH53_P4_E02	-1.35750096139	red	1	0.084064	4.4225
MGH53_P4_E07	NA	black	0	0	0.47405
MGH53_P4_E08	NA	black	0	0	0.1375
MGH53_P4_E09	NA	black	0	0	0.10434
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0.40599	0
MGH53_P4_F08	-0.876852423696	red	1	0.07861	3.65
MGH53_P4_F11	0.242783052219	red	1	1.441	4.4972
MGH53_P4_G02	NA	black	0	0	4.1571
MGH53_P4_G05	NA	black	0	0	1.9523
MGH53_P4_G07	NA	black	0	0	0.28806
MGH53_P4_G08	2.04092853669	red	1	3.1579	4.392
MGH53_P4_G09	NA	black	0	0	0.36625
MGH53_P4_H10	-1.0839742053	red	1	2.2558	0.51096
MGH53_P4_H11	-0.768064722228	red	1	0.47716	4.1535
MGH53_P4_H12	-0.168053969896	red	1	0.93659	3.4199
MGH54_P14_A01	NA	black	0	0	3.5322
MGH54_P14_A02	NA	black	0	0	0.70399
MGH54_P14_A03	NA	black	0	4.9719	0
MGH54_P14_A04	NA	black	0	0.15575	0
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	-1.19679200836	red	1	2.232	0.28688
MGH54_P14_A07	0.980616422541	green3	2	2.4489	3.8484
MGH54_P14_A08	1.13488255076	red	1	2.7179	3.7891
MGH54_P14_A09	1.34755172664	red	1	2.8438	3.9374
MGH54_P14_A10	NA	black	0	0.6663	0
MGH54_P14_A11	0.0740122321595	red	1	1.3323	3.3755
MGH54_P14_A12	NA	black	0	0	1.2079
MGH54_P14_B01	NA	black	0	0	0.72944
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	-0.683820725207	red	1	1.7294	0.16736
MGH54_P14_B05	-0.204131811983	red	1	0.071763	2.5366
MGH54_P14_B06	-0.597555091623	red	1	0.08134	3.198
MGH54_P14_B07	-1.27527231126	red	1	2.247	0.18777
MGH54_P14_B08	0.473783318055	red	1	1.7807	3.8931
MGH54_P14_B09	0.111491378416	red	1	0.81885	1.6239
MGH54_P14_B10	1.05173346235	green3	2	0.096262	0.26424
MGH54_P14_B11	-0.673337748386	red	1	1.7342	0.21288
MGH54_P14_B12	NA	black	0	0.28333	0
MGH54_P14_C01	NA	black	0	0	3.6994
MGH54_P14_C02	NA	black	0	0	5.0308
MGH54_P14_C03	NA	black	0	2.2558	0
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	2.6072
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0.067639	0
MGH54_P14_C08	0.0332758417516	red	1	2.9044	2.4109
MGH54_P14_C09	NA	black	0	0	0.76977
MGH54_P14_C10	-0.0775249132168	red	1	1.0475	3.2046
MGH54_P14_C11	2.18504174524	red	1	3.2458	4.4471
MGH54_P14_C12	1.05016737498	green3	2	0.05797	0.33685
MGH54_P14_D01	0.0283972675855	red	1	1.3707	2.5632
MGH54_P14_D02	NA	black	0	0	2.626
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	-0.394910091669	red	1	0.10165	2.8752
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	1.032450873	green3	2	0.16607	0.16092
MGH54_P14_D08	NA	black	0	2.1629	0
MGH54_P14_D09	-0.999118968061	red	1	1.9982	0.15963
MGH54_P14_D10	NA	black	0	0	0.19661
MGH54_P14_D11	NA	black	0	0	2.2023
MGH54_P14_D12	0.75385920693	red	1	0.40054	0.24975
MGH54_P14_E01	NA	black	0	0	0.35389
MGH54_P14_E02	-0.632479650398	red	1	0.5509	4.0009
MGH54_P14_E03	-0.466193236971	red	1	1.5806	0.34369
MGH54_P14_E04	NA	black	0	0	0
MGH54_P14_E05	0.126561902401	red	1	1.433	3.3234
MGH54_P14_E06	-0.049179685725	red	1	0.14405	2.2848
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	2.8766	0
MGH54_P14_E09	-1.76828736912	red	1	2.9201	0.50792
MGH54_P14_E10	-0.618749430037	red	1	0.88753	5.401
MGH54_P14_E11	-0.0595080061088	red	1	0.93055	2.6823
MGH54_P14_E12	NA	black	0	1.1699	0
MGH54_P14_F01	0.197807657051	red	1	2.3874	2.6519
MGH54_P14_F02	0.292248672145	red	1	2.4821	2.774
MGH54_P14_F03	NA	black	0	2.2464	0
MGH54_P14_F04	NA	black	0	0.27023	0
MGH54_P14_F06	NA	black	0	1.9749	0
MGH54_P14_F07	-0.313372988418	red	1	1.4473	0.41576
MGH54_P14_F08	NA	black	0	0	0.18396
MGH54_P14_F09	NA	black	0	0.16993	0
MGH54_P14_F10	NA	black	0	2.7763	0
MGH54_P14_F11	NA	black	0	0.25822	0
MGH54_P14_G01	-0.868256201949	red	1	0.18015	3.7793
MGH54_P14_G02	0.109902833543	red	1	2.6517	2.4993
MGH54_P14_G03	NA	black	0	2.4141	0
MGH54_P14_G04	NA	black	0	0.15704	0
MGH54_P14_G05	NA	black	0	0.16221	0
MGH54_P14_G06	NA	black	0	0	0.15575
MGH54_P14_G07	NA	black	0	0	0
MGH54_P14_G08	NA	black	0	0	1.7137
MGH54_P14_G09	0.912853003516	red	1	0.26664	0.19409
MGH54_P14_G10	1.46320582941	red	1	2.9034	4.0176
MGH54_P14_G11	1.00880695843	green3	2	0.15056	0.24245
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	-1.30884482184	red	1	2.841	0.91533
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	1.1706
MGH54_P14_H04	NA	black	0	0.60027	0
MGH54_P14_H05	NA	black	0	0	1.2702
MGH54_P14_H06	NA	black	0	0	3.901
MGH54_P14_H07	1.1095629425	green3	2	0.10299	0.13881
MGH54_P14_H08	NA	black	0	0	0
MGH54_P14_H09	1.08759722846	green3	2	0.08134	0.22404
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	0.677001833536	red	1	2.4852	3.3453
MGH54_P14_H12	-0.897678745838	red	1	2.2277	0.774
MGH54_P15_A02	0.996016017659	green3	2	2.481	3.8349
MGH54_P15_A03	1.07939096365	green3	2	0.089498	0.22404
MGH54_P15_A04	-0.068026674819	red	1	1.1922	4.8151
MGH54_P15_A05	0.149419810628	red	1	1.3752	4.1632
MGH54_P15_A06	-0.0324333689322	red	1	1.2857	1.7643
MGH54_P15_A07	-0.258958994809	red	1	1.3863	0.37629
MGH54_P15_A08	-0.0447345339728	red	1	2.5907	2.2943
MGH54_P15_A09	0.095853314096	red	1	1.037	0.1635
MGH54_P15_A10	NA	black	0	2.4201	0
MGH54_P15_A11	1.07666490685	green3	2	0.092207	0.22404
MGH54_P15_A12	NA	black	0	2.2845	0
MGH54_P15_B01	-0.198950484967	red	1	1.441	1.0101
MGH54_P15_B02	NA	black	0	0	3.5633
MGH54_P15_B03	NA	black	0	3.0846	0
MGH54_P15_B04	NA	black	0	0	3.5906
MGH54_P15_B05	-0.682161251243	red	1	0.46989	3.9326
MGH54_P15_B06	NA	black	0	1.5811	0
MGH54_P15_B07	NA	black	0	0	0.48749
MGH54_P15_B09	-1.53561319941	red	1	2.4792	0.20664
MGH54_P15_B10	-1.43631594943	red	1	2.6292	0.54399
MGH54_P15_B11	1.02057722671	green3	2	0.1137	0.2916
MGH54_P15_C01	NA	black	0	0.58015	0
MGH54_P15_C02	NA	black	0	1.6654	0
MGH54_P15_C03	NA	black	0	2.2247	0
MGH54_P15_C04	0.923824272889	red	1	2.2166	4.0863
MGH54_P15_C05	0.498543238086	red	1	2.3584	3.1512
MGH54_P15_C06	0.422958031285	red	1	2.6325	2.9117
MGH54_P15_C07	NA	black	0	2.0673	0
MGH54_P15_C08	NA	black	0	0	3.7363
MGH54_P15_C09	NA	black	0	0.60502	0
MGH54_P15_C10	NA	black	0	0	3.8793
MGH54_P15_C11	-0.641906774916	red	1	0.096262	3.2861
MGH54_P15_C12	1.14357199099	red	1	0.059355	0.16092
MGH54_P15_D01	1.19302849726	red	1	2.9157	3.6988
MGH54_P15_D02	0.619326327217	red	1	0.15963	1.0101
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	1.7587	0
MGH54_P15_D05	NA	black	0	0	4.1734
MGH54_P15_D07	3.98179225802	black	0	3.9435	5.2399
MGH54_P15_D08	NA	black	0	0	0.45523
MGH54_P15_D09	NA	black	0	0	3.9674
MGH54_P15_D10	NA	black	0	1.8278	0
MGH54_P15_D11	-0.0141278259213	red	1	0.6397	2.2768
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	0.172135676077	red	1	0.71017	1.5064
MGH54_P15_E02	NA	black	0	0	3.7061
MGH54_P15_E03	0.0121129406814	red	1	0.65535	2.1843
MGH54_P15_E04	-0.811302312749	red	1	0.52607	4.3901
MGH54_P15_E05	-0.201813634898	red	1	1.326	0.34596
MGH54_P15_E06	-1.76168550736	red	1	2.8139	0.39397
MGH54_P15_E07	0.0550702410237	red	1	1.0587	1.0766
MGH54_P15_E08	-0.533662462857	red	1	1.6812	0.46362
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	1.0976
MGH54_P15_E11	NA	black	0	0	4.3503
MGH54_P15_E12	NA	black	0	0	0.24853
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	-0.013900298202	red	1	1.177	3.2702
MGH54_P15_F03	0.267798299802	red	1	3.0442	2.6558
MGH54_P15_F04	NA	black	0	0	1.1596
MGH54_P15_F05	NA	black	0	0	0
MGH54_P15_F06	NA	black	0	0	0
MGH54_P15_F07	0.988862673832	green3	2	0.13488	0.31383
MGH54_P15_F08	-1.37521162352	red	1	2.3033	0.13619
MGH54_P15_F09	-0.399217763086	red	1	0.055196	2.8518
MGH54_P15_F10	-0.104635949943	red	1	1.051	3.5037
MGH54_P15_F11	-1.59388876953	red	1	2.4701	0.1137
MGH54_P15_F12	NA	black	0	0.051024	0
MGH54_P15_G03	NA	black	0	0	0.17632
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	2.6147
MGH54_P15_G06	0.749288828741	red	1	2.6348	3.3461
MGH54_P15_G07	NA	black	0	1.082	0
MGH54_P15_G08	1.17499713397	red	1	0.045443	0.12961
MGH54_P15_G09	NA	black	0	0	0.074505
MGH54_P15_G10	NA	black	0	1.4276	0
MGH54_P15_G11	-0.777473564487	red	1	1.8111	0.16864
MGH54_P15_G12	NA	black	0	0.1003	0
MGH54_P15_H01	NA	black	0	0	4.1764
MGH54_P15_H03	NA	black	0	0	0.22897
MGH54_P15_H04	NA	black	0	0.11636	0
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	4.0751
MGH54_P15_H08	1.14772999774	red	1	0.059355	0.15316
MGH54_P15_H09	NA	black	0	1.517	0
MGH54_P15_H10	0.218055895086	red	1	2.3688	2.6882
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	1.3202	0
MGH54_P16_A01	NA	black	0	1.2534	0
MGH54_P16_A02	-0.00541621332624	red	1	1.1941	1.8797
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	0.272390754261	red	1	2.1293	2.873
MGH54_P16_A06	NA	black	0	0.40599	0
MGH54_P16_A07	NA	black	0	0	4.0485
MGH54_P16_A08	NA	black	0	0.9313	0
MGH54_P16_A09	NA	black	0	0.67717	0
MGH54_P16_A10	NA	black	0	0	4.3762
MGH54_P16_A11	NA	black	0	0	0.16993
MGH54_P16_A12	0.0472481974293	red	1	1.2963	3.2102
MGH54_P16_B01	0.218451969302	red	1	2.051	2.7983
MGH54_P16_B02	0.13875278528	red	1	2.0628	2.6185
MGH54_P16_B03	NA	black	0	1.9464	0
MGH54_P16_B04	0.865105574364	red	1	0.33113	0.14535
MGH54_P16_B05	-1.41835244385	red	1	2.3354	0.12961
MGH54_P16_B06	NA	black	0	0	0.46989
MGH54_P16_B07	0.191931035394	red	1	0.8213	1.1316
MGH54_P16_B08	1.01567830471	green3	2	0.020058	0.46153
MGH54_P16_B09	-2.97839865953	black	0	3.6599	0.20414
MGH54_P16_B10	1.14143553866	red	1	2.301	4.3482
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	-2.446445728	red	1	3.1944	0.16221
MGH54_P16_C01	NA	black	0	0.86315	0
MGH54_P16_C02	1.5810165873	red	1	2.392	4.9457
MGH54_P16_C03	0.578159435093	red	1	0.064883	1.184
MGH54_P16_C04	-0.506263659358	red	1	0.12433	3.0834
MGH54_P16_C05	-0.135387533661	red	1	1.7987	1.8976
MGH54_P16_C06	1.1173385847	red	1	2.0264	5.0272
MGH54_P16_C07	NA	black	0	0.069015	0
MGH54_P16_C08	NA	black	0	0.82944	0
MGH54_P16_C09	0.117450178394	red	1	1.4468	3.1803
MGH54_P16_C10	NA	black	0	0	1.1928
MGH54_P16_C11	-0.798938820435	red	1	1.827	0.16092
MGH54_P16_C12	NA	black	0	0	2.1795
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	0.463622815871	red	1	1.6672	4.2915
MGH54_P16_D03	0.273011845208	red	1	1.5573	3.7988
MGH54_P16_D04	NA	black	0	0	4.8806
MGH54_P16_D05	2.20990725685	red	1	3.3811	4.3464
MGH54_P16_D06	-0.056293129726	red	1	1.4016	1.8258
MGH54_P16_D07	NA	black	0	0.16607	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	0.744145625539	red	1	0.34369	0.42223
MGH54_P16_D11	NA	black	0	0.044044	0
MGH54_P16_D12	NA	black	0	0	0.96569
MGH54_P16_E01	NA	black	0	0.30568	0
MGH54_P16_E02	NA	black	0	0	3.8916
MGH54_P16_E03	NA	black	0	0	3.275
MGH54_P16_E04	NA	black	0	0	4.5714
MGH54_P16_E05	1.06473420405	green3	2	0.12961	0.17249
MGH54_P16_E06	-0.21227745761	red	1	0.055196	2.544
MGH54_P16_E07	NA	black	0	0	0.18523
MGH54_P16_E08	-0.39808617655	red	1	1.4859	0.20289
MGH54_P16_E09	0.301726893117	red	1	2.3477	2.8309
MGH54_P16_E10	NA	black	0	0	0.21288
MGH54_P16_E11	NA	black	0	1.9313	0
MGH54_P16_E12	-1.33057095259	red	1	0.1003	4.4112
MGH54_P16_F01	NA	black	0	0.063503	0
MGH54_P16_F03	NA	black	0	0	3.3164
MGH54_P16_F04	1.00500258744	green3	2	0.05797	0.42008
MGH54_P16_F05	-0.820428680672	red	1	0.56365	4.5283
MGH54_P16_F06	0.922383373657	red	1	2.0068	4.5762
MGH54_P16_F07	-0.167723571138	red	1	0.2461	2.539
MGH54_P16_F08	0.90129150862	red	1	2.6803	3.5165
MGH54_P16_F09	0.737792199964	red	1	0.041243	0.92448
MGH54_P16_F10	NA	black	0	0	6.0492
MGH54_P16_F11	NA	black	0	0	3.2789
MGH54_P16_G01	NA	black	0	3.1859	0
MGH54_P16_G02	0.489357027657	red	1	1.8106	3.8622
MGH54_P16_G03	NA	black	0	0	2.8667
MGH54_P16_G04	0.352262474052	red	1	0.049631	1.5902
MGH54_P16_G05	NA	black	0	0	0
MGH54_P16_G06	NA	black	0	0	5.3053
MGH54_P16_G07	0.766386475836	red	1	0.35389	0.34028
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	-0.181488026412	red	1	0.99422	3.792
MGH54_P16_G10	NA	black	0	0	0
MGH54_P16_G11	-0.742301700601	red	1	1.8123	0.26183
MGH54_P16_G12	NA	black	0	0	0.3584
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	2.6576
MGH54_P16_H03	1.33448684492	red	1	2.4063	4.4916
MGH54_P16_H04	-1.02725672809	red	1	2.0122	0.13619
MGH54_P16_H05	NA	black	0	0	0.52707
MGH54_P16_H06	NA	black	0	0	1.2228
MGH54_P16_H07	-0.0653564834014	red	1	1.0607	3.1416
MGH54_P16_H08	NA	black	0	0	0.13225
MGH54_P16_H09	NA	black	0	2.145	0
MGH54_P16_H10	1.12392840103	red	1	0.055196	0.20539
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	-0.365997541506	red	1	2.9167	1.9797
MGH54_P17_A01	NA	black	0	3.2213	0
MGH54_P17_A02	NA	black	0	2.5046	0
MGH54_P17_A03	0.550645553719	red	1	1.9797	3.6702
MGH54_P17_A04	NA	black	0	0	3.6711
MGH54_P17_A05	-0.809445682944	red	1	0.25096	3.7847
MGH54_P17_A06	NA	black	0	0	0.18523
MGH54_P17_A07	NA	black	0	0	3.8656
MGH54_P17_A08	-1.75560448574	red	1	0.082703	5.0352
MGH54_P17_A09	NA	black	0	1.4834	0
MGH54_P17_A10	NA	black	0	2.9201	0
MGH54_P17_A11	1.12204459603	red	1	0.067639	0.18523
MGH54_P17_A12	NA	black	0	2.4542	0
MGH54_P17_B01	NA	black	0	0	0.4489
MGH54_P17_B02	NA	black	0	3.6896	0
MGH54_P17_B03	1.61105899073	red	1	2.5467	4.6773
MGH54_P17_B05	-2.12253810759	red	1	3.2693	0.52206
MGH54_P17_B06	NA	black	0	0	4.6114
MGH54_P17_B07	NA	black	0	0	4.2638
MGH54_P17_B08	NA	black	0	2.6515	0
MGH54_P17_B09	NA	black	0	3.0195	0
MGH54_P17_B10	-1.12929724485	red	1	0.059355	4.0225
MGH54_P17_B11	NA	black	0	0	4.3545
MGH54_P17_B12	NA	black	0	0	4.5053
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	1.08222645367	green3	2	2.9703	3.5394
MGH54_P17_C04	-0.705200666149	red	1	1.8274	0.39726
MGH54_P17_C05	0.509175393953	red	1	0.30568	1.0628
MGH54_P17_C06	NA	black	0	3.2635	0
MGH54_P17_C07	NA	black	0	0	4.2277
MGH54_P17_C08	NA	black	0	0	1.294
MGH54_P17_C09	NA	black	0	1.9822	0
MGH54_P17_C10	1.10603739475	green3	2	0.09356	0.16479
MGH54_P17_C11	NA	black	0	0.09356	0
MGH54_P17_C12	NA	black	0	0	1.1884
MGH54_P17_D01	NA	black	0	0	0
MGH54_P17_D02	NA	black	0	2.9011	0
MGH54_P17_D03	-0.160400418811	red	1	1.9381	1.9184
MGH54_P17_D04	NA	black	0	0	0
MGH54_P17_D05	NA	black	0	0.088142	0
MGH54_P17_D06	NA	black	0	0	3.7638
MGH54_P17_D07	NA	black	0	0.29514	0
MGH54_P17_D09	1.01373409388	green3	2	0.13356	0.26664
MGH54_P17_D10	NA	black	0	0	0.26063
MGH54_P17_D12	-4.24943020583	black	0	4.7444	0.27262
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0.10836	0
MGH54_P17_E03	-0.21910321942	red	1	1.3202	0.16736
MGH54_P17_E04	0.963328960529	green3	2	0.12565	0.38184
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0	3.9313
MGH54_P17_E07	-1.29312318672	red	1	2.3637	0.36289
MGH54_P17_E08	1.39697060906	red	1	2.3386	4.7397
MGH54_P17_E09	NA	black	0	1.802	0
MGH54_P17_E10	NA	black	0	0	2.3682
MGH54_P17_E11	-1.04213913513	red	1	2.3876	0.76553
MGH54_P17_E12	NA	black	0	0.22774	0
MGH54_P17_F01	NA	black	0	2.2654	0
MGH54_P17_F02	-0.234004927543	red	1	3.1319	2.1635
MGH54_P17_F03	-1.09369054812	red	1	2.0834	0.16993
MGH54_P17_F04	NA	black	0	3.428	0
