Cell_name	Zvalue	Color	Cluster	BRCA1	EGFR
97_P6_A04	NA	black	0	0	3.4605
97_P5_B12	NA	black	0	0	4.2083
97_P5_A12	NA	black	0	0	4.6647
97_P5_F08	NA	black	0	0	3.6207
97_P6_E04	NA	black	0	0	0
97_P6_D04	-0.295483687434	red	1	1.0807	2.1084
97_P5_D02	NA	black	0	0	0.24001
97_P6_G10	0.35946763071	red	1	0.053806	2.7038
97_P5_B04	-0.00568727273537	red	1	0.28333	3.679
97_P6_E03	-0.150665868414	red	1	0.2762	4.22
97_P5_E05	-0.189080462438	red	1	0.2857	4.3751
97_P5_G05	0.144314604127	red	1	2.3612	3.8799
97_P5_D03	NA	black	0	0	2.158
97_P5_C07	-0.320683333323	red	1	2.4447	3.3725
97_P6_C12	NA	black	0	0.25701	0
97_P6_B09	NA	black	0	0	2.4952
97_P5_D07	NA	black	0	0	2.4044
97_P6_A05	NA	black	0	0.1635	0
97_P5_C08	NA	black	0	0	2.3482
97_P5_B03	0.244812521033	red	1	0.17505	2.875
97_P6_G08	1.0365973301	green3	2	0.16092	0.2461
97_P6_D12	0.34650780509	red	1	0.48543	1.0286
97_P6_D01	NA	black	0	0	3.4638
97_P5_H08	NA	black	0	0	2.0772
97_P6_C07	NA	black	0	0	3.3805
97_P6_C02	NA	black	0	0	2.6378
97_P5_F02	NA	black	0	0	4.4393
97_P5_F04	NA	black	0	0	5.058
97_P5_H02	NA	black	0	0	0.24975
97_P6_C08	0.269006783963	red	1	0.32539	2.4841
97_P5_E03	0.495749675732	red	1	0.19283	1.9942
97_P6_D05	NA	black	0	0	1.338
97_P5_D01	-0.310233936671	red	1	0.32193	4.9142
97_P6_F05	NA	black	0	0	2.6288
97_P5_H06	NA	black	0	0	3.3519
97_P5_H11	NA	black	0	0	3.6092
97_P5_E06	NA	black	0	0	2.2813
97_P6_H02	NA	black	0	0	4.9131
97_P6_A08	NA	black	0	0	0
97_P5_B02	-0.19406518325	red	1	0.20914	4.2916
97_P5_E10	NA	black	0	0	4.8663
97_P5_B11	NA	black	0	0	0
97_P6_G07	0.110234329433	red	1	0.45838	2.9701
97_P5_A05	NA	black	0	0	1.6893
97_P5_A11	0.0492696210703	red	1	0.69064	0.54794
97_P6_A06	NA	black	0	0	4.0026
97_P6_F07	NA	black	0	0	3.9351
97_P6_G04	0.182698768166	red	1	0.53506	2.0165
97_P6_B05	NA	black	0	0	5.0305
97_P5_D06	NA	black	0	0	4.8213
97_P6_F08	NA	black	0	0	2.5321
97_P5_F06	NA	black	0	0	2.8564
97_P5_D08	NA	black	0	0	0
97_P5_G11	0.132700328105	red	1	0.20289	3.2143
97_P6_F10	-0.280550659159	red	1	0.19283	4.5439
97_P5_H07	NA	black	0	0	4.2393
97_P5_A07	0.724497050394	green3	2	0.19661	1.1641
97_P6_G11	0.132070390509	red	1	0.48233	2.75
97_P5_C03	NA	black	0	0	3.8015
97_P5_F01	NA	black	0	0	0.94636
97_P6_E01	0.698409725161	green3	2	1.3612	5.8908
97_P5_F03	0.707759299972	green3	2	0.20664	1.1757
97_P5_B01	NA	black	0	0	4.9516
97_P6_H03	NA	black	0	0	4.8354
97_P6_E12	NA	black	0	0	4.2472
97_P5_G10	NA	black	0	0	0
97_P5_C05	NA	black	0	0	0
97_P6_D11	NA	black	0	0	1.9837
97_P5_H09	NA	black	0	0	5.0629
97_P6_B06	NA	black	0	0.35614	0
97_P5_F09	NA	black	0	0	5.4267
97_P6_F02	NA	black	0	0	4.1987
97_P5_D11	NA	black	0	0	4.1409
97_P5_H03	NA	black	0	0	0.82456
97_P5_D05	NA	black	0	0	3.7531
97_P6_H05	NA	black	0	0	5.2315
97_P6_D09	-0.330263274893	red	1	0.338	5.0405
97_P6_G09	NA	black	0	0	5.3631
97_P6_D08	NA	black	0	0	3.6943
97_P5_G06	-0.00581761921783	red	1	0.41576	3.6919
97_P5_A01	NA	black	0	0	0.42761
97_P6_H10	-0.390911046849	red	1	0.26544	5.058
97_P5_G01	NA	black	0	0	1.5316
97_P6_E02	NA	black	0	0	1.2449
97_P6_B01	NA	black	0	0	4.9329
97_P5_F10	0.741839315787	green3	2	0.10702	1.4844
97_P6_C10	NA	black	0	0	0.49876
97_P5_C09	0.713751607504	green3	2	0.096262	1.6064
97_P5_E12	-0.176387411134	red	1	0.16221	4.1883
97_P5_E01	NA	black	0	0	3.8638
97_P6_D02	NA	black	0	0	6.2816
97_P6_A07	NA	black	0	0	5.0227
97_P5_G03	0.844431100942	green3	2	0.098958	1.2023
97_P6_G12	NA	black	0	0	2.3182
97_P6_C03	1.48819270286	black	0	3.743	4.6685
97_P6_H06	NA	black	0	0	2.4738
97_P5_E09	NA	black	0	0	3.4348
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	1.7299	0
97_P5_G12	NA	black	0	0	5.0877
97_P5_G09	NA	black	0	0	4.3424
97_P5_H04	NA	black	0	0	3.671
MGH97_P7_B05	NA	black	0	0	6.3414
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	4.2758
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0.25096	0
MGH97_P7_A08	NA	black	0	0	3.4264
MGH97_P7_F07	NA	black	0	0	3.428
MGH97_P7_C04	NA	black	0	0	3.4711
MGH97_P7_C02	NA	black	0	0	1.2004
MGH97_P7_F10	NA	black	0	0.21537	0
MGH97_P7_H05	-0.33786858716	red	1	0.26183	4.8646
MGH97_P7_B04	NA	black	0	0	4.8799
MGH97_P7_F09	0.1555237866	red	1	0.1776	3.16
MGH97_P7_H02	NA	black	0	0	1.5529
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	4.9429
MGH97_P7_F06	NA	black	0	0	0.27381
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	3.1736
MGH97_P7_B02	NA	black	0	0	2.6597
MGH97_P7_E03	NA	black	0	0	0.17887
MGH97_P7_D02	NA	black	0	0	3.0611
MGH97_P7_B11	NA	black	0	0	4.6624
MGH97_P7_E09	NA	black	0	0	2.3945
MGH97_P7_B01	NA	black	0	0	2.0888
MGH97_P7_G06	1.1483693382	green3	2	0.034216	0.59646
MGH97_P7_B07	NA	black	0	0	3.6699
MGH97_P7_C05	NA	black	0	0	4.3409
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	-0.5781893802	red	1	0.13488	5.2949
MGH97_P7_H07	NA	black	0	0	4.0023
MGH97_P7_D04	NA	black	0	0	1.08
MGH97_P7_C06	-2.55577459863	black	0	3.2725	1.9023
MGH97_P7_G09	0.101908554419	red	1	0.19409	3.3224
MGH97_P7_E06	NA	black	0	0	4.2743
MGH97_P7_F04	NA	black	0	0	2.9842
MGH97_P7_C09	NA	black	0	0	6.6767
MGH97_P7_G03	0.218924997767	red	1	1.3533	4.3653
MGH97_P7_H01	NA	black	0	0	3.1355
MGH97_P7_B06	NA	black	0	0	3.0218
MGH97_P7_C08	NA	black	0	0	1.5984
MGH97_P7_E08	NA	black	0	0	4.2698
MGH97_P7_F01	NA	black	0	0	3.5018
MGH97_P7_H03	NA	black	0	0	0
MGH97_P7_B10	NA	black	0	0	5.5897
MGH97_P7_E11	NA	black	0	0	1.9038
MGH97_P7_C03	NA	black	0	0	4.5146
MGH97_P7_H12	NA	black	0	0	3.1011
MGH97_P7_D07	NA	black	0	0.65168	0
MGH97_P7_A11	NA	black	0	0	1.6131
MGH97_P7_A01	NA	black	0	0	2.7091
MGH97_P7_F12	0.376041168081	red	1	0.47612	0.8922
MGH97_P7_F08	NA	black	0	0	2.6095
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.159280760221	red	1	0.1903	4.1612
MGH97_P7_C12	-0.185458355586	red	1	0.13619	4.1917
MGH97_P7_H11	NA	black	0	0	4.7665
MGH97_P7_A04	NA	black	0	0	5.0225
MGH97_P7_H06	-0.0200634643554	red	1	0.32077	3.7418
MGH97_P7_F03	NA	black	0	0	3.1653
MGH97_P7_A07	-0.270547033641	red	1	0.20163	4.5261
MGH97_P7_F11	NA	black	0	0	4.2792
MGH97_P7_G08	NA	black	0	0	3.0472
MGH97_P7_E02	NA	black	0	0	4.3562
MGH97_P7_C07	NA	black	0	0	2.9955
MGH97_P7_A09	0.495206876572	red	1	1.792	4.5805
MGH97_P7_B09	NA	black	0	0	0.16221
MGH97_P7_G10	NA	black	0	0.22157	0
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	4.5328
MGH97_P7_G01	NA	black	0	0	4.29
MGH97_P7_E05	NA	black	0	0	3.7687
MGH97_P7_E04	NA	black	0	0	4.5448
MGH97_P7_E01	NA	black	0	0	2.7
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	2.657
MGH97_P7_A03	NA	black	0	0	0
MGH97_P7_B03	NA	black	0	0	3.0467
MGH97_P7_A05	NA	black	0	0	2.2348
MGH97_P7_D03	NA	black	0	0	5.0389
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	NA	black	0	0	0.31846
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	3.265
MGH97_P10_A12	NA	black	0	0	3.154
MGH97_P10_E09	NA	black	0	0	4.1292
MGH97_P9_B12	NA	black	0	0	3.7804
MGH97_P10_D07	NA	black	0	0	2.8154
MGH97_P8_D11	NA	black	0	0	2.6358
MGH97_P8_G05	NA	black	0	0	5.8545
MGH97_P9_C05	NA	black	0	0	1.4158
MGH97_P8_D03	0.0317269884562	red	1	0.70221	2
MGH97_P8_H05	NA	black	0	0	3.8627
MGH97_P10_A09	NA	black	0	0	2.7632
MGH97_P10_E03	NA	black	0	0	5.0917
MGH97_P10_D04	NA	black	0	0	2.4898
MGH97_P9_D12	-0.151047567603	red	1	0.2302	4.172
MGH97_P8_H06	NA	black	0	0	2.9686
MGH97_P8_H11	NA	black	0	0	4.7738
MGH97_P9_F12	NA	black	0	0	3.8921
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	2.9791
MGH97_P8_D01	0.733597915967	green3	2	0.24245	0.87499
MGH97_P10_C04	NA	black	0	0	2.8424
MGH97_P9_E06	NA	black	0	0	5.203
MGH97_P8_F12	NA	black	0	0	2.3533
MGH97_P8_H01	NA	black	0	0	2.3369
MGH97_P8_A05	NA	black	0	0	3.3235
MGH97_P9_F10	1.01843598021	green3	2	0.17249	0.23389
MGH97_P10_F10	0.249831035334	red	1	0.11636	2.9321
MGH97_P9_G12	NA	black	0	0	3.2084
MGH97_P8_B04	NA	black	0	0	4.2493
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	-0.808530924839	red	1	0.018634	5.585
MGH97_P10_D11	NA	black	0	0	2.2277
MGH97_P10_D01	NA	black	0	0	3.0893
MGH97_P10_H04	NA	black	0	0	1.1077
MGH97_P10_D12	NA	black	0	0	2.8347
MGH97_P8_D04	-0.246372762192	red	1	3.0328	3.5373
MGH97_P8_F08	NA	black	0	0	4.2438
MGH97_P9_E10	NA	black	0	0	4.934
MGH97_P9_D11	NA	black	0	0	4.3424
MGH97_P8_A02	-0.214819588177	red	1	1.0342	2.344
MGH97_P9_F01	NA	black	0	0	2.5993
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0.37518	0
MGH97_P9_A03	NA	black	0	0	4.9764
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	1.4484
MGH97_P9_G04	NA	black	0	0	2.9627
MGH97_P8_G11	NA	black	0	0	0.45733
MGH97_P10_A06	0.263522799855	red	1	0.41792	2.1651
MGH97_P10_F08	NA	black	0	0	4.9738
MGH97_P8_E08	1.12554629848	green3	2	0.1375	0.090853
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0.21909	0
MGH97_P9_G11	-0.211484836996	red	1	0.54399	5.32
MGH97_P8_F11	NA	black	0	0	2.745
MGH97_P8_F05	0.00875855468036	red	1	0.49262	3.6025
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	-1.49104472892	black	0	2.3986	2.08
MGH97_P8_C10	NA	black	0	0.16736	0
MGH97_P8_E02	NA	black	0	0	2.7318
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	3.9908
MGH97_P9_B02	NA	black	0	0	3.871
MGH97_P8_H08	NA	black	0	0	5.5131
MGH97_P8_F01	0.378122069832	red	1	0.20038	2.3818
MGH97_P10_H09	NA	black	0	0.71984	0
MGH97_P10_E06	NA	black	0	0	2.1515
MGH97_P10_D10	NA	black	0	0	2.6353
MGH97_P10_A03	NA	black	0	0	3.5423
MGH97_P10_A05	0.374862294288	red	1	0.19535	2.4049
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0	2.8879
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	5.7771
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	5.2705
MGH97_P10_A04	0.0473490501943	red	1	0.21785	3.4947
MGH97_P9_A07	NA	black	0	0	5.2083
MGH97_P9_A08	NA	black	0	0	3.0817
MGH97_P9_H12	0.555270174012	red	1	0.16479	1.8809
MGH97_P10_G03	NA	black	0	0	1.1104
MGH97_P8_B03	NA	black	0	0	2.1197
MGH97_P10_H07	-0.141187824324	red	1	0.24975	4.1574
MGH97_P10_E01	NA	black	0	0	0.79327
MGH97_P9_F11	-1.27601240308	red	1	1.8003	1.5246
MGH97_P8_B12	NA	black	0	0	3.9227
MGH97_P9_H02	NA	black	0	0	1.8347
MGH97_P9_C11	NA	black	0	0	4.4609
MGH97_P8_A01	NA	black	0	0	4.3166
MGH97_P10_F07	NA	black	0	0	5.3275
MGH97_P10_G01	NA	black	0	0.46676	0
MGH97_P10_H05	-0.551055443002	red	1	3.3741	3.3605
MGH97_P9_F07	-0.0303768501399	red	1	1.513	3.6187
MGH97_P9_D08	NA	black	0	0	1.782
MGH97_P9_E05	NA	black	0	0	3.4539
MGH97_P8_B09	NA	black	0	0	2.2774
MGH97_P10_E12	NA	black	0	0	3.3839
MGH97_P10_B10	NA	black	0	0	2.1463
MGH97_P9_E03	NA	black	0	0	2.6633
MGH97_P9_G07	NA	black	0	0	4.4417
MGH97_P9_C09	NA	black	0	0	3.8764
MGH97_P10_B11	NA	black	0	0.2302	0
MGH97_P9_B05	NA	black	0	0	3.3208
MGH97_P9_A12	0.0448966903905	red	1	0.41251	3.4213
MGH97_P8_D10	NA	black	0	0.33113	0
MGH97_P8_C05	NA	black	0	0	4.4775
MGH97_P9_D02	NA	black	0	0	0.54102
MGH97_P9_D07	NA	black	0	0	1.5524
MGH97_P8_F03	-0.222451676951	red	1	0.40054	4.7572
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	3.5564
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	0.0856961422066	red	1	2.0524	3.8277
MGH97_P9_F03	NA	black	0	0	5.3104
MGH97_P10_C08	NA	black	0	0	5.3682
MGH97_P8_B11	0.522167238854	red	1	0.21785	1.8143
MGH97_P10_C01	NA	black	0	0	0.36737
MGH97_P9_D04	NA	black	0	0	3.5402
MGH97_P10_B06	NA	black	0	0	1.2666
MGH97_P8_H09	NA	black	0	0	4.4107
MGH97_P9_F05	NA	black	0	0	4.8741
MGH97_P9_B04	NA	black	0	0	3.515
MGH97_P9_C12	-0.586904856735	red	1	0.19409	5.4838
MGH97_P8_B02	NA	black	0	0	1.5474
MGH97_P9_F04	NA	black	0	0	2.792
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	4.7176
MGH97_P10_D08	-0.00314933735349	red	1	0.86235	3.6194
MGH97_P10_G12	NA	black	0	0	3.7272
MGH97_P9_A02	NA	black	0	0	0.43616
MGH97_P8_G03	0.291686528477	red	1	0.24975	2.5809
MGH97_P8_D09	NA	black	0	0	1.9501
MGH97_P10_C06	0.592483888876	red	1	0.19283	1.6549
MGH97_P8_H03	NA	black	0	0	1.1243
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	2.6953
MGH97_P9_G08	NA	black	0	0	0.68347
MGH97_P8_B01	0.319623986218	red	1	0.22651	2.5288
MGH97_P10_B08	-1.05809517476	red	1	3.6793	3.0932
MGH97_P10_C12	-0.054009937682	red	1	0.12565	3.8081
MGH97_P9_A10	NA	black	0	0	5.0485
MGH97_P9_C10	NA	black	0	1.6654	0
MGH97_P9_G03	NA	black	0	0	4.8915
MGH97_P10_B02	NA	black	0	0	2.6133
MGH97_P10_A08	NA	black	0	0	1.7991
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	4.256
MGH97_P10_F02	NA	black	0	0	0.7476
MGH97_P9_D10	0.147846283858	red	1	0.63784	0.16479
MGH97_P8_D08	NA	black	0	0	1.5864
MGH97_P9_H11	NA	black	0	0	0.81394
MGH97_P8_C06	NA	black	0	0	0
MGH97_P8_A03	NA	black	0	0.21412	0
MGH97_P9_C04	NA	black	0	0	1.2216
MGH97_P8_E01	NA	black	0	0	2.4998
MGH97_P10_D02	NA	black	0	0	2.2098
MGH97_P9_E12	-0.0365395813725	red	1	0.74157	5.4719
MGH97_P9_A05	NA	black	0	0	3.1228
MGH97_P10_F06	NA	black	0	0	3.3563
MGH97_P9_E01	NA	black	0	0	4.015
MGH97_P8_G06	NA	black	0	0	1.7651
MGH97_P10_B03	-0.464510024062	red	1	0.29514	5.4108
MGH97_P9_H08	NA	black	0	0	4.0687
MGH97_P9_E08	0.0538971388207	red	1	0.31846	3.4328
MGH97_P8_C07	NA	black	0	0	2.2907
MGH97_P9_A06	-4.55545575034	black	0	5.2303	1.9377
MGH97_P8_E04	NA	black	0	0	5.8229
MGH97_P8_C11	0.841619838015	green3	2	0.22774	0.53306
MGH97_P9_C03	NA	black	0	0	2.8508
MGH97_P8_E03	0.22999396891	red	1	0.20914	2.8768
MGH97_P10_B01	NA	black	0	0	3.6485
MGH97_P9_B11	NA	black	0	0	5.2249
MGH97_P9_G02	0.130316421487	red	1	0.19156	3.2308
MGH97_P8_G02	NA	black	0	0	3.9121
MGH97_P10_G10	NA	black	0	0	5.0012
MGH97_P9_G06	NA	black	0	0.27501	0
MGH97_P9_E02	NA	black	0	0	1.3471
MGH97_P9_C06	NA	black	0	0	4.438
MGH97_P10_H06	NA	black	0	0	3.6057
MGH97_P8_B05	-0.0322554696727	red	1	0.69866	4.5263
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0	0.15186
MGH97_P8_D06	NA	black	0	0	4.9721
MGH97_P8_D12	0.143514656528	red	1	0.10836	3.246
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	-0.479100993684	red	1	0.24123	5.2871
MGH97_P8_G12	NA	black	0	0	3.2538
MGH97_P10_C10	NA	black	0	0	1.9268
MGH97_P8_H07	NA	black	0	0	2.4888
MGH97_P10_E08	-0.833908210957	red	1	3.6208	3.2205
MGH97_P10_G11	-2.28709826258	black	0	2.778	1.6871
MGH97_P10_E07	NA	black	0	0	0.48543
MGH97_P10_F03	NA	black	0	0	2.9309
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	0.822413162986	green3	2	2.7431	4.4852
MGH97_P8_C01	NA	black	0	0	1.6439
MGH97_P9_C02	0.294786336263	red	1	0.35389	2.2687
MGH97_P8_F07	NA	black	0	0	0.848
MGH97_P10_G06	NA	black	0	0	0.31383
MGH97_P9_B01	NA	black	0	0	5.7302
MGH97_P10_E04	0.437798103596	red	1	0.23143	2.0807
MGH97_P8_B07	NA	black	0	0	1.2869
MGH97_P8_G07	0.228514354029	red	1	0.21039	2.8801
MGH97_P9_B08	0.840725612759	green3	2	2.0597	4.8966
MGH97_P9_C01	0.297936080614	red	1	0.55189	0.38294
MGH97_P8_G01	NA	black	0	0	4.6005
MGH97_P9_H04	NA	black	0	0	3.3739
MGH97_P10_F11	0.372041739722	red	1	0.44361	1.2792
MGH97_P10_D03	NA	black	0	0	4.0747
MGH97_P10_C09	NA	black	0	0	0.56365
MGH97_P8_E06	NA	black	0	0	3.1541
MGH97_P8_E09	NA	black	0	0	4.5053
MGH97_P8_E05	0.0892049538819	red	1	0.63227	2.1372
MGH97_P8_A08	NA	black	0	0	2.2434
MGH97_P10_F12	NA	black	0	0	4.2512
MGH97_P9_D01	0.565563761224	red	1	0.36177	0.80074
MGH97_P9_E09	NA	black	0	0	0.31267
MGH97_P8_A06	NA	black	0	0	3.4291
MGH97_P10_C02	0.211425605459	red	1	0.42223	2.4581
MGH97_P10_C11	NA	black	0	0	0.20038
MGH97_P8_B10	NA	black	0	0	3.0259
MGH97_P9_E11	0.399653128724	red	1	0.21909	2.2576
MGH97_P9_F06	NA	black	0	0	3.8781
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	3.5852
MGH97_P10_E11	NA	black	0	0	4.5075
MGH97_P9_B09	NA	black	0	2.5137	0
MGH97_P9_B03	NA	black	0	0	4.5875
MGH97_P9_B10	0.080078481626	red	1	1.5974	3.8682
MGH97_P8_H12	NA	black	0	0	1.4065
MGH97_P10_A02	NA	black	0	0	4.2953
MGH97_P8_A04	NA	black	0	0	4.1686
MGH97_P10_G05	NA	black	0	0	0
MGH97_P9_H10	NA	black	0	0.17249	0
MGH97_P9_A11	-0.370639776404	red	1	0.22527	4.8913
MGH97_P8_A12	0.365933166465	red	1	0.16993	2.4903
MGH97_P8_C08	NA	black	0	0	5.0521
MGH97_P8_A07	NA	black	0	0	0
MGH97_P10_H03	NA	black	0	0	1.2945
MGH97_P8_H04	NA	black	0	0	2.5785
MGH97_P9_C07	0.575835746072	red	1	0.30685	1.1583
MGH97_P9_H07	NA	black	0	0	1.9501
MGH97_P8_C02	-0.217703429488	red	1	0.44467	4.8754
MGH97_P10_B09	NA	black	0	0	2.9833
MGH97_P9_E07	NA	black	0	0	4.1794
MGH97_P10_C03	-0.0236754092864	red	1	0.22651	3.7367
93_P3_D02	-4.37327908209	black	0	4.0363	1.3448
93_P3_B08	NA	black	0	0	4.8893
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	2.6783
93_P3_E06	NA	black	0	0	4.6701
93_P3_F08	-0.463869906429	red	1	1.742	2.849
93_P3_F07	NA	black	0	0.59646	0
93_P3_B02	NA	black	0	0	4.4482
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	5.5975
93_P3_F05	NA	black	0	0	3.8782
93_P3_H01	NA	black	0	0	3.2141
93_P3_F06	NA	black	0	0	2.6406
93_P3_D08	NA	black	0	0	3.962
93_P3_E03	NA	black	0	0	4.892
93_P3_A04	-0.141338088428	red	1	1.148	3.036
93_P3_H03	NA	black	0	0	4.2989
93_P3_H10	NA	black	0	0	1.7502
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	3.6505
93_P3_E12	NA	black	0	0	2.376
93_P3_G05	NA	black	0	0	5.289
93_P3_D12	0.627986673759	red	1	0.31615	0.84398
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0.38073
93_P3_B05	0.243314472339	red	1	0.28688	2.6902
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	0.6107	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	3.8284
93_P3_C07	-0.181960538478	red	1	0.34937	4.4538
93_P3_G09	0.0557896186871	red	1	0.18142	3.477
93_P3_A03	5.17880380224	black	0	4.0029	6.7141
93_P3_D05	NA	black	0	0	4.8954
93_P3_A10	NA	black	0	0	3.4259
93_P3_E02	NA	black	0	0	1.2351
93_P3_C04	NA	black	0	0.28333	0
93_P3_F02	NA	black	0	0	4.7269
93_P3_E07	NA	black	0	0	3.0895
93_P3_D09	NA	black	0	0	4.7984
93_P3_D07	NA	black	0	0	0
93_P3_G12	NA	black	0	0	0
93_P3_A05	NA	black	0	0.75958	0
93_P3_C05	NA	black	0	0	4.5496
93_P3_F09	0.111333878434	red	1	1.7757	3.8988
93_P3_G07	NA	black	0	0	5.1621
93_P3_C01	NA	black	0	0.20914	0
93_P3_C11	NA	black	0	0	6.3891
93_P3_E05	0.153355554162	red	1	0.26784	3.0772
93_P3_A12	-0.0965196469592	red	1	0.15704	3.945
93_P3_E09	NA	black	0	0.6663	0
93_P3_D03	0.0290337261282	red	1	0.17121	3.5635
93_P3_D01	NA	black	0	0	5.4224
93_P3_G04	NA	black	0	0	5.9987
93_P3_E01	-0.488408115355	red	1	0.16864	5.1228
93_P3_G11	NA	black	0	0	5.5053
93_P3_A06	NA	black	0	0	3.7055
93_P3_G10	NA	black	0	0	4.686
93_P3_A11	-0.00156957137042	red	1	0.70487	3.7233
93_P3_C03	-0.761828375333	red	1	0.20539	6.0486
93_P3_B11	-1.72822608673	black	0	2.4046	1.8298
93_P3_G08	NA	black	0	3.6968	0
93_P3_B06	NA	black	0	0	0
93_P3_A02	0.102152289208	red	1	0.31383	3.2331
93_P3_D06	NA	black	0	0	3.6146
93_P3_B12	NA	black	0	0	4.8969
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0	6.3911
93_P6_B02	NA	black	0	0	3.5675
93_P6_E05	-0.188354518301	red	1	0.25942	4.3351
93_P6_B09	NA	black	0	0	0
93_P6_H11	NA	black	0	0	2.5115
93_P5_E06	NA	black	0	0	4.3766
93_P5_C05	NA	black	0	0	3.3173
93_P5_H06	NA	black	0	0	2.6255
93_P5_G05	-0.392763047761	red	1	0.60597	7.3416
93_P5_C09	NA	black	0	0	2.4639
93_P6_D09	0.00289570051535	red	1	0.514	3.6419
93_P5_H04	-0.302668134894	red	1	0.2762	4.773
93_P6_A06	0.114974224277	red	1	0.49978	2.815
93_P6_F03	NA	black	0	0	0.98623
93_P6_B05	-0.0851929323006	red	1	0.46258	4.1786
93_P6_C11	-0.264874021738	red	1	0.27501	4.6345
93_P5_H09	NA	black	0	0	2.5953
93_P5_G03	NA	black	0	0	4.5264
93_P5_F04	-0.3393368906	red	1	0.38847	5.2555
93_P6_H12	NA	black	0	0	4.6978
93_P5_G07	0.57838595697	red	1	0.28096	1.3016
93_P6_C05	NA	black	0	0	4.3918
93_P6_D05	NA	black	0	0	5.528
93_P5_C12	NA	black	0	0	5.752
93_P6_A03	-1.61742895746	black	0	1.9467	1.2839
93_P5_E08	NA	black	0	0	0
93_P6_A08	0.0483314086972	red	1	0.35163	3.4404
93_P6_A10	NA	black	0	0	3.8329
93_P6_A02	NA	black	0	0	0.28806
93_P5_G12	NA	black	0	0	4.5221
93_P5_E01	0.469497264935	red	1	1.6388	4.6786
93_P6_A09	NA	black	0	0.42438	0
93_P6_H05	NA	black	0	0	0
93_P6_H10	0.14039101818	red	1	0.49365	2.6441
93_P5_C08	0.122827500798	red	1	0.63413	1.291
93_P5_A09	NA	black	0	0	1.2839
93_P5_B09	NA	black	0	0	6.808
93_P5_A05	NA	black	0	0	0
93_P6_E04	0.0448163866014	red	1	0.60217	3.1149
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	0.848
93_P5_B12	NA	black	0	0	0
93_P5_F12	NA	black	0	0	4.8644
