Cell_name	Zvalue	Color	Cluster	BRCA1	MDM2
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0.44784
MGH97_P8_B06	NA	black	0	0	1.7502
MGH97_P9_G08	NA	black	0	0	0.27023
MGH97_P8_B01	-0.392049385138	red	1	0.22651	3.4497
MGH97_P10_B08	0.986419840978	red	1	3.6793	2.6962
MGH97_P10_C12	-0.739462696855	red	1	0.12565	4.1981
MGH97_P9_A10	NA	black	0	0	2.4375
MGH97_P9_C10	-1.14342044867	red	1	1.6654	0.123
MGH97_P9_G03	NA	black	0	0	3.5479
MGH97_P10_B02	NA	black	0	0	2.6262
MGH97_P10_A08	NA	black	0	0	3.421
MGH97_P8_C09	NA	black	0	0	3.9425
MGH97_P10_D05	NA	black	0	0	3.5074
MGH97_P10_F02	NA	black	0	0	3.4892
MGH97_P9_D10	0.0646429008811	red	1	0.63784	0.24245
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	2.6668
MGH97_P8_C06	NA	black	0	0	2.5627
MGH97_P8_A03	-0.333597263996	red	1	0.21412	3.2213
MGH97_P9_C04	NA	black	0	0	3.1418
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	3.95
MGH97_P9_E12	-0.0418616420985	red	1	0.74157	0.48749
MGH97_P9_A05	NA	black	0	0	1.2216
MGH97_P10_F06	NA	black	0	0	1.1349
MGH97_P9_E01	NA	black	0	0	3.7997
MGH97_P8_G06	NA	black	0	0	0.37629
MGH97_P10_B03	-0.494015179936	red	1	0.29514	4.0689
MGH97_P9_H08	NA	black	0	0	2.5799
MGH97_P9_E08	0.426072148015	green3	2	0.31846	0.19409
MGH97_P8_C07	NA	black	0	0	3.5105
MGH97_P9_A06	7.31956214099	black	0	5.2303	4.9066
MGH97_P8_E04	NA	black	0	0	2.7759
MGH97_P8_C11	0.120970093006	red	1	0.22774	1.6654
MGH97_P9_C03	NA	black	0	0	1.9638
MGH97_P8_E03	0.546109380414	green3	2	0.20914	0.20414
MGH97_P10_B01	NA	black	0	0	1.4797
MGH97_P9_B11	NA	black	0	0	3.5253
MGH97_P9_G02	-0.580676999072	red	1	0.19156	3.9582
MGH97_P8_G02	NA	black	0	0	3.9992
MGH97_P10_G10	NA	black	0	0	1.3477
MGH97_P9_G06	-0.490228805802	red	1	0.27501	3.9664
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0.10568
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	-0.0197861302005	red	1	0.69866	3.9929
MGH97_P9_F08	NA	black	0	0	2.8568
MGH97_P10_F05	NA	black	0	0	3.3391
MGH97_P8_D06	NA	black	0	0	2.22
MGH97_P8_D12	0.0348450744353	red	1	0.10836	1.9935
MGH97_P9_H06	NA	black	0	0	2.9609
MGH97_P9_C08	NA	black	0	0	4.2052
MGH97_P10_D06	-0.677409708401	red	1	0.24123	4.4839
MGH97_P8_G12	NA	black	0	0	3.3397
MGH97_P10_C10	NA	black	0	0	1.7058
MGH97_P8_H07	NA	black	0	0	4.423
MGH97_P10_E08	-2.64547242621	black	0	3.6208	0.60597
MGH97_P10_G11	1.64316537743	black	0	2.778	3.4668
MGH97_P10_E07	NA	black	0	0	1.513
MGH97_P10_F03	NA	black	0	0	2.9525
MGH97_P8_F09	NA	black	0	0	2.9982
MGH97_P10_F04	NA	black	0	0	1.6281
MGH97_P9_H03	NA	black	0	0	4.0609
MGH97_P10_D09	-2.57464510062	black	0	2.7431	0.0028825
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	0.120653752349	red	1	0.35389	1.513
MGH97_P8_F07	NA	black	0	0	0.30801
MGH97_P10_G06	NA	black	0	0	0.50894
MGH97_P9_B01	NA	black	0	0	4.314
MGH97_P10_E04	-0.394544073554	red	1	0.23143	3.472
MGH97_P8_B07	NA	black	0	0	2.9013
MGH97_P8_G07	-0.125775797504	red	1	0.21039	2.5183
MGH97_P9_B08	0.381797504874	red	1	2.0597	2.5919
MGH97_P9_C01	-0.161573348062	red	1	0.55189	3.7654
MGH97_P8_G01	NA	black	0	0	2.4441
MGH97_P9_H04	NA	black	0	0	0.86631
MGH97_P10_F11	0.0594802951117	red	1	0.44361	1.7115
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	2.9782
MGH97_P8_E06	NA	black	0	0	3.2403
MGH97_P8_E09	NA	black	0	0	3.3957
MGH97_P8_E05	0.0727761781776	red	1	0.63227	0.18015
MGH97_P8_A08	NA	black	0	0	3.6017
MGH97_P10_F12	NA	black	0	0	3.5842
MGH97_P9_D01	-0.0127250907036	red	1	0.36177	2.157
MGH97_P9_E09	NA	black	0	0	0.23266
MGH97_P8_A06	NA	black	0	0	1.7769
MGH97_P10_C02	-0.336389945286	red	1	0.42223	4.0223
MGH97_P10_C11	NA	black	0	0	0.61542
MGH97_P8_B10	NA	black	0	0	4.1257
MGH97_P9_E11	-0.519661916582	red	1	0.21909	3.8568
MGH97_P9_F06	NA	black	0	0	2.933
MGH97_P10_H11	NA	black	0	0	0.94486
MGH97_P9_B06	NA	black	0	0	3.7739
MGH97_P10_E11	NA	black	0	0	3.666
MGH97_P9_B09	1.06386924303	red	1	2.5137	3.1165
MGH97_P9_B03	NA	black	0	0	4.3537
MGH97_P9_B10	1.35508040829	blue	3	1.5974	4.714
MGH97_P8_H12	NA	black	0	0	3.5746
MGH97_P10_A02	NA	black	0	0	3.1055
MGH97_P8_A04	NA	black	0	0	1.4356
MGH97_P10_G05	NA	black	0	0	0.80983
MGH97_P9_H10	-0.249348358018	red	1	0.17249	2.8734
MGH97_P9_A11	-0.116837599312	red	1	0.22527	2.5005
MGH97_P8_A12	-0.852863934607	red	1	0.16993	4.7061
MGH97_P8_C08	NA	black	0	0	0.68257
MGH97_P8_A07	NA	black	0	0	0.14926
MGH97_P10_H03	NA	black	0	0	0.38957
MGH97_P8_H04	NA	black	0	0	0.301
MGH97_P9_C07	0.0542550620459	red	1	0.30685	1.8647
MGH97_P9_H07	NA	black	0	0	0.69688
MGH97_P8_C02	0.223739719859	red	1	0.44467	0.6107
MGH97_P10_B09	NA	black	0	0	3.4965
MGH97_P9_E07	NA	black	0	0	2.2299
MGH97_P10_C03	0.0467696136437	red	1	0.22651	1.9287
93_P3_D02	2.70041350241	black	0	4.0363	3.5132
93_P3_B08	NA	black	0	0	0.46989
93_P3_D10	NA	black	0	0	0.59455
93_P3_H02	NA	black	0	0	0.27739
93_P3_E06	NA	black	0	0	4.3566
93_P3_F08	0.290959137658	red	1	1.742	2.5862
93_P3_F07	-0.06939999741	red	1	0.59646	3.1127
93_P3_B02	NA	black	0	0	1.0179
93_P3_G02	NA	black	0	0	0.33685
93_P3_G06	NA	black	0	0	0.43296
93_P3_F05	NA	black	0	0	0.30568
93_P3_H01	NA	black	0	0	3.1045
93_P3_F06	NA	black	0	0	3.2476
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	3.9107
93_P3_A04	0.389478307914	red	1	1.148	3.6174
93_P3_H03	NA	black	0	0	0.52005
93_P3_H10	NA	black	0	0	1.6627
93_P3_A09	NA	black	0	0	3.0011
93_P3_D11	NA	black	0	0	0.30217
93_P3_E12	NA	black	0	0	1.127
93_P3_G05	NA	black	0	0	4.1208
93_P3_D12	-0.788784172716	red	1	0.31615	5.3603
93_P3_E11	NA	black	0	0	4.5722
93_P3_B10	NA	black	0	0	3.2172
93_P3_B05	-0.419681120644	red	1	0.28688	3.7457
93_P3_H08	NA	black	0	0	4.2782
93_P3_H04	NA	black	0	0	0.64062
93_P3_F12	-0.0719165554808	red	1	0.6107	3.2873
93_P3_A07	NA	black	0	0	0.29042
93_P3_E04	NA	black	0	0	4.5187
93_P3_C07	-0.587639929614	red	1	0.34937	4.7651
93_P3_G09	-0.163837167805	red	1	0.18142	2.6157
93_P3_A03	4.3478693244	black	0	4.0029	4.377
93_P3_D05	NA	black	0	0	0.57531
93_P3_A10	NA	black	0	0	3.333
93_P3_E02	NA	black	0	0	2.2597
93_P3_C04	-0.41815877556	red	1	0.28333	3.7265
93_P3_F02	NA	black	0	0	3.6497
93_P3_E07	NA	black	0	0	3.4568
93_P3_D09	NA	black	0	0	0.34823
93_P3_D07	NA	black	0	0	0.80323
93_P3_G12	NA	black	0	0	0.92296
93_P3_A05	NA	black	0	0.75958	0
93_P3_C05	NA	black	0	0	3.905
93_P3_F09	-1.20982520595	red	1	1.7757	0.2228
93_P3_G07	NA	black	0	0	0.58111
93_P3_C01	0.546109380414	green3	2	0.20914	0.20414
93_P3_C11	NA	black	0	0	0.60312
93_P3_E05	-0.413505133641	red	1	0.26784	3.6535
93_P3_A12	-0.262329722798	red	1	0.15704	2.8908
93_P3_E09	0.0297773441237	red	1	0.6663	0.514
93_P3_D03	-0.351014730842	red	1	0.17121	3.1859
93_P3_D01	NA	black	0	0	0.56462
93_P3_G04	NA	black	0	0	4.7238
93_P3_E01	-0.535723228087	red	1	0.16864	3.7447
93_P3_G11	NA	black	0	0	4.4722
93_P3_A06	NA	black	0	0	4.8801
93_P3_G10	NA	black	0	0	4.2829
93_P3_A11	-0.0152233314577	red	1	0.70487	4.1756
93_P3_C03	0.444543865488	green3	2	0.20539	0.57337
93_P3_B11	0.579626974501	green3	2	2.4046	2.6962
93_P3_G08	3.49424780593	black	0	3.6968	4.1165
93_P3_B06	NA	black	0	0	0
93_P3_A02	-0.113323685297	red	1	0.31383	2.5775
93_P3_D06	NA	black	0	0	3.5141
93_P3_B12	NA	black	0	0	3.8437
93_P3_B09	NA	black	0	0	4.6625
93_P6_A04	NA	black	0	0	0.67175
93_P6_B02	NA	black	0	0	0.97893
93_P6_E05	-0.163207584601	red	1	0.25942	2.7044
93_P6_B09	NA	black	0	0	4.4138
93_P6_H11	NA	black	0	0	2.3086
93_P5_E06	NA	black	0	0	2.8594
93_P5_C05	NA	black	0	0	2.2048
93_P5_H06	NA	black	0	0	2.9224
93_P5_G05	0.0475468636583	red	1	0.60597	1.263
93_P5_C09	NA	black	0	0	0.4049
93_P6_D09	0.0197380462122	red	1	0.514	1.923
93_P5_H04	0.399211016845	red	1	0.2762	0.49876
93_P6_A06	-0.15014649809	red	1	0.49978	3.2853
93_P6_F03	NA	black	0	0	2.1476
93_P6_B05	0.115785312418	red	1	0.46258	1.2815
93_P6_C11	-0.487448057529	red	1	0.27501	3.956
93_P5_H09	NA	black	0	0	0.81967
93_P5_G03	NA	black	0	0	3.4348
93_P5_F04	0.256244013897	red	1	0.38847	0.70487
93_P6_H12	NA	black	0	0	2.852
93_P5_G07	-0.308829106128	red	1	0.28096	3.2991
93_P6_C05	NA	black	0	0	0.37184
93_P6_D05	NA	black	0	0	0.28688
93_P5_C12	NA	black	0	0	0.76553
93_P6_A03	0.760389505843	red	1	1.9467	3.1519
93_P5_E08	NA	black	0	0	3.6987
93_P6_A08	0.187353673146	red	1	0.35163	1.1928
93_P6_A10	NA	black	0	0	0.70487
93_P6_A02	NA	black	0	0	2.6147
93_P5_G12	NA	black	0	0	2.5341
93_P5_E01	0.0531819796323	red	1	1.6388	2.2066
93_P6_A09	-0.127554039209	red	1	0.42438	2.8472
93_P6_H05	NA	black	0	0	3.0144
93_P6_H10	-0.191632661557	red	1	0.49365	3.5616
93_P5_C08	0.0379140139621	red	1	0.63413	1.1473
93_P5_A09	NA	black	0	0	3.1182
93_P5_B09	NA	black	0	0	0.64247
93_P5_A05	NA	black	0	0	0.87578
93_P6_E04	0.0261467425899	red	1	0.60217	1.6654
93_P5_A04	NA	black	0	0	1.5627
93_P6_A11	NA	black	0	0	0.96199
93_P5_B12	NA	black	0	0	4.2624
93_P5_F12	NA	black	0	0	1.9452
93_P5_H08	NA	black	0	0	3.8838
93_P6_C08	NA	black	0	0	3.9162
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	2.0215
93_P6_B03	NA	black	0	0	1.1506
93_P6_C02	NA	black	0	0	0.52907
93_P6_B04	NA	black	0	0	2.3539
93_P5_D10	NA	black	0	0	0.34142
93_P6_F04	NA	black	0	0	4.0155
93_P6_H04	-0.464558337971	red	1	0.2916	3.9385
93_P6_C01	NA	black	0	0	2.1
93_P5_G06	NA	black	0	0	3.3959
93_P6_A07	-0.0190053068695	red	1	0.64616	2.6079
93_P5_H10	NA	black	0	0	4.0305
93_P6_F08	-0.0428934930762	red	1	0.15575	2.2234
93_P5_H01	NA	black	0	0	3.2129
93_P5_B02	-0.284919633538	red	1	0.26664	3.1715
93_P5_G01	NA	black	0	0	2.3343
93_P6_A12	NA	black	0	0	3.5499
93_P5_G11	-0.000742263992464	red	1	0.70487	1.4573
93_P6_E11	0.182966131541	red	1	0.45733	0.82375
93_P5_D07	-0.350753420607	red	1	0.34369	3.6876
93_P6_E02	0.559494593734	green3	2	0.16993	0.30334
93_P6_E09	-0.70369798332	red	1	0.2558	4.6504
93_P5_F09	-0.851706157906	red	1	1.891	0.90843
93_P6_E06	0.483049462666	green3	2	0.24245	0.30217
93_P5_A06	NA	black	0	0	2.2166
93_P5_D04	-0.0176197983491	red	1	0.25338	2.159
93_P5_H07	NA	black	0	0	2.3007
93_P6_D06	NA	black	0	0	1.1629
93_P6_C07	-0.121082353264	red	1	0.45312	2.8885
93_P5_F07	-0.174964639701	red	1	0.14796	2.6175
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	2.4338
93_P5_A07	-0.0693461962702	red	1	0.76808	0.44255
93_P5_A08	NA	black	0	0	0.20289
93_P6_B12	0.016157198502	red	1	0.78994	2.4324
93_P5_G04	0.156614001891	red	1	0.53107	0.51602
93_P5_H11	NA	black	0	0	1.7824
93_P6_E03	-0.261449095233	red	1	0.21412	2.9795
93_P6_B07	NA	black	0	0	3.3386
93_P5_D02	-0.208090325195	red	1	0.55385	4.2392
93_P6_D08	NA	black	0	0	3.2096
93_P6_A01	NA	black	0	0	0.36625
93_P5_E12	-0.0103192731415	red	1	0.26664	2.1332
93_P5_A03	NA	black	0	0	4.427
93_P5_F02	NA	black	0	0	0.54794
93_P6_F06	NA	black	0	0	2.422
93_P5_F08	-0.538932611605	red	1	1.472	0.93206
93_P6_C10	NA	black	0	0	1.1674
93_P5_G08	NA	black	0	0	1.4895
93_P6_D07	NA	black	0	0	2.8924
93_P6_F05	NA	black	0	0	2.875
93_P5_C07	NA	black	0	0	0.32539
93_P5_B03	NA	black	0	0	2.9651
93_P6_E10	NA	black	0	0	1.4255
93_P5_A11	NA	black	0	0	0.45312
93_P5_F01	NA	black	0	0	2.4857
93_P5_C03	4.43541424489	black	0	4.7096	4.028
93_P6_B10	NA	black	0	0	0.38957
93_P5_E03	NA	black	0	0	3.2659
93_P5_G09	NA	black	0	0	0.32308
93_P5_C10	NA	black	0	0	2.8065
93_P5_E10	0.364214190798	red	1	0.37072	0.21039
93_P5_D08	NA	black	0	0	1.8864
MGH93_P7_D06	NA	black	0	0	4.4848
MGH93_P7_G08	-0.470684469329	red	1	0.29278	3.9674
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	4.2171
MGH93_P7_B06	NA	black	0	0	3.7631
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	-0.766263802351	red	1	2.8614	1.5266
MGH93_P7_B02	NA	black	0	0	4.3787
MGH93_P7_H05	NA	black	0	0	3.8105
MGH93_P7_H09	-0.268254858874	red	1	0.29514	3.1781
MGH93_P7_D10	0.0162303357128	red	1	0.7433	2.9385
MGH93_P7_B11	NA	black	0	0	0.60692
MGH93_P7_F11	NA	black	0	0	2.1881
MGH93_P7_C04	-0.704774551026	red	1	3.6536	1.7316
MGH93_P7_F02	NA	black	0	0	4.2736
MGH93_P7_D12	NA	black	0	0	0.56462
MGH93_P7_G04	-0.285427848862	red	1	0.25701	3.1507
MGH93_P7_A10	0.209166282612	red	1	0.48646	0.42653
MGH93_P7_G09	NA	black	0	0	5.3251
MGH93_P7_F06	NA	black	0	0	4.2904
MGH93_P7_H08	NA	black	0	0	1.9638
MGH93_P7_A11	-0.0679039773404	red	1	0.4489	2.5363
MGH93_P7_G10	NA	black	0	0	1.5435
MGH93_P7_G03	0.00918768601253	red	1	0.59455	1.9583
MGH93_P7_G07	-0.738513712831	red	1	0.22897	4.6304
MGH93_P7_A12	NA	black	0	0	4.0983
MGH93_P7_A06	-0.423377817189	red	1	0.29396	3.7875
MGH93_P7_A08	NA	black	0	0	2.8256
MGH93_P7_H10	NA	black	0	0	3.3453
MGH93_P7_C05	0.28061346353	red	1	0.38294	0.59646
MGH93_P7_C12	-0.203941993054	red	1	0.89375	0.35389
MGH93_P7_C07	NA	black	0	0	1.8544
MGH93_P7_B03	NA	black	0	0	0.57628
MGH93_P7_A07	NA	black	0	0	0.8488
MGH93_P7_E10	NA	black	0	0	2.625
MGH93_P7_F04	0.133622302081	red	1	0.25942	1.5869
MGH93_P7_A09	-0.437456286704	red	1	0.12697	3.3498
MGH93_P7_E06	NA	black	0	0	4.9526
MGH93_P7_C02	0.139680029966	red	1	0.86235	3.6947
MGH93_P7_F10	NA	black	0	0	4.4135
MGH93_P7_C10	NA	black	0	0	0.48336
MGH93_P7_H07	NA	black	0	0	2.315
MGH93_P7_H01	-0.573270776626	red	1	0.26183	4.2141
MGH93_P7_B10	NA	black	0	0	3.0618
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	-0.699273055076	red	1	1.636	0.852
MGH93_P7_A01	0.056102916381	red	1	0.64062	0.43829
MGH93_P7_E11	NA	black	0	0	2.8986
MGH93_P7_E09	NA	black	0	0	2.4386
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	NA	black	0	0	1.5797
MGH93_P7_D01	NA	black	0	0	5.4827
MGH93_P7_H11	NA	black	0	0	1.2351
MGH93_P7_H12	0.546898351737	green3	2	0.17249	0.33571
MGH93_P7_D05	NA	black	0	0	3.1398
MGH93_P7_E04	NA	black	0	0	0.10299
MGH93_P7_D04	NA	black	0	0	4.6358
MGH93_P7_C06	NA	black	0	0	4.6955
MGH93_P7_E12	NA	black	0	0	3.7414
MGH93_P7_G06	0.174606270766	red	1	0.27739	1.4022
MGH93_P7_B04	NA	black	0	0	3.3424
MGH93_P7_F03	0.439932477038	green3	2	0.2762	0.33228
MGH93_P7_B12	0.504190392211	green3	2	0.25822	0.15316
MGH93_P7_H04	-3.18843752795	black	0	3.4804	0.19912
MGH93_P7_A05	NA	black	0	0	1.9188
MGH93_P7_D07	-2.52270037634	black	0	3.906	0.809
MGH93_P7_F01	NA	black	0	0	0.35502
MGH93_P7_F05	NA	black	0	0	3.2415
93_P10_H10	NA	black	0	0	0.1865
93_P10_E02	NA	black	0	0	0.17887
93_P9_C04	NA	black	0	0	3.8138
93_P9_A08	0.615782115273	red	1	0.13225	0.25338
93_P9_G06	-0.259660962071	red	1	0.23511	3.0122
93_P8_F09	NA	black	0	0	0.38626
93_P8_G06	0.333290438864	red	1	0.26903	0.7891
93_P9_E04	NA	black	0	0	0.68437
93_P10_D06	0.171862334367	red	1	0.52105	0.45733
93_P9_B07	NA	black	0	0	2.4439
93_P9_G08	-0.248781442639	red	1	0.27023	3.0439
93_P9_D04	0.113139533357	red	1	0.18777	1.7238
93_P8_E07	NA	black	0	0	1.051
93_P9_H01	NA	black	0	0	0.35163
93_P9_B08	NA	black	0	0	1.1395
93_P10_E03	NA	black	0	0	0.17632
93_P8_H09	NA	black	0	0	3.2453
93_P10_B02	NA	black	0	0	1.5069
93_P8_B06	-0.51823169859	red	1	0.34483	4.4316
93_P10_E05	NA	black	0	0	0.29866
93_P8_E06	NA	black	0	0	4.4481
93_P10_A02	NA	black	0	0	0.56365
93_P8_B04	1.4874882461	blue	3	2.6043	3.4488
93_P8_C05	NA	black	0	0	2.3443
93_P9_F12	-0.361766208789	red	1	0.26424	3.4505
93_P10_A01	NA	black	0	0	2.7805
93_P8_A10	-0.565274257339	red	1	0.41684	5.2122
93_P9_B06	0.304158071039	red	1	0.41251	0.29278
93_P10_D12	0.505864506054	green3	2	0.21785	0.31383
93_P8_D04	0.0505620382457	red	1	0.42223	1.7941
93_P9_B10	-0.824063813248	red	1	0.13881	4.4867
93_P9_E12	NA	black	0	0	0.58976
93_P9_B02	0.127007848281	red	1	0.40272	1.3818
93_P8_G11	NA	black	0	0.41034	0
93_P10_H08	NA	black	0	0	0.66084
93_P10_B04	NA	black	0	0	3.3119
93_P9_C12	0.587076289189	green3	2	0.13488	0.33228
93_P8_D11	NA	black	0	0	1.9975
93_P8_A03	-0.292624314084	red	1	0.50691	4.4269
93_P9_F02	NA	black	0	0	2.8627
93_P10_F03	NA	black	0	0	3.3896
93_P9_G11	-0.612776343224	red	1	0.18142	4.0227
93_P8_B09	NA	black	0	0	3.6821
93_P9_E05	NA	black	0	0	2.3394
93_P8_E09	NA	black	0	0	3.1426
93_P8_G03	NA	black	0	0	4.5973
93_P9_C10	NA	black	0	0	0.62761
93_P8_D06	NA	black	0	0	2.0793
93_P8_C06	NA	black	0	0	2.7843
93_P10_C01	NA	black	0	0	0.7941
93_P8_A05	NA	black	0	0	3.4277
93_P8_C11	NA	black	0	0	1.5671
93_P8_E08	NA	black	0	0	3.169
93_P8_G12	NA	black	0	0	2.9092
93_P9_D09	NA	black	0	0	0.38736
93_P8_D05	-0.249183321406	red	1	0.39944	3.4327
93_P9_F04	0.130014318007	red	1	0.20664	1.6526
93_P10_H12	NA	black	0	0	0.21164
93_P9_H09	0.568753708428	green3	2	0.16221	0.29983
93_P10_E06	NA	black	0	0	1.6853
93_P10_D07	-0.583572318192	red	1	0.24975	4.1967
93_P8_G05	NA	black	0	0	4.6786
93_P9_A03	0.422569519689	green3	2	0.33685	0.11103
93_P10_E10	NA	black	0	0	0.30568
93_P10_G11	-2.92752466429	black	0	3.3471	0.26664
93_P10_F08	-1.65573564959	black	0	2.5316	0.59837
93_P8_F07	NA	black	0	0	3.5121
93_P10_E01	0.608893264833	red	1	0.1375	0.25701
93_P9_E07	NA	black	0	0	0.32423
93_P9_E03	-0.454934155707	red	1	0.18142	3.5322
93_P9_D12	NA	black	0	0	2.694
93_P8_E03	NA	black	0	0	4.2569
93_P10_E12	NA	black	0	0	3.9117
93_P8_F11	NA	black	0	0	2.9837
93_P9_B03	NA	black	0	0	2.6503
93_P9_H10	-0.960956850165	red	1	0.16607	5.009
93_P10_E04	-0.693652831496	red	1	0.17121	4.2323
93_P8_A07	NA	black	0	0	1.6713
93_P8_F08	NA	black	0	0	2.1922
93_P10_C11	0.560206701577	green3	2	0.19912	0.19409
93_P10_H07	-0.38893876903	red	1	0.419	4.289
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	3.4544
93_P9_B11	-0.178121964901	red	1	0.20664	2.6897
93_P9_G10	-0.382576075017	red	1	0.14666	3.2317
93_P10_F05	NA	black	0	0	3.5281
93_P9_F10	-0.525448749342	red	1	0.14405	3.6443
93_P9_A02	NA	black	0	0	1.9347
93_P8_D10	NA	black	0	0	0.27977
93_P10_G04	-0.391707892024	red	1	1.0711	0.33914
93_P10_C05	-0.0927333845766	red	1	0.29042	2.4678
93_P8_C07	NA	black	0	0	1.5115
93_P9_E06	NA	black	0	0	4.3916
93_P8_B11	NA	black	0	0	0.94336
93_P10_H01	-0.20188749783	red	1	0.35276	3.0433
93_P8_H05	NA	black	0	0	0.58592
93_P9_B09	NA	black	0	0	1.1434
93_P8_H07	0.291206552927	red	1	0.42975	0.25701
93_P10_C10	0.543149562005	green3	2	0.18142	0.3173
93_P8_D12	-3.66113666353	black	0	4.0744	0.30801
93_P8_C03	NA	black	0	0	0
93_P10_C03	0.4937811099	green3	2	0.24732	0.24123
93_P8_D08	NA	black	0	0	0.21661
93_P8_E10	NA	black	0	0	3.9582
93_P10_A12	NA	black	0	0	0.21288
93_P10_F10	0.617239477456	red	1	0.14796	0.19535
93_P9_F07	-0.831765977502	red	1	0.23266	4.9628
93_P8_B03	NA	black	0	0	0
93_P9_G05	-0.282359134001	red	1	0.47301	4.0497
93_P10_A05	-0.401934603252	red	1	0.26063	3.5868
93_P9_C06	0.186201106443	red	1	2.7179	2.2798
93_P8_A02	-0.0432671436439	red	1	0.62761	2.9731
93_P8_F01	0.0583303685668	red	1	1.3584	2.2579
93_P8_G04	NA	black	0	0	4.3746
93_P9_D06	NA	black	0	0	0.12035
93_P10_A11	NA	black	0	0	4.3016
93_P10_B12	NA	black	0	0	0.22774
93_P8_B02	NA	black	0	0	5.9833
93_P8_C09	-2.45824362942	black	0	3.3241	0.5509
93_P8_B07	-0.11496835016	red	1	0.59168	3.6736
93_P8_C02	NA	black	0	0	0.8496
93_P10_B09	-0.109056104233	red	1	0.16736	2.4322
93_P9_A12	NA	black	0	0	0.15963
93_P8_E05	NA	black	0	0	1.2945
93_P10_C08	NA	black	0	0	4.8583
93_P9_H02	-3.45214077696	black	0	3.8705	0.29983
93_P9_H05	NA	black	0	0	0.23511
93_P9_G02	NA	black	0	0	0.90766
93_P9_A04	0.223773488013	red	1	0.48749	0.29514
93_P10_C04	-0.459116880537	red	1	0.16607	3.5049
93_P10_H11	-0.761802294351	red	1	0.21288	4.6272
93_P9_D10	NA	black	0	0	0.52206
93_P8_E12	-0.231881676646	red	1	0.14926	2.7889
93_P9_D07	NA	black	0	0	2.6439
93_P10_G05	0.528784578255	green3	2	0.2228	0.21164
93_P10_F06	0.536882446806	green3	2	0.18015	0.34255
93_P10_C07	NA	black	0	0	3.5505
93_P9_D08	1.31375564466	blue	3	1.9727	3.8762
93_P10_G06	0.569926998291	green3	2	0.14926	0.33914
93_P10_G09	-0.250838936177	red	1	0.12961	2.8199
93_P8_F02	NA	black	0	0	5.1258
93_P8_G08	NA	black	0	0	2.8586
93_P10_H02	0.204555446601	red	1	0.14274	1.4772
93_P10_H03	-0.614036761998	red	1	0.2461	4.2872
93_P8_E01	NA	black	0	0	2.5663
93_P9_H11	-0.148775701311	red	1	0.10702	2.5084
93_P9_H03	-0.0293458237335	red	1	0.68975	3.9717
93_P9_C02	0.0324527440266	red	1	0.44573	1.8852
93_P8_F06	NA	black	0	0	0.25942
93_P9_G07	NA	black	0	0	0.45207
93_P10_E08	NA	black	0	0	3.2807
93_P10_D02	NA	black	0	0	3.5198
93_P10_A09	NA	black	0	0	2.9635
93_P10_G07	NA	black	0	0	3.068
93_P8_E11	NA	black	0	0	3.6436
93_P10_C12	NA	black	0	0	2.1207
93_P9_B12	0.500078522744	green3	2	0.17121	0.49262
93_P8_H03	NA	black	0	0	4.718
93_P9_G12	NA	black	0	0	2.737
93_P10_B06	-0.64940415643	red	1	0.17249	4.1029
93_P8_D02	NA	black	0	0	3.9897
93_P9_A10	NA	black	0	0	3.563
93_P9_G01	NA	black	0	0	2.244
93_P9_H12	NA	black	0	0	3.1819
93_P10_F12	-0.149344040937	red	1	0.14535	2.5388
93_P10_G03	NA	black	0	0	0.44996
93_P9_F08	-0.363916171017	red	1	0.089498	3.0772
93_P10_C06	NA	black	0	0	1.9549
93_P10_D04	-0.1869599685	red	1	0.21412	2.7286
93_P9_C11	0.139505927786	red	1	2.2446	2.2708
93_P9_A01	0.357722151339	red	1	0.38184	0.1776
93_P9_B05	NA	black	0	0	4.0338
93_P9_A06	0.0611433591999	red	1	0.36513	1.7916
93_P10_A10	0.613424440846	red	1	0.15704	0.17505
93_P10_F07	NA	black	0	0	0.45628
93_P9_B04	-0.000543442552333	red	1	0.10299	2.0932
93_P10_H04	NA	black	0	0	3.9061
93_P10_B11	NA	black	0	0	4.0688
93_P9_D01	NA	black	0	0	4.3609
93_P8_A11	NA	black	0	0	0.22897
93_P9_F11	-0.0345558285864	red	1	0.15056	2.1969
93_P8_G09	NA	black	0	0	4.3246
