Cell_name	Zvalue	Color	Cluster	BRCA1	KHSRP
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	1.36917617321	black	0	2.1047	1.7207
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	-0.309875503505	green3	2	0.49365	1.9172
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	0.329445506123	green3	2	0.2558	0.32193
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.34596
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0.14143	0
MGH54_P2_F05	NA	black	0	0	2.342
MGH54_P2_F06	NA	black	0	0	1.8131
MGH54_P2_F08	NA	black	0	0	1.3161
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	1.489
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	0	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	2.651
MGH54_P2_H02	NA	black	0	0	1.4217
MGH54_P2_H08	NA	black	0	0	3.4682
MGH54_P2_H09	0.234008656814	green3	2	0.011496	0.65627
MGH54_P2_H11	NA	black	0	0	0.092207
MGH54_P5_A02	0.197521298623	green3	2	0.44042	0.27501
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	0.386866675562	green3	2	0.22774	0.25701
MGH54_P5_A05	NA	black	0	0	0.59264
MGH54_P5_A06	-1.00701091331	red	1	0.14012	2.2007
MGH54_P5_A07	NA	black	0	0	0
MGH54_P5_A08	-0.370026071774	green3	2	0.24123	1.519
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	NA	black	0	0	0.83269
MGH54_P5_A11	-2.67332966313	black	0	3.9987	0.37295
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	1.7207
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0.26424
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	0.77737
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0.22897	0
MGH54_P5_B10	NA	black	0	0	0.37072
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0.34028
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	1.2815
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0.19912	0
MGH54_P5_C08	NA	black	0	0	0.70664
MGH54_P5_C09	-1.41927328577	black	0	2.1296	0.21412
MGH54_P5_C10	NA	black	0	0	1.232
MGH54_P5_C11	-0.188332074864	green3	2	0.22157	1.2222
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0.36737	0
MGH54_P5_D02	NA	black	0	0	0.74416
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	2.4916
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	1.4399
MGH54_P5_D08	NA	black	0	0	1.037
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	-0.827410008205	red	1	0.27381	2.266
MGH54_P5_D11	NA	black	0	0	0
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0.25822	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	1.6622
MGH54_P5_E04	NA	black	0	0.21537	0
MGH54_P5_E05	NA	black	0	0	0.1903
MGH54_P5_E06	NA	black	0	0	0.71633
MGH54_P5_E07	0.429129691489	green3	2	0.19283	0.23634
MGH54_P5_E08	NA	black	0	0	1.0208
MGH54_P5_E09	0.551476946232	green3	2	0.12565	0.14274
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0	0.79244
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	1.54
MGH54_P5_F03	NA	black	0	0	0.94486
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	1.6906
MGH54_P5_F06	NA	black	0	0	0.71194
MGH54_P5_F07	NA	black	0	0.25822	0
MGH54_P5_F08	0.346840491161	green3	2	0.2916	0.22404
MGH54_P5_F10	-0.00840533462848	green3	2	0.21537	0.93885
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	-0.071491808012	green3	2	0.23756	1.044
MGH54_P5_G01	0.181930394097	green3	2	0.18777	0.64524
MGH54_P5_G02	NA	black	0	0.25822	0
MGH54_P5_G03	NA	black	0	0	2.6069
MGH54_P5_G04	NA	black	0	0.32423	0
MGH54_P5_G05	NA	black	0	0	2.1134
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0.39067
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0	0
MGH54_P5_G11	NA	black	0	0	0.96643
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	1.8953
MGH54_P5_H02	-0.0983375193075	green3	2	0.419	1.1909
MGH54_P5_H03	0.459337260013	green3	2	2.5568	1.157
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	0.23473651436	green3	2	0.18777	0.56169
MGH54_P5_H06	-0.302460982045	green3	2	2.112	0.79577
MGH54_P5_H07	NA	black	0	0	0.70929
MGH54_P5_H08	0.297615904343	green3	2	0.20789	0.44042
MGH54_P5_H09	NA	black	0	0.1635	0
MGH54_P5_H10	-0.175620086741	green3	2	0.87971	0.28924
MGH54_P5_H11	NA	black	0	0	1.4136
MGH54_P5_H12	NA	black	0	0	0.29514
MGH54_P13_A02	NA	black	0	0	0.91456
MGH54_P13_A03	NA	black	0	0	0.73466
MGH54_P13_A04	0.0709680872291	green3	2	0.87578	1.2636
MGH54_P13_A05	NA	black	0	0	1.2485
MGH54_P13_A06	-0.00407071950879	green3	2	0.49262	0.94561
MGH54_P13_A07	NA	black	0	0.74588	0
MGH54_P13_A09	-0.298779551326	green3	2	0.41576	1.6695
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0.60597
MGH54_P13_B01	NA	black	0	0	3.6759
MGH54_P13_B02	NA	black	0	0	1.1782
MGH54_P13_B03	NA	black	0	2.9826	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	0.0262105975813	green3	2	0.60881	0.67536
MGH54_P13_B07	-0.0309032513226	green3	2	0.45207	1.025
MGH54_P13_B08	NA	black	0	0.57628	0
MGH54_P13_B10	NA	black	0	0	1.101
MGH54_P13_B11	NA	black	0	0	2.7653
MGH54_P13_B12	0.0342046448242	green3	2	0.77231	1.384
MGH54_P13_C01	NA	black	0	0.56462	0
MGH54_P13_C02	NA	black	0	2.114	0
MGH54_P13_C03	-0.00651466577574	green3	2	0.69421	1.2636
MGH54_P13_C04	NA	black	0	0	0.67084
MGH54_P13_C05	NA	black	0	2.1619	0
MGH54_P13_C06	NA	black	0	0.76977	0
MGH54_P13_C07	0.0990402258672	green3	2	0.48646	0.54201
MGH54_P13_C09	NA	black	0	0	1.1557
MGH54_P13_C10	NA	black	0	0	0.52206
MGH54_P13_C11	NA	black	0	0	0.60881
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0.86315
MGH54_P13_D02	NA	black	0	0	1.5205
MGH54_P13_D03	NA	black	0	0	0.36625
MGH54_P13_D04	0.0194843583383	green3	2	0.76384	1.1966
MGH54_P13_D05	0.0538395601866	green3	2	0.39944	0.78743
MGH54_P13_D06	NA	black	0	0	0.64155
MGH54_P13_D07	NA	black	0	0	0.52507
MGH54_P13_D09	0.063954687504	green3	2	0.38515	0.76808
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0.63041
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0.56169
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	0.262975593618	green3	2	0.38184	0.22897
MGH54_P13_E05	-1.58153177906	black	0	3.0692	0.4678
MGH54_P13_E06	-0.514612409116	green3	2	0.24975	1.7506
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	1.3277
MGH54_P13_E09	NA	black	0	0	0.6107
MGH54_P13_E10	-0.877646458832	red	1	0.22651	2.2216
MGH54_P13_E11	0.0955173836459	green3	2	0.35502	0.70841
MGH54_P13_E12	NA	black	0	0	2.6581
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	0.279118073472	green3	2	0.25822	0.41576
MGH54_P13_F03	NA	black	0	0	1.5671
MGH54_P13_F04	-0.00416608677963	green3	2	0.82863	0.91227
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0	1.0356
MGH54_P13_F07	-0.344471882857	green3	2	0.48749	1.9884
MGH54_P13_F08	NA	black	0	0	0.45838
MGH54_P13_F09	NA	black	0	0.17377	0
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0.41684
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0	0.63691
MGH54_P13_G03	NA	black	0	0	1.2253
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	1.0229
MGH54_P13_G07	NA	black	0	0	1.1953
MGH54_P13_G08	NA	black	0	0.37962	0
MGH54_P13_G09	0.335096317185	green3	2	1.6211	1.2314
MGH54_P13_G10	NA	black	0	0	0.28688
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	1.254
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	NA	black	0	0.10836	0
MGH54_P13_H05	NA	black	0	0	0.7031
MGH54_P13_H06	NA	black	0	0.28333	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-3.14335898975	black	0	4.2337	0.31615
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	0.80405
MGH60_P4_A01	NA	black	0	0	1.842
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	0.191101076325	green3	2	0.38405	0.42975
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	-1.77483404887	black	0	3.1075	0.41576
MGH60_P4_A06	0.319189766861	green3	2	0.2762	0.31034
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	-1.62008627381	black	0	4.4403	0.66721
MGH60_P4_B02	-1.0143691067	red	1	2.9751	0.63413
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	1.433
MGH60_P4_B05	0.0955173836459	green3	2	0.35502	0.70841
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0.71721
MGH60_P4_B08	NA	black	0	0.54696	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	NA	black	0	0.45523	0
MGH60_P4_B12	NA	black	0	0	0.9092
MGH60_P4_C01	NA	black	0	0.21909	0
MGH60_P4_C02	NA	black	0	0	1.5768
MGH60_P4_C03	NA	black	0	0	0.35163
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	NA	black	0	0	0
MGH60_P4_C06	-0.434124293712	green3	2	1.5205	0.55189
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	2.6551
MGH60_P4_C11	NA	black	0	0	0.91303
MGH60_P4_C12	NA	black	0	0	0.50995
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	0.30451
MGH60_P4_D05	0.804359485348	green3	2	2.4785	1.3144
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0.54696	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	0.400897513117	green3	2	0.22157	0.24123
MGH60_P4_E01	NA	black	0	0.1776	0
MGH60_P4_E02	NA	black	0	0	1.0996
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0	0.78492
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0.338	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	-0.0598078782975	green3	2	0.24123	1.0257
MGH60_P4_F01	0.0880738518521	green3	2	0.26903	0.76638
MGH60_P4_F02	NA	black	0	0	0.62106
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0.27977	0
MGH60_P4_F05	NA	black	0	0	0.48646
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	NA	black	0	0.47508	0
MGH60_P4_F08	NA	black	0	0	2.0587
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	1.7778
MGH60_P4_F11	NA	black	0	4.8871	0
MGH60_P4_F12	NA	black	0	0	0.60786
MGH60_P4_G01	0.487919186364	green3	2	0.16993	0.17377
MGH60_P4_G02	NA	black	0	0.28688	0
MGH60_P4_G03	NA	black	0	0	0.21661
MGH60_P4_G04	0.153117015563	green3	2	0.1003	0.72421
MGH60_P4_G05	0.0388832842244	green3	2	0.62106	0.39067
MGH60_P4_G06	NA	black	0	0	1.1674
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	-0.0598260772541	green3	2	0.30217	1.0419
MGH60_P4_G09	NA	black	0	0	1.0264
MGH60_P4_G10	NA	black	0	0	1.0936
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0.77737
MGH60_P4_H01	NA	black	0	2.6367	0
MGH60_P4_H03	-0.146576354291	green3	2	1.9642	0.8679
MGH60_P4_H04	-0.0899509621753	green3	2	0.25822	1.0813
MGH60_P4_H06	NA	black	0	0	1.1616
MGH60_P4_H07	NA	black	0	0	0.60502
MGH60_P4_H08	-0.00840120102004	green3	2	0.77737	0.85838
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0.42653
MGH60_P4_H11	NA	black	0	2.0165	0
MGH60_P4_H12	0.359366848332	green3	2	0.24732	0.27739
MGH60_P5_A01	-3.36253060974	black	0	4.4626	0.31615
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	0.0391718259779	green3	2	0.58785	0.62293
MGH60_P5_A05	NA	black	0	0	0.49672
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	0.26963054468	green3	2	0.26424	0.42653
MGH60_P5_A08	NA	black	0	0	0.66357
MGH60_P5_A09	NA	black	0	0.37072	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0.29631	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0	1.2485
MGH60_P5_B02	NA	black	0	0	2.5739
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	-1.03415545041	red	1	3.9545	0.7476
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	0.00479561153777	green3	2	0.73379	1.0468
MGH60_P5_B08	NA	black	0	0	1.3196
MGH60_P5_B09	NA	black	0	0	1.2479
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	1.55209120652	black	0	3.3154	1.4388
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.31267	0
MGH60_P5_C03	NA	black	0	0	0.52206
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	-0.454318535752	green3	2	0.39397	1.9482
MGH60_P5_C06	NA	black	0	0	1.224
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	0.0329594470033	green3	2	0.59359	0.65992
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0.37072
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	0.000517937172753	green3	2	0.68796	0.76553
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	0.74416
MGH60_P5_D06	NA	black	0	0	0.47923
MGH60_P5_D07	NA	black	0	0	0.96347
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	0.234308273962	green3	2	0.24732	0.51197
MGH60_P5_D11	NA	black	0	0	2.1817
MGH60_P5_D12	NA	black	0	0	0.13093
MGH60_P5_E01	-0.179973345846	green3	2	0.32423	1.2845
MGH60_P5_E02	-0.618917153961	red	1	0.3505	2.1378
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	3.2976	0
MGH60_P5_E06	0.019172139806	green3	2	0.44679	0.87027
MGH60_P5_E07	NA	black	0	0.4351	0
MGH60_P5_E08	2.03351221196	black	0	3.656	1.5185
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	-0.85954865444	red	1	0.098958	1.9579
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	1.1551
MGH60_P5_F04	NA	black	0	0	0.47508
MGH60_P5_F05	NA	black	0	0	0.56657
MGH60_P5_F06	NA	black	0	0	1.8404
MGH60_P5_F07	NA	black	0	0	0.39506
MGH60_P5_F08	-0.0197121367002	green3	2	0.27262	0.96199
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	0.37629
MGH60_P5_F12	0.582152094941	green3	2	0.13488	0.08134
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	2.9897
MGH60_P5_G03	NA	black	0	0	1.0072
MGH60_P5_G04	NA	black	0	0.86076	0
MGH60_P5_G05	NA	black	0	0.21164	0
MGH60_P5_G06	-0.395275630385	green3	2	0.41684	1.8867
MGH60_P5_G07	NA	black	0	1.1177	0
MGH60_P5_G08	NA	black	0	0	1.9184
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	-3.5933026241	black	0	4.2052	0.21288
MGH60_P5_G11	NA	black	0	3.8595	0
MGH60_P5_G12	0.434368191222	green3	2	0.070389	0.37295
MGH60_P5_H01	NA	black	0	0	0.14666
MGH60_P5_H02	NA	black	0	0.53506	0
MGH60_P5_H03	0.114076737537	green3	2	0.5509	0.1865
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	0.33144990778	green3	2	0.26664	0.301
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	0.67987
MGH60_P5_H09	NA	black	0	1.1157	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	0.34596
MGH60_P5_H12	NA	black	0	0.032806	0
MGH60_P6_A01	NA	black	0	2.3004	0
MGH60_P6_A02	0.189084145067	green3	2	0.085425	0.68257
MGH60_P6_A03	NA	black	0	0	0
MGH60_P6_A04	NA	black	0	4.2227	0
MGH60_P6_A05	0.295396356883	green3	2	0.29396	0.33113
MGH60_P6_A06	NA	black	0	0	0.3115
MGH60_P6_A07	0.533603871685	green3	2	0.1375	0.15186
MGH60_P6_A08	NA	black	0	0	0
MGH60_P6_A09	0.164488555519	green3	2	0.41034	0.45943
MGH60_P6_A10	NA	black	0	1.0222	0
MGH60_P6_A11	0.0142734458863	green3	2	0.17377	0.90381
MGH60_P6_A12	-0.246627194604	green3	2	0.27739	1.3601
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	0.382873883537	green3	2	0.089498	0.42438
MGH60_P6_B06	NA	black	0	0	1.4668
MGH60_P6_B07	NA	black	0	0	1.5241
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	1.5018
MGH60_P6_B10	NA	black	0	0.76553	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	0.0958433111113	green3	2	0.084064	0.8024
MGH60_P6_C02	NA	black	0	1.4998	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	0.4916
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	1.858
MGH60_P6_C08	-0.0922114462171	green3	2	0.55876	1.3863
MGH60_P6_C09	NA	black	0	0	0.53007
MGH60_P6_C10	NA	black	0	0.41468	0
MGH60_P6_C11	NA	black	0	0	0.71105
MGH60_P6_D01	NA	black	0	3.9818	0
MGH60_P6_D03	NA	black	0	0	0.57434
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0.98696
MGH60_P6_D08	NA	black	0	0.23266	0
MGH60_P6_D09	0.275815753216	green3	2	0.22157	0.46362
MGH60_P6_D11	NA	black	0	0	0
MGH60_P6_D12	0.589375072351	green3	2	0.10165	0.123
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0.89297	0
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0.50792
MGH60_P6_E05	0.126445464915	green3	2	2.4628	1.0201
MGH60_P6_E06	NA	black	0	0.36513	0
MGH60_P6_E07	NA	black	0	0.61918	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	0
MGH60_P6_E10	NA	black	0	0	0.88049
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	1.0552
MGH60_P6_F04	NA	black	0	0.58207	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	3.55122957883	black	0	3.4962	1.9731
MGH60_P6_F08	0.103100667708	green3	2	0.54597	0.30918
MGH60_P6_F09	NA	black	0	0	0.33914
MGH60_P6_F10	0.0162780082427	green3	2	2.06	0.96717
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	0.576296960822	green3	2	0.090853	0.15704
MGH60_P6_G01	NA	black	0	0	0.86948
MGH60_P6_G02	NA	black	0	0	1.1686
MGH60_P6_G03	0.0637630071102	green3	2	0.27977	0.80818
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.24245	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	NA	black	0	0	0.58496
MGH60_P6_G08	NA	black	0	0	1.1557
MGH60_P6_G10	NA	black	0	0	0
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	-0.371951292391	green3	2	0.18015	1.4558
MGH60_P6_H02	NA	black	0	0.17249	0
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	4.6829	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.507037266994	green3	2	0.15186	0.17121
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	1.2485
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	2.9928	0
MGH60_P7_A01	1.10433586103	green3	2	3.3552	1.3016
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	NA	black	0	0	0.12565
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	0.29631
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0.26544	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	0.0406007372525	green3	2	0.57821	0.64247
MGH60_P7_A10	-1.52201833046	black	0	3.1494	0.50386
MGH60_P7_A11	0.214256662105	green3	2	0.062122	0.65992
MGH60_P7_A12	NA	black	0	0	0.26424
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	0.19661
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0.95977
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	0.260527266511	green3	2	0.2857	0.41684
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0.32077	0
MGH60_P7_B12	NA	black	0	0.25459	0
MGH60_P7_C01	NA	black	0	0	0.33571
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0.4844	0
MGH60_P7_C04	NA	black	0	0.31615	0
MGH60_P7_C05	NA	black	0	0.49876	0
MGH60_P7_C06	NA	black	0	0.40272	0
MGH60_P7_C07	NA	black	0	0.17505	0
MGH60_P7_C08	NA	black	0	1.9609	0
MGH60_P7_C09	0.0482601723412	green3	2	0.23266	0.84559
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	NA	black	0	0	0.25701
MGH60_P7_C12	NA	black	0	0	0.28451
MGH60_P7_D01	NA	black	0	0.19156	0
MGH60_P7_D02	NA	black	0	0	0.32308
MGH60_P7_D03	0.208527698122	green3	2	0.26424	0.54399
MGH60_P7_D04	NA	black	0	0	2.0817
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	0.54794
MGH60_P7_D08	0.0191746193555	green3	2	0.54399	0.83269
MGH60_P7_D09	NA	black	0	0.19409	0
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	0.291268749879	green3	2	0.1635	0.49262
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	0
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0.70044	0
MGH60_P7_E07	0.172240295478	green3	2	2.3462	1.0433
MGH60_P7_E08	NA	black	0	0	0.41684
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	-0.145284960878	green3	2	0.20539	1.148
MGH60_P7_F01	NA	black	0	0.001442	0
MGH60_P7_F03	0.321237489895	green3	2	0.20664	0.40163
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0.6173	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	1.1616
MGH60_P7_F08	NA	black	0	1.6866	0
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	-0.0741312621102	green3	2	0.20789	1.0405
MGH60_P7_G01	NA	black	0	0	0
