Cell_name	Zvalue	Color	Cluster	IFNAR1	STAT3
MGH54_P9_E05	-1.05917546293	red	1	3.6002	0.7031
MGH54_P9_E06	NA	black	0	1.6531	0
MGH54_P9_E07	NA	black	0	3.7858	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0.21909	0
MGH54_P9_E10	-1.54454425975	red	1	3.8096	0.2228
MGH54_P9_E11	NA	black	0	2.844	0
MGH54_P9_E12	NA	black	0	2.4797	0
MGH54_P9_F01	NA	black	0	0.15704	0
MGH54_P9_F02	NA	black	0	0	0.41034
MGH54_P9_F03	-1.35486296055	red	1	3.7608	0.42975
MGH54_P9_F04	NA	black	0	1.1421	0
MGH54_P9_F05	-0.727850283105	red	1	0.28924	3.5445
MGH54_P9_F06	-0.917015248751	red	1	0.28451	3.8718
MGH54_P9_F07	0.115649367968	red	1	2.681	2.6311
MGH54_P9_F08	-0.81329443085	red	1	2.9893	0.44679
MGH54_P9_F09	0.695136285074	red	1	3.5343	3.3657
MGH54_P9_F10	NA	black	0	3.8713	0
MGH54_P9_F11	-1.19107331274	red	1	0.30568	4.3798
MGH54_P9_F12	NA	black	0	1.0335	0
MGH54_P9_G01	0.100212943855	red	1	1.5792	1.0377
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	-1.33213934813	red	1	0.16092	4.4223
MGH54_P9_G04	NA	black	0	0	0.24732
MGH54_P9_G05	NA	black	0	3.8824	0
MGH54_P9_G06	-1.47810184129	red	1	4.2457	0.66357
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	-0.724068663999	red	1	0.35276	3.5937
MGH54_P9_G09	-1.65491847951	red	1	0.24489	5.0851
MGH54_P9_G10	-1.13120055042	red	1	0.20414	4.147
MGH54_P9_G12	NA	black	0	0	4.2253
MGH54_P9_H01	NA	black	0	0.38957	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.14472815864	red	1	2.5028	1.7194
MGH54_P9_H04	-1.5142044113	red	1	0.36849	5.066
MGH54_P9_H05	-0.120781233949	red	1	0.91073	2.6257
MGH54_P9_H06	NA	black	0	1.1865	0
MGH54_P9_H07	-0.913094295392	red	1	3.2347	0.57337
MGH54_P9_H08	1.97233110092	red	1	3.5271	5.3916
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	-2.06443348691	red	1	0.34255	6.0071
MGH54_P9_H11	-1.27438362294	red	1	3.4779	0.2461
MGH54_P9_H12	NA	black	0	0.57821	0
MGH54_P2_A05	0.899483412309	red	1	0.35727	0.57821
MGH54_P2_A06	0.511397184399	red	1	2.8734	3.5717
MGH54_P2_A10	-0.0171023768089	red	1	2.1538	2.1405
MGH54_P2_B03	-0.604408243116	red	1	4.17	1.5998
MGH54_P2_B04	NA	black	0	4.0247	0
MGH54_P2_B06	-0.933557224153	red	1	0.19283	3.8077
MGH54_P2_B09	-0.043516627789	red	1	1.6938	3.275
MGH54_P2_B10	NA	black	0	0.18015	0
MGH54_P2_B11	-0.550464745384	red	1	3.5872	1.4536
MGH54_P2_C01	-1.17986641197	red	1	3.3443	0.23389
MGH54_P2_C02	NA	black	0	0	2.591
MGH54_P2_C04	-1.97166619425	red	1	0.16736	5.4641
MGH54_P2_C05	NA	black	0	0	0.33457
MGH54_P2_C09	NA	black	0	0	4.5734
MGH54_P2_C10	1.26210674343	red	1	3.6471	4.1343
MGH54_P2_C11	1.24337639898	red	1	0.24123	0.10434
MGH54_P2_D01	NA	black	0	0.11636	0
MGH54_P2_D02	-0.745196440387	red	1	4.1369	1.4281
MGH54_P2_D03	NA	black	0	2.7583	0
MGH54_P2_D04	-0.0908897259992	red	1	1.4076	2.877
MGH54_P2_E01	NA	black	0	0	0.90149
MGH54_P2_E02	0.986419107467	red	1	3.5562	3.803
MGH54_P2_E03	NA	black	0	0.13488	0
MGH54_P2_E04	NA	black	0	0	3.6945
MGH54_P2_E05	-1.00917079536	red	1	0.096262	3.8382
MGH54_P2_E08	0.456387090519	red	1	0.13093	1.5231
MGH54_P2_E11	NA	black	0	0	4.1448
MGH54_P2_E12	1.24337598304	red	1	0.077243	0.31034
MGH54_P2_F05	-0.597525438699	red	1	2.5437	0.13356
MGH54_P2_F06	0.91883306529	red	1	0.39726	0.49262
MGH54_P2_F08	NA	black	0	0	1.9675
MGH54_P2_F10	-0.316890173322	red	1	2.3604	0.76214
MGH54_P2_F12	-2.45276258872	red	1	5.2612	0.38957
MGH54_P2_G02	1.03575507473	red	1	0.28924	0.40926
MGH54_P2_G06	0.611730780051	red	1	0.10434	1.2875
MGH54_P2_G07	0.489499795925	red	1	0.15575	1.4579
MGH54_P2_G08	-1.13139570283	red	1	0.2762	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	-0.232548896373	red	1	0.094912	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	4.0842
MGH54_P2_H09	-1.24248869133	red	1	0.063503	4.1652
MGH54_P2_H11	NA	black	0	0.14405	0
MGH54_P5_A02	0.480559038436	red	1	1.2209	0.0057593
MGH54_P5_A03	1.18105600172	red	1	0.10969	0.37295
MGH54_P5_A04	0.787520842035	red	1	2.8174	4.3909
MGH54_P5_A05	1.21983749032	red	1	0.123	0.29514
MGH54_P5_A06	NA	black	0	0	0.10836
MGH54_P5_A07	-0.192631889116	red	1	0.18903	2.5785
MGH54_P5_A08	-1.49369582578	red	1	0.14926	4.666
MGH54_P5_A09	0.027676753307	red	1	1.8844	3.2702
MGH54_P5_A10	-0.0485564362594	red	1	1.7334	3.9013
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	1.06419957791	green3	2	0.3173	0.32193
MGH54_P5_B02	-1.33463734987	red	1	0.22404	4.5121
MGH54_P5_B03	NA	black	0	0.21537	0
MGH54_P5_B04	NA	black	0	3.5513	0
MGH54_P5_B05	-0.707413605559	red	1	2.7029	0.18396
MGH54_P5_B06	-0.197025784213	red	1	0.10836	2.5697
MGH54_P5_B07	-0.696423476974	red	1	0.58207	3.7824
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	1.39103847688	red	1	0.12961	0.0086303
MGH54_P5_B10	1.0722730748	green3	2	0.29983	0.32998
MGH54_P5_B11	-0.0307342751771	red	1	1.84	0.4351
MGH54_P5_B12	NA	black	0	3.7761	0
MGH54_P5_C01	-1.57515810287	red	1	3.8567	0.2302
MGH54_P5_C02	NA	black	0	0.14535	0
MGH54_P5_C03	NA	black	0	0	0.27143
MGH54_P5_C04	-0.0850105729377	red	1	3.0081	2.0881
MGH54_P5_C05	NA	black	0	0.36513	0
MGH54_P5_C06	-2.10329250135	red	1	0.13619	5.6133
MGH54_P5_C07	NA	black	0	0.64339	0
MGH54_P5_C08	NA	black	0	0	3.4177
MGH54_P5_C09	-0.211089681303	red	1	0.5008	2.6949
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	0.575664203321	red	1	0.15963	1.3144
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	3.7153
MGH54_P5_D02	NA	black	0	3.2544	0
MGH54_P5_D03	0.0988610470132	red	1	2.113	3.1468
MGH54_P5_D04	0.275361	red	1	2.1728	4.3453
MGH54_P5_D05	NA	black	0	0	5.1738
MGH54_P5_D06	-0.791183814583	red	1	0.20914	3.5858
MGH54_P5_D08	NA	black	0	0.45101	0
MGH54_P5_D09	NA	black	0	0	3.8435
MGH54_P5_D10	-1.37360686968	red	1	3.7752	0.41792
MGH54_P5_D11	-0.640884995477	red	1	3.294	1.1276
MGH54_P5_D12	NA	black	0	0	3.341
MGH54_P5_E01	NA	black	0	0	0.20038
MGH54_P5_E02	NA	black	0	0.57628	0
MGH54_P5_E03	1.22131836986	red	1	0.12697	0.28806
MGH54_P5_E04	NA	black	0	0.13225	0
MGH54_P5_E05	NA	black	0	0	0.13488
MGH54_P5_E06	0.942847849776	red	1	0.12565	0.74071
MGH54_P5_E07	0.741353036608	red	1	0.62293	0.56169
MGH54_P5_E08	NA	black	0	0.15056	0
MGH54_P5_E09	1.32236016059	red	1	0.14926	0.094912
MGH54_P5_E10	1.20025694964	red	1	0.21412	0.21537
MGH54_P5_E11	NA	black	0	0	2.6686
MGH54_P5_E12	NA	black	0	1.2388	0
MGH54_P5_F01	-0.0349072385556	red	1	1.6951	3.092
MGH54_P5_F02	NA	black	0	0	0.17377
MGH54_P5_F03	0.164844086242	red	1	1.585	0.14143
MGH54_P5_F04	NA	black	0	0	5.5677
MGH54_P5_F05	NA	black	0	4.5269	0
MGH54_P5_F06	1.15756257663	green3	2	0.15316	0.36177
MGH54_P5_F07	1.01066626888	red	1	0.48646	0.18142
MGH54_P5_F08	NA	black	0	2.5097	0
MGH54_P5_F10	0.809675223319	red	1	3.887	3.3323
MGH54_P5_F11	NA	black	0	3.4236	0
MGH54_P5_F12	-0.838503164217	red	1	2.9651	0.35163
MGH54_P5_G01	NA	black	0	0.20038	0
MGH54_P5_G02	NA	black	0	4.0538	0
MGH54_P5_G03	1.1036659974	green3	2	0.1776	0.42331
MGH54_P5_G04	0.711995222678	red	1	2.8584	4.1105
MGH54_P5_G05	-0.675161200547	red	1	0.35163	3.503
MGH54_P5_G06	-1.8688637554	red	1	4.3283	0.30334
MGH54_P5_G07	1.16988843998	green3	2	0.25338	0.21661
MGH54_P5_G08	0.683517852853	red	1	0.92524	0.14666
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0	3.9562
MGH54_P5_G11	NA	black	0	0.65901	0
MGH54_P5_G12	NA	black	0	0	0.32884
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	1.0772251089	green3	2	0.18396	0.46048
MGH54_P5_H05	1.12985044042	green3	2	0.21909	0.32998
MGH54_P5_H06	0.256597126497	red	1	0.47197	1.7416
MGH54_P5_H07	-0.0228349775286	red	1	1.844	0.94486
MGH54_P5_H08	-0.173774898333	red	1	3.4416	1.9957
MGH54_P5_H09	0.0124000714974	red	1	2.3926	2.3303
MGH54_P5_H10	0.255697981968	red	1	3.0229	2.8436
MGH54_P5_H11	-0.00751624740968	red	1	1.5695	2.3536
MGH54_P5_H12	NA	black	0	2.127	0
MGH54_P13_A02	0.585130086555	red	1	3.1808	3.4273
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0.70044
MGH54_P13_A05	-0.23100898023	red	1	2.1339	0.43936
MGH54_P13_A06	0.463608272262	red	1	3.1003	3.2443
MGH54_P13_A07	-1.17062122871	red	1	3.3028	0.19409
MGH54_P13_A09	-0.452619449891	red	1	2.5794	0.72072
MGH54_P13_A10	-0.840458266503	red	1	2.8992	0.23266
MGH54_P13_A11	0.419243693542	red	1	4.01	2.7966
MGH54_P13_B01	-0.379303146725	red	1	3.3278	1.6121
MGH54_P13_B02	NA	black	0	0	0.49672
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	-0.0476339982222	red	1	1.7194	3.6511
MGH54_P13_B05	0.28006507829	red	1	0.52005	1.6731
MGH54_P13_B06	NA	black	0	2.1577	0
MGH54_P13_B07	-0.843742752222	red	1	0.22404	3.6869
MGH54_P13_B08	2.07103778013	red	1	3.8913	4.9722
MGH54_P13_B10	NA	black	0	0.48646	0
MGH54_P13_B11	NA	black	0	2.2687	0
MGH54_P13_B12	NA	black	0	0	0.62106
MGH54_P13_C01	NA	black	0	0	4.867
MGH54_P13_C02	-0.552243377137	red	1	0.32539	3.2593
MGH54_P13_C03	-0.290344541241	red	1	4.1601	1.9546
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	-0.69502712484	red	1	0.419	3.6015
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	3.7672
MGH54_P13_C09	NA	black	0	0	4.415
MGH54_P13_C10	-0.464164783265	red	1	2.4268	0.301
MGH54_P13_C11	0.446748588498	red	1	2.4417	4.1901
MGH54_P13_C12	NA	black	0	0	3.7137
MGH54_P13_D01	-1.41834512363	red	1	4.1766	0.68347
MGH54_P13_D02	NA	black	0	3.3032	0
MGH54_P13_D03	0.0174856275924	red	1	1.8436	3.7964
MGH54_P13_D04	-0.189671765616	red	1	2.0621	0.36513
MGH54_P13_D05	NA	black	0	3.7043	0
MGH54_P13_D06	NA	black	0	4.0317	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0.29983
MGH54_P13_D10	0.263445182272	red	1	2.5271	3.262
MGH54_P13_D11	NA	black	0	4.5174	0
MGH54_P13_D12	-0.0217986345986	red	1	1.5415	2.4893
MGH54_P13_E01	0.19088933561	red	1	0.35502	1.905
MGH54_P13_E02	NA	black	0	1.0566	0
MGH54_P13_E03	0.3141136788	red	1	2.1702	4.6661
MGH54_P13_E04	-0.585714491807	red	1	3.831	1.5079
MGH54_P13_E05	NA	black	0	1.3885	0
MGH54_P13_E06	0.269528837094	red	1	3.2934	2.7674
MGH54_P13_E07	-0.943378483651	red	1	0.24123	3.8722
MGH54_P13_E08	-0.161330155762	red	1	1.3724	3.2576
MGH54_P13_E09	0.868128240962	red	1	3.8678	3.4186
MGH54_P13_E10	0.185883548124	red	1	3.1658	2.6466
MGH54_P13_E11	0.167880137887	red	1	2.1741	3.516
MGH54_P13_E12	NA	black	0	3.6506	0
MGH54_P13_F01	-0.399778712423	red	1	1.082	3.7357
MGH54_P13_F02	0.583843626757	red	1	3.5284	3.1947
MGH54_P13_F03	-1.30372228446	red	1	3.4311	0.14012
MGH54_P13_F04	-0.773453814301	red	1	0.5509	3.9079
MGH54_P13_F05	NA	black	0	0	4.114
MGH54_P13_F06	-0.0396912089952	red	1	1.6173	2.8286
MGH54_P13_F07	NA	black	0	0.19535	0
MGH54_P13_F08	-0.721109193032	red	1	0.26303	3.511
MGH54_P13_F09	-0.0781119546281	red	1	1.3951	2.7759
MGH54_P13_F10	NA	black	0	0	0.042644
MGH54_P13_F11	0.910122311761	red	1	0.57143	0.25942
MGH54_P13_F12	NA	black	0	0	0.3505
MGH54_P13_G01	0.539043895235	red	1	0.83915	0.74932
MGH54_P13_G02	0.298586967386	red	1	1.4114	0.16607
MGH54_P13_G03	-0.468666709831	red	1	3.3211	1.4515
MGH54_P13_G05	-0.898158745251	red	1	0.21039	3.7656
MGH54_P13_G06	-0.0284379310439	red	1	1.8532	0.89918
MGH54_P13_G07	-0.263904835255	red	1	0.42331	2.7725
MGH54_P13_G08	0.113224893446	red	1	2.4649	2.7368
MGH54_P13_G09	-0.609699614571	red	1	3.3323	1.211
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	-1.25797995229	red	1	3.4474	0.23511
MGH54_P13_G12	-0.10548695413	red	1	1.6318	3.8332
MGH54_P13_H02	-0.596906498864	red	1	2.5683	0.20289
MGH54_P13_H03	-1.35695385276	red	1	3.8939	0.54498
MGH54_P13_H04	-1.24038285128	red	1	3.5483	0.37962
MGH54_P13_H05	NA	black	0	3.0536	0
MGH54_P13_H06	-0.239796445839	red	1	2.125	0.32193
MGH54_P13_H07	1.24469089523	red	1	3.5037	4.2636
MGH54_P13_H08	NA	black	0	2.286	0
MGH54_P13_H09	NA	black	0	1.4694	0
MGH54_P13_H10	NA	black	0	3.5414	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	0.552641082461	red	1	2.5895	4.1931
MGH60_P4_A02	0.745375454747	red	1	0.40708	0.81803
MGH60_P4_A03	-2.18958356383	red	1	4.663	0.23634
MGH60_P4_A04	NA	black	0	0	4.8338
MGH60_P4_A05	NA	black	0	0	6.0119
MGH60_P4_A06	-0.133593192488	red	1	1.6225	4.1376
MGH60_P4_A07	0.307557687614	red	1	1.1871	0.91073
MGH60_P4_A08	NA	black	0	0	4.9775
MGH60_P4_A09	0.121023838891	red	1	2.6133	2.6785
MGH60_P4_A10	0.0832687503711	red	1	2.3984	2.6519
MGH60_P4_A11	-0.534959174189	red	1	1.4201	5.8328
MGH60_P4_A12	0.290831407282	red	1	2.6989	3.1546
MGH60_P4_B01	-1.00305199771	red	1	3.1806	0.33342
MGH60_P4_B02	NA	black	0	0.36849	0
MGH60_P4_B03	-0.594154202943	red	1	3.3947	1.2792
MGH60_P4_B04	-0.694951744925	red	1	1.2351	5.4523
MGH60_P4_B05	-0.296822502755	red	1	2.9161	1.5617
MGH60_P4_B06	-0.848804850684	red	1	0.60786	4.1522
MGH60_P4_B07	-0.232582860145	red	1	4.0928	2.0122
MGH60_P4_B08	NA	black	0	0.34255	0
MGH60_P4_B09	NA	black	0	0	1.099
MGH60_P4_B10	NA	black	0	0	0.15575
MGH60_P4_B11	-1.1244334143	red	1	0.28096	4.2297
MGH60_P4_B12	1.03896593063	red	1	0.42331	0.22157
MGH60_P4_C01	0.654209737133	red	1	2.9942	3.7663
MGH60_P4_C02	NA	black	0	0.87421	0
MGH60_P4_C03	1.05623914419	green3	2	3.5183	3.9474
MGH60_P4_C04	-0.629304704232	red	1	2.8156	0.6173
MGH60_P4_C05	1.68931187046	red	1	3.7992	4.5753
MGH60_P4_C06	-0.484916285504	red	1	2.4225	0.20038
MGH60_P4_C07	NA	black	0	4.3219	0
MGH60_P4_C09	-0.158279127842	red	1	0.27501	2.5368
MGH60_P4_C11	-1.14665761691	red	1	0.17505	4.1387
MGH60_P4_C12	NA	black	0	3.0041	0
MGH60_P4_D01	-0.0367437286223	red	1	1.748	3.7935
MGH60_P4_D02	NA	black	0	4.1886	0
MGH60_P4_D03	0.276082702682	red	1	0.70399	1.5854
MGH60_P4_D04	-1.0595164221	red	1	4.4742	1.2228
MGH60_P4_D05	-0.35974408035	red	1	2.2901	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	0.624034619364	red	1	0.34937	1.1017
MGH60_P4_D08	NA	black	0	0.70044	0
MGH60_P4_D10	NA	black	0	0.010064	0
MGH60_P4_D12	-0.548838660222	red	1	1.0922	4.3046
MGH60_P4_E01	0.545261853314	red	1	2.5415	4.2937
MGH60_P4_E02	NA	black	0	0	3.4507
MGH60_P4_E03	0.358810441949	red	1	0.81639	1.2815
MGH60_P4_E04	-0.703990811246	red	1	0.32423	3.5319
MGH60_P4_E05	1.3604297935	red	1	3.5267	4.4201
MGH60_P4_E06	NA	black	0	3.1242	0
MGH60_P4_E07	NA	black	0	4.1732	0
MGH60_P4_E08	-1.82043650136	red	1	0.45628	5.8416
MGH60_P4_E09	0.528290218687	red	1	3.3303	3.2141
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	0.0986088784068	red	1	3.4989	2.4378
MGH60_P4_F01	-0.944138073192	red	1	0.60407	4.3562
MGH60_P4_F02	-0.359753913437	red	1	1.3179	4.2117
MGH60_P4_F03	NA	black	0	0	0.79244
MGH60_P4_F04	1.74354151031	red	1	3.7666	4.689
MGH60_P4_F05	NA	black	0	0	0.33342
MGH60_P4_F06	-0.679446113865	red	1	0.31034	3.4763
MGH60_P4_F07	-0.747627895458	red	1	0.9486	4.5785
MGH60_P4_F08	-0.0671025829724	red	1	1.9789	1.266
MGH60_P4_F09	-0.363207668308	red	1	0.93433	3.3777
MGH60_P4_F10	0.313866937231	red	1	3.0503	2.9575
MGH60_P4_F11	0.128818627702	red	1	2.4571	2.8071
MGH60_P4_F12	0.896268180991	red	1	3.1701	4.0562
MGH60_P4_G01	-0.314765633521	red	1	2.1966	0.17249
MGH60_P4_G02	NA	black	0	3.7134	0
MGH60_P4_G03	-0.0134404602645	red	1	0.50894	2.2884
MGH60_P4_G04	0.623572387217	red	1	2.6395	4.31
MGH60_P4_G05	1.03179408333	red	1	0.40381	0.26424
MGH60_P4_G06	-1.10646596709	red	1	0.21785	4.1218
MGH60_P4_G07	-1.91066086832	red	1	4.3047	0.24001
MGH60_P4_G08	-0.27641849717	red	1	0.18777	2.7172
MGH60_P4_G09	-1.08175302315	red	1	0.1635	4.0204
MGH60_P4_G10	NA	black	0	0.43936	0
MGH60_P4_G11	NA	black	0	0	4.7962
MGH60_P4_G12	-1.32621629801	red	1	0.29514	4.6023
MGH60_P4_H01	0.144482097438	red	1	1.6116	0.13093
MGH60_P4_H03	0.0738582181833	red	1	1.9535	3.6753
MGH60_P4_H04	NA	black	0	3.7304	0
MGH60_P4_H06	0.862757352062	red	1	4.4446	3.1683
MGH60_P4_H07	-1.2199684018	red	1	0.34596	4.4902
MGH60_P4_H08	-0.17936243823	red	1	3.8514	2.0482
MGH60_P4_H09	NA	black	0	2.8994	0
MGH60_P4_H10	1.18519401435	red	1	0.23879	0.20914
MGH60_P4_H11	0.510780435958	red	1	1.1177	0.23389
MGH60_P4_H12	NA	black	0	0	0.23143
MGH60_P5_A01	1.11135252806	green3	2	0.32998	0.21785
MGH60_P5_A02	-1.17483635679	red	1	3.433	0.35276
MGH60_P5_A03	-1.15102530165	red	1	0.37518	4.4076
MGH60_P5_A04	1.27961568957	red	1	0.089498	0.23879
MGH60_P5_A05	-0.212631343154	red	1	0.28214	2.6339
MGH60_P5_A06	0.0256031229392	red	1	1.8436	6.6038
MGH60_P5_A07	-0.923584405034	red	1	3.4951	0.81885
MGH60_P5_A08	1.6563762656	red	1	4.9	3.7341
MGH60_P5_A09	1.13695162792	green3	2	0.33571	0.16221
MGH60_P5_A10	NA	black	0	0	1.5306
MGH60_P5_A11	NA	black	0	0	1.224
MGH60_P5_A12	-0.692479637377	red	1	1.394	6.5648
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	-0.12624507236	red	1	0.25701	2.4779
MGH60_P5_B03	0.278862369211	red	1	2.1243	4.7172
MGH60_P5_B04	0.75400902702	red	1	0.1635	1.0179
MGH60_P5_B05	-0.0363830118963	red	1	3.4233	2.2203
MGH60_P5_B06	NA	black	0	3.878	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	NA	black	0	0	2.499
MGH60_P5_B09	2.54884356538	red	1	4.6137	4.7416
MGH60_P5_B10	1.36183883788	red	1	3.6291	4.3014
MGH60_P5_B12	NA	black	0	3.1463	0
MGH60_P5_C01	NA	black	0	0	2.1207
MGH60_P5_C02	-0.659858031622	red	1	2.6105	0.10434
MGH60_P5_C03	2.31306087022	red	1	4.3104	4.7834
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	-0.344860797852	red	1	0.80653	3.1868
MGH60_P5_C06	NA	black	0	0	3.9846
MGH60_P5_C07	0.28063549482	red	1	3.6475	2.6922
MGH60_P5_C08	-0.607345731074	red	1	0.19535	3.2696
MGH60_P5_C09	-0.183287264683	red	1	1.4952	3.8181
MGH60_P5_C10	-0.324554006147	red	1	0.51803	2.9368
MGH60_P5_C11	-1.56587334708	red	1	3.8717	0.25701
MGH60_P5_C12	0.140873744955	red	1	2.083	3.6695
MGH60_P5_D01	0.144760644967	red	1	1.5023	0.9501
MGH60_P5_D02	NA	black	0	0	4.7628
MGH60_P5_D03	2.0619020643	red	1	3.8998	4.9493
MGH60_P5_D04	NA	black	0	1.03	0
MGH60_P5_D05	1.03540988109	red	1	3.0757	4.4893
MGH60_P5_D06	-0.0063599052914	red	1	1.7958	3.4116
MGH60_P5_D07	0.196145329367	red	1	2.3618	3.2285
MGH60_P5_D08	NA	black	0	0	4.2478
MGH60_P5_D09	0.148627138952	red	1	2.816	2.6724
MGH60_P5_D10	-0.152500851172	red	1	0.15186	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	-0.567420637534	red	1	0.25459	3.2396
MGH60_P5_E01	NA	black	0	0.20163	0
MGH60_P5_E02	0.240487701517	red	1	1.1276	1.3028
MGH60_P5_E03	0.217887671803	red	1	2.7839	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	NA	black	0	0	3.0088
MGH60_P5_E06	0.558474180248	red	1	3.2711	3.3074
MGH60_P5_E07	-0.152953912209	red	1	1.4228	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	-0.415276884217	red	1	0.49774	3.1117
MGH60_P5_E10	-0.37580720524	red	1	4.8774	1.962
MGH60_P5_E11	NA	black	0	0.33457	0
MGH60_P5_E12	NA	black	0	0.19661	0
MGH60_P5_F01	2.05883957785	red	1	3.7991	5.081
MGH60_P5_F02	1.96109165623	red	1	3.5795	5.281
MGH60_P5_F03	-0.162391808721	red	1	0.14666	2.5211
MGH60_P5_F04	NA	black	0	2.0925	0
MGH60_P5_F05	NA	black	0	4.7393	0
MGH60_P5_F06	-0.00739985174332	red	1	1.7966	3.5869
MGH60_P5_F07	-1.19723199201	red	1	3.3993	0.27501
MGH60_P5_F08	-0.0311968520238	red	1	2.0367	1.9126
MGH60_P5_F09	NA	black	0	0	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	0.304819302562	red	1	2.5763	3.3447
MGH60_P5_G01	-1.59853501251	red	1	0.1177	4.7861
MGH60_P5_G02	1.62166474711	red	1	3.5652	4.7779
MGH60_P5_G03	0.441024210601	red	1	0.91303	0.92296
MGH60_P5_G04	NA	black	0	2.5502	0
MGH60_P5_G05	-0.142219546623	red	1	2.9216	1.9355
MGH60_P5_G06	-1.21971882681	red	1	0.7433	5.3065
MGH60_P5_G07	NA	black	0	3.329	0
MGH60_P5_G08	-0.882671082409	red	1	0.50182	4.0687
MGH60_P5_G09	NA	black	0	0	2.8982
MGH60_P5_G10	0.405073585274	red	1	2.7305	3.4602
MGH60_P5_G11	NA	black	0	0	3.4965
MGH60_P5_G12	1.41966621126	red	1	0.059355	0.055196
MGH60_P5_H01	-0.666362911208	red	1	0.15316	3.3391
MGH60_P5_H02	-0.285135094331	red	1	0.070389	2.6989
MGH60_P5_H03	-0.819933357503	red	1	0.78409	4.3988
MGH60_P5_H04	0.0800990162	red	1	1.9895	3.4778
MGH60_P5_H05	-1.4254330456	red	1	3.6228	0.1865
MGH60_P5_H06	NA	black	0	0.25701	0
MGH60_P5_H07	0.0964975935532	red	1	2.3663	2.7373
MGH60_P5_H08	-1.04174970714	red	1	0.23511	4.0326
MGH60_P5_H09	1.12609100877	green3	2	2.7427	5.5664
MGH60_P5_H10	NA	black	0	1.4082	0
MGH60_P5_H11	NA	black	0	0	0.10836
MGH60_P5_H12	1.36028441658	red	1	0.1375	0.048236
MGH60_P6_A01	NA	black	0	0.58496	0
MGH60_P6_A02	-1.56075141775	red	1	3.7954	0.1865
MGH60_P6_A03	2.81290371987	red	1	3.6693	6.3904
MGH60_P6_A04	0.277588738801	red	1	0.42223	1.719
MGH60_P6_A05	-1.20868055213	red	1	3.3011	0.12433
MGH60_P6_A06	0.572967037183	red	1	1.0058	0.31034
MGH60_P6_A07	0.0804148322214	red	1	2.0032	3.3936
MGH60_P6_A08	0.69323481235	red	1	0.93206	0.098958
MGH60_P6_A09	0.476199343243	red	1	0.47716	1.2922
MGH60_P6_A10	0.502018741644	red	1	2.6081	3.9741
MGH60_P6_A11	-1.52445997603	red	1	3.8195	0.25942
MGH60_P6_A12	0.0842330518123	red	1	1.6853	0.1776
MGH60_P6_B01	-1.04806534066	red	1	3.2943	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	1.02241527993	red	1	2.8649	4.9048
MGH60_P6_B05	NA	black	0	0	4.432
MGH60_P6_B06	1.26085996241	red	1	0.14796	0.19787
MGH60_P6_B07	-2.16380092279	red	1	4.8903	0.41034
MGH60_P6_B08	NA	black	0	0	3.9727
MGH60_P6_B09	NA	black	0	0	4.9626
MGH60_P6_B10	1.83474440124	red	1	3.1614	5.9706
MGH60_P6_B11	-0.267133068393	red	1	3.6933	1.9027
MGH60_P6_B12	-0.388248588027	red	1	4.437	1.8914
MGH60_P6_C02	NA	black	0	2.7262	0
