Cell_name	Zvalue	Color	Cluster	CIITA	USF1
MGH54_P8_C06	NA	black	0	0.2228	0
MGH54_P8_C07	NA	black	0	0.10434	0
MGH54_P8_C09	0.205493812542	red	1	0.4049	6.9724
MGH54_P8_C12	NA	black	0	0	0
MGH54_P8_D01	NA	black	0	0.20414	0
MGH54_P8_D03	NA	black	0	0.62574	0
MGH54_P8_D04	NA	black	0	0.3173	0
MGH54_P8_D05	NA	black	0	0	5.0706
MGH54_P8_D06	NA	black	0	0.1003	0
MGH54_P8_D07	NA	black	0	0	5.1238
MGH54_P8_D08	NA	black	0	0.2916	0
MGH54_P8_D10	NA	black	0	0	4.6076
MGH54_P8_D11	NA	black	0	0	0
MGH54_P8_D12	NA	black	0	0.27977	0
MGH54_P8_E01	-0.408121791661	red	1	0.16736	6.0887
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	-0.319283891928	red	1	0.25096	7.112
MGH54_P8_E08	NA	black	0	0	5.3367
MGH54_P8_E10	NA	black	0	0.092207	0
MGH54_P8_F01	NA	black	0	0.14143	0
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0.12565	0
MGH54_P8_F05	-0.113389292364	red	1	0.048236	4.3044
MGH54_P8_F06	NA	black	0	0	0
MGH54_P8_F08	-0.677987566726	red	1	0.10299	6.5338
MGH54_P8_F09	NA	black	0	0.10568	0
MGH54_P8_F10	-0.636453964709	red	1	0.13356	6.7277
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	-0.285667533168	red	1	0.094912	5.0133
MGH54_P8_G01	NA	black	0	0.3115	0
MGH54_P8_G03	NA	black	0	0.2228	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	0.24668321582	red	1	0.2558	0.97159
MGH54_P8_G06	NA	black	0	0.14926	0
MGH54_P8_G07	NA	black	0	0.30217	0
MGH54_P8_G08	NA	black	0	0	0
MGH54_P8_G09	NA	black	0	0.24367	0
MGH54_P8_G10	NA	black	0	0.17377	0
MGH54_P8_G11	NA	black	0	0.45418	0
MGH54_P8_G12	0.331392280434	red	1	0.54399	5.4342
MGH54_P8_H01	-0.0476759991052	red	1	0.19409	4.2529
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	-0.498296282469	red	1	0.12433	6.043
MGH54_P8_H06	NA	black	0	0.15316	0
MGH54_P8_H07	0.132065225776	red	1	0.39287	6.2965
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0.16607	0
MGH54_P10_A01	-0.218036286744	red	1	0.17887	5.1861
MGH54_P10_A02	-0.0828895994275	red	1	0.30451	6.0211
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	-0.286275464929	red	1	0.18269	5.6045
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	-0.354778080881	red	1	0.15704	5.711
MGH54_P10_A07	NA	black	0	0	4.9966
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0.16993	0
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0.28451	0
MGH54_P10_B01	NA	black	0	0	0
MGH54_P10_B02	-0.507877955312	red	1	0.18777	6.938
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	NA	black	0	0	5.9018
MGH54_P10_B07	NA	black	0	0	5.9087
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	-0.120254678698	red	1	0.36177	0.46884
MGH54_P10_B10	NA	black	0	0.42331	0
MGH54_P10_B11	NA	black	0	0	6.3768
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0	5.3707
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0	4.1322
MGH54_P10_C08	0.692158253396	blue	3	0.15056	0.43403
MGH54_P10_C09	-0.45163986416	red	1	0.14926	6.0931
MGH54_P10_C10	NA	black	0	0	4.3112
MGH54_P10_C11	NA	black	0	0	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	5.3862
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0.25338	0
MGH54_P10_D04	-0.529741202037	red	1	0.17505	6.833
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0.19156	0
MGH54_P10_D07	NA	black	0	0	4.7959
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	2.3045
MGH54_P10_D11	NA	black	0	0	3.6432
MGH54_P10_D12	-0.368677004747	red	1	0.16479	5.8581
MGH54_P10_E01	NA	black	0	0.45943	0
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0	1.291
MGH54_P10_E04	NA	black	0	0	0
MGH54_P10_E05	-0.222037002812	red	1	0.20038	5.3998
MGH54_P10_E06	NA	black	0	0	5.1188
MGH54_P10_E07	NA	black	0	0	1.2041
MGH54_P10_E08	NA	black	0	0	4.8674
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	5.4022
MGH54_P10_E12	NA	black	0	0.16092	0
MGH54_P10_F01	NA	black	0	0	4.199
MGH54_P10_F02	NA	black	0	0	5.4075
MGH54_P10_F03	NA	black	0	0.20414	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	5.6097
MGH54_P10_F06	NA	black	0	0	5.3732
MGH54_P10_F08	-0.199018600274	red	1	0.22033	5.4653
MGH54_P10_F09	NA	black	0	0.20539	0
MGH54_P10_F10	NA	black	0	0.20789	0
MGH54_P10_F11	NA	black	0	0	6.0094
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	-0.066773079954	red	1	0.32077	6.7636
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	4.998
MGH54_P10_G05	NA	black	0	0.097611	0
MGH54_P10_G06	NA	black	0	0.38294	0
MGH54_P10_G07	-0.206658560166	red	1	0.15834	4.9905
MGH54_P10_G09	NA	black	0	0	0
MGH54_P10_G10	NA	black	0	0	0.79826
MGH54_P10_G11	NA	black	0	0	5.3407
MGH54_P10_G12	0.35976029013	red	1	0.46048	6.7311
MGH54_P10_H02	NA	black	0	0.1903	0
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0.2857	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0.21909	0
MGH54_P10_H08	NA	black	0	0	0
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	NA	black	0	0.60027	0
MGH54_P10_H11	NA	black	0	0	0
MGH54_P10_H12	NA	black	0	0.15704	0
MGH54_P11_A01	NA	black	0	0	5.7194
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	5.4199
MGH54_P11_A04	NA	black	0	0	5.3867
MGH54_P11_A05	NA	black	0	0	6.0814
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	0	0
MGH54_P11_A09	NA	black	0	0	4.3174
MGH54_P11_A10	NA	black	0	0.19283	0
MGH54_P11_A11	NA	black	0	0	5.9959
MGH54_P11_A12	0.53792432372	blue	3	0.14535	1.3231
MGH54_P11_B01	NA	black	0	0.21288	0
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	1.0307
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	5.1813
MGH54_P11_B10	-0.0277517020899	red	1	0.30918	4.8091
MGH54_P11_B11	NA	black	0	0	5.1357
MGH54_P11_B12	NA	black	0	0	3.6111
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	3.7935
MGH54_P11_C03	NA	black	0	0	4.2596
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	-0.153681886235	red	1	0.19409	4.9162
MGH54_P11_C08	NA	black	0	0	4.8343
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	0.175319807088	red	1	0.25096	2.0129
MGH54_P11_C12	-0.227992803008	red	1	0.40708	1.1991
MGH54_P11_D01	NA	black	0	0	4.4614
MGH54_P11_D02	NA	black	0	0	3.5108
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	1.9989
MGH54_P11_D05	NA	black	0	0.26664	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0	5.0256
MGH54_P11_D08	-0.0218508546248	red	1	0.23634	4.1482
MGH54_P11_D09	NA	black	0	0	5.7893
MGH54_P11_D10	NA	black	0	0	0.37962
MGH54_P11_D11	NA	black	0	0	4.9237
MGH54_P11_D12	NA	black	0	0	1.2606
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	0	3.7634
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	0.8488
MGH54_P11_E07	NA	black	0	0	0
MGH54_P11_E08	NA	black	0	0	4.7691
MGH54_P11_E09	NA	black	0	0	5.192
MGH54_P11_E10	-0.442212914219	red	1	0.14535	6.0079
MGH54_P11_E11	NA	black	0	0	6.1608
MGH54_P11_E12	NA	black	0	0	6.7338
MGH54_P11_F01	0.311195259691	red	1	0.23511	1.0029
MGH54_P11_F02	0.385665174865	red	1	0.55483	5.5922
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	NA	black	0	0	1.7765
MGH54_P11_F05	NA	black	0	0	5.2454
MGH54_P11_F06	NA	black	0	0	5.2624
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	0	5.7416
MGH54_P11_F09	NA	black	0	0	1.005
MGH54_P11_F10	NA	black	0	0.14143	0
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0.36289	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0.36065	0
MGH54_P11_G03	NA	black	0	0	5.3533
MGH54_P11_G04	-0.162989969796	red	1	0.23143	5.3216
MGH54_P11_G05	NA	black	0	0	6.1267
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	1.2147
MGH54_P11_G09	0.0936216777329	red	1	0.37518	6.5208
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	-0.20973729014	red	1	0.21288	5.4534
MGH54_P11_G12	NA	black	0	0	6.589
MGH54_P11_H01	NA	black	0	0	5.7327
MGH54_P11_H02	NA	black	0	0	6.8755
MGH54_P11_H03	NA	black	0	0	6.6443
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	5.5784
MGH54_P11_H06	NA	black	0	0.14926	0
MGH54_P11_H07	-0.340493579684	red	1	0.12565	5.3962
MGH54_P11_H08	NA	black	0	0	3.5348
MGH54_P11_H09	NA	black	0	0	7.8025
MGH54_P11_H10	NA	black	0	0	5.1159
MGH54_P11_H11	-0.348568552451	red	1	0.12565	5.4301
MGH54_P11_H12	NA	black	0	0	3.8902
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	5.6727
MGH54_P12_A03	NA	black	0	0.16092	0
MGH54_P12_A04	NA	black	0	0	1.1641
MGH54_P12_A05	NA	black	0	0.26784	0
MGH54_P12_A06	NA	black	0	0	4.943
MGH54_P12_A07	NA	black	0	0	6.4221
MGH54_P12_A08	-0.0539655012062	red	1	0.21909	4.3646
MGH54_P12_A09	0.154842703515	red	1	0.12829	3.2707
MGH54_P12_A10	NA	black	0	0	0.38294
MGH54_P12_A11	NA	black	0	0.23879	0
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0.37407	0
MGH54_P12_B03	NA	black	0	0.28096	0
MGH54_P12_B04	NA	black	0	0.47716	0
MGH54_P12_B05	NA	black	0	0	5.8398
MGH54_P12_B06	-0.254906275447	red	1	0.21288	5.7688
MGH54_P12_B07	NA	black	0	0	2.6093
MGH54_P12_B08	NA	black	0	0	4.1414
MGH54_P12_B09	NA	black	0	0	4.6112
MGH54_P12_B10	0.375177175124	red	1	0.15704	2.0122
MGH54_P12_B11	-0.0182067323698	red	1	0.1375	4.0327
MGH54_P12_C01	-0.183424268787	red	1	0.68796	3.4857
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	3.4099
MGH54_P12_C04	NA	black	0	2.0229	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	5.3712
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0	0
MGH54_P12_C11	-1.53612749337	black	0	0.76214	0.71194
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	4.1541
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	0.098257651788	red	1	0.16607	3.4245
MGH54_P12_D05	NA	black	0	0	4.5338
MGH54_P12_D06	NA	black	0	0	5.5223
MGH54_P12_D07	NA	black	0	0	6.0844
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	-0.162447750315	red	1	0.26903	6.0078
MGH54_P12_D10	NA	black	0	0.13619	0
MGH54_P12_D11	NA	black	0	0	5.035
MGH54_P12_D12	NA	black	0	0	5.5355
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	NA	black	0	0.301	0
MGH54_P12_E04	NA	black	0	0	6.9879
MGH54_P12_E05	NA	black	0	0	4.9642
MGH54_P12_E06	NA	black	0	0	6.2168
MGH54_P12_E07	NA	black	0	0	0
MGH54_P12_E08	-0.381806025167	red	1	0.54794	2.3343
MGH54_P12_E09	NA	black	0	0	0
MGH54_P12_E10	NA	black	0	0	4.6163
MGH54_P12_E11	NA	black	0	0	4.3389
MGH54_P12_E12	NA	black	0	0	5.1005
MGH54_P12_F01	NA	black	0	0	5.1022
MGH54_P12_F02	-0.00316372076289	red	1	0.26784	3.9937
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	-0.118231500847	red	1	0.18015	4.6303
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0.57337	0
MGH54_P12_F07	NA	black	0	0	5.6333
MGH54_P12_F08	NA	black	0	0	1.754
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	NA	black	0	0.18142	0
MGH54_P12_F11	NA	black	0	0	0
MGH54_P12_F12	NA	black	0	0	2.2415
MGH54_P12_G01	NA	black	0	0	1.4983
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	NA	black	0	0	5.648
MGH54_P12_G04	NA	black	0	0	4.5925
MGH54_P12_G05	0.00307405436364	red	1	0.35163	4.1498
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	0.00182412685675	red	1	0.33342	3.0542
MGH54_P12_G08	NA	black	0	0	4.772
MGH54_P12_G09	NA	black	0	0	4.8694
MGH54_P12_G10	-0.0679587588994	red	1	0.1635	4.305
MGH54_P12_G11	0.00133763685764	red	1	0.22651	3.9404
MGH54_P12_H01	NA	black	0	0	4.0291
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	-0.019027702349	red	1	0.25822	4.1704
MGH54_P12_H04	0.23287150409	red	1	0.47716	5.5005
MGH54_P12_H05	NA	black	0	0	3.1817
MGH54_P12_H06	NA	black	0	0	1.123
MGH54_P12_H07	NA	black	0	0	4.2187
MGH54_P12_H09	0.616408802059	blue	3	0.15704	0.7137
MGH54_P12_H10	-0.328998509889	red	1	0.12035	5.3144
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	-0.180353868292	red	1	0.25942	5.9671
MGH54_P9_A02	0.598826814936	blue	3	0.76384	5.2454
MGH54_P9_A03	-0.0524586481604	red	1	0.14926	4.2034
MGH54_P9_A04	-0.0484074893156	red	1	0.22033	4.3262
MGH54_P9_A05	0.106980281288	red	1	0.26903	2.4568
MGH54_P9_A06	NA	black	0	0	2.3584
MGH54_P9_A07	NA	black	0	0	6.0953
MGH54_P9_A08	NA	black	0	0	2.2579
MGH54_P9_A09	0.167178320616	red	1	0.4489	5.348
MGH54_P9_A10	NA	black	0	0.26784	0
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0.27023	0
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0.21164	0
MGH54_P9_B04	NA	black	0	0	1.8428
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0	6.1828
MGH54_P9_B10	NA	black	0	0	5.1125
MGH54_P9_B11	NA	black	0	0	5.0089
MGH54_P9_B12	NA	black	0	0	3.879
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0.45838	0
MGH54_P9_C03	NA	black	0	0.22774	0
MGH54_P9_C04	NA	black	0	0.3471	0
MGH54_P9_C05	NA	black	0	0.17377	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	0.20414	0
MGH54_P9_C08	NA	black	0	0	5.0072
MGH54_P9_C09	NA	black	0	0	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	-0.194193687425	red	1	0.16736	4.9794
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	NA	black	0	0	6.296
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0	0
MGH54_P9_D07	NA	black	0	0	4.825
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	0	4.9624
MGH54_P9_D10	NA	black	0	0	4.9063
MGH54_P9_D11	NA	black	0	0	4.9646
MGH54_P9_D12	NA	black	0	0	0.68975
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	4.4636
MGH54_P9_E04	NA	black	0	0	4.8225
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	NA	black	0	0	4.7564
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	0.0469704914893	red	1	0.26664	3.3347
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	5.398
MGH54_P9_E11	NA	black	0	0	5.4246
MGH54_P9_E12	NA	black	0	0	1.3923
MGH54_P9_F01	-0.0519794954107	red	1	0.3584	2.0649
MGH54_P9_F02	NA	black	0	0	5.3794
MGH54_P9_F03	NA	black	0	0	0.59455
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	6.35
MGH54_P9_F06	NA	black	0	0	3.4304
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	-0.138938880369	red	1	0.22404	5.0494
MGH54_P9_F10	-0.183730390201	red	1	0.21412	5.2834
MGH54_P9_F11	NA	black	0	0.20914	0
MGH54_P9_F12	NA	black	0	0	5.3811
MGH54_P9_G01	NA	black	0	0	5.4992
MGH54_P9_G02	NA	black	0	0	4.3207
MGH54_P9_G03	NA	black	0	0	1.5385
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	5.7561
MGH54_P9_G06	NA	black	0	0	3.0562
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	0	6.9377
MGH54_P9_G10	NA	black	0	0	5.3024
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	4.6906
MGH54_P9_H03	0.0423268785503	red	1	0.49467	4.2011
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	0
MGH54_P9_H06	NA	black	0	0	4.7393
MGH54_P9_H07	NA	black	0	0	6.1522
MGH54_P9_H08	NA	black	0	0.17377	0
MGH54_P9_H09	NA	black	0	0	6.2328
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0	4.53
MGH54_P9_H12	0.0961832116185	red	1	0.17632	3.4026
MGH54_P2_A05	NA	black	0	0	0
MGH54_P2_A06	NA	black	0	0.24245	0
MGH54_P2_A10	NA	black	0	0.15963	0
MGH54_P2_B03	NA	black	0	0	0
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	4.2041
MGH54_P2_B09	NA	black	0	0	0
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	4.7448
MGH54_P2_C01	NA	black	0	0	4.6983
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0.15186	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	6.1186
MGH54_P2_C11	NA	black	0	0.11103	0
MGH54_P2_D01	NA	black	0	0.14796	0
MGH54_P2_D02	NA	black	0	0	0.81311
MGH54_P2_D03	NA	black	0	0	5.4135
MGH54_P2_D04	NA	black	0	0	0
MGH54_P2_E01	-0.264079103152	red	1	0.1903	5.5548
MGH54_P2_E02	NA	black	0	0	0
MGH54_P2_E03	NA	black	0	0	5.3649
MGH54_P2_E04	NA	black	0	0	5.4981
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	-0.216586145906	red	1	0.088142	4.7356
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	NA	black	0	0	0
MGH54_P2_F05	NA	black	0	0.24975	0
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	-0.285653069618	red	1	0.10299	5.0495
MGH54_P2_F10	-0.0523440504183	red	1	0.092207	4.1431
MGH54_P2_F12	NA	black	0	0.40163	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	1.0552
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	0.08134	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	4.4256
MGH54_P2_H02	NA	black	0	0	6.1483
MGH54_P2_H08	NA	black	0	0	3.9634
MGH54_P2_H09	NA	black	0	0	5.4296
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	-0.334220158036	red	1	0.19787	6.0753
MGH54_P5_A03	NA	black	0	0	5.9686
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0.39506	0
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	0.5238026013	blue	3	0.18015	0.78157
MGH54_P5_A08	NA	black	0	0	0.48749
MGH54_P5_A09	NA	black	0	0	4.7239
MGH54_P5_A10	NA	black	0	0	6.3307
MGH54_P5_A11	NA	black	0	0.26784	0
MGH54_P5_A12	NA	black	0	0.32654	0
MGH54_P5_B02	NA	black	0	0	5.8632
MGH54_P5_B03	NA	black	0	0	4.7162
MGH54_P5_B04	NA	black	0	0	5.6413
MGH54_P5_B05	NA	black	0	0.50386	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	-0.0644891690535	red	1	0.14143	4.2488
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	5.3728
MGH54_P5_B10	NA	black	0	0	4.9854
MGH54_P5_B11	NA	black	0	0	5.0158
MGH54_P5_B12	NA	black	0	0	4.6627
MGH54_P5_C01	-0.0386978803104	red	1	0.24489	4.3307
MGH54_P5_C02	-0.236644443796	red	1	0.16864	5.2107
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	1.7355
MGH54_P5_C05	NA	black	0	0	4.637
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	-0.153434755838	red	1	0.14926	4.6876
MGH54_P5_C09	NA	black	0	0	3.8054
MGH54_P5_C10	NA	black	0	0	1.5705
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0.19409	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	-0.0427933764071	red	1	0.20914	4.254
MGH54_P5_D04	NA	black	0	0.42008	0
MGH54_P5_D05	NA	black	0	0	5.4118
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	4.2263
MGH54_P5_D09	NA	black	0	0.1003	0
MGH54_P5_D10	NA	black	0	0	0
MGH54_P5_D11	-0.263713597854	red	1	0.16993	5.3633
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	-0.36804774113	red	1	0.21039	6.5002
MGH54_P5_E02	NA	black	0	0	6.5034
MGH54_P5_E03	NA	black	0	0	4.9939
MGH54_P5_E04	NA	black	0	0	4.4496
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0.12961	0
MGH54_P5_E07	NA	black	0	0	4.8707
MGH54_P5_E08	-0.150842227351	red	1	0.1903	4.8746
MGH54_P5_E09	NA	black	0	0.1003	0
MGH54_P5_E10	NA	black	0	0	0.30217
MGH54_P5_E11	-0.0248787952163	red	1	0.32539	5.5032
MGH54_P5_E12	-0.0820634043281	red	1	0.2916	5.4958
MGH54_P5_F01	NA	black	0	0	0.61164
MGH54_P5_F02	NA	black	0	0	0.77568
MGH54_P5_F03	NA	black	0	0	6.3593
MGH54_P5_F04	NA	black	0	0.44996	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	2.4714
MGH54_P5_F07	-0.264791282357	red	1	0.16479	5.3278
MGH54_P5_F08	NA	black	0	0	5.2156
MGH54_P5_F10	NA	black	0	0.17249	0
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0.20289	0
MGH54_P5_G01	NA	black	0	0	6.7154
MGH54_P5_G02	-0.161534883283	red	1	0.13619	4.6762
MGH54_P5_G03	NA	black	0	0.23389	0
MGH54_P5_G04	NA	black	0	0.26784	0
MGH54_P5_G05	NA	black	0	0	3.4322
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0.22157	0
MGH54_P5_G08	-0.0184839859244	red	1	0.14796	4.0388
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0	4.1965
MGH54_P5_G11	NA	black	0	0	4.6756
MGH54_P5_G12	-0.241257077994	red	1	0.17887	5.3157
MGH54_P5_H01	NA	black	0	0	5.1043
MGH54_P5_H02	NA	black	0	0	0
MGH54_P5_H03	-0.130131184031	red	1	0.19156	4.7558
MGH54_P5_H04	-0.0432347033452	red	1	0.22404	4.2973
MGH54_P5_H05	NA	black	0	0	2.8526
MGH54_P5_H06	NA	black	0	0	4.0147
MGH54_P5_H07	NA	black	0	0	4.1638
MGH54_P5_H08	NA	black	0	0	3.2264
MGH54_P5_H09	NA	black	0	0	3.5366
MGH54_P5_H10	0.230475472091	red	1	0.10702	3.0307
MGH54_P5_H11	NA	black	0	0	4.2095
MGH54_P5_H12	NA	black	0	0	3.423
MGH54_P13_A02	NA	black	0	0	3.3827
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	5.455
