Cell_name	Zvalue	Color	Cluster	ICAM1	REL
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	0.63134
MGH54_P5_B04	NA	black	0	0	0.52607
MGH54_P5_B05	NA	black	0	0	0.53007
MGH54_P5_B06	NA	black	0	0	0.2461
MGH54_P5_B07	NA	black	0	0	0.2461
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0.27977
MGH54_P5_B10	0.202480120427	blue	3	0.19787	0.24489
MGH54_P5_B11	NA	black	0	0	1.6475
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0.47612
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	-0.0743397073948	green3	2	0.21288	1.488
MGH54_P5_C05	0.0528392372469	blue	3	0.62012	0.9396
MGH54_P5_C06	NA	black	0	0	0.55876
MGH54_P5_C07	NA	black	0	0	0.30217
MGH54_P5_C08	0.19636891642	blue	3	0.21164	0.26303
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0.22527	0
MGH54_P5_C11	NA	black	0	0	1.6708
MGH54_P5_C12	NA	black	0	0	0.34369
MGH54_P5_D01	0.11885442658	blue	3	0.41143	0.5008
MGH54_P5_D02	NA	black	0	0.29278	0
MGH54_P5_D03	0.159683722174	blue	3	0.29278	0.42008
MGH54_P5_D04	NA	black	0	0	0.38847
MGH54_P5_D05	NA	black	0	0	0.26544
MGH54_P5_D06	NA	black	0	0	0.38847
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	0.33685
MGH54_P5_D10	NA	black	0	0	0.37962
MGH54_P5_D11	NA	black	0	0	0.86948
MGH54_P5_D12	0.200743106535	blue	3	0.20163	0.25096
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	3.0491
MGH54_P5_E06	NA	black	0	0	0.40599
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0.27023	0
MGH54_P5_E09	-0.117671813218	green3	2	0.14274	1.5558
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	-2.15056119486	black	0	0.24245	4.2428
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	0.3115
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0.41684
MGH54_P5_F05	0.142742114718	blue	3	0.3471	0.39287
MGH54_P5_F06	0.0868205140809	blue	3	0.51197	0.6173
MGH54_P5_F07	NA	black	0	0.12961	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	0.108084547119	blue	3	0.24367	0.88362
MGH54_P5_F11	NA	black	0	0	0.81311
MGH54_P5_F12	NA	black	0	0	0.53506
MGH54_P5_G01	NA	black	0	0.3584	0
MGH54_P5_G02	NA	black	0	0	0.35952
MGH54_P5_G03	NA	black	0	0	3.8344
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0.47716
MGH54_P5_G08	NA	black	0	0	4.8105
MGH54_P5_G09	NA	black	0	0	0.46153
MGH54_P5_G10	NA	black	0	0	0.48543
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0.2558	0
MGH54_P5_H01	NA	black	0	0	0.67897
MGH54_P5_H02	NA	black	0	0	0.98258
MGH54_P5_H03	NA	black	0	0	0.34937
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	NA	black	0	0	0
MGH54_P5_H06	0.162313505084	blue	3	0.24367	0.54992
MGH54_P5_H07	NA	black	0	0	1.9046
MGH54_P5_H08	NA	black	0	2.1375	0
MGH54_P5_H09	0.208961386526	blue	3	0.18269	0.23143
MGH54_P5_H10	NA	black	0	0	0.19535
MGH54_P5_H11	NA	black	0	0	0.12433
MGH54_P5_H12	0.0120494736869	blue	3	0.74932	0.60975
MGH54_P13_A02	NA	black	0	0	0.76808
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	3.2171
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	0.135726502519	blue	3	0.2762	0.70044
MGH54_P13_A09	NA	black	0	0	0.37518
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	0.0631828935591	blue	3	0.59741	0.71896
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	2.5089
MGH54_P13_B04	NA	black	0	0	2.3584
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	2.96
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0.56755
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	2.0179
MGH54_P13_C01	NA	black	0	0	5.1599
MGH54_P13_C02	NA	black	0	0	0.44996
MGH54_P13_C03	NA	black	0	0	0.66812
MGH54_P13_C04	NA	black	0	0	0.80488
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	1.7251
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	3.0512
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0.60027
MGH54_P13_D02	NA	black	0	0	3.6742
MGH54_P13_D03	NA	black	0	0.36737	0
MGH54_P13_D04	NA	black	0	0	0.57628
MGH54_P13_D05	NA	black	0	0	0.54399
MGH54_P13_D06	NA	black	0	0	0.77062
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	1.254
MGH54_P13_E01	NA	black	0	0	0.73725
MGH54_P13_E02	NA	black	0	0.56169	0
MGH54_P13_E03	NA	black	0	0	0.39177
MGH54_P13_E04	NA	black	0	0	1.5622
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	0.6248
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	NA	black	0	0	1.4901
MGH54_P13_E11	NA	black	0	0	0.48543
MGH54_P13_E12	NA	black	0	0	0.82782
MGH54_P13_F01	NA	black	0	0	0.81065
MGH54_P13_F02	NA	black	0	0	1.0475
MGH54_P13_F03	NA	black	0	0	0.25217
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	0.28688
MGH54_P13_F06	NA	black	0	0	0.26664
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0.24367
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0	0.76469
MGH54_P13_G03	NA	black	0	0	0.52807
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	-1.30183449998	black	0	0.27143	3.4445
MGH54_P13_G07	NA	black	0	0	0.49262
MGH54_P13_G08	NA	black	0	0	2.5218
MGH54_P13_G09	-0.278101439128	green3	2	0.21288	1.9385
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	1.2732
MGH54_P13_H02	NA	black	0	0	0.46571
MGH54_P13_H03	NA	black	0	0	1.1648
MGH54_P13_H04	NA	black	0	0	1.0468
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.38957
MGH54_P13_H07	NA	black	0	0.18903	0
MGH54_P13_H08	NA	black	0	0.584	0
MGH54_P13_H09	NA	black	0	0	0.69243
MGH54_P13_H10	NA	black	0	0	0.50487
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0.55189
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	NA	black	0	0	0.41576
MGH60_P4_A05	NA	black	0	0	0.8844
MGH60_P4_A06	NA	black	0	0	3.5525
MGH60_P4_A07	NA	black	0	0	0.87027
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0.52907
MGH60_P4_A10	NA	black	0	0	0.49467
MGH60_P4_A11	NA	black	0	0	0.68796
MGH60_P4_A12	NA	black	0	0	0.85758
MGH60_P4_B01	NA	black	0	0	0.16864
MGH60_P4_B02	NA	black	0	0	0.75275
MGH60_P4_B03	NA	black	0	0	5.8484
MGH60_P4_B04	0.0649053146209	blue	3	0.36065	1.0545
MGH60_P4_B05	NA	black	0	0	0.55287
MGH60_P4_B06	NA	black	0	0	1.1801
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0.78827
MGH60_P4_B10	NA	black	0	0.59932	0
MGH60_P4_B11	NA	black	0	0	0
MGH60_P4_B12	0.144027569016	blue	3	0.28688	0.61918
MGH60_P4_C01	NA	black	0	0	0.83754
MGH60_P4_C02	NA	black	0	0	0.58592
MGH60_P4_C03	NA	black	0	0	5.1249
MGH60_P4_C04	0.187292006803	blue	3	0.23266	0.28924
MGH60_P4_C05	NA	black	0	0	0.82538
MGH60_P4_C06	NA	black	0	0.15963	0
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	2.8424
MGH60_P4_C11	NA	black	0	0.29983	0
MGH60_P4_C12	NA	black	0	0.19156	0
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0.75189	0
MGH60_P4_D03	NA	black	0	0	2.6697
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	0.103921382959	blue	3	0.45628	0.5568
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0.73725
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	2.1702
MGH60_P4_D12	NA	black	0	0	0.94336
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0	2.4147
MGH60_P4_E03	NA	black	0	0	0.54498
MGH60_P4_E04	0.155334972748	blue	3	0.3115	0.38184
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	3.898
MGH60_P4_E08	NA	black	0	0	0.95084
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	0.151344456641	blue	3	0.30334	0.49774
MGH60_P4_F02	0.108405264016	blue	3	0.44255	0.53903
MGH60_P4_F03	NA	black	0	0	0.50386
MGH60_P4_F04	NA	black	0	0	0.66903
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0.47716
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	0	3.8459
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0.73292
MGH60_P4_G01	0.253316392931	blue	3	0.089498	0.10969
MGH60_P4_G02	NA	black	0	0	2.4494
MGH60_P4_G03	NA	black	0	0	0.27143
MGH60_P4_G04	NA	black	0	0	0.18015
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0.39067	0
MGH60_P4_G07	NA	black	0	0	0.42761
MGH60_P4_G08	NA	black	0	0	0.41792
MGH60_P4_G09	NA	black	0	0	1.642
MGH60_P4_G10	NA	black	0	0	0.36401
MGH60_P4_G11	NA	black	0	0	0.71984
MGH60_P4_G12	-2.67077354746	black	0	0.32769	4.7935
MGH60_P4_H01	NA	black	0	0	0.4957
MGH60_P4_H03	NA	black	0	0	2.7704
MGH60_P4_H04	NA	black	0	0	0.37962
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0.73205
MGH60_P4_H08	0.0925660498928	blue	3	0.49262	0.59932
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	NA	black	0	0	4.8574
MGH60_P4_H12	NA	black	0	0	1.291
MGH60_P5_A01	NA	black	0	0	0.69777
MGH60_P5_A02	NA	black	0	0	1.5366
MGH60_P5_A03	NA	black	0	0.419	0
MGH60_P5_A04	NA	black	0	0	1.0186
MGH60_P5_A05	NA	black	0	0	1.0286
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	0.19283
MGH60_P5_A08	NA	black	0	0.66448	0
MGH60_P5_A09	NA	black	0	0	4.5518
MGH60_P5_A10	NA	black	0	0	2.3651
MGH60_P5_A11	0.113074799649	blue	3	0.27262	0.84238
MGH60_P5_A12	NA	black	0	0	0.72857
MGH60_P5_B01	NA	black	0	0	1.0335
MGH60_P5_B02	NA	black	0	0	1.7557
MGH60_P5_B03	NA	black	0	0	3.1311
MGH60_P5_B04	NA	black	0	0	2.8663
MGH60_P5_B05	NA	black	0	0	4.8242
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0.8984
MGH60_P5_B10	NA	black	0	0	0.92144
MGH60_P5_B12	0.269337038955	blue	3	0.048236	0.11902
MGH60_P5_C01	NA	black	0	0	0.62854
MGH60_P5_C02	NA	black	0	0	0.23143
MGH60_P5_C03	NA	black	0	0	0.34937
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	2.3428
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0.73466
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	0.7966
MGH60_P5_C10	NA	black	0	0.27143	0
MGH60_P5_C11	NA	black	0	0	2.7951
MGH60_P5_C12	NA	black	0	0	0.25459
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	1.1718
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	5.864
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	1.0286
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0.25701	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	0.44784
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	NA	black	0	0	0.31267
MGH60_P5_E04	NA	black	0	0	1.6229
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	1.4404
MGH60_P5_E07	NA	black	0	0	3.8805
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	2.4303
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0.52907
MGH60_P5_F01	NA	black	0	0	1.1884
MGH60_P5_F02	NA	black	0	0	4.4333
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0.59837
MGH60_P5_F07	NA	black	0	0	0.47716
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	0	0.97306
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	NA	black	0	0	0.30801
MGH60_P5_G01	NA	black	0	0	0.22651
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0.51299
MGH60_P5_G04	NA	black	0	0	0.66812
MGH60_P5_G05	NA	black	0	0	0.54498
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	3.8277
MGH60_P5_G10	NA	black	0	0	0.32423
MGH60_P5_G11	NA	black	0	0	2.6859
MGH60_P5_G12	NA	black	0	0	0.22404
MGH60_P5_H01	NA	black	0	0	0.069015
MGH60_P5_H02	NA	black	0	0	0.16736
MGH60_P5_H03	NA	black	0	0.1865	0
MGH60_P5_H04	NA	black	0	0	0.42546
MGH60_P5_H05	-1.03973699253	black	0	0.43189	3.331
MGH60_P5_H06	NA	black	0	0	2.0983
MGH60_P5_H07	NA	black	0	0	0.35276
MGH60_P5_H08	NA	black	0	0	1.0342
MGH60_P5_H09	NA	black	0	0	2.0721
MGH60_P5_H10	NA	black	0	0	0.84479
MGH60_P5_H11	NA	black	0	0	0
MGH60_P5_H12	0.251620482493	blue	3	0.038436	0.30334
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	0.0284584808358	blue	3	0.26544	1.2029
MGH60_P6_A03	NA	black	0	0	0.47301
MGH60_P6_A04	0.170240628472	blue	3	0.27381	0.338
MGH60_P6_A05	NA	black	0	0	0.79992
MGH60_P6_A06	-0.123465256762	green3	2	0.97306	0.38626
MGH60_P6_A07	NA	black	0	0	0.49876
MGH60_P6_A08	NA	black	0	0	0.47508
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	0.0140713937297	blue	3	1.3601	1.7966
MGH60_P6_A11	NA	black	0	0	1.937
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	0.0544423072632	blue	3	0.56755	1.0158
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0	0
MGH60_P6_B06	NA	black	0	0	0.64155
MGH60_P6_B07	NA	black	0	0	0.4813
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	0.126272796319	blue	3	0.38515	0.51803
MGH60_P6_B10	NA	black	0	0	1.0115
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0	0.12565
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	0.59168
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	0.038553787735	blue	3	0.53804	1.1629
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0.5008
MGH60_P6_D08	NA	black	0	0	0
MGH60_P6_D09	NA	black	0	0	0.46467
MGH60_P6_D11	NA	black	0	0	2.5639
MGH60_P6_D12	NA	black	0	0.123	0
MGH60_P6_E01	NA	black	0	0	0.71633
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	5.2775
MGH60_P6_E06	0.103770536564	blue	3	0.26063	0.89685
MGH60_P6_E07	NA	black	0	0	0.37518
MGH60_P6_E08	NA	black	0	0	4.4412
MGH60_P6_E09	NA	black	0	0	0.78073
MGH60_P6_E10	NA	black	0	0.33228	0
MGH60_P6_E11	NA	black	0	0	2.9928
MGH60_P6_E12	NA	black	0	0	4.9531
MGH60_P6_F02	NA	black	0	0	0.95531
MGH60_P6_F03	-0.0237798308563	green3	2	1.0566	1.9011
MGH60_P6_F04	NA	black	0	0	1.2845
MGH60_P6_F05	NA	black	0	0	0.43403
MGH60_P6_F06	NA	black	0	0	1.1322
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	0	1.3231
MGH60_P6_F09	NA	black	0	0	0.27739
MGH60_P6_F10	NA	black	0	0	0.12961
MGH60_P6_F11	NA	black	0	0	1.0328
MGH60_P6_F12	0.223266041101	blue	3	0.15056	0.19787
MGH60_P6_G01	NA	black	0	0	4.2343
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.1507288391	blue	3	0.32308	0.39944
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	NA	black	0	0	0.32423
MGH60_P6_G07	NA	black	0	0	5.0741
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	0	0
MGH60_P6_G11	NA	black	0	0	1.1421
MGH60_P6_G12	NA	black	0	0	0.37184
MGH60_P6_H01	NA	black	0	0	2.2892
MGH60_P6_H02	NA	black	0	0	0.27381
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	NA	black	0	0	0.40599
MGH60_P6_H07	NA	black	0	0	0.84559
MGH60_P6_H08	NA	black	0	0	1.4174
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	0.205072540465	blue	3	0.14405	0.41576
MGH60_P6_H11	NA	black	0	0	0.4844
MGH60_P6_H12	NA	black	0	0	0.21537
MGH60_P7_A01	NA	black	0	0	0.301
MGH60_P7_A02	NA	black	0	0	0.46989
MGH60_P7_A03	NA	black	0	0	0.54597
MGH60_P7_A04	NA	black	0	0	0.77653
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	0.42653	0
MGH60_P7_A07	NA	black	0	0	0
MGH60_P7_A08	NA	black	0	0	1.8945
MGH60_P7_A09	NA	black	0	0	4.1093
MGH60_P7_A10	0.0884113106726	blue	3	0.50386	0.47301
MGH60_P7_A11	NA	black	0	0	0.34369
MGH60_P7_A12	0.175371425673	blue	3	0.26063	0.32769
MGH60_P7_B02	NA	black	0	0	3.56
MGH60_P7_B03	NA	black	0	0	0.26544
MGH60_P7_B04	NA	black	0	0	1.0963
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	0.057310002664	blue	3	0.50589	1.044
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	4.8176
MGH60_P7_B09	NA	black	0	0	0.45312
MGH60_P7_B10	NA	black	0	0	0.39287
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	NA	black	0	0	4.7221
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0.23879	0
MGH60_P7_C04	NA	black	0	0	0.75958
MGH60_P7_C05	-0.0960228784639	green3	2	0.55189	1.7562
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0.28333
MGH60_P7_C08	NA	black	0	0	0.43829
MGH60_P7_C09	0.0940170259394	blue	3	0.47405	0.32539
MGH60_P7_C10	NA	black	0	0.46571	0
MGH60_P7_C11	NA	black	0	0	0
MGH60_P7_C12	0.156697696114	blue	3	0.28451	0.49774
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	-0.381550778878	black	0	0.31383	2.2197
MGH60_P7_D03	NA	black	0	0	0.69243
MGH60_P7_D04	NA	black	0	0.49057	0
MGH60_P7_D05	NA	black	0	0	1.0129
MGH60_P7_D06	NA	black	0	0	0.83592
MGH60_P7_D08	NA	black	0	0	0.96495
MGH60_P7_D09	0.193112596632	blue	3	0.21909	0.27262
MGH60_P7_D10	NA	black	0	0.1903	0
MGH60_P7_D11	NA	black	0	0	4.2618
MGH60_P7_D12	NA	black	0	0	0.81476
MGH60_P7_E01	NA	black	0	0	3.3141
MGH60_P7_E02	NA	black	0	0	0.33113
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	0.133105673605	blue	3	0.29631	0.69153
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	0
MGH60_P7_E07	NA	black	0	0	0.23266
MGH60_P7_E08	0.21883241512	blue	3	0.14666	0.27739
MGH60_P7_E09	NA	black	0	0	1.1467
MGH60_P7_E11	0.106622549629	blue	3	0.44784	0.54794
MGH60_P7_E12	NA	black	0	0	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	-0.445418321844	black	0	0.38847	2.4074
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	NA	black	0	0	0.77062
MGH60_P7_F10	0.100705857364	blue	3	0.46467	0.40381
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	2.5619
MGH60_P7_G01	-2.60675399807	black	0	0.40272	4.8442
MGH60_P7_G02	NA	black	0	0	0.59837
MGH60_P7_G03	NA	black	0	0	1.98
MGH60_P7_G04	NA	black	0	0	0.075875
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0.26183
MGH60_P7_G07	NA	black	0	0	0.24123
MGH60_P7_G08	NA	black	0	0	2.56
MGH60_P7_G09	NA	black	0	0	0.53605
MGH60_P7_G10	0.197604997214	blue	3	0.15963	0.44042
MGH60_P7_G11	NA	black	0	0	0.1137
MGH60_P7_G12	NA	black	0	0	2.0243
MGH60_P7_H01	NA	black	0	0	3.0418
MGH60_P7_H02	NA	black	0	0	3.2615
MGH60_P7_H03	0.164054785161	blue	3	0.12433	0.68706
MGH60_P7_H04	NA	black	0	0	0.31034
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0.22651
MGH60_P7_H08	-4.01769978795	black	0	0.20664	5.6054
MGH60_P7_H09	NA	black	0	0.10568	0
MGH60_P7_H10	0.0827872713494	blue	3	0.085425	1.0079
MGH60_P7_H11	NA	black	0	0	0.39726
MGH60_P7_H12	-2.74109253225	black	0	0.12433	4.5815
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	1.3984
MGH60_P3_A06	NA	black	0	0	1.6234
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	3.6603
MGH60_P3_A09	NA	black	0	0	1.1763
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	3.441	0
MGH60_P3_B04	NA	black	0	0	1.1551
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	1.4787
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	2.3874
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	3.1606
MGH60_P3_D01	0.907012981295	black	0	5.1209	3.3417
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	1.6434
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	0	1.359
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	3.3894	0
MGH60_P3_D11	NA	black	0	0	2.5261
MGH60_P3_E02	NA	black	0	2.0115	0
