Cell_name	Zvalue	Color	Cluster	BRCA1	EZH2
MGH54_P7_H05	NA	black	0	0	0
MGH54_P7_H09	NA	black	0	0.68796	0
MGH54_P7_H10	NA	black	0	0.37518	0
MGH54_P8_A01	NA	black	0	0.25217	0
MGH54_P8_A06	NA	black	0	0	0.49365
MGH54_P8_A07	-0.219776166512	red	1	0.32539	3.0152
MGH54_P8_A09	-1.10568460169	red	1	0.15963	4.9971
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	NA	black	0	0.37851	0
MGH54_P8_A12	NA	black	0	0.1776	0
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	0.83269	0
MGH54_P8_B04	0.219831221773	green3	2	0.22897	1.3098
MGH54_P8_B08	NA	black	0	0.89142	0
MGH54_P8_B09	-1.11087130919	red	1	0.39726	6.1004
MGH54_P8_B12	NA	black	0	0	0
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	3.5947
MGH54_P8_C09	0.0641510698417	green3	2	0.12829	1.9332
MGH54_P8_C12	NA	black	0	0	2.9088
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0.21164	0
MGH54_P8_D05	NA	black	0	0.38847	0
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0.26063	0
MGH54_P8_D08	NA	black	0	0.22774	0
MGH54_P8_D10	NA	black	0	0.090853	0
MGH54_P8_D11	NA	black	0	0.50487	0
MGH54_P8_D12	NA	black	0	0.338	0
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0.20664	0
MGH54_P8_E07	3.650772456	black	0	2.7769	6.0574
MGH54_P8_E08	NA	black	0	0.12829	0
MGH54_P8_E10	NA	black	0	0.067639	0
MGH54_P8_F01	NA	black	0	0.17249	0
MGH54_P8_F02	NA	black	0	0	2.9042
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0.38847	0
MGH54_P8_F08	0.397779969348	green3	2	0.12829	0.84238
MGH54_P8_F09	NA	black	0	0.13225	0
MGH54_P8_F10	NA	black	0	0.16736	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0.1177	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	2.1779
MGH54_P8_G05	NA	black	0	0.23756	0
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0.14405	0
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0.11103	0
MGH54_P8_G11	NA	black	0	0.26544	0
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0.62761	0
MGH54_P8_H03	NA	black	0	0.19535	0
MGH54_P8_H04	NA	black	0	0.29748	0
MGH54_P8_H06	NA	black	0	0	1.692
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0.43723	0
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	3.6101
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0.19409	0
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	-0.298169727714	red	1	0.22651	3.1035
MGH54_P10_A05	NA	black	0	0.25459	0
MGH54_P10_A06	NA	black	0	0	0.87735
MGH54_P10_A07	-0.531841586871	red	1	0.30918	4.0194
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0
MGH54_P10_A11	0.116699247752	green3	2	0.28214	1.6654
MGH54_P10_A12	NA	black	0	0.44679	0
MGH54_P10_B01	-0.171677463723	red	1	0.52707	3.3083
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	2.0377	0
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	NA	black	0	1.9561	0
MGH54_P10_B07	NA	black	0	0	2.7999
MGH54_P10_B08	NA	black	0	0.70929	0
MGH54_P10_B09	NA	black	0	0	0.33342
MGH54_P10_B10	NA	black	0	0.44573	0
MGH54_P10_B11	NA	black	0	0.26183	0
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0.70752
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0.1903	0
MGH54_P10_C04	NA	black	0	0	3.6896
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0.6173	0
MGH54_P10_C08	NA	black	0	0	0.93433
MGH54_P10_C09	NA	black	0	0.35163	0
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	NA	black	0	0.26784	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0.5568	0
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	0.453283631182	green3	2	0.22033	0.31034
MGH54_P10_D05	NA	black	0	0	5.7593
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	0.42761	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0.2762	0
MGH54_P10_E03	1.49346133953	blue	3	1.515	7.432
MGH54_P10_E04	0.194056703795	green3	2	0.31383	1.2594
MGH54_P10_E05	0.228514097744	green3	2	0.32193	1.0594
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	-0.868672852395	red	1	0.2916	4.9198
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	0.44679	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	4.2856
MGH54_P10_E12	NA	black	0	0.20163	0
MGH54_P10_F01	NA	black	0	0	2.1645
MGH54_P10_F02	NA	black	0	0.33571	0
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0.61164	0
MGH54_P10_F05	NA	black	0	0	1.0186
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0.37851
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0	0.35952
MGH54_P10_F11	-0.888550383425	red	1	0.23266	4.7444
MGH54_P10_F12	NA	black	0	0	0.29983
MGH54_P10_G01	-0.724821170711	red	1	0.39616	4.968
MGH54_P10_G02	NA	black	0	0	4.7081
MGH54_P10_G03	NA	black	0	0.23143	0
MGH54_P10_G05	3.88474209278	black	0	4.3821	4.6174
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0.38184	0
MGH54_P10_G10	NA	black	0	0.2228	0
MGH54_P10_G11	NA	black	0	0	0.70929
MGH54_P10_G12	0.108961249302	green3	2	0.5568	0.7536
MGH54_P10_H02	NA	black	0	0.42331	0
MGH54_P10_H03	NA	black	0	0	4.3685
MGH54_P10_H04	-1.36742495577	red	1	0.18523	5.6719
MGH54_P10_H05	NA	black	0	0	1.1408
MGH54_P10_H06	-1.044651606	red	1	0.24123	5.1637
MGH54_P10_H07	NA	black	0	0.27381	0
MGH54_P10_H08	-0.0287650923014	green3	2	0.7536	0.98696
MGH54_P10_H09	0.314718285783	green3	2	0.34028	0.46676
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	-0.841064324713	red	1	0.25822	4.7164
MGH54_P10_H12	-0.246660428828	red	1	0.19661	2.9038
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	-0.234832938343	red	1	0.45838	3.399
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0.98914
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	1.2376	0
MGH54_P11_A09	NA	black	0	0	0.2461
MGH54_P11_A10	NA	black	0	3.8313	0
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0.35727	0
MGH54_P11_B01	NA	black	0	0	2.2035
MGH54_P11_B02	NA	black	0	0	4.3216
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	1.61774896047	black	0	4.9331	3.3426
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	0.16990186293	green3	2	0.29514	1.4125
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	-0.334651541738	red	1	0.18523	3.1419
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0.44679	0
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	0.169270615579	green3	2	0.33914	1.33
MGH54_P11_C05	NA	black	0	0	3.1085
MGH54_P11_C06	NA	black	0	0.29983	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	0.225854609854	green3	2	0.25338	1.24
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	5.6018
MGH54_P11_C12	NA	black	0	0.27143	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	1.516
MGH54_P11_D04	NA	black	0	0	3.1781
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.24489	0
MGH54_P11_D08	-0.146947215465	green3	2	0.28688	2.6931
MGH54_P11_D09	NA	black	0	0	4.9188
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	1.0786
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.48749	0
MGH54_P11_E03	NA	black	0	0	0.62293
MGH54_P11_E04	NA	black	0	0.33457	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0.24001	0
MGH54_P11_E07	0.262783780955	green3	2	0.34028	0.79743
MGH54_P11_E08	NA	black	0	0	1.6835
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0.18142	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	-1.44509253945	red	1	0.29042	6.3428
MGH54_P11_F01	NA	black	0	0	4.9067
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	NA	black	0	0.45943	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	2.4777
MGH54_P11_F08	NA	black	0	0.22651	0
MGH54_P11_F09	NA	black	0	0.55974	0
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0.14405	0
MGH54_P11_F12	-0.871726682466	red	1	0.16092	4.4645
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	0	3.0873
MGH54_P11_G04	-0.623528235001	red	1	0.28806	4.224
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0.21412	0
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	-0.544155325902	red	1	0.21039	3.7754
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	-0.354614792964	red	1	0.66266	5.1744
MGH54_P11_H03	NA	black	0	0	0.47612
MGH54_P11_H04	NA	black	0	0	1.111
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0.15834	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.550571870665	green3	2	0.14535	0.20539
MGH54_P11_H12	NA	black	0	0.12565	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	0.28214
MGH54_P12_A04	0.296569792692	green3	2	0.35727	0.48852
MGH54_P12_A05	NA	black	0	0.33228	0
MGH54_P12_A06	NA	black	0	4.565	0
MGH54_P12_A07	-0.218016900223	red	1	2.1994	2.0542
MGH54_P12_A08	NA	black	0	0.46153	0
MGH54_P12_A09	NA	black	0	0.16092	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	NA	black	0	0	2.3879
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0.49467	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	-0.606667987987	red	1	0.338	4.3505
MGH54_P12_B06	NA	black	0	0.26183	0
MGH54_P12_B07	NA	black	0	0.33914	0
MGH54_P12_B08	NA	black	0	0	0
MGH54_P12_B09	0.228514657888	green3	2	0.32308	1.0559
MGH54_P12_B10	NA	black	0	0	0
MGH54_P12_B11	NA	black	0	0.15575	0
MGH54_P12_C01	NA	black	0	3.648	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	4.6593
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0.21537	0
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	3.7621
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0.21537	0
MGH54_P12_D05	NA	black	0	0	0.87814
MGH54_P12_D06	NA	black	0	0.11103	0
MGH54_P12_D07	NA	black	0	3.4347	0
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	NA	black	0	0.56462	0
MGH54_P12_D10	NA	black	0	0	0
MGH54_P12_D11	NA	black	0	0.16607	0
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	-0.829056159001	red	1	0.30568	4.8701
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	5
MGH54_P12_E05	NA	black	0	0	3.8152
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	NA	black	0	0	0
MGH54_P12_E08	-0.0532084277543	green3	2	0.35276	2.3854
MGH54_P12_E09	-0.314546574171	red	1	0.40054	3.5568
MGH54_P12_E10	-0.167243622103	red	1	0.16864	2.6378
MGH54_P12_E11	NA	black	0	0	0
MGH54_P12_E12	NA	black	0	0.70929	0
MGH54_P12_F01	0.0587151561383	green3	2	0.48852	1.7286
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0	2.6397
MGH54_P12_F04	NA	black	0	0	0.5724
MGH54_P12_F05	NA	black	0	0.54794	0
MGH54_P12_F06	NA	black	0	0.40272	0
MGH54_P12_F07	0.432391943769	green3	2	3.7179	2.7609
MGH54_P12_F08	0.0583279324272	green3	2	0.43936	1.8003
MGH54_P12_F09	0.28175708102	green3	2	0.24001	1.0272
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	-0.16225486077	green3	2	0.21288	2.6647
MGH54_P12_F12	NA	black	0	0	0.34483
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	-0.388237111074	red	1	1.3132	1.0482
MGH54_P12_G03	NA	black	0	0	5.9177
MGH54_P12_G04	NA	black	0	0	2.708
MGH54_P12_G05	NA	black	0	0	0.58688
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	0.247739411257	green3	2	1.8647	2.724
MGH54_P12_G08	NA	black	0	0	0
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	NA	black	0	0.38626	0
MGH54_P12_G11	-0.567179274678	red	1	0.28214	4.0405
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	0.336201158282	green3	2	0.32077	0.44042
MGH54_P12_H04	NA	black	0	0	0
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	NA	black	0	0.26784	0
MGH54_P12_H09	NA	black	0	1.7044	0
MGH54_P12_H10	NA	black	0	0	4.0232
MGH54_P12_H11	NA	black	0	0	0.9501
MGH54_P9_A01	NA	black	0	0	4.8112
MGH54_P9_A02	NA	black	0	0	3.2063
MGH54_P9_A03	-0.224922476953	red	1	0.1865	2.8266
MGH54_P9_A04	NA	black	0	0	2.005
MGH54_P9_A05	0.360530684941	green3	2	0.16607	0.88908
MGH54_P9_A06	NA	black	0	0	0
MGH54_P9_A07	NA	black	0	0	0.44996
MGH54_P9_A08	NA	black	0	0	1.6695
MGH54_P9_A09	NA	black	0	0.301	0
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	0.0874850922215	green3	2	0.51904	1.3791
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	0.214415831161	green3	2	0.29278	1.2079
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	-0.100685914093	green3	2	0.26303	2.5049
MGH54_P9_B04	1.11687347768	blue	3	1.7879	4.5156
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	0.461649685105	green3	2	0.21288	0.30451
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0.4957	0
MGH54_P9_B12	NA	black	0	0	1.0144
MGH54_P9_C01	NA	black	0	0	2.2191
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	4.1733
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	3.0261
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	0.24975	0
MGH54_P9_C08	0.393954719844	green3	2	0.27023	0.37295
MGH54_P9_C09	NA	black	0	0.88206	0
MGH54_P9_C10	NA	black	0	0	1.3668
MGH54_P9_C11	-0.792644545642	red	1	0.29278	4.7182
MGH54_P9_C12	0.415339574854	green3	2	0.20914	0.53306
MGH54_P9_D01	NA	black	0	0	0.45523
MGH54_P9_D03	NA	black	0	0.37407	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	-0.75638381693	red	1	0.3584	4.8887
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	NA	black	0	0.28333	0
MGH54_P9_D09	NA	black	0	0	2.4502
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0.35389	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0.92372
MGH54_P9_E03	-0.159862900987	green3	2	0.85997	0.47508
MGH54_P9_E04	NA	black	0	0.27501	0
MGH54_P9_E05	NA	black	0	0	4.6333
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0.25217	0
MGH54_P9_E08	0.272125006081	green3	2	0.28333	0.95233
MGH54_P9_E09	NA	black	0	0.22774	0
MGH54_P9_E10	NA	black	0	0.28806	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	2.6551
MGH54_P9_F01	NA	black	0	0	2.8996
MGH54_P9_F02	NA	black	0	0	2.969
MGH54_P9_F03	NA	black	0	0	3.4042
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0.26424	0
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	0	5.2511
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	1.4367
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	2.6189
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	-1.17932542655	red	1	0.20163	5.3215
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	2.5996
MGH54_P9_H03	NA	black	0	1.201	0
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0.24367	0
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0.17121	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	5.245
MGH54_P9_H10	NA	black	0	0.34255	0
MGH54_P9_H11	NA	black	0	0	0.22527
MGH54_P9_H12	0.20265136194	green3	2	0.28924	1.2714
MGH54_P2_A05	0.0962776404368	green3	2	0.24489	1.7778
MGH54_P2_A06	NA	black	0	0.16736	0
MGH54_P2_A10	NA	black	0	0	0
MGH54_P2_B03	-4.85166352291	black	0	5.034	0.52206
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	0
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	2.5632
MGH54_P2_C02	0.355831249775	green3	2	0.29748	0.44784
MGH54_P2_C04	NA	black	0	0	0.36961
MGH54_P2_C05	NA	black	0	0.1903	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	NA	black	0	0.15445	0
MGH54_P2_D01	0.0892520555914	green3	2	0.1865	1.8343
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	2.1047	0
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0.49365	0
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	NA	black	0	0.2558	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	3.8482
MGH54_P2_E11	NA	black	0	0	3.7924
MGH54_P2_E12	0.364750525268	green3	2	0.14143	0.93055
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	NA	black	0	0	0
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0.43403
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	0	1.7941
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0
MGH54_P2_H09	NA	black	0	0.011496	0
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0.44042	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	0.22774	0
MGH54_P5_A05	NA	black	0	0	0.89142
MGH54_P5_A06	NA	black	0	0.14012	0
MGH54_P5_A07	NA	black	0	0	4.0643
MGH54_P5_A08	NA	black	0	0.24123	0
MGH54_P5_A09	NA	black	0	0	0
MGH54_P5_A10	NA	black	0	0	3.7872
MGH54_P5_A11	NA	black	0	3.9987	0
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	4.2344
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	0.24001
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	0.448316505195	green3	2	0.22897	0.29396
MGH54_P5_B10	NA	black	0	0	2.1233
MGH54_P5_B11	NA	black	0	0	1.9971
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	3.6449
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	NA	black	0	0.19912	0
MGH54_P5_C08	NA	black	0	0	0.26303
MGH54_P5_C09	-1.26754947797	red	1	2.1296	0.68527
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0.22157	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	-0.0468440800184	green3	2	0.36737	2.3665
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0.38626
MGH54_P5_D05	NA	black	0	0	1.7891
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0.28806
MGH54_P5_D09	NA	black	0	0	5.1587
MGH54_P5_D10	-0.0171100453895	green3	2	0.27381	2.2048
MGH54_P5_D11	NA	black	0	0	0.29866
MGH54_P5_D12	NA	black	0	0	3.1643
MGH54_P5_E01	NA	black	0	0.25822	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	0.21537	0
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0
MGH54_P5_E07	NA	black	0	0.19283	0
MGH54_P5_E08	NA	black	0	0	2.856
MGH54_P5_E09	0.49918149506	green3	2	0.12565	0.47923
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0	0.54794
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	5.2818
MGH54_P5_F02	NA	black	0	0	1.1401
MGH54_P5_F03	NA	black	0	0	2.5986
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0.95457
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	-0.299726634773	red	1	0.25822	3.1643
MGH54_P5_F08	NA	black	0	0.2916	0
MGH54_P5_F10	NA	black	0	0.21537	0
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	0.322841856733	green3	2	0.23756	0.852
MGH54_P5_G01	NA	black	0	0.18777	0
MGH54_P5_G02	-0.120109609804	green3	2	0.25822	2.5688
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	0.223526302266	green3	2	0.32423	1.0793
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	0	0.29866
MGH54_P5_G07	NA	black	0	0	4.5303
MGH54_P5_G08	NA	black	0	0	0.47716
MGH54_P5_G09	NA	black	0	0	4.1477
MGH54_P5_G10	NA	black	0	0	0
MGH54_P5_G11	NA	black	0	0	1.0036
MGH54_P5_G12	NA	black	0	0	0.57046
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	-0.46613163833	red	1	0.419	4.1972
MGH54_P5_H03	-2.05595209439	black	0	2.5568	0.33228
MGH54_P5_H04	NA	black	0	0	2.7734
MGH54_P5_H05	-0.586799769839	red	1	0.18777	3.8327
MGH54_P5_H06	-1.04253136488	red	1	2.112	0.94785
