Cell_name	Zvalue	Color	Cluster	L1TD1	NANOG
MGH54_P12_F12	-1.7739384474	black	0	0.48646	2.3337
MGH54_P12_G01	NA	black	0	0	1.8508
MGH54_P12_G02	NA	black	0	1.1037	0
MGH54_P12_G03	-0.336964439769	green3	2	1.4054	0.74588
MGH54_P12_G04	NA	black	0	0.77484	0
MGH54_P12_G05	NA	black	0	1.4694	0
MGH54_P12_G06	-1.07069363497	black	0	0.89995	3.9563
MGH54_P12_G07	NA	black	0	0.6332	0
MGH54_P12_G08	0.147293498284	green3	2	0.52005	0.69064
MGH54_P12_G09	-0.404291111964	green3	2	1.2154	0.50995
MGH54_P12_G10	0.147414308481	green3	2	0.48543	0.69955
MGH54_P12_G11	0.257015828658	green3	2	0.59264	0.49467
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	1.2191
MGH54_P12_H03	-0.0301069098761	green3	2	0.8984	0.53007
MGH54_P12_H04	NA	black	0	0.65627	0
MGH54_P12_H05	NA	black	0	0.7433	0
MGH54_P12_H06	-0.515493044643	red	1	1.1686	0.30801
MGH54_P12_H07	-0.708064404771	red	1	1.4631	0.53804
MGH54_P12_H09	0.0660832002652	green3	2	0.81147	0.34483
MGH54_P12_H10	NA	black	0	0.8536	0
MGH54_P12_H11	-0.0275917962818	green3	2	0.8922	0.49876
MGH54_P9_A01	-0.00531515146279	green3	2	1.0503	0.92752
MGH54_P9_A02	NA	black	0	0.80735	0
MGH54_P9_A03	-0.0806049546871	green3	2	0.71721	1.0656
MGH54_P9_A04	NA	black	0	1.1355	0
MGH54_P9_A05	-0.226715653658	green3	2	0.54498	1.1124
MGH54_P9_A06	-0.561676229609	red	1	1.5883	0.71633
MGH54_P9_A07	NA	black	0	0.61542	0
MGH54_P9_A08	-0.476874009611	green3	2	0.69866	1.7084
MGH54_P9_A09	-0.724374408063	red	1	1.4404	0.50589
MGH54_P9_A10	-0.0552788108994	green3	2	0.91227	0.46362
MGH54_P9_A11	-0.183975176676	green3	2	1.3646	0.84077
MGH54_P9_A12	NA	black	0	1.5251	0
MGH54_P9_B01	-0.0717160685981	green3	2	1.0854	0.80735
MGH54_P9_B02	NA	black	0	1.972	0
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0.76808
MGH54_P9_B05	0.310318855978	green3	2	1.0752	3.8232
MGH54_P9_B06	0.0540567263448	green3	2	1.1309	1.0433
MGH54_P9_B07	-0.129650246508	green3	2	1.0412	0.63506
MGH54_P9_B10	-0.622246137829	red	1	1.3408	0.47197
MGH54_P9_B11	0.162680533231	green3	2	0.59264	0.63691
MGH54_P9_B12	-0.0157953199539	green3	2	0.80488	0.97379
MGH54_P9_C01	NA	black	0	1.2762	0
MGH54_P9_C02	NA	black	0	1.4967	0
MGH54_P9_C03	NA	black	0	0.60692	0
MGH54_P9_C04	-0.0706559708628	green3	2	0.98696	0.68077
MGH54_P9_C05	-0.0561699761908	green3	2	1	3.355
MGH54_P9_C06	3.71333126207	black	0	1.7111	3.102
MGH54_P9_C07	0.478160039255	blue	3	0.36737	0.4489
MGH54_P9_C08	0.0179584057281	green3	2	0.81311	0.79743
MGH54_P9_C09	-0.00983654668739	green3	2	0.82375	0.96273
MGH54_P9_C10	-1.06714582241	black	0	0.46467	1.7523
MGH54_P9_C11	NA	black	0	0.37295	0
MGH54_P9_C12	NA	black	0	0.68437	0
MGH54_P9_D01	-0.0549829630711	green3	2	0.95531	0.6581
MGH54_P9_D03	-0.366370600546	green3	2	1.5251	0.79327
MGH54_P9_D04	0.234129129728	green3	2	0.37851	0.64432
MGH54_P9_D05	-0.0409433936257	green3	2	0.89685	0.43829
MGH54_P9_D07	-0.0515177805527	green3	2	0.80818	1.1283
MGH54_P9_D08	0.034692252989	green3	2	0.53804	0.81721
MGH54_P9_D09	-0.290203108991	green3	2	1.103	0.46884
MGH54_P9_D10	0.0677477096211	green3	2	0.77568	0.61824
MGH54_P9_D11	NA	black	0	0.44361	0
MGH54_P9_D12	NA	black	0	1.4049	0
MGH54_P9_E01	0.0679386427191	green3	2	1.0363	1.1316
MGH54_P9_E02	0.707096484767	blue	3	1.3202	1.692
MGH54_P9_E03	0.00653056193855	green3	2	0.93508	0.97893
MGH54_P9_E04	-0.0718355455967	green3	2	1.0759	0.79909
MGH54_P9_E05	NA	black	0	0.4489	0
MGH54_P9_E06	0.0406851730225	green3	2	0.75788	0.76043
MGH54_P9_E07	NA	black	0	0.58976	0
MGH54_P9_E08	NA	black	0	0.98696	0
MGH54_P9_E09	-1.02241914871	black	0	1.5763	0.45943
MGH54_P9_E10	NA	black	0	0.8472	0
MGH54_P9_E11	NA	black	0	0	2.7329
MGH54_P9_E12	-0.306620844527	green3	2	1.146	0.52206
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0.89995	0
MGH54_P9_F03	-0.1687083505	green3	2	1.1661	0.72857
MGH54_P9_F04	NA	black	0	0	1.7386
MGH54_P9_F05	0.362873977824	green3	2	0.5509	0.39726
MGH54_P9_F06	-0.804961170356	red	1	1.4346	0.44679
MGH54_P9_F07	NA	black	0	0	0.49672
MGH54_P9_F08	0.0421638314554	green3	2	0.72247	0.78157
MGH54_P9_F09	-0.20990116816	green3	2	0.5509	1.099
MGH54_P9_F10	-0.26624623904	green3	2	1.3045	0.73552
MGH54_P9_F11	-0.12147702386	green3	2	1.1017	0.73466
MGH54_P9_F12	NA	black	0	2.0766	0
MGH54_P9_G01	0.431020546915	blue	3	0.31846	0.51096
MGH54_P9_G02	0.116437299224	green3	2	1.0222	1.3386
MGH54_P9_G03	-0.528485662648	red	1	1.0108	4.5469
MGH54_P9_G04	NA	black	0	1.0793	0
MGH54_P9_G05	-0.0115322592342	green3	2	0.89297	1.2827
MGH54_P9_G06	0.32324827207	green3	2	0.56267	0.43616
MGH54_P9_G07	NA	black	0	1.6494	0
MGH54_P9_G08	-0.0374132331707	green3	2	1.2957	0.94411
MGH54_P9_G09	NA	black	0	0.49978	0
MGH54_P9_G10	-0.287726795582	green3	2	1.1447	0.54498
MGH54_P9_G12	-0.168996166554	green3	2	1.1935	0.75189
MGH54_P9_H01	-0.106715694525	green3	2	1.1616	0.80818
MGH54_P9_H02	NA	black	0	0.39616	0
MGH54_P9_H03	-0.920675827645	black	0	0.42761	1.5768
MGH54_P9_H04	0.0218594915305	green3	2	0.84398	0.57046
MGH54_P9_H05	-0.0713527152004	green3	2	1.6187	0.99422
MGH54_P9_H06	0.0754212703416	green3	2	0.34255	0.76977
MGH54_P9_H07	NA	black	0	0.64616	0
MGH54_P9_H08	0.412449133163	blue	3	0.52406	0.36961
MGH54_P9_H09	0.124776221058	green3	2	0.73898	0.50284
MGH54_P9_H10	-0.00586956286596	green3	2	0.88127	0.63599
MGH54_P9_H11	0.690995952281	blue	3	0.23756	0.36961
MGH54_P9_H12	NA	black	0	0.2558	0
MGH54_P2_A05	0.0328991830445	green3	2	1.7613	1.0711
MGH54_P2_A06	0.563899599153	blue	3	0.45207	0.2916
MGH54_P2_A10	-0.020928008758	green3	2	1.1097	0.91303
MGH54_P2_B03	-0.877030114947	black	0	1.6969	0.62574
MGH54_P2_B04	0.229643369365	green3	2	1.3357	1.1953
MGH54_P2_B06	-0.71197402449	red	1	1.4362	0.50995
MGH54_P2_B09	NA	black	0	0.53705	0
MGH54_P2_B10	-0.646898837649	red	1	1.2147	0.25942
MGH54_P2_B11	NA	black	0	0.84559	0
MGH54_P2_C01	0.765048795157	blue	3	0.2302	0.32539
MGH54_P2_C02	-0.0155441416987	green3	2	0.81229	0.98039
MGH54_P2_C04	1.87151198438	black	0	1.5787	2.2048
MGH54_P2_C05	0.20908176641	green3	2	0.39397	0.66175
MGH54_P2_C09	-0.0795207841158	green3	2	0.68437	1.0314
MGH54_P2_C10	NA	black	0	0	0.74674
MGH54_P2_C11	NA	black	0	1.0272	0
MGH54_P2_D01	-0.505501566738	red	1	1.2732	0.48749
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	0.0225704709642	green3	2	0.81639	0.76043
MGH54_P2_D04	NA	black	0	0	0
MGH54_P2_E01	-0.0580494925901	green3	2	1.1499	0.87027
MGH54_P2_E02	-0.249465047264	green3	2	1.3618	0.7866
MGH54_P2_E03	0.200746016861	green3	2	0.6248	0.54597
MGH54_P2_E04	-4.61790332095	black	0	0.4049	3.7594
MGH54_P2_E05	NA	black	0	0.2857	0
MGH54_P2_E08	1.08760170413	black	0	0.29866	0.028569
MGH54_P2_E11	-3.53670762038	black	0	0.61542	4.1116
MGH54_P2_E12	0.483883579577	blue	3	0.28333	0.48749
MGH54_P2_F05	-0.843600014802	red	1	0.82701	2.9575
MGH54_P2_F06	NA	black	0	0.57046	0
MGH54_P2_F08	0.546680795899	blue	3	0.33457	0.41468
MGH54_P2_F10	0.0284024739729	green3	2	0.83835	0.34596
MGH54_P2_F12	0.134329718544	green3	2	1.0594	1.2863
MGH54_P2_G02	-0.362030269534	green3	2	1.4136	0.73292
MGH54_P2_G06	0.321807088131	green3	2	0.32423	0.58976
MGH54_P2_G07	NA	black	0	0.56267	0
MGH54_P2_G08	0.231631900965	green3	2	0.44361	0.62854
MGH54_P2_G11	-0.160873137246	green3	2	1.991	1.0356
MGH54_P2_G12	NA	black	0	0.32539	0
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	0.7612233134	blue	3	0.48646	0.001442
MGH54_P2_H09	-2.35200943757	black	0	0.2558	2.1509
MGH54_P2_H11	0.166201976177	green3	2	0.48646	0.67987
MGH54_P5_A02	NA	black	0	0.8496	0
MGH54_P5_A03	0.475868039249	blue	3	0.51096	0.30918
MGH54_P5_A04	0.0868865856359	green3	2	0.78492	0.46571
MGH54_P5_A05	0.27307982341	green3	2	0.56949	0.49876
MGH54_P5_A06	0.134167587123	green3	2	0.63413	0.65168
MGH54_P5_A07	-0.134976663775	green3	2	0.51501	0.99494
MGH54_P5_A08	-1.77817178068	black	0	0.32998	1.9738
MGH54_P5_A09	0.947639881645	black	0	0.17377	0.24732
MGH54_P5_A10	-0.0332258348681	green3	2	0.89685	0.49365
MGH54_P5_A11	-0.197056760367	green3	2	0.42438	1.005
MGH54_P5_A12	-0.0619917708256	green3	2	0.82701	1.2277
MGH54_P5_B02	NA	black	0	1.346	0
MGH54_P5_B03	NA	black	0	0.38626	0
MGH54_P5_B04	NA	black	0	0.87263	0
MGH54_P5_B05	NA	black	0	0	0.88206
MGH54_P5_B06	NA	black	0	0	0.56071
MGH54_P5_B07	0.724216389301	blue	3	0.21288	0.36177
MGH54_P5_B08	0.706318940191	blue	3	0.23756	0.35952
MGH54_P5_B09	0.0522849785738	green3	2	0.8213	0.34823
MGH54_P5_B10	-0.101726813564	green3	2	0.46989	0.94186
MGH54_P5_B11	0.0157104749047	green3	2	0.7941	0.82863
MGH54_P5_B12	-0.273750962872	green3	2	1.0356	0.33113
MGH54_P5_C01	NA	black	0	0	0.57337
MGH54_P5_C02	-2.0566688801	black	0	0.33685	2.1509
MGH54_P5_C03	0.0248786785421	green3	2	0.33914	0.80653
MGH54_P5_C04	0.0942598683999	green3	2	0.74932	0.584
MGH54_P5_C05	-0.0573718272117	green3	2	1.4463	0.96421
MGH54_P5_C06	NA	black	0	1.6745	0
MGH54_P5_C07	-0.0707711909677	green3	2	0.44573	0.90535
MGH54_P5_C08	0.10164981517	green3	2	0.62106	0.7137
MGH54_P5_C09	-0.0828090694732	green3	2	1.1434	0.83026
MGH54_P5_C10	NA	black	0	0.91227	0
MGH54_P5_C11	-0.728345212866	red	1	1.3606	0.41468
MGH54_P5_C12	0.10131451494	green3	2	0.76214	0.51096
MGH54_P5_D01	0.297201613313	green3	2	0.3505	0.60122
MGH54_P5_D02	NA	black	0	0.48336	0
MGH54_P5_D03	0.287800192938	green3	2	0.53306	0.51602
MGH54_P5_D04	-0.101106020054	green3	2	0.95457	0.47923
MGH54_P5_D05	0.584523952061	blue	3	0.49262	0.20664
MGH54_P5_D06	0.0117134151455	green3	2	1.0208	0.97085
MGH54_P5_D08	0.0106107186328	green3	2	0.85758	0.63506
MGH54_P5_D09	-4.76648896461	black	0	0.39287	3.788
MGH54_P5_D10	-0.21099417116	green3	2	1.1712	0.67897
MGH54_P5_D11	-0.92267768056	black	0	1.5375	0.4782
MGH54_P5_D12	-0.713334719075	red	1	1.2756	0.30568
MGH54_P5_E01	-0.0818208694911	green3	2	0.63227	0.99711
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0.97526	0
MGH54_P5_E04	NA	black	0	0.20539	0
MGH54_P5_E05	NA	black	0	0.20414	0
MGH54_P5_E06	0.122546934384	green3	2	1.0621	1.2473
MGH54_P5_E07	NA	black	0	0.76384	0
MGH54_P5_E08	NA	black	0	0.22897	0
MGH54_P5_E09	0.134979255913	green3	2	0.31962	0.72596
MGH54_P5_E10	-0.0224249687421	green3	2	0.92144	0.71984
MGH54_P5_E11	NA	black	0	1.659	0
MGH54_P5_E12	NA	black	0	1.1991	0
MGH54_P5_F01	NA	black	0	0.49876	0
MGH54_P5_F02	NA	black	0	0.78157	0
MGH54_P5_F03	-0.132665850081	green3	2	0.97746	0.46571
MGH54_P5_F04	NA	black	0	1.4797	0
MGH54_P5_F05	NA	black	0	0.38073	0
MGH54_P5_F06	0.326871427988	green3	2	0.63691	0.28214
MGH54_P5_F07	-0.347854546234	green3	2	1.2992	0.6581
MGH54_P5_F08	NA	black	0	0.87421	0
MGH54_P5_F10	-0.0259103480967	green3	2	0.99494	0.83996
MGH54_P5_F11	NA	black	0	0.90535	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	-0.00942131759462	green3	2	1.0356	0.91303
MGH54_P5_G02	-0.069419270422	green3	2	0.99567	0.70221
MGH54_P5_G03	-0.130266884467	green3	2	0.97966	0.48027
MGH54_P5_G04	0.183676627343	green3	2	1.3103	1.159
MGH54_P5_G05	-0.343187292505	green3	2	1.373	0.71984
MGH54_P5_G06	0.420616433018	blue	3	0.52306	0.36065
MGH54_P5_G07	-0.180634723903	green3	2	0.37072	0.96717
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0.34823	0
MGH54_P5_G10	0.24240989496	green3	2	0.57143	0.54003
MGH54_P5_G11	0.169650100131	green3	2	0.53306	0.65992
MGH54_P5_G12	-1.92225917294	black	0	0.78743	3.9316
MGH54_P5_H01	NA	black	0	1.0936	0
MGH54_P5_H02	NA	black	0	0	0
MGH54_P5_H03	NA	black	0	0.32308	0
MGH54_P5_H04	-0.271861565066	green3	2	0.97159	0.079975
MGH54_P5_H05	-0.136723543464	green3	2	0.52105	1
MGH54_P5_H06	-1.09726189609	black	0	0.54597	1.9594
MGH54_P5_H07	-1.53739502189	black	0	0.35276	1.8695
MGH54_P5_H08	-0.0625995488519	green3	2	0.90997	0.40817
MGH54_P5_H09	-0.00528003895537	green3	2	0.87184	1.0151
MGH54_P5_H10	0.0838736389454	green3	2	0.40163	0.76553
MGH54_P5_H11	-0.232251850596	green3	2	0.67627	1.2798
MGH54_P5_H12	0.239653382519	green3	2	0.64524	0.44042
MGH54_P13_A02	NA	black	0	0.94411	0
MGH54_P13_A03	0.577025192447	blue	3	0.37295	0.36177
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	-0.139455039025	green3	2	1.2203	0.80571
MGH54_P13_A06	NA	black	0	0.84559	0
MGH54_P13_A07	-0.135013544608	green3	2	0.78241	1.3231
MGH54_P13_A09	0.159764235223	green3	2	0.6397	0.60122
MGH54_P13_A10	NA	black	0	0.29983	0
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	2.892
MGH54_P13_B02	NA	black	0	1.6327	0
MGH54_P13_B03	NA	black	0	2.0854	0
MGH54_P13_B04	NA	black	0	0	1.4436
MGH54_P13_B05	NA	black	0	0	1.4324
MGH54_P13_B06	-0.0692688054625	green3	2	0.58496	0.95457
MGH54_P13_B07	NA	black	0	0.69243	0
MGH54_P13_B08	NA	black	0	0	0.71105
MGH54_P13_B10	NA	black	0	0.89918	0
MGH54_P13_B11	0.0356899121121	green3	2	0.47716	0.81229
MGH54_P13_B12	NA	black	0	1.3317	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	0.155816016092	green3	2	1.0475	3.6705
MGH54_P13_C03	0.367737900789	green3	2	0.5008	0.45101
MGH54_P13_C04	NA	black	0	0.85439	0
MGH54_P13_C05	NA	black	0	1.3516	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	-0.00200496429312	green3	2	0.65627	0.87971
MGH54_P13_C09	0.0667148831859	green3	2	0.96051	1.7312
MGH54_P13_C10	NA	black	0	0.78409	0
MGH54_P13_C11	NA	black	0	0.70399	0
MGH54_P13_C12	NA	black	0	1.2302	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	-0.0341970387858	green3	2	0.92752	0.6663
MGH54_P13_D03	NA	black	0	0.4678	0
MGH54_P13_D04	-0.809375525883	red	1	0.78241	2.5917
MGH54_P13_D05	0.32582315953	green3	2	1.1434	1.5246
MGH54_P13_D06	NA	black	0	0.77568	0
MGH54_P13_D07	NA	black	0	1.0676	0
MGH54_P13_D09	-1.01201552832	black	0	0.90149	3.8916
MGH54_P13_D10	-2.86489156693	black	0	0.59072	3.5195
MGH54_P13_D11	NA	black	0	2.0151	0
MGH54_P13_D12	NA	black	0	0.93734	0
MGH54_P13_E01	NA	black	0	0.91227	0
MGH54_P13_E02	NA	black	0	0.53406	0
MGH54_P13_E03	-0.0478897376349	green3	2	1.0676	0.84077
MGH54_P13_E04	-0.389537566129	green3	2	0.50487	1.2376
MGH54_P13_E05	0.131484274228	green3	2	0.73205	0.50182
MGH54_P13_E06	0.379968062811	blue	3	0.51702	0.419
MGH54_P13_E07	-0.0132281283037	green3	2	0.37072	0.83996
MGH54_P13_E08	NA	black	0	1.1718	0
MGH54_P13_E09	-0.36275894752	green3	2	0.64247	1.406
MGH54_P13_E10	-0.0623019263252	green3	2	0.96199	2.6911
MGH54_P13_E11	NA	black	0	0.67084	0
MGH54_P13_E12	-0.0160855351276	green3	2	0.87263	0.38847
MGH54_P13_F01	-0.0534987886749	green3	2	0.58496	0.93433
MGH54_P13_F02	NA	black	0	0.67897	0
MGH54_P13_F03	0.162050597683	green3	2	0.66175	0.56949
MGH54_P13_F04	0.965957231926	black	0	1.8914	1.4678
MGH54_P13_F05	NA	black	0	0.66539	0
MGH54_P13_F06	-1.73009847995	black	0	0.63691	2.844
MGH54_P13_F07	0.133322902783	green3	2	0.34255	0.72683
MGH54_P13_F08	NA	black	0	0	4.7414
MGH54_P13_F09	0.14311976147	green3	2	0.76129	0.29631
MGH54_P13_F10	0.218683139893	green3	2	0.23756	0.67265
MGH54_P13_F11	-0.227511731784	green3	2	0.95233	3.0602
MGH54_P13_F12	NA	black	0	0.35614	0
MGH54_P13_G01	NA	black	0	0	0.55287
MGH54_P13_G02	-0.433002187309	green3	2	1.1551	0.37851
MGH54_P13_G03	NA	black	0	0.76384	0
MGH54_P13_G05	4.38218375708e-05	green3	2	0.87106	0.60027
MGH54_P13_G06	0.0830628762206	green3	2	0.98841	1.3386
MGH54_P13_G07	NA	black	0	0.48027	0
MGH54_P13_G08	NA	black	0	1.369	0
MGH54_P13_G09	NA	black	0	1.0538	0
MGH54_P13_G10	NA	black	0	1.2412	0
MGH54_P13_G11	NA	black	0	0.59646	0
MGH54_P13_G12	NA	black	0	1.2928	0
MGH54_P13_H02	-0.00305659397157	green3	2	0.8679	0.48027
MGH54_P13_H03	-0.298872784995	green3	2	2.1097	1.0158
MGH54_P13_H04	-0.000547141402017	green3	2	0.58111	0.86473
MGH54_P13_H05	NA	black	0	1.0356	0
MGH54_P13_H06	NA	black	0	0.72334	0
MGH54_P13_H07	NA	black	0	0	0.43829
MGH54_P13_H08	NA	black	0	1.472	0
MGH54_P13_H09	-1.00911343592	black	0	1.5777	0.4678
MGH54_P13_H10	0.358745885828	green3	2	0.40926	0.52707
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	1.4314	0
MGH60_P4_A02	NA	black	0	0	1.4839
MGH60_P4_A03	NA	black	0	0.40272	0
MGH60_P4_A04	0.107839094291	green3	2	0.46153	0.74244
MGH60_P4_A05	0.153995939821	green3	2	0.63784	0.61353
MGH60_P4_A06	0.0811478607031	green3	2	0.70133	0.70044
MGH60_P4_A07	-0.148910526547	green3	2	0.97966	0.42761
MGH60_P4_A08	0.0823325063662	green3	2	0.47612	0.76638
MGH60_P4_A09	NA	black	0	0	1.0538
MGH60_P4_A10	-0.387252028422	green3	2	1.3426	0.66175
MGH60_P4_A11	-0.323507996428	green3	2	1.3646	0.72944
MGH60_P4_A12	NA	black	0	0.34142	0
MGH60_P4_B01	NA	black	0	0.1865	0
MGH60_P4_B02	-0.8124284534	red	1	0.69688	2.1545
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	-0.512754026178	red	1	0.38736	1.2253
MGH60_P4_B05	NA	black	0	0.97012	0
MGH60_P4_B06	NA	black	0	1.9888	0
MGH60_P4_B07	-0.0608414528249	green3	2	1.6969	1.0158
MGH60_P4_B08	-0.213997036725	green3	2	0.55582	1.1077
MGH60_P4_B09	-0.0596827661371	green3	2	1.3068	0.926
MGH60_P4_B10	-0.122184006136	green3	2	1.0279	0.62667
MGH60_P4_B11	NA	black	0	1.6276	0
MGH60_P4_B12	NA	black	0	2.4364	0
MGH60_P4_C01	0.135666919359	green3	2	0.59264	0.67627
MGH60_P4_C02	0.20343447651	green3	2	1.3214	1.175
MGH60_P4_C03	-0.0311094202708	green3	2	0.59264	0.90766
MGH60_P4_C04	0.652325625272	blue	3	0.38847	0.28096
MGH60_P4_C05	NA	black	0	1.2798	0
MGH60_P4_C06	NA	black	0	0.36625	0
MGH60_P4_C07	-0.276687410269	green3	2	1.0201	0.27501
MGH60_P4_C09	0.648375093913	blue	3	0.38736	0.2857
MGH60_P4_C11	-0.280731647679	green3	2	0.56755	1.1941
MGH60_P4_C12	-0.124403351964	green3	2	0.65168	1.0772
MGH60_P4_D01	-0.683887261772	red	1	0.70752	2.0314
MGH60_P4_D02	-0.109884274943	green3	2	0.86315	1.6346
MGH60_P4_D03	0.311436627652	green3	2	1.0663	1.8817
MGH60_P4_D04	NA	black	0	0	0.9138
MGH60_P4_D05	-0.19010148058	green3	2	0.40817	0.99132
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0.87421
MGH60_P4_D08	NA	black	0	1.988	0
MGH60_P4_D10	-0.308457014893	green3	2	1.5499	0.83915
MGH60_P4_D12	-0.193857897457	green3	2	1.115	0.63506
MGH60_P4_E01	-0.534289344705	red	1	0.35952	1.2166
MGH60_P4_E02	NA	black	0	0.94411	0
MGH60_P4_E03	-0.189997819426	green3	2	0.78073	1.4584
MGH60_P4_E04	-1.3405785967	black	0	1.7609	0.46571
MGH60_P4_E05	0.42758385171	blue	3	1.144	1.7373
MGH60_P4_E06	NA	black	0	0.58688	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	1.8663	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0.92296	0
MGH60_P4_F01	NA	black	0	0.84398	0
MGH60_P4_F02	1.99231713601	black	0	1.294	4.296
MGH60_P4_F03	NA	black	0	1.8404	0
MGH60_P4_F04	NA	black	0	0.99783	0
MGH60_P4_F05	-0.0698649227498	green3	2	1.0007	0.71017
MGH60_P4_F06	0.159208482851	green3	2	0.66175	0.57531
MGH60_P4_F07	NA	black	0	0.64801	0
MGH60_P4_F08	NA	black	0	0.57337	0
MGH60_P4_F09	0.0677226096882	green3	2	0.57918	0.77484
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0.66812	0
MGH60_P4_G02	0.0054158852183	green3	2	0.84157	0.85599
MGH60_P4_G03	0.238661009605	green3	2	1.1197	1.4038
MGH60_P4_G04	0.249236832859	green3	2	0.47508	0.59837
MGH60_P4_G05	-1.32462020052	black	0	1.5646	0.28688
MGH60_P4_G06	-0.0941520283435	green3	2	1.2588	0.87499
MGH60_P4_G07	-0.0630517497248	green3	2	0.93206	0.53406
MGH60_P4_G08	NA	black	0	0.97453	0
MGH60_P4_G09	0.556447916549	blue	3	0.28214	0.43723
MGH60_P4_G10	0.224192474099	green3	2	0.65901	0.44361
MGH60_P4_G11	-0.0278769053441	green3	2	0.88049	1.3225
MGH60_P4_G12	0.00492723698347	green3	2	0.85679	0.83431
MGH60_P4_H01	NA	black	0	0	0.55287
MGH60_P4_H03	22.3470596065	black	0	4.9249	3.8713
MGH60_P4_H04	NA	black	0	0.70221	0
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0.89763	0
MGH60_P4_H08	NA	black	0	0.40054	0
MGH60_P4_H09	NA	black	0	0.56169	0
MGH60_P4_H10	NA	black	0	0	0.62761
MGH60_P4_H11	NA	black	0	0.95531	0
MGH60_P4_H12	NA	black	0	0	1.4324
MGH60_P5_A01	-0.0314799494804	green3	2	1.0029	0.82944
MGH60_P5_A02	NA	black	0	0	0.86156
MGH60_P5_A03	0.0320320171531	green3	2	0.82782	0.61824
MGH60_P5_A04	NA	black	0	0	1.0158
MGH60_P5_A05	NA	black	0	0.86156	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	0.0438261569232	green3	2	0.82701	0.24001
MGH60_P5_A08	0.985249274534	black	0	1.7824	1.5089
MGH60_P5_A09	0.515996242951	blue	3	0.47197	0.3173
MGH60_P5_A10	NA	black	0	1.0628	0
MGH60_P5_A11	-0.228430544787	green3	2	0.99132	0.27143
MGH60_P5_A12	0.324836597768	green3	2	0.58688	0.39726
MGH60_P5_B01	-0.0278449843325	green3	2	0.36289	0.8496
MGH60_P5_B02	0.394134535771	blue	3	0.39287	0.50487
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0.27262	0
MGH60_P5_B05	0.371049589182	blue	3	0.53903	0.40272
MGH60_P5_B06	NA	black	0	0.75531	0
MGH60_P5_B07	NA	black	0	0.71809	0
MGH60_P5_B08	NA	black	0	0.85917	0
MGH60_P5_B09	0.0350655769027	green3	2	0.69243	0.809
MGH60_P5_B10	NA	black	0	0	1.1486
MGH60_P5_B12	0.561496128745	blue	3	0.56169	0.07861
MGH60_P5_C01	0.103746094225	green3	2	1.4714	1.08
MGH60_P5_C02	NA	black	0	0.41792	0
MGH60_P5_C03	NA	black	0	0	0.66903
MGH60_P5_C04	2.95944814868	black	0	1.9723	2.2379
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0	0.76977
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0.73292	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0.53406	0
MGH60_P5_C11	NA	black	0	1.0426	0
MGH60_P5_C12	-7.71066271752	black	0	0.35614	4.9876
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	-0.14753096025	green3	2	0.35952	0.9381
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	1.7476	0
MGH60_P5_D05	NA	black	0	0	1.0433
MGH60_P5_D06	NA	black	0	0.7031	0
MGH60_P5_D07	NA	black	0	0.60881	0
MGH60_P5_D08	0.276448672537	green3	2	2.0851	1.201
MGH60_P5_D09	-0.113545404279	green3	2	0.584	1.0101
MGH60_P5_D10	0.965991509199	black	0	1.1661	3.8577
MGH60_P5_D11	NA	black	0	0	0
