Cell_name	Zvalue	Color	Cluster	MYC	RBL1
MGH54_P7_D01	NA	black	0	0	0.29631
MGH54_P7_D02	NA	black	0	0	0.51096
MGH54_P7_D03	NA	black	0	0	0
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	2.0858	0
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	-0.48009042876	red	1	5.1718	0.31499
MGH54_P7_D12	-0.458096001557	red	1	5.6701	0.45523
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0.45207
MGH54_P7_E03	0.102267338112	red	1	2.0272	0.6526
MGH54_P7_E04	0.262607911474	red	1	1.674	0.4957
MGH54_P7_E05	0.781870097721	green3	2	0.82538	0.18523
MGH54_P7_E06	-0.626480454854	red	1	6.2994	0.43616
MGH54_P7_E08	NA	black	0	0	0.1137
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	0.24367
MGH54_P7_E11	-0.103512836815	red	1	4.2904	0.60122
MGH54_P7_E12	NA	black	0	2.9437	0
MGH54_P7_F01	-0.00226255608395	red	1	3.4414	0.68257
MGH54_P7_F02	NA	black	0	0	0.18523
MGH54_P7_F03	NA	black	0	0	0.24975
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	0.41251
MGH54_P7_F06	0.440932906036	red	1	1.3674	0.36401
MGH54_P7_F08	NA	black	0	0	0.3173
MGH54_P7_F10	NA	black	0	0	0.28214
MGH54_P7_F11	-0.115405434965	red	1	3.8673	0.34596
MGH54_P7_G01	NA	black	0	1.3138	0
MGH54_P7_G02	NA	black	0	0	4.4798
MGH54_P7_G03	NA	black	0	0	0.32077
MGH54_P7_G04	NA	black	0	0	0.19661
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0	0.2228
MGH54_P7_G08	NA	black	0	0	0.34142
MGH54_P7_G09	NA	black	0	0	0.21164
MGH54_P7_G10	NA	black	0	0	0.16993
MGH54_P7_G11	NA	black	0	0	0.69153
MGH54_P7_H01	NA	black	0	0	4.5061
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	0	0.65627
MGH54_P7_H05	0.229199510179	red	1	2.5969	0.24367
MGH54_P7_H09	NA	black	0	0	0.26183
MGH54_P7_H10	0.722815335538	green3	2	0.95531	0.20289
MGH54_P8_A01	NA	black	0	0	0.18523
MGH54_P8_A06	0.179753593306	red	1	2.672	0.32193
MGH54_P8_A07	-0.291109621321	red	1	5.5685	0.58496
MGH54_P8_A09	NA	black	0	0	0.48336
MGH54_P8_A10	NA	black	0	0	1.3994
MGH54_P8_A11	1.46167281016	black	0	5.8283	2.0552
MGH54_P8_A12	0.999945816965	green3	2	0.4957	0.1003
MGH54_P8_B01	NA	black	0	0	0.68347
MGH54_P8_B02	-0.448573516328	red	1	5.4342	0.41576
MGH54_P8_B04	NA	black	0	2.7972	0
MGH54_P8_B08	0.0551098619681	red	1	1.7753	0.7277
MGH54_P8_B09	NA	black	0	0	0.35727
MGH54_P8_B12	1.07979290861	green3	2	0.64247	0.0086303
MGH54_P8_C02	NA	black	0	0	2.4212
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0.12565
MGH54_P8_C07	-0.584786030548	red	1	5.3624	0.26544
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	1.01217054207	green3	2	0.27501	0.1375
MGH54_P8_D01	NA	black	0	0	0.2228
MGH54_P8_D03	-0.461393778418	red	1	4.7935	0.19535
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0.2762
MGH54_P8_D06	NA	black	0	0	0.21164
MGH54_P8_D07	NA	black	0	0	0.33113
MGH54_P8_D08	NA	black	0	0	0.31615
MGH54_P8_D10	NA	black	0	0	0.1375
MGH54_P8_D11	NA	black	0	0	0.39616
MGH54_P8_D12	0.167037451641	red	1	0.27143	0.66812
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	0.63877
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	NA	black	0	0	0.38736
MGH54_P8_E08	NA	black	0	5.3826	0
MGH54_P8_E10	NA	black	0	0	0.4813
MGH54_P8_F01	-0.570735749045	red	1	5.4724	0.31034
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0.40708
MGH54_P8_F05	1.03390397529	green3	2	0.3584	0.10702
MGH54_P8_F06	-0.292467722617	red	1	4.2265	0.14796
MGH54_P8_F08	NA	black	0	0	0.4489
MGH54_P8_F09	NA	black	0	0	0
MGH54_P8_F10	NA	black	0	0	0.14535
MGH54_P8_F11	-0.630119360249	red	1	6.2946	0.43296
MGH54_P8_F12	0.0185886971766	red	1	3.2866	0.5008
MGH54_P8_G01	-0.597404907921	red	1	5.6763	0.338
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0.43403
MGH54_P8_G05	-0.609573485045	red	1	5.169	0.17377
MGH54_P8_G06	NA	black	0	0	0.66084
MGH54_P8_G07	NA	black	0	0	0.4782
MGH54_P8_G08	NA	black	0	0	0.47508
MGH54_P8_G09	NA	black	0	0	0.28214
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	NA	black	0	0	0.35614
MGH54_P8_G12	NA	black	0	2.8703	0
MGH54_P8_H01	NA	black	0	0	0.31499
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	NA	black	0	0	0.13093
MGH54_P8_H06	NA	black	0	0	0.34483
MGH54_P8_H07	NA	black	0	0	0.42438
MGH54_P8_H08	NA	black	0	0	0.28096
MGH54_P8_H10	NA	black	0	0	5.9594
MGH54_P8_H12	NA	black	0	0	0.4957
MGH54_P10_A01	NA	black	0	0	1.0772
MGH54_P10_A02	-0.362379654228	red	1	4.5083	0.20038
MGH54_P10_A03	NA	black	0	0	0.56657
MGH54_P10_A04	NA	black	0	0	0.20289
MGH54_P10_A05	NA	black	0	0	4.3112
MGH54_P10_A06	NA	black	0	0	0.32423
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	0	0.17887
MGH54_P10_A10	NA	black	0	0	0
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0	0.36065
MGH54_P10_B01	NA	black	0	0	3.0659
MGH54_P10_B02	NA	black	0	0	0.59646
MGH54_P10_B03	NA	black	0	0	1.891
MGH54_P10_B05	NA	black	0	0	0.25217
MGH54_P10_B06	NA	black	0	4.8664	0
MGH54_P10_B07	NA	black	0	4.5917	0
MGH54_P10_B08	NA	black	0	0	2.2708
MGH54_P10_B09	NA	black	0	0	0.68257
MGH54_P10_B10	-0.307819930883	red	1	4.3868	0.22774
MGH54_P10_B11	NA	black	0	0	0.29983
MGH54_P10_B12	-0.53786849703	red	1	4.7829	0.085425
MGH54_P10_C01	-0.262254788524	red	1	4.7766	0.46467
MGH54_P10_C02	NA	black	0	0	0.31615
MGH54_P10_C03	NA	black	0	0	0.30685
MGH54_P10_C04	-0.442391516827	red	1	5.4919	0.43403
MGH54_P10_C05	NA	black	0	0	0.24245
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0	0.19661
MGH54_P10_C09	-0.486725915894	red	1	4.8825	0.20163
MGH54_P10_C10	0.386569197595	red	1	2.2216	0.15445
MGH54_P10_C11	NA	black	0	0	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0.50995
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	1.1744
MGH54_P10_D04	-0.23481929675	red	1	4.1138	0.19409
MGH54_P10_D05	NA	black	0	0	1.1648
MGH54_P10_D06	NA	black	0	0	0.50995
MGH54_P10_D07	NA	black	0	0	1.4725
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0.32769
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0.46048	0
MGH54_P10_E02	-0.410460928644	red	1	4.6931	0.22033
MGH54_P10_E03	NA	black	0	0	0.39616
MGH54_P10_E04	NA	black	0	0	0.4049
MGH54_P10_E05	NA	black	0	0	0.52507
MGH54_P10_E06	NA	black	0	0	3.0426
MGH54_P10_E07	NA	black	0	0	0.28096
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	NA	black	0	0	0.23634
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	1.2922
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	NA	black	0	3.9396	0
MGH54_P10_F02	NA	black	0	2.1047	0
MGH54_P10_F03	NA	black	0	0	0.19661
MGH54_P10_F04	NA	black	0	0	4.3598
MGH54_P10_F05	NA	black	0	0	0.76469
MGH54_P10_F06	NA	black	0	0	0.27501
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	4.7965	0
MGH54_P10_F10	NA	black	0	0	0.22527
MGH54_P10_F11	NA	black	0	0	0.20789
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0.29748
MGH54_P10_G06	NA	black	0	0	0.58015
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0.68077
MGH54_P10_G10	NA	black	0	0	0.40599
MGH54_P10_G11	NA	black	0	0	0.32884
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	0.20664
MGH54_P10_H03	NA	black	0	1.0115	0
MGH54_P10_H04	NA	black	0	0	0.18396
MGH54_P10_H05	NA	black	0	0	0.27977
MGH54_P10_H06	NA	black	0	5.4461	0
MGH54_P10_H07	NA	black	0	0	0.24489
MGH54_P10_H08	NA	black	0	0	4.0657
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	NA	black	0	0	0.24853
MGH54_P10_H11	NA	black	0	0	4.1947
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	0.491001219688	red	1	3.818	4.3283
MGH54_P11_A02	NA	black	0	0	0.40272
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	-0.646605575433	red	1	6.3098	0.42438
MGH54_P11_A06	0.363266242566	red	1	0.76977	0.50995
MGH54_P11_A08	NA	black	0	0	0.92524
MGH54_P11_A09	NA	black	0	0	0.1865
MGH54_P11_A10	-0.47520052863	red	1	4.8683	0.21039
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0.45628
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	0.0341346028464	red	1	4.6195	0.88908
MGH54_P11_B04	0.0137322506622	red	1	5.1539	0.85679
MGH54_P11_B05	NA	black	0	0	0.33228
MGH54_P11_B06	NA	black	0	0	0.2302
MGH54_P11_B08	NA	black	0	0	0.33457
MGH54_P11_B09	NA	black	0	0	0.20038
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	NA	black	0	5.1649	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	-0.260179888637	red	1	4.9639	0.514
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0
MGH54_P11_C06	NA	black	0	4.7665	0
MGH54_P11_C07	NA	black	0	0	2.2363
MGH54_P11_C08	NA	black	0	0.92448	0
MGH54_P11_C09	NA	black	0	0	0.74846
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0	0
MGH54_P11_D01	NA	black	0	0	0.35389
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0.39944
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0	0
MGH54_P11_D09	NA	black	0	0	0.23511
MGH54_P11_D10	-0.729979917788	red	1	5.4635	0.15963
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	4.1809
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0.78743
MGH54_P11_E03	NA	black	0	0	0.62106
MGH54_P11_E04	NA	black	0	0	0.72857
MGH54_P11_E05	NA	black	0	0	1.378
MGH54_P11_E06	2.29256835472	black	0	4.8419	4.2956
MGH54_P11_E07	NA	black	0	0	1.9844
MGH54_P11_E08	NA	black	0	2.4908	0
MGH54_P11_E09	NA	black	0	0	0.16221
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0.38847	0
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	NA	black	0	0	0
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0.23266
MGH54_P11_F07	NA	black	0	4.6358	0
MGH54_P11_F08	NA	black	0	0	0.19535
MGH54_P11_F09	NA	black	0	0	0.68885
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0	0.12697
MGH54_P11_F12	NA	black	0	0	0.063503
MGH54_P11_G01	NA	black	0	4.4944	0
MGH54_P11_G02	NA	black	0	0	0.94111
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	0.25096
MGH54_P11_G05	NA	black	0	1.5125	0
MGH54_P11_G06	NA	black	0	0	0.20539
MGH54_P11_G07	NA	black	0	0	0.31034
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	-0.00649710243738	red	1	3.4943	0.67084
MGH54_P11_G10	NA	black	0	0	0.40599
MGH54_P11_G11	NA	black	0	0	0.50894
MGH54_P11_G12	NA	black	0	0	0.18269
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	-0.190376804341	red	1	4.8796	0.58592
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0.29983
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0.13619
MGH54_P11_H07	-0.574171775386	red	1	5.4756	0.30801
MGH54_P11_H08	NA	black	0	0	0.18396
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0.29278	0
MGH54_P11_H11	NA	black	0	0	0.45418
MGH54_P11_H12	NA	black	0	0	0.12829
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	3.4213	0
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	NA	black	0	0	0
MGH54_P12_A06	NA	black	0	0	0.45207
MGH54_P12_A07	NA	black	0	0	0
MGH54_P12_A08	NA	black	0	0	0
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	3.3447	0
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0	4.3318
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0.29514
MGH54_P12_B06	NA	black	0	0	0
MGH54_P12_B07	NA	black	0	0	2.2209
MGH54_P12_B08	-1.16907363644	red	1	1.4016	1.8992
MGH54_P12_B09	NA	black	0	0	0.28214
MGH54_P12_B10	-0.23344701633	red	1	5.1352	0.57821
MGH54_P12_B11	NA	black	0	0	0.65076
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0.54696
MGH54_P12_C04	NA	black	0	0	1.3092
MGH54_P12_C05	NA	black	0	0	1.1329
MGH54_P12_C06	NA	black	0	0	0.67446
MGH54_P12_C07	NA	black	0	0	1.8643
MGH54_P12_C08	NA	black	0	4.4515	0
MGH54_P12_C09	0.0508531631339	red	1	3.5634	1.6531
MGH54_P12_C11	NA	black	0	0	0.30451
MGH54_P12_C12	NA	black	0	0	0.809
MGH54_P12_D01	NA	black	0	0	1.4114
MGH54_P12_D02	NA	black	0	0	0.31962
MGH54_P12_D04	NA	black	0	0	0.51803
MGH54_P12_D05	0.0660901153853	red	1	4.1728	0.99856
MGH54_P12_D06	NA	black	0	0	3.7929
MGH54_P12_D07	NA	black	0	0	2.5828
MGH54_P12_D08	NA	black	0	0	0.49774
MGH54_P12_D09	NA	black	0	0	0
MGH54_P12_D10	0.413088002574	red	1	1.8359	0.27739
MGH54_P12_D11	NA	black	0	0	0.72596
MGH54_P12_D12	NA	black	0	4.5056	0
MGH54_P12_E01	NA	black	0	0	3.2992
MGH54_P12_E02	NA	black	0	0	0.28688
MGH54_P12_E03	NA	black	0	0	0.41576
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	2.0597
MGH54_P12_E06	0.246113747073	red	1	2.6794	0.12961
MGH54_P12_E07	-0.861230086625	red	1	0.60502	1.3707
MGH54_P12_E08	NA	black	0	0	0.68975
MGH54_P12_E09	NA	black	0	0	0.35502
MGH54_P12_E10	NA	black	0	0	0.13881
MGH54_P12_E11	NA	black	0	0	0.12433
MGH54_P12_E12	NA	black	0	4.6185	0
MGH54_P12_F01	NA	black	0	0	0.75275
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	4.5351	0
MGH54_P12_F05	NA	black	0	0	0.34823
MGH54_P12_F06	NA	black	0	0	1.1322
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	0.241238714574	red	1	2.6057	0.20664
MGH54_P12_F09	0.73263088759	green3	2	0.89142	0.20914
MGH54_P12_F10	0.271906630503	red	1	1.3857	0.52507
MGH54_P12_F11	NA	black	0	0	0.14274
MGH54_P12_F12	NA	black	0	4.1155	0
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	0	1.8233
MGH54_P12_G03	NA	black	0	0	3.6389
MGH54_P12_G04	NA	black	0	0.46467	0
MGH54_P12_G05	NA	black	0	0	0.37962
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	0.00253044077941	red	1	3.6643	0.83996
MGH54_P12_G09	NA	black	0	0	0.49876
MGH54_P12_G10	NA	black	0	0	0.28333
MGH54_P12_G11	0.00663281479314	red	1	3.3695	0.15316
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	NA	black	0	0	1.4109
MGH54_P12_H04	-0.25968511964	red	1	4.5044	0.37518
MGH54_P12_H05	-3.38431769833	black	0	0.63784	3.0915
MGH54_P12_H06	NA	black	0	0	0.38515
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0.28688
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	3.9389	0
MGH54_P9_A01	NA	black	0	0	0.28096
MGH54_P9_A02	NA	black	0	0	0.46362
MGH54_P9_A03	0.200717214273	red	1	2.7835	0.16221
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	NA	black	0	0	0.38405
MGH54_P9_A06	NA	black	0	4.7134	0
MGH54_P9_A07	-0.731843531206	red	1	5.4422	0.15056
MGH54_P9_A08	NA	black	0	2.7216	0
MGH54_P9_A09	NA	black	0	1.0697	0
MGH54_P9_A10	0.256626167603	red	1	0.49672	0.60312
MGH54_P9_A11	NA	black	0	0	0.39835
MGH54_P9_A12	NA	black	0	0	0.53705
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	3.3361	0
MGH54_P9_B03	NA	black	0	4.7181	0
MGH54_P9_B04	NA	black	0	0	4.1595
MGH54_P9_B05	NA	black	0	0	0
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	-0.174838211094	red	1	3.9268	0.18903
MGH54_P9_B10	NA	black	0	0	0.31034
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0	0.18142
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0.36737
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	5.9229	0
MGH54_P9_C08	NA	black	0	0	0.27977
MGH54_P9_C09	NA	black	0	0	2.207
MGH54_P9_C10	NA	black	0	0	0.301
MGH54_P9_C11	NA	black	0	0.43829	0
MGH54_P9_C12	NA	black	0	3.6208	0
MGH54_P9_D01	NA	black	0	0	0.28806
MGH54_P9_D03	NA	black	0	0	0.32769
MGH54_P9_D04	0.415557900022	red	1	1.9917	0.21785
MGH54_P9_D05	NA	black	0	0	0.22897
MGH54_P9_D07	NA	black	0	0	0.26784
MGH54_P9_D08	NA	black	0	3.5127	0
MGH54_P9_D09	NA	black	0	0	1.6844
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	-0.948980956097	red	1	6.7349	0.30918
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	0.30217
MGH54_P9_E04	NA	black	0	0	0.35952
MGH54_P9_E05	NA	black	0	0	0
MGH54_P9_E06	-1.25985207611	red	1	2.8685	4.4457
MGH54_P9_E07	-0.220954199763	red	1	4.4116	0.40599
MGH54_P9_E08	NA	black	0	0	0.79992
MGH54_P9_E09	NA	black	0	0	1.9686
MGH54_P9_E10	NA	black	0	0	2.0061
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0.38073
MGH54_P9_F01	NA	black	0	0	0.38736
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0.66903
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0	0
MGH54_P9_F07	NA	black	0	4.5249	0
MGH54_P9_F08	-0.123503949615	red	1	3.846	0.29042
MGH54_P9_F09	NA	black	0	0	0.24245
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	0.15316
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0.26784
MGH54_P9_G02	NA	black	0	0	0.31499
MGH54_P9_G03	NA	black	0	0	0.3173
MGH54_P9_G04	NA	black	0	0	0.42546
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0.58111
MGH54_P9_G08	0.259769259277	red	1	2.1814	0.38294
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	3.5942	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-5.04846061978	black	0	0.49672	4.0364
MGH54_P9_H04	NA	black	0	0	0.16864
MGH54_P9_H05	NA	black	0	0	0.21164
MGH54_P9_H06	NA	black	0	0	0.22527
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	3.5002	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	-0.878575471117	red	1	5.7961	0.13881
MGH54_P9_H12	0.687229090804	green3	2	0.82944	0.25701
MGH54_P2_A05	NA	black	0	0	4.502
MGH54_P2_A06	-0.246980162674	red	1	4.3938	0.34823
MGH54_P2_A10	0.852855946013	green3	2	0.54893	0.1903
MGH54_P2_B03	-0.0342616578482	red	1	4.8712	0.79161
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	-0.201035900865	red	1	4.2087	0.34596
MGH54_P2_B10	NA	black	0	0	0.23511
MGH54_P2_B11	NA	black	0	0	0.26183
MGH54_P2_C01	NA	black	0	0	0
MGH54_P2_C02	NA	black	0	0	0.33914
MGH54_P2_C04	NA	black	0	0	4.8562
MGH54_P2_C05	NA	black	0	3.0163	0
MGH54_P2_C09	NA	black	0	0	0.16993
MGH54_P2_C10	NA	black	0	0	0.52105
MGH54_P2_C11	NA	black	0	0	0.26303
MGH54_P2_D01	NA	black	0	0	0.16221
MGH54_P2_D02	NA	black	0	0	0
MGH54_P2_D03	NA	black	0	0	0.28451
MGH54_P2_D04	NA	black	0	3.5562	0
MGH54_P2_E01	NA	black	0	0	0.5955
MGH54_P2_E02	NA	black	0	2.8883	0
MGH54_P2_E03	-0.464010169838	red	1	4.7	0.14535
MGH54_P2_E04	NA	black	0	0	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0.10299
MGH54_P2_E11	NA	black	0	3.7923	0
MGH54_P2_E12	NA	black	0	0	0.34483
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	-0.0945024665291	red	1	4.8505	0.70929
MGH54_P2_F08	NA	black	0	0	0.12168
MGH54_P2_F10	NA	black	0	0	0.10568
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0.14405
MGH54_P2_G07	NA	black	0	0	2.9587
MGH54_P2_G08	NA	black	0	0	0.094912
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	6.1809	0
MGH54_P2_H08	NA	black	0	0	0.24367
MGH54_P2_H09	NA	black	0	4.4229	0
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	4.7846	0
MGH54_P5_A03	NA	black	0	0.70664	0
MGH54_P5_A04	-0.224839447965	red	1	4.5475	0.45101
MGH54_P5_A05	NA	black	0	0	0.13619
MGH54_P5_A06	NA	black	0	4.453	0
MGH54_P5_A07	NA	black	0	0	0.77737
MGH54_P5_A08	NA	black	0	0	0.27262
MGH54_P5_A09	NA	black	0	0	0.21164
MGH54_P5_A10	NA	black	0	0.44467	0
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	0.369858723168	red	1	1.514	0.40708
MGH54_P5_B02	NA	black	0	0	0.31267
MGH54_P5_B03	NA	black	0	0	0.31962
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	4.6808
MGH54_P5_B06	NA	black	0	0	0.15316
MGH54_P5_B07	-0.182356444851	red	1	3.9145	0.14796
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0	0.36737
MGH54_P5_B10	-0.797091471289	red	1	6.1352	0.28806
MGH54_P5_B11	NA	black	0	0	3.3977
MGH54_P5_B12	NA	black	0	0	0.34255
MGH54_P5_C01	NA	black	0	0	0.44255
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0.15056
MGH54_P5_C04	NA	black	0	0	0.1903
MGH54_P5_C05	-0.456276930378	red	1	5.2543	0.36401
MGH54_P5_C06	NA	black	0	0	0.19156
MGH54_P5_C07	NA	black	0	0	0.32654
MGH54_P5_C08	NA	black	0	0	0.1635
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0.22527
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	0.5724
MGH54_P5_D02	NA	black	0	0	0.42761
