Cell_name	Zvalue	Color	Cluster	HIF1A	LEP
MGH60_P4_E04	-0.0259616688944	green3	2	5.1884	0.29631
MGH60_P4_E05	NA	black	0	6.6009	0
MGH60_P4_E06	NA	black	0	5.5761	0
MGH60_P4_E07	NA	black	0	5.0009	0
MGH60_P4_E08	NA	black	0	4.747	0
MGH60_P4_E09	NA	black	0	3.157	0
MGH60_P4_E11	NA	black	0	6.0606	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	5.2336	0
MGH60_P4_F02	-0.327077436607	green3	2	6.5377	0.22651
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	-0.00726839872093	green3	2	5.4329	0.31267
MGH60_P4_F05	NA	black	0	5.3398	0
MGH60_P4_F06	NA	black	0	6.8115	0
MGH60_P4_F07	NA	black	0	3.3547	0
MGH60_P4_F08	NA	black	0	6.0151	0
MGH60_P4_F09	NA	black	0	0.24732	0
MGH60_P4_F10	NA	black	0	4.3501	0
MGH60_P4_F11	NA	black	0	1.2666	0
MGH60_P4_F12	NA	black	0	5.2374	0
MGH60_P4_G01	NA	black	0	4.2193	0
MGH60_P4_G02	NA	black	0	0.50792	0
MGH60_P4_G03	NA	black	0	4.6372	0
MGH60_P4_G04	NA	black	0	4.6957	0
MGH60_P4_G05	0.110546856262	green3	2	5.6546	0.37184
MGH60_P4_G06	0.0457572274312	green3	2	4.8639	0.37184
MGH60_P4_G07	NA	black	0	4.6198	0
MGH60_P4_G08	NA	black	0	5.4173	0
MGH60_P4_G09	NA	black	0	6.2506	0
MGH60_P4_G10	NA	black	0	4.024	0
MGH60_P4_G11	NA	black	0	5.5855	0
MGH60_P4_G12	NA	black	0	6.7186	0
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	NA	black	0	5.4722	0
MGH60_P4_H04	NA	black	0	5.7128	0
MGH60_P4_H06	NA	black	0	2.6043	0
MGH60_P4_H07	NA	black	0	6.5998	0
MGH60_P4_H08	NA	black	0	0	0
MGH60_P4_H09	-0.628224214157	red	1	2.0229	0.47405
MGH60_P4_H10	NA	black	0	3.7444	0
MGH60_P4_H11	NA	black	0	4.3871	0
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	NA	black	0	5.3907	0
MGH60_P5_A02	0.383385486602	green3	2	5.3003	0.57821
MGH60_P5_A03	NA	black	0	6.3885	0
MGH60_P5_A04	NA	black	0	4.1852	0
MGH60_P5_A05	NA	black	0	6.9213	0
MGH60_P5_A06	NA	black	0	5.4774	0
MGH60_P5_A07	NA	black	0	6.0064	0
MGH60_P5_A08	NA	black	0	7.6952	0
MGH60_P5_A09	NA	black	0	4.2715	0
MGH60_P5_A10	NA	black	0	5.9418	0
MGH60_P5_A11	NA	black	0	6.6522	0
MGH60_P5_A12	NA	black	0	2.5683	0
MGH60_P5_B01	NA	black	0	6.1746	0
MGH60_P5_B02	NA	black	0	6.1914	0
MGH60_P5_B03	NA	black	0	5.689	0
MGH60_P5_B04	NA	black	0	2.3457	0
MGH60_P5_B05	0.206632701199	green3	2	6.183	0.39177
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	4.9822	0
MGH60_P5_B08	NA	black	0	7.3082	0
MGH60_P5_B09	NA	black	0	2.3576	0
MGH60_P5_B10	NA	black	0	5.762	0
MGH60_P5_B12	-0.137725843289	green3	2	4.6582	0.045443
MGH60_P5_C01	NA	black	0	6.954	0
MGH60_P5_C02	NA	black	0	4.2227	0
MGH60_P5_C03	0.0013124213742	green3	2	4.329	0.27023
MGH60_P5_C04	NA	black	0	5.915	0
MGH60_P5_C05	NA	black	0	4.0579	0
MGH60_P5_C06	NA	black	0	5.6487	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	1.6093	0
MGH60_P5_C09	NA	black	0	4.9305	0
MGH60_P5_C10	NA	black	0	4.3459	0
MGH60_P5_C11	NA	black	0	3.9914	0
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	6.5125	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	3.6243	0
MGH60_P5_D04	NA	black	0	6.7416	0
MGH60_P5_D05	NA	black	0	6.7096	0
MGH60_P5_D06	NA	black	0	7.1502	0
MGH60_P5_D07	NA	black	0	4.7122	0
MGH60_P5_D08	NA	black	0	4.4876	0
MGH60_P5_D09	NA	black	0	2.05	0
MGH60_P5_D10	NA	black	0	6.8756	0
MGH60_P5_D11	NA	black	0	0.65992	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	6.1363	0
MGH60_P5_E02	NA	black	0	3.3642	0
MGH60_P5_E03	NA	black	0	4.8103	0
MGH60_P5_E04	NA	black	0	6.4455	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	4.7248	0
MGH60_P5_E07	NA	black	0	6.0692	0
MGH60_P5_E08	NA	black	0	6.0807	0
MGH60_P5_E09	NA	black	0	5.5928	0
MGH60_P5_E10	NA	black	0	6.0254	0
MGH60_P5_E11	NA	black	0	6.4258	0
MGH60_P5_E12	-0.019267650901	green3	2	6.2658	0.31383
MGH60_P5_F01	NA	black	0	6.0835	0
MGH60_P5_F02	NA	black	0	6.7697	0
MGH60_P5_F03	NA	black	0	5.123	0
MGH60_P5_F04	NA	black	0	4.2814	0
MGH60_P5_F05	NA	black	0	5.0984	0
MGH60_P5_F06	NA	black	0	5.626	0
MGH60_P5_F07	NA	black	0	6.8672	0
MGH60_P5_F08	NA	black	0	5.4306	0
MGH60_P5_F09	NA	black	0	6.6551	0
MGH60_P5_F11	NA	black	0	4.7554	0
MGH60_P5_F12	NA	black	0	0	0.038436
MGH60_P5_G01	NA	black	0	5.2883	0
MGH60_P5_G02	0.677672038917	black	0	5.0711	0.95531
MGH60_P5_G03	NA	black	0	1.9445	0
MGH60_P5_G04	0.742252419764	black	0	6.7376	0.52105
MGH60_P5_G05	NA	black	0	4.3289	0
MGH60_P5_G06	NA	black	0	6.2694	0
MGH60_P5_G07	-2.13184181505	black	0	2.4249	0.99204
MGH60_P5_G08	0.125397444902	green3	2	4.9087	0.46048
MGH60_P5_G09	NA	black	0	5.4256	0
MGH60_P5_G10	NA	black	0	0.72247	0
MGH60_P5_G11	NA	black	0	5.0317	0
MGH60_P5_G12	NA	black	0	5.5208	0
MGH60_P5_H01	NA	black	0	6.0066	0
MGH60_P5_H02	NA	black	0	6.2577	0
MGH60_P5_H03	NA	black	0	6.3168	0
MGH60_P5_H04	NA	black	0	4.0067	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	5.0622	0
MGH60_P5_H07	NA	black	0	2.9178	0
MGH60_P5_H08	NA	black	0	4.8589	0
MGH60_P5_H09	NA	black	0	4.1173	0
MGH60_P5_H10	NA	black	0	4.198	0
MGH60_P5_H11	NA	black	0	2.9523	0
MGH60_P5_H12	-0.93639205854	black	0	6.4181	0.035624
MGH60_P6_A01	NA	black	0	6.884	0
MGH60_P6_A02	NA	black	0	7.0411	0
MGH60_P6_A03	NA	black	0	5.4703	0
MGH60_P6_A04	NA	black	0	6.0599	0
MGH60_P6_A05	NA	black	0	0	0.16607
MGH60_P6_A06	NA	black	0	0.37407	0
MGH60_P6_A07	NA	black	0	6.1792	0
MGH60_P6_A08	NA	black	0	4.3906	0
MGH60_P6_A09	NA	black	0	5.291	0
MGH60_P6_A10	-0.0310298288023	green3	2	4.2232	0.45418
MGH60_P6_A11	NA	black	0	6.4056	0
MGH60_P6_A12	NA	black	0	4.9058	0
MGH60_P6_B01	NA	black	0	5.6406	0
MGH60_P6_B03	NA	black	0	6.4511	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	1.09408935704	black	0	6.1182	0.71984
MGH60_P6_B06	NA	black	0	5.1001	0
MGH60_P6_B07	NA	black	0	6.257	0
MGH60_P6_B08	NA	black	0	4.9701	0
MGH60_P6_B09	NA	black	0	6.8955	0
MGH60_P6_B10	NA	black	0	6.0733	0
MGH60_P6_B11	NA	black	0	0.77315	0
MGH60_P6_B12	-0.074774150511	green3	2	4.5518	0.09356
MGH60_P6_C02	NA	black	0	4.5751	0
MGH60_P6_C03	NA	black	0	3.7732	0
MGH60_P6_C05	NA	black	0	5.8775	0
MGH60_P6_C06	NA	black	0	6.9659	0
MGH60_P6_C07	NA	black	0	3.2572	0
MGH60_P6_C08	NA	black	0	5.4537	0
MGH60_P6_C09	NA	black	0	5.0699	0
MGH60_P6_C10	NA	black	0	6.0179	0
MGH60_P6_C11	0.168302307064	green3	2	3.3339	0.20289
MGH60_P6_D01	NA	black	0	7.2481	0
MGH60_P6_D03	NA	black	0	6.4774	0
MGH60_P6_D04	NA	black	0	5.8987	0
MGH60_P6_D05	NA	black	0	3.8434	0
MGH60_P6_D06	-0.932391900379	black	0	0.39287	0.44679
MGH60_P6_D07	NA	black	0	5.8369	0
MGH60_P6_D08	NA	black	0	2.3989	0
MGH60_P6_D09	NA	black	0	5.0579	0
MGH60_P6_D11	0.0942799699166	green3	2	5.2234	0.38515
MGH60_P6_D12	NA	black	0	5.9078	0
MGH60_P6_E01	NA	black	0	5.4282	0
MGH60_P6_E02	NA	black	0	5.0105	0
MGH60_P6_E03	0.245575206263	green3	2	6.1201	0.40817
MGH60_P6_E04	NA	black	0	4.0216	0
MGH60_P6_E05	NA	black	0	6.0771	0
MGH60_P6_E06	0.0365385483051	green3	2	3.962	0.25096
MGH60_P6_E07	NA	black	0	6.2853	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	0
MGH60_P6_E10	NA	black	0	5.993	0
MGH60_P6_E11	NA	black	0	5.5821	0
MGH60_P6_E12	NA	black	0	4.7251	0
MGH60_P6_F02	NA	black	0	5.3387	0
MGH60_P6_F03	NA	black	0	2.7264	0
MGH60_P6_F04	NA	black	0	5.2969	0
MGH60_P6_F05	NA	black	0	0.54003	0
MGH60_P6_F06	NA	black	0	5.9055	0
MGH60_P6_F07	NA	black	0	6.3914	0
MGH60_P6_F08	NA	black	0	6.0833	0
MGH60_P6_F09	-0.2542009521	green3	2	5.0455	0.088142
MGH60_P6_F10	NA	black	0	3.2497	0
MGH60_P6_F11	NA	black	0	2.6519	0
MGH60_P6_F12	-0.175476050282	green3	2	3.2196	0.40599
MGH60_P6_G01	NA	black	0	5.7604	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	5.0644	0
MGH60_P6_G04	NA	black	0	7.4326	0
MGH60_P6_G05	NA	black	0	3.6523	0
MGH60_P6_G06	NA	black	0	5.7759	0
MGH60_P6_G07	NA	black	0	6.7589	0
MGH60_P6_G08	NA	black	0	5.325	0
MGH60_P6_G10	NA	black	0	6.0451	0
MGH60_P6_G11	NA	black	0	6.5337	0
MGH60_P6_G12	NA	black	0	0.96569	0
MGH60_P6_H01	-0.443879564755	green3	2	6.4218	0.18523
MGH60_P6_H02	-0.280923113669	green3	2	5.6863	0.18523
MGH60_P6_H03	NA	black	0	5.1344	0
MGH60_P6_H04	NA	black	0	5.0793	0
MGH60_P6_H06	NA	black	0	4.4566	0
MGH60_P6_H07	0.055140633847	green3	2	4.1069	0.16221
MGH60_P6_H08	-0.495531335631	red	1	7.1842	0.21288
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	4.8859	0
MGH60_P6_H11	NA	black	0	6.1564	0
MGH60_P6_H12	NA	black	0	4.4858	0
MGH60_P7_A01	NA	black	0	4.9581	0
MGH60_P7_A02	NA	black	0	6.3365	0
MGH60_P7_A03	-0.0201806931659	green3	2	4.4039	0.11902
MGH60_P7_A04	NA	black	0	4.116	0
MGH60_P7_A05	-0.491318551303	red	1	0.40272	0.37629
MGH60_P7_A06	-0.214232110374	green3	2	5.7027	0.21785
MGH60_P7_A07	NA	black	0	4.7484	0
MGH60_P7_A08	1.81268995954	black	0	6.3538	0.9092
MGH60_P7_A09	NA	black	0	0.54696	0
MGH60_P7_A10	NA	black	0	1.2431	0
MGH60_P7_A11	NA	black	0	0	0
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	5.9061	0
MGH60_P7_B03	NA	black	0	4.9489	0
MGH60_P7_B04	NA	black	0	6.4824	0
MGH60_P7_B05	NA	black	0	6.0944	0
MGH60_P7_B06	NA	black	0	6.5202	0
MGH60_P7_B07	NA	black	0	0.8496	0
MGH60_P7_B08	NA	black	0	5.6412	0
MGH60_P7_B09	-0.371827340051	green3	2	5.4679	0.10836
MGH60_P7_B10	NA	black	0	0.48954	0
MGH60_P7_B11	NA	black	0	2.9723	0
MGH60_P7_B12	NA	black	0	6.0181	0
MGH60_P7_C01	NA	black	0	2.9069	0
MGH60_P7_C02	NA	black	0	4.6709	0
MGH60_P7_C03	NA	black	0	4.3761	0
MGH60_P7_C04	NA	black	0	5.4458	0
MGH60_P7_C05	NA	black	0	0	0.53107
MGH60_P7_C06	NA	black	0	4.1825	0
MGH60_P7_C07	NA	black	0	5.7826	0
MGH60_P7_C08	0.0687399317334	green3	2	6.7722	0.34028
MGH60_P7_C09	NA	black	0	5.6631	0
MGH60_P7_C10	NA	black	0	5.7949	0
MGH60_P7_C11	NA	black	0	3.3604	0
MGH60_P7_C12	-0.0437225380531	green3	2	4.5009	0.14143
MGH60_P7_D01	0.134961716936	green3	2	3.5205	0.20539
MGH60_P7_D02	NA	black	0	7.642	0
MGH60_P7_D03	NA	black	0	5.7509	0
MGH60_P7_D04	NA	black	0	7.2189	0
MGH60_P7_D05	NA	black	0	5.5529	0
MGH60_P7_D06	NA	black	0	4.7304	0
MGH60_P7_D08	NA	black	0	5.1635	0
MGH60_P7_D09	NA	black	0	4.8886	0
MGH60_P7_D10	NA	black	0	4.2201	0
MGH60_P7_D11	NA	black	0	6.9032	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	6.8518	0
MGH60_P7_E02	NA	black	0	6.5311	0
MGH60_P7_E03	NA	black	0	3.9198	0
MGH60_P7_E04	-0.169905464517	green3	2	6.8702	0.27977
MGH60_P7_E05	NA	black	0	5.7486	0
MGH60_P7_E06	NA	black	0	3.1306	0
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	-0.0610113688993	green3	2	4.7268	0.21288
MGH60_P7_E09	NA	black	0	6.0879	0
MGH60_P7_E11	NA	black	0	7.0296	0
MGH60_P7_E12	NA	black	0	6.952	0
MGH60_P7_F01	NA	black	0	5.215	0
MGH60_P7_F03	NA	black	0	6.491	0
MGH60_P7_F04	NA	black	0	6.351	0
MGH60_P7_F05	NA	black	0	5.9515	0
MGH60_P7_F06	NA	black	0	6.4509	0
MGH60_P7_F07	NA	black	0	3.7206	0
MGH60_P7_F08	NA	black	0	4.7264	0
MGH60_P7_F10	NA	black	0	4.2998	0
MGH60_P7_F11	NA	black	0	5.7204	0
MGH60_P7_F12	0.196355316364	green3	2	3.0264	0.21288
MGH60_P7_G01	NA	black	0	4.4949	0
MGH60_P7_G02	NA	black	0	5.4053	0
MGH60_P7_G03	NA	black	0	0.46467	0
MGH60_P7_G04	NA	black	0	4.5042	0
MGH60_P7_G05	NA	black	0	5.8474	0
MGH60_P7_G06	NA	black	0	1.2992	0
MGH60_P7_G07	NA	black	0	4.8184	0
MGH60_P7_G08	NA	black	0	6.3298	0
MGH60_P7_G09	-0.0185919520575	green3	2	4.2488	0.419
MGH60_P7_G10	-0.131378217041	green3	2	4.8482	0.15056
MGH60_P7_G11	-0.902139495166	black	0	6.8267	0.092207
MGH60_P7_G12	NA	black	0	4.2895	0
MGH60_P7_H01	NA	black	0	0	0.21537
MGH60_P7_H02	NA	black	0	5.7502	0
MGH60_P7_H03	0.299200681673	green3	2	3.4439	0.096262
MGH60_P7_H04	NA	black	0	4.4284	0
MGH60_P7_H05	NA	black	0	3.5406	0
MGH60_P7_H06	NA	black	0	3.2966	0
MGH60_P7_H07	NA	black	0	7.1773	0
MGH60_P7_H08	NA	black	0	5.0925	0
MGH60_P7_H09	NA	black	0	3.4763	0
MGH60_P7_H10	-0.312406057289	green3	2	6.0296	0.20163
MGH60_P7_H11	NA	black	0	1.9007	0
MGH60_P7_H12	0.0730080268922	green3	2	3.9922	0.17887
MGH60_P3_A01	NA	black	0	3.6045	0
MGH60_P3_A02	NA	black	0	5.1656	0
MGH60_P3_A03	NA	black	0	3.0733	0
MGH60_P3_A06	NA	black	0	4.566	0
MGH60_P3_A07	NA	black	0	3.6749	0
MGH60_P3_A08	NA	black	0	6.5284	0
MGH60_P3_A09	NA	black	0	4.3041	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	5.342	0
MGH60_P3_A12	NA	black	0	0.6248	0
MGH60_P3_B01	NA	black	0	2.6772	0
MGH60_P3_B04	NA	black	0	4.5955	0
MGH60_P3_B06	NA	black	0	3.2909	0
MGH60_P3_B07	NA	black	0	6.5375	0
MGH60_P3_B10	NA	black	0	5.9852	0
MGH60_P3_B11	NA	black	0	6.9765	0
MGH60_P3_B12	NA	black	0	5.4658	0
MGH60_P3_C03	NA	black	0	3.3667	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	5.9766	0
MGH60_P3_C08	NA	black	0	5.2893	0
MGH60_P3_C09	NA	black	0	3.8897	0
MGH60_P3_D01	NA	black	0	6.4634	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	7.0419	0
MGH60_P3_D08	NA	black	0	1.9445	0
MGH60_P3_D09	NA	black	0	6.4905	0
MGH60_P3_D10	NA	black	0	4.7086	0
MGH60_P3_D11	NA	black	0	1.3488	0
MGH60_P3_E02	NA	black	0	6.6443	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	4.5508	0
MGH60_P3_E06	NA	black	0	6.5276	0
MGH60_P3_E07	NA	black	0	4.4505	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	4.8427	0
MGH60_P3_E10	NA	black	0	5.4041	0
MGH60_P3_E11	NA	black	0	4.0093	0
MGH60_P3_E12	NA	black	0	3.1906	0
MGH60_P3_F01	NA	black	0	4.4105	0
MGH60_P3_F02	NA	black	0	1.7489	0
MGH60_P3_F03	NA	black	0	4.0248	0
MGH60_P3_F04	NA	black	0	1.105	0
MGH60_P3_F06	NA	black	0	4.4083	0
MGH60_P3_F07	NA	black	0	4.3983	0
MGH60_P3_F08	NA	black	0	5.6235	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	1.291	0
MGH60_P3_F11	NA	black	0	3.4433	0
MGH60_P3_F12	NA	black	0	4.0169	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	3.3464	0
MGH60_P3_G05	NA	black	0	2.7874	0
MGH60_P3_G06	NA	black	0	2.5218	0
MGH60_P3_G07	NA	black	0	6.9612	0
MGH60_P3_G08	NA	black	0	4.423	0
MGH60_P3_G10	NA	black	0	4.4684	0
MGH60_P3_G11	NA	black	0	6.1853	0
MGH60_P3_H02	NA	black	0	3.9376	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	4.3022	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	4.8478	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	3.2943	0
MGH60_P3_H11	NA	black	0	6.3935	0
MGH60_P3_H12	NA	black	0	4.3462	0
97_P3_G07	NA	black	0	2.2836	0
97_P3_G10	NA	black	0	4.0116	0
97_P3_H02	NA	black	0	4.5268	0
97_P3_A07	NA	black	0	4.1491	0
97_P3_C03	NA	black	0	4.5234	0
97_P3_H09	NA	black	0	4.2639	0
97_P3_H12	NA	black	0	3.5372	0
97_P3_H08	NA	black	0	4.8552	0
97_P3_E02	NA	black	0	5.5122	0
97_P3_E07	NA	black	0	5.907	0
97_P3_C07	NA	black	0	1.3202	0
97_P3_E04	NA	black	0	3.8139	0
97_P3_C04	NA	black	0	3.05	0
97_P3_F10	NA	black	0	6.6973	0
97_P3_F03	NA	black	0	1.2892	0
97_P3_A09	NA	black	0	4.7322	0
97_P3_G04	NA	black	0	5.1311	0
97_P3_E09	NA	black	0	3.4998	0
97_P3_B08	NA	black	0	3.6085	0
97_P3_B12	NA	black	0	4.3547	0
97_P3_E05	NA	black	0	3.568	0
97_P3_D03	NA	black	0	3.6997	0
97_P3_D11	NA	black	0	2.2228	0
97_P3_H11	NA	black	0	0	0
97_P3_C10	NA	black	0	4.9403	0
97_P3_G08	-0.246389058068	green3	2	3.7596	0.56657
97_P3_F06	NA	black	0	5.3643	0
97_P3_C01	NA	black	0	4.2463	0
97_P3_A04	NA	black	0	4.0405	0
97_P3_C09	NA	black	0	4.0423	0
97_P3_D10	NA	black	0	3.7705	0
97_P3_H07	NA	black	0	4.5221	0
97_P3_E01	NA	black	0	2.7719	0
97_P3_E03	NA	black	0	3.179	0
97_P3_B10	NA	black	0	3.1063	0
97_P3_F05	NA	black	0	6.1896	0
97_P3_G12	NA	black	0	2.2866	0
97_P3_B04	NA	black	0	2.6206	0
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	3.5094	0
97_P3_G02	NA	black	0	4.3617	0
97_P3_G11	NA	black	0	4.9293	0
97_P3_F11	NA	black	0	3.3482	0
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	4.5063	0
97_P3_G06	NA	black	0	0.45418	0
97_P3_B01	NA	black	0	0	0.72072
97_P3_B05	NA	black	0	4.4615	0
97_P3_E10	NA	black	0	3.5494	0
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	3.3337	0
97_P3_A03	NA	black	0	5.0152	0
97_P3_B03	NA	black	0	5.7822	0
97_P3_D01	NA	black	0	5.1573	0
97_P3_G03	-0.106675896995	green3	2	4.8812	0.18903
97_P3_E11	-0.105506834869	green3	2	5.1627	0.23389
97_P3_D04	NA	black	0	2.6213	0
97_P3_A11	NA	black	0	5.1397	0
97_P3_C12	NA	black	0	3.8869	0
97_P3_D02	NA	black	0	5.3232	0
97_P3_E08	NA	black	0	3.8162	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	3.3247	0
97_P3_D09	NA	black	0	4.784	0
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	4.2779	0
97_P3_B11	NA	black	0	3.6516	0
97_P3_H05	0.121348491069	green3	2	3.7675	0.17632
97_P3_F12	NA	black	0	0	0
97_P3_F04	NA	black	0	5.0895	0
97_P3_C11	NA	black	0	4.1358	0
97_P3_F08	NA	black	0	0.41576	0
97_P3_C05	NA	black	0	1.9452	0
97_P3_F09	NA	black	0	4.4481	0
97_P3_G05	0.128068061048	green3	2	4.7899	0.50589
97_P3_A10	NA	black	0	4.1845	0
97_P3_A05	NA	black	0	3.294	0
97_P3_C06	NA	black	0	4.9103	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	2.6958	0
97_P3_C08	NA	black	0	3.7383	0
97_P3_A01	NA	black	0	2.176	0
97_P3_H04	NA	black	0	4.7602	0
97_P3_D08	NA	black	0	2.2881	0
97_P3_E06	NA	black	0	4.3344	0
97_P3_E12	NA	black	0	4.9268	0
97_P3_A02	NA	black	0	4.879	0
97_P3_B06	NA	black	0	4.5884	0
97_P3_H10	NA	black	0	1.7084	0
97_P5_B09	NA	black	0	2.0573	0
97_P5_C06	NA	black	0	5.249	0
97_P5_B10	NA	black	0	5.8445	0
97_P6_G02	NA	black	0	2.3623	0
97_P6_E06	0.184842032804	green3	2	0.22157	0.26784
97_P6_A03	NA	black	0	5.061	0
97_P5_F07	NA	black	0	4.5038	0
97_P5_B05	NA	black	0	4.0535	0
97_P6_B11	NA	black	0	3.9931	0
97_P6_E08	NA	black	0	4.5361	0
97_P6_A09	NA	black	0	4.9306	0
97_P6_B04	NA	black	0	5.1859	0
97_P5_A02	0.0619583309078	green3	2	2.7148	0.28214
97_P5_C02	0.0446466894201	green3	2	4.0341	0.22033
97_P6_F09	NA	black	0	3.1179	0
97_P5_A04	NA	black	0	4.5093	0
97_P5_C04	NA	black	0	3.1958	0
97_P6_D07	NA	black	0	4.2069	0
97_P6_A12	NA	black	0	5.3589	0
97_P6_C06	NA	black	0	5.1037	0
97_P6_H04	NA	black	0	1.1263	0
97_P5_D09	NA	black	0	0.29631	0
97_P6_F03	NA	black	0	5.8835	0
97_P6_F11	-0.00068519484738	green3	2	4.1361	0.31383
97_P6_H09	0.285354068631	green3	2	1.3651	0.24001
97_P6_B08	-0.119976098916	green3	2	5.9155	0.27023
97_P5_A10	NA	black	0	1.3679	0
97_P6_H07	NA	black	0	3.0966	0
97_P6_C09	NA	black	0	3.9188	0
97_P5_G04	0.262977680347	green3	2	1.8278	0.23634
97_P6_H01	NA	black	0	5.502	0
97_P5_B06	NA	black	0	1.4022	0
97_P5_E04	NA	black	0	4.2144	0
97_P6_B10	0.0421892365986	green3	2	6.1751	0.33457
97_P6_F04	NA	black	0	3.3653	0
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	3.4883	0
97_P5_C11	NA	black	0	3.9962	0
97_P5_A03	NA	black	0	4.4528	0
97_P6_B02	NA	black	0	5.3199	0
97_P6_H12	0.760128916289	black	0	2.5041	0.041243
97_P6_F12	NA	black	0	3.7162	0
97_P6_A02	NA	black	0	1.2756	0
97_P5_C12	NA	black	0	1.8813	0
97_P5_C01	0.000141177143652	green3	2	4.3465	0.28451
97_P5_B07	NA	black	0	3.3373	0
97_P5_A08	NA	black	0	4.7298	0
97_P6_H08	NA	black	0	4.0407	0
97_P5_E11	NA	black	0	3.2325	0
97_P6_A01	NA	black	0	4.9545	0
97_P6_G01	NA	black	0	2.7621	0
97_P5_D10	NA	black	0	0	0
97_P5_C10	NA	black	0	0	0
97_P6_C11	-0.0137090434159	green3	2	4.1805	0.36177
97_P6_E07	NA	black	0	2.5668	0
97_P6_E05	NA	black	0	1.91	0
97_P5_G07	NA	black	0	6.6096	0
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	3.2913	0
97_P5_H01	NA	black	0	5.2578	0
97_P6_A11	NA	black	0	5.624	0
97_P6_E09	NA	black	0	4.64	0
97_P6_A10	NA	black	0	4.2499	0
97_P5_E02	NA	black	0	3.5493	0
97_P6_D03	1.13576437412	black	0	5.1478	1.3156
97_P5_A09	NA	black	0	2.6526	0
97_P6_B12	NA	black	0	3.2101	0
97_P5_H10	NA	black	0	5.2866	0
97_P6_A04	NA	black	0	2.2603	0
97_P5_B12	NA	black	0	4.7386	0
97_P5_A12	NA	black	0	5.8362	0
97_P5_F08	NA	black	0	4.2672	0
97_P6_E04	NA	black	0	0	0
97_P6_D04	NA	black	0	5.3129	0
97_P5_D02	0.51364371922	blue	3	2.6875	0.10836
97_P6_G10	NA	black	0	3.6023	0
97_P5_B04	NA	black	0	1.792	0
97_P6_E03	NA	black	0	5.7948	0
97_P5_E05	NA	black	0	3.7753	0
97_P5_G05	NA	black	0	3.9892	0
97_P5_D03	NA	black	0	3.8342	0
97_P5_C07	NA	black	0	1.6826	0
97_P6_C12	NA	black	0	3.9719	0
97_P6_B09	0.0735075522987	green3	2	3.6142	0.2461
97_P5_D07	0.35324722873	green3	2	2.8007	0.16092
97_P6_A05	NA	black	0	4.4988	0
97_P5_C08	NA	black	0	0	0
97_P5_B03	NA	black	0	5.3738	0
97_P6_G08	NA	black	0	0	0.085425
97_P6_D12	NA	black	0	5.4916	0
97_P6_D01	0.241411044668	green3	2	5.4376	0.45943
97_P5_H08	NA	black	0	5.0485	0
