Cell_name	Zvalue	Color	Cluster	CDKN1B	ING4
93_P9_E06	-1.74229223174	black	0	5.3269	2.8051
93_P8_B11	NA	black	0	0	5.0475
93_P10_H01	NA	black	0	0	0
93_P8_H05	0.565753182359	red	1	4.7361	5.2725
93_P9_B09	-0.283601567108	red	1	1.0314	4.3977
93_P8_H07	-0.453458196918	red	1	1.8875	4.8673
93_P10_C10	2.97152293712	black	0	0.27143	1.9218
93_P8_D12	NA	black	0	0	4.8123
93_P8_C03	NA	black	0	0	5.9486
93_P10_C03	NA	black	0	0	0
93_P8_D08	NA	black	0	0	3.6148
93_P8_E10	NA	black	0	4.0222	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	0	4.5454
93_P9_F07	NA	black	0	3.0996	0
93_P8_B03	NA	black	0	0	4.5685
93_P9_G05	NA	black	0	4.2736	0
93_P10_A05	NA	black	0	0	3.6062
93_P9_C06	NA	black	0	3.7923	0
93_P8_A02	NA	black	0	0	2.9915
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	4.6465	0
93_P9_D06	NA	black	0	0	0
93_P10_A11	-1.25199048343	red	1	1.0813	5.2918
93_P10_B12	NA	black	0	0	5.1485
93_P8_B02	NA	black	0	0	2.5428
93_P8_C09	-0.806623319885	red	1	1.8906	5.361
93_P8_B07	-1.08331405707	red	1	2.5188	6.7509
93_P8_C02	NA	black	0	5.2164	0
93_P10_B09	NA	black	0	0	0
93_P9_A12	NA	black	0	0	0.97306
93_P8_E05	NA	black	0	3.6527	0
93_P10_C08	NA	black	0	0	3.932
93_P9_H02	0.162656626704	red	1	3.7801	5.0926
93_P9_H05	NA	black	0	0	5.0995
93_P9_G02	NA	black	0	0	2.5797
93_P9_A04	NA	black	0	0	0
93_P10_C04	NA	black	0	3.0856	0
93_P10_H11	0.137501940665	red	1	3.5688	5.6684
93_P9_D10	NA	black	0	0.24853	0
93_P8_E12	NA	black	0	0	2.434
93_P9_D07	NA	black	0	0	5.9178
93_P10_G05	NA	black	0	0	0
93_P10_F06	-1.84957370278	black	0	4.2563	1.1283
93_P10_C07	NA	black	0	0	1.9373
93_P9_D08	-0.416993184656	red	1	3.3619	1.1699
93_P10_G06	NA	black	0	0	0
93_P10_G09	NA	black	0	3.7033	0
93_P8_F02	NA	black	0	0	4.2779
93_P8_G08	0.677378415541	red	1	4.6407	5.5133
93_P10_H02	-0.360169070309	red	1	2.7968	5.6236
93_P10_H03	NA	black	0	0	0
93_P8_E01	NA	black	0	4.0755	0
93_P9_H11	-0.349346082485	red	1	2.5504	5.1921
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	0	5.4574
93_P8_F06	0.159669333511	red	1	3.7084	5.223
93_P9_G07	NA	black	0	3.9823	0
93_P10_E08	-0.359006685142	red	1	2.8375	5.7138
93_P10_D02	-0.150884824704	red	1	2.7807	4.8723
93_P10_A09	NA	black	0	0	5.5273
93_P10_G07	NA	black	0	0	0
93_P8_E11	0.417064143584	red	1	5.2113	4.9328
93_P10_C12	0.00334685837268	red	1	3.6006	4.3684
93_P9_B12	-0.799871687369	red	1	5.4323	3.742
93_P8_H03	-0.023039619527	red	1	3.0864	4.5416
93_P9_G12	0.0675032762709	red	1	3.9951	4.5771
93_P10_B06	NA	black	0	0	5.3165
93_P8_D02	0.0917782579406	red	1	2.4217	4.0233
93_P9_A10	NA	black	0	0	5.0488
93_P9_G01	-1.16657953278	red	1	1.9508	5.9137
93_P9_H12	-0.554112100312	red	1	2.8311	6.3241
93_P10_F12	NA	black	0	0	0
93_P10_G03	NA	black	0	0	5.7665
93_P9_F08	-0.35497807699	red	1	4.9991	4.0399
93_P10_C06	-0.178503175948	red	1	2.7521	4.9377
93_P10_D04	NA	black	0	5.3252	0
93_P9_C11	0.0175256126137	red	1	2.7651	4.2065
93_P9_A01	NA	black	0	0	0
93_P9_B05	NA	black	0	3.9104	0
93_P9_A06	0.280075869571	red	1	4.328	4.9772
93_P10_A10	-0.0380024425193	red	1	3.229	5.1486
93_P10_F07	NA	black	0	0	0
93_P9_B04	NA	black	0	3.1718	0
93_P10_H04	NA	black	0	0	3.135
93_P10_B11	NA	black	0	0	0
93_P9_D01	0.58733297998	red	1	4.861	5.2431
93_P8_A11	NA	black	0	0	4.7762
93_P9_F11	0.641470946938	red	1	2.6895	0.68706
93_P8_G09	NA	black	0	0	5.3701
93_P10_G01	0.402747750614	red	1	4.0213	5.6247
93_P8_D07	0.0998967246527	red	1	4.8917	4.5817
93_P8_G01	NA	black	0	4.4847	0
93_P9_H04	NA	black	0	0	5.4383
93_P10_B10	-0.0251927764417	red	1	3.0566	0.40054
93_P9_G04	NA	black	0	3.4171	0
93_P8_D01	1.03846453387	green3	2	5.4285	5.5285
93_P8_F03	NA	black	0	4.4611	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	-4.10488856748	black	0	0.3115	6.8133
93_P8_B12	NA	black	0	0	2.1728
93_P8_D09	0.100139236431	red	1	2.3735	4.012
93_P9_D11	0.482664394078	red	1	4.5914	5.2178
93_P10_G08	NA	black	0	0	3.7934
93_P8_H06	NA	black	0	2.8325	0
93_P9_C07	0.134890006396	red	1	5.1947	4.6242
93_P8_A12	0.559286958761	red	1	4.6041	5.3403
93_P8_C01	-0.639922665702	red	1	2.5266	5.8388
93_P9_F06	NA	black	0	4.9104	0
