Cell_name	Zvalue	Color	Cluster	BRCA1	MTA1
MGH54_P7_H01	NA	black	0	0.24367	0
MGH54_P7_H02	NA	black	0	0.25217	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	1.7411
MGH54_P7_H09	NA	black	0	0.68796	0
MGH54_P7_H10	NA	black	0	0.37518	0
MGH54_P8_A01	NA	black	0	0.25217	0
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	0.32539	0
MGH54_P8_A09	0.518875853	green3	2	0.15963	0.1776
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	NA	black	0	0.37851	0
MGH54_P8_A12	0.28837892133	green3	2	0.1776	0.60407
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	0.83269	0
MGH54_P8_B04	NA	black	0	0.22897	0
MGH54_P8_B08	NA	black	0	0.89142	0
MGH54_P8_B09	NA	black	0	0.39726	0
MGH54_P8_B12	NA	black	0	0	0
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0	0.8984
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0.12829	0
MGH54_P8_C12	NA	black	0	0	2.394
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0.21164	0
MGH54_P8_D05	NA	black	0	0.38847	0
MGH54_P8_D06	NA	black	0	0	0.20789
MGH54_P8_D07	-0.118723174372	green3	2	0.26063	1.4249
MGH54_P8_D08	-0.523306871098	red	1	0.22774	2.2016
MGH54_P8_D10	NA	black	0	0.090853	0
MGH54_P8_D11	NA	black	0	0.50487	0
MGH54_P8_D12	0.192089738001	green3	2	0.338	0.60786
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	1.3646
MGH54_P8_E05	NA	black	0	0.20664	0
MGH54_P8_E07	NA	black	0	2.7769	0
MGH54_P8_E08	0.549646299575	green3	2	0.12829	0.18142
MGH54_P8_E10	NA	black	0	0.067639	0
MGH54_P8_F01	NA	black	0	0.17249	0
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0.38847	0
MGH54_P8_F08	-0.167344392053	green3	2	0.12829	1.4404
MGH54_P8_F09	NA	black	0	0.13225	0
MGH54_P8_F10	-0.308642674115	green3	2	0.16736	1.7133
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0.1177	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	0.23756	0
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	0.159742230585	green3	2	0.14405	0.87421
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	0.446077910351	green3	2	0.11103	0.39726
MGH54_P8_G11	NA	black	0	0.26544	0
MGH54_P8_G12	NA	black	0	0	1.1821
MGH54_P8_H01	-0.0443907050104	green3	2	0.62761	1.8722
MGH54_P8_H03	NA	black	0	0.19535	0
MGH54_P8_H04	NA	black	0	0.29748	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	-0.284595317317	green3	2	0.43723	2.195
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0.19409	0
MGH54_P10_A03	NA	black	0	0	5.121
MGH54_P10_A04	NA	black	0	0.22651	0
MGH54_P10_A05	-0.543207883466	red	1	0.25459	2.3025
MGH54_P10_A06	NA	black	0	0	0.82782
MGH54_P10_A07	NA	black	0	0.30918	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0.25338
MGH54_P10_A11	NA	black	0	0.28214	0
MGH54_P10_A12	NA	black	0	0.44679	0
MGH54_P10_B01	0.0469044078842	green3	2	0.52707	0.8488
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	-0.944424987882	red	1	2.0377	0.56169
MGH54_P10_B05	NA	black	0	0	4.4014
MGH54_P10_B06	NA	black	0	1.9561	0
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0.70929	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	-0.950070846695	red	1	0.44573	4.2143
MGH54_P10_B11	NA	black	0	0.26183	0
MGH54_P10_B12	NA	black	0	0	0.2558
MGH54_P10_C01	NA	black	0	0	0.37072
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	NA	black	0	0.1903	0
MGH54_P10_C04	NA	black	0	0	0.62012
MGH54_P10_C05	NA	black	0	0	0.56462
MGH54_P10_C07	-0.0329433283135	green3	2	0.6173	1.6457
MGH54_P10_C08	NA	black	0	0	1.4255
MGH54_P10_C09	0.233435441931	green3	2	0.35163	0.45101
MGH54_P10_C10	NA	black	0	0	0
MGH54_P10_C11	NA	black	0	0.26784	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0
MGH54_P10_D02	NA	black	0	0.5568	0
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	-0.0298167702726	green3	2	0.22033	1.2209
MGH54_P10_D05	NA	black	0	0	0.42331
MGH54_P10_D06	NA	black	0	0	0.30918
MGH54_P10_D07	NA	black	0	0.42761	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0.25942
MGH54_P10_D11	NA	black	0	0	1.7924
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0.2762	0
MGH54_P10_E03	-0.61390023118	red	1	1.515	0.52306
MGH54_P10_E04	NA	black	0	0.31383	0
MGH54_P10_E05	NA	black	0	0.32193	0
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0.2916	0
MGH54_P10_E08	NA	black	0	0	2.315
MGH54_P10_E09	NA	black	0	0.44679	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0.20163	0
MGH54_P10_F01	NA	black	0	0	0.84157
MGH54_P10_F02	NA	black	0	0.33571	0
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	NA	black	0	0.61164	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	1.5588
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0	4.555
MGH54_P10_F11	NA	black	0	0.23266	0
MGH54_P10_F12	NA	black	0	0	0.71545
MGH54_P10_G01	NA	black	0	0.39616	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0.23143	0
MGH54_P10_G05	NA	black	0	4.3821	0
MGH54_P10_G06	NA	black	0	0	3.4665
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	0.144851282024	green3	2	0.38184	0.68167
MGH54_P10_G10	NA	black	0	0.2228	0
MGH54_P10_G11	NA	black	0	0	2.8452
MGH54_P10_G12	NA	black	0	0.5568	0
MGH54_P10_H02	NA	black	0	0.42331	0
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0.18523	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0.24123	0
MGH54_P10_H07	NA	black	0	0.27381	0
MGH54_P10_H08	NA	black	0	0.7536	0
MGH54_P10_H09	0.0418770268158	green3	2	0.34028	1.044
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	0.0587141603842	green3	2	0.25822	1.0279
MGH54_P10_H12	NA	black	0	0.19661	0
MGH54_P11_A01	NA	black	0	0	0
MGH54_P11_A02	0.0382543381814	green3	2	0.45838	0.99494
MGH54_P11_A03	NA	black	0	0	1.9826
MGH54_P11_A04	NA	black	0	0	0.93433
MGH54_P11_A05	NA	black	0	0	3.7681
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	1.2376	0
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	-0.294360578158	green3	2	3.8313	1.1447
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0.35727	0
MGH54_P11_B01	NA	black	0	0	2.6098
MGH54_P11_B02	NA	black	0	0	2.0769
MGH54_P11_B03	NA	black	0	0	3.2394
MGH54_P11_B04	NA	black	0	4.9331	0
MGH54_P11_B05	NA	black	0	0	1.0101
MGH54_P11_B06	NA	black	0	0	1.0286
MGH54_P11_B08	NA	black	0	0	0.4489
MGH54_P11_B09	0.300004033752	green3	2	0.29514	0.38736
MGH54_P11_B10	NA	black	0	0	2.2169
MGH54_P11_B11	0.259644904986	green3	2	0.18523	0.6526
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	0.135901122185	green3	2	0.44679	0.56852
MGH54_P11_C03	NA	black	0	0	1.7277
MGH54_P11_C04	NA	black	0	0.33914	0
MGH54_P11_C05	NA	black	0	0	1.745
MGH54_P11_C06	NA	black	0	0.29983	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0.25338	0
MGH54_P11_C09	NA	black	0	0	3.3735
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	0.221482937589	green3	2	0.27143	0.63227
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0.42653
MGH54_P11_D04	NA	black	0	0	2.7336
MGH54_P11_D05	NA	black	0	0	2.771
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	0.371112050034	green3	2	0.24489	0.3173
MGH54_P11_D08	NA	black	0	0.28688	0
MGH54_P11_D09	NA	black	0	0	0.34823
MGH54_P11_D10	NA	black	0	0	1.7429
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	1.3033
MGH54_P11_E02	-0.638288735704	red	1	0.48749	3.6696
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0.33457	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0.24001	0
MGH54_P11_E07	-0.309288602486	green3	2	0.34028	1.9848
MGH54_P11_E08	NA	black	0	0	1.5069
MGH54_P11_E09	NA	black	0	0	1.196
MGH54_P11_E10	-0.0648220713223	green3	2	0.18142	1.281
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0.29042	0
MGH54_P11_F01	NA	black	0	0	0.67807
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	2.384
MGH54_P11_F04	0.0115557476617	green3	2	0.45943	1.1137
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0.84238
MGH54_P11_F07	NA	black	0	0	0.76977
MGH54_P11_F08	NA	black	0	0.22651	0
MGH54_P11_F09	-0.106436178359	green3	2	0.55974	1.9385
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0.14405	0
MGH54_P11_F12	0.23900622471	green3	2	0.16092	0.71633
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	3.8931
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0.28806	0
MGH54_P11_G05	NA	black	0	0	2.2729
MGH54_P11_G06	NA	black	0	0.21412	0
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	1.2467
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	NA	black	0	0	0
MGH54_P11_G12	NA	black	0	0.21039	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0.66266	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0.67897
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0.15834	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	NA	black	0	0	0.81476
MGH54_P11_H11	0.528542071979	green3	2	0.14535	0.18777
MGH54_P11_H12	NA	black	0	0.12565	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	0
MGH54_P12_A04	NA	black	0	0.35727	0
MGH54_P12_A05	NA	black	0	0.33228	0
MGH54_P12_A06	NA	black	0	4.565	0
MGH54_P12_A07	2.2422474761	black	0	2.1994	2.5888
MGH54_P12_A08	NA	black	0	0.46153	0
MGH54_P12_A09	0.245541919279	green3	2	0.16092	0.70399
MGH54_P12_A10	NA	black	0	0	0.24245
MGH54_P12_A11	NA	black	0	0	0.32998
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0.49467	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0.338	0
MGH54_P12_B06	0.345672766148	green3	2	0.26183	0.34255
MGH54_P12_B07	NA	black	0	0.33914	0
MGH54_P12_B08	NA	black	0	0	0
MGH54_P12_B09	0.267567745157	green3	2	0.32308	0.41468
MGH54_P12_B10	NA	black	0	0	2.7004
MGH54_P12_B11	-0.657237643932	red	1	0.15575	2.2878
MGH54_P12_C01	NA	black	0	3.648	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	1.2479
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	1.782
MGH54_P12_C09	-0.124486104613	green3	2	0.21537	1.4098
MGH54_P12_C11	NA	black	0	0	2.2984
MGH54_P12_C12	NA	black	0	0	4.8863
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	1.7377
MGH54_P12_D04	NA	black	0	0.21537	0
MGH54_P12_D05	NA	black	0	0	0.2558
MGH54_P12_D06	0.0776236654564	green3	2	0.11103	1.0286
MGH54_P12_D07	4.2427527309	black	0	3.4347	2.6717
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	0.0484277496227	green3	2	0.56462	0.70044
MGH54_P12_D10	NA	black	0	0	3.4358
MGH54_P12_D11	-0.785337165859	red	1	0.16607	2.5221
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	0.287337437861	green3	2	0.30568	0.39835
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	2.0963
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	2.0154
MGH54_P12_E07	NA	black	0	0	1.5719
MGH54_P12_E08	NA	black	0	0.35276	0
MGH54_P12_E09	0.239993619594	green3	2	0.40054	0.27858
MGH54_P12_E10	0.0913414487495	green3	2	0.16864	0.98914
MGH54_P12_E11	NA	black	0	0	1.679
MGH54_P12_E12	0.00857552128734	green3	2	0.70929	1.4076
MGH54_P12_F01	0.0223107408998	green3	2	0.48852	1.0503
MGH54_P12_F02	NA	black	0	0	1.025
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	0	1.3651
MGH54_P12_F05	-0.580623291419	red	1	0.54794	4.084
MGH54_P12_F06	NA	black	0	0.40272	0
MGH54_P12_F07	NA	black	0	3.7179	0
MGH54_P12_F08	NA	black	0	0.43936	0
MGH54_P12_F09	NA	black	0	0.24001	0
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	-0.895662035977	red	1	0.21288	2.8416
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	1.7347
MGH54_P12_G02	NA	black	0	1.3132	0
MGH54_P12_G03	NA	black	0	0	0
MGH54_P12_G04	NA	black	0	0	0.7137
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	1.8647	0
MGH54_P12_G08	NA	black	0	0	0.34028
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	NA	black	0	0.38626	0
MGH54_P12_G11	0.261445405249	green3	2	0.28214	0.51501
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	1.4185
MGH54_P12_H03	0.270529453846	green3	2	0.32077	0.41143
MGH54_P12_H04	NA	black	0	0	2.6455
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	NA	black	0	0	0.55778
MGH54_P12_H07	NA	black	0	0.26784	0
MGH54_P12_H09	3.28860589198	black	0	1.7044	4.3713
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	NA	black	0	0	0.36401
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	-0.231913993089	green3	2	0.1865	1.5941
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	0.495130604153	green3	2	0.16607	0.21164
MGH54_P9_A06	NA	black	0	0	4.3561
MGH54_P9_A07	NA	black	0	0	0.22527
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0.301	0
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	0.51904	0
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	0.29278	0
MGH54_P9_B02	NA	black	0	0	2.2534
MGH54_P9_B03	-0.364916795629	green3	2	0.26303	1.9561
MGH54_P9_B04	NA	black	0	1.7879	0
MGH54_P9_B05	NA	black	0	0	3.1099
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0.21288	0
MGH54_P9_B10	NA	black	0	0	1.5922
MGH54_P9_B11	0.138980488036	green3	2	0.4957	0.34823
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	3.0851
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	0.90149
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	-0.0153592933798	green3	2	0.24975	1.1941
MGH54_P9_C08	NA	black	0	0.27023	0
MGH54_P9_C09	NA	black	0	0.88206	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0.29278	0
MGH54_P9_C12	-0.125976690474	green3	2	0.20914	1.4093
MGH54_P9_D01	NA	black	0	0	1.441
MGH54_P9_D03	NA	black	0	0.37407	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0.3584	0
MGH54_P9_D07	NA	black	0	0	0
MGH54_P9_D08	-0.288235537558	green3	2	0.28333	1.8254
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	3.931
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0.35389	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0.85997	0
MGH54_P9_E04	NA	black	0	0.27501	0
MGH54_P9_E05	NA	black	0	0	2.3592
MGH54_P9_E06	NA	black	0	0	1.3561
MGH54_P9_E07	-0.259546274171	green3	2	0.25217	1.7185
MGH54_P9_E08	0.208582319815	green3	2	0.28333	0.64801
MGH54_P9_E09	0.368002155083	green3	2	0.22774	0.35952
MGH54_P9_E10	-1.24486107007	black	0	0.28806	3.7986
MGH54_P9_E11	NA	black	0	0	1.0342
MGH54_P9_E12	NA	black	0	0	0.74588
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	0.68975
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0.26424	0
MGH54_P9_F07	NA	black	0	0	0.81885
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0.64801
MGH54_P9_F10	NA	black	0	0	1.2522
MGH54_P9_F11	NA	black	0	0	0.61353
MGH54_P9_F12	NA	black	0	0	1.7299
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	4.3436
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	-0.216806111199	green3	2	0.20163	1.5792
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0.41034
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.0419429299763	green3	2	1.201	1.2528
MGH54_P9_H04	NA	black	0	0	0.57337
MGH54_P9_H05	NA	black	0	0.24367	0
MGH54_P9_H06	NA	black	0	0	3.2149
MGH54_P9_H07	NA	black	0	0.17121	0
MGH54_P9_H08	NA	black	0	0	0.72334
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0.34255	0
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	-0.297154486607	green3	2	0.28924	1.8552
MGH54_P2_A05	0.0333673345611	green3	2	0.24489	1.0875
MGH54_P2_A06	-0.713168289797	red	1	0.16736	2.4054
MGH54_P2_A10	NA	black	0	0	0
MGH54_P2_B03	NA	black	0	5.034	0
MGH54_P2_B04	NA	black	0	0	0.56755
MGH54_P2_B06	NA	black	0	0	0
MGH54_P2_B09	NA	black	0	0	1.0151
MGH54_P2_B10	NA	black	0	0	1.0621
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	0	0.24123
MGH54_P2_C02	-0.179872242602	green3	2	0.29748	1.5965
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	-0.0832677716876	green3	2	0.1903	1.3185
MGH54_P2_C09	NA	black	0	0	1.751
MGH54_P2_C10	NA	black	0	0	1.3346
MGH54_P2_C11	0.229384726004	green3	2	0.15445	0.73985
MGH54_P2_D01	0.0476872575337	green3	2	0.1865	1.0676
MGH54_P2_D02	NA	black	0	0	0.95308
MGH54_P2_D03	NA	black	0	0	0.41792
MGH54_P2_D04	0.837921082745	green3	2	2.1047	1.7437
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	0.0203898500413	green3	2	0.49365	1.0573
MGH54_P2_E03	NA	black	0	0	3.9986
MGH54_P2_E04	-0.812990091992	red	1	0.2558	2.8331
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	1.8635
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	-0.00152571102759	green3	2	0.14143	1.1609
MGH54_P2_F05	NA	black	0	0	2.0201
MGH54_P2_F06	NA	black	0	0	0.98477
MGH54_P2_F08	NA	black	0	0	4.6195
MGH54_P2_F10	NA	black	0	0	1.0827
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	2.1496
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	1.0093
MGH54_P2_G08	NA	black	0	0	2.883
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	0.39177
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	2.4308
MGH54_P2_H09	0.562525892541	green3	2	0.011496	0.34369
MGH54_P2_H11	NA	black	0	0	2.4093
MGH54_P5_A02	NA	black	0	0.44042	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	0.192187101131	green3	2	0.22774	0.75018
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	-0.672914748068	red	1	0.14012	2.2821
MGH54_P5_A07	NA	black	0	0	0.92448
MGH54_P5_A08	NA	black	0	0.24123	0
MGH54_P5_A09	NA	black	0	0	0.6107
MGH54_P5_A10	NA	black	0	0	0.68527
MGH54_P5_A11	-3.60754894251	black	0	3.9987	0.22897
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	0.80735
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	1.4016
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	0.133752599941	green3	2	0.22897	0.87578
MGH54_P5_B10	NA	black	0	0	0
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0	0.97306
MGH54_P5_C01	NA	black	0	0	0.69866
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	1.515
MGH54_P5_C05	NA	black	0	0	1.5261
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	0.428802552162	green3	2	0.19912	0.28214
MGH54_P5_C08	NA	black	0	0	3.0472
MGH54_P5_C09	NA	black	0	2.1296	0
MGH54_P5_C10	NA	black	0	0	1.3657
MGH54_P5_C11	0.26287896244	green3	2	0.22157	0.60312
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0.36737	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0.83915
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	1.3306
MGH54_P5_D06	NA	black	0	0	1.8371
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	0.31499
MGH54_P5_D10	0.330760252545	green3	2	0.27381	0.35389
MGH54_P5_D11	NA	black	0	0	1.1865
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	-0.533431382722	red	1	0.25822	2.2919
MGH54_P5_E02	NA	black	0	0	0.4049
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	0.414632377605	green3	2	0.21537	0.27977
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	2.7575
MGH54_P5_E07	0.0674168215213	green3	2	0.19283	1.0279
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0.12565	0
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	0	0
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	NA	black	0	0	0
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.25822	0
MGH54_P5_F08	-0.128440890262	green3	2	0.2916	1.4694
MGH54_P5_F10	-0.140218275744	green3	2	0.21537	1.441
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0.23756	0
MGH54_P5_G01	NA	black	0	0.18777	0
MGH54_P5_G02	NA	black	0	0.25822	0
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	NA	black	0	0.32423	0
MGH54_P5_G05	NA	black	0	0	1.8536
MGH54_P5_G06	NA	black	0	0	1.3161
MGH54_P5_G07	NA	black	0	0	0.88518
MGH54_P5_G08	NA	black	0	0	3.4813
