Cell_name	Zvalue	Color	Cluster	NANOG	STAT3
MGH54_P11_D08	-0.172438394666	red	1	0.67356	3.2684
MGH54_P11_D09	0.764889732139	red	1	1.4636	4.5508
MGH54_P11_D10	NA	black	0	0.31383	0
MGH54_P11_D11	-4.59122017748	black	0	4.0297	0.17121
MGH54_P11_D12	-0.245942193962	red	1	1.119	0.58207
MGH54_P11_E01	NA	black	0	0	3.1493
MGH54_P11_E02	-0.169263959054	red	1	0.82538	4.4213
MGH54_P11_E03	-0.104331097027	red	1	0.96864	0.23879
MGH54_P11_E04	NA	black	0	0	0.26183
MGH54_P11_E05	0.0217060963622	red	1	0.87342	0.60312
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0	0.39835
MGH54_P11_E08	0.673517900389	red	1	0.3505	0.29396
MGH54_P11_E09	-0.0168171505749	red	1	0.89995	0.14535
MGH54_P11_E10	-0.216981811538	red	1	0.78492	4.3401
MGH54_P11_E11	NA	black	0	0.43403	0
MGH54_P11_E12	5.00290533307	black	0	3.7062	5.2074
MGH54_P11_F01	NA	black	0	0.87106	0
MGH54_P11_F02	0.0570086210695	red	1	1.473	2.4359
MGH54_P11_F03	NA	black	0	1.0391	0
MGH54_P11_F04	0.508926901935	red	1	0.49774	0.22157
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	1.1583
MGH54_P11_F07	0.427899096109	red	1	0.5568	0.2461
MGH54_P11_F08	-0.0477489888499	red	1	1.0861	1.8388
MGH54_P11_F09	NA	black	0	0	0.77062
MGH54_P11_F10	0.142601092367	red	1	0.76808	0.46884
MGH54_P11_F11	NA	black	0	0.15704	0
MGH54_P11_F12	NA	black	0	0	5.1916
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	0.595061769606	red	1	1.5509	3.7697
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0.84479	0
MGH54_P11_G05	-0.00471707328031	red	1	0.89375	0.32077
MGH54_P11_G06	-0.404252234733	red	1	0.64893	4.3394
MGH54_P11_G07	NA	black	0	0	0.14405
MGH54_P11_G08	0.114889800192	red	1	1.2473	2.8098
MGH54_P11_G09	0.368676306785	red	1	0.54696	0.59072
MGH54_P11_G10	0.268876772566	red	1	1.1349	4.4332
MGH54_P11_G11	NA	black	0	0	0.10434
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	1.025	0
MGH54_P11_H02	NA	black	0	0	3.1658
MGH54_P11_H03	-0.805529839577	red	1	0.57531	5.4587
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0.5568	0
MGH54_P11_H06	NA	black	0	0.31615	0
MGH54_P11_H07	0.0650279412185	red	1	0.27143	2.0538
MGH54_P11_H08	NA	black	0	0.64893	0
MGH54_P11_H09	-0.171250057698	red	1	1.0766	0.79577
MGH54_P11_H10	NA	black	0	1.2449	0
MGH54_P11_H11	0.617524720767	red	1	0.41034	0.23389
MGH54_P11_H12	-3.86703735886	black	0	3.4775	0.09356
MGH54_P12_A01	NA	black	0	2.2443	0
MGH54_P12_A02	-0.0446834537923	red	1	0.69243	2.5358
MGH54_P12_A03	-0.485506658677	red	1	1.2951	0.42008
MGH54_P12_A04	-1.30172898207	red	1	1.9467	0.40926
MGH54_P12_A05	-0.0172959079431	red	1	0.9396	4.8153
MGH54_P12_A06	NA	black	0	0	3.6273
MGH54_P12_A07	NA	black	0	0	0.50182
MGH54_P12_A08	0.211041038832	red	1	0.71721	0.36401
MGH54_P12_A09	-0.660864947844	red	1	0.24975	3.6905
MGH54_P12_A10	-0.0539775577477	red	1	1.0342	1.6007
MGH54_P12_A11	NA	black	0	1.4563	0
MGH54_P12_B01	-0.265218061357	red	1	0.71721	4.0648
MGH54_P12_B02	0.792595157195	red	1	1.4179	4.8837
MGH54_P12_B03	NA	black	0	0	4.6127
MGH54_P12_B04	-0.0471759533574	red	1	0.90535	4.2218
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	0.795310183502	red	1	0.22651	0.36625
MGH54_P12_B07	-0.21654230902	red	1	0.56169	3.1355
MGH54_P12_B08	-0.00904670657453	red	1	0.89995	0.4782
MGH54_P12_B09	-0.170629062593	red	1	0.53804	2.9032
MGH54_P12_B10	0.077060626184	red	1	0.83107	0.15056
MGH54_P12_B11	0.818427432636	red	1	0.25096	0.23634
MGH54_P12_C01	NA	black	0	0	3.7438
MGH54_P12_C02	NA	black	0	0	3.588
MGH54_P12_C03	-0.420591786791	red	1	1.4297	1.0559
MGH54_P12_C04	NA	black	0	3.6861	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	5.0041
MGH54_P12_C07	NA	black	0	0	2.5683
MGH54_P12_C08	0.10264770438	red	1	1.0656	3.4308
MGH54_P12_C09	NA	black	0	0.66084	0
MGH54_P12_C11	-0.222745532944	red	1	1.8734	1.9449
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0.79494
MGH54_P12_D02	NA	black	0	4.0721	0
MGH54_P12_D04	NA	black	0	1.3967	0
MGH54_P12_D05	-0.197491481405	red	1	0.56852	3.0736
MGH54_P12_D06	-0.673617022644	red	1	0.37629	4.0527
MGH54_P12_D07	0.931129422733	red	1	0.17887	0.1865
MGH54_P12_D08	0.631670541803	red	1	0.338	0.46048
MGH54_P12_D09	-0.0463513035319	red	1	0.89375	3.8759
MGH54_P12_D10	-0.259861499217	red	1	0.82863	5.3511
MGH54_P12_D11	0.227810006343	red	1	1.0718	5.2854
MGH54_P12_D12	NA	black	0	0	2.3051
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0	1.1928
MGH54_P12_E03	NA	black	0	0.76129	0
MGH54_P12_E04	-0.731977434485	red	1	1.5079	0.45418
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	0.0157843838374	red	1	0.85758	1.7748
MGH54_P12_E08	0.086198767381	red	1	1.0043	4.529
MGH54_P12_E09	NA	black	0	0.87657	0
MGH54_P12_E10	-0.0120948036276	red	1	0.92979	4.0686
MGH54_P12_E11	-0.161396925918	red	1	0.73639	3.5011
MGH54_P12_E12	-0.03669437577	red	1	0.69688	2.4877
MGH54_P12_F01	0.578921179723	red	1	1.2928	4.8688
MGH54_P12_F02	NA	black	0	0	0.25459
MGH54_P12_F03	-0.0406212335983	red	1	0.90304	3.9864
MGH54_P12_F04	NA	black	0	0	0.33113
MGH54_P12_F05	NA	black	0	1.3741	0
MGH54_P12_F06	-0.0291974729589	red	1	0.63599	2.3896
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	-0.381418858771	red	1	1.1706	0.18523
MGH54_P12_F09	-0.158796846788	red	1	0.82944	4.3711
MGH54_P12_F10	NA	black	0	0	0.48852
MGH54_P12_F11	-3.11855082538	black	0	3.1949	0.29396
MGH54_P12_F12	1.47700060563	red	1	2.3337	3.9548
MGH54_P12_G01	1.39710197708	green3	2	1.8508	4.6791
MGH54_P12_G02	NA	black	0	0	4.7697
MGH54_P12_G03	0.182334264493	red	1	0.74588	0.2857
MGH54_P12_G04	NA	black	0	0	0.25338
MGH54_P12_G05	NA	black	0	0	4.7014
MGH54_P12_G06	NA	black	0	3.9563	0
MGH54_P12_G07	NA	black	0	0	0.32308
MGH54_P12_G08	0.139750812475	red	1	0.69064	1.2172
MGH54_P12_G09	-0.26772467497	red	1	0.50995	3.206
MGH54_P12_G10	-0.289230755132	red	1	0.69955	4.0812
MGH54_P12_G11	-0.0459002931322	red	1	0.49467	2.389
MGH54_P12_H01	NA	black	0	0	1.5955
MGH54_P12_H02	0.138768567624	red	1	1.2191	2.99
MGH54_P12_H03	0.461182717111	red	1	0.53007	0.24975
MGH54_P12_H04	NA	black	0	0	0.17505
MGH54_P12_H05	NA	black	0	0	2.8438
MGH54_P12_H06	0.525924850974	red	1	0.30801	0.83915
MGH54_P12_H07	0.459869696261	red	1	0.53804	0.20789
MGH54_P12_H09	NA	black	0	0.34483	0
MGH54_P12_H10	NA	black	0	0	0.1177
MGH54_P12_H11	-0.240403496983	red	1	0.49876	3.0853
MGH54_P9_A01	-0.0124393573345	red	1	0.92752	1.4141
MGH54_P9_A02	NA	black	0	0	2.4774
MGH54_P9_A03	0.158442959581	red	1	1.0656	4.2264
MGH54_P9_A04	NA	black	0	0	1.2928
MGH54_P9_A05	NA	black	0	1.1124	0
MGH54_P9_A06	-0.160349811983	red	1	0.71633	3.3834
MGH54_P9_A07	NA	black	0	0	4.6156
MGH54_P9_A08	NA	black	0	1.7084	0
MGH54_P9_A09	-0.166965999055	red	1	0.50589	2.8371
MGH54_P9_A10	-0.803307152973	red	1	0.46362	4.7631
MGH54_P9_A11	-0.0980640423857	red	1	0.84077	3.8144
MGH54_P9_A12	NA	black	0	0	1.0093
MGH54_P9_B01	0.106706186442	red	1	0.80735	0.22404
MGH54_P9_B02	NA	black	0	0	2.1545
MGH54_P9_B03	NA	black	0	0	3.5618
MGH54_P9_B04	-0.126342478737	red	1	0.76808	3.4263
MGH54_P9_B05	4.00705368061	black	0	3.8232	4.5581
MGH54_P9_B06	-0.175641959049	red	1	1.0433	0.46989
MGH54_P9_B07	0.339237126847	red	1	0.63506	0.16864
MGH54_P9_B10	NA	black	0	0.47197	0
MGH54_P9_B11	NA	black	0	0.63691	0
MGH54_P9_B12	NA	black	0	0.97379	0
MGH54_P9_C01	NA	black	0	0	0.3505
MGH54_P9_C02	NA	black	0	0	4.2341
MGH54_P9_C03	NA	black	0	0	0.37851
MGH54_P9_C04	NA	black	0	0.68077	0
MGH54_P9_C05	1.79083609375	black	0	3.355	3.5232
MGH54_P9_C06	NA	black	0	3.102	0
MGH54_P9_C07	NA	black	0	0.4489	0
MGH54_P9_C08	0.120307447695	red	1	0.79743	0.20914
MGH54_P9_C09	NA	black	0	0.96273	0
MGH54_P9_C10	0.183189365648	red	1	1.7523	2.6325
MGH54_P9_C11	NA	black	0	0	0.59741
MGH54_P9_C12	NA	black	0	0	0.16092
MGH54_P9_D01	-0.342462796458	red	1	0.6581	4.0961
MGH54_P9_D03	0.122616081478	red	1	0.79327	0.27977
MGH54_P9_D04	-0.413524661277	red	1	0.64432	4.353
MGH54_P9_D05	0.592192333202	red	1	0.43829	0.19661
MGH54_P9_D07	-0.185108452952	red	1	1.1283	1.0165
MGH54_P9_D08	NA	black	0	0.81721	0
MGH54_P9_D09	NA	black	0	0.46884	0
MGH54_P9_D10	-0.255309027314	red	1	0.61824	3.4791
MGH54_P9_D11	NA	black	0	0	0.64062
MGH54_P9_D12	NA	black	0	0	0.3173
MGH54_P9_E01	0.156299555564	red	1	1.1316	3.4611
MGH54_P9_E02	NA	black	0	1.692	0
MGH54_P9_E03	-0.0256775869666	red	1	0.97893	1.6915
MGH54_P9_E04	0.11751426158	red	1	0.79909	0.22404
MGH54_P9_E05	NA	black	0	0	0.7031
MGH54_P9_E06	NA	black	0	0.76043	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0.45943	0
MGH54_P9_E10	NA	black	0	0	0.2228
MGH54_P9_E11	NA	black	0	2.7329	0
MGH54_P9_E12	NA	black	0	0.52206	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0.41034
MGH54_P9_F03	0.191383804951	red	1	0.72857	0.42975
MGH54_P9_F04	NA	black	0	1.7386	0
MGH54_P9_F05	-0.462923132069	red	1	0.39726	3.5445
MGH54_P9_F06	-0.527459446334	red	1	0.44679	3.8718
MGH54_P9_F07	-0.112819519716	red	1	0.49672	2.6311
MGH54_P9_F08	0.128367823517	red	1	0.78157	0.44679
MGH54_P9_F09	0.121533797078	red	1	1.099	3.3657
MGH54_P9_F10	NA	black	0	0.73552	0
MGH54_P9_F11	-0.292222905634	red	1	0.73466	4.3798
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	0.29978939694	red	1	0.51096	1.0377
MGH54_P9_G02	NA	black	0	1.3386	0
MGH54_P9_G03	4.59793144178	black	0	4.5469	4.4223
MGH54_P9_G04	NA	black	0	0	0.24732
MGH54_P9_G05	NA	black	0	1.2827	0
MGH54_P9_G06	0.463938971688	red	1	0.43616	0.66357
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	0.00915504651572	red	1	0.94411	3.5937
MGH54_P9_G09	NA	black	0	0	5.0851
MGH54_P9_G10	-0.49529698009	red	1	0.54498	4.147
MGH54_P9_G12	-0.246082533475	red	1	0.75189	4.2253
MGH54_P9_H01	NA	black	0	0.80818	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.245471540339	red	1	1.5768	1.7194
MGH54_P9_H04	-0.707122471968	red	1	0.57046	5.066
MGH54_P9_H05	0.0179338976819	red	1	0.99422	2.6257
MGH54_P9_H06	NA	black	0	0.76977	0
MGH54_P9_H07	NA	black	0	0	0.57337
MGH54_P9_H08	-1.21482365835	red	1	0.36961	5.3916
MGH54_P9_H09	NA	black	0	0.50284	0
MGH54_P9_H10	-0.810047890733	red	1	0.63599	6.0071
MGH54_P9_H11	0.665383441568	red	1	0.36961	0.2461
MGH54_P9_H12	NA	black	0	0	0
MGH54_P2_A05	-0.193894665233	red	1	1.0711	0.57821
MGH54_P2_A06	-0.568387366673	red	1	0.2916	3.5717
MGH54_P2_A10	8.48641767176e-05	red	1	0.91303	2.1405
MGH54_P2_B03	0.115330123322	red	1	0.62574	1.5998
MGH54_P2_B04	NA	black	0	1.1953	0
MGH54_P2_B06	-0.439853006469	red	1	0.50995	3.8077
MGH54_P2_B09	NA	black	0	0	3.275
MGH54_P2_B10	NA	black	0	0.25942	0
MGH54_P2_B11	NA	black	0	0	1.4536
MGH54_P2_C01	0.72536438464	red	1	0.32539	0.23389
MGH54_P2_C02	0.0133447054597	red	1	0.98039	2.591
MGH54_P2_C04	2.54735818619	black	0	2.2048	5.4641
MGH54_P2_C05	0.281983030227	red	1	0.66175	0.33457
MGH54_P2_C09	0.127841558556	red	1	1.0314	4.5734
MGH54_P2_C10	-0.239722812282	red	1	0.74674	4.1343
MGH54_P2_C11	NA	black	0	0	0.10434
MGH54_P2_D01	NA	black	0	0.48749	0
MGH54_P2_D02	NA	black	0	0	1.4281
MGH54_P2_D03	NA	black	0	0.76043	0
MGH54_P2_D04	NA	black	0	0	2.877
MGH54_P2_E01	0.0239862596655	red	1	0.87027	0.90149
MGH54_P2_E02	-0.152529333489	red	1	0.7866	3.803
MGH54_P2_E03	NA	black	0	0.54597	0
MGH54_P2_E04	2.35869267993	black	0	3.7594	3.6945
MGH54_P2_E05	NA	black	0	0	3.8382
MGH54_P2_E08	0.384016937104	red	1	0.028569	1.5231
MGH54_P2_E11	3.53092173474	black	0	4.1116	4.1448
MGH54_P2_E12	0.500431193809	red	1	0.48749	0.31034
MGH54_P2_F05	-2.99862950659	black	0	2.9575	0.13356
MGH54_P2_F06	NA	black	0	0	0.49262
MGH54_P2_F08	0.0809694016788	red	1	0.41468	1.9675
MGH54_P2_F10	0.519444788885	red	1	0.34596	0.76214
MGH54_P2_F12	-0.483133194857	red	1	1.2863	0.38957
MGH54_P2_G02	0.188085482138	red	1	0.73292	0.40926
MGH54_P2_G06	0.191591293156	red	1	0.58976	1.2875
MGH54_P2_G07	NA	black	0	0	1.4579
MGH54_P2_G08	-0.409408881889	red	1	0.62854	4.2357
MGH54_P2_G11	NA	black	0	1.0356	0
MGH54_P2_G12	NA	black	0	0	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	-1.15432379845	red	1	0.001442	4.0842
MGH54_P2_H09	1.45435676377	green3	2	2.1509	4.1652
MGH54_P2_H11	NA	black	0	0.67987	0
MGH54_P5_A02	NA	black	0	0	0.0057593
MGH54_P5_A03	0.695682206119	red	1	0.30918	0.37295
MGH54_P5_A04	-0.675799429872	red	1	0.46571	4.3909
MGH54_P5_A05	0.490190527521	red	1	0.49876	0.29514
MGH54_P5_A06	0.325239996689	red	1	0.65168	0.10836
MGH54_P5_A07	0.0159625329485	red	1	0.99494	2.5785
MGH54_P5_A08	1.57421943266	black	0	1.9738	4.666
MGH54_P5_A09	-0.471367522465	red	1	0.24732	3.2702
MGH54_P5_A10	-0.485255692214	red	1	0.49365	3.9013
MGH54_P5_A11	NA	black	0	1.005	0
MGH54_P5_A12	-0.426759932463	red	1	1.2277	0.32193
MGH54_P5_B02	NA	black	0	0	4.5121
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	0.00817488443848	red	1	0.88206	0.18396
MGH54_P5_B06	-0.0803694418498	red	1	0.56071	2.5697
MGH54_P5_B07	-0.585980999463	red	1	0.36177	3.7824
MGH54_P5_B08	NA	black	0	0.35952	0
MGH54_P5_B09	0.771290809915	red	1	0.34823	0.0086303
MGH54_P5_B10	-0.0645849975992	red	1	0.94186	0.32998
MGH54_P5_B11	0.0739028675347	red	1	0.82863	0.4351
MGH54_P5_B12	NA	black	0	0.33113	0
MGH54_P5_C01	0.409738160467	red	1	0.57337	0.2302
MGH54_P5_C02	NA	black	0	2.1509	0
MGH54_P5_C03	0.10605697631	red	1	0.80653	0.27143
MGH54_P5_C04	0.0298657795299	red	1	0.584	2.0881
MGH54_P5_C05	NA	black	0	0.96421	0
MGH54_P5_C06	NA	black	0	0	5.6133
MGH54_P5_C07	NA	black	0	0.90535	0
MGH54_P5_C08	-0.167535741025	red	1	0.7137	3.4177
MGH54_P5_C09	-0.0269812531391	red	1	0.83026	2.6949
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	0.287199985842	red	1	0.41468	1.3144
MGH54_P5_C12	NA	black	0	0.51096	0
MGH54_P5_D01	-0.323262949191	red	1	0.60122	3.7153
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	-0.247385105779	red	1	0.51602	3.1468
MGH54_P5_D04	-0.641847094597	red	1	0.47923	4.3453
MGH54_P5_D05	-1.44410531454	black	0	0.20664	5.1738
MGH54_P5_D06	0.0324394009523	red	1	0.97085	3.5858
MGH54_P5_D08	NA	black	0	0.63506	0
MGH54_P5_D09	2.653480941	black	0	3.788	3.8435
MGH54_P5_D10	0.250724405441	red	1	0.67897	0.41792
MGH54_P5_D11	0.300755754998	red	1	0.4782	1.1276
MGH54_P5_D12	-0.459116737209	red	1	0.30568	3.341
MGH54_P5_E01	-0.145076943917	red	1	0.99711	0.20038
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0.28806
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	0.13488
MGH54_P5_E06	-0.348915480177	red	1	1.2473	0.74071
MGH54_P5_E07	NA	black	0	0	0.56169
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	0.224247499567	red	1	0.72596	0.094912
MGH54_P5_E10	0.221753241479	red	1	0.71984	0.21537
MGH54_P5_E11	NA	black	0	0	2.6686
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	3.092
MGH54_P5_F02	NA	black	0	0	0.17377
MGH54_P5_F03	0.570713336207	red	1	0.46571	0.14143
MGH54_P5_F04	NA	black	0	0	5.5677
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	0.731659252183	red	1	0.28214	0.36177
MGH54_P5_F07	0.306845531252	red	1	0.6581	0.18142
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	-0.0640167980699	red	1	0.83996	3.3323
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	0.35163
MGH54_P5_G01	NA	black	0	0.91303	0
MGH54_P5_G02	NA	black	0	0.70221	0
MGH54_P5_G03	0.480971706186	red	1	0.48027	0.42331
MGH54_P5_G04	0.26302572069	red	1	1.159	4.1105
MGH54_P5_G05	-0.175436811538	red	1	0.71984	3.503
MGH54_P5_G06	0.657968043426	red	1	0.36065	0.30334
MGH54_P5_G07	-0.103924231094	red	1	0.96717	0.21661
MGH54_P5_G08	NA	black	0	0	0.14666
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	-0.44892780185	red	1	0.54003	3.9562
MGH54_P5_G11	NA	black	0	0.65992	0
MGH54_P5_G12	-4.12362422633	black	0	3.9316	0.32884
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	NA	black	0	0	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	0.918082190777	red	1	0.079975	0.46048
MGH54_P5_H05	-0.137375469092	red	1	1	0.32998
MGH54_P5_H06	-0.385580502232	red	1	1.9594	1.7416
MGH54_P5_H07	-0.85668249264	red	1	1.8695	0.94486
MGH54_P5_H08	0.0727157642769	red	1	0.40817	1.9957
MGH54_P5_H09	0.00501564120007	red	1	1.0151	2.3303
MGH54_P5_H10	-0.0623567732241	red	1	0.76553	2.8436
MGH54_P5_H11	0.0204429408133	red	1	1.2798	2.3536
MGH54_P5_H12	NA	black	0	0.44042	0
MGH54_P13_A02	NA	black	0	0	3.4273
MGH54_P13_A03	NA	black	0	0.36177	0
MGH54_P13_A04	NA	black	0	0	0.70044
MGH54_P13_A05	0.100597370183	red	1	0.80571	0.43936
MGH54_P13_A06	NA	black	0	0	3.2443
MGH54_P13_A07	-0.587149728022	red	1	1.3231	0.19409
MGH54_P13_A09	0.288533448472	red	1	0.60122	0.72072
MGH54_P13_A10	NA	black	0	0	0.23266
MGH54_P13_A11	NA	black	0	0	2.7966
MGH54_P13_B01	-0.963548266876	red	1	2.892	1.6121
MGH54_P13_B02	NA	black	0	0	0.49672
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	0.455514135863	red	1	1.4436	3.6511
MGH54_P13_B05	-0.205648788455	red	1	1.4324	1.6731
MGH54_P13_B06	NA	black	0	0.95457	0
MGH54_P13_B07	NA	black	0	0	3.6869
MGH54_P13_B08	-0.42919748456	red	1	0.71105	4.9722
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0.81229	0
MGH54_P13_B12	NA	black	0	0	0.62106
MGH54_P13_C01	NA	black	0	0	4.867
MGH54_P13_C02	1.52410746907	black	0	3.6705	3.2593
MGH54_P13_C03	0.0795162418876	red	1	0.45101	1.9546
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	3.6015
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	-0.0557639144399	red	1	0.87971	3.7672
MGH54_P13_C09	1.08597067894	red	1	1.7312	4.415
MGH54_P13_C10	NA	black	0	0	0.301
MGH54_P13_C11	NA	black	0	0	4.1901
MGH54_P13_C12	NA	black	0	0	3.7137
MGH54_P13_D01	NA	black	0	0	0.68347
MGH54_P13_D02	NA	black	0	0.6663	0
MGH54_P13_D03	NA	black	0	0	3.7964
MGH54_P13_D04	-2.18623936652	black	0	2.5917	0.36513
MGH54_P13_D05	NA	black	0	1.5246	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	-4.12226927053	black	0	3.8916	0.29983
MGH54_P13_D10	1.45945892884	green3	2	3.5195	3.262
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	2.4893
MGH54_P13_E01	NA	black	0	0	1.905
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	-0.169063763919	red	1	0.84077	4.6661
MGH54_P13_E04	-0.16339536113	red	1	1.2376	1.5079
MGH54_P13_E05	NA	black	0	0.50182	0
MGH54_P13_E06	-0.180102800246	red	1	0.419	2.7674
MGH54_P13_E07	-0.103347790608	red	1	0.83996	3.8722
MGH54_P13_E08	NA	black	0	0	3.2576
MGH54_P13_E09	0.353516037106	red	1	1.406	3.4186
MGH54_P13_E10	0.344376420106	red	1	2.6911	2.6466
MGH54_P13_E11	NA	black	0	0	3.516
MGH54_P13_E12	NA	black	0	0.38847	0
MGH54_P13_F01	-0.00118381018051	red	1	0.93433	3.7357
MGH54_P13_F02	NA	black	0	0	3.1947
MGH54_P13_F03	0.431803937549	red	1	0.56949	0.14012
MGH54_P13_F04	0.56214680135	red	1	1.4678	3.9079
MGH54_P13_F05	NA	black	0	0	4.114
MGH54_P13_F06	0.589968242807	red	1	2.844	2.8286
MGH54_P13_F07	NA	black	0	0.72683	0
MGH54_P13_F08	2.58440277455	black	0	4.7414	3.511
MGH54_P13_F09	-0.230325504922	red	1	0.29631	2.7759
MGH54_P13_F10	0.30435992755	red	1	0.67265	0.042644
MGH54_P13_F11	-2.97536112595	black	0	3.0602	0.25942
MGH54_P13_F12	NA	black	0	0	0.3505
MGH54_P13_G01	0.329346061994	red	1	0.55287	0.74932
MGH54_P13_G02	0.679293681278	red	1	0.37851	0.16607
MGH54_P13_G03	NA	black	0	0	1.4515
MGH54_P13_G05	-0.335827995487	red	1	0.60027	3.7656
MGH54_P13_G06	-0.393420750277	red	1	1.3386	0.89918
MGH54_P13_G07	NA	black	0	0	2.7725
MGH54_P13_G08	NA	black	0	0	2.7368
MGH54_P13_G09	NA	black	0	0	1.211
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0.23511
MGH54_P13_G12	NA	black	0	0	3.8332
MGH54_P13_H02	0.536037106611	red	1	0.48027	0.20289
MGH54_P13_H03	-0.136436376532	red	1	1.0158	0.54498
MGH54_P13_H04	0.0315777456542	red	1	0.86473	0.37962
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.32193
MGH54_P13_H07	-0.670883737276	red	1	0.43829	4.2636
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0.4678	0
MGH54_P13_H10	NA	black	0	0.52707	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	NA	black	0	0	4.1931
MGH60_P4_A02	-0.558187451212	red	1	1.4839	0.81803
MGH60_P4_A03	NA	black	0	0	0.23634
MGH60_P4_A04	-0.351078588496	red	1	0.74244	4.8338
MGH60_P4_A05	-0.866749939582	red	1	0.61353	6.0119
MGH60_P4_A06	-0.297878696224	red	1	0.70044	4.1376
MGH60_P4_A07	0.400169634228	red	1	0.42761	0.91073
MGH60_P4_A08	-0.33104478315	red	1	0.76638	4.9775
MGH60_P4_A09	0.0365590170168	red	1	1.0538	2.6785
MGH60_P4_A10	-0.0709162653088	red	1	0.66175	2.6519
MGH60_P4_A11	-0.547564519978	red	1	0.72944	5.8328
MGH60_P4_A12	NA	black	0	0	3.1546
MGH60_P4_B01	NA	black	0	0	0.33342
MGH60_P4_B02	NA	black	0	2.1545	0
MGH60_P4_B03	NA	black	0	0	1.2792
MGH60_P4_B04	0.553379321133	red	1	1.2253	5.4523
MGH60_P4_B05	NA	black	0	0	1.5617
MGH60_P4_B06	NA	black	0	0	4.1522
MGH60_P4_B07	-0.0161115170521	red	1	1.0158	2.0122
MGH60_P4_B08	NA	black	0	1.1077	0
MGH60_P4_B09	-0.0191494152778	red	1	0.926	1.099
MGH60_P4_B10	0.352367891132	red	1	0.62667	0.15575
MGH60_P4_B11	NA	black	0	0	4.2297
MGH60_P4_B12	NA	black	0	0	0.22157
MGH60_P4_C01	-0.25919330303	red	1	0.67627	3.7663
MGH60_P4_C02	NA	black	0	1.175	0
MGH60_P4_C03	-0.0340134256735	red	1	0.90766	3.9474
MGH60_P4_C04	0.63527840802	red	1	0.28096	0.6173
MGH60_P4_C05	NA	black	0	0	4.5753
MGH60_P4_C06	NA	black	0	0	0.20038
MGH60_P4_C07	NA	black	0	0.27501	0
MGH60_P4_C09	-0.134673055609	red	1	0.2857	2.5368
MGH60_P4_C11	0.309147590338	red	1	1.1941	4.1387
