Cell_name	Zvalue	Color	Cluster	SSTR2	TP53
MGH54_P5_C06	NA	black	0	0.26424	0
MGH54_P5_C07	NA	black	0	0.26183	0
MGH54_P5_C08	-0.332157776395	red	1	0.40054	3.834
MGH54_P5_C09	NA	black	0	0	2.1535
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0.29748	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	2.5575
MGH54_P5_D03	NA	black	0	0.58015	0
MGH54_P5_D04	0.0384125652269	red	1	0.34255	2.6519
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0.32654
MGH54_P5_D09	NA	black	0	0	3.9267
MGH54_P5_D10	NA	black	0	4.7079	0
MGH54_P5_D11	0.0928782876799	red	1	0.67807	2.3827
MGH54_P5_D12	0.520627239074	red	1	0.46048	1.2041
MGH54_P5_E01	NA	black	0	0	5.5447
MGH54_P5_E02	NA	black	0	0.38294	0
MGH54_P5_E03	NA	black	0	0	3.8549
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	3.9388
MGH54_P5_E06	NA	black	0	0	4.8213
MGH54_P5_E07	NA	black	0	0	5.8811
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0.20163
MGH54_P5_E10	-0.953017633818	red	1	0.33685	6.029
MGH54_P5_E11	0.351992303135	red	1	0.6173	1.5135
MGH54_P5_E12	NA	black	0	0	1.2654
MGH54_P5_F01	NA	black	0	0	4.5707
MGH54_P5_F02	NA	black	0	0	6.2569
MGH54_P5_F03	NA	black	0	0	5.2238
MGH54_P5_F04	NA	black	0	0.36961	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	4.0748
MGH54_P5_F07	-0.503933717119	red	1	0.25338	4.2212
MGH54_P5_F08	NA	black	0	0.24489	0
MGH54_P5_F10	NA	black	0	0	4.3867
MGH54_P5_F11	NA	black	0	2.6702	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0	3.0842
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	0.45207
MGH54_P5_G04	NA	black	0	0	6.2421
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	0.48646	0
MGH54_P5_G07	NA	black	0	0	3.2839
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	4.5633
MGH54_P5_G10	-0.852576601588	red	1	0.22404	5.2966
MGH54_P5_G11	NA	black	0	0	5.1924
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	1.2098
MGH54_P5_H02	NA	black	0	0	5.2233
MGH54_P5_H03	NA	black	0	0	4.5572
MGH54_P5_H04	0.899778921777	green3	2	0.32654	0.4351
MGH54_P5_H05	-0.227561890407	red	1	0.2302	3.3871
MGH54_P5_H06	-0.28773717529	red	1	0.26544	3.5799
MGH54_P5_H07	0.046713094524	red	1	3.6072	2.7268
MGH54_P5_H08	-0.180692919976	red	1	3.5121	2.3417
MGH54_P5_H09	NA	black	0	0	0
MGH54_P5_H10	NA	black	0	0	3.6145
MGH54_P5_H11	NA	black	0	0	1.3443
MGH54_P5_H12	NA	black	0	2.6978	0
MGH54_P13_A02	NA	black	0	0	0.584
MGH54_P13_A03	-0.595599305981	red	1	0.31383	4.6131
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0.5888	0
MGH54_P13_A06	NA	black	0	0	0
MGH54_P13_A07	NA	black	0	0	4.2539
MGH54_P13_A09	NA	black	0	0	0
MGH54_P13_A10	NA	black	0	0	3.5304
MGH54_P13_A11	NA	black	0	0	1.5748
MGH54_P13_B01	NA	black	0	3.6804	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.292135127684	red	1	0.76638	4.2425
MGH54_P13_B04	NA	black	0	0	2.3601
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	3.7345
MGH54_P13_B07	NA	black	0	0	5.3752
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0.70399	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	5.0289	0
MGH54_P13_C06	-0.199914134629	red	1	0.90997	4.0157
MGH54_P13_C07	NA	black	0	0	0
MGH54_P13_C09	NA	black	0	0	3.6791
MGH54_P13_C10	0.0608109020899	red	1	0.30801	2.5938
MGH54_P13_C11	NA	black	0	0	1.3329
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	-0.140656320144	red	1	0.53605	3.26
MGH54_P13_D02	NA	black	0	0.49672	0
MGH54_P13_D03	NA	black	0	0	3.7086
MGH54_P13_D04	-0.0549212601529	red	1	0.2302	2.9134
MGH54_P13_D05	NA	black	0	0	4.6009
MGH54_P13_D06	NA	black	0	0	3.2975
MGH54_P13_D07	NA	black	0	0	3.9081
MGH54_P13_D09	NA	black	0	0	2.9307
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	3.9671
MGH54_P13_D12	0.0502124214553	red	1	0.67987	2.5494
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	2.6299
MGH54_P13_E03	NA	black	0	0	1.3618
MGH54_P13_E04	NA	black	0	0	1.5636
MGH54_P13_E05	NA	black	0	0	3.6579
MGH54_P13_E06	NA	black	0	0	2.6208
MGH54_P13_E07	0.156820217511	red	1	0.8024	2.0377
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	3.8738
MGH54_P13_E10	-0.21769855733	red	1	0.27739	3.3817
MGH54_P13_E11	-0.633423058756	red	1	0.42761	5.0041
MGH54_P13_E12	NA	black	0	0	1.189
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	0.210716509196	red	1	0.07861	2.2813
MGH54_P13_F03	NA	black	0	0	3.9697
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	2.3306
MGH54_P13_F06	NA	black	0	0	3.5597
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	3.1005
MGH54_P13_F09	NA	black	0	0.21537	0
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	-0.352608198161	red	1	0.40599	3.9105
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0	5.0113
MGH54_P13_G03	NA	black	0	0	3.9928
MGH54_P13_G05	NA	black	0	0	2.4095
MGH54_P13_G06	NA	black	0	0	3.3376
MGH54_P13_G07	-2.83596622222	black	0	6.4914	0.55189
MGH54_P13_G08	NA	black	0	0	3.3061
MGH54_P13_G09	NA	black	0	0	2.7755
MGH54_P13_G10	-0.530952198378	red	1	3.4459	1.6884
MGH54_P13_G11	NA	black	0	0	1.3657
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	-0.461990389078	red	1	0.33571	4.1953
MGH54_P13_H03	NA	black	0	0.17887	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	4.8852
MGH54_P13_H06	NA	black	0	0	1.472
MGH54_P13_H07	NA	black	0	0	2.7251
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0.34369	0
MGH54_P13_H10	NA	black	0	0	1.9575
MGH54_P13_H11	NA	black	0	0	1.0538
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.212978085261	red	1	0.46571	3.4775
MGH60_P4_A04	NA	black	0	0.36737	0
MGH60_P4_A05	NA	black	0	6.0609	0
MGH60_P4_A06	0.0454177843496	red	1	1.6996	3.4174
MGH60_P4_A07	0.114742706749	red	1	0.3115	2.4439
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	2.929
MGH60_P4_A10	-1.8437873558	red	1	6.4131	1.2443
MGH60_P4_A11	-1.7553681938	red	1	4.6079	0.59932
MGH60_P4_A12	NA	black	0	0	4.0398
MGH60_P4_B01	NA	black	0	0	4.8183
MGH60_P4_B02	NA	black	0	0.68437	0
MGH60_P4_B03	NA	black	0	4.0165	0
MGH60_P4_B04	0.682369329449	red	1	0.39177	0.8679
MGH60_P4_B05	NA	black	0	0	4.7266
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	1.14023333752	green3	2	5.2699	3.6173
MGH60_P4_B08	2.22851036239	black	0	6.4841	4.0634
MGH60_P4_B09	NA	black	0	6.3091	0
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	0.941737385248	green3	2	0.29866	0.38294
MGH60_P4_B12	-0.188590605495	red	1	0.56755	3.4624
MGH60_P4_C01	-0.014253230024	red	1	0.27262	2.8045
MGH60_P4_C02	NA	black	0	0	3.506
MGH60_P4_C03	NA	black	0	0	1.7866
MGH60_P4_C04	-0.367285023288	red	1	0.25338	3.806
MGH60_P4_C05	-0.270721342732	red	1	0.25096	3.5211
MGH60_P4_C06	NA	black	0	0	2.8754
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	3.5101
MGH60_P4_C11	-1.10757593151	red	1	3.3201	0.40163
MGH60_P4_C12	-0.423800536702	red	1	0.21661	3.9388
MGH60_P4_D01	-0.453504286835	red	1	0.23511	4.0457
MGH60_P4_D02	NA	black	0	6.2621	0
MGH60_P4_D03	-0.128107110246	red	1	0.39067	3.1572
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	NA	black	0	0.92752	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	1.1084	0
MGH60_P4_D08	NA	black	0	0	4.7338
MGH60_P4_D10	NA	black	0	0.38405	0
MGH60_P4_D12	NA	black	0	0	5.0436
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	0.827111879656	green3	2	4.2169	3.6551
MGH60_P4_E03	NA	black	0	0.35952	0
MGH60_P4_E04	-0.699179693782	red	1	0.33914	5.0356
MGH60_P4_E05	NA	black	0	2.4131	0
MGH60_P4_E06	NA	black	0	0	2.1502
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	4.8246
MGH60_P4_F01	-2.19578467372	black	0	6.5047	1.0158
MGH60_P4_F02	NA	black	0	0	1.8484
MGH60_P4_F03	NA	black	0	0	0.57143
MGH60_P4_F04	NA	black	0	0	4.8458
MGH60_P4_F05	NA	black	0	0.52807	0
MGH60_P4_F06	NA	black	0	0.42331	0
MGH60_P4_F07	0.629083211868	red	1	0.57434	0.72072
MGH60_P4_F08	NA	black	0	0	1.3443
MGH60_P4_F09	NA	black	0	0	0.73552
MGH60_P4_F10	-0.317074288971	red	1	0.31383	3.7045
MGH60_P4_F11	NA	black	0	0	2.9082
MGH60_P4_F12	NA	black	0	0.65627	0
MGH60_P4_G01	NA	black	0	0.037031	0
MGH60_P4_G02	NA	black	0	0	0.31962
MGH60_P4_G03	NA	black	0	0	5.551
MGH60_P4_G04	-0.502838621174	red	1	0.20038	4.1532
MGH60_P4_G05	NA	black	0	0.75189	0
MGH60_P4_G06	3.02711581666	black	0	5.2884	5.2384
MGH60_P4_G07	-0.124516025753	red	1	0.34937	3.1332
MGH60_P4_G08	-0.231139980057	red	1	0.50589	3.5743
MGH60_P4_G09	NA	black	0	4.3304	0
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0.64432	0
MGH60_P4_G12	NA	black	0	0.37962	0
MGH60_P4_H01	NA	black	0	0.20664	0
MGH60_P4_H03	NA	black	0	3.5896	0
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	5.2303
MGH60_P4_H07	NA	black	0	0	5.3136
MGH60_P4_H08	NA	black	0	0	2.7388
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	3.8431
MGH60_P4_H11	-0.212051333208	red	1	1.9661	0.4678
MGH60_P4_H12	NA	black	0	0	1.8856
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0.65352	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	1.5685
MGH60_P5_A05	0.355771506477	red	1	6.404	2.8032
MGH60_P5_A06	NA	black	0	0.58015	0
MGH60_P5_A07	NA	black	0	0	3.7563
MGH60_P5_A08	NA	black	0	0.71633	0
MGH60_P5_A09	0.802025135545	green3	2	0.42546	0.50894
MGH60_P5_A10	NA	black	0	0	5.1658
MGH60_P5_A11	NA	black	0	5.0221	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	0
MGH60_P5_B03	NA	black	0	0	4.6109
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0.47923
MGH60_P5_B07	0.537910252873	red	1	6.1713	2.9564
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	-0.233736348503	red	1	0.58976	3.6645
MGH60_P5_B10	NA	black	0	5.7394	0
MGH60_P5_B12	NA	black	0	0	0.13619
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0	3.8507
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	4.0089
MGH60_P5_C06	NA	black	0	0	0.72072
MGH60_P5_C07	NA	black	0	0	3.8664
MGH60_P5_C08	NA	black	0	0	0.49262
MGH60_P5_C09	2.27249451947	black	0	4.7467	4.9269
MGH60_P5_C10	NA	black	0	0	4.2193
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	1.07998891464	green3	2	2.5507	5.755
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0	0.99567
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	4.9093	0
MGH60_P5_D07	NA	black	0	0	3.7615
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	1.80824223115	green3	2	4.6918	4.4993
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	-0.149054321323	red	1	1.0454	4.0068
MGH60_P5_E03	NA	black	0	0.23634	0
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	4.8172	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	5.9193	0
MGH60_P5_E09	1.25853150483	green3	2	3.6249	4.5916
MGH60_P5_E10	NA	black	0	0.39944	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.16479	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	4.7596	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	1.9411
MGH60_P5_F05	NA	black	0	4.1654	0
MGH60_P5_F06	NA	black	0	0	0.70221
MGH60_P5_F07	NA	black	0	0.42975	0
MGH60_P5_F08	NA	black	0	0	3.5492
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0.40926	0
MGH60_P5_F12	-0.379406827574	red	1	0.094912	3.7174
MGH60_P5_G01	0.73966578423	green3	2	0.19912	0.9855
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	0	0.61164
MGH60_P5_G06	NA	black	0	4.168	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	NA	black	0	0	2.9873
MGH60_P5_G11	NA	black	0	3.904	0
MGH60_P5_G12	NA	black	0	0	1.5296
MGH60_P5_H01	1.16785925488	green3	2	4.1793	4.0863
MGH60_P5_H02	0.816256210778	green3	2	5.4825	3.2836
MGH60_P5_H03	1.47067833069	green3	2	6.1105	3.6467
MGH60_P5_H04	-0.175292801125	red	1	0.28806	3.2629
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0.18142	0
MGH60_P5_H07	NA	black	0	0	1.0036
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	-0.466689613865	red	1	0.33228	4.2063
MGH60_P5_H10	-0.270903730819	red	1	0.4782	3.6955
MGH60_P5_H11	NA	black	0	0	1.434
MGH60_P5_H12	-1.43358813119	red	1	4.9247	1.1303
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	5.052	0
MGH60_P6_A03	NA	black	0	0	2.8272
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	NA	black	0	0	4.3535
MGH60_P6_A06	NA	black	0	0	3.236
MGH60_P6_A07	NA	black	0	0.68706	0
MGH60_P6_A08	-0.373855185318	red	1	0.41034	3.99
MGH60_P6_A09	0.372491422494	red	1	2.2376	4.2726
MGH60_P6_A10	NA	black	0	0.51702	0
MGH60_P6_A11	0.172422035079	red	1	0.39944	2.2476
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	0	4.0603
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	1.0888
MGH60_P6_B05	0.310318329781	red	1	0.46153	1.8036
MGH60_P6_B06	0.0604112784837	red	1	0.31846	2.5931
MGH60_P6_B07	NA	black	0	5.0145	0
MGH60_P6_B08	-0.152255530836	red	1	0.67897	3.3992
MGH60_P6_B09	-0.696078396999	red	1	0.41792	5.2351
MGH60_P6_B10	NA	black	0	0	2.5046
MGH60_P6_B11	0.899596944258	green3	2	0.35276	0.39177
MGH60_P6_B12	0.997782171455	green3	2	0.29631	0.25822
MGH60_P6_C02	NA	black	0	0	4.2922
MGH60_P6_C03	-0.251839894386	red	1	1.0007	4.9163
MGH60_P6_C05	NA	black	0	0	1.472
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	1.1865
MGH60_P6_C08	NA	black	0	0	1.3612
MGH60_P6_C09	NA	black	0	0	0.97746
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	4.2591
MGH60_P6_D01	NA	black	0	3.8618	0
MGH60_P6_D03	NA	black	0	0	4.2498
MGH60_P6_D04	0.17955586213	red	1	0.93734	1.7757
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	2.2672
MGH60_P6_D08	NA	black	0	0.31615	0
MGH60_P6_D09	0.417084828572	red	1	0.10568	1.7995
MGH60_P6_D11	NA	black	0	0	5.1758
MGH60_P6_D12	NA	black	0	0.13488	0
MGH60_P6_E01	-0.504484998673	red	1	0.68616	5.2415
MGH60_P6_E02	NA	black	0	0	4.1919
MGH60_P6_E03	NA	black	0	0	2.4644
MGH60_P6_E04	NA	black	0	3.7597	0
MGH60_P6_E05	0.737475927198	green3	2	2.7424	4.5743
MGH60_P6_E06	0.960938019703	green3	2	0.28333	0.36401
MGH60_P6_E07	NA	black	0	0	0
MGH60_P6_E08	NA	black	0	0	4.834
MGH60_P6_E09	NA	black	0	0	3.9414
MGH60_P6_E10	NA	black	0	0	4.0257
MGH60_P6_E11	NA	black	0	0.31615	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	0.614363815515	red	1	0.61259	0.6951
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	6.0013	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	6.1229	0
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	NA	black	0	0	3.2555
MGH60_P6_F10	-0.473552189635	red	1	0.13225	3.9986
MGH60_P6_F11	0.942016646832	green3	2	0.30568	0.37072
MGH60_P6_F12	NA	black	0	0.16607	0
MGH60_P6_G01	NA	black	0	2.2144	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	2.9778
MGH60_P6_G04	NA	black	0	0	0.59837
MGH60_P6_G05	NA	black	0	0	4.1851
MGH60_P6_G06	1.19512686033	green3	2	0.11503	0.13356
MGH60_P6_G07	0.664843162832	red	1	4.8477	3.2829
MGH60_P6_G08	NA	black	0	0	4.2257
MGH60_P6_G10	0.820824001945	green3	2	5.1268	3.367
MGH60_P6_G11	NA	black	0	5.984	0
MGH60_P6_G12	NA	black	0	0.32884	0
MGH60_P6_H01	NA	black	0	0	0.50894
MGH60_P6_H02	NA	black	0	0	3.9688
MGH60_P6_H03	NA	black	0	0.71633	0
MGH60_P6_H04	NA	black	0	0	3.7844
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0.18777	0
MGH60_P6_H08	-0.0915774023618	red	1	1.8707	1.6457
MGH60_P6_H09	-0.610684107827	red	1	0.17377	4.437
MGH60_P6_H10	-0.66018617491	red	1	0.20539	4.6352
MGH60_P6_H11	0.451917905009	red	1	0.33571	1.5291
MGH60_P6_H12	NA	black	0	0	4.9975
MGH60_P7_A01	-0.331042407412	red	1	5.8063	2.31
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	-0.742863223562	red	1	0.1375	4.7716
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	7.1081	0
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	1.37826160682	green3	2	3.3741	5.0282
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	4.6095
MGH60_P7_A10	NA	black	0	0	1.5301
MGH60_P7_A11	-0.204850432432	red	1	0.1635	3.2972
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	0	0.58304
MGH60_P7_B03	NA	black	0	5.6258	0
MGH60_P7_B04	NA	black	0	5.5983	0
MGH60_P7_B05	0.259803881884	red	1	1.0279	1.1979
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	5.0153
MGH60_P7_B08	NA	black	0	0.44784	0
MGH60_P7_B09	-0.265557702792	red	1	0.12565	3.4399
MGH60_P7_B10	NA	black	0	0	0.70221
MGH60_P7_B11	NA	black	0	0	0.27023
MGH60_P7_B12	NA	black	0	0	0.18777
MGH60_P7_C01	NA	black	0	0	1.2768
MGH60_P7_C02	NA	black	0	0	2.8274
MGH60_P7_C03	NA	black	0	0	3.6322
MGH60_P7_C04	NA	black	0	0	5.1658
MGH60_P7_C05	0.0229952216676	red	1	0.60122	2.6688
MGH60_P7_C06	NA	black	0	0	2.437
MGH60_P7_C07	NA	black	0	0	4.4625
MGH60_P7_C08	NA	black	0	0	2.5602
MGH60_P7_C09	NA	black	0	0	0.36737
MGH60_P7_C10	NA	black	0	0	3.6219
MGH60_P7_C11	NA	black	0	0	0
MGH60_P7_C12	NA	black	0	0	3.0298
MGH60_P7_D01	0.0776326266894	red	1	0.61542	2.4649
MGH60_P7_D02	NA	black	0	0	4.1096
MGH60_P7_D03	NA	black	0	0	3.7361
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	-0.360722692368	red	1	0.59359	4.217
MGH60_P7_D08	-0.613620464606	red	1	0.36289	4.7738
MGH60_P7_D09	1.71831859104	green3	2	4.8544	4.3201
MGH60_P7_D10	NA	black	0	0	3.403
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	4.3871
MGH60_P7_E01	NA	black	0	2.2919	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	5.448
MGH60_P7_E04	NA	black	0	0.58592	0
MGH60_P7_E05	NA	black	0	0	3.9139
MGH60_P7_E06	NA	black	0	0	3.3192
MGH60_P7_E07	NA	black	0	0	5.2073
MGH60_P7_E08	NA	black	0	0	4.2604
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	3.93290873016	black	0	5.3291	5.962
MGH60_P7_E12	NA	black	0	0.25217	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	2.2658109854	black	0	4.5932	5.0317
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	6.3729	0
MGH60_P7_F06	NA	black	0	0	5.0814
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	-0.495661815201	red	1	0.26903	4.2156
MGH60_P7_F10	-0.56880682728	red	1	0.19661	4.344
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	5.1943
MGH60_P7_G01	NA	black	0	0	1.5231
MGH60_P7_G02	-0.00309949013209	red	1	0.22033	2.7753
MGH60_P7_G03	NA	black	0	0	5.1445
MGH60_P7_G04	NA	black	0	3.8381	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	4.4304
MGH60_P7_G07	NA	black	0	0.63227	0
MGH60_P7_G08	NA	black	0	0.36961	0
MGH60_P7_G09	-0.435226701803	red	1	0.47612	4.3159
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0.12565	0
MGH60_P7_G12	-0.672253419738	red	1	0.13093	4.555
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	NA	black	0	6.7905	0
MGH60_P7_H03	-0.686806967216	red	1	0.08134	4.5254
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	-0.406933448695	red	1	0.37962	4.0666
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-1.27864049609	red	1	5.0463	1.3363
MGH60_P7_H08	-0.409390840502	red	1	0.24853	3.9273
MGH60_P7_H09	-1.34683462754	red	1	4.2959	0.90997
MGH60_P7_H10	NA	black	0	0	4.3273
MGH60_P7_H11	NA	black	0	0.10836	0
MGH60_P7_H12	1.24626794805	green3	2	0.075875	0.09356
MGH60_P3_A01	NA	black	0	0	1.9283
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	4.6768
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	2.2666
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	4.3116	0
MGH60_P3_A12	NA	black	0	0	3.2591
MGH60_P3_B01	NA	black	0	0	2.5271
MGH60_P3_B04	NA	black	0	0	4.4037
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	0.589886216344	red	1	4.8675	3.2034
MGH60_P3_B11	NA	black	0	0	3.4794
MGH60_P3_B12	NA	black	0	0	4.5046
MGH60_P3_C03	NA	black	0	0	1.6088
MGH60_P3_C04	NA	black	0	0	4.4662
MGH60_P3_C07	0.82465394211	green3	2	4.9299	3.4206
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	2.1683
MGH60_P3_D03	NA	black	0	0	0
