Cell_name	Zvalue	Color	Cluster	SP1	STAR
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0.62293	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	1.3516	0
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	-0.118322876348	green3	2	1.8119	0.338
MGH54_P13_C11	0.8798639325	green3	2	2.0282	4.3739
MGH54_P13_C12	NA	black	0	0.23756	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	3.7743
MGH54_P13_D03	0.192829997594	green3	2	0.69332	0.51501
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0.42116
MGH54_P13_D07	NA	black	0	1.4238	0
MGH54_P13_D09	NA	black	0	1.5568	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	-1.41582308319	black	0	0.30334	2.319
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0.65718
MGH54_P13_E03	NA	black	0	0.61447	0
MGH54_P13_E04	NA	black	0	2.2023	0
MGH54_P13_E05	-0.111140667475	green3	2	2.0391	0.59168
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0.3774	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	-0.0810381537615	green3	2	1.7476	0.39944
MGH54_P13_E10	0.00484706174117	green3	2	1.4895	0.68616
MGH54_P13_E11	NA	black	0	0	1.7334
MGH54_P13_E12	NA	black	0	0	0.62012
MGH54_P13_F01	NA	black	0	3.8906	0
MGH54_P13_F02	NA	black	0	0	0.39944
MGH54_P13_F03	NA	black	0	0	0
MGH54_P13_F04	NA	black	0	0	0.6173
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0	0.055196
MGH54_P13_F07	NA	black	0	0	0.35276
MGH54_P13_F08	NA	black	0	0	4.5644
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	0	0.29748
MGH54_P13_F11	NA	black	0	0	0.43723
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	1.8069	0
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	2.2795	0
MGH54_P13_G08	NA	black	0	1.722	0
MGH54_P13_G09	-0.315595315253	green3	2	2.2001	0.26784
MGH54_P13_G10	NA	black	0	0.12961	0
MGH54_P13_G11	-0.843613101314	red	1	0.301	1.7277
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0	0.29042
MGH54_P13_H04	NA	black	0	0.056584	0
MGH54_P13_H05	NA	black	0	2.3086	0
MGH54_P13_H06	NA	black	0	0	0.37851
MGH54_P13_H07	NA	black	0	0	0.22651
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-0.351437827858	green3	2	3.2603	0.65535
MGH54_P13_H10	NA	black	0	0.83026	0
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.414157930653	green3	2	2.898	0.50792
MGH60_P4_A04	0.0324615944871	green3	2	1.291	0.66812
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	0
MGH60_P4_A07	NA	black	0	0	0.61353
MGH60_P4_A08	-0.22378475732	green3	2	0.24732	1.0531
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0.61447	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	-0.0104632832803	green3	2	1.8379	0.83107
MGH60_P4_B01	NA	black	0	0	2.0356
MGH60_P4_B02	NA	black	0	0.30451	0
MGH60_P4_B03	NA	black	0	1.9917	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	1.0976	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	NA	black	0	0	0.32654
MGH60_P4_B12	-0.272793308775	green3	2	0.45628	1.1667
MGH60_P4_C01	NA	black	0	0	0
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	2.362	0
MGH60_P4_C05	NA	black	0	0	0.24732
MGH60_P4_C06	NA	black	0	0	0.19535
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	0.197197582093	green3	2	0.12697	0.61918
MGH60_P4_C12	0.264916340435	green3	2	0.62106	0.42653
MGH60_P4_D01	NA	black	0	0.91456	0
MGH60_P4_D02	NA	black	0	1.2945	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	0.81803
MGH60_P4_D05	NA	black	0	0	0.53804
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	0.371735285853	green3	2	2.1137	1.8311
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	2.7826
MGH60_P4_D12	0.43766045766	green3	2	0.38736	0.28924
MGH60_P4_E01	0.0236875865571	green3	2	0.088142	0.78827
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	3.826
MGH60_P4_E07	0.0405475099662	green3	2	0.7866	0.76299
MGH60_P4_E08	NA	black	0	0	0.92296
MGH60_P4_E09	NA	black	0	1.373	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	1.6098	0
MGH60_P4_F02	NA	black	0	0	1.0621
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	3.1177	0
MGH60_P4_F05	NA	black	0	0	0.57337
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	NA	black	0	1.7013	0
MGH60_P4_F08	NA	black	0	1.5331	0
MGH60_P4_F09	NA	black	0	0	0.35389
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0	0.21039
MGH60_P4_G02	0.230325710883	green3	2	0.95977	0.27143
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	NA	black	0	0	3.7761
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	2.9209	0
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	0	0.35163
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	1.058	0
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	-0.888965028248	red	1	0.75446	2.2851
MGH60_P4_H04	0.160129555979	green3	2	1.0772	0.34596
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	4.5693
MGH60_P4_H09	0.190805522824	green3	2	0.43082	0.58496
MGH60_P4_H10	NA	black	0	0	0.87814
MGH60_P4_H11	-1.08633343822	red	1	4.1473	0.40054
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	-2.64821792622	black	0	1.0272	5.9599
MGH60_P5_A02	NA	black	0	1.5748	0
MGH60_P5_A03	NA	black	0	0	0.49467
MGH60_P5_A04	NA	black	0	0	3.0391
MGH60_P5_A05	NA	black	0	1.6164	0
MGH60_P5_A06	-0.100310422847	green3	2	3.4688	0.86948
MGH60_P5_A07	NA	black	0	1.6383	0
MGH60_P5_A08	0.0387775981659	green3	2	0.57143	0.774
MGH60_P5_A09	NA	black	0	4.6426	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	0	0.14274
MGH60_P5_B01	NA	black	0	2.4375	0
MGH60_P5_B02	NA	black	0	0.10434	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	NA	black	0	1.9653	0
MGH60_P5_B06	-0.948756371964	red	1	1.3127	4.3957
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0.88284	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	0	0.39835
MGH60_P5_B12	NA	black	0	0	3.9349
MGH60_P5_C01	NA	black	0	1.6699	0
MGH60_P5_C02	NA	black	0	2.8967	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	1.2792
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0	3.3508
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0.301	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	1.8111
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	4.4949
MGH60_P5_D01	-0.139196415689	green3	2	4.0836	0.88908
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	1.1693	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	3.0325	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	1.583
MGH60_P5_D09	NA	black	0	0	0.82212
MGH60_P5_D10	0.174850040155	green3	2	1.0482	0.33228
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	0.569876803994	green3	2	0.11237	0.25338
MGH60_P5_E01	NA	black	0	2.3581	0
MGH60_P5_E02	NA	black	0	0.39944	0
MGH60_P5_E03	NA	black	0	1.5261	0
MGH60_P5_E04	NA	black	0	0	0.99856
MGH60_P5_E05	NA	black	0	0	1.442
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	2.9637
MGH60_P5_E09	NA	black	0	0.73812	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0.68616
MGH60_P5_E12	NA	black	0	0	0.13093
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	1.0335
MGH60_P5_F07	NA	black	0	0	4.1577
MGH60_P5_F08	NA	black	0	0	0.45838
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	4.1149
MGH60_P5_F12	0.805162035897	green3	2	0.035624	0.056584
MGH60_P5_G01	NA	black	0	0	0.86076
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	0	0
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	1.4044	0
MGH60_P5_G10	NA	black	0	0	0
MGH60_P5_G11	NA	black	0	0	0.44679
MGH60_P5_G12	NA	black	0	0	0
MGH60_P5_H01	NA	black	0	0.24001	0
MGH60_P5_H02	NA	black	0	0	0
MGH60_P5_H03	1.05014108901	blue	3	3.7293	1.6154
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0.20163
MGH60_P5_H07	NA	black	0	0	0.18015
MGH60_P5_H08	NA	black	0	2.1541	0
MGH60_P5_H09	NA	black	0	0	0.62293
MGH60_P5_H10	0.0392208738604	green3	2	1.3813	0.46676
MGH60_P5_H11	0.0986158120165	green3	2	1.3283	0.07861
MGH60_P5_H12	NA	black	0	0	0.21288
MGH60_P6_A01	NA	black	0	1.0772	0
MGH60_P6_A02	-0.0430941928983	green3	2	1.7168	0.57143
MGH60_P6_A03	NA	black	0	0.80653	0
MGH60_P6_A04	NA	black	0	0	0.81639
MGH60_P6_A05	NA	black	0	0	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	0	0.18269
MGH60_P6_A08	NA	black	0	0	0
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	0.0175264646681	green3	2	1.2185	0.77737
MGH60_P6_A11	NA	black	0	0	0.23511
MGH60_P6_A12	NA	black	0	0	4.2871
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0.67175	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	3.3121	0
MGH60_P6_B06	NA	black	0	0.2461	0
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0	2.1355
MGH60_P6_B12	NA	black	0	0	0
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	4.2584
MGH60_P6_C06	NA	black	0	0.48954	0
MGH60_P6_C07	NA	black	0	2.5368	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	-0.422225233939	green3	2	2.5425	0.34483
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	-1.28115403009	red	1	1.0963	3.9534
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0.67356
MGH60_P6_D04	NA	black	0	1.9294	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0.55287
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	0
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0.62667	0
MGH60_P6_D12	0.100626154255	green3	2	1.3103	0.14796
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	-0.00223335155513	green3	2	1.2827	0.86869
MGH60_P6_E04	NA	black	0	1.926	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	0	0
MGH60_P6_E08	NA	black	0	0	0.48852
MGH60_P6_E09	NA	black	0	0.44148	0
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	0.79577
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0.76384
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	3.9444	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	0.454172080503	green3	2	0.38405	0.27023
MGH60_P6_F09	NA	black	0	0	0.21412
MGH60_P6_F10	-0.102839137029	green3	2	1.6924	0.12961
MGH60_P6_F11	NA	black	0	4.0465	0
MGH60_P6_F12	NA	black	0	0	0.3471
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	2.0104
MGH60_P6_G03	0.162000332201	green3	2	0.75018	0.54893
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	1.5883	0
MGH60_P6_G06	-3.91205808809	black	0	0.03984	4.1123
MGH60_P6_G07	NA	black	0	1.2363	0
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	1.3813	0
MGH60_P6_G11	NA	black	0	0	0.64708
MGH60_P6_G12	NA	black	0	0	0.35952
MGH60_P6_H01	NA	black	0	1.4114	0
MGH60_P6_H02	NA	black	0	0	0
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	0.275803506028	green3	2	0.47923	0.46258
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.221657314061	green3	2	0.848	0.38515
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	0	0
MGH60_P7_A01	NA	black	0	0	0.28806
MGH60_P7_A02	-0.74971142843	red	1	3.1097	0.2857
MGH60_P7_A03	NA	black	0	0	4.5838
MGH60_P7_A04	NA	black	0	0	0.31267
MGH60_P7_A05	4.76503792299	black	0	3.6007	4.3713
MGH60_P7_A06	NA	black	0	0	0.64524
MGH60_P7_A07	NA	black	0	0.56755	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	1.8899
MGH60_P7_A10	NA	black	0	0	0
MGH60_P7_A11	-4.09435210976	black	0	0.31267	4.8883
MGH60_P7_A12	NA	black	0	0	0.19156
MGH60_P7_B02	NA	black	0	1.7933	0
MGH60_P7_B03	0.39033155298	green3	2	0.086784	0.43723
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0.18015
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0.1375
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0	0.22897
MGH60_P7_B12	-0.064045439988	green3	2	2.0909	0.73205
MGH60_P7_C01	NA	black	0	0	3.5252
MGH60_P7_C02	NA	black	0	0	0.70487
MGH60_P7_C03	-0.109022433762	green3	2	1.9015	0.4916
MGH60_P7_C04	NA	black	0	0.94486	0
MGH60_P7_C05	NA	black	0	4.7698	0
MGH60_P7_C06	NA	black	0	0	0.65076
MGH60_P7_C07	NA	black	0	0	0.23756
MGH60_P7_C08	NA	black	0	1.9096	0
MGH60_P7_C09	NA	black	0	0	0.34142
MGH60_P7_C10	1.10624129601	blue	3	3.2294	1.8468
MGH60_P7_C11	-0.148013771263	green3	2	1.829	0.24732
MGH60_P7_C12	NA	black	0	0	0.17887
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0.59741	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	1.0731	0
MGH60_P7_D09	NA	black	0	0	0.301
MGH60_P7_D10	-0.10401168876	green3	2	1.7264	0.22527
MGH60_P7_D11	NA	black	0	1.7626	0
MGH60_P7_D12	NA	black	0	0	0.38736
MGH60_P7_E01	NA	black	0	0	2.4052
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	1.3185	0
MGH60_P7_E04	NA	black	0	0	0.87184
MGH60_P7_E05	-0.0353335347072	green3	2	0.37184	0.86315
MGH60_P7_E06	0.204810458609	green3	2	0.92752	0.36513
MGH60_P7_E07	NA	black	0	2.196	0
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	1.3901	0
MGH60_P7_E11	NA	black	0	0	0.52807
MGH60_P7_E12	0.424257077149	green3	2	0.45207	0.2762
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	NA	black	0	2.4444	0
MGH60_P7_F10	NA	black	0	0	0.20664
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	0.54617996056	green3	2	0.10434	0.27977
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0.32884
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0	0.26303
MGH60_P7_G08	NA	black	0	0	5.0272
MGH60_P7_G09	NA	black	0	0	0.51803
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	-0.421178426224	green3	2	2.2446	0.1177
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	0.109108254674	green3	2	1.0936	0.49876
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	0.0680218746559	green3	2	1.146	0.60502
MGH60_P7_H04	NA	black	0	0	0.29866
MGH60_P7_H05	NA	black	0	0	2.9955
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0.25822	0
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	0.106464714875	green3	2	1.2684	0.24975
MGH60_P7_H11	NA	black	0	0	0
MGH60_P7_H12	NA	black	0	0	0.17121
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	2.2567
MGH60_P3_A03	NA	black	0	1.0738	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	2.0367	0
MGH60_P3_A09	NA	black	0	0.27977	0
MGH60_P3_A10	NA	black	0	0	0.53306
MGH60_P3_A11	NA	black	0	0	0.97379
MGH60_P3_A12	NA	black	0	0	3.2903
MGH60_P3_B01	NA	black	0	1.2594	0
MGH60_P3_B04	NA	black	0	1.4087	0
MGH60_P3_B06	NA	black	0	2.4665	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	2.366	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	1.442
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	-1.09966485715	red	1	1.0186	3.2892
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	1.6996	0
MGH60_P3_D08	NA	black	0	1.5739	0
MGH60_P3_D09	1.12324515719	blue	3	2.5651	2.5039
MGH60_P3_D10	NA	black	0	0	1.9527
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0.88284	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	2.66381665241	black	0	2.825	4.0875
MGH60_P3_E12	NA	black	0	0	3.6743
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0	2.6327
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	1.884
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	1.2147
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	2.0133	0
MGH60_P3_G06	NA	black	0	0.27023	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	1.3231
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	-0.181315613317	green3	2	1.099	1.3912
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	3.7452	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	4.0152	0
MGH60_P3_H11	NA	black	0	0	1.4431
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	0.77905
97_P3_G10	NA	black	0	0.30685	0
97_P3_H02	NA	black	0	1.119	0
97_P3_A07	0.112369600581	green3	2	2.4338	1.0731
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	3.1494	0
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	0.231108156677	green3	2	0.12565	0.58592
97_P3_A09	NA	black	0	0	0.43829
97_P3_G04	NA	black	0	0	0.30334
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	2.2063
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	3.2978	0
97_P3_D11	0.335387850956	green3	2	0.60407	0.32539
97_P3_H11	2.17726220498	black	0	3.2903	2.7122
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0.33685	0
97_P3_C01	NA	black	0	0	0.23756
97_P3_A04	NA	black	0	1.2023	0
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0.79494	0
97_P3_H07	NA	black	0	0	0
97_P3_E01	-0.0783900408953	green3	2	1.7273	0.37295
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0.93433	0
97_P3_B07	NA	black	0	0	2.7018
97_P3_G02	0.142426206834	green3	2	1.0827	0.39835
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	-0.00936153078624	green3	2	1.5351	0.32539
97_P3_C02	NA	black	0	0	0.76299
97_P3_G06	NA	black	0	0.089498	0
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	1.0356	0
97_P3_E10	NA	black	0	0	0
97_P3_G01	NA	black	0	0	0.33571
97_P3_A08	NA	black	0	0	0.584
97_P3_A03	NA	black	0	1.9214	0
97_P3_B03	NA	black	0	0	0.35502
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0
97_P3_E11	NA	black	0	0	0
97_P3_D04	-0.963815129255	red	1	1.1486	3.5142
97_P3_A11	NA	black	0	3.5239	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	-0.105566127795	green3	2	1.8424	0.43616
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0	0
97_P3_F01	NA	black	0	1.3351	0
97_P3_F07	0.33504387722	green3	2	0.55483	0.3505
97_P3_B11	NA	black	0	0.50487	0
97_P3_H05	NA	black	0	0	0
97_P3_F12	0.0222072716311	green3	2	2.0759	0.94336
97_P3_F04	NA	black	0	1.7557	0
97_P3_C11	NA	black	0	0	2.5487
97_P3_F08	NA	black	0	1.9782	0
97_P3_C05	NA	black	0	0.70399	0
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	0.31962
97_P3_A10	NA	black	0	0	0
