Cell_name	Zvalue	Color	Cluster	POU2F1	SNAPC1
MGH53_P11_H02	NA	black	0	0.067639	0
MGH53_P11_H04	0.644620434104	green3	2	0.08134	0.21039
MGH53_P11_H05	NA	black	0	0	0
MGH53_P11_H06	0.599827286525	green3	2	0.1003	0.25822
MGH53_P11_H07	0.0252548604155	red	1	1.237	1.8817
MGH53_P11_H08	NA	black	0	3.0778	0
MGH53_P11_H09	NA	black	0	0	0.18269
MGH53_P11_H10	-1.3448164255	red	1	3.4326	0.24853
MGH53_P11_H11	0.125215874262	red	1	0.94486	0.28333
MGH53_P11_H12	NA	black	0	0.048236	0
MGH53_P9_A01	NA	black	0	0.1776	0
MGH53_P9_A02	1.50628788418	red	1	1.923	4.3117
MGH53_P9_A03	NA	black	0	0	0.39616
MGH53_P9_A04	0.536394112813	green3	2	1.856	2.34
MGH53_P9_A05	NA	black	0	2.6749	0
MGH53_P9_A06	NA	black	0	0.067639	0
MGH53_P9_A07	-0.344900515848	red	1	2.7168	0.79826
MGH53_P9_A08	-0.207851481718	red	1	1.6234	0.42546
MGH53_P9_A09	NA	black	0	3.6096	0
MGH53_P9_A10	NA	black	0	1.5898	0
MGH53_P9_A11	NA	black	0	0.069015	0
MGH53_P9_A12	NA	black	0	0	0.41684
MGH53_P9_B01	0.499685066778	green3	2	0.085425	0.40926
MGH53_P9_B02	NA	black	0	0	4.7807
MGH53_P9_B03	NA	black	0	0	0
MGH53_P9_B04	-0.8102938245	red	1	2.8869	0.42546
MGH53_P9_B05	NA	black	0	1.2351	0
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	0.404607117137	red	1	0.11902	0.52406
MGH53_P9_B08	NA	black	0	0.6663	0
MGH53_P9_B09	0.609620798526	green3	2	0.055196	0.27858
MGH53_P9_B11	-1.83157578733	red	1	0.062122	3.5204
MGH53_P9_B12	NA	black	0	2.1754	0
MGH53_P9_C01	NA	black	0	0	0
MGH53_P9_C02	NA	black	0	0	0.86473
MGH53_P9_C03	NA	black	0	0.086784	0
MGH53_P9_C04	NA	black	0	1.7027	0
MGH53_P9_C05	NA	black	0	0	0.42868
MGH53_P9_C06	-0.00454724394903	red	1	1.1814	0.32769
MGH53_P9_C07	NA	black	0	0	0
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	0.30451
MGH53_P9_C10	0.348457521541	red	1	0.13225	0.59837
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	NA	black	0	1.751	0
MGH53_P9_D01	NA	black	0	3.4302	0
MGH53_P9_D02	0.0166901030717	red	1	1.0936	0.81394
MGH53_P9_D03	NA	black	0	0	3.7052
MGH53_P9_D04	NA	black	0	1.0614	0
MGH53_P9_D05	NA	black	0	0.15704	0
MGH53_P9_D08	0.724356281445	red	1	1.7862	2.9771
MGH53_P9_D09	-0.40887616576	red	1	1.987	0.36961
MGH53_P9_D10	0.0583016152013	red	1	0.9222	0.76723
MGH53_P9_D11	NA	black	0	1.2708	0
MGH53_P9_D12	0.501188361095	green3	2	0.21288	0.31615
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0	0.31383
MGH53_P9_F06	NA	black	0	0	0
MGH53_P9_F07	NA	black	0	0	0.70576
MGH53_P9_F08	-1.23241879339	red	1	2.8959	0.062122
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	NA	black	0	2.9633	0
MGH53_P9_F11	0.335162961797	red	1	0.56755	0.27262
MGH53_P9_F12	NA	black	0	0	3.1055
MGH53_P9_G01	NA	black	0	0.041243	0
MGH53_P9_G02	-0.45266854009	red	1	1.0151	4.5692
MGH53_P9_G03	-2.03935276334	black	0	0.075875	3.8218
MGH53_P9_G04	NA	black	0	0.30685	0
MGH53_P9_G07	NA	black	0	1.5331	0
MGH53_P9_G08	-0.253187502404	red	1	1.6466	0.3173
MGH53_P9_G09	NA	black	0	0	0.25096
MGH53_P9_G12	-0.0626866587477	red	1	1.3802	0.65627
MGH53_P9_H01	-0.336145072734	red	1	1.7681	0.27381
MGH53_P9_H02	NA	black	0	0.8335	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	NA	black	0	0	0
MGH53_P9_H07	0.608877361793	green3	2	0.056584	0.27858
MGH53_P9_H08	0.368918659313	red	1	0.14796	0.56071
MGH53_P9_H09	NA	black	0	3.0249	0
MGH53_P9_H10	NA	black	0	1.8367	0
MGH53_P9_H11	-0.406565431149	red	1	3.1561	0.83188
MGH53_P9_H12	0.58055071662	green3	2	0.16607	0.23266
MGH53_P4_A07	NA	black	0	0.053806	0
MGH53_P4_B01	0.529053142095	green3	2	1.6271	2.9767
MGH53_P4_B02	NA	black	0	0.084064	0
MGH53_P4_B08	NA	black	0	0	0.2228
MGH53_P4_B09	NA	black	0	2.474	0
MGH53_P4_B10	0.305858420581	red	1	0.010064	0.70487
MGH53_P4_B11	0.43086036523	green3	2	0.14535	0.47093
MGH53_P4_C03	-0.494654715465	red	1	2.0454	0.27381
MGH53_P4_C11	0.429864800503	green3	2	0.11237	0.4916
MGH53_P4_C12	NA	black	0	2.972	0
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	0.345211314019	red	1	0.41251	0.42223
MGH53_P4_D09	0.393512969256	red	1	0.16479	0.51501
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	0.500296721469	green3	2	0.084064	0.40926
MGH53_P4_E07	NA	black	0	0	0
MGH53_P4_E08	NA	black	0	0	0.46048
MGH53_P4_E09	NA	black	0	0	0
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	-0.0173731038079	red	1	0.40599	1.1388
MGH53_P4_F08	0.532200059212	green3	2	0.07861	0.36849
MGH53_P4_F11	-0.08180259618	red	1	1.441	0.65444
MGH53_P4_G02	NA	black	0	0	0
MGH53_P4_G05	NA	black	0	0	0.301
MGH53_P4_G07	NA	black	0	0	0.26544
MGH53_P4_G08	-0.885669350591	red	1	3.1579	0.46884
MGH53_P4_G09	NA	black	0	0	0
MGH53_P4_H10	-0.597784181827	red	1	2.2558	0.29866
MGH53_P4_H11	0.43325210047	green3	2	0.47716	0.16607
MGH53_P4_H12	0.0918693374651	red	1	0.93659	0.53107
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	4.9719	0
MGH54_P14_A04	0.557264688477	green3	2	0.15575	0.2762
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	-0.447921009995	red	1	2.232	0.4916
MGH54_P14_A07	1.490110595	red	1	2.4489	2.9256
MGH54_P14_A08	-0.583992201494	red	1	2.7179	0.5656
MGH54_P14_A09	0.0950272182219	red	1	2.8438	1.2234
MGH54_P14_A10	NA	black	0	0.6663	0
MGH54_P14_A11	NA	black	0	1.3323	0
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	-0.303927113139	red	1	1.7294	0.301
MGH54_P14_B05	NA	black	0	0.071763	0
MGH54_P14_B06	NA	black	0	0.08134	0
MGH54_P14_B07	-0.452212133296	red	1	2.247	0.49467
MGH54_P14_B08	NA	black	0	1.7807	0
MGH54_P14_B09	-0.675720843912	red	1	0.81885	3.7481
MGH54_P14_B10	NA	black	0	0.096262	0
MGH54_P14_B11	-0.280232333234	red	1	1.7342	0.37072
MGH54_P14_B12	NA	black	0	0.28333	0
MGH54_P14_C01	NA	black	0	0	0.36289
MGH54_P14_C02	NA	black	0	0	2.0687
MGH54_P14_C03	-0.531968596666	red	1	2.2558	0.38957
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	0.26183
MGH54_P14_C06	NA	black	0	0	0.46048
MGH54_P14_C07	0.566336535696	green3	2	0.067639	0.32884
MGH54_P14_C08	NA	black	0	2.9044	0
MGH54_P14_C09	NA	black	0	0	0.51904
MGH54_P14_C10	0.0599740698521	red	1	1.0475	0.39616
MGH54_P14_C11	-1.12278059001	red	1	3.2458	0.32654
MGH54_P14_C12	NA	black	0	0.05797	0
MGH54_P14_D01	NA	black	0	1.3707	0
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	0.10165	0
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	0.548545403266	green3	2	0.16607	0.28096
MGH54_P14_D08	NA	black	0	2.1629	0
MGH54_P14_D09	NA	black	0	1.9982	0
MGH54_P14_D10	NA	black	0	0	0
MGH54_P14_D11	NA	black	0	0	0.9222
MGH54_P14_D12	NA	black	0	0.40054	0
MGH54_P14_E01	NA	black	0	0	0.59932
MGH54_P14_E02	NA	black	0	0.5509	0
MGH54_P14_E03	-0.211359830239	red	1	1.5806	0.34028
MGH54_P14_E04	NA	black	0	0	0
MGH54_P14_E05	NA	black	0	1.433	0
MGH54_P14_E06	0.298288161191	red	1	0.14405	0.6663
MGH54_P14_E07	NA	black	0	0	0
MGH54_P14_E08	NA	black	0	2.8766	0
MGH54_P14_E09	NA	black	0	2.9201	0
MGH54_P14_E10	0.10549475977	red	1	0.88753	0.55876
MGH54_P14_E11	NA	black	0	0.93055	0
MGH54_P14_E12	0.00142932055909	red	1	1.1699	0.31499
MGH54_P14_F01	NA	black	0	2.3874	0
MGH54_P14_F02	NA	black	0	2.4821	0
MGH54_P14_F03	NA	black	0	2.2464	0
MGH54_P14_F04	NA	black	0	0.27023	0
MGH54_P14_F06	NA	black	0	1.9749	0
MGH54_P14_F07	NA	black	0	1.4473	0
MGH54_P14_F08	NA	black	0	0	0
MGH54_P14_F09	NA	black	0	0.16993	0
MGH54_P14_F10	NA	black	0	2.7763	0
MGH54_P14_F11	NA	black	0	0.25822	0
MGH54_P14_G01	-0.0544760263535	red	1	0.18015	1.184
MGH54_P14_G02	NA	black	0	2.6517	0
MGH54_P14_G03	2.71111422387	black	0	2.4141	4.5349
MGH54_P14_G04	NA	black	0	0.15704	0
MGH54_P14_G05	0.200721064387	red	1	0.16221	0.80405
MGH54_P14_G06	NA	black	0	0	0
MGH54_P14_G07	NA	black	0	0	5.0055
MGH54_P14_G08	NA	black	0	0	0.68796
MGH54_P14_G09	NA	black	0	0.26664	0
MGH54_P14_G10	3.76334083619	black	0	2.9034	4.4956
MGH54_P14_G11	NA	black	0	0.15056	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	2.841	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0.84398
MGH54_P14_H04	0.127786772724	red	1	0.60027	0.774
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	0	0.37962
MGH54_P14_H07	NA	black	0	0.10299	0
MGH54_P14_H08	NA	black	0	0	0
MGH54_P14_H09	NA	black	0	0.08134	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	2.4852	0
MGH54_P14_H12	NA	black	0	2.2277	0
MGH54_P15_A02	-0.233819219282	red	1	2.481	0.86235
MGH54_P15_A03	NA	black	0	0.089498	0
MGH54_P15_A04	-0.00670984556172	red	1	1.1922	2.9745
MGH54_P15_A05	NA	black	0	1.3752	0
MGH54_P15_A06	-0.0320979574173	red	1	1.2857	0.67627
MGH54_P15_A07	NA	black	0	1.3863	0
MGH54_P15_A08	NA	black	0	2.5907	0
MGH54_P15_A09	-0.263290636152	red	1	1.037	3.508
MGH54_P15_A10	NA	black	0	2.4201	0
MGH54_P15_A11	NA	black	0	0.092207	0
MGH54_P15_A12	NA	black	0	2.2845	0
MGH54_P15_B01	NA	black	0	1.441	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	3.0846	0
MGH54_P15_B04	NA	black	0	0	0
MGH54_P15_B05	0.237783037672	red	1	0.46989	0.59837
MGH54_P15_B06	NA	black	0	1.5811	0
MGH54_P15_B07	NA	black	0	0	0.80157
MGH54_P15_B09	NA	black	0	2.4792	0
MGH54_P15_B10	NA	black	0	2.6292	0
MGH54_P15_B11	0.581582093739	green3	2	0.1137	0.27381
MGH54_P15_C01	-0.0473387434049	red	1	0.58015	1.2259
MGH54_P15_C02	NA	black	0	1.6654	0
MGH54_P15_C03	NA	black	0	2.2247	0
MGH54_P15_C04	NA	black	0	2.2166	0
MGH54_P15_C05	NA	black	0	2.3584	0
MGH54_P15_C06	2.98888030076	black	0	2.6325	4.3043
MGH54_P15_C07	NA	black	0	2.0673	0
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	NA	black	0	0.60502	0
MGH54_P15_C10	NA	black	0	0	0.28688
MGH54_P15_C11	NA	black	0	0.096262	0
MGH54_P15_C12	NA	black	0	0.059355	0
MGH54_P15_D01	NA	black	0	2.9157	0
MGH54_P15_D02	NA	black	0	0.15963	0
MGH54_P15_D03	NA	black	0	0	2.0868
MGH54_P15_D04	0.830344401889	red	1	1.7587	3.3674
MGH54_P15_D05	NA	black	0	0	0.73205
MGH54_P15_D07	-1.39428811755	red	1	3.9435	0.39287
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	4.54
MGH54_P15_D10	-0.292724227929	red	1	1.8278	0.44996
MGH54_P15_D11	0.244378711132	red	1	0.6397	0.419
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	-0.600438261818	red	1	0.71017	2.9646
MGH54_P15_E02	NA	black	0	0	0
MGH54_P15_E03	0.246910398206	red	1	0.65535	0.39067
MGH54_P15_E04	NA	black	0	0.52607	0
MGH54_P15_E05	NA	black	0	1.326	0
MGH54_P15_E06	2.86553985185	black	0	2.8139	3.8237
MGH54_P15_E07	0.0458215180906	red	1	1.0587	0.51803
MGH54_P15_E08	-0.233352985269	red	1	1.6812	0.42975
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0.36849
MGH54_P15_E11	NA	black	0	0	0.34369
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	1.177	0
MGH54_P15_F03	-0.320493635062	red	1	3.0442	0.88127
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	0
MGH54_P15_F06	NA	black	0	0	0
MGH54_P15_F07	-2.64221012161	black	0	0.13488	4.7934
MGH54_P15_F08	NA	black	0	2.3033	0
MGH54_P15_F09	NA	black	0	0.055196	0
MGH54_P15_F10	0.0606007229674	red	1	1.051	0.36625
MGH54_P15_F11	-0.735800697849	red	1	2.4701	0.27858
MGH54_P15_F12	0.629586617102	green3	2	0.051024	0.25459
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	0.59741
MGH54_P15_G06	NA	black	0	2.6348	0
MGH54_P15_G07	NA	black	0	1.082	0
MGH54_P15_G08	0.651686705994	red	1	0.045443	0.22897
MGH54_P15_G09	NA	black	0	0	0
MGH54_P15_G10	-0.159974336846	red	1	1.4276	0.17887
MGH54_P15_G11	NA	black	0	1.8111	0
MGH54_P15_G12	-1.64651614173	red	1	0.1003	3.3546
MGH54_P15_H01	NA	black	0	0	3.6366
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	0.536253607724	green3	2	0.11636	0.33685
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	4.8975
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0.059355	0
MGH54_P15_H09	NA	black	0	1.517	0
MGH54_P15_H10	NA	black	0	2.3688	0
MGH54_P15_H11	NA	black	0	0	0
MGH54_P15_H12	NA	black	0	1.3202	0
MGH54_P16_A01	NA	black	0	1.2534	0
MGH54_P16_A02	NA	black	0	1.1941	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	NA	black	0	2.1293	0
MGH54_P16_A06	0.430857821625	green3	2	0.40599	0.25822
MGH54_P16_A07	NA	black	0	0	0.27977
MGH54_P16_A08	NA	black	0	0.9313	0
MGH54_P16_A09	NA	black	0	0.67717	0
MGH54_P16_A10	NA	black	0	0	0.25338
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	1.2963	0
MGH54_P16_B01	1.42686890998	red	1	2.051	3.6661
MGH54_P16_B02	-0.360472342576	red	1	2.0628	0.51602
MGH54_P16_B03	NA	black	0	1.9464	0
MGH54_P16_B04	NA	black	0	0.33113	0
MGH54_P16_B05	-0.596955452921	red	1	2.3354	0.35727
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	-0.341800790819	red	1	0.8213	2.4947
MGH54_P16_B08	0.258185329985	red	1	0.020058	0.76384
MGH54_P16_B09	NA	black	0	3.6599	0
MGH54_P16_B10	0.862758301097	red	1	2.301	2.301
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	NA	black	0	3.1944	0
MGH54_P16_C01	NA	black	0	0.86315	0
MGH54_P16_C02	NA	black	0	2.392	0
MGH54_P16_C03	NA	black	0	0.064883	0
MGH54_P16_C04	0.490493236655	green3	2	0.12433	0.39726
MGH54_P16_C05	NA	black	0	1.7987	0
MGH54_P16_C06	-0.450954475717	red	1	2.0264	0.33113
MGH54_P16_C07	0.558146087936	green3	2	0.069015	0.33914
MGH54_P16_C08	0.138574337818	red	1	0.82944	0.50589
MGH54_P16_C09	NA	black	0	1.4468	0
MGH54_P16_C10	NA	black	0	0	4.1105
MGH54_P16_C11	NA	black	0	1.827	0
MGH54_P16_C12	NA	black	0	0	0
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	1.6672	0
MGH54_P16_D03	-0.205487509101	red	1	1.5573	0.31615
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	0.698768272352	red	1	3.3811	1.6239
MGH54_P16_D06	-0.10126263923	red	1	1.4016	0.4489
MGH54_P16_D07	NA	black	0	0.16607	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0.34369	0
MGH54_P16_D11	0.656145897066	red	1	0.044044	0.22404
MGH54_P16_D12	NA	black	0	0	3.4854
MGH54_P16_E01	NA	black	0	0.30568	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0.12961	0
MGH54_P16_E06	NA	black	0	0.055196	0
MGH54_P16_E07	NA	black	0	0	0.32654
MGH54_P16_E08	NA	black	0	1.4859	0
MGH54_P16_E09	NA	black	0	2.3477	0
MGH54_P16_E10	NA	black	0	0	0
MGH54_P16_E11	-0.396021681084	red	1	1.9313	0.33914
MGH54_P16_E12	NA	black	0	0.1003	0
MGH54_P16_F01	NA	black	0	0.063503	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0.05797	0
MGH54_P16_F05	-1.5334945151	red	1	0.56365	4.6664
MGH54_P16_F06	NA	black	0	2.0068	0
MGH54_P16_F07	-1.01668528316	red	1	0.2461	2.7163
MGH54_P16_F08	1.83390754141	red	1	2.6803	2.9993
MGH54_P16_F09	0.669777694395	red	1	0.041243	0.20789
MGH54_P16_F10	NA	black	0	0	0.38626
MGH54_P16_F11	NA	black	0	0	3.6073
MGH54_P16_G01	NA	black	0	3.1859	0
MGH54_P16_G02	-0.188586391256	red	1	1.8106	0.67627
MGH54_P16_G03	NA	black	0	0	2.6157
MGH54_P16_G04	NA	black	0	0.049631	0
MGH54_P16_G05	NA	black	0	0	0.39177
MGH54_P16_G06	NA	black	0	0	0.1865
MGH54_P16_G07	NA	black	0	0.35389	0
MGH54_P16_G08	NA	black	0	0	0
MGH54_P16_G09	0.0925677964249	red	1	0.99422	0.33228
MGH54_P16_G10	NA	black	0	0	1.0193
MGH54_P16_G11	-0.376402128253	red	1	1.8123	0.23879
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	-0.454798813189	red	1	2.4063	0.57531
MGH54_P16_H04	-0.0393258875339	red	1	2.0122	1.0552
MGH54_P16_H05	NA	black	0	0	3.9163
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	1.0607	0
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	NA	black	0	2.145	0
MGH54_P16_H10	NA	black	0	0.055196	0
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	NA	black	0	2.9167	0
MGH54_P17_A01	-0.838451692258	red	1	3.2213	0.52507
MGH54_P17_A02	-0.487089503344	red	1	2.5046	0.58111
MGH54_P17_A03	-0.361212174882	red	1	1.9797	0.45101
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	0.319732291445	red	1	0.25096	0.58207
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0.082703	0
MGH54_P17_A09	0.285947067011	red	1	1.4834	2.6081
MGH54_P17_A10	NA	black	0	2.9201	0
MGH54_P17_A11	0.567174769242	green3	2	0.067639	0.32769
MGH54_P17_A12	NA	black	0	2.4542	0
MGH54_P17_B01	NA	black	0	0	0
MGH54_P17_B02	-1.077301139	red	1	3.6896	0.50284
MGH54_P17_B03	0.0670371668711	red	1	2.5467	1.2073
MGH54_P17_B05	NA	black	0	3.2693	0
MGH54_P17_B06	NA	black	0	0	0
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	-0.550379560457	red	1	2.6515	0.57337
MGH54_P17_B09	NA	black	0	3.0195	0
MGH54_P17_B10	0.555418361529	green3	2	0.059355	0.34937
MGH54_P17_B11	NA	black	0	0	0
MGH54_P17_B12	NA	black	0	0	0.34142
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	2.9703	0
MGH54_P17_C04	NA	black	0	1.8274	0
MGH54_P17_C05	-1.15793721427	red	1	0.30568	3.0576
MGH54_P17_C06	NA	black	0	3.2635	0
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	0	0.41684
MGH54_P17_C09	NA	black	0	1.9822	0
MGH54_P17_C10	0.593296928795	green3	2	0.09356	0.27262
MGH54_P17_C11	0.472293711768	green3	2	0.09356	0.44255
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	NA	black	0	0	4.0944
MGH54_P17_D02	NA	black	0	2.9011	0
MGH54_P17_D03	NA	black	0	1.9381	0
MGH54_P17_D04	NA	black	0	0	4.1328
MGH54_P17_D05	NA	black	0	0.088142	0
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	NA	black	0	0.29514	0
MGH54_P17_D09	0.530815855281	green3	2	0.13356	0.33228
MGH54_P17_D10	NA	black	0	0	0.41468
MGH54_P17_D12	-1.24234889336	red	1	4.7444	0.63691
MGH54_P17_E01	NA	black	0	0	0.79327
MGH54_P17_E02	NA	black	0	0.10836	0
MGH54_P17_E03	NA	black	0	1.3202	0
MGH54_P17_E04	NA	black	0	0.12565	0
MGH54_P17_E05	NA	black	0	0	0.42223
MGH54_P17_E06	NA	black	0	0	5.7214
MGH54_P17_E07	-0.406838879134	red	1	2.3637	0.61542
MGH54_P17_E08	NA	black	0	2.3386	0
MGH54_P17_E09	NA	black	0	1.802	0
MGH54_P17_E10	NA	black	0	0	2.654
MGH54_P17_E11	NA	black	0	2.3876	0
MGH54_P17_E12	0.484228728219	green3	2	0.22774	0.33113
MGH54_P17_F01	NA	black	0	2.2654	0
MGH54_P17_F02	NA	black	0	3.1319	0
MGH54_P17_F03	NA	black	0	2.0834	0
MGH54_P17_F04	-0.320200614333	red	1	3.428	0.93055
MGH54_P17_F05	NA	black	0	0.58304	0
MGH54_P17_F07	-0.519173333073	red	1	2.9063	0.68616
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	3.5328
MGH54_P17_F10	NA	black	0	0.12829	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	1.8508	0
MGH54_P17_G02	NA	black	0	0.073135	0
MGH54_P17_G03	-1.06534433409	red	1	3.116	0.31499
MGH54_P17_G04	NA	black	0	2.3718	0
MGH54_P17_G05	NA	black	0	0	3.2055
MGH54_P17_G06	-1.20804304284	red	1	0.46989	3.5876
MGH54_P17_G07	0.0881769466882	red	1	1.0151	0.26784
MGH54_P17_G08	NA	black	0	0.074505	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	-0.708991799237	red	1	2.3915	0.2558
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	1.7643	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0.35727
MGH54_P17_H07	NA	black	0	1.4746	0
MGH54_P17_H08	NA	black	0	1.766	0
MGH54_P17_H09	-0.55386218039	red	1	2.9071	0.65627
MGH54_P17_H10	NA	black	0	2.6494	0
MGH54_P17_H11	-0.0462078517976	red	1	0.15963	1.1699
MGH54_P17_H12	NA	black	0	0.12035	0
MGH54_P6_A01	NA	black	0	0	0.56657
MGH54_P6_A02	NA	black	0	1.4972	0
MGH54_P6_A03	NA	black	0	1.2869	0
MGH54_P6_A04	NA	black	0	1.7929	0
MGH54_P6_A05	-0.739844661901	red	1	0.30568	2.3609
MGH54_P6_A06	NA	black	0	0.16221	0
MGH54_P6_A07	NA	black	0	1.3288	0
MGH54_P6_A08	NA	black	0	2.7075	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	1.49777882188	red	1	2.0402	3.832
MGH54_P6_B02	NA	black	0	0.23511	0
MGH54_P6_B03	2.56659564143	black	0	2.3863	4.4261
MGH54_P6_B04	NA	black	0	2.4306	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	-0.495453221529	red	1	0.66175	2.512
MGH54_P6_B07	NA	black	0	1.0243	0
MGH54_P6_B08	NA	black	0	0.75958	0
MGH54_P6_B09	NA	black	0	0.4916	0
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0.42116	0
MGH54_P6_C01	NA	black	0	0	0.35276
MGH54_P6_C02	NA	black	0	1.5246	0
MGH54_P6_C03	-0.99754180323	red	1	3.8094	0.57918
MGH54_P6_C04	NA	black	0	0.66084	0
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0.1177	0
MGH54_P6_C08	-0.1398371586	red	1	1.1336	3.9818
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	1.0356	0
MGH54_P6_C11	-0.909292270868	red	1	3.561	0.5724
MGH54_P6_C12	NA	black	0	1.4206	0
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	-0.335509722174	red	1	3.6817	0.94636
MGH54_P6_D03	NA	black	0	0	0.68527
MGH54_P6_D04	-0.459111159851	red	1	2.1127	0.39177
MGH54_P6_D05	NA	black	0	0	0.51299
MGH54_P6_D07	NA	black	0	0	0.36625
MGH54_P6_D08	NA	black	0	2.108	0
MGH54_P6_D09	0.433852098551	green3	2	0.056584	0.51602
MGH54_P6_D10	NA	black	0	0.092207	0
MGH54_P6_D11	-0.479065671015	red	1	2.3039	0.4916
MGH54_P6_D12	NA	black	0	0.12829	0
