Cell_name	Zvalue	Color	Cluster	MTF1	PRNP
MGH53_P2_H01	-0.581996375952	red	1	0.090853	6.6298
MGH53_P10_A01	NA	black	0	0	5.8737
MGH53_P10_A02	NA	black	0	0	2.6998
MGH53_P10_A03	-0.102771258791	red	1	0.19409	5.3579
MGH53_P10_A04	-0.232062240432	red	1	0.20664	5.8773
MGH53_P10_A05	-0.667683664294	red	1	0.12565	7.0234
MGH53_P10_A06	2.81063412125	black	0	3.7978	6.1621
MGH53_P10_A07	-0.506161569826	red	1	0.079975	6.3833
MGH53_P10_A08	-0.01972140498	red	1	0.12697	5.0258
MGH53_P10_A09	0.208452753152	red	1	0.15834	4.2249
MGH53_P10_A10	NA	black	0	0.25338	0
MGH53_P10_A11	-0.1680478535	red	1	0.13225	5.5045
MGH53_P10_A12	-0.126718838857	red	1	0.97306	4.6228
MGH53_P10_B01	0.325469323587	red	1	0.33914	2.4844
MGH53_P10_B02	-0.661432565421	red	1	0.064883	6.7495
MGH53_P10_B03	NA	black	0	4.5195	0
MGH53_P10_B04	0.0795216875665	red	1	1.5553	5.0974
MGH53_P10_B05	-0.0432379172378	red	1	0.12829	5.1016
MGH53_P10_B06	0.774102673527	blue	3	0.1003	2.5241
MGH53_P10_B07	NA	black	0	0	3.2645
MGH53_P10_B08	NA	black	0	0.1635	0
MGH53_P10_B09	NA	black	0	0	1.0861
MGH53_P10_B10	-0.132392466262	red	1	0.098958	5.3567
MGH53_P10_B11	NA	black	0	0.33342	0
MGH53_P10_B12	NA	black	0	0.16092	0
MGH53_P10_C01	0.0725747246936	red	1	0.085425	4.7494
MGH53_P10_C02	NA	black	0	2.8842	0
MGH53_P10_C03	0.733564485039	blue	3	0.14796	2.3363
MGH53_P10_C04	-0.16994104653	red	1	0.23266	5.6949
MGH53_P10_C05	NA	black	0	0	0.47197
MGH53_P10_C06	NA	black	0	0.089498	0
MGH53_P10_C07	NA	black	0	0	3.8847
MGH53_P10_C08	NA	black	0	0	0
MGH53_P10_C09	NA	black	0	0	0
MGH53_P10_C10	NA	black	0	0	2.8828
MGH53_P10_C11	NA	black	0	0	0
MGH53_P10_C12	0.0849683722999	red	1	0.056584	4.7277
MGH53_P10_D01	NA	black	0	0	4.8543
MGH53_P10_D02	-0.161523345635	red	1	0.2916	5.8274
MGH53_P10_D03	NA	black	0	0	0
MGH53_P10_D04	-0.302489509962	red	1	0.075875	5.8112
MGH53_P10_D05	-0.253030029248	red	1	0.14926	5.8104
MGH53_P10_D06	NA	black	0	0	4.5157
MGH53_P10_D07	-0.0722297796076	red	1	0.15445	5.2113
MGH53_P10_D08	NA	black	0	0.45943	0
MGH53_P10_D09	NA	black	0	0	3.1382
MGH53_P10_D12	NA	black	0	0	0
MGH53_P10_E01	NA	black	0	0	4.427
MGH53_P10_E03	NA	black	0	0	6.5288
MGH53_P10_E04	1.17611526014	black	0	3.9349	5.5021
MGH53_P10_E05	NA	black	0	0	1.9034
MGH53_P10_E06	NA	black	0	0.18523	0
MGH53_P10_E07	0.178756762526	red	1	0.071763	4.4521
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	0.341385865749	red	1	0.28924	2.9928
MGH53_P10_E10	NA	black	0	0	6.4134
MGH53_P10_E11	-0.324153599376	red	1	0.086784	5.8934
MGH53_P10_E12	-0.0837598650379	red	1	0.22897	5.3236
MGH53_P10_F01	NA	black	0	0	5.5123
MGH53_P10_F02	NA	black	0	0	4.8533
MGH53_P10_F03	NA	black	0	0	4.4321
MGH53_P10_F04	0.0873208557727	red	1	0.1865	4.6316
MGH53_P10_F05	NA	black	0	0.54893	0
MGH53_P10_F06	NA	black	0	0.16221	0
MGH53_P10_F07	NA	black	0	0	0
MGH53_P10_F08	NA	black	0	0	4.6886
MGH53_P10_F09	NA	black	0	0	3.0854
MGH53_P10_F10	NA	black	0	0.1003	0
MGH53_P10_F12	NA	black	0	0.19661	0
MGH53_P10_G01	NA	black	0	0	6.254
MGH53_P10_G02	1.34627679644	black	0	0.1003	0.55876
MGH53_P10_G03	-0.632567986796	red	1	0.070389	6.6932
MGH53_P10_G04	NA	black	0	0	6.2192
MGH53_P10_G05	0.405522175465	red	1	0.16221	3.4886
MGH53_P10_G07	NA	black	0	0	4.8537
MGH53_P10_G08	0.0860457227134	red	1	0.09356	4.7053
MGH53_P10_G09	NA	black	0	0	4.8075
MGH53_P10_G11	NA	black	0	0.059355	0
MGH53_P10_H01	0.0763126022553	red	1	0.18777	4.6727
MGH53_P10_H02	1.18386645889	black	0	0.085425	1.2815
MGH53_P10_H04	NA	black	0	0	0
MGH53_P10_H05	NA	black	0	1.1164	0
MGH53_P10_H06	NA	black	0	0	0
MGH53_P10_H07	NA	black	0	0.13488	0
MGH53_P10_H08	-0.885793485589	red	1	3.3479	4.6403
MGH53_P10_H09	NA	black	0	0	4.6852
MGH53_P10_H10	NA	black	0	0.1865	0
MGH53_P10_H11	NA	black	0	0	0
MGH53_P11_A01	0.639390055453	red	1	0.11636	2.8805
MGH53_P11_A02	NA	black	0	0.096262	0
MGH53_P11_A03	0.390481342674	red	1	0.071763	3.8377
MGH53_P11_A04	0.0607460365346	red	1	0.073135	4.7886
MGH53_P11_A06	NA	black	0	0	0
MGH53_P11_A08	NA	black	0	0	0
MGH53_P11_A09	0.332914513266	red	1	0.066261	4.0177
MGH53_P11_A10	-0.36425300609	red	1	0.070389	5.9699
MGH53_P11_A11	1.15965296978	black	0	0.17249	0.2857
MGH53_P11_A12	NA	black	0	0	7.0305
MGH53_P11_B01	-0.321409297566	red	1	0.059355	5.8321
MGH53_P11_B02	NA	black	0	0	1.1506
MGH53_P11_B04	NA	black	0	0	4.432
MGH53_P11_B05	NA	black	0	0.096262	0
MGH53_P11_B06	NA	black	0	0.15834	0
MGH53_P11_B07	0.0326890154199	red	1	0.31962	4.7625
MGH53_P11_B08	NA	black	0	0	0
MGH53_P11_B09	NA	black	0	0	3.2441
MGH53_P11_B11	-0.487986106784	red	1	0.10836	6.4229
MGH53_P11_B12	-0.543673695417	red	1	0.067639	6.4467
MGH53_P11_C01	NA	black	0	0	4.7735
MGH53_P11_C02	-0.451953175838	red	1	0.03984	6.1317
MGH53_P11_C03	NA	black	0	0	0
MGH53_P11_C04	NA	black	0	0	5.3099
MGH53_P11_C05	NA	black	0	0	4.8607
MGH53_P11_C06	NA	black	0	0	4.7259
MGH53_P11_C07	NA	black	0	0	1.144
MGH53_P11_C08	NA	black	0	0	5.2194
MGH53_P11_C09	-0.211234800193	red	1	0.097611	5.5874
MGH53_P11_C10	NA	black	0	0.16479	0
MGH53_P11_C11	NA	black	0	0.20789	0
MGH53_P11_C12	NA	black	0	0	0
MGH53_P11_D01	NA	black	0	0	4.9717
MGH53_P11_D02	NA	black	0	0	4.8969
MGH53_P11_D03	-0.00274440992701	red	1	0.10299	4.9702
MGH53_P11_D04	NA	black	0	0	5.4444
MGH53_P11_D05	-4.63705634492	black	0	3.6017	3.1199
MGH53_P11_D07	NA	black	0	0	4.4039
MGH53_P11_D08	-0.656596178025	red	1	0.11237	6.9292
MGH53_P11_D09	NA	black	0	0.1635	0
MGH53_P11_D10	NA	black	0	0	6.6075
MGH53_P11_D11	NA	black	0	0	6.8249
MGH53_P11_D12	-0.150193475778	red	1	0.1865	5.5246
MGH53_P11_E01	NA	black	0	0	4.8976
MGH53_P11_E02	NA	black	0	0.22033	0
MGH53_P11_E04	0.693051713093	red	1	0.30217	0.24123
MGH53_P11_E06	-0.341816523013	red	1	0.22651	6.3797
MGH53_P11_E08	NA	black	0	0.24489	0
MGH53_P11_E09	NA	black	0	0	6.9796
MGH53_P11_E10	-0.455745788609	red	1	0.1137	6.3456
MGH53_P11_E11	NA	black	0	0	0
MGH53_P11_E12	-0.116684067213	red	1	0.085425	5.2992
MGH53_P11_F01	-0.0251427854793	red	1	0.055196	5.0291
MGH53_P11_F02	NA	black	0	0	5.7301
MGH53_P11_F03	NA	black	0	0	5.4074
MGH53_P11_F04	NA	black	0	0	0.16607
MGH53_P11_F05	NA	black	0	0	6.3124
MGH53_P11_F07	NA	black	0	0	4.7444
MGH53_P11_F10	NA	black	0	0	4.2931
MGH53_P11_F11	NA	black	0	0	0
MGH53_P11_F12	NA	black	0	0	6.2228
MGH53_P11_G01	-0.0215892318719	red	1	0.041243	5.0174
MGH53_P11_G02	NA	black	0	0	5.4426
MGH53_P11_G03	-0.20205737076	red	1	0.10702	5.5739
MGH53_P11_G04	NA	black	0	0	6.358
MGH53_P11_G05	NA	black	0	0.092207	0
MGH53_P11_G06	0.169988460201	red	1	0.096262	4.4498
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	0.0822729848351	red	1	0.43829	3.605
MGH53_P11_G09	0.257354179136	red	1	0.060739	4.2431
MGH53_P11_G10	NA	black	0	0	4.3665
MGH53_P11_G11	-0.217633501641	red	1	0.075875	5.5751
MGH53_P11_G12	-0.248723681207	red	1	0.094912	5.6925
MGH53_P11_H01	0.376739947349	red	1	0.23266	3.2414
MGH53_P11_H02	NA	black	0	0	4.9777
MGH53_P11_H04	-0.215644300862	red	1	0.14012	5.67
MGH53_P11_H05	-0.354008741802	red	1	0.22527	6.4228
MGH53_P11_H06	0.0749485699825	red	1	0.39944	4.1709
MGH53_P11_H07	NA	black	0	0.051024	0
MGH53_P11_H08	NA	black	0	0	5.2751
MGH53_P11_H09	-0.0849502023514	red	1	0.098958	5.2158
MGH53_P11_H10	-0.230457771591	red	1	0.2461	5.9938
MGH53_P11_H11	NA	black	0	0.46571	0
MGH53_P11_H12	-0.190609696112	red	1	0.2302	5.7753
MGH53_P9_A01	NA	black	0	0	4.6865
MGH53_P9_A02	NA	black	0	0	2.278
MGH53_P9_A03	NA	black	0	0	4.5577
MGH53_P9_A04	NA	black	0	0	4.9379
MGH53_P9_A05	-0.126597035447	red	1	0.11902	5.3584
MGH53_P9_A06	0.963555449163	black	0	0.22404	0.33342
MGH53_P9_A07	NA	black	0	0	4.1867
MGH53_P9_A08	NA	black	0	0	2.7336
MGH53_P9_A09	-0.0061861839517	red	1	0.18396	4.9871
MGH53_P9_A10	NA	black	0	0	0
MGH53_P9_A11	NA	black	0	0	2.2818
MGH53_P9_A12	0.735987551978	blue	3	0.28451	0.40599
MGH53_P9_B01	NA	black	0	0	4.0054
MGH53_P9_B02	0.0571614610715	red	1	0.38294	4.4412
MGH53_P9_B03	-0.187874947611	red	1	0.14535	5.5884
MGH53_P9_B04	NA	black	0	0	4.8051
MGH53_P9_B05	NA	black	0	0	0
MGH53_P9_B06	NA	black	0	0	5.4309
MGH53_P9_B07	NA	black	0	0	0
MGH53_P9_B08	-0.138184101789	red	1	0.10165	5.3765
MGH53_P9_B09	NA	black	0	0	4.8899
MGH53_P9_B11	0.151313185534	red	1	0.20038	4.3598
MGH53_P9_B12	1.38687783188	black	0	0.10702	0.32539
MGH53_P9_C01	0.763101434317	blue	3	0.22527	1.3885
MGH53_P9_C02	NA	black	0	0	3.3528
MGH53_P9_C03	0.700956050287	blue	3	2.0201	5.6134
MGH53_P9_C04	-0.0206158202547	red	1	0.31846	5.0942
MGH53_P9_C05	NA	black	0	0	5.6167
MGH53_P9_C06	NA	black	0	0.11503	0
MGH53_P9_C07	NA	black	0	0	5.6303
MGH53_P9_C08	-0.254335746381	red	1	0.24489	6.0927
MGH53_P9_C09	-0.472477816891	red	1	0.10568	6.3689
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	NA	black	0	0	6.3588
MGH53_P9_C12	-0.168072708904	red	1	0.094912	5.4575
MGH53_P9_D01	NA	black	0	0	4.3394
MGH53_P9_D02	NA	black	0	0	5.8946
MGH53_P9_D03	0.00826258254933	red	1	0.49672	4.5636
MGH53_P9_D04	-0.133414655363	red	1	0.17505	5.4464
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	0.454892380372	red	1	0.16092	3.3087
MGH53_P9_D09	-0.076664294072	red	1	1.2197	4.8485
MGH53_P9_D10	NA	black	0	0	2.7532
MGH53_P9_D11	NA	black	0	0	4.6962
MGH53_P9_D12	-0.259757293672	red	1	0.092207	5.7198
MGH53_P9_F04	NA	black	0	0	5.9157
MGH53_P9_F05	-0.0541213186247	red	1	0.22651	5.1955
MGH53_P9_F06	NA	black	0	0.14535	0
MGH53_P9_F07	-1.31617365731	black	0	0.94336	1.1941
MGH53_P9_F08	-0.045983664526	red	1	0.17249	5.1299
MGH53_P9_F09	NA	black	0	0	4.8295
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	-0.177235060031	red	1	0.32077	6.0345
MGH53_P9_F12	NA	black	0	0	4.5346
MGH53_P9_G01	0.0696945280016	red	1	0.26544	4.6193
MGH53_P9_G02	0.044771330318	red	1	0.24001	4.7634
MGH53_P9_G03	1.02365300654	black	0	0.20539	0.36961
MGH53_P9_G04	-0.107737832709	red	1	0.1003	5.2846
MGH53_P9_G07	0.175982126657	red	1	0.1177	4.4037
MGH53_P9_G08	NA	black	0	0	5.7834
MGH53_P9_G09	0.569472894659	red	1	1.3951	5.8402
MGH53_P9_G12	-0.080921953638	red	1	0.088142	5.1976
MGH53_P9_H01	0.374564828392	red	1	0.18523	3.5072
MGH53_P9_H02	NA	black	0	0	5.3
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	-0.140324303773	red	1	0.15963	5.4498
MGH53_P9_H05	-0.155209966389	red	1	0.18903	5.5474
MGH53_P9_H06	0.556211008666	red	1	0.19661	2.6787
MGH53_P9_H07	NA	black	0	0	3.982
MGH53_P9_H08	NA	black	0	0	1.6844
MGH53_P9_H09	NA	black	0	0	2.3595
MGH53_P9_H10	NA	black	0	0	4.2376
MGH53_P9_H11	NA	black	0	0	3.5054
MGH53_P9_H12	0.0986494060522	red	1	0.20289	4.5691
MGH53_P4_A07	NA	black	0	0.20539	0
MGH53_P4_B01	-0.141593834559	red	1	0.29278	5.7273
MGH53_P4_B02	1.14748700904	black	0	0.14405	0.75788
MGH53_P4_B08	NA	black	0	0	4.0835
MGH53_P4_B09	NA	black	0	0.13356	0
MGH53_P4_B10	-0.608452130337	red	1	1.4552	4.1621
MGH53_P4_B11	NA	black	0	0	4.0699
MGH53_P4_C03	-0.139565613757	red	1	0.2461	5.5947
MGH53_P4_C11	NA	black	0	0.064883	0
MGH53_P4_C12	0.0337636469303	red	1	0.045443	4.8702
MGH53_P4_D04	-0.343577022888	red	1	0.31846	6.9514
MGH53_P4_D05	-0.309048446094	red	1	0.16736	6.0447
MGH53_P4_D09	NA	black	0	3.2464	0
MGH53_P4_E01	NA	black	0	0	5.4549
MGH53_P4_E02	-0.105490999238	red	1	0.14926	5.3197
MGH53_P4_E07	NA	black	0	0	2.389
MGH53_P4_E08	-0.0509324450976	red	1	0.30685	5.2623
MGH53_P4_E09	-0.467405789407	red	1	0.22527	6.8697
MGH53_P4_F01	NA	black	0	0	0
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	NA	black	0	0	5.4983
MGH53_P4_F11	NA	black	0	0.25338	0
MGH53_P4_G02	NA	black	0	0	5.7518
MGH53_P4_G05	NA	black	0	0	4.3667
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	NA	black	0	0	5.9173
MGH53_P4_G09	NA	black	0	0	4.3025
MGH53_P4_H10	0.0721382357227	red	1	0.089498	4.7488
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	NA	black	0	0.24853	0
MGH54_P14_A01	NA	black	0	0	5.0061
MGH54_P14_A02	NA	black	0	0	4.3174
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	-0.120666572686	red	1	0.1776	5.4039
MGH54_P14_A05	NA	black	0	0	6.3495
MGH54_P14_A06	NA	black	0	0	5.3341
MGH54_P14_A07	-0.150976893121	red	1	0.017209	5.3382
MGH54_P14_A08	NA	black	0	0	0
MGH54_P14_A09	NA	black	0	0	4.0847
MGH54_P14_A10	NA	black	0	0	4.324
MGH54_P14_A11	-0.234177761552	red	1	0.032806	5.5636
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0.26544	0
MGH54_P14_B02	NA	black	0	0	5.4919
MGH54_P14_B03	0.0492454888416	red	1	0.16864	4.7861
MGH54_P14_B04	1.39190135041	black	0	0.10702	0.30685
MGH54_P14_B05	1.12927231478	black	0	0.1776	0.34028
MGH54_P14_B06	NA	black	0	0	3.3369
MGH54_P14_B07	NA	black	0	0	1.779
MGH54_P14_B08	-0.318112162734	red	1	0.25822	6.4306
MGH54_P14_B09	NA	black	0	0.123	0
MGH54_P14_B10	-0.120174415314	red	1	0.1635	5.385
MGH54_P14_B11	-0.522478243545	red	1	2.6374	4.7082
MGH54_P14_B12	-0.0292865219683	red	1	0.45943	5.5051
MGH54_P14_C01	NA	black	0	0	5.0397
MGH54_P14_C02	NA	black	0	0	6.742
MGH54_P14_C03	NA	black	0	0	5.9848
MGH54_P14_C04	NA	black	0	0	5.5424
MGH54_P14_C05	0.163128697798	red	1	0.088142	4.4797
MGH54_P14_C06	NA	black	0	0.16479	0
MGH54_P14_C07	NA	black	0	0	6.2476
MGH54_P14_C08	NA	black	0	0	4.868
MGH54_P14_C09	NA	black	0	0	5.6075
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	0.0113276218341	red	1	0.49467	4.4347
MGH54_P14_C12	NA	black	0	0	2.4147
MGH54_P14_D01	NA	black	0	0	6.4985
MGH54_P14_D02	NA	black	0	0	3.1925
MGH54_P14_D03	NA	black	0	0.30685	0
MGH54_P14_D04	NA	black	0	0	5.0677
MGH54_P14_D05	-0.121909046593	red	1	0.16607	5.3941
MGH54_P14_D06	NA	black	0	0	5.4715
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	0.288328747736	red	1	0.31034	3.1345
MGH54_P14_D09	NA	black	0	0.1003	0
MGH54_P14_D10	-0.190147455959	red	1	0.21288	5.7298
MGH54_P14_D11	NA	black	0	0	6.3556
MGH54_P14_D12	-8.67655274311	black	0	2.9224	0.44042
MGH54_P14_E01	NA	black	0	0	5.2399
MGH54_P14_E02	NA	black	0	0	1.7617
MGH54_P14_E03	NA	black	0	0	5.987
MGH54_P14_E04	NA	black	0	0	4.4755
MGH54_P14_E05	NA	black	0	0	0
MGH54_P14_E06	-0.735499907287	red	1	2.3818	4.5116
MGH54_P14_E07	-0.48817434212	red	1	0.17377	6.6797
MGH54_P14_E08	NA	black	0	0	4.6933
MGH54_P14_E09	-0.12402465702	red	1	0.21661	5.4728
MGH54_P14_E10	NA	black	0	0	4.171
MGH54_P14_E11	NA	black	0	0	3.3604
MGH54_P14_E12	NA	black	0	0	4.6518
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	-0.727618597731	red	1	0.8496	2.2684
MGH54_P14_F03	NA	black	0	0	4.9147
MGH54_P14_F04	NA	black	0	0	5.5797
MGH54_P14_F06	NA	black	0	0.14405	0
MGH54_P14_F07	NA	black	0	0	3.0456
MGH54_P14_F08	NA	black	0	0	5.7084
MGH54_P14_F09	NA	black	0	0	5.5728
MGH54_P14_F10	0.99408285686	black	0	0.20289	0.56365
MGH54_P14_F11	NA	black	0	0	5.3997
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	5.7911
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	0.507967538306	red	1	0.14143	3.2084
MGH54_P14_G06	-0.534949242952	red	1	0.094912	6.5121
MGH54_P14_G07	0.0499188870466	red	1	0.19156	4.7718
MGH54_P14_G08	-0.359470722499	red	1	0.17377	6.2386
MGH54_P14_G09	NA	black	0	0	1.4233
MGH54_P14_G10	2.26984976543	black	0	3.2197	6.1258
MGH54_P14_G11	NA	black	0	0.26544	0
MGH54_P14_G12	NA	black	0	0	4.9484
MGH54_P14_H01	-0.0577961268946	red	1	0.36065	5.4084
MGH54_P14_H02	1.26384388184	black	0	2.236	5.9674
MGH54_P14_H03	NA	black	0	0	6.6905
MGH54_P14_H04	0.00240991417919	red	1	0.54201	6.9525
MGH54_P14_H05	NA	black	0	0	6.0215
MGH54_P14_H06	NA	black	0	0	6.0693
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	-0.312034395622	red	1	2.1944	4.7747
MGH54_P14_H09	0.190470570718	red	1	0.13881	4.3239
MGH54_P14_H10	-0.250907656872	red	1	0.20539	5.9461
MGH54_P14_H11	-0.00605669039841	red	1	0.36849	5.0178
MGH54_P14_H12	-0.143478999106	red	1	0.37407	6.1168
MGH54_P15_A02	NA	black	0	0.61259	0
MGH54_P15_A03	0.498727310701	red	1	3.5963	5.2583
MGH54_P15_A04	0.992355888342	black	0	2.6439	5.6282
MGH54_P15_A05	NA	black	0	0.30451	0
MGH54_P15_A06	NA	black	0	0	5.7997
MGH54_P15_A07	NA	black	0	0	5.1618
MGH54_P15_A08	NA	black	0	0.14796	0
MGH54_P15_A09	NA	black	0	0	4.4753
MGH54_P15_A10	NA	black	0	0	5.3354
MGH54_P15_A11	0.8442648347	blue	3	0.13093	2.0604
MGH54_P15_A12	NA	black	0	0	4.0777
MGH54_P15_B01	NA	black	0	0	6.676
MGH54_P15_B02	NA	black	0	0	4.2173
MGH54_P15_B03	0.0129077826901	red	1	0.19661	4.9139
MGH54_P15_B04	NA	black	0	0	2.6769
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	4.463
MGH54_P15_B07	0.0499594039	red	1	0.44467	4.1126
MGH54_P15_B09	NA	black	0	0.14274	0
MGH54_P15_B10	NA	black	0	0	0
MGH54_P15_B11	0.817635227571	blue	3	0.097611	2.3978
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	0.0828743411394	red	1	0.2302	4.6023
MGH54_P15_C04	0.218308068417	red	1	0.42868	0.64893
MGH54_P15_C05	-0.00409196361236	red	1	0.39397	5.0089
MGH54_P15_C06	-0.572886476341	red	1	0.063503	6.5112
MGH54_P15_C07	NA	black	0	0	3.0101
MGH54_P15_C08	0.246309152038	red	1	0.13619	4.1392
MGH54_P15_C09	NA	black	0	0	4.5738
MGH54_P15_C10	0.37594646608	red	1	0.098958	3.8093
MGH54_P15_C11	-0.112888139001	red	1	0.28688	5.5613
MGH54_P15_C12	NA	black	0	0	0
MGH54_P15_D01	NA	black	0	0	2.5794
MGH54_P15_D02	NA	black	0	0	5.1211
MGH54_P15_D03	-0.0626957457647	red	1	0.22774	5.2329
MGH54_P15_D04	0.089715542655	red	1	0.16479	4.6427
MGH54_P15_D05	NA	black	0	0	0.97379
MGH54_P15_D07	-0.152053549682	red	1	0.13488	5.4567
MGH54_P15_D08	NA	black	0	0.32308	0
MGH54_P15_D09	0.0675180637103	red	1	0.070389	4.7704
MGH54_P15_D10	0.0541604035145	red	1	0.72683	5.3272
MGH54_P15_D11	0.212917353053	red	1	0.077243	4.3464
MGH54_P15_D12	NA	black	0	0	6.3112
MGH54_P15_E01	NA	black	0	0	5.3167
MGH54_P15_E02	0.0280382600707	red	1	0.48233	3.971
MGH54_P15_E03	NA	black	0	0	5.3084
MGH54_P15_E04	NA	black	0	1.8734	0
MGH54_P15_E05	0.240815755447	red	1	0.11636	4.1975
MGH54_P15_E06	NA	black	0	0	5.3147
MGH54_P15_E07	NA	black	0	0	4.9507
MGH54_P15_E08	NA	black	0	0	5.781
MGH54_P15_E09	NA	black	0	0.12829	0
MGH54_P15_E10	NA	black	0	0.12961	0
MGH54_P15_E11	NA	black	0	0	5.3489
MGH54_P15_E12	1.06290565008	black	0	3.5788	5.497
MGH54_P15_F01	NA	black	0	0	5.6687
MGH54_P15_F02	NA	black	0	0	6.5241
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	0	5.0359
MGH54_P15_F05	0.124694827221	red	1	0.10836	4.5764
MGH54_P15_F06	0.098048348224	red	1	0.26303	4.4808
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	NA	black	0	0	5.7342
MGH54_P15_F09	NA	black	0	0	2.0007
MGH54_P15_F10	0.00308087527182	red	1	0.64801	5.0079
MGH54_P15_F11	NA	black	0	0.10434	0
MGH54_P15_F12	NA	black	0	0	4.9671
MGH54_P15_G03	NA	black	0	0	4.5243
MGH54_P15_G04	-0.0491753721953	red	1	0.12961	5.1212
MGH54_P15_G05	-0.163292713406	red	1	0.2228	5.6445
MGH54_P15_G06	0.210527065984	red	1	0.12433	4.2815
MGH54_P15_G07	-0.434731745054	red	1	0.11636	6.2915
MGH54_P15_G08	NA	black	0	0	4.0925
MGH54_P15_G09	NA	black	0	0	1.8671
MGH54_P15_G10	-0.71112558185	red	1	0.060739	6.8638
MGH54_P15_G11	0.562509982235	red	1	2.1395	5.461
MGH54_P15_G12	-0.0647964834659	red	1	0.16864	5.195
MGH54_P15_H01	NA	black	0	0	5.4936
MGH54_P15_H03	0.207272337365	red	1	0.20038	4.1318
MGH54_P15_H04	-0.277117139685	red	1	0.10299	5.7901
MGH54_P15_H05	-0.0226121918119	red	1	0.46989	5.4586
MGH54_P15_H06	0.837881838205	blue	3	1.2185	6.5673
MGH54_P15_H07	NA	black	0	0	5.3862
MGH54_P15_H08	NA	black	0	0.09356	0
MGH54_P15_H09	-0.189682934848	red	1	0.09356	5.5189
MGH54_P15_H10	NA	black	0	0	4.934
MGH54_P15_H11	0.0425779764342	red	1	0.17632	4.807
MGH54_P15_H12	NA	black	0	0	4.0893
MGH54_P16_A01	NA	black	0	0	3.4151
MGH54_P16_A02	NA	black	0	0	3.8551
MGH54_P16_A04	-0.302330682272	red	1	0.1375	5.9426
MGH54_P16_A05	NA	black	0	0.045443	0
MGH54_P16_A06	NA	black	0	0	4.9731
MGH54_P16_A07	NA	black	0	0	4.7669
MGH54_P16_A08	NA	black	0	0	5.2878
MGH54_P16_A09	1.32792338261	black	0	0.085425	0.79577
MGH54_P16_A10	0.295044158264	red	1	0.089498	4.0813
MGH54_P16_A11	NA	black	0	0	6.5569
MGH54_P16_A12	NA	black	0	0	5.5798
MGH54_P16_B01	NA	black	0	0	2.1734
MGH54_P16_B02	0.0245271305807	red	1	0.5568	6.6926
MGH54_P16_B03	NA	black	0	0	4.3288
MGH54_P16_B04	NA	black	0	0.17249	0
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	0.299805185008	red	1	0.094912	4.0554
MGH54_P16_B07	0.246986266896	red	1	2.5293	5.181
MGH54_P16_B08	0.130949139027	red	1	0.15445	4.5069
MGH54_P16_B09	-0.346124097718	red	1	0.12565	6.0495
MGH54_P16_B10	0.147014682503	red	1	0.094912	4.5209
MGH54_P16_B11	NA	black	0	0	5.1966
MGH54_P16_B12	2.49268066251	black	0	3.0745	6.2973
MGH54_P16_C01	NA	black	0	0	2.2827
MGH54_P16_C02	-0.110764605136	red	1	0.23634	5.4498
MGH54_P16_C03	0.0133186200823	red	1	0.4489	4.7433
MGH54_P16_C04	-0.116324550965	red	1	0.25096	5.5005
MGH54_P16_C05	0.261142953676	red	1	0.1003	4.1638
MGH54_P16_C06	0.0480655416415	red	1	0.11636	4.8113
MGH54_P16_C07	NA	black	0	0	4.1516
MGH54_P16_C08	NA	black	0	0	6.1729
MGH54_P16_C09	NA	black	0	0	5.812
MGH54_P16_C10	NA	black	0	0	4.4574
MGH54_P16_C11	NA	black	0	0	4.5267
MGH54_P16_C12	NA	black	0	0	5.0333
MGH54_P16_D01	NA	black	0	0	6.0253
MGH54_P16_D02	NA	black	0	0	5.3884
MGH54_P16_D03	NA	black	0	0	5.6426
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	0.0367804452212	red	1	0.20163	4.8184
MGH54_P16_D06	NA	black	0	0	6.3269
MGH54_P16_D07	0.305322142737	red	1	0.098958	4.0295
