Cell_name	Zvalue	Color	Cluster	BCL2L11	CREB1
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0	0.16607
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0.10969
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	3.4439
MGH54_P8_D06	NA	black	0	0	0.062122
MGH54_P8_D07	NA	black	0	0	0.10165
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	NA	black	0	0	0.064883
MGH54_P8_D11	-2.72802222362	black	0	0.090853	4.3262
MGH54_P8_D12	NA	black	0	0	0.66812
MGH54_P8_E01	NA	black	0	0	0.086784
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	0.17249
MGH54_P8_E07	NA	black	0	0	0.042644
MGH54_P8_E08	NA	black	0	0	3.5326
MGH54_P8_E10	NA	black	0	0	1.517
MGH54_P8_F01	NA	black	0	0	0
MGH54_P8_F02	NA	black	0	0	3.3734
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	0.049631
MGH54_P8_F06	NA	black	0	0	3.8764
MGH54_P8_F08	NA	black	0	0	0.066261
MGH54_P8_F09	-1.29751703732	red	1	2.9683	0.053806
MGH54_P8_F10	NA	black	0	0	0.18396
MGH54_P8_F11	NA	black	0	0	0.10836
MGH54_P8_F12	NA	black	0	0	0.045443
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	0.606690969654	green3	2	0.21412	0.11103
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	-0.477608425507	green3	2	0.11237	1.6112
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0	0.051024
MGH54_P8_G09	NA	black	0	0	4.1387
MGH54_P8_G10	NA	black	0	4.5447	0
MGH54_P8_G11	0.731647328792	green3	2	0.092207	0.04684
MGH54_P8_G12	NA	black	0	0	0.2762
MGH54_P8_H01	NA	black	0	0	0.18396
MGH54_P8_H03	NA	black	0	0	0.025738
MGH54_P8_H04	-2.09087199705	red	1	4.4269	0.18269
MGH54_P8_H06	NA	black	0	0	0.073135
MGH54_P8_H07	NA	black	0	0	0.051024
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	0	0.045443
MGH54_P8_H12	NA	black	0	0	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	4.6988
MGH54_P10_A03	NA	black	0	0	1.0807
MGH54_P10_A04	1.64201943341	blue	3	2.7297	2.5366
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0	0
MGH54_P10_A07	NA	black	0	0	0.23756
MGH54_P10_A09	NA	black	0	0	1.406
MGH54_P10_A10	0.504553929524	green3	2	0.40272	0.079975
MGH54_P10_A11	NA	black	0	0	0.11237
MGH54_P10_A12	-1.37402038483	red	1	3.2508	0.14143
MGH54_P10_B01	NA	black	0	1.4818	0
MGH54_P10_B02	NA	black	0	3.1704	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0	1.4076
MGH54_P10_B06	NA	black	0	0	0.36513
MGH54_P10_B07	NA	black	0	0	3.0009
MGH54_P10_B08	0.114746160471	green3	2	3.3774	1.129
MGH54_P10_B09	-0.689023026071	green3	2	2.3485	0.23266
MGH54_P10_B10	NA	black	0	0	0.59264
MGH54_P10_B11	NA	black	0	0	0.13093
MGH54_P10_B12	NA	black	0	0	0.077243
MGH54_P10_C01	NA	black	0	0	0.11503
MGH54_P10_C02	NA	black	0	0	0.11902
MGH54_P10_C03	NA	black	0	0	0.83915
MGH54_P10_C04	0.0257083040958	green3	2	1.0915	0.55385
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0	2.8629
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0.13488	0
MGH54_P10_C10	0.45810670298	green3	2	0.14535	0.37518
MGH54_P10_C11	NA	black	0	0	0.10165
MGH54_P10_C12	NA	black	0	0	0.16607
MGH54_P10_D01	NA	black	0	0	0.13093
MGH54_P10_D02	NA	black	0	0	3.4874
MGH54_P10_D03	0.581641463201	green3	2	0.23879	0.12565
MGH54_P10_D04	-0.805078759157	green3	2	0.44361	2.4733
MGH54_P10_D05	0.503704049704	green3	2	0.23511	0.24732
MGH54_P10_D06	5.15804070303	black	0	3.5691	4.1447
MGH54_P10_D07	NA	black	0	0	0.72421
MGH54_P10_D09	NA	black	0	3.3494	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0.085425
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0	0.086784
MGH54_P10_E04	NA	black	0	0	2.3354
MGH54_P10_E05	NA	black	0	1.6262	0
MGH54_P10_E06	NA	black	0	0	3.9894
MGH54_P10_E07	NA	black	0	0	0.1003
MGH54_P10_E08	NA	black	0	0	0.14012
MGH54_P10_E09	NA	black	0	0	2.2135
MGH54_P10_E10	NA	black	0	0	0.90072
MGH54_P10_E11	NA	black	0	1.8098	0
MGH54_P10_E12	NA	black	0	0	0.15316
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0	0.13488
MGH54_P10_F03	NA	black	0	0	0.3584
MGH54_P10_F04	NA	black	0	0	0.14012
MGH54_P10_F05	NA	black	0	0	4.2989
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	0.37629
MGH54_P10_F10	NA	black	0	0	0.1776
MGH54_P10_F11	NA	black	0	0	2.1424
MGH54_P10_F12	0.189516709969	green3	2	0.15834	0.73812
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	1.19865731578	blue	3	1.8371	3.7435
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	-0.276764337704	green3	2	1.5524	0.04684
MGH54_P10_G06	NA	black	0	0	1.1545
MGH54_P10_G07	-0.20587842772	green3	2	1.4808	0.12961
MGH54_P10_G09	-2.11178479485	red	1	0.15316	3.7418
MGH54_P10_G10	NA	black	0	0	0.090853
MGH54_P10_G11	NA	black	0	0	0
MGH54_P10_G12	NA	black	0	0	2.7814
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	NA	black	0	0.16221	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	0.531578791406	green3	2	0.20914	0.22651
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0	0
MGH54_P10_H08	NA	black	0	0	0.11902
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	0.549899693549	green3	2	0.1865	0.21785
MGH54_P10_H11	NA	black	0	2.4931	0
MGH54_P10_H12	NA	black	0	0	0.21785
MGH54_P11_A01	NA	black	0	0	0.12829
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0.17505
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	1.3646
MGH54_P11_A08	NA	black	0	0	0.17249
MGH54_P11_A09	NA	black	0	0	2.4942
MGH54_P11_A10	-0.24071470828	green3	2	1.52	0.094912
MGH54_P11_A11	NA	black	0	0	0
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	0	0.27023
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	1.5792
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0.26664
MGH54_P11_B09	NA	black	0	0.22774	0
MGH54_P11_B10	NA	black	0	0	2.3994
MGH54_P11_B11	NA	black	0	0	0.76129
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	0.151453584413	green3	2	1.2987	5.2013
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	0	1.2945
MGH54_P11_C04	NA	black	0	0	0
MGH54_P11_C05	NA	black	0	0	0.17887
MGH54_P11_C06	0.464657788525	green3	2	0.43296	0.11902
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0	0.097611
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0.23756
MGH54_P11_C12	NA	black	0	0	0.10702
MGH54_P11_D01	NA	black	0	3.3014	0
MGH54_P11_D02	NA	black	0	0	3.3522
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	3.43
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	-0.866214315952	green3	2	2.5395	0.16993
MGH54_P11_D07	NA	black	0	0	1.9877
MGH54_P11_D08	NA	black	0	0	0.13225
MGH54_P11_D09	NA	black	0	0	0.11103
MGH54_P11_D10	NA	black	0	0	1.0419
MGH54_P11_D11	NA	black	0	0	0.08134
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	NA	black	0	2.8659	0
MGH54_P11_E04	NA	black	0	0	0.13356
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	NA	black	0	0	3.4344
MGH54_P11_E07	1.34460292001	blue	3	2.2437	2.8361
MGH54_P11_E08	NA	black	0	0	0.13488
MGH54_P11_E09	NA	black	0	0	1.5926
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	3.9598	0
MGH54_P11_E12	NA	black	0	0	0.097611
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0.14796
MGH54_P11_F04	NA	black	0	0.72072	0
MGH54_P11_F05	NA	black	0	0.20038	0
MGH54_P11_F06	NA	black	0	0	0.20289
MGH54_P11_F07	NA	black	0	0	0.13619
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0	0.77231
MGH54_P11_F10	NA	black	0	0	0.075875
MGH54_P11_F11	NA	black	0	0	1.082
MGH54_P11_F12	NA	black	0	0	0.066261
MGH54_P11_G01	NA	black	0	0	0.27739
MGH54_P11_G02	NA	black	0	0.33457	0
MGH54_P11_G03	NA	black	0	0	0.13881
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0.14926
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	NA	black	0	0	0.052416
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	-0.404875261488	green3	2	1.8703	0.23634
MGH54_P11_G11	NA	black	0	0	0.053806
MGH54_P11_G12	NA	black	0	0	0.4351
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	0.228952709391	green3	2	0.51299	0.52005
MGH54_P11_H03	NA	black	0	0	2.2525
MGH54_P11_H04	NA	black	0	0	2.5298
MGH54_P11_H05	NA	black	0	0	1.3846
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0.10836
MGH54_P11_H10	NA	black	0	0	0.27858
MGH54_P11_H11	NA	black	0	0.10969	0
MGH54_P11_H12	-1.44777340482	red	1	3.1577	0.04684
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	2.0233
MGH54_P12_A03	NA	black	0	0	0.18523
MGH54_P12_A04	NA	black	0	0	2.923
MGH54_P12_A05	2.6833620659	black	0	2.7674	3.4555
MGH54_P12_A06	NA	black	0	0	3.4692
MGH54_P12_A07	NA	black	0	0	0.26664
MGH54_P12_A08	NA	black	0	0	0.98768
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	0.1003
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	NA	black	0	0	1.6351
MGH54_P12_B03	1.00897645443	blue	3	2.7124	1.9646
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0.13225
MGH54_P12_B06	NA	black	0	0	1.7999
MGH54_P12_B07	NA	black	0	0	2.4924
MGH54_P12_B08	NA	black	0	0	3.4791
MGH54_P12_B09	NA	black	0	0	0
MGH54_P12_B10	NA	black	0	0	3.431
MGH54_P12_B11	NA	black	0	0	1.3271
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	0	1.4521
MGH54_P12_C03	NA	black	0	2.5636	0
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	2.9771	0
MGH54_P12_C09	NA	black	0	0	3.9243
MGH54_P12_C11	NA	black	0	0	1.6884
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0.77231	0
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	3.7327
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	0.643521892651	green3	2	0.15834	0.10836
MGH54_P12_D07	NA	black	0	0	2.9302
MGH54_P12_D08	NA	black	0	0	1.8639
MGH54_P12_D09	NA	black	0	0	2.9561
MGH54_P12_D10	-0.725459292287	green3	2	2.1916	0.060739
MGH54_P12_D11	-1.12795011142	red	1	2.842	0.11636
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	3.235
MGH54_P12_E02	NA	black	0	0	0.123
MGH54_P12_E03	NA	black	0	4.1389	0
MGH54_P12_E04	NA	black	0	0	4.3479
MGH54_P12_E05	NA	black	0	0	0.15575
MGH54_P12_E06	NA	black	0	0	0.071763
MGH54_P12_E07	0.68021991107	green3	2	1.9778	2.2379
MGH54_P12_E08	NA	black	0	0	4.0652
MGH54_P12_E09	NA	black	0	0	0.086784
MGH54_P12_E10	NA	black	0	0	3.16
MGH54_P12_E11	NA	black	0	0	0.62106
MGH54_P12_E12	NA	black	0	0	2.0528
MGH54_P12_F01	NA	black	0	0	0.37962
MGH54_P12_F02	NA	black	0	0	4.2248
MGH54_P12_F03	NA	black	0	0	0.70841
MGH54_P12_F04	NA	black	0	0	0.6581
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	-0.498681109815	green3	2	2.1912	0.36177
MGH54_P12_F08	-0.742872342736	green3	2	2.2525	0.09356
MGH54_P12_F09	NA	black	0	0	1.5969
MGH54_P12_F10	NA	black	0	0	0.14796
MGH54_P12_F11	NA	black	0	0	1.898
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	0.40817
MGH54_P12_G02	NA	black	0	0	2.1976
MGH54_P12_G03	NA	black	0	0	0.27977
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	0.1776
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0.31615
MGH54_P12_G08	NA	black	0	0	0.37629
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	NA	black	0	0	1.5524
MGH54_P12_G11	NA	black	0	0	3.4988
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	3.2127
MGH54_P12_H03	NA	black	0	0	3.9425
MGH54_P12_H04	NA	black	0	0	1.044
MGH54_P12_H05	NA	black	0	0	0.84077
MGH54_P12_H06	NA	black	0	0	1.6991
MGH54_P12_H07	NA	black	0	3.3771	0
MGH54_P12_H09	0.541451444181	green3	2	0.27858	0.15056
MGH54_P12_H10	-1.67977745894	red	1	0.10836	3.1077
MGH54_P12_H11	NA	black	0	0	0.40272
MGH54_P9_A01	NA	black	0	0	3.4049
MGH54_P9_A02	NA	black	0	0	0.21909
MGH54_P9_A03	NA	black	0	0	0.12433
MGH54_P9_A04	NA	black	0	0	2.8568
MGH54_P9_A05	0.425524445997	green3	2	1.8949	1.8659
MGH54_P9_A06	NA	black	0	0	0.1635
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	2.7077
MGH54_P9_A09	NA	black	0	0	0.11902
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	2.8697	0
MGH54_P9_A12	NA	black	0	0	0.25822
MGH54_P9_B01	0.5960323404	green3	2	0.22404	0.1177
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0	0.10434
MGH54_P9_B04	NA	black	0	0	0.19409
MGH54_P9_B05	NA	black	0	0	3.9611
MGH54_P9_B06	NA	black	0	0	0.12565
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	0.96347	0
MGH54_P9_B11	NA	black	0	0	0.36065
MGH54_P9_B12	NA	black	0	0	0.36513
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0.46884
MGH54_P9_C03	NA	black	0	0	3.9346
MGH54_P9_C04	NA	black	0	0	3.7492
MGH54_P9_C05	-0.0955352506404	green3	2	1.1336	2.8092
MGH54_P9_C06	NA	black	0	0	0.1137
MGH54_P9_C07	0.819390953289	green3	2	2.019	2.4185
MGH54_P9_C08	NA	black	0	0	3.8395
MGH54_P9_C09	NA	black	0	0	1.7066
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	3.5409
MGH54_P9_C12	NA	black	0	0	0.23143
MGH54_P9_D01	NA	black	0	0	4.1016
MGH54_P9_D03	NA	black	0	0	3.918
MGH54_P9_D04	NA	black	0	0	3.3709
MGH54_P9_D05	NA	black	0	0.19156	0
MGH54_P9_D07	NA	black	0	0	3.06
MGH54_P9_D08	NA	black	0	0.55189	0
MGH54_P9_D09	-1.39096552874	red	1	0.21164	2.9315
MGH54_P9_D10	NA	black	0	0	2.7645
MGH54_P9_D11	NA	black	0	0	2.9969
MGH54_P9_D12	NA	black	0	0	0.38847
MGH54_P9_E01	NA	black	0	0	0.10568
MGH54_P9_E02	NA	black	0	0	2.8213
MGH54_P9_E03	NA	black	0	0	0.13881
MGH54_P9_E04	NA	black	0	0	0
MGH54_P9_E05	NA	black	0	0	0.13225
MGH54_P9_E06	NA	black	0	0	0.24001
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	3.0932
MGH54_P9_E10	NA	black	0	0	2.6034
MGH54_P9_E11	NA	black	0	0	2.5821
MGH54_P9_E12	NA	black	0	0	0.13881
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	1.1144	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	2.6647	0
MGH54_P9_F07	0.306753853394	green3	2	0.62667	0.21412
MGH54_P9_F08	NA	black	0	0	0.21288
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	0.10299
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	2.3901
MGH54_P9_G02	NA	black	0	0	1.5869
MGH54_P9_G03	NA	black	0	0	0.61636
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	2.7549
MGH54_P9_G06	0.215126577495	green3	2	0.83996	0.08134
MGH54_P9_G07	NA	black	0	0	1.0517
MGH54_P9_G08	NA	black	0	0	0.35727
MGH54_P9_G09	NA	black	0	0	0.15704
MGH54_P9_G10	NA	black	0	0	0.084064
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0.6581
MGH54_P9_H02	NA	black	0	0.28096	0
MGH54_P9_H03	NA	black	0	0	0.12961
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	-0.745972580644	green3	2	3.0362	0.49672
MGH54_P9_H06	NA	black	0	0	0.19912
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	0.15056
MGH54_P9_H11	0.0639573542017	green3	2	1.0683	0.049631
MGH54_P9_H12	NA	black	0	0	0.04684
MGH54_P2_A05	-1.64087783736	red	1	3.6957	0.16221
MGH54_P2_A06	NA	black	0	0	0.060739
MGH54_P2_A10	-1.81541874388	red	1	3.7282	0.079975
MGH54_P2_B03	NA	black	0	0	0.29631
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	3.7691
MGH54_P2_B09	NA	black	0	0	2.8154
MGH54_P2_B10	NA	black	0	0	0.055196
MGH54_P2_B11	NA	black	0	0	1.177
MGH54_P2_C01	NA	black	0	0	2.6114
MGH54_P2_C02	NA	black	0	0	3.5342
MGH54_P2_C04	NA	black	0	0	0
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0	0.10434
MGH54_P2_C11	NA	black	0	0	0.053806
MGH54_P2_D01	NA	black	0	0	1.7778
MGH54_P2_D02	NA	black	0	0	0.041243
MGH54_P2_D03	NA	black	0	0	2.107
MGH54_P2_D04	NA	black	0	0	0.12961
MGH54_P2_E01	NA	black	0	0	1.058
MGH54_P2_E02	NA	black	0	0	1.8452
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	NA	black	0	0	3.8379
MGH54_P2_E05	NA	black	0	0	1.5768
MGH54_P2_E08	-0.386938473623	green3	2	0.47508	1.7523
MGH54_P2_E11	NA	black	0	0	0.90766
MGH54_P2_E12	NA	black	0	1.9866	0
MGH54_P2_F05	NA	black	0	0.55483	0
MGH54_P2_F06	NA	black	0	0	0.096262
MGH54_P2_F08	NA	black	0	0	1.8714
MGH54_P2_F10	NA	black	0	0	0.088142
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	3.0915	0
MGH54_P2_G08	NA	black	0	0	2.0834
MGH54_P2_G11	NA	black	0	0	0.29631
MGH54_P2_G12	NA	black	0	0	0
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0.062122
MGH54_P2_H09	NA	black	0	0	0.053806
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0
MGH54_P5_A03	NA	black	0	0	0
MGH54_P5_A04	NA	black	0	3.7521	0
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	0	0.32077
MGH54_P5_A07	NA	black	0	0	0.09356
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	0	2.8092
MGH54_P5_A10	NA	black	0	0	0.1177
MGH54_P5_A11	NA	black	0	0	0
MGH54_P5_A12	NA	black	0	0	1.5955
MGH54_P5_B02	NA	black	0	0	3.0421
MGH54_P5_B03	NA	black	0	0	3.5779
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	0
MGH54_P5_B07	NA	black	0	0	0.029983
MGH54_P5_B08	NA	black	0	1.9264	0
MGH54_P5_B09	NA	black	0	0	0.15963
MGH54_P5_B10	NA	black	0	0	0
MGH54_P5_B11	NA	black	0	0	2.6248
MGH54_P5_B12	NA	black	0	0	0.075875
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0	0.17887
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	0	0.16092
MGH54_P5_C06	NA	black	0	0	0.082703
MGH54_P5_C07	NA	black	0	0	0.16479
MGH54_P5_C08	NA	black	0	0	2.8823
MGH54_P5_C09	NA	black	0	0	0.073135
MGH54_P5_C10	NA	black	0	0	2.0328
MGH54_P5_C11	0.643414525053	green3	2	0.16607	0.10165
MGH54_P5_C12	NA	black	0	0	2.3508
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	1.4011	0
MGH54_P5_D03	NA	black	0	0	0.97159
MGH54_P5_D04	NA	black	0	0	0.48543
MGH54_P5_D05	NA	black	0	0	3.1854
MGH54_P5_D06	NA	black	0	0	1.2425
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0	0.048236
MGH54_P5_D10	NA	black	0	0	0.46467
MGH54_P5_D11	NA	black	0	0	2.4854
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0	0.10165
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0.9568
MGH54_P5_E04	NA	black	0	0	0.67536
MGH54_P5_E05	NA	black	0	0	0.12697
MGH54_P5_E06	NA	black	0	0	0.53903
MGH54_P5_E07	NA	black	0	0	0.084064
MGH54_P5_E08	NA	black	0	0	3.7687
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	2.147
MGH54_P5_E11	NA	black	0	0	0.11103
MGH54_P5_E12	NA	black	0	0	0.074505
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	0.24853
MGH54_P5_F03	NA	black	0	0	0.071763
MGH54_P5_F04	NA	black	0	0	4.1686
MGH54_P5_F05	NA	black	0	0	0.64985
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0.079975
MGH54_P5_F08	NA	black	0	0	0.077243
MGH54_P5_F10	NA	black	0	0	0.10702
MGH54_P5_F11	NA	black	0	0.14926	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0	0.12829
MGH54_P5_G02	NA	black	0	0	0.10434
MGH54_P5_G03	NA	black	0	0	0.11636
MGH54_P5_G04	NA	black	0	0.25338	0
MGH54_P5_G05	NA	black	0	0	3.187
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	0
MGH54_P5_G08	NA	black	0	0	0.20539
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	-0.643785959058	green3	2	2.2708	0.23143
MGH54_P5_G11	NA	black	0	0	0.074505
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0.20038
MGH54_P5_H02	NA	black	0	0	0.11503
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	0.71017	0
MGH54_P5_H05	NA	black	0	0	0.50894
MGH54_P5_H06	NA	black	0	0	2.9978
MGH54_P5_H07	NA	black	0	0	0.46048
MGH54_P5_H08	0.109750295278	green3	2	0.91915	0.39616
MGH54_P5_H09	NA	black	0	0	2.0307
MGH54_P5_H10	0.0455108427435	green3	2	0.18903	0.93357
MGH54_P5_H11	NA	black	0	0	1.4319
MGH54_P5_H12	NA	black	0	0	0.10299
MGH54_P13_A02	NA	black	0	0	0.15834
MGH54_P13_A03	NA	black	0	0	2.9321
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0	2.8244
MGH54_P13_A07	0.0987439137311	green3	2	0.18523	0.85917
MGH54_P13_A09	NA	black	0	0	0.10969
MGH54_P13_A10	-0.502969876898	green3	2	1.9256	0.11902
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	2.168	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	4.0657
