Cell_name	Zvalue	Color	Cluster	ACOX1	PPARA
MGH54_P9_C09	NA	black	0	3.3753	0
MGH54_P9_C10	NA	black	0	0.32998	0
MGH54_P9_C11	NA	black	0	0	0.20664
MGH54_P9_C12	-0.978181505039	red	1	4.0748	0.079975
MGH54_P9_D01	-0.345649419611	red	1	2.8158	0.17249
MGH54_P9_D03	0.0959748271267	red	1	1.3573	0.14796
MGH54_P9_D04	NA	black	0	1.0377	0
MGH54_P9_D05	-0.122298355108	red	1	2.1127	0.19156
MGH54_P9_D07	NA	black	0	0.15575	0
MGH54_P9_D08	0.367266663674	red	1	0.14012	0.20664
MGH54_P9_D09	NA	black	0	0.27023	0
MGH54_P9_D10	NA	black	0	2.6683	0
MGH54_P9_D11	NA	black	0	1.1629	0
MGH54_P9_D12	NA	black	0	0.18015	0
MGH54_P9_E01	-0.678042744954	red	1	3.5083	0.11237
MGH54_P9_E02	NA	black	0	0	3.3391
MGH54_P9_E03	-0.0576024948165	red	1	2.294	0.37518
MGH54_P9_E04	NA	black	0	0.79743	0
MGH54_P9_E05	-0.361248602555	red	1	2.719	0.12961
MGH54_P9_E06	NA	black	0	0.7476	0
MGH54_P9_E07	0.273622557746	red	1	0.63134	0.18777
MGH54_P9_E08	0.861200862397	red	1	4.1553	0.83754
MGH54_P9_E09	0.493773065172	red	1	0.14012	0.123
MGH54_P9_E10	NA	black	0	0.55483	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0.7941	0
MGH54_P9_F01	NA	black	0	1.8969	0
MGH54_P9_F02	NA	black	0	0	0.21164
MGH54_P9_F03	0.134156899835	red	1	0.82701	0.29514
MGH54_P9_F04	NA	black	0	3.2099	0
MGH54_P9_F05	NA	black	0	3.7775	0
MGH54_P9_F06	-0.845054271275	red	1	0.12565	0.98331
MGH54_P9_F07	-0.0183445237781	red	1	1.7097	0.073135
MGH54_P9_F08	0.246771916966	red	1	0.42975	0.25096
MGH54_P9_F09	NA	black	0	0	0.30217
MGH54_P9_F10	0.517121947056	red	1	0.13619	0.10836
MGH54_P9_F11	-0.737383241389	red	1	3.6075	0.10165
MGH54_P9_F12	NA	black	0	2.123	0
MGH54_P9_G01	NA	black	0	0	0.11902
MGH54_P9_G02	NA	black	0	2.1846	0
MGH54_P9_G03	NA	black	0	0	0.14274
MGH54_P9_G04	0.370097227195	red	1	0.54498	0.12035
MGH54_P9_G05	-0.505043944971	red	1	3.7231	0.23634
MGH54_P9_G06	-0.131989004451	red	1	2.0054	0.079975
MGH54_P9_G07	NA	black	0	0.35163	0
MGH54_P9_G08	0.0573293300869	red	1	1.1421	0.34937
MGH54_P9_G09	0.388828117318	red	1	0.19912	0.18269
MGH54_P9_G10	NA	black	0	1.6987	0
MGH54_P9_G12	0.329276029554	red	1	0.71105	0.10702
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.486467923779	red	1	3.1294	0.14405
MGH54_P9_H04	0.355851438732	red	1	0.33685	0.18142
MGH54_P9_H05	0.151240129794	red	1	0.12433	0.34937
MGH54_P9_H06	0.12626912998	red	1	0.13356	0.36513
MGH54_P9_H07	0.29957617016	red	1	0.56169	0.18015
MGH54_P9_H08	-0.492610779761	red	1	3.2294	0.16221
MGH54_P9_H09	NA	black	0	0.21039	0
MGH54_P9_H10	NA	black	0	4.3372	0
MGH54_P9_H11	-0.15181810387	red	1	2.037	0.060739
MGH54_P9_H12	-0.928665906853	red	1	4.0427	0.094912
MGH54_P2_A05	-0.133084273645	red	1	2.8834	0.36401
MGH54_P2_A06	-0.0317428572864	red	1	2.2934	0.41684
MGH54_P2_A10	-0.422661291838	red	1	3.2786	0.21537
MGH54_P2_B03	NA	black	0	0	0.15186
MGH54_P2_B04	0.469874128191	red	1	0.33571	0.094912
MGH54_P2_B06	NA	black	0	0.16993	0
MGH54_P2_B09	NA	black	0	2.0208	0
MGH54_P2_B10	0.424075980251	green3	2	0.42653	0.10702
MGH54_P2_B11	-0.431934738478	red	1	3.0339	0.15963
MGH54_P2_C01	NA	black	0	1.8323	0
MGH54_P2_C02	0.0572066998401	red	1	1.4895	0.13488
MGH54_P2_C04	0.521482004393	red	1	0.14143	0.10434
MGH54_P2_C05	NA	black	0	3.5014	0
MGH54_P2_C09	-1.44397427269	red	1	0.4813	1.6079
MGH54_P2_C10	-0.635228071823	red	1	3.3494	0.10165
MGH54_P2_C11	NA	black	0	0.70044	0
MGH54_P2_D01	NA	black	0	0.098958	0
MGH54_P2_D02	NA	black	0	0.2302	0
MGH54_P2_D03	NA	black	0	0	0.12961
MGH54_P2_D04	NA	black	0	3.0897	0
MGH54_P2_E01	0.509533465573	red	1	0.2302	0.092207
MGH54_P2_E02	0.246443246075	red	1	0.66993	0.20539
MGH54_P2_E03	1.0399390522	red	1	2.4949	1.8528
MGH54_P2_E04	NA	black	0	0	0.044044
MGH54_P2_E05	NA	black	0	0	0.059355
MGH54_P2_E08	NA	black	0	0.42653	0
MGH54_P2_E11	NA	black	0	0	0
MGH54_P2_E12	0.287059951679	red	1	0.77062	0.13225
MGH54_P2_F05	-0.00228157671193	red	1	0.88049	0.45733
MGH54_P2_F06	NA	black	0	0	0.10299
MGH54_P2_F08	-0.481576691491	red	1	2.7951	0.048236
MGH54_P2_F10	0.307235210751	red	1	0.72159	0.12697
MGH54_P2_F12	NA	black	0	0	0.20038
MGH54_P2_G02	NA	black	0	0	0.35163
MGH54_P2_G06	NA	black	0	3.841	0
MGH54_P2_G07	-0.235789202538	red	1	2.2336	0.055196
MGH54_P2_G08	0.238007831683	red	1	0.96717	0.1137
MGH54_P2_G11	NA	black	0	0.48336	0
MGH54_P2_G12	NA	black	0	0	0.090853
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	0.055196
MGH54_P2_H09	NA	black	0	0	0.048236
MGH54_P2_H11	NA	black	0	4.4512	0
MGH54_P5_A02	0.374227589691	red	1	0.61824	0.09356
MGH54_P5_A03	NA	black	0	3.0588	0
MGH54_P5_A04	-0.391665813781	red	1	2.952	0.16993
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	NA	black	0	2.2561	0
MGH54_P5_A07	0.422280759466	green3	2	0.15704	0.16736
MGH54_P5_A08	NA	black	0	2.1137	0
MGH54_P5_A09	NA	black	0	0	1.3984
MGH54_P5_A10	NA	black	0	1.2116	0
MGH54_P5_A11	-0.295557649996	red	1	1.6121	2.394
MGH54_P5_A12	0.267135109275	red	1	0.079975	0.27858
MGH54_P5_B02	-1.94434792346	black	0	0.18269	1.7022
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	0.305451423162	red	1	0.35502	0.21661
MGH54_P5_B05	NA	black	0	0.41468	0
MGH54_P5_B06	-3.72740840508	black	0	0.32193	2.9937
MGH54_P5_B07	0.304860284214	red	1	0.73292	0.12565
MGH54_P5_B08	-1.07867279765	red	1	4.3332	0.084064
MGH54_P5_B09	0.454173471309	red	1	0.10434	0.15575
MGH54_P5_B10	0.315487561984	red	1	0.45312	0.1903
MGH54_P5_B11	-0.347409220027	red	1	3.1313	0.23879
MGH54_P5_B12	NA	black	0	1.4558	0
MGH54_P5_C01	NA	black	0	2.6017	0
MGH54_P5_C02	NA	black	0	2.3857	0
MGH54_P5_C03	-0.926800186388	red	1	0.1635	1.0489
MGH54_P5_C04	0.185085358222	red	1	0.48027	0.29514
MGH54_P5_C05	0.33341915376	red	1	0.81311	0.060739
MGH54_P5_C06	NA	black	0	0	0.24001
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	-0.60802955693	red	1	3.45	0.13881
MGH54_P5_C09	-0.515793806425	red	1	2.9518	0.074505
MGH54_P5_C10	-0.194783777658	red	1	2.1609	0.075875
MGH54_P5_C11	NA	black	0	0.12961	0
MGH54_P5_C12	-0.0317792238179	red	1	1.7774	0.17505
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	0.531042743567	red	1	0.13093	0.1003
MGH54_P5_D03	0.271982144369	red	1	0.73466	0.16092
MGH54_P5_D04	-0.0552271679974	red	1	2.4486	0.39835
MGH54_P5_D05	-0.524082311057	red	1	3.2199	0.14012
MGH54_P5_D06	0.238157644777	red	1	0.68437	0.21039
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	0.544982780403	red	1	0.38184	0.0229
MGH54_P5_D10	0.0716053590673	red	1	4.0701	0.51602
MGH54_P5_D11	-0.0705577581695	red	1	2.1053	0.30334
MGH54_P5_D12	NA	black	0	4.5471	0
MGH54_P5_E01	0.162097820042	red	1	1.2116	0.098958
MGH54_P5_E02	0.291932624377	red	1	0.30217	0.23511
MGH54_P5_E03	0.00253057948404	red	1	1.6576	0.13619
MGH54_P5_E04	0.565569654971	red	1	0.10836	0.082703
MGH54_P5_E05	NA	black	0	0.16736	0
MGH54_P5_E06	-0.357460941674	red	1	3.1077	0.22774
MGH54_P5_E07	NA	black	0	2.0007	0
MGH54_P5_E08	NA	black	0	3.3647	0
MGH54_P5_E09	0.344323246681	red	1	0.56755	0.1375
MGH54_P5_E10	0.518052421142	red	1	0.32654	0.060739
MGH54_P5_E11	NA	black	0	0	0.084064
MGH54_P5_E12	-0.917351374379	red	1	3.8964	0.073135
MGH54_P5_F01	NA	black	0	0	0.12565
MGH54_P5_F02	0.333300698096	red	1	0.11237	0.23266
MGH54_P5_F03	NA	black	0	0	0.19409
MGH54_P5_F04	NA	black	0	4.2346	0
MGH54_P5_F05	-0.136862951147	red	1	3.3357	0.39616
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.70221	0
MGH54_P5_F08	NA	black	0	2.8426	0
MGH54_P5_F10	NA	black	0	0	0.082703
MGH54_P5_F11	0.292544665552	red	1	0.17121	0.25217
MGH54_P5_F12	0.150789407634	red	1	1.1144	0.18396
MGH54_P5_G01	-0.838998375859	red	1	0.87421	1.4436
MGH54_P5_G02	0.172638979354	red	1	0.25459	0.32654
MGH54_P5_G03	-0.112973086022	red	1	1.9833	0.11103
MGH54_P5_G04	NA	black	0	0	0.17249
MGH54_P5_G05	0.0387554169083	red	1	1.442	0.2916
MGH54_P5_G06	0.0202618668764	red	1	0.29396	0.43403
MGH54_P5_G07	0.44477918294	green3	2	0.071763	0.16736
MGH54_P5_G08	0.00937215661926	red	1	2.3211	0.48336
MGH54_P5_G09	NA	black	0	2.6547	0
MGH54_P5_G10	0.0624919721561	red	1	1.7899	1.3454
MGH54_P5_G11	0.610944079177	red	1	0.18142	0.034216
MGH54_P5_G12	NA	black	0	2.2869	0
MGH54_P5_H01	0.00626689851795	red	1	4.2895	0.49057
MGH54_P5_H02	-1.05816065409	red	1	0.14796	1.1257
MGH54_P5_H03	NA	black	0	0.2302	0
MGH54_P5_H04	0.474010988802	red	1	0.26903	0.10836
MGH54_P5_H05	-0.441291480749	red	1	2.9935	0.14274
MGH54_P5_H06	NA	black	0	0	0
MGH54_P5_H07	-0.65784887031	red	1	3.2879	0.073135
MGH54_P5_H08	NA	black	0	0	0
MGH54_P5_H09	0.110186434595	red	1	1.3403	0.11902
MGH54_P5_H10	-0.231076204507	red	1	2.2166	0.051024
MGH54_P5_H11	-0.0793113741846	red	1	1.905	0.13356
MGH54_P5_H12	0.115727378185	red	1	1.3386	0.10299
MGH54_P13_A02	NA	black	0	2.8926	0
MGH54_P13_A03	NA	black	0	2.2163	0
MGH54_P13_A04	0.0562506089987	red	1	1.4505	0.20163
MGH54_P13_A05	-0.678621545134	red	1	4.0295	0.19787
MGH54_P13_A06	NA	black	0	0.25338	0
MGH54_P13_A07	0.257016786379	red	1	0.24489	0.26784
MGH54_P13_A09	NA	black	0	0.91303	0
MGH54_P13_A10	NA	black	0	0	0.41576
MGH54_P13_A11	-2.83952688954	black	0	0.28806	2.3763
MGH54_P13_B01	-0.44220083193	red	1	3.3791	0.22033
MGH54_P13_B02	0.268762771054	red	1	2.3945	0.85519
MGH54_P13_B03	NA	black	0	0	3.4852
MGH54_P13_B04	NA	black	0	0	0.76214
MGH54_P13_B05	NA	black	0	2.2302	0
MGH54_P13_B06	NA	black	0	1.5926	0
MGH54_P13_B07	NA	black	0	3.5025	0
MGH54_P13_B08	0.00495250959252	red	1	1.4065	0.44148
MGH54_P13_B10	NA	black	0	2.9273	0
MGH54_P13_B11	NA	black	0	3.025	0
MGH54_P13_B12	NA	black	0	4.0535	0
MGH54_P13_C01	NA	black	0	0.53506	0
MGH54_P13_C02	NA	black	0	0.31615	0
MGH54_P13_C03	0.495720612548	red	1	2.5943	1.0293
MGH54_P13_C04	-1.20882012406	red	1	4.5165	0.066261
MGH54_P13_C05	-0.124308426672	red	1	1.5321	1.1577
MGH54_P13_C06	NA	black	0	3.2414	0
MGH54_P13_C07	NA	black	0	2.1567	0
MGH54_P13_C09	-0.377688998767	red	1	2.7655	0.12961
MGH54_P13_C10	NA	black	0	0.45838	0
MGH54_P13_C11	-0.554369330589	red	1	3.8184	0.22527
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	3.6602	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	2.2216	0
MGH54_P13_D04	NA	black	0	0.24123	0
MGH54_P13_D05	NA	black	0	3.1235	0
MGH54_P13_D06	NA	black	0	4.4307	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0.25822	0
MGH54_P13_D10	NA	black	0	2.2678	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	3.1794	0
MGH54_P13_E02	-0.394189182317	red	1	3.1102	0.20289
MGH54_P13_E03	0.101020823552	red	1	1.1117	0.2762
MGH54_P13_E04	-0.298393415823	red	1	2.4236	0.077243
MGH54_P13_E05	NA	black	0	1.1738	0
MGH54_P13_E06	NA	black	0	4.0743	0
MGH54_P13_E07	NA	black	0	0.19912	0
MGH54_P13_E08	NA	black	0	0	0.7866
MGH54_P13_E09	0.337115030538	red	1	0.14926	0.22527
MGH54_P13_E10	0.557458695845	red	1	0.1137	0.086784
MGH54_P13_E11	NA	black	0	1.06	0
MGH54_P13_E12	0.14404562079	red	1	1.8564	3.2991
MGH54_P13_F01	-0.186155312672	red	1	3.0377	0.33914
MGH54_P13_F02	NA	black	0	2.5148	0
MGH54_P13_F03	NA	black	0	1.101	0
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	3.2463	0
MGH54_P13_F06	0.113212361318	red	1	0.78994	0.32539
MGH54_P13_F07	NA	black	0	0.2558	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	-0.171808499602	red	1	2.0919	0.066261
MGH54_P13_F10	NA	black	0	0.10702	0
MGH54_P13_F11	0.387949080536	red	1	0.45418	0.12961
MGH54_P13_F12	NA	black	0	0.1865	0
MGH54_P13_G01	-0.111787714965	red	1	2.2963	0.28924
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0.50995	0
MGH54_P13_G05	NA	black	0	2.5026	0
MGH54_P13_G06	NA	black	0	3.3009	0
MGH54_P13_G07	NA	black	0	0.18396	0
MGH54_P13_G08	2.83351606649	black	0	3.7948	1.8663
MGH54_P13_G09	-0.667142105277	red	1	3.5724	0.13093
MGH54_P13_G10	-0.219880139868	red	1	2.2576	0.097611
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	0.515566196005	red	1	0.1776	0.1003
MGH54_P13_H02	0.642747556336	red	1	0.027154	0.052416
MGH54_P13_H03	0.126192173886	red	1	0.10836	0.36625
MGH54_P13_H04	NA	black	0	0.05797	0
MGH54_P13_H05	-0.219798782936	red	1	2.7203	0.26303
MGH54_P13_H06	0.368480860762	red	1	0.69777	0.070389
MGH54_P13_H07	0.509379198686	red	1	0.082703	0.12433
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-0.224802791667	red	1	2.5205	0.20664
MGH54_P13_H10	-0.511540738284	red	1	2.9633	0.08134
MGH54_P13_H11	NA	black	0	0.39726	0
MGH60_P4_A01	-0.040372898001	red	1	2.6794	0.43189
MGH60_P4_A02	NA	black	0	0	0.44996
MGH60_P4_A03	0.782734174488	red	1	2.9138	1.125
MGH60_P4_A04	-0.586624191967	red	1	3.8846	0.21909
MGH60_P4_A05	NA	black	0	0	2.4563
MGH60_P4_A06	0.414835724397	green3	2	0.1635	0.17121
MGH60_P4_A07	-0.699633931993	red	1	3.4875	0.096262
MGH60_P4_A08	NA	black	0	0	0.64708
MGH60_P4_A09	NA	black	0	0.52507	0
MGH60_P4_A10	-0.832014092456	red	1	5.1957	0.26063
MGH60_P4_A11	0.541698502084	red	1	3.4136	0.79494
MGH60_P4_A12	NA	black	0	1.4568	0
MGH60_P4_B01	0.314474728866	red	1	0.79909	0.089498
MGH60_P4_B02	-0.0579753293804	red	1	4.3937	0.4678
MGH60_P4_B03	-0.0744842701559	red	1	3.2864	0.43189
MGH60_P4_B04	-0.42599503659	red	1	3.4394	0.23879
MGH60_P4_B05	NA	black	0	0	0.32423
MGH60_P4_B06	0.842042528086	red	1	3.4699	0.9568
MGH60_P4_B07	0.230410843562	red	1	0.37629	0.27143
MGH60_P4_B08	0.0321093810986	red	1	0.29396	0.42546
MGH60_P4_B09	NA	black	0	0	0.24123
MGH60_P4_B10	-0.153876645296	red	1	2.0573	0.075875
MGH60_P4_B11	0.0434369673325	red	1	1.3277	0.33342
MGH60_P4_B12	-0.719041830067	red	1	3.5358	0.096262
MGH60_P4_C01	-0.0383708775768	red	1	1.8444	0.24367
MGH60_P4_C02	NA	black	0	3.2015	0
MGH60_P4_C03	-0.793927365315	red	1	3.859	0.12168
MGH60_P4_C04	-0.488064440639	red	1	0.24001	0.78409
MGH60_P4_C05	-2.14234362031	black	0	0.15316	1.8003
MGH60_P4_C06	-0.510127137247	red	1	3.0433	0.10568
MGH60_P4_C07	-0.495949284961	red	1	1.1427	1.3202
MGH60_P4_C09	0.309571793065	red	1	0.71809	0.12565
MGH60_P4_C11	-0.624330488503	red	1	4.5675	0.27501
MGH60_P4_C12	-0.435534195877	red	1	0.5008	0.81558
MGH60_P4_D01	-0.296418960079	red	1	2.4082	0.071763
MGH60_P4_D02	NA	black	0	2.4109	0
MGH60_P4_D03	-0.673742450511	red	1	3.9123	0.18396
MGH60_P4_D04	-0.345476820586	red	1	2.6159	0.10836
MGH60_P4_D05	5.44050062873	black	0	3.6643	3.4322
MGH60_P4_D06	NA	black	0	1.7207	0
MGH60_P4_D07	NA	black	0	2.5445	0
MGH60_P4_D08	NA	black	0	2.5866	0
MGH60_P4_D10	NA	black	0	0.19535	0
MGH60_P4_D12	NA	black	0	0.097611	0
MGH60_P4_E01	NA	black	0	0.015783	0
MGH60_P4_E02	0.707665010444	red	1	2.4155	1.4967
MGH60_P4_E03	0.570702467216	red	1	0.10568	0.079975
MGH60_P4_E04	NA	black	0	1.7753	0
MGH60_P4_E05	-0.00225515265417	red	1	1.708	0.39067
MGH60_P4_E06	NA	black	0	1.4463	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	2.7086	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0.98696
MGH60_P4_E12	0.511043993055	red	1	0.20289	0.097611
MGH60_P4_F01	0.484992473611	red	1	0.25822	0.10299
MGH60_P4_F02	NA	black	0	2.7117	0
MGH60_P4_F03	3.61686673082	black	0	3.5198	2.5566
MGH60_P4_F04	NA	black	0	3.6302	0
MGH60_P4_F05	-2.95431638692	black	0	0.87892	3.6121
MGH60_P4_F06	7.44729421957	black	0	4.9524	2.8564
MGH60_P4_F07	0.11059779343	red	1	0.53605	0.35389
MGH60_P4_F08	NA	black	0	3.2077	0
MGH60_P4_F09	0.0185820603413	red	1	1.7381	1.0101
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	1.2732	0
MGH60_P4_F12	NA	black	0	0	0.22774
MGH60_P4_G01	0.531010790849	red	1	0.21288	0.08134
MGH60_P4_G02	-0.613064509026	red	1	3.4509	0.13619
MGH60_P4_G03	-0.640282950134	red	1	3.1468	0.045443
MGH60_P4_G04	0.122698895356	red	1	1.3702	0.037031
MGH60_P4_G05	1.39951371908	red	1	5.027	0.91686
MGH60_P4_G06	NA	black	0	4.9033	0
MGH60_P4_G07	0.502748364994	red	1	0.16221	0.11237
MGH60_P4_G08	-0.607285053257	red	1	3.9967	0.22404
MGH60_P4_G09	NA	black	0	0.72334	0
MGH60_P4_G10	NA	black	0	1.6276	0
MGH60_P4_G11	NA	black	0	1.3225	0
MGH60_P4_G12	-0.0159712756204	red	1	1.8651	0.37962
MGH60_P4_H01	NA	black	0	1.9336	0
MGH60_P4_H03	1.46570313452	red	1	2.5127	2.4423
MGH60_P4_H04	0.392961462752	red	1	0.12829	0.19156
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	4.1693	0
MGH60_P4_H08	NA	black	0	0.75788	0
MGH60_P4_H09	NA	black	0	0	0.40163
MGH60_P4_H10	NA	black	0	1.5926	0
MGH60_P4_H11	NA	black	0	4.2307	0
MGH60_P4_H12	NA	black	0	3.5251	0
MGH60_P5_A01	0.473619939297	red	1	0.27023	0.10836
MGH60_P5_A02	NA	black	0	0	2.7845
MGH60_P5_A03	1.52482858208	red	1	4.3092	1.0752
MGH60_P5_A04	-0.262452901554	red	1	0.52807	0.67717
MGH60_P5_A05	-1.25671440924	red	1	1.2804	2.9358
MGH60_P5_A06	NA	black	0	0.24853	0
MGH60_P5_A07	-0.6467334413	red	1	3.1805	0.051024
MGH60_P5_A08	-0.402551056092	red	1	3.552	0.26664
MGH60_P5_A09	NA	black	0	0.48336	0
MGH60_P5_A10	-0.160125591997	red	1	3.1011	0.36401
MGH60_P5_A11	-0.305438303648	red	1	0.90149	0.83915
MGH60_P5_A12	-1.3554923271	red	1	5.7227	0.16736
MGH60_P5_B01	0.200929181523	red	1	0.15316	0.31499
MGH60_P5_B02	3.44643613159	black	0	3.4093	2.5934
MGH60_P5_B03	NA	black	0	2.645	0
MGH60_P5_B04	NA	black	0	0	0.54201
MGH60_P5_B05	-4.54625442931	black	0	0.14143	3.1979
MGH60_P5_B06	-0.0959942215253	red	1	1.0122	0.59837
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	4.425	0
MGH60_P5_B09	NA	black	0	4.3063	0
MGH60_P5_B10	NA	black	0	1.8596	0
MGH60_P5_B12	-0.658310446444	red	1	3.5282	0.12697
MGH60_P5_C01	-0.170934127308	red	1	1.275	0.86315
MGH60_P5_C02	0.0548361186112	red	1	0.89918	0.38405
MGH60_P5_C03	NA	black	0	1.0614	0
MGH60_P5_C04	-0.0560743740625	red	1	3.7744	0.45628
MGH60_P5_C05	NA	black	0	0	0.848
MGH60_P5_C06	NA	black	0	2.7222	0
MGH60_P5_C07	NA	black	0	2.9019	0
MGH60_P5_C08	NA	black	0	1.1545	0
MGH60_P5_C09	NA	black	0	0	0.45207
MGH60_P5_C10	NA	black	0	0.11902	0
MGH60_P5_C11	-0.293076785471	red	1	2.5216	0.12829
MGH60_P5_C12	0.337077296717	red	1	0.77231	0.074505
MGH60_P5_D01	NA	black	0	0	0.3173
MGH60_P5_D02	NA	black	0	0.19156	0
MGH60_P5_D03	-0.96797639881	red	1	5.0525	0.20914
MGH60_P5_D04	NA	black	0	4.1432	0
MGH60_P5_D05	NA	black	0	0	0.27262
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0.26424
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	2.9966	0
MGH60_P5_D10	-0.520217788298	red	1	3.4213	0.18269
MGH60_P5_D11	NA	black	0	1.6341	0
MGH60_P5_D12	0.0937486930633	red	1	1.4378	0.03984
MGH60_P5_E01	NA	black	0	2.4586	0
MGH60_P5_E02	NA	black	0	0	0.1635
MGH60_P5_E03	NA	black	0	0	0.071763
MGH60_P5_E04	NA	black	0	0.42546	0
MGH60_P5_E05	0.204936265856	red	1	0.37295	0.2916
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	3.8645	0
MGH60_P5_E10	-1.040354415	red	1	0.57046	1.3578
MGH60_P5_E11	NA	black	0	4.5722	0
MGH60_P5_E12	0.425117110538	green3	2	0.24245	0.14926
MGH60_P5_F01	NA	black	0	0	1.2869
MGH60_P5_F02	0.396837352225	red	1	2.3896	1.0503
MGH60_P5_F03	NA	black	0	3.0177	0
MGH60_P5_F04	-0.0381775960873	red	1	0.21785	0.47405
MGH60_P5_F05	NA	black	0	0.26544	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	-0.00624815727068	red	1	1.7532	0.38184
MGH60_P5_F08	-0.151228395626	red	1	2.082	0.10434
MGH60_P5_F09	NA	black	0	2.9358	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	-0.472275277605	red	1	2.7049	0.020058
MGH60_P5_G01	-0.580735469393	red	1	3.8171	0.21288
MGH60_P5_G02	NA	black	0	0	2.6015
MGH60_P5_G03	NA	black	0	0.23389	0
MGH60_P5_G04	NA	black	0	0	0.66812
MGH60_P5_G05	NA	black	0	0	1.9587
MGH60_P5_G06	1.85675078376	black	0	3.8133	1.3718
MGH60_P5_G07	NA	black	0	2.9415	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	NA	black	0	0	0.32308
MGH60_P5_G11	0.441821136121	green3	2	3.3102	0.75189
MGH60_P5_G12	0.348227208793	red	1	0.68167	0.097611
MGH60_P5_H01	NA	black	0	2.2969	0
MGH60_P5_H02	-1.46032187025	red	1	0.31383	1.4849
MGH60_P5_H03	0.304620140139	red	1	0.88518	0.062122
MGH60_P5_H04	0.315466154068	red	1	1.9793	1.7744
MGH60_P5_H05	NA	black	0	2.2627	0
MGH60_P5_H06	NA	black	0	0.28924	0
MGH60_P5_H07	0.495400631867	red	1	0.12829	0.12433
MGH60_P5_H08	0.0186427915136	red	1	1.4797	0.36513
MGH60_P5_H09	-0.221805599214	red	1	1.3702	1.115
MGH60_P5_H10	-0.0380498807377	red	1	1.7807	0.13356
MGH60_P5_H11	NA	black	0	0	0.93659
MGH60_P5_H12	0.670536872249	red	1	0.048236	0.029983
MGH60_P6_A01	NA	black	0	2.9501	0
MGH60_P6_A02	0.467541952557	red	1	2.7209	0.9313
MGH60_P6_A03	-1.11661379385	red	1	5.2486	0.18523
MGH60_P6_A04	NA	black	0	0	0.097611
MGH60_P6_A05	0.48791097715	red	1	3.4107	0.76384
MGH60_P6_A06	NA	black	0	1.8659	0
MGH60_P6_A07	-0.730190406492	red	1	3.38	0.053806
MGH60_P6_A08	-0.603273737087	red	1	3.2245	0.090853
MGH60_P6_A09	NA	black	0	0	0.16221
MGH60_P6_A10	1.31535898022	red	1	3.2851	1.3185
MGH60_P6_A11	-1.17590123038	red	1	4.478	0.071763
MGH60_P6_A12	0.873225884397	red	1	2.2815	2.1253
MGH60_P6_B01	-0.0686569134408	red	1	1.9332	0.20539
MGH60_P6_B03	NA	black	0	4.606	0
MGH60_P6_B04	NA	black	0	0	0.16736
MGH60_P6_B05	NA	black	0	0	0.81558
MGH60_P6_B06	0.192002047345	red	1	0.94561	0.18903
MGH60_P6_B07	NA	black	0	4.4917	0
MGH60_P6_B08	NA	black	0	0	0.75788
MGH60_P6_B09	0.421220585409	green3	2	0.32884	0.13356
MGH60_P6_B10	NA	black	0	3.5492	0
MGH60_P6_B11	-0.449961649511	red	1	3.7974	0.27143
