Cell_name	Zvalue	Color	Cluster	SP1	TNFRSF10B
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	2.4428
MGH54_P13_B04	NA	black	0	0	2.9598
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0.64432
MGH54_P13_B08	0.0378867922217	red	1	2.1709	2.2182
MGH54_P13_B10	NA	black	0	2.8207	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	0.514
MGH54_P13_C05	-1.07579325159	red	1	0.62293	4.8463
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	0.0730368102162	red	1	1.3516	1.082
MGH54_P13_C09	NA	black	0	0	0.48543
MGH54_P13_C10	NA	black	0	1.8119	0
MGH54_P13_C11	-0.358426785726	red	1	2.0282	0.51501
MGH54_P13_C12	NA	black	0	0.23756	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	0.654114934522	red	1	0.69332	0.30568
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0.97233
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	1.4238	0
MGH54_P13_D09	-0.000734325623637	red	1	1.5568	2.0555
MGH54_P13_D10	NA	black	0	0	4.0847
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0.30334	0
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	0.732622295607	red	1	0.61447	0.26664
MGH54_P13_E04	NA	black	0	2.2023	0
MGH54_P13_E05	-0.449337019416	red	1	2.0391	0.15316
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	-1.13735176862	red	1	0.3774	4.37
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	1.7476	0
MGH54_P13_E10	0.0222020516512	red	1	1.4895	0.21537
MGH54_P13_E11	NA	black	0	0	1.2259
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	-1.87785031267	red	1	3.8906	0.29278
MGH54_P13_F02	NA	black	0	0	4.5879
MGH54_P13_F03	NA	black	0	0	0.31962
MGH54_P13_F04	NA	black	0	0	1.109
MGH54_P13_F05	NA	black	0	0	1.7698
MGH54_P13_F06	NA	black	0	0	0.3173
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	0.38405
MGH54_P13_F09	NA	black	0	0	5.4401
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	-0.229407542598	red	1	1.8069	0.31499
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0.57725
MGH54_P13_G06	NA	black	0	0	0.23511
MGH54_P13_G07	-0.595876181629	red	1	2.2795	0.32998
MGH54_P13_G08	-0.150315471834	red	1	1.722	0.45101
MGH54_P13_G09	NA	black	0	2.2001	0
MGH54_P13_G10	NA	black	0	0.12961	0
MGH54_P13_G11	NA	black	0	0.301	0
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0.24975
MGH54_P13_H03	NA	black	0	0	0.38294
MGH54_P13_H04	1.35277060557	red	1	0.056584	0.011496
MGH54_P13_H05	NA	black	0	2.3086	0
MGH54_P13_H06	NA	black	0	0	0.24975
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	3.2603	0
MGH54_P13_H10	0.53202585798	red	1	0.83026	0.34823
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0.9501
MGH60_P4_A03	-1.05759781371	red	1	2.898	0.35952
MGH60_P4_A04	-0.217542543018	red	1	1.291	4.3663
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	0.13356
MGH60_P4_A07	NA	black	0	0	5.2531
MGH60_P4_A08	-1.42416049433	red	1	0.24732	4.652
MGH60_P4_A09	NA	black	0	0	1.0683
MGH60_P4_A10	NA	black	0	0.61447	0
MGH60_P4_A11	NA	black	0	0	4.9145
MGH60_P4_A12	NA	black	0	1.8379	0
MGH60_P4_B01	NA	black	0	0	0
MGH60_P4_B02	-1.87659069496	red	1	0.30451	5.6326
MGH60_P4_B03	NA	black	0	1.9917	0
MGH60_P4_B04	NA	black	0	0	0.7433
MGH60_P4_B05	-0.479423671331	red	1	1.0976	4.7422
MGH60_P4_B06	NA	black	0	0	5.4574
MGH60_P4_B07	NA	black	0	0	4.3201
MGH60_P4_B08	NA	black	0	0	0.8922
MGH60_P4_B09	NA	black	0	0	5.0485
MGH60_P4_B10	NA	black	0	0	0.36513
MGH60_P4_B11	NA	black	0	0	0.24001
MGH60_P4_B12	0.779561872687	red	1	0.45628	0.44042
MGH60_P4_C01	NA	black	0	0	2.8635
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0.29278
MGH60_P4_C04	NA	black	0	2.362	0
MGH60_P4_C05	NA	black	0	0	0.5724
MGH60_P4_C06	NA	black	0	0	2.8815
MGH60_P4_C07	NA	black	0	0	4.9931
MGH60_P4_C09	NA	black	0	0	3.9728
MGH60_P4_C11	-0.476482411622	red	1	0.12697	2.877
MGH60_P4_C12	-1.1404786283	red	1	0.62106	5.0071
MGH60_P4_D01	0.469859847309	red	1	0.91456	0.33571
MGH60_P4_D02	-0.216802331019	red	1	1.2945	4.3967
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	2.672
MGH60_P4_D05	NA	black	0	0	4.0259
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	2.1137	0
MGH60_P4_D08	NA	black	0	0	4.1415
MGH60_P4_D10	NA	black	0	0	0.86869
MGH60_P4_D12	-1.01067261389	red	1	0.38736	4.1336
MGH60_P4_E01	-2.30460068677	red	1	0.088142	5.7791
MGH60_P4_E02	NA	black	0	0	0.95084
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0	4.034
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	5.5763
MGH60_P4_E07	-0.443221206804	red	1	0.7866	3.4794
MGH60_P4_E08	NA	black	0	0	0.67717
MGH60_P4_E09	NA	black	0	1.373	0
MGH60_P4_E11	NA	black	0	0	5.3884
MGH60_P4_E12	NA	black	0	0	5.5449
MGH60_P4_F01	0.131600244321	red	1	1.6098	4.9351
MGH60_P4_F02	NA	black	0	0	5.743
MGH60_P4_F03	NA	black	0	0	0.3471
MGH60_P4_F04	NA	black	0	3.1177	0
MGH60_P4_F05	NA	black	0	0	0.72596
MGH60_P4_F06	NA	black	0	0	0.58976
MGH60_P4_F07	0.266993268319	red	1	1.7013	5.1578
MGH60_P4_F08	NA	black	0	1.5331	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	5.5996
MGH60_P4_G01	NA	black	0	0	0
MGH60_P4_G02	-0.514427671978	red	1	0.95977	4.2139
MGH60_P4_G03	NA	black	0	0	4.5599
MGH60_P4_G04	NA	black	0	0	1.3167
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0	0.32654
MGH60_P4_G07	NA	black	0	0	0.29514
MGH60_P4_G08	0.367966958762	red	1	2.9209	2.6724
MGH60_P4_G09	NA	black	0	0	5.3293
MGH60_P4_G10	NA	black	0	0	1.4147
MGH60_P4_G11	NA	black	0	0	5.2604
MGH60_P4_G12	-0.496555131116	red	1	1.058	4.5924
MGH60_P4_H01	NA	black	0	0	0.13225
MGH60_P4_H03	-0.50400742773	red	1	0.75446	3.6029
MGH60_P4_H04	0.176607658712	red	1	1.0772	1.1846
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	6.4327
MGH60_P4_H09	NA	black	0	0.43082	0
MGH60_P4_H10	NA	black	0	0	4.9168
MGH60_P4_H11	NA	black	0	4.1473	0
MGH60_P4_H12	NA	black	0	0	0.2461
MGH60_P5_A01	NA	black	0	1.0272	0
MGH60_P5_A02	NA	black	0	1.5748	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	3.8399
MGH60_P5_A05	NA	black	0	1.6164	0
MGH60_P5_A06	-1.41484178841	red	1	3.4688	0.44679
MGH60_P5_A07	0.167455817427	red	1	1.6383	4.9336
MGH60_P5_A08	NA	black	0	0.57143	0
MGH60_P5_A09	-2.61170572101	black	0	4.6426	0.18396
MGH60_P5_A10	NA	black	0	0	4.3194
MGH60_P5_A11	NA	black	0	0	5.2229
MGH60_P5_A12	NA	black	0	0	0.48336
MGH60_P5_B01	0.43596628739	red	1	2.4375	3.1455
MGH60_P5_B02	0.7518468033	red	1	0.10434	0.89918
MGH60_P5_B03	NA	black	0	0	5.7548
MGH60_P5_B04	NA	black	0	0	3.6045
MGH60_P5_B05	-0.365290041813	red	1	1.9653	0.25822
MGH60_P5_B06	NA	black	0	1.3127	0
MGH60_P5_B07	NA	black	0	0	3.8099
MGH60_P5_B08	NA	black	0	0.88284	0
MGH60_P5_B09	NA	black	0	0	4.9792
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	NA	black	0	0	0.025738
MGH60_P5_C01	0.276782692281	red	1	1.6699	5.8434
MGH60_P5_C02	NA	black	0	2.8967	0
MGH60_P5_C03	NA	black	0	0	2.1865
MGH60_P5_C04	NA	black	0	0	4.8446
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	-1.05710062883	red	1	0.301	4.0751
MGH60_P5_C09	NA	black	0	0	0.55876
MGH60_P5_C10	NA	black	0	0	4.0347
MGH60_P5_C11	NA	black	0	0	4.4533
MGH60_P5_C12	NA	black	0	0	0.1635
MGH60_P5_D01	NA	black	0	4.0836	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	-0.334408530076	red	1	1.1693	4.3273
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	3.0325	0
MGH60_P5_D07	NA	black	0	0	0.33113
MGH60_P5_D08	NA	black	0	0	2.0895
MGH60_P5_D09	NA	black	0	0	1.0328
MGH60_P5_D10	NA	black	0	1.0482	0
MGH60_P5_D11	NA	black	0	0	0.65627
MGH60_P5_D12	-1.48061223805	red	1	0.11237	4.4965
MGH60_P5_E01	NA	black	0	2.3581	0
MGH60_P5_E02	NA	black	0	0.39944	0
MGH60_P5_E03	-0.00797449852705	red	1	1.5261	0.338
MGH60_P5_E04	NA	black	0	0	6.2372
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	5.2253
MGH60_P5_E07	NA	black	0	0	0.72596
MGH60_P5_E08	NA	black	0	0	4.2664
MGH60_P5_E09	NA	black	0	0.73812	0
MGH60_P5_E10	NA	black	0	0	4.2493
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	1.0489
MGH60_P5_F01	NA	black	0	0	3.5468
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	2.4694
MGH60_P5_F04	NA	black	0	0	4.6119
MGH60_P5_F05	NA	black	0	0	5.0362
MGH60_P5_F06	NA	black	0	0	0.43296
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0	5.2304
MGH60_P5_F09	NA	black	0	0	5.2142
MGH60_P5_F11	NA	black	0	0	0.31383
MGH60_P5_F12	-0.787819423272	red	1	0.035624	3.3064
MGH60_P5_G01	NA	black	0	0	0.15056
MGH60_P5_G02	NA	black	0	0	1.4244
MGH60_P5_G03	NA	black	0	0	4.7818
MGH60_P5_G04	NA	black	0	0	3.941
MGH60_P5_G05	NA	black	0	0	4.1859
MGH60_P5_G06	NA	black	0	0	5.7683
MGH60_P5_G07	NA	black	0	0	3.9503
MGH60_P5_G08	NA	black	0	0	0.39397
MGH60_P5_G09	NA	black	0	1.4044	0
MGH60_P5_G10	NA	black	0	0	4.7321
MGH60_P5_G11	NA	black	0	0	0.54399
MGH60_P5_G12	NA	black	0	0	0.20539
MGH60_P5_H01	-1.15103298154	red	1	0.24001	4.148
MGH60_P5_H02	NA	black	0	0	2.7398
MGH60_P5_H03	NA	black	0	3.7293	0
MGH60_P5_H04	NA	black	0	0	3.9581
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	3.5384
MGH60_P5_H07	NA	black	0	0	4.2898
MGH60_P5_H08	0.655798767524	red	1	2.1541	4.372
MGH60_P5_H09	NA	black	0	0	5.5719
MGH60_P5_H10	0.0889325243505	red	1	1.3813	0.59837
MGH60_P5_H11	NA	black	0	1.3283	0
MGH60_P5_H12	NA	black	0	0	0.031395
MGH60_P6_A01	NA	black	0	1.0772	0
MGH60_P6_A02	-0.13665181886	red	1	1.7168	0.56365
MGH60_P6_A03	0.560988245457	red	1	0.80653	0.31499
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	NA	black	0	0	0
MGH60_P6_A06	NA	black	0	0	0.24245
MGH60_P6_A07	NA	black	0	0	4.5901
MGH60_P6_A08	NA	black	0	0	0
MGH60_P6_A09	NA	black	0	0	3.6591
MGH60_P6_A10	0.158276749811	red	1	1.2185	0.89064
MGH60_P6_A11	NA	black	0	0	0.30685
MGH60_P6_A12	NA	black	0	0	3.1327
MGH60_P6_B01	NA	black	0	0	3.3799
MGH60_P6_B03	0.366919664966	red	1	0.67175	1.1164
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	2.35081363303	black	0	3.3121	5.0202
MGH60_P6_B06	-1.18697316076	red	1	0.2461	4.2225
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	2.9568
MGH60_P6_B09	NA	black	0	0	3.8891
MGH60_P6_B10	NA	black	0	0	2.0915
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0	4.7029
MGH60_P6_C02	NA	black	0	0	3.2813
MGH60_P6_C03	NA	black	0	0	0.7536
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	0.57676602728	red	1	0.48954	0.83107
MGH60_P6_C07	2.55608113861	black	0	2.5368	7.6671
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	-0.747746277786	red	1	2.5425	0.44573
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	-0.463509124047	red	1	1.0963	4.6446
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0.95531
MGH60_P6_D04	NA	black	0	1.9294	0
MGH60_P6_D05	NA	black	0	0	5.0676
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	0
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0.62667	0
MGH60_P6_D12	-0.346749329221	red	1	1.3103	6.1643
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0	1.7596
MGH60_P6_E03	-0.0867938478015	red	1	1.2827	2.954
MGH60_P6_E04	0.471525763502	red	1	1.926	4.6217
MGH60_P6_E05	NA	black	0	0	0.33342
MGH60_P6_E06	NA	black	0	0	0.26544
MGH60_P6_E07	NA	black	0	0	5.671
MGH60_P6_E08	NA	black	0	0	3.6808
MGH60_P6_E09	-0.460187478985	red	1	0.44148	3.0694
MGH60_P6_E10	NA	black	0	0	5.6004
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	1.0524
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0.53705
MGH60_P6_F06	2.03100850838	blue	3	3.9444	3.9613
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	-0.367974786865	red	1	0.38405	2.8353
MGH60_P6_F09	NA	black	0	0	0.86156
MGH60_P6_F10	-0.1508514199	red	1	1.6924	0.16221
MGH60_P6_F11	-1.78185781683	red	1	4.0465	0.48749
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	5.7899
MGH60_P6_G03	0.392253749895	red	1	0.75018	0.94111
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	1.5883	0
MGH60_P6_G06	NA	black	0	0.03984	0
MGH60_P6_G07	NA	black	0	1.2363	0
MGH60_P6_G08	NA	black	0	0	3.1833
MGH60_P6_G10	-0.167806850531	red	1	1.3813	5.154
MGH60_P6_G11	NA	black	0	0	0.4782
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	0.0667155465969	red	1	1.4114	0.64524
MGH60_P6_H02	NA	black	0	0	0.38626
MGH60_P6_H03	NA	black	0	0	0.59741
MGH60_P6_H04	NA	black	0	0.47923	0
MGH60_P6_H06	NA	black	0	0	0.13619
MGH60_P6_H07	0.579861562648	red	1	0.848	0.14143
MGH60_P6_H08	NA	black	0	0	5.6597
MGH60_P6_H09	NA	black	0	0	0.11103
MGH60_P6_H10	NA	black	0	0	4.9851
MGH60_P6_H11	NA	black	0	0	0.83026
MGH60_P6_H12	NA	black	0	0	4.9687
MGH60_P7_A01	NA	black	0	0	4.8159
MGH60_P7_A02	3.78936656903	black	0	3.1097	7.4162
MGH60_P7_A03	NA	black	0	0	3.8939
MGH60_P7_A04	NA	black	0	0	4.5033
MGH60_P7_A05	NA	black	0	3.6007	0
MGH60_P7_A06	NA	black	0	0	4.7462
MGH60_P7_A07	-0.171769199388	red	1	0.56755	2.5082
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0.54399
MGH60_P7_A10	NA	black	0	0	5.4743
MGH60_P7_A11	-0.558565419335	red	1	0.31267	3.1512
MGH60_P7_A12	NA	black	0	0	6.5302
MGH60_P7_B02	-0.081151507507	red	1	1.7933	1.4383
MGH60_P7_B03	1.22983728079	red	1	0.086784	0.16092
MGH60_P7_B04	NA	black	0	0	0.79161
MGH60_P7_B05	NA	black	0	0	2.5548
MGH60_P7_B06	NA	black	0	0	0.41359
MGH60_P7_B07	NA	black	0	0	5.1478
MGH60_P7_B08	NA	black	0	0	1.2091
MGH60_P7_B09	NA	black	0	0	0
MGH60_P7_B10	NA	black	0	0	0.26424
MGH60_P7_B11	NA	black	0	0	0.15704
MGH60_P7_B12	-0.111635297366	red	1	2.0909	1.6544
MGH60_P7_C01	NA	black	0	0	0.97233
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	1.9015	0
MGH60_P7_C04	NA	black	0	0.94486	0
MGH60_P7_C05	NA	black	0	4.7698	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	NA	black	0	1.9096	0
MGH60_P7_C09	NA	black	0	0	1.9467
MGH60_P7_C10	-0.686700629192	red	1	3.2294	1.1801
MGH60_P7_C11	NA	black	0	1.829	0
MGH60_P7_C12	NA	black	0	0	3.4
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	0	0.49467
MGH60_P7_D03	NA	black	0	0	1.9264
MGH60_P7_D04	NA	black	0	0.59741	0
MGH60_P7_D05	NA	black	0	0	0.70664
MGH60_P7_D06	NA	black	0	0	3.4323
MGH60_P7_D08	-0.262943756485	red	1	1.0731	3.4544
MGH60_P7_D09	NA	black	0	0	2.6332
MGH60_P7_D10	-0.167484424203	red	1	1.7264	0.29866
MGH60_P7_D11	-0.0323518997816	red	1	1.7626	1.7999
MGH60_P7_D12	NA	black	0	0	0.14405
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	-0.235116738416	red	1	1.3185	4.9292
MGH60_P7_E04	NA	black	0	0	4.4912
MGH60_P7_E05	-1.35835752044	red	1	0.37184	4.8014
MGH60_P7_E06	-0.92102290538	red	1	0.92752	5.7038
MGH60_P7_E07	1.16655286859	red	1	2.196	5.8906
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	-0.140512595667	red	1	1.3901	4.8343
MGH60_P7_E11	NA	black	0	0	5.1466
MGH60_P7_E12	NA	black	0	0.45207	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	1.6295
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	5.1237
MGH60_P7_F06	NA	black	0	0	5.4135
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	1.05965035582	red	1	2.4444	4.6337
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0.10434	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0.123
MGH60_P7_G03	NA	black	0	0	3.8979
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	1.7744
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0	0.3471
MGH60_P7_G08	NA	black	0	0	1.315
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	5.6034
MGH60_P7_G11	-0.598796669418	red	1	2.2446	0.23634
MGH60_P7_G12	NA	black	0	0	4.7546
MGH60_P7_H01	-0.384909345464	red	1	1.0936	4.1924
MGH60_P7_H02	NA	black	0	0	3.0663
MGH60_P7_H03	-0.143004750494	red	1	1.146	2.9797
MGH60_P7_H04	NA	black	0	0	0.10702
MGH60_P7_H05	NA	black	0	0	4.2417
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	6.0658
MGH60_P7_H08	NA	black	0	0.25822	0
MGH60_P7_H09	NA	black	0	0	3.9038
MGH60_P7_H10	0.211108985284	red	1	1.2684	0.17505
MGH60_P7_H11	NA	black	0	0	0.15834
MGH60_P7_H12	NA	black	0	0	2.4489
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	1.0738	0
MGH60_P3_A06	NA	black	0	0	2.6756
MGH60_P3_A07	NA	black	0	0	1.6544
MGH60_P3_A08	NA	black	0	2.0367	0
MGH60_P3_A09	-0.580817746817	red	1	0.27977	3.1641
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	1.2594	0
MGH60_P3_B04	-0.0597324913276	red	1	1.4087	3.4366
MGH60_P3_B06	NA	black	0	2.4665	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	5.2209
MGH60_P3_B11	1.09445873874	red	1	2.366	4.9559
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	2.9275
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	4.1235
MGH60_P3_C08	NA	black	0	0	5.0719
MGH60_P3_C09	NA	black	0	0	1.0868
MGH60_P3_D01	0.115403612454	red	1	1.0186	1.57
MGH60_P3_D03	NA	black	0	0	2.7972
MGH60_P3_D04	NA	black	0	0	1.9069
MGH60_P3_D07	NA	black	0	1.6996	0
MGH60_P3_D08	-0.0150483976094	red	1	1.5739	1.5346
MGH60_P3_D09	NA	black	0	2.5651	0
MGH60_P3_D10	NA	black	0	0	0.97526
MGH60_P3_D11	NA	black	0	0	4.411
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	4.9361
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	3.1326
MGH60_P3_E08	NA	black	0	0	0.69688
MGH60_P3_E09	NA	black	0	0.88284	0
MGH60_P3_E10	NA	black	0	0	5.3036
MGH60_P3_E11	-0.0228499291154	red	1	2.825	2.0458
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0	4.1499
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0.68257
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0.33571
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	4.4028
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	4.4834
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	2.0133	0
MGH60_P3_G06	-0.916928869631	red	1	0.27023	3.7695
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	3.6933
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	3.7183
MGH60_P3_H04	0.0775533929748	red	1	1.099	1.6731
MGH60_P3_H06	NA	black	0	0	0.45733
MGH60_P3_H07	NA	black	0	3.7452	0
MGH60_P3_H08	NA	black	0	0	4.3794
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	2.75747497883	black	0	4.0152	4.5624
MGH60_P3_H11	NA	black	0	0	1.1124
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	3.406
97_P3_G10	NA	black	0	0.30685	0
97_P3_H02	0.320936972956	red	1	1.119	0.27381
97_P3_A07	NA	black	0	2.4338	0
97_P3_C03	NA	black	0	0	3.7836
97_P3_H09	NA	black	0	3.1494	0
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	4.3611
97_P3_C07	NA	black	0	0	3.2163
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	3.213
97_P3_F03	-0.179314955951	red	1	0.12565	2.3923
97_P3_A09	NA	black	0	0	1.412
97_P3_G04	NA	black	0	0	0.20789
97_P3_E09	NA	black	0	0	2.6496
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.99204
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	3.2978	0
97_P3_D11	-0.593084770825	red	1	0.60407	3.5753
97_P3_H11	0.507565676806	red	1	3.2903	2.7253
97_P3_C10	NA	black	0	0	2.2648
97_P3_G08	NA	black	0	0	3.8866
97_P3_F06	NA	black	0	0.33685	0
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	1.2023	0
97_P3_C09	NA	black	0	0	0.99059
97_P3_D10	-0.679421306787	red	1	0.79494	4.2472
97_P3_H07	NA	black	0	0	0
97_P3_E01	0.0576749473801	red	1	1.7273	2.6904
97_P3_E03	NA	black	0	0	3.0241
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	0.35727
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	3.7135
97_P3_B02	-0.314857840372	red	1	0.93433	3.3298
97_P3_B07	NA	black	0	0	2.3898
