Cell_name	Zvalue	Color	Cluster	HMGA1	INSR
MGH60_P7_C12	NA	black	0	0	2.0652
MGH60_P7_D01	-1.23666480373	red	1	3.5234	0.42331
MGH60_P7_D02	NA	black	0	0	4.6132
MGH60_P7_D03	NA	black	0	0	0.56852
MGH60_P7_D04	NA	black	0	0	3.6102
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	2.9931	0
MGH60_P7_D08	NA	black	0	0	0
MGH60_P7_D09	NA	black	0	0	0.079975
MGH60_P7_D10	NA	black	0	0	1.4005
MGH60_P7_D11	NA	black	0	0	0.20539
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	3.6784
MGH60_P7_E05	NA	black	0	0	0.98258
MGH60_P7_E06	NA	black	0	0	2.7163
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	1.08907704604	red	1	1.146	0.16092
MGH60_P7_E09	NA	black	0	0	1.0072
MGH60_P7_E11	-1.3915199305	red	1	1.2147	3.2152
MGH60_P7_E12	1.69979086953	green3	2	0.39506	0.24245
MGH60_P7_F01	0.0417682534117	red	1	1.168	1.5529
MGH60_P7_F03	NA	black	0	0	0.59264
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	1.8379	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	-1.01544936634	red	1	3.5842	0.69866
MGH60_P7_F11	-0.924450775717	red	1	3.2371	0.45733
MGH60_P7_F12	NA	black	0	0	0.52105
MGH60_P7_G01	NA	black	0	0	1.3702
MGH60_P7_G02	NA	black	0	0	0.20539
MGH60_P7_G03	NA	black	0	0	2.4076
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	1.0524
MGH60_P7_G06	NA	black	0	0	0.07861
MGH60_P7_G07	NA	black	0	0	0.9092
MGH60_P7_G08	NA	black	0	0	0.64893
MGH60_P7_G09	0.277851436888	red	1	1.5494	1.0902
MGH60_P7_G10	-0.432833132394	red	1	2.654	0.31846
MGH60_P7_G11	NA	black	0	0	0.29042
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	NA	black	0	0	0.084064
MGH60_P7_H02	NA	black	0	0	0.78492
MGH60_P7_H03	NA	black	0	0	0.47197
MGH60_P7_H04	NA	black	0	0	0.34142
MGH60_P7_H05	-0.544711125945	red	1	0.94561	2.1339
MGH60_P7_H06	NA	black	0	0	1.4314
MGH60_P7_H07	NA	black	0	0	0.85519
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	-1.80020678691	red	1	0.46989	2.8655
MGH60_P7_H10	2.86371501084	black	0	3.9887	4.5243
MGH60_P7_H11	NA	black	0	0	3.8805
MGH60_P7_H12	NA	black	0	1.7303	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0.48543
MGH60_P3_A11	NA	black	0	1.1243	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	5.0785	0
MGH60_P3_B04	NA	black	0	0	1.4431
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	-0.597732420451	red	1	3.5612	1.1077
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	1.934	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	1.2351
MGH60_P3_D04	0.257973355177	red	1	4.1732	1.9928
MGH60_P3_D07	NA	black	0	0	1.52
MGH60_P3_D08	NA	black	0	0	0.86473
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	-0.750966599222	red	1	3.4597	0.87735
MGH60_P3_D11	NA	black	0	2.6024	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	2.8292
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0.62106
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	-0.0863969875345	red	1	2.9088	1.516
MGH60_P3_E12	NA	black	0	0	2.037
MGH60_P3_F01	NA	black	0	0	0.98185
MGH60_P3_F02	NA	black	0	0	0.59455
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	-0.223109169702	red	1	2.8067	1.123
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	1.5504
MGH60_P3_F10	NA	black	0	3.9694	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	0.203154188151	red	1	2.6152	3.1892
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	2.4046
MGH60_P3_G05	NA	black	0	5.6237	0
MGH60_P3_G06	NA	black	0	0	2.0892
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	3.1829
MGH60_P3_G10	NA	black	0	4.6772	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	1.6168	0
MGH60_P3_H04	NA	black	0	0	1.754
MGH60_P3_H06	-0.0102284850618	red	1	2.2963	1.0936
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	1.4209267765	green3	2	0.77653	0.1865
97_P3_G10	NA	black	0	0.55483	0
97_P3_H02	0.0812179380945	red	1	2.5031	2.6613
97_P3_A07	-0.697889367054	red	1	3.3401	0.84398
97_P3_C03	0.624974521692	red	1	1.4901	0.43189
97_P3_H09	1.14850537077	red	1	0.99711	0.26903
97_P3_H12	NA	black	0	0.2762	0
97_P3_H08	-0.20923283443	red	1	2.513	0.62667
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	-0.0860121984231	red	1	2.6733	1.384
97_P3_E04	-0.604152572304	red	1	2.7687	0.20163
97_P3_C04	1.21373047585	red	1	0.54399	0.55778
97_P3_F10	-0.148822206841	red	1	2.1033	2.4439
97_P3_F03	NA	black	0	0	0
97_P3_A09	0.597921482997	red	1	1.642	0.14012
97_P3_G04	-0.0848168686942	red	1	2.317	0.42008
97_P3_E09	1.1844829247	red	1	0.50589	0.60312
97_P3_B08	-0.0769425358427	red	1	1.2815	1.7155
97_P3_B12	NA	black	0	2.5624	0
97_P3_E05	-0.603021584159	red	1	3.0583	0.69064
97_P3_D03	NA	black	0	2.7664	0
97_P3_D11	-0.0623404602948	red	1	2.2549	0.10165
97_P3_H11	NA	black	0	2.2821	0
97_P3_C10	NA	black	0	0	0.514
97_P3_G08	-0.365973430214	red	1	1.9149	2.7277
97_P3_F06	-0.619878640694	red	1	0.45943	2.0208
97_P3_C01	NA	black	0	0	0.5509
97_P3_A04	NA	black	0	0	0
97_P3_C09	1.42162923112	green3	2	0.36737	0.48233
97_P3_D10	-0.038948366043	red	1	2.183	2.0179
97_P3_H07	0.737432685758	red	1	0.42438	0.99567
97_P3_E01	NA	black	0	2.4513	0
97_P3_E03	-0.0732300527953	red	1	2.111	2.1017
97_P3_B10	1.09977996425	red	1	0.95903	0.36849
97_P3_F05	0.703938356487	red	1	1.105	0.73639
97_P3_G12	NA	black	0	0	0.90843
97_P3_B04	0.476108738401	red	1	1.7198	0.28806
97_P3_B02	NA	black	0	0	0
97_P3_B07	-1.01817913206	red	1	0.80571	2.4903
97_P3_G02	NA	black	0	0	1.2588
97_P3_G11	-0.460564992609	red	1	1.4372	2.319
97_P3_F11	0.0169690565753	red	1	2.2284	1.2209
97_P3_H03	NA	black	0	0	2.8351
97_P3_C02	0.806998571818	red	1	1.0093	0.67717
97_P3_G06	0.799037147807	red	1	1.3408	0.338
97_P3_B01	0.000722747476567	red	1	2.1515	1.6608
97_P3_B05	-0.0353813827718	red	1	2.3604	1.113
97_P3_E10	NA	black	0	1.301	0
97_P3_G01	NA	black	0	2.9913	0
97_P3_A08	0.14425467215	red	1	1.3185	1.4071
97_P3_A03	NA	black	0	1.442	0
97_P3_B03	NA	black	0	0	2.5016
97_P3_D01	NA	black	0	0	1.996
97_P3_G03	NA	black	0	0	0
97_P3_E11	NA	black	0	0	0.88753
97_P3_D04	-0.966493707596	red	1	3.0384	0.10969
97_P3_A11	NA	black	0	0	2.0165
97_P3_C12	0.331061003512	red	1	1.8294	0.4813
97_P3_D02	NA	black	0	0	1.7966
97_P3_E08	NA	black	0	2.2104	0
97_P3_D05	NA	black	0	0	1.0165
97_P3_D12	NA	black	0	1.8714	0
97_P3_D09	NA	black	0	0	0.32539
97_P3_F01	NA	black	0	2.0272	0
97_P3_F07	NA	black	0	0	0.70929
97_P3_B11	-0.779858879078	red	1	3.4433	0.83269
97_P3_H05	NA	black	0	1.4542	0
97_P3_F12	0.228934359952	red	1	0.59168	1.3791
97_P3_F04	NA	black	0	0	1.6915
97_P3_C11	-1.08418788965	red	1	3.2026	0.20914
97_P3_F08	NA	black	0	3.2137	0
97_P3_C05	-0.651157315713	red	1	3.3427	0.90304
97_P3_F09	0.589436069846	red	1	0.4351	1.1084
97_P3_G05	0.691919786144	red	1	1.0503	0.7891
97_P3_A10	NA	black	0	2.6508	0
97_P3_A05	-1.336349649	red	1	3.5771	0.37962
97_P3_C06	0.386210976237	red	1	1.7286	0.56949
97_P3_F02	NA	black	0	0	2.0047
97_P3_D07	NA	black	0	0	0.57918
97_P3_C08	0.497821705321	red	1	1.0724	1.0144
97_P3_A01	-0.761276577909	red	1	0.98039	2.3623
97_P3_H04	-0.59049122645	red	1	0.73292	2.0895
97_P3_D08	NA	black	0	1.1966	0
97_P3_E06	0.125845388105	red	1	2.0552	0.73639
97_P3_E12	1.87101601907	green3	2	0.33228	0.14926
97_P3_A02	-0.470873275152	red	1	2.7744	0.49978
97_P3_B06	0.229699758982	red	1	1.461	1.2314
97_P3_H10	0.79325903747	red	1	1.2845	0.42868
97_P5_B09	0.535349183457	red	1	0.48852	1.1414
97_P5_C06	0.272653199126	red	1	2.8016	2.6204
97_P5_B10	NA	black	0	0	0.2916
97_P6_G02	0.0982018613318	red	1	2.0296	1.0915
97_P6_E06	NA	black	0	0	0
97_P6_A03	0.0348209253383	red	1	2.4396	2.2907
97_P5_F07	1.00064584737	red	1	1.2154	0.19283
97_P5_B05	NA	black	0	0.27023	0
97_P6_B11	NA	black	0	2.5748	0
97_P6_E08	NA	black	0	0	0
97_P6_A09	NA	black	0	0.50284	0
97_P6_B04	NA	black	0	0	2.9795
97_P5_A02	-1.01047732945	red	1	0.41684	2.2851
97_P5_C02	-0.0476375444923	red	1	2.2636	2.3445
97_P6_F09	0.040409937145	red	1	2.5311	1.9819
97_P5_A04	NA	black	0	0	2.8659
97_P5_C04	NA	black	0	1.903	0
97_P6_D07	-0.996237587627	red	1	0.78743	2.4605
97_P6_A12	1.05523774566	red	1	0.98477	0.39726
97_P6_C06	NA	black	0	0	0.30918
97_P6_H04	NA	black	0	0	0
97_P5_D09	NA	black	0	2.5597	0
97_P6_F03	NA	black	0	2.014	0
97_P6_F11	0.12447013271	red	1	2.8764	2.0384
97_P6_H09	-1.29437283353	red	1	3.3004	0.094912
97_P6_B08	0.198174372977	red	1	1.1991	1.3522
97_P5_A10	1.31914228156	red	1	0.90072	0.16993
97_P6_H07	NA	black	0	1.9786	0
97_P6_C09	NA	black	0	0	0
97_P5_G04	NA	black	0	0	2.12
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0.30217
97_P5_E04	0.30515445794	red	1	0.65076	1.3103
97_P6_B10	-0.512636557984	red	1	3.538	1.1859
97_P6_F04	0.477030851354	red	1	1.6978	0.35389
97_P5_E07	NA	black	0	0	0.19535
97_P5_G02	1.71970087145	green3	2	0.32998	0.27023
97_P5_C11	-0.259210510191	red	1	1.7097	2.2029
97_P5_A03	0.0291652722516	red	1	2.441	2.117
97_P6_B02	-0.156902159958	red	1	2.3423	0.12433
97_P6_H12	0.17558544465	red	1	1.0963	1.3945
97_P6_F12	NA	black	0	0	1.774
97_P6_A02	NA	black	0	4.5425	0
97_P5_C12	0.0642648080657	red	1	2.1515	0.52406
97_P5_C01	-0.624839843816	red	1	2.8426	0.3173
97_P5_B07	-1.37287119875	red	1	3.6749	0.43936
97_P5_A08	0.394809053252	red	1	1.4356	0.95233
97_P6_H08	-2.08177851463	black	0	3.9444	0.10969
97_P5_E11	NA	black	0	0	0
97_P6_A01	-0.144800878727	red	1	2.4993	0.86076
97_P6_G01	NA	black	0	0	0
97_P5_D10	-0.271102687736	red	1	2.4486	0.14405
97_P5_C10	NA	black	0	0	0.29748
97_P6_C11	NA	black	0	1.175	0
97_P6_E07	0.541612851733	red	1	1.6902	0.16092
97_P6_E05	NA	black	0	2.5056	0
97_P5_G07	NA	black	0	2.6241	0
97_P5_D04	NA	black	0	0	1.0956
97_P6_B03	NA	black	0	2.5943	0
97_P5_H01	NA	black	0	0	0.19283
97_P6_A11	NA	black	0	3.4148	0
97_P6_E09	NA	black	0	3.2076	0
97_P6_A10	-0.0673478951568	red	1	1.8258	1.8347
97_P5_E02	0.0501341777495	red	1	2.5163	2.1003
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	2.4957	0
97_P6_B12	0.171121088161	red	1	2.0451	0.123
97_P5_H10	-0.229284613729	red	1	0.39835	1.7225
97_P6_A04	NA	black	0	2.3821	0
97_P5_B12	NA	black	0	0	2.4701
97_P5_A12	NA	black	0	0	4.6204
97_P5_F08	NA	black	0	2.2804	0
97_P6_E04	NA	black	0	0	0
97_P6_D04	NA	black	0	0.65444	0
97_P5_D02	NA	black	0	2.3291	0
97_P6_G10	0.633856911933	red	1	1.3668	0.5955
97_P5_B04	1.75819858615	green3	2	0.49876	0.1137
97_P6_E03	NA	black	0	0.514	0
97_P5_E05	1.15657864073	red	1	0.53007	0.61447
97_P5_G05	-0.430484236316	red	1	2.5639	0.055196
97_P5_D03	-0.055018894333	red	1	2.1509	2.068
97_P5_C07	NA	black	0	2.9277	0
97_P6_C12	NA	black	0	3.235	0
97_P6_B09	0.363162122627	red	1	3.1515	2.3774
97_P5_D07	0.0360232026714	red	1	2.1683	0.123
97_P6_A05	-0.43182278257	red	1	3.1768	1.0663
97_P5_C08	0.121743625603	red	1	3.2743	1.9195
97_P5_B03	NA	black	0	0	0.20414
97_P6_G08	-0.749949219514	red	1	2.849	0.096262
97_P6_D12	0.441184132404	red	1	3.2678	2.4252
97_P6_D01	NA	black	0	2.5746	0
97_P5_H08	NA	black	0	1.1654	0
97_P6_C07	NA	black	0	0	3.2041
97_P6_C02	-0.571513932062	red	1	3.2642	0.94111
97_P5_F02	1.36348934906	green3	2	0.81967	0.20539
97_P5_F04	NA	black	0	0	2.7362
97_P5_H02	1.9214664401	green3	2	0.36849	0.08134
97_P6_C08	NA	black	0	3.0585	0
97_P5_E03	-0.103296381965	red	1	2.5056	1.0752
97_P6_D05	-0.730063460102	red	1	3.0204	0.43936
97_P5_D01	-0.0317082947129	red	1	2.4772	1.4415
97_P6_F05	0.586575722807	red	1	1.6517	0.14405
97_P5_H06	NA	black	0	0	0.56071
97_P5_H11	1.09394361538	red	1	1.1329	0.17249
97_P5_E06	1.21623944225	red	1	0.80571	0.37629
97_P6_H02	NA	black	0	0	0
97_P6_A08	0.00676153478272	red	1	2.0659	1.6229
97_P5_B02	1.25259657822	red	1	0.35727	0.61918
97_P5_E10	0.0248445081696	red	1	2.2126	1.0489
97_P5_B11	-0.140848224496	red	1	2.3389	0.19409
97_P6_G07	-1.16514789222	red	1	4.3892	1.0405
97_P5_A05	NA	black	0	0	0.24001
97_P5_A11	NA	black	0	2.2543	0
97_P6_A06	NA	black	0	0	0.33685
97_P6_F07	NA	black	0	0	0.66812
97_P6_G04	0.122750689984	red	1	3.2714	1.9214
97_P6_B05	NA	black	0	0	2.3693
97_P5_D06	-0.0410290144637	red	1	2.3777	1.127
97_P6_F08	-0.0966467744534	red	1	2.7515	1.4093
97_P5_F06	1.31543474201	red	1	0.79077	0.28451
97_P5_D08	0.683590005216	red	1	1.5787	0.085425
97_P5_G11	0.0297680700087	red	1	2.0993	1.4542
97_P6_F10	-0.079025436883	red	1	2.0676	2.0638
97_P5_H07	-0.142335266331	red	1	2.3528	0.26903
97_P5_A07	NA	black	0	0	0
97_P6_G11	-0.279005201721	red	1	0.81065	1.8392
97_P5_C03	NA	black	0	3.1124	0
97_P5_F01	0.230576740465	red	1	2.629	3.4178
97_P6_E01	-0.238552741811	red	1	2.747	1.0115
97_P5_F03	-0.253773499637	red	1	3.5524	1.473
97_P5_B01	-1.0926001921	red	1	3.2179	0.22033
97_P6_H03	NA	black	0	0	0
97_P6_E12	NA	black	0	0	0
97_P5_G10	-0.338209791282	red	1	2.2066	3.5875
97_P5_C05	1.09011590071	red	1	0.6248	0.62293
97_P6_D11	NA	black	0	0	0.83512
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	0	0.15445
97_P5_F09	1.20443016723	red	1	1.1023	0.05797
97_P6_F02	0.0994170414626	red	1	2.1097	0.47197
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	1.0342
97_P5_D05	-0.201300492373	red	1	2.6471	0.96643
97_P6_H05	NA	black	0	0	1.2197
97_P6_D09	NA	black	0	0	0.71282
97_P6_G09	NA	black	0	0	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	3.3893	0
97_P5_A01	-0.948312893901	red	1	1.0043	2.5597
97_P6_H10	NA	black	0	0	2.0169
97_P5_G01	-0.0765315874613	red	1	1.4174	1.739
97_P6_E02	-0.342219074798	red	1	2.5445	0.25701
97_P6_B01	0.766599010902	red	1	0.68706	0.88986
97_P5_F10	2.01214607915	black	0	0.20789	0.12829
97_P6_C10	-0.0352095014861	red	1	2.1763	1.9767
97_P5_C09	NA	black	0	0	1.6026
97_P5_E12	-1.15589546651	red	1	3.2116	0.13225
97_P5_E01	NA	black	0	0	2.3077
97_P6_D02	NA	black	0	0	0.14796
97_P6_A07	NA	black	0	0	0.35614
97_P5_G03	0.177121233709	red	1	1.898	0.97159
97_P6_G12	NA	black	0	0	1.2534
97_P6_C03	NA	black	0	0	0
97_P6_H06	NA	black	0	0.4916	0
97_P5_E09	NA	black	0	0	0.15186
97_P6_C01	1.58192067015	green3	2	0.53705	0.23879
97_P6_G03	NA	black	0	2.8065	0
97_P5_G12	-0.275407930543	red	1	1.6645	2.1963
97_P5_G09	NA	black	0	0.82375	0
97_P5_H04	0.0136380238777	red	1	2.1398	1.5509
MGH97_P7_B05	1.0247318855	red	1	0.64155	0.67356
MGH97_P7_E10	0.0580412206952	red	1	2.753	1.8976
MGH97_P7_A02	NA	black	0	1.1916	0
MGH97_P7_C01	0.150193420845	red	1	1.7	1.2792
MGH97_P7_D06	NA	black	0	2.244	0
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0	1.3934
MGH97_P7_A08	NA	black	0	0	2.043
MGH97_P7_F07	NA	black	0	0	0.15834
MGH97_P7_C04	-0.109947454554	red	1	2.763	1.3791
MGH97_P7_C02	0.0290832620154	red	1	2.2004	0.67807
MGH97_P7_F10	1.14345261709	red	1	0.68616	0.53705
MGH97_P7_H05	-0.648519927848	red	1	1.1037	2.3219
MGH97_P7_B04	NA	black	0	2.2203	0
MGH97_P7_F09	1.33472818725	red	1	0.91991	0.12961
MGH97_P7_H02	NA	black	0	0	1.4787
MGH97_P7_C11	-0.458479696082	red	1	2.6281	0.18015
MGH97_P7_G07	NA	black	0	0	0.086784
MGH97_P7_F06	NA	black	0	0	2.9688
MGH97_P7_A06	0.0770594684425	red	1	2.1296	0.074505
MGH97_P7_D12	0.89673744551	red	1	1.0022	0.57434
MGH97_P7_B02	NA	black	0	0	1.1017
MGH97_P7_E03	-0.0353897253609	red	1	2.5878	1.5211
MGH97_P7_D02	0.362377043201	red	1	1.1197	1.1629
MGH97_P7_B11	NA	black	0	0.44255	0
MGH97_P7_E09	0.0151313093114	red	1	2.4518	1.8564
MGH97_P7_B01	1.259615814	red	1	0.53506	0.52306
MGH97_P7_G06	0.113400996548	red	1	2.0979	0.12433
MGH97_P7_B07	-0.0179238548888	red	1	3.0743	1.6929
MGH97_P7_C05	NA	black	0	0	2.3774
MGH97_P7_E07	NA	black	0	0.78492	0
MGH97_P7_B12	NA	black	0	1.5907	0
MGH97_P7_H07	1.50837757508	green3	2	0.70399	0.16607
MGH97_P7_D04	NA	black	0	0	1.7866
MGH97_P7_C06	0.955499051376	red	1	1.2851	0.15445
MGH97_P7_G09	-0.406375358979	red	1	3.036	0.98696
MGH97_P7_E06	NA	black	0	0	0.07861
MGH97_P7_F04	NA	black	0	0	0.18523
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	0	0.20914
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	-0.625744896841	red	1	0.83188	2.16
MGH97_P7_C08	0.304331130616	red	1	1.8335	0.58496
MGH97_P7_E08	NA	black	0	0	0.68167
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	-0.0177433500836	red	1	1.0186	1.614
MGH97_P7_B10	0.119723553181	red	1	1.7347	1.3386
MGH97_P7_E11	NA	black	0	0	1.2869
MGH97_P7_C03	NA	black	0	0	1.4626
MGH97_P7_H12	NA	black	0	1.9968	0
MGH97_P7_D07	NA	black	0	0	2.1966
MGH97_P7_A11	NA	black	0	0	0.32654
MGH97_P7_A01	-0.331571581096	red	1	2.7805	0.82863
MGH97_P7_F12	-0.118202150967	red	1	2.1306	2.3713
MGH97_P7_F08	-0.737644447711	red	1	2.9283	0.27501
MGH97_P7_D11	NA	black	0	0	1.6411
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.0271782207923	red	1	1.2945	1.5748
MGH97_P7_C12	NA	black	0	0	3.2932
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	0
MGH97_P7_H06	NA	black	0	0	0.58304
MGH97_P7_F03	-0.541354912476	red	1	1.1375	2.225
MGH97_P7_A07	NA	black	0	1.2774	0
MGH97_P7_F11	1.31740007169	red	1	0.66266	0.38736
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	-0.376819090955	red	1	2.6722	0.50995
MGH97_P7_C07	-1.23988521135	red	1	1.3283	3.1972
MGH97_P7_A09	NA	black	0	2.0936	0
MGH97_P7_B09	-1.3971584929	red	1	3.4661	0.19787
MGH97_P7_G10	-0.197370030014	red	1	1.5316	1.9709
MGH97_P7_G02	-0.421565558101	red	1	2.8687	0.76299
MGH97_P7_H04	0.00169017416249	red	1	2.3408	1.8707
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	1.7685	0
MGH97_P7_E01	0.555299820113	red	1	3.2373	2.6485
MGH97_P7_F05	NA	black	0	0	0.60597
MGH97_P7_D05	NA	black	0	0	0.37518
MGH97_P7_A03	0.805590396308	red	1	1.4725	0.066261
MGH97_P7_B03	NA	black	0	0	0.47197
MGH97_P7_A05	NA	black	0	3.2984	0
MGH97_P7_D03	NA	black	0	0	0.25338
MGH97_P7_F02	-0.0309214799262	red	1	1.7	1.7084
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	-0.501623917059	red	1	2.8488	0.57046
MGH97_P7_G04	0.228846283187	red	1	2.8207	2.4177
MGH97_P8_A11	0.4038794339	red	1	1.1776	1.0881
MGH97_P10_A12	NA	black	0	0	2.2957
MGH97_P10_E09	-0.0194017242098	red	1	2.3986	1.4195
MGH97_P9_B12	NA	black	0	0	0.37518
MGH97_P10_D07	NA	black	0	0	3.7817
MGH97_P8_D11	0.257679416976	red	1	0.79577	1.3391
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	-1.09748743319	red	1	3.3052	0.32998
MGH97_P8_D03	NA	black	0	0	0.16736
MGH97_P8_H05	NA	black	0	0	1.359
MGH97_P10_A09	-1.24843537367	red	1	1.266	3.1253
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	1.03971044125	red	1	0.95159	0.44679
MGH97_P9_D12	NA	black	0	2.3951	0
MGH97_P8_H06	NA	black	0	0	2.3494
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	1.77801755501	green3	2	0.4844	0.10836
MGH97_P8_D07	NA	black	0	0	0.44996
MGH97_P8_H02	NA	black	0	0	0.54003
MGH97_P8_D01	0.118126529561	red	1	1.03	1.4652
MGH97_P10_C04	-0.0258394316958	red	1	1.7604	1.7071
MGH97_P9_E06	NA	black	0	0	2.3909
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	0.0140661668103	red	1	2.0548	1.583
MGH97_P8_A05	-0.150979618852	red	1	0.68527	1.7031
MGH97_P9_F10	NA	black	0	2.5248	0
MGH97_P10_F10	1.37000251926	green3	2	0.85917	0.15704
MGH97_P9_G12	NA	black	0	0	0.1865
MGH97_P8_B04	1.61231121524	green3	2	0.49057	0.24732
MGH97_P8_E11	NA	black	0	0	0.89375
MGH97_P9_G10	NA	black	0	0	0.16736
MGH97_P10_D11	-0.858241791149	red	1	3.6644	0.9092
MGH97_P10_D01	NA	black	0	2.9172	0
MGH97_P10_H04	NA	black	0	0	1.4125
MGH97_P10_D12	-0.407183007726	red	1	2.8635	0.78492
MGH97_P8_D04	NA	black	0	0	3.628
MGH97_P8_F08	NA	black	0	0	2.1638
MGH97_P9_E10	0.324831163974	red	1	1.5854	0.95903
MGH97_P9_D11	0.233435140565	red	1	1.3528	1.2654
MGH97_P8_A02	NA	black	0	2.3868	0
MGH97_P9_F01	-0.836524262487	red	1	1.0628	2.4908
MGH97_P8_B08	NA	black	0	1.9873	0
MGH97_P8_A09	NA	black	0	0	0.67356
MGH97_P9_A03	NA	black	0	0	2.7568
MGH97_P9_G09	0.0971036185164	red	1	2.0969	0.76129
MGH97_P10_E02	-0.593285769725	red	1	3.3574	0.98477
MGH97_P10_H08	NA	black	0	0	0.46571
MGH97_P9_G04	NA	black	0	1.1557	0
MGH97_P8_G11	NA	black	0	1.664	0
MGH97_P10_A06	NA	black	0	1.0454	0
MGH97_P10_F08	NA	black	0	0	0.48027
MGH97_P8_E08	NA	black	0	0	0.26303
MGH97_P8_G08	NA	black	0	0	0.32998
MGH97_P10_B07	NA	black	0	0.39177	0
MGH97_P9_G11	0.257107571247	red	1	0.55582	1.3578
MGH97_P8_F11	NA	black	0	0	0.44255
MGH97_P8_F05	NA	black	0	0	1.8184
MGH97_P9_A01	NA	black	0	3.3867	0
MGH97_P10_F01	NA	black	0	0	2.5026
MGH97_P8_C10	0.0671105509765	red	1	2.1444	0.27023
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	1.2869	0
MGH97_P8_G04	NA	black	0	1.308	0
