Cell_name	Zvalue	Color	Cluster	HDAC2	MYC
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0.23756	0
MGH54_P6_C08	NA	black	0	3.2912	0
MGH54_P6_C09	NA	black	0	3.9863	0
MGH54_P6_C10	NA	black	0	2.7517	0
MGH54_P6_C11	NA	black	0	3.0772	0
MGH54_P6_C12	NA	black	0	0.91762	0
MGH54_P6_D01	NA	black	0	3.5858	0
MGH54_P6_D02	0.067001067381	green3	2	2.5122	0.9115
MGH54_P6_D03	0.624812234365	green3	2	4.2627	4.5154
MGH54_P6_D04	0.156599554931	green3	2	2.438	0.43403
MGH54_P6_D05	NA	black	0	0.88986	0
MGH54_P6_D07	NA	black	0	2.513	0
MGH54_P6_D08	NA	black	0	0.25822	0
MGH54_P6_D09	NA	black	0	0.22774	0
MGH54_P6_D10	NA	black	0	4.4762	0
MGH54_P6_D11	NA	black	0	0	3.4069
MGH54_P6_D12	-1.81885997134	red	1	4.3357	0.63227
MGH54_P6_E02	0.549439177111	green3	2	4.1787	4.4378
MGH54_P6_E03	NA	black	0	2.0036	0
MGH54_P6_E04	NA	black	0	3.5673	0
MGH54_P6_E05	NA	black	0	0.23634	0
MGH54_P6_E07	NA	black	0	0.71458	0
MGH54_P6_E08	NA	black	0	3.0321	0
MGH54_P6_E09	-1.18478911177	green3	2	3.6798	0.514
MGH54_P6_E10	NA	black	0	0.39397	0
MGH54_P6_E11	NA	black	0	0.92372	0
MGH54_P6_E12	NA	black	0	3.0649	0
MGH54_P6_F01	NA	black	0	3.5304	0
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	4.1538	0
MGH54_P6_F05	NA	black	0	0.50182	0
MGH54_P6_F06	-1.00901293417	green3	2	4.7675	2.207
MGH54_P6_F07	NA	black	0	3.4775	0
MGH54_P6_F08	0.124721460532	green3	2	3.9857	3.7209
MGH54_P6_F09	0.655085260572	green3	2	3.5817	5.3432
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0.20914	0
MGH54_P6_F12	NA	black	0	1.3156	0
MGH54_P6_G01	NA	black	0	5.392	0
MGH54_P6_G02	NA	black	0	0	4.0287
MGH54_P6_G03	NA	black	0	0.50487	0
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	NA	black	0	4.2666	0
MGH54_P6_G07	NA	black	0	3.601	0
MGH54_P6_G08	NA	black	0	3.2765	0
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	3.9725	0
MGH54_P6_G12	NA	black	0	4.7581	0
MGH54_P6_H01	NA	black	0	0.27501	0
MGH54_P6_H03	2.16905182214	black	0	4.384	6.8856
MGH54_P6_H05	NA	black	0	2.4287	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	2.0915	0
MGH54_P6_H08	NA	black	0	3.925	0
MGH54_P6_H09	-0.257418992642	green3	2	2.3741	6.1934
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0.31034	0
MGH54_P6_H12	NA	black	0	0	5.1268
MGH54_P7_A02	NA	black	0	3.4281	0
MGH54_P7_A03	-0.673851297848	green3	2	1.5666	5.1963
MGH54_P7_A04	NA	black	0	4.0881	0
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	-2.60718213617	black	0	5.2135	0.76553
MGH54_P7_A08	NA	black	0	0.15316	0
MGH54_P7_A10	NA	black	0	0.52105	0
MGH54_P7_A11	NA	black	0	0	0
MGH54_P7_A12	NA	black	0	0.16736	0
MGH54_P7_B01	NA	black	0	0	6.3037
MGH54_P7_B03	NA	black	0	4.3811	0
MGH54_P7_B04	0.363291381773	green3	2	3.5313	4.5566
MGH54_P7_B05	NA	black	0	4.0653	0
MGH54_P7_B06	-2.20640490205	black	0	0.5656	6.3655
MGH54_P7_B07	NA	black	0	0.61447	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0.28451	0
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	1.0349	0
MGH54_P7_C01	NA	black	0	0.26544	0
MGH54_P7_C03	2.44587672409	black	0	0.29042	0.50589
MGH54_P7_C04	NA	black	0	0	0
MGH54_P7_C05	NA	black	0	3.5997	0
MGH54_P7_C06	NA	black	0	0.35727	0
MGH54_P7_C07	-1.7643412956	red	1	5.1972	1.6285
MGH54_P7_C08	NA	black	0	4.6768	0
MGH54_P7_C09	NA	black	0	5.3268	0
MGH54_P7_C10	NA	black	0	4.8175	0
MGH54_P7_C11	NA	black	0	5.3429	0
MGH54_P7_C12	NA	black	0	1.5787	0
MGH54_P7_D01	NA	black	0	0.72857	0
MGH54_P7_D02	NA	black	0	0.81967	0
MGH54_P7_D03	NA	black	0	0.24001	0
MGH54_P7_D04	NA	black	0	3.4902	0
MGH54_P7_D05	1.15365351266	green3	2	0.25217	2.0858
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0.12565	0
MGH54_P7_D11	1.61640868135	blue	3	5.2507	5.1718
MGH54_P7_D12	-1.9976489002	black	0	0.17632	5.6701
MGH54_P7_E01	NA	black	0	5.5712	0
MGH54_P7_E02	NA	black	0	0.20664	0
MGH54_P7_E03	1.27927426168	green3	2	0.10165	2.0272
MGH54_P7_E04	-1.37367879951	green3	2	4.6766	1.674
MGH54_P7_E05	-1.78688932993	red	1	4.4313	0.82538
MGH54_P7_E06	2.60752475848	black	0	5.1746	6.2994
MGH54_P7_E08	NA	black	0	4.5532	0
MGH54_P7_E09	NA	black	0	5.6012	0
MGH54_P7_E10	NA	black	0	0.60692	0
MGH54_P7_E11	0.671182032396	green3	2	4.889	4.2904
MGH54_P7_E12	-0.523617449852	green3	2	5.253	2.9437
MGH54_P7_F01	-0.0248929005183	green3	2	4.4883	3.4414
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	5.1118	0
MGH54_P7_F04	NA	black	0	4.7079	0
MGH54_P7_F05	NA	black	0	4.3992	0
MGH54_P7_F06	NA	black	0	0	1.3674
MGH54_P7_F08	NA	black	0	0.21288	0
MGH54_P7_F10	NA	black	0	0.19156	0
MGH54_P7_F11	-0.383943475386	green3	2	0.1776	3.8673
MGH54_P7_G01	NA	black	0	0	1.3138
MGH54_P7_G02	NA	black	0	4.8512	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	0.33113	0
MGH54_P7_G06	NA	black	0	0.57725	0
MGH54_P7_G07	NA	black	0	0.15963	0
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	NA	black	0	5.0634	0
MGH54_P7_G10	NA	black	0	0.6332	0
MGH54_P7_G11	NA	black	0	0.69153	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	3.8206	0
MGH54_P7_H05	-0.614705867472	green3	2	4.5112	2.5969
MGH54_P7_H09	NA	black	0	4.8073	0
MGH54_P7_H10	-2.11581278954	black	0	4.8817	0.95531
MGH54_P8_A01	NA	black	0	4.6077	0
MGH54_P8_A06	0.664825747159	green3	2	0.21288	2.672
MGH54_P8_A07	-1.08254010353	green3	2	1.229	5.5685
MGH54_P8_A09	NA	black	0	0.3505	0
MGH54_P8_A10	NA	black	0	0.5568	0
MGH54_P8_A11	-0.247412390023	green3	2	2.3428	5.8283
MGH54_P8_A12	-1.98258570691	black	0	4.4046	0.4957
MGH54_P8_B01	NA	black	0	4.7352	0
MGH54_P8_B02	2.32130609048	black	0	5.9043	5.4342
MGH54_P8_B04	0.491301710624	green3	2	0.5008	2.7972
MGH54_P8_B08	NA	black	0	0	1.7753
MGH54_P8_B09	NA	black	0	0.16479	0
MGH54_P8_B12	1.7616235599	blue	3	0.85599	0.64247
MGH54_P8_C02	NA	black	0	0.33685	0
MGH54_P8_C04	NA	black	0	1.1629	0
MGH54_P8_C06	NA	black	0	5.6724	0
MGH54_P8_C07	1.61182781882	blue	3	4.9752	5.3624
MGH54_P8_C09	NA	black	0	5.5548	0
MGH54_P8_C12	2.69881301327	black	0	0.23511	0.27501
MGH54_P8_D01	NA	black	0	0.27381	0
MGH54_P8_D03	1.08719649696	green3	2	4.8908	4.7935
MGH54_P8_D04	NA	black	0	0.52707	0
MGH54_P8_D05	NA	black	0	0.49672	0
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0.075875	0
MGH54_P8_D08	NA	black	0	0.24489	0
MGH54_P8_D10	NA	black	0	0.25338	0
MGH54_P8_D11	NA	black	0	0.069015	0
MGH54_P8_D12	2.74436319186	black	0	0.19787	0.27143
MGH54_P8_E01	NA	black	0	1.9332	0
MGH54_P8_E04	NA	black	0	0.11503	0
MGH54_P8_E05	NA	black	0	0	0
MGH54_P8_E07	NA	black	0	1.3454	0
MGH54_P8_E08	-1.0678416321	green3	2	1.115	5.3826
MGH54_P8_E10	NA	black	0	0.066261	0
MGH54_P8_F01	-1.80556953901	red	1	0.19535	5.4724
MGH54_P8_F02	NA	black	0	0.70752	0
MGH54_P8_F04	NA	black	0	1.2129	0
MGH54_P8_F05	2.73702992084	black	0	0.1375	0.3584
MGH54_P8_F06	1.00358012174	green3	2	6.3867	4.2265
MGH54_P8_F08	NA	black	0	0	0
MGH54_P8_F09	NA	black	0	5.4578	0
MGH54_P8_F10	NA	black	0	0.096262	0
MGH54_P8_F11	-2.65875835304	black	0	0.082703	6.2946
MGH54_P8_F12	0.12804448581	green3	2	0.25096	3.2866
MGH54_P8_G01	-1.7997038055	red	1	0.42331	5.6763
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0.070389	0
MGH54_P8_G05	-1.45275144379	red	1	0.32423	5.169
MGH54_P8_G06	NA	black	0	0.4678	0
MGH54_P8_G07	NA	black	0	0.88986	0
MGH54_P8_G08	NA	black	0	6.1748	0
MGH54_P8_G09	NA	black	0	0.40054	0
MGH54_P8_G10	NA	black	0	4.9626	0
MGH54_P8_G11	NA	black	0	0.064883	0
MGH54_P8_G12	NA	black	0	0	2.8703
MGH54_P8_H01	NA	black	0	0.54696	0
MGH54_P8_H03	NA	black	0	5.0281	0
MGH54_P8_H04	NA	black	0	1.5425	0
MGH54_P8_H06	NA	black	0	0.10969	0
MGH54_P8_H07	NA	black	0	3.7661	0
MGH54_P8_H08	NA	black	0	0.47923	0
MGH54_P8_H10	NA	black	0	0.074505	0
MGH54_P8_H12	NA	black	0	0.26664	0
MGH54_P10_A01	NA	black	0	1.0482	0
MGH54_P10_A02	0.690761709384	green3	2	4.4524	4.5083
MGH54_P10_A03	NA	black	0	4.5673	0
MGH54_P10_A04	NA	black	0	0.13225	0
MGH54_P10_A05	NA	black	0	0	0
MGH54_P10_A06	NA	black	0	0.58015	0
MGH54_P10_A07	NA	black	0	0.18142	0
MGH54_P10_A09	NA	black	0	1.0454	0
MGH54_P10_A10	NA	black	0	0.39726	0
MGH54_P10_A11	NA	black	0	1.4859	0
MGH54_P10_A12	NA	black	0	0	0
MGH54_P10_B01	NA	black	0	0	0
MGH54_P10_B02	NA	black	0	0.37184	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0.23756	0
MGH54_P10_B06	1.53773665947	blue	3	5.6831	4.8664
MGH54_P10_B07	-0.0784551920256	green3	2	2.4281	4.5917
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	0	0
MGH54_P10_B10	-0.857295584206	green3	2	0.14796	4.3868
MGH54_P10_B11	NA	black	0	0.21288	0
MGH54_P10_B12	-0.642720684417	green3	2	1.3022	4.7829
MGH54_P10_C01	0.0843425655521	green3	2	2.7947	4.7766
MGH54_P10_C02	NA	black	0	0.26544	0
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	0.771436534495	green3	2	3.6708	5.4919
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	4.5619	0
MGH54_P10_C08	NA	black	0	2.1329	0
MGH54_P10_C09	-1.13568636436	green3	2	0.46571	4.8825
MGH54_P10_C10	-1.10490105641	green3	2	4.9976	2.2216
MGH54_P10_C11	NA	black	0	4.3649	0
MGH54_P10_C12	NA	black	0	0.12565	0
MGH54_P10_D01	NA	black	0	0.35276	0
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0.18269	0
MGH54_P10_D04	0.464254245266	green3	2	4.6167	4.1138
MGH54_P10_D05	NA	black	0	4.527	0
MGH54_P10_D06	NA	black	0	2.8936	0
MGH54_P10_D07	NA	black	0	3.7952	0
MGH54_P10_D09	NA	black	0	4.5505	0
MGH54_P10_D10	NA	black	0	0.22033	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	3.7917	0
MGH54_P10_E01	2.60303435269	black	0	0.17887	0.46048
MGH54_P10_E02	NA	black	0	0	4.6931
MGH54_P10_E03	NA	black	0	1.0552	0
MGH54_P10_E04	NA	black	0	0.58111	0
MGH54_P10_E05	NA	black	0	4.0949	0
MGH54_P10_E06	NA	black	0	3.7661	0
MGH54_P10_E07	NA	black	0	4.6437	0
MGH54_P10_E08	NA	black	0	4.0068	0
MGH54_P10_E09	NA	black	0	0.38626	0
MGH54_P10_E10	NA	black	0	3.6339	0
MGH54_P10_E11	NA	black	0	0.55287	0
MGH54_P10_E12	NA	black	0	0.22404	0
MGH54_P10_F01	0.243661590035	green3	2	4.0426	3.9396
MGH54_P10_F02	1.0966845868	green3	2	0.338	2.1047
MGH54_P10_F03	NA	black	0	5.0199	0
MGH54_P10_F04	NA	black	0	0.37184	0
MGH54_P10_F05	NA	black	0	4.7455	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	4.0091	0
MGH54_P10_F09	0.672715668368	green3	2	4.0117	4.7965
MGH54_P10_F10	NA	black	0	0.62106	0
MGH54_P10_F11	NA	black	0	0.37072	0
MGH54_P10_F12	NA	black	0	4.4447	0
MGH54_P10_G01	NA	black	0	0.43296	0
MGH54_P10_G02	NA	black	0	1.5714	0
MGH54_P10_G03	NA	black	0	1.4027	0
MGH54_P10_G05	NA	black	0	0.12433	0
MGH54_P10_G06	NA	black	0	0.28096	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	4.9551	0
MGH54_P10_G10	NA	black	0	0.24489	0
MGH54_P10_G11	NA	black	0	3.818	0
MGH54_P10_G12	NA	black	0	4.1698	0
MGH54_P10_H02	NA	black	0	3.7405	0
MGH54_P10_H03	NA	black	0	0	1.0115
MGH54_P10_H04	NA	black	0	4.3131	0
MGH54_P10_H05	NA	black	0	4.8096	0
MGH54_P10_H06	1.4909303673	blue	3	4.7038	5.4461
MGH54_P10_H07	NA	black	0	3.1517	0
MGH54_P10_H08	NA	black	0	5.4448	0
MGH54_P10_H09	NA	black	0	0.19912	0
MGH54_P10_H10	NA	black	0	0.68527	0
MGH54_P10_H11	NA	black	0	0.90227	0
MGH54_P10_H12	NA	black	0	4.6931	0
MGH54_P11_A01	0.175972181441	green3	2	4.007	3.818
MGH54_P11_A02	NA	black	0	1.2951	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	3.15298023039	black	0	5.7022	6.3098
MGH54_P11_A06	0.338166655941	green3	2	2.2379	0.76977
MGH54_P11_A08	NA	black	0	2.9084	0
MGH54_P11_A09	NA	black	0	3.5954	0
MGH54_P11_A10	NA	black	0	0	4.8683
MGH54_P11_A11	NA	black	0	1.9249	0
MGH54_P11_A12	NA	black	0	0.21412	0
MGH54_P11_B01	NA	black	0	0.15316	0
MGH54_P11_B02	NA	black	0	1.9038	0
MGH54_P11_B03	NA	black	0	0	4.6195
MGH54_P11_B04	NA	black	0	0	5.1539
MGH54_P11_B05	NA	black	0	4.2538	0
MGH54_P11_B06	NA	black	0	3.1906	0
MGH54_P11_B08	NA	black	0	5.2507	0
MGH54_P11_B09	NA	black	0	0.70841	0
MGH54_P11_B10	NA	black	0	0.38294	0
MGH54_P11_B11	NA	black	0	0	0
MGH54_P11_B12	-1.60004463762	red	1	0.088142	5.1649
MGH54_P11_C01	NA	black	0	4.3139	0
MGH54_P11_C02	NA	black	0	4.3873	0
MGH54_P11_C03	0.453017673007	green3	2	3.45	4.9639
MGH54_P11_C04	NA	black	0	3.9976	0
MGH54_P11_C05	NA	black	0	2.7442	0
MGH54_P11_C06	0.821589905989	green3	2	4.364	4.7665
MGH54_P11_C07	NA	black	0	4.2238	0
MGH54_P11_C08	-1.73485833333	red	1	4.4478	0.92448
MGH54_P11_C09	NA	black	0	0.54498	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	3.7377	0
MGH54_P11_D01	NA	black	0	1.051	0
MGH54_P11_D02	NA	black	0	4.482	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	1.6388	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.78241	0
MGH54_P11_D08	NA	black	0	3.8035	0
MGH54_P11_D09	NA	black	0	1.5974	0
MGH54_P11_D10	0.512043881963	green3	2	3.3277	5.4635
MGH54_P11_D11	NA	black	0	2.9264	0
MGH54_P11_D12	NA	black	0	0.44573	0
MGH54_P11_E01	NA	black	0	4.2396	0
MGH54_P11_E02	NA	black	0	1.3488	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	2.5504	0
MGH54_P11_E05	NA	black	0	3.6708	0
MGH54_P11_E06	NA	black	0	0	4.8419
MGH54_P11_E07	NA	black	0	3.1301	0
MGH54_P11_E08	0.85394423944	green3	2	0.1177	2.4908
MGH54_P11_E09	NA	black	0	4.2985	0
MGH54_P11_E10	NA	black	0	0.1776	0
MGH54_P11_E11	NA	black	0	0	0.38847
MGH54_P11_E12	NA	black	0	0.16736	0
MGH54_P11_F01	NA	black	0	4.6504	0
MGH54_P11_F02	NA	black	0	0.41251	0
MGH54_P11_F03	NA	black	0	0.98404	0
MGH54_P11_F04	NA	black	0	4.3683	0
MGH54_P11_F05	NA	black	0	1.5864	0
MGH54_P11_F06	NA	black	0	2.9305	0
MGH54_P11_F07	-1.06011214072	green3	2	0.19787	4.6358
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0.26903	0
MGH54_P11_F10	NA	black	0	3.6568	0
MGH54_P11_F11	NA	black	0	4.2869	0
MGH54_P11_F12	NA	black	0	0.41792	0
MGH54_P11_G01	NA	black	0	0	4.4944
MGH54_P11_G02	NA	black	0	0.7277	0
MGH54_P11_G03	NA	black	0	3.9438	0
MGH54_P11_G04	NA	black	0	4.0405	0
MGH54_P11_G05	0.733667248615	green3	2	1.5514	1.5125
MGH54_P11_G06	NA	black	0	0.23266	0
MGH54_P11_G07	NA	black	0	5.1531	0
MGH54_P11_G08	NA	black	0	4.6966	0
MGH54_P11_G09	0.0114559326904	green3	2	4.4441	3.4943
MGH54_P11_G10	NA	black	0	4.1855	0
MGH54_P11_G11	NA	black	0	4.2504	0
MGH54_P11_G12	NA	black	0	1.5898	0
MGH54_P11_H01	NA	black	0	2.4995	0
MGH54_P11_H02	NA	black	0	0	4.8796
MGH54_P11_H03	NA	black	0	3.2277	0
MGH54_P11_H04	NA	black	0	1.98	0
MGH54_P11_H05	NA	black	0	4.954	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	-1.88801456775	red	1	0.089498	5.4756
MGH54_P11_H08	NA	black	0	2.3025	0
MGH54_P11_H09	NA	black	0	1.9437	0
MGH54_P11_H10	NA	black	0	0	0.29278
MGH54_P11_H11	NA	black	0	0.16092	0
MGH54_P11_H12	NA	black	0	2.2091	0
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	4.6113	0
MGH54_P12_A03	-0.0104450284142	green3	2	3.2552	3.4213
MGH54_P12_A04	NA	black	0	3.8739	0
MGH54_P12_A05	NA	black	0	0.19409	0
MGH54_P12_A06	NA	black	0	0	0
MGH54_P12_A07	NA	black	0	4.3743	0
MGH54_P12_A08	NA	black	0	4.2962	0
MGH54_P12_A09	NA	black	0	3.2729	0
MGH54_P12_A10	NA	black	0	0.10969	0
MGH54_P12_A11	NA	black	0	0	3.3447
MGH54_P12_B01	NA	black	0	2.8315	0
MGH54_P12_B02	NA	black	0	0.24367	0
MGH54_P12_B03	NA	black	0	4.1476	0
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	3.2741	0
MGH54_P12_B06	NA	black	0	0	0
MGH54_P12_B07	NA	black	0	1.3039	0
MGH54_P12_B08	-0.973838784548	green3	2	3.8779	1.4016
MGH54_P12_B09	NA	black	0	4.1702	0
MGH54_P12_B10	0.438066874058	green3	2	3.3414	5.1352
MGH54_P12_B11	NA	black	0	3.5769	0
MGH54_P12_C01	NA	black	0	3.7871	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	3.9432	0
MGH54_P12_C04	NA	black	0	3.7086	0
MGH54_P12_C05	NA	black	0	2.9851	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	4.4515
MGH54_P12_C09	-0.0910684168309	green3	2	0.60122	3.5634
MGH54_P12_C11	NA	black	0	3.373	0
MGH54_P12_C12	NA	black	0	2.6647	0
MGH54_P12_D01	NA	black	0	3.0742	0
MGH54_P12_D02	NA	black	0	3.7174	0
MGH54_P12_D04	NA	black	0	0	0
MGH54_P12_D05	0.0945285564086	green3	2	2.9782	4.1728
MGH54_P12_D06	NA	black	0	1.5321	0
MGH54_P12_D07	NA	black	0	5.4765	0
MGH54_P12_D08	NA	black	0	0	0
MGH54_P12_D09	NA	black	0	3.8626	0
MGH54_P12_D10	1.35403372926	blue	3	0.27262	1.8359
MGH54_P12_D11	NA	black	0	4.294	0
MGH54_P12_D12	-0.952312970186	green3	2	0.17887	4.5056
MGH54_P12_E01	NA	black	0	0.73898	0
MGH54_P12_E02	NA	black	0	0.33914	0
MGH54_P12_E03	NA	black	0	4.5274	0
MGH54_P12_E04	NA	black	0	5.2861	0
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	0.636124451127	green3	2	0.29631	2.6794
MGH54_P12_E07	-0.717879209642	green3	2	3.2695	0.60502
MGH54_P12_E08	NA	black	0	2.1352	0
MGH54_P12_E09	NA	black	0	4.181	0
MGH54_P12_E10	NA	black	0	3.6018	0
MGH54_P12_E11	NA	black	0	0.23756	0
MGH54_P12_E12	-0.754680704589	green3	2	0.86076	4.6185
MGH54_P12_F01	NA	black	0	3.2985	0
MGH54_P12_F02	NA	black	0	0.51803	0
MGH54_P12_F03	NA	black	0	3.1462	0
MGH54_P12_F04	0.454952367519	green3	2	3.7877	4.5351
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	2.2421	0
MGH54_P12_F07	NA	black	0	2.8392	0
MGH54_P12_F08	-0.19637745889	green3	2	3.2253	2.6057
MGH54_P12_F09	-1.98562803671	black	0	4.688	0.89142
MGH54_P12_F10	-1.36892808553	green3	2	4.3831	1.3857
MGH54_P12_F11	NA	black	0	4.0945	0
MGH54_P12_F12	0.761344816956	green3	2	5.964	4.1155
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	3.5486	0
MGH54_P12_G03	NA	black	0	0.95903	0
MGH54_P12_G04	-0.359833027339	green3	2	2.9094	0.46467
MGH54_P12_G05	NA	black	0	1.1276	0
MGH54_P12_G06	NA	black	0	3.1685	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	NA	black	0	0	3.6643
MGH54_P12_G09	NA	black	0	3.6993	0
MGH54_P12_G10	NA	black	0	4.4224	0
MGH54_P12_G11	-0.0447131563166	green3	2	3.8134	3.3695
MGH54_P12_H01	NA	black	0	0.59168	0
MGH54_P12_H02	NA	black	0	4.7003	0
MGH54_P12_H03	NA	black	0	0.1865	0
MGH54_P12_H04	-0.428799095978	green3	2	1.5049	4.5044
MGH54_P12_H05	-0.627492634707	green3	2	3.1903	0.63784
MGH54_P12_H06	NA	black	0	0.14535	0
MGH54_P12_H07	NA	black	0	0.15445	0
MGH54_P12_H09	NA	black	0	0.65992	0
MGH54_P12_H10	NA	black	0	3.4779	0
MGH54_P12_H11	-0.422156555653	green3	2	0.31034	3.9389
MGH54_P9_A01	NA	black	0	0.50182	0
MGH54_P9_A02	NA	black	0	3.0419	0
MGH54_P9_A03	0.567384945199	green3	2	0.21537	2.7835
MGH54_P9_A04	NA	black	0	4.0708	0
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	-1.02572977053	green3	2	0.41576	4.7134
MGH54_P9_A07	0.591612780797	green3	2	3.4459	5.4422
MGH54_P9_A08	-0.609763343444	green3	2	4.8016	2.7216
MGH54_P9_A09	NA	black	0	0	1.0697
MGH54_P9_A10	2.55560989846	black	0	0.19409	0.49672
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	1.7643	0
MGH54_P9_B02	0.0706116704249	green3	2	0.75531	3.3361
MGH54_P9_B03	0.450049770495	green3	2	3.6054	4.7181
MGH54_P9_B04	NA	black	0	1.0433	0
MGH54_P9_B05	NA	black	0	0.20664	0
MGH54_P9_B06	NA	black	0	0.18269	0
MGH54_P9_B07	NA	black	0	0	3.9268
MGH54_P9_B10	NA	black	0	2.9736	0
MGH54_P9_B11	NA	black	0	0.29631	0
MGH54_P9_B12	NA	black	0	3.0027	0
MGH54_P9_C01	NA	black	0	0.66175	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0.16221	0
MGH54_P9_C04	NA	black	0	0.33914	0
MGH54_P9_C05	NA	black	0	0.24001	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	-2.25239710491	black	0	0.14666	5.9229
MGH54_P9_C08	NA	black	0	3.6113	0
MGH54_P9_C09	NA	black	0	0.6248	0
MGH54_P9_C10	NA	black	0	0.20414	0
MGH54_P9_C11	2.63185336915	black	0	0.16993	0.43829
MGH54_P9_C12	-0.160912568259	green3	2	0.2302	3.6208
MGH54_P9_D01	NA	black	0	3.2394	0
MGH54_P9_D03	NA	black	0	0.21909	0
MGH54_P9_D04	1.24431294657	green3	2	0.23143	1.9917
MGH54_P9_D05	NA	black	0	0.15056	0
MGH54_P9_D07	NA	black	0	0.17887	0
MGH54_P9_D08	0.0122586080562	green3	2	3.3288	3.5127
MGH54_P9_D09	NA	black	0	3.4565	0
MGH54_P9_D10	NA	black	0	2.5811	0
MGH54_P9_D11	NA	black	0	3.276	0
MGH54_P9_D12	-2.57991702935	black	0	0.48954	6.7349
MGH54_P9_E01	NA	black	0	0.16479	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	4.8468	0
MGH54_P9_E04	NA	black	0	0.30217	0
MGH54_P9_E05	NA	black	0	3.0885	0
MGH54_P9_E06	-0.296854461732	green3	2	3.9485	2.8685
MGH54_P9_E07	0.31910949085	green3	2	3.5423	4.4116
MGH54_P9_E08	NA	black	0	3.974	0
MGH54_P9_E09	NA	black	0	1.3962	0
MGH54_P9_E10	NA	black	0	3.7952	0
MGH54_P9_E11	NA	black	0	0.52306	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0.26063	0
MGH54_P9_F02	NA	black	0	4.9028	0
MGH54_P9_F03	NA	black	0	3.099	0
MGH54_P9_F04	NA	black	0	3.2978	0
MGH54_P9_F05	NA	black	0	4.5026	0
