Cell_name	Zvalue	Color	Cluster	CREB1	FLT1
MGH60_P6_G12	NA	black	0	0.14666	0
MGH60_P6_H01	NA	black	0	0.067639	0
MGH60_P6_H02	-0.831372319533	red	1	2.9366	0.21288
MGH60_P6_H03	NA	black	0	0.24975	0
MGH60_P6_H04	NA	black	0	3.0289	0
MGH60_P6_H06	NA	black	0	2.1868	0
MGH60_P6_H07	NA	black	0	1.0151	0
MGH60_P6_H08	0.297392579398	red	1	0.11636	0.24489
MGH60_P6_H09	0.502636917624	red	1	0.042644	0.14796
MGH60_P6_H10	NA	black	0	1.005	0
MGH60_P6_H11	NA	black	0	0.22651	0
MGH60_P6_H12	NA	black	0	0	0.61918
MGH60_P7_A01	NA	black	0	0.23634	0
MGH60_P7_A02	0.128290818632	red	1	4.4317	0.48027
MGH60_P7_A03	-0.0537063773732	red	1	1.2041	0.23511
MGH60_P7_A04	0.173400575037	red	1	2.5845	0.49876
MGH60_P7_A05	0.48983009731	red	1	0.09356	0.14143
MGH60_P7_A06	NA	black	0	0.15316	0
MGH60_P7_A07	NA	black	0	0.10434	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0	0
MGH60_P7_A11	0.0186830189263	red	1	0.069015	0.39944
MGH60_P7_A12	NA	black	0	0.13488	0
MGH60_P7_B02	NA	black	0	0	0.19409
MGH60_P7_B03	NA	black	0	0	0.34028
MGH60_P7_B04	NA	black	0	2.4249	0
MGH60_P7_B05	NA	black	0	0	0.60312
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0.1865
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	0.121511216352	red	1	0.041243	0.3471
MGH60_P7_B10	NA	black	0	0	0.3471
MGH60_P7_B11	-0.762757420712	red	1	3.5059	0.28688
MGH60_P7_B12	-0.313466609496	red	1	0.059355	0.56755
MGH60_P7_C01	NA	black	0	1.7053	0
MGH60_P7_C02	NA	black	0	0	0.34596
MGH60_P7_C03	NA	black	0	0	0.26063
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0.15056	0
MGH60_P7_C07	0.445975261119	red	1	0.12829	0.15704
MGH60_P7_C08	NA	black	0	3.9476	0
MGH60_P7_C09	0.230267253815	red	1	0.090853	0.2857
MGH60_P7_C10	NA	black	0	1.1375	0
MGH60_P7_C11	NA	black	0	2.2057	0
MGH60_P7_C12	NA	black	0	3.2228	0
MGH60_P7_D01	-1.16209666682	red	1	3.327	0.18142
MGH60_P7_D02	NA	black	0	0.49262	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0.32998	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	1.7172	0
MGH60_P7_D09	0.32100061492	red	1	0.074505	0.23879
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0.18523	0
MGH60_P7_D12	NA	black	0	2.8982	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	0.482244877759	red	1	4.5821	0.53406
MGH60_P7_E03	NA	black	0	0.72334	0
MGH60_P7_E04	NA	black	0	0.19912	0
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0.20664	0
MGH60_P7_E07	0.352371776977	red	1	0.069015	0.2228
MGH60_P7_E08	NA	black	0	1.2431	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0.4844
MGH60_P7_E12	0.283734722214	red	1	0.11902	0.25217
MGH60_P7_F01	NA	black	0	0	0.81229
MGH60_P7_F03	NA	black	0	0.071763	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	1.71132924038	black	0	4.5833	0.71896
MGH60_P7_F06	NA	black	0	4.4324	0
MGH60_P7_F07	NA	black	0	0.81065	0
MGH60_P7_F08	NA	black	0	0	0.25459
MGH60_P7_F10	-0.0146367635957	red	1	1.0827	0.18777
MGH60_P7_F11	NA	black	0	0	0.30217
MGH60_P7_F12	0.339631982028	red	1	0.079975	0.22774
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0.069015
MGH60_P7_G03	-0.000220779607525	red	1	0.93206	0.42008
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0.73379	0
MGH60_P7_G06	0.34889377871	red	1	0.037031	0.2302
MGH60_P7_G07	NA	black	0	0.14796	0
MGH60_P7_G08	0.0719051454235	red	1	0.063503	0.37184
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	0.433179191859	red	1	2.6633	0.58304
MGH60_P7_G11	0.591036769518	red	1	0.0071955	0.11103
MGH60_P7_G12	NA	black	0	0.045443	0
MGH60_P7_H01	NA	black	0	0.2228	0
MGH60_P7_H02	NA	black	0	0.15575	0
MGH60_P7_H03	NA	black	0	0.017209	0
MGH60_P7_H04	NA	black	0	0.044044	0
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0.098958	0
MGH60_P7_H08	NA	black	0	0	0.50182
MGH60_P7_H09	NA	black	0	0.035624	0
MGH60_P7_H10	NA	black	0	0	0.23389
MGH60_P7_H11	NA	black	0	0	0
MGH60_P7_H12	-0.597345189494	red	1	2.7723	0.25942
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	3.5635	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0.78576
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	3.6153	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	3.98204532954	black	0	3.9865	1.189
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	2.4957	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	2.4759	0
MGH60_P3_D09	NA	black	0	2.2582	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0.38515	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	3.0832	0
MGH60_P3_E09	NA	black	0	0.72159	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0.51702	0
MGH60_P3_E12	-0.271254502744	red	1	0.39944	0.61636
MGH60_P3_F01	NA	black	0	3.4445	0
MGH60_P3_F02	NA	black	0	1.7493	0
MGH60_P3_F03	NA	black	0	0.24367	0
MGH60_P3_F04	NA	black	0	0.31499	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0.43403
MGH60_P3_F10	NA	black	0	0	0.97893
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	-1.08618980814	red	1	0.26664	1.06
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	1.6866
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	2.0444	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	2.0079	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	0.42546
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0.46676	0
MGH60_P3_H08	NA	black	0	0	1.0335
MGH60_P3_H09	-1.11943199101	red	1	0.56267	1.3741
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	2.0236	0
97_P3_G10	NA	black	0	0.12565	0
97_P3_H02	NA	black	0	0	0
97_P3_A07	NA	black	0	0	1.0007
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	0.7137
97_P3_H12	NA	black	0	1.6902	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0.58976
97_P3_E07	NA	black	0	2.1792	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	0.444532461929	red	1	3.2692	0.55287
97_P3_F03	NA	black	0	0.76299	0
97_P3_A09	NA	black	0	0.13093	0
97_P3_G04	NA	black	0	0	0.2762
97_P3_E09	NA	black	0	0.48543	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.13488
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	2.2675	0
97_P3_D11	NA	black	0	0	0
97_P3_H11	3.00010297554	black	0	2.0018	2.7031
97_P3_C10	NA	black	0	2.2711	0
97_P3_G08	NA	black	0	0.1137	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0.067639	0
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	1.9302	0
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0.085425	0
97_P3_E01	NA	black	0	1.0759	0
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0.20414
97_P3_F05	NA	black	0	2.3317	0
97_P3_G12	NA	black	0	0.11237	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	1.26	0
97_P3_B07	NA	black	0	1.8766	0
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	1.6576	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	0.54794
97_P3_C02	NA	black	0	0	0
97_P3_G06	0.271469305462	red	1	0.31615	0.22033
97_P3_B01	NA	black	0	0	0.80983
97_P3_B05	NA	black	0	0	0.45418
97_P3_E10	NA	black	0	0.1776	0
97_P3_G01	-0.31696882207	red	1	0.12168	0.58015
97_P3_A08	NA	black	0	2.8036	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	-0.238151086433	red	1	1.7579	0.25217
97_P3_D01	NA	black	0	0.83026	0
97_P3_G03	0.364318737934	red	1	0.067639	0.21661
97_P3_E11	NA	black	0	0.16479	0
97_P3_D04	NA	black	0	0	0.32077
97_P3_A11	0.155660391516	red	1	2.0272	0.51803
97_P3_C12	NA	black	0	0.31615	0
97_P3_D02	NA	black	0	2.622	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	1.9411	0
97_P3_D12	NA	black	0	1.0752	0
97_P3_D09	NA	black	0	1.5661	0
97_P3_F01	NA	black	0	0.092207	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	0.28806
97_P3_H05	NA	black	0	0.063503	0
97_P3_F12	NA	black	0	0	0.2228
97_P3_F04	0.0182262760195	red	1	1.005	0.22651
97_P3_C11	-0.232364634055	red	1	2.0895	0.31499
97_P3_F08	NA	black	0	1.8404	0
97_P3_C05	0.0960611350931	red	1	1.3397	0.62854
97_P3_F09	NA	black	0	1.7355	0
97_P3_G05	NA	black	0	1.0079	0
97_P3_A10	NA	black	0	0.08134	0
97_P3_A05	NA	black	0	2.3343	0
97_P3_C06	NA	black	0	0.20038	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0.99422	0
97_P3_D08	NA	black	0	0.94336	0
97_P3_E06	NA	black	0	1.7887	0
97_P3_E12	0.298323489655	red	1	0.20539	0.22774
97_P3_A02	NA	black	0	1.105	0
97_P3_B06	NA	black	0	0.15445	0
97_P3_H10	NA	black	0	1.6668	0
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	4.2618	0
97_P5_B10	-0.13757112183	red	1	0.95084	0.8488
97_P6_G02	NA	black	0	0	0.39616
97_P6_E06	0.0448828211603	red	1	1.1808	0.73466
97_P6_A03	0.301535155126	red	1	0.38515	0.17632
97_P5_F07	NA	black	0	0	0.54696
97_P5_B05	NA	black	0	0.053806	0
97_P6_B11	NA	black	0	0	0.59646
97_P6_E08	-0.239773621382	red	1	2.945	0.37629
97_P6_A09	NA	black	0	0.11103	0
97_P6_B04	NA	black	0	0.11103	0
97_P5_A02	NA	black	0	0	0.49774
97_P5_C02	-0.0210585600568	red	1	0.66175	0.44255
97_P6_F09	NA	black	0	1.7251	0
97_P5_A04	0.168706447467	red	1	0.15056	0.31383
97_P5_C04	NA	black	0	0	0.60027
97_P6_D07	NA	black	0	1.0489	0
97_P6_A12	NA	black	0	0.21537	0
97_P6_C06	NA	black	0	0	0.7966
97_P6_H04	NA	black	0	0.13093	0
97_P5_D09	NA	black	0	0.12565	0
97_P6_F03	-0.258837742502	red	1	2.1013	0.30334
97_P6_F11	NA	black	0	1.9203	0
97_P6_H09	0.226762652838	red	1	0.17121	0.27739
97_P6_B08	0.786700224766	red	1	2.5748	0.71721
97_P5_A10	0.0157620139512	red	1	0.90227	0.36961
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0.82701	0
97_P5_G04	NA	black	0	0	0.72334
97_P6_H01	NA	black	0	1.9902	0
97_P5_B06	-2.55925682163	black	0	0.21039	1.7493
97_P5_E04	-0.412543619182	red	1	2.2271	0.25096
97_P6_B10	0.0507212061754	red	1	0.12565	0.38184
97_P6_F04	0.243647857285	red	1	0.089498	0.27858
97_P5_E07	NA	black	0	0	0.29396
97_P5_G02	0.0446121597652	red	1	0.19661	0.38405
97_P5_C11	NA	black	0	0	0.86711
97_P5_A03	-0.153967146634	red	1	1.3962	0.19283
97_P6_B02	-0.367944532915	red	1	0.15186	0.61353
97_P6_H12	0.217665925926	red	1	0.67084	0.11103
97_P6_F12	0.69331559649	red	1	1.9568	0.86235
97_P6_A02	NA	black	0	2.9596	0
97_P5_C12	NA	black	0	0	0
97_P5_C01	NA	black	0	0	0
97_P5_B07	-0.0781893430032	red	1	0.077243	0.44996
97_P5_A08	NA	black	0	0	0.33571
97_P6_H08	NA	black	0	4.1807	0
97_P5_E11	NA	black	0	2.1489	0
97_P6_A01	NA	black	0	0	0.23756
97_P6_G01	NA	black	0	0.82944	0
97_P5_D10	0.146689034406	red	1	1.6229	0.57046
97_P5_C10	0.00567136147596	red	1	1.3132	0.43616
97_P6_C11	NA	black	0	1.0963	0
97_P6_E07	NA	black	0	0	0.44784
97_P6_E05	0.435964981219	red	1	1.8492	0.73552
97_P5_G07	-0.00378333484499	red	1	1.1017	0.36289
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	0.066261	0
97_P5_H01	NA	black	0	0.17887	0
97_P6_A11	0.0307080011856	red	1	0.12961	0.39287
97_P6_E09	NA	black	0	0	0
97_P6_A10	-0.186215888417	red	1	0.67356	0.64524
97_P5_E02	-0.685896215961	red	1	0.44679	0.93885
97_P6_D03	NA	black	0	1.8793	0
97_P5_A09	-0.321015912181	red	1	1.7398	0.1865
97_P6_B12	NA	black	0	0.12697	0
97_P5_H10	NA	black	0	0	0
97_P6_A04	NA	black	0	3.0185	0
97_P5_B12	NA	black	0	1.6337	0
97_P5_A12	NA	black	0	0	1.0342
97_P5_F08	NA	black	0	0.15834	0
97_P6_E04	NA	black	0	1.3516	0
97_P6_D04	NA	black	0	2.2327	0
97_P5_D02	0.519202160736	red	1	3.1754	0.57531
97_P6_G10	0.0465826630284	red	1	0.77231	0.33457
97_P5_B04	NA	black	0	0	0
97_P6_E03	NA	black	0	0	0.33914
97_P5_E05	0.00438560297176	red	1	1.1583	0.44996
97_P5_G05	NA	black	0	1.6211	0
97_P5_D03	NA	black	0	0	0.4957
97_P5_C07	NA	black	0	2.5011	0
97_P6_C12	0.15918559113	red	1	0.19661	0.31499
97_P6_B09	-0.0430595237976	red	1	0.53903	0.45628
97_P5_D07	0.0818209041718	red	1	0.41034	0.34823
97_P6_A05	0.382058341112	red	1	0.075875	0.20539
97_P5_C08	NA	black	0	1.9123	0
97_P5_B03	NA	black	0	0	0
97_P6_G08	NA	black	0	0	0.10702
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0	0.80653
97_P5_H08	NA	black	0	0	0.18396
97_P6_C07	2.6910820893	black	0	3.519	1.0391
97_P6_C02	-0.912312704295	red	1	0.049631	0.8536
97_P5_F02	NA	black	0	0.10568	0
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	1.1674	0
97_P6_C08	NA	black	0	0	0.39287
97_P5_E03	NA	black	0	1.1985	0
97_P6_D05	NA	black	0	0	0.36625
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.241180289548	red	1	1.489	0.14274
97_P5_H06	NA	black	0	0.24367	0
97_P5_H11	1.57242890821	black	0	2.2945	1.1506
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0.21909	0
97_P6_A08	NA	black	0	1.9738	0
97_P5_B02	NA	black	0	0.35163	0
97_P5_E10	0.227232835099	red	1	0.094912	0.28688
97_P5_B11	-0.0273203850904	red	1	1.2035	0.32077
97_P6_G07	NA	black	0	0.64062	0
97_P5_A05	NA	black	0	3.2529	0
97_P5_A11	0.433781776903	red	1	0.10568	0.16993
97_P6_A06	NA	black	0	0	0.48954
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	0.098958	0
97_P6_B05	NA	black	0	0	0
97_P5_D06	0.0541606039333	red	1	0.85439	0.28096
97_P6_F08	NA	black	0	0	0.16607
97_P5_F06	NA	black	0	0	0.53506
97_P5_D08	NA	black	0	1.2048	0
97_P5_G11	NA	black	0	0.03984	0
97_P6_F10	NA	black	0	0.075875	0
97_P5_H07	NA	black	0	0	0.68527
97_P5_A07	-0.15035317822	red	1	0.079975	0.48749
97_P6_G11	NA	black	0	0.53406	0
97_P5_C03	NA	black	0	0	0
97_P5_F01	0.339135780673	red	1	0.10836	0.2228
97_P6_E01	-0.260495996394	red	1	0.15056	0.55483
97_P5_F03	0.326950711947	red	1	0.077243	0.23511
97_P5_B01	NA	black	0	3.4287	0
97_P6_H03	0.0506354863161	red	1	0.12829	0.38184
97_P6_E12	-0.15154208216	red	1	0.16864	0.49672
97_P5_G10	0.17239984264	red	1	1.5816	0.6107
97_P5_C05	NA	black	0	0.1375	0
97_P6_D11	NA	black	0	0	0.32654
97_P5_H09	0.00609756936079	red	1	0.68616	0.40817
97_P6_B06	NA	black	0	3.2493	0
97_P5_F09	-0.500948882984	red	1	1.9027	0.12697
97_P6_F02	NA	black	0	0	0
97_P5_D11	NA	black	0	0	0.52607
97_P5_H03	0.0529722422503	red	1	0.3505	0.37407
97_P5_D05	NA	black	0	0.72072	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0.13619	0
97_P6_G09	NA	black	0	1.6617	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0.24853	0
97_P5_A01	NA	black	0	1.3277	0
97_P6_H10	-0.104827890462	red	1	1.2209	0.11636
97_P5_G01	NA	black	0	0	0.17377
97_P6_E02	0.193308780308	red	1	0.053806	0.30918
97_P6_B01	NA	black	0	0	0
97_P5_F10	-0.118914255218	red	1	1.8875	0.35502
97_P6_C10	NA	black	0	0	0
97_P5_C09	NA	black	0	0.037031	0
97_P5_E12	-0.0155907624086	red	1	1.2768	0.38405
97_P5_E01	NA	black	0	1.175	0
97_P6_D02	NA	black	0	1.0007	0
97_P6_A07	NA	black	0	0.25701	0
97_P5_G03	-0.0477561720825	red	1	1.2302	0.27739
97_P6_G12	NA	black	0	0.79327	0
97_P6_C03	0.0229679905311	red	1	0.95308	0.31034
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0.12168	0
97_P5_G12	-0.00649205457975	red	1	2.3285	0.43296
97_P5_G09	NA	black	0	1.9679	0
97_P5_H04	-0.40676551424	red	1	2.2881	0.26303
MGH97_P7_B05	NA	black	0	0	0.45312
MGH97_P7_E10	NA	black	0	1.2351	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	2.4407	0
MGH97_P7_H08	NA	black	0	0	2.4016
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	0	0.37072
MGH97_P7_F07	NA	black	0	3.4038	0
MGH97_P7_C04	NA	black	0	3.3135	0
MGH97_P7_C02	NA	black	0	1.952	0
MGH97_P7_F10	0.271342404251	red	1	0.084064	0.26424
MGH97_P7_H05	-0.149060101593	red	1	1.2672	0.082703
MGH97_P7_B04	NA	black	0	0	0.68077
MGH97_P7_F09	0.057011242705	red	1	0.33457	0.37184
MGH97_P7_H02	NA	black	0	0	0.78827
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0.069015	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	2.3265	0
MGH97_P7_B11	NA	black	0	0	0.301
MGH97_P7_E09	-0.406251271898	red	1	1.7233	0.1177
MGH97_P7_B01	NA	black	0	4.0518	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	0.603511315716	red	1	2.8901	0.6173
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0.52306
MGH97_P7_B12	NA	black	0	1.8086	0
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	0	0
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	0.331551752203	red	1	0.084064	0.23143
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	0.0806587412868	red	1	0.060739	0.36737
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0.071763	0
MGH97_P7_C08	0.0481242130866	red	1	0.75788	0.33571
MGH97_P7_E08	NA	black	0	2.4024	0
MGH97_P7_F01	NA	black	0	0.37295	0
MGH97_P7_H03	NA	black	0	2.8742	0
MGH97_P7_B10	NA	black	0	0	0.49978
MGH97_P7_E11	NA	black	0	0.064883	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0.1137	0
MGH97_P7_D07	NA	black	0	0.1865	0
MGH97_P7_A11	NA	black	0	0.4351	0
MGH97_P7_A01	-0.170444498082	red	1	0.51702	0.56949
MGH97_P7_F12	NA	black	0	0.85917	0
MGH97_P7_F08	NA	black	0	0	0.28451
MGH97_P7_D11	NA	black	0	0.13881	0
MGH97_P7_H09	NA	black	0	0.44784	0
MGH97_P7_D09	NA	black	0	1.9077	0
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	2.336	0
MGH97_P7_A04	NA	black	0	1.84	0
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0.45943
MGH97_P7_F11	NA	black	0	2.9512	0
MGH97_P7_G08	NA	black	0	0.14926	0
MGH97_P7_E02	NA	black	0	0.1776	0
MGH97_P7_C07	NA	black	0	0	0.28214
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0.094912	0
MGH97_P7_G10	-0.585482937173	red	1	2.8492	0.27143
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	-0.00571158084618	red	1	1.0043	0.46048
MGH97_P7_G01	NA	black	0	0.35727	0
MGH97_P7_E05	0.00631504285148	red	1	1.1184	0.51602
MGH97_P7_E04	NA	black	0	3.3128	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0.7866	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	0.403984518224	red	1	0.060739	0.19661
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	-0.620898375189	red	1	2.957	0.27262
MGH97_P7_G05	NA	black	0	0.50894	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	2.4916	0
MGH97_P8_A11	0.351910740299	red	1	0.070389	0.2228
MGH97_P10_A12	NA	black	0	1.5306	0
MGH97_P10_E09	NA	black	0	1.5883	0
MGH97_P9_B12	-0.0794450018859	red	1	0.123	0.45312
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0.98623	0
MGH97_P8_G05	-0.455724326726	red	1	3.2541	0.338
MGH97_P9_C05	NA	black	0	0	0.34028
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0.21537	0
MGH97_P10_A09	NA	black	0	1.8258	0
MGH97_P10_E03	NA	black	0	3.2182	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0.28214
MGH97_P8_H06	-0.845359514465	red	1	2.9372	0.20914
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0.23879	0
MGH97_P8_D07	NA	black	0	1.0704	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0.10299	0
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0.35727	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0.38736	0
MGH97_P8_A05	NA	black	0	0.077243	0
MGH97_P9_F10	NA	black	0	0	0
MGH97_P10_F10	-0.0178590450666	red	1	0.14666	0.42008
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	0.0436170639254	red	1	0.58207	0.36849
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	0.81885
MGH97_P10_D11	NA	black	0	0.25217	0
MGH97_P10_D01	NA	black	0	1.5553	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	0.33775779212	red	1	0.071763	0.2302
MGH97_P8_D04	-0.0325238175105	red	1	1.0766	0.027154
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	-0.0957803922261	red	1	1.5792	0.32998
MGH97_P8_A02	NA	black	0	0.40817	0
MGH97_P9_F01	NA	black	0	0.29396	0
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	-0.033814087308	red	1	1.8164	0.40599
MGH97_P10_E02	NA	black	0	3.1439	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0.64893	0
MGH97_P10_A06	-1.47419976814	black	0	0.25338	1.2594
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	NA	black	0	1.4147	0
