Cell_name	Zvalue	Color	Cluster	PPARD	SOD1
MGH60_P4_C06	0.261538445496	red	1	2.7933	6.132
MGH60_P4_C07	NA	black	0	0	6.547
MGH60_P4_C09	1.64457200655	black	0	0.18142	3.3284
MGH60_P4_C11	-6.35366659497	black	0	3.8576	0.85758
MGH60_P4_C12	NA	black	0	0	4.7126
MGH60_P4_D01	NA	black	0	0	6.0164
MGH60_P4_D02	NA	black	0	0	5.4171
MGH60_P4_D03	NA	black	0	0	5.4999
MGH60_P4_D04	0.0472120402723	red	1	0.47612	5.6918
MGH60_P4_D05	-1.06662368157	red	1	0.43189	7.8103
MGH60_P4_D06	NA	black	0	0	6.9596
MGH60_P4_D07	1.27846772438	red	1	3.0328	7.2515
MGH60_P4_D08	NA	black	0	0	5.4702
MGH60_P4_D10	NA	black	0	0	7.1669
MGH60_P4_D12	NA	black	0	0	6.3521
MGH60_P4_E01	NA	black	0	0	5.0081
MGH60_P4_E02	NA	black	0	0	3.7457
MGH60_P4_E03	-0.0994429222929	red	1	0.37962	5.9633
MGH60_P4_E04	0.933373931849	red	1	2.782	7.0524
MGH60_P4_E05	NA	black	0	0	5.0941
MGH60_P4_E06	NA	black	0	0	4.6841
MGH60_P4_E07	NA	black	0	0	5.721
MGH60_P4_E08	0.619334557271	red	1	2.2259	7.2061
MGH60_P4_E09	NA	black	0	0	7.1905
MGH60_P4_E11	NA	black	0	0	6.5664
MGH60_P4_E12	0.310171376205	red	1	0.93885	4.5954
MGH60_P4_F01	-0.674406334409	red	1	0.47405	7.119
MGH60_P4_F02	NA	black	0	0	5.4108
MGH60_P4_F03	-0.149983110513	red	1	0.63691	6.1413
MGH60_P4_F04	NA	black	0	0	5.5088
MGH60_P4_F05	NA	black	0	0	5.4751
MGH60_P4_F06	0.133547447392	red	1	0.59359	5.4841
MGH60_P4_F07	NA	black	0	0	4.1438
MGH60_P4_F08	-0.625645252406	red	1	0.54597	7.1245
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	5.7475
MGH60_P4_F11	NA	black	0	0	6.3694
MGH60_P4_F12	1.41720161147	black	0	3.2304	7.2329
MGH60_P4_G01	-6.49377281094	black	0	4.5313	1.848
MGH60_P4_G02	NA	black	0	0	4.1493
MGH60_P4_G03	NA	black	0	0	6.1561
MGH60_P4_G04	-0.0891327029102	red	1	0.62387	5.9929
MGH60_P4_G05	NA	black	0	0	6.1636
MGH60_P4_G06	-0.528148211689	red	1	0.66448	7.0932
MGH60_P4_G07	0.27075808429	red	1	0.50182	5.237
MGH60_P4_G08	-0.285283907433	red	1	0.91303	6.8371
MGH60_P4_G09	-0.228337518351	red	1	0.79161	6.4622
MGH60_P4_G10	-0.340927543976	red	1	0.46258	6.4495
MGH60_P4_G11	0.378116547907	red	1	0.034216	5.2788
MGH60_P4_G12	-0.679956162621	red	1	0.2558	6.8771
MGH60_P4_H01	0.384319545589	red	1	2.3827	6.5219
MGH60_P4_H03	NA	black	0	3.5116	0
MGH60_P4_H04	-0.160764578074	red	1	3.1247	5.5994
MGH60_P4_H06	NA	black	0	0	5.7894
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	4.7435
MGH60_P4_H09	NA	black	0	0	2.4841
MGH60_P4_H10	NA	black	0	0	4.044
MGH60_P4_H11	-0.520793030268	red	1	0.52406	6.8715
MGH60_P4_H12	1.16201711782	green3	2	2.8456	7.2932
MGH60_P5_A01	1.16620478469	green3	2	2.5457	7.7016
MGH60_P5_A02	0.00394927591465	red	1	1.4457	6.0749
MGH60_P5_A03	-2.90623739285e-05	red	1	0.69064	5.7842
MGH60_P5_A04	0.346448622952	red	1	2.2403	6.5652
MGH60_P5_A05	0.00840910206982	red	1	0.75189	5.7605
MGH60_P5_A06	-0.20411373971	red	1	0.80571	6.4039
MGH60_P5_A07	NA	black	0	0.64432	0
MGH60_P5_A08	NA	black	0	0	6.4747
MGH60_P5_A09	-0.649293180269	red	1	0.70044	7.4775
MGH60_P5_A10	-0.814182122145	red	1	0.37518	7.2437
MGH60_P5_A11	-0.311782724967	red	1	1.025	7.2687
MGH60_P5_A12	NA	black	0	0	6.9037
MGH60_P5_B01	-0.0389722985435	red	1	1.2951	6.3658
MGH60_P5_B02	0.672804283799	red	1	0.37295	4.5934
MGH60_P5_B03	-3.82762695146	black	0	3.1803	1.674
MGH60_P5_B04	0.439449060873	red	1	0.45628	4.9386
MGH60_P5_B05	NA	black	0	0	6.1892
MGH60_P5_B06	-0.597342725953	red	1	3.1855	5.1428
MGH60_P5_B07	0.156948815971	red	1	0.9115	5.2119
MGH60_P5_B08	0.0483341384369	red	1	0.87027	5.6202
MGH60_P5_B09	NA	black	0	0	5.402
MGH60_P5_B10	NA	black	0	0	7.1077
MGH60_P5_B12	-0.179374868594	red	1	0.59168	6.1882
MGH60_P5_C01	NA	black	0	0	5.9559
MGH60_P5_C02	0.218448833196	red	1	0.50995	5.3387
MGH60_P5_C03	2.61357700247	black	0	0.44679	0.85917
MGH60_P5_C04	NA	black	0	0	6.5384
MGH60_P5_C05	NA	black	0	0	7.4114
MGH60_P5_C06	NA	black	0	0	5.223
MGH60_P5_C07	NA	black	0	0	6.2487
MGH60_P5_C08	-0.00139648207928	red	1	1.4065	5.9611
MGH60_P5_C09	0.264993393269	red	1	2.9627	6.0966
MGH60_P5_C10	NA	black	0	0	3.7347
MGH60_P5_C11	0.0813833277353	red	1	1.7515	6.2382
MGH60_P5_C12	0.0526489357335	red	1	0.72683	5.6428
MGH60_P5_D01	0.274558039828	red	1	4.5166	5.9362
MGH60_P5_D02	NA	black	0	0	6.2805
MGH60_P5_D03	-0.25353242375	red	1	1.7433	4.2858
MGH60_P5_D04	0.11389423245	red	1	3.4414	5.8796
MGH60_P5_D05	NA	black	0	0	3.7504
MGH60_P5_D06	0.308523099213	red	1	4.2715	5.9735
MGH60_P5_D07	NA	black	0	0	6.3753
MGH60_P5_D08	-0.0164072724931	red	1	1.2412	5.9523
MGH60_P5_D09	-1.46147357219	black	0	3.5769	4.506
MGH60_P5_D10	-0.3010766279	red	1	0.43936	6.3578
MGH60_P5_D11	NA	black	0	0	6.3323
MGH60_P5_D12	0.148329974717	red	1	2.5231	6.0286
MGH60_P5_E01	NA	black	0	0	5.9079
MGH60_P5_E02	NA	black	0	0	5.855
MGH60_P5_E03	NA	black	0	0	5.4827
MGH60_P5_E04	NA	black	0	0	5.6508
MGH60_P5_E05	0.319308492637	red	1	1.1243	3.8248
MGH60_P5_E06	0.127761885176	red	1	3.8486	5.8712
MGH60_P5_E07	NA	black	0	0	6.7372
MGH60_P5_E08	NA	black	0	0	5.8143
MGH60_P5_E09	NA	black	0	0	6.7602
MGH60_P5_E10	-0.466363750632	red	1	0.95457	7.6728
MGH60_P5_E11	-0.0319812141756	red	1	0.87578	5.8928
MGH60_P5_E12	-0.29458104729	red	1	1.9172	4.6623
MGH60_P5_F01	-0.416171554275	red	1	0.87971	7.2294
MGH60_P5_F02	4.49223081662	black	0	4.614	8.3917
MGH60_P5_F03	-0.143906222384	red	1	1.2284	7.2083
MGH60_P5_F04	NA	black	0	0	4.8389
MGH60_P5_F05	0.538797571184	red	1	4.3253	6.1175
MGH60_P5_F06	NA	black	0	0	6.4076
MGH60_P5_F07	-0.0330648970025	red	1	1.3646	6.9468
MGH60_P5_F08	NA	black	0	0	5.6969
MGH60_P5_F09	NA	black	0	0	4.7366
MGH60_P5_F11	0.0319617936801	red	1	0.99567	5.6433
MGH60_P5_F12	0.597994370541	red	1	0.13093	4.924
MGH60_P5_G01	-0.379160393477	red	1	0.32539	6.4318
MGH60_P5_G02	NA	black	0	0	6.1198
MGH60_P5_G03	NA	black	0	0	5.8567
MGH60_P5_G04	-0.0119866348778	red	1	1.4038	8.0824
MGH60_P5_G05	NA	black	0	0	5.6842
MGH60_P5_G06	1.12708383479	green3	2	2.6166	7.5279
MGH60_P5_G07	NA	black	0	0	4.3938
MGH60_P5_G08	-0.788645560996	red	1	0.45733	7.3191
MGH60_P5_G09	NA	black	0	0	6.423
MGH60_P5_G10	NA	black	0	0	6.2226
MGH60_P5_G11	-0.173096916764	red	1	0.53605	6.1497
MGH60_P5_G12	-0.814232505827	red	1	0.14012	6.9751
MGH60_P5_H01	-1.04235461789	red	1	0.25338	7.4586
MGH60_P5_H02	0.571188232945	red	1	4.0118	6.1837
MGH60_P5_H03	-0.182441394573	red	1	0.54399	6.1729
MGH60_P5_H04	NA	black	0	0	5.4416
MGH60_P5_H05	-0.338596082429	red	1	0.29278	6.3459
MGH60_P5_H06	NA	black	0	0	4.4352
MGH60_P5_H07	NA	black	0	0	5.8882
MGH60_P5_H08	NA	black	0	0	6.159
MGH60_P5_H09	NA	black	0	0	7.5803
MGH60_P5_H10	NA	black	0	0	4.2772
MGH60_P5_H11	0.00365108547717	red	1	1.825	5.797
MGH60_P5_H12	-0.106523729374	red	1	0.54794	6.0122
MGH60_P6_A01	0.66133427705	red	1	2.8001	6.6695
MGH60_P6_A02	-0.126014986992	red	1	3.5182	5.662
MGH60_P6_A03	-0.400195772064	red	1	0.32193	6.4656
MGH60_P6_A04	NA	black	0	0	5.4595
MGH60_P6_A05	-0.0468026332385	red	1	0.71545	5.9077
MGH60_P6_A06	NA	black	0	0	6.6314
MGH60_P6_A07	0.675840171728	red	1	0.77568	3.8524
MGH60_P6_A08	-0.394645392602	red	1	0.22527	6.4021
MGH60_P6_A09	NA	black	0	0	4.7888
MGH60_P6_A10	-3.9570462782	black	0	3.631	2.4098
MGH60_P6_A11	-0.596721459012	red	1	0.48852	6.983
MGH60_P6_A12	0.319817358909	red	1	4.6929	5.9525
MGH60_P6_B01	NA	black	0	0	7.2825
MGH60_P6_B03	0.0102688397135	red	1	1.129	5.7172
MGH60_P6_B04	NA	black	0	0	6.1875
MGH60_P6_B05	NA	black	0	0	5.4711
MGH60_P6_B06	NA	black	0	0	6.9535
MGH60_P6_B07	NA	black	0	0	7.5371
MGH60_P6_B08	-0.237979365285	red	1	0.93282	6.6972
MGH60_P6_B09	NA	black	0	0	6.9726
MGH60_P6_B10	NA	black	0	0	7.2473
MGH60_P6_B11	NA	black	0	0	6.6669
MGH60_P6_B12	1.49807648798	black	0	0.15963	3.5845
MGH60_P6_C02	NA	black	0	0	6.1464
MGH60_P6_C03	NA	black	0	0	5.2072
MGH60_P6_C05	NA	black	0	0	5.7557
MGH60_P6_C06	NA	black	0	0	6.1159
MGH60_P6_C07	2.23285275946	black	0	3.6318	7.6537
MGH60_P6_C08	NA	black	0	0	7.1703
MGH60_P6_C09	0.634274396134	red	1	0.79743	3.9081
MGH60_P6_C10	NA	black	0	0	7.919
MGH60_P6_C11	-0.258256207438	red	1	0.33685	6.23
MGH60_P6_D01	NA	black	0	0	5.1512
MGH60_P6_D03	0.00649480841101	red	1	1.3984	5.2963
MGH60_P6_D04	1.27898224137	red	1	3.4187	6.9669
MGH60_P6_D05	NA	black	0	0	6.4209
MGH60_P6_D06	NA	black	0	0	5.3529
MGH60_P6_D07	0.474879281499	red	1	2.3205	6.7599
MGH60_P6_D08	-0.731891613197	red	1	0.29514	7.002
MGH60_P6_D09	0.0819051965769	red	1	1.2768	4.7533
MGH60_P6_D11	NA	black	0	0	5.8233
MGH60_P6_D12	0.0399732216075	red	1	0.37407	5.7141
MGH60_P6_E01	0.419701785326	red	1	0.9396	4.1781
MGH60_P6_E02	NA	black	0	0	3.9291
MGH60_P6_E03	-0.623692881502	red	1	3.2885	5.151
MGH60_P6_E04	-0.359475833968	red	1	0.69688	6.7133
MGH60_P6_E05	NA	black	0	0	6.2516
MGH60_P6_E06	-0.723328950087	red	1	0.40817	7.1226
MGH60_P6_E07	-0.534501320708	red	1	0.45838	6.8238
MGH60_P6_E08	NA	black	0	0	5.9887
MGH60_P6_E09	NA	black	0	0	5.5962
MGH60_P6_E10	NA	black	0	0	5.4514
MGH60_P6_E11	NA	black	0	0	6.1211
MGH60_P6_E12	0.784692691166	red	1	2.7268	6.895
MGH60_P6_F02	0.357849901775	red	1	0.49057	5.07
MGH60_P6_F03	NA	black	0	0	7.2806
MGH60_P6_F04	-0.00926354557707	red	1	1.5221	5.6082
MGH60_P6_F05	1.54612833866	black	0	0.83107	1.0243
MGH60_P6_F06	1.10289825527	green3	2	2.7194	7.3556
MGH60_P6_F07	NA	black	0	2.4995	0
MGH60_P6_F08	NA	black	0	0	6.7115
MGH60_P6_F09	0.660397542403	red	1	0.24853	4.739
MGH60_P6_F10	-0.0165838803761	red	1	0.31499	5.8134
MGH60_P6_F11	0.678458111226	red	1	0.77737	3.84
MGH60_P6_F12	NA	black	0	0	7.9956
MGH60_P6_G01	0.00286145982046	red	1	1.2449	5.752
MGH60_P6_G02	0.115393766375	red	1	1.742	6.4472
MGH60_P6_G03	0.155082342248	red	1	0.49467	5.4732
MGH60_P6_G04	NA	black	0	0	7.0738
MGH60_P6_G05	NA	black	0	0	3.7485
MGH60_P6_G06	NA	black	0	0	7.5266
MGH60_P6_G07	0.484412524725	red	1	0.87657	4.1432
MGH60_P6_G08	-0.135562975374	red	1	0.86235	6.2368
MGH60_P6_G10	-0.0708422026586	red	1	0.83915	6.0107
MGH60_P6_G11	-0.752234713218	red	1	0.5955	7.4955
MGH60_P6_G12	NA	black	0	0	7.7827
MGH60_P6_H01	0.585610325537	red	1	4.5881	6.1155
MGH60_P6_H02	NA	black	0	0	5.2473
MGH60_P6_H03	-0.0265755172529	red	1	1.5602	5.4201
MGH60_P6_H04	0.784402139034	red	1	4.4057	6.2614
MGH60_P6_H06	NA	black	0	0	6.4755
MGH60_P6_H07	-0.96261580799	red	1	3.6496	4.9665
MGH60_P6_H08	0.602759095744	red	1	2.4375	6.8804
MGH60_P6_H09	NA	black	0	0	4.5611
MGH60_P6_H10	-0.166489725654	red	1	0.2558	6.0522
MGH60_P6_H11	NA	black	0	0	1.8536
MGH60_P6_H12	-0.154745689063	red	1	0.94711	6.3941
MGH60_P7_A01	NA	black	0	0	6.3413
MGH60_P7_A02	NA	black	0	0	8.4307
MGH60_P7_A03	-0.23349014149	red	1	0.39177	6.2086
MGH60_P7_A04	-0.438399093647	red	1	0.39067	6.5804
MGH60_P7_A05	NA	black	0	0	7.349
MGH60_P7_A06	NA	black	0	0	5.2017
MGH60_P7_A07	-0.683707112902	red	1	0.81967	7.9297
MGH60_P7_A08	-0.100726675732	red	1	1.3414	8.4337
MGH60_P7_A09	-1.20439532234	red	1	3.7023	4.7866
MGH60_P7_A10	-0.131111435973	red	1	4.0258	5.6784
MGH60_P7_A11	-0.731007868982	red	1	0.44573	7.1893
MGH60_P7_A12	1.55470177682	black	0	0.41468	2.9317
MGH60_P7_B02	NA	black	0	0	4.8142
MGH60_P7_B03	-0.71954680725	red	1	0.3115	6.9991
MGH60_P7_B04	NA	black	0	0	6.5209
MGH60_P7_B05	0.057468076301	red	1	0.88127	5.5854
MGH60_P7_B06	0.310713081997	red	1	1.0642	4.1866
MGH60_P7_B07	0.0580309363696	red	1	0.88675	5.5814
MGH60_P7_B08	-0.179438951895	red	1	1.069	6.7409
MGH60_P7_B09	0.707234015659	red	1	0.10969	4.7834
MGH60_P7_B10	2.21416382667	black	0	4.1541	7.2816
MGH60_P7_B11	0.256159012643	red	1	2.1786	6.4081
MGH60_P7_B12	NA	black	0	0	5.8251
MGH60_P7_C01	1.23844696426	red	1	0.28451	3.7662
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	-0.0266650867718	red	1	0.93734	5.886
MGH60_P7_C04	NA	black	0	0	7.0607
MGH60_P7_C05	1.41580139055	black	0	3.0426	7.3997
MGH60_P7_C06	0.0497802902984	red	1	1.9073	5.9707
MGH60_P7_C07	NA	black	0	0	4.7342
MGH60_P7_C08	0.413142424446	red	1	0.55189	4.9019
MGH60_P7_C09	0.869739039715	red	1	3.6927	6.4873
MGH60_P7_C10	-0.198557764782	red	1	0.70752	6.3039
MGH60_P7_C11	0.522049701922	red	1	0.69153	4.459
MGH60_P7_C12	-0.448447605341	red	1	0.23879	6.4943
MGH60_P7_D01	0.118600045042	red	1	0.99349	5.2687
MGH60_P7_D02	-5.86854179566	black	0	4.2828	1.9184
MGH60_P7_D03	-0.804488721276	red	1	0.40381	7.2671
MGH60_P7_D04	0.877933122711	red	1	2.2085	7.8413
MGH60_P7_D05	0.117899642609	red	1	1.6276	6.8295
MGH60_P7_D06	NA	black	0	0	7.0985
MGH60_P7_D08	NA	black	0	0.52005	0
MGH60_P7_D09	-0.062467611496	red	1	2.7137	5.6868
MGH60_P7_D10	NA	black	0	0	6.6387
MGH60_P7_D11	NA	black	0	0	7.1784
MGH60_P7_D12	2.7134807543	black	0	0.46989	0.55287
MGH60_P7_E01	NA	black	0	2.606	0
MGH60_P7_E02	-0.446540513627	red	1	0.74502	7.0228
MGH60_P7_E03	NA	black	0	0	5.3731
MGH60_P7_E04	-0.0237237246668	red	1	1.3185	6.2173
MGH60_P7_E05	NA	black	0	0	6.714
MGH60_P7_E06	NA	black	0	0	6.0169
MGH60_P7_E07	-0.00194988931556	red	1	2.1884	5.7741
MGH60_P7_E08	-0.212000432283	red	1	1.8078	4.7466
MGH60_P7_E09	NA	black	0	0	4.89
MGH60_P7_E11	NA	black	0	0	7.7135
MGH60_P7_E12	1.85911464955	black	0	0.44361	2.2795
MGH60_P7_F01	NA	black	0	0	7.0322
MGH60_P7_F03	NA	black	0	0	6.484
MGH60_P7_F04	NA	black	0	0	6.6325
MGH60_P7_F05	-0.122566377384	red	1	1.0172	6.3509
MGH60_P7_F06	-0.517383130641	red	1	0.86394	7.5334
MGH60_P7_F07	-0.358935657207	red	1	0.57628	6.579
MGH60_P7_F08	-0.0165012779196	red	1	2.0507	5.7304
MGH60_P7_F10	-8.92201460808e-05	red	1	1.4201	5.9781
MGH60_P7_F11	0.161329416345	red	1	0.75617	5.3329
MGH60_P7_F12	NA	black	0	0	6.495
MGH60_P7_G01	-0.126309633024	red	1	1.0496	6.4198
MGH60_P7_G02	0.167390990289	red	1	0.40272	5.4791
MGH60_P7_G03	-0.352143749108	red	1	0.33113	6.3888
MGH60_P7_G04	NA	black	0	0	6.6684
MGH60_P7_G05	NA	black	0	0	7.9775
MGH60_P7_G06	0.626429718521	red	1	0.24245	4.7978
MGH60_P7_G07	NA	black	0	0	6.7502
MGH60_P7_G08	-0.605676659977	red	1	0.28806	6.7852
MGH60_P7_G09	0.259111320246	red	1	1.0412	4.5273
MGH60_P7_G10	-0.645823173515	red	1	0.26424	6.8297
MGH60_P7_G11	-1.37757507199	black	0	0.18269	7.873
MGH60_P7_G12	0.311731278033	red	1	0.19283	5.3134
MGH60_P7_H01	NA	black	0	0	6.4485
MGH60_P7_H02	NA	black	0	0	7.1894
MGH60_P7_H03	0.334784819796	red	1	0.35952	5.1986
MGH60_P7_H04	NA	black	0	0	4.585
MGH60_P7_H05	0.161302681202	red	1	0.53804	5.4447
MGH60_P7_H06	NA	black	0	0	6.639
MGH60_P7_H07	2.68069007985	black	0	4.9166	7.1997
MGH60_P7_H08	NA	black	0	0	5.8668
MGH60_P7_H09	-0.314141212081	red	1	0.84318	6.8027
MGH60_P7_H10	-0.0818767404106	red	1	1.0342	6.1784
MGH60_P7_H11	NA	black	0	0	6.0146
MGH60_P7_H12	-0.484970122165	red	1	2.2937	4.7369
MGH60_P3_A01	NA	black	0	0	6.2779
MGH60_P3_A02	-1.75280387561	black	0	4.0313	4.5166
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	7.1581
MGH60_P3_A07	NA	black	0	0	6.4328
MGH60_P3_A08	-0.0714040501677	red	1	1.0587	6.151
MGH60_P3_A09	0.0453140698161	red	1	0.86156	5.6328
MGH60_P3_A10	-0.303136057213	red	1	0.69421	6.5642
MGH60_P3_A11	NA	black	0	0	5.8916
MGH60_P3_A12	NA	black	0	0	3.6738
MGH60_P3_B01	NA	black	0	0	6.1872
MGH60_P3_B04	NA	black	0	0	4.2108
MGH60_P3_B06	NA	black	0	0	8.6039
MGH60_P3_B07	1.69440684413	black	0	3.7281	7.1415
MGH60_P3_B10	NA	black	0	0	7.1621
MGH60_P3_B11	NA	black	0	0	7.9737
MGH60_P3_B12	0.125399603848	red	1	1.7437	6.5008
MGH60_P3_C03	NA	black	0	0	5.9578
MGH60_P3_C04	-0.0933833061712	red	1	2.1127	5.5268
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	7.8973
MGH60_P3_C09	NA	black	0	0	6.3802
MGH60_P3_D01	0.417760721722	red	1	3.513	6.1466
MGH60_P3_D03	NA	black	0	0	6.6059
MGH60_P3_D04	NA	black	0	1.3679	0
MGH60_P3_D07	NA	black	0	0	7.0705
MGH60_P3_D08	-0.59751831197	red	1	3.1182	5.1177
MGH60_P3_D09	NA	black	0	0	7.8053
MGH60_P3_D10	-0.0255176753216	red	1	1.5675	5.4522
MGH60_P3_D11	NA	black	0	0	6.1623
MGH60_P3_E02	NA	black	0	0	5.7655
MGH60_P3_E03	NA	black	0	0	4.3775
MGH60_P3_E04	NA	black	0	0	5.6534
MGH60_P3_E06	NA	black	0	0	6.2384
MGH60_P3_E07	NA	black	0	0	6.3457
MGH60_P3_E08	NA	black	0	0	3.2059
MGH60_P3_E09	NA	black	0	0	5.1948
MGH60_P3_E10	NA	black	0	0	6.8029
MGH60_P3_E11	NA	black	0	0	5.5787
MGH60_P3_E12	-0.0616100012343	red	1	0.83835	5.9808
MGH60_P3_F01	NA	black	0	0	4.3823
MGH60_P3_F02	NA	black	0	0	6.1612
MGH60_P3_F03	0.910738525343	red	1	0.5008	3.9526
MGH60_P3_F04	NA	black	0	0	7.1357
MGH60_P3_F06	NA	black	0	0	6.9415
MGH60_P3_F07	NA	black	0	0	6.273
MGH60_P3_F08	NA	black	0	0	6.9358
MGH60_P3_F09	0.0952631636821	red	1	2.9727	5.8906
MGH60_P3_F10	-0.0891231094519	red	1	2.3665	5.6022
MGH60_P3_F11	-0.191316559285	red	1	2.0847	5.2396
MGH60_P3_F12	NA	black	0	0	5.9502
MGH60_P3_G02	NA	black	0	0	4.8277
MGH60_P3_G04	NA	black	0	0	4.5122
MGH60_P3_G05	-0.790883272629	red	1	2.9555	4.8122
MGH60_P3_G06	NA	black	0	0	5.7254
MGH60_P3_G07	NA	black	0	0	6.9222
MGH60_P3_G08	NA	black	0	0	6.5465
MGH60_P3_G10	-0.258754829708	red	1	2.664	5.3883
MGH60_P3_G11	1.69740837659	black	0	4.177	6.92
MGH60_P3_H02	NA	black	0	0	6.8339
MGH60_P3_H03	0.0665025641382	red	1	1.7355	6.1738
MGH60_P3_H04	0.27224814789	red	1	1.6803	7.6941
MGH60_P3_H06	NA	black	0	0	4.5775
MGH60_P3_H07	0.00649182299453	red	1	1.542	5.8814
MGH60_P3_H08	NA	black	0	0	6.6373
MGH60_P3_H09	NA	black	0	0	6.0958
MGH60_P3_H10	NA	black	0	0	4.8546
MGH60_P3_H11	NA	black	0	0	6.9762
MGH60_P3_H12	NA	black	0	0	6.0447
97_P3_G07	-0.358423551721	red	1	0.40817	6.4462
97_P3_G10	NA	black	0	0	5.9424
97_P3_H02	-0.038612341533	red	1	0.86076	5.912
97_P3_A07	0.0669871030391	red	1	1.326	4.5332
97_P3_C03	-0.0429853035238	red	1	3.2432	5.7311
97_P3_H09	-0.0815716052886	red	1	0.97526	6.1248
97_P3_H12	0.350693137287	red	1	1.0222	4.1684
97_P3_H08	NA	black	0	0	6.3527
97_P3_E02	-0.0249225962579	red	1	1.7128	5.6206
97_P3_E07	0.0212417290149	red	1	0.54794	5.7393
97_P3_C07	-0.0463790303089	red	1	1.5748	5.2088
97_P3_E04	1.16513068543	green3	2	0.4351	3.5985
97_P3_C04	NA	black	0	0	4.9048
97_P3_F10	-0.954281682054	red	1	0.40926	7.5545
97_P3_F03	NA	black	0	0.43829	0
97_P3_A09	NA	black	0	0	5.9833
97_P3_G04	NA	black	0	0	6.5363
97_P3_E09	0.3257825068	red	1	0.4957	5.1303
97_P3_B08	NA	black	0	0	5.0151
97_P3_B12	NA	black	0	0	3.7192
97_P3_E05	-0.898852376788	red	1	2.6624	4.4206
97_P3_D03	-0.0425878157106	red	1	0.53007	5.8738
97_P3_D11	NA	black	0	0	5.0212
97_P3_H11	-0.947399927589	red	1	2.1177	3.2055
97_P3_C10	NA	black	0	0	6.303
97_P3_G08	NA	black	0	0	3.1003
97_P3_F06	NA	black	0	0	5.8503
97_P3_C01	-0.406750717758	red	1	0.14012	6.379
97_P3_A04	0.287109508834	red	1	0.60692	5.1291
97_P3_C09	0.27764521935	red	1	0.39397	5.2822
97_P3_D10	-0.270930556137	red	1	0.73639	6.5241
97_P3_H07	0.744751236369	red	1	3.9919	6.3128
97_P3_E01	NA	black	0	0	5.5904
97_P3_E03	-0.297475519755	red	1	1.8711	4.5334
97_P3_B10	0.547010469903	red	1	0.29866	4.8796
97_P3_F05	NA	black	0	0	6.2035
97_P3_G12	-0.328748661202	red	1	3.4406	5.4705
97_P3_B04	-0.871457574746	red	1	2.2038	3.6802
97_P3_B02	-1.29177383422	red	1	2.4497	3.414
97_P3_B07	NA	black	0	0	4.2833
97_P3_G02	-0.641844236021	red	1	2.971	5.002
97_P3_G11	NA	black	0	0	6.4563
97_P3_F11	NA	black	0	0	4.0914
97_P3_H03	-0.488101711419	red	1	0.15575	6.5066
97_P3_C02	NA	black	0	0	4.7718
97_P3_G06	-2.24963832132	black	0	3.2988	3.5286
97_P3_B01	NA	black	0	0	5.843
97_P3_B05	-1.85978074862	black	0	3.405	4.0192
97_P3_E10	0.00341738969502	red	1	1.4521	5.9858
97_P3_G01	NA	black	0	0	5.7905
97_P3_A08	0.285776896886	red	1	0.75189	4.9915
97_P3_A03	NA	black	0	0	4.7823
97_P3_B03	-0.722646866786	red	1	2.7769	4.7796
97_P3_D01	0.274649055481	red	1	2.7864	6.1517
97_P3_G03	0.279699456261	red	1	2.7229	6.1774
97_P3_E11	NA	black	0	0	5.3339
97_P3_D04	NA	black	0	0	5.2455
97_P3_A11	0.664065636013	red	1	4.7359	6.1438
97_P3_C12	-0.0567958231188	red	1	1.7004	5.3988
97_P3_D02	-0.0305287238741	red	1	1.9542	5.6727
97_P3_E08	-0.56153245684	red	1	3.0924	5.1479
97_P3_D05	NA	black	0	0	3.4166
97_P3_D12	-0.21141444779	red	1	2.0444	5.144
97_P3_D09	-0.441806402983	red	1	2.2271	4.7511
97_P3_F01	0.249792528109	red	1	1.8036	6.9864
97_P3_F07	NA	black	0	0	4.7594
97_P3_B11	-0.105467168691	red	1	0.40272	5.9783
97_P3_H05	-0.021469464212	red	1	0.29631	5.8211
97_P3_F12	0.878215771734	red	1	0.36177	4.2475
97_P3_F04	0.165697890568	red	1	2.6292	6.033
97_P3_C11	NA	black	0	0	4.5239
97_P3_F08	NA	black	0	0	4.9414
97_P3_C05	-0.300244226294	red	1	0.48749	6.3856
97_P3_F09	-0.137316436219	red	1	0.71721	6.1482
97_P3_G05	NA	black	0	0	5.4992
97_P3_A10	NA	black	0	0	5.4992
97_P3_A05	0.0547778139683	red	1	0.79577	5.6207
97_P3_C06	0.00258576530898	red	1	1.3414	5.7219
97_P3_F02	-0.201851190059	red	1	0.44255	6.17
97_P3_D07	-1.86132672333	black	0	3.9002	4.3684
97_P3_C08	-0.262754582508	red	1	2.5895	5.3573
97_P3_A01	-0.120517644083	red	1	0.53107	6.0373
97_P3_H04	NA	black	0	0	6.1628
97_P3_D08	-0.710197734339	red	1	3.3734	5.095
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	5.672
97_P3_A02	0.254286704642	red	1	0.97673	4.7261
97_P3_B06	0.0559394521368	red	1	1.7198	6.1289
