Cell_name	Zvalue	Color	Cluster	EGR1	LDLR
MGH54_P12_H07	-0.241288169675	red	1	7.0612	0.73812
MGH54_P12_H09	1.02572817457	red	1	0.22897	0.7966
MGH54_P12_H10	-0.145969384884	red	1	6.5968	0.73985
MGH54_P12_H11	-0.302820141087	red	1	8.1271	1.0065
MGH54_P9_A01	NA	black	0	0	2.6501
MGH54_P9_A02	NA	black	0	0	3.1321
MGH54_P9_A03	-1.2207159089	red	1	4.3141	4.4157
MGH54_P9_A04	NA	black	0	0	0.62947
MGH54_P9_A05	NA	black	0	0	4.499
MGH54_P9_A06	-0.712492963977	red	1	4.0041	2.9428
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0.43403
MGH54_P9_A09	-0.78679628732	red	1	8.7107	0.46258
MGH54_P9_A10	-0.269570924554	red	1	6.7426	0.33113
MGH54_P9_A11	-0.867395271377	red	1	8.7957	0.38847
MGH54_P9_A12	-0.772996469723	red	1	8.4378	0.36961
MGH54_P9_B01	NA	black	0	0	0.91073
MGH54_P9_B02	NA	black	0	8.1837	0
MGH54_P9_B03	NA	black	0	0	0.26903
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	1.21219478269	blue	3	0.40926	0.64339
MGH54_P9_B06	0.658475521026	red	1	2.3285	0.78994
MGH54_P9_B07	NA	black	0	0	0.7277
MGH54_P9_B10	NA	black	0	0	0.91227
MGH54_P9_B11	-0.333031334063	red	1	7.2058	0.56071
MGH54_P9_B12	NA	black	0	1.6295	0
MGH54_P9_C01	-0.411279474101	red	1	7.7015	0.6581
MGH54_P9_C02	0.0630111645794	red	1	5.6241	0.55189
MGH54_P9_C03	-0.440367203891	red	1	7.7377	0.61542
MGH54_P9_C04	-0.152001143237	red	1	7.1459	1.0587
MGH54_P9_C05	NA	black	0	0	4.4517
MGH54_P9_C06	NA	black	0	0	0.32193
MGH54_P9_C07	-0.29656241991	red	1	8.1243	1.0165
MGH54_P9_C08	0.281962045145	red	1	3.765	0.99567
MGH54_P9_C09	NA	black	0	0	0.7137
MGH54_P9_C10	NA	black	0	0	2.7268
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	-0.878455853788	red	1	8.406	0.19661
MGH54_P9_D01	NA	black	0	0	0.26183
MGH54_P9_D03	-0.536691107637	red	1	7.5672	0.30801
MGH54_P9_D04	NA	black	0	1.0779	0
MGH54_P9_D05	1.18696187311	red	1	7.333	4.7569
MGH54_P9_D07	-0.606771385818	red	1	8.7692	0.72159
MGH54_P9_D08	1.70642182266	blue	3	8.3022	4.2705
MGH54_P9_D09	-0.301274293491	red	1	7.1316	0.60027
MGH54_P9_D10	0.830605961319	red	1	7.5991	3.4053
MGH54_P9_D11	0.881682807777	red	1	2.9128	0.36177
MGH54_P9_D12	NA	black	0	10.58	0
MGH54_P9_E01	-0.449399543818	red	1	7.5157	0.47197
MGH54_P9_E02	-0.785492326415	red	1	9.0781	0.58688
MGH54_P9_E03	1.57624660161	blue	3	9.4506	3.233
MGH54_P9_E04	0.404452786921	red	1	8.2986	2.168
MGH54_P9_E05	0.748164853762	red	1	8.3188	2.7093
MGH54_P9_E06	-0.997496343881	red	1	9.6487	0.51602
MGH54_P9_E07	NA	black	0	0	0.35727
MGH54_P9_E08	NA	black	0	0	0.42008
MGH54_P9_E09	0.819492694391	red	1	3.3649	0.25217
MGH54_P9_E10	0.115660084683	red	1	6.1554	3.3172
MGH54_P9_E11	-0.0470314482946	red	1	5.8043	3.2412
MGH54_P9_E12	0.0118238861584	red	1	1.1388	1.4865
MGH54_P9_F01	-0.101856597205	red	1	6.9037	1.1362
MGH54_P9_F02	NA	black	0	0	1.4662
MGH54_P9_F03	NA	black	0	0	5.2893
MGH54_P9_F04	NA	black	0	0	0.62387
MGH54_P9_F05	NA	black	0	0	0.41792
MGH54_P9_F06	-0.627541637007	red	1	10.01	0.94785
MGH54_P9_F07	NA	black	0	0	0.32308
MGH54_P9_F08	0.0511092543045	red	1	6.5812	1.8003
MGH54_P9_F09	NA	black	0	0	0.95308
MGH54_P9_F10	NA	black	0	0	2.1976
MGH54_P9_F11	NA	black	0	0	0.24489
MGH54_P9_F12	NA	black	0	6.5485	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0.56169
MGH54_P9_G03	NA	black	0	0	0.7476
MGH54_P9_G04	NA	black	0	0	0.63506
MGH54_P9_G05	-0.135701870693	red	1	5.3433	2.4478
MGH54_P9_G06	2.34001837992	black	0	9.7635	3.8604
MGH54_P9_G07	0.0102942988562	red	1	5.3143	1.4431
MGH54_P9_G08	-2.278517661	black	0	3.2972	4.8245
MGH54_P9_G09	-0.785854043518	red	1	9.3647	0.66448
MGH54_P9_G10	-1.00617701034	red	1	9.1466	0.34937
MGH54_P9_G12	0.655705832534	red	1	3.5798	0.41034
MGH54_P9_H01	NA	black	0	0	1.6102
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.308389401071	red	1	7.7135	0.87735
MGH54_P9_H04	1.50729440273	blue	3	0.51904	0.41468
MGH54_P9_H05	0.177497596942	red	1	5.1485	0.57628
MGH54_P9_H06	NA	black	0	0	0.55778
MGH54_P9_H07	NA	black	0	0	2.1651
MGH54_P9_H08	NA	black	0	0	0.46048
MGH54_P9_H09	-0.42957450795	red	1	7.6552	0.59646
MGH54_P9_H10	-0.282410093256	red	1	9.6553	1.2418
MGH54_P9_H11	0.886999669204	red	1	2.5838	0.46884
MGH54_P9_H12	-0.366192050605	red	1	8.6442	1.0172
MGH54_P2_A05	1.67414626215	blue	3	9.7982	3.1782
MGH54_P2_A06	0.536965532478	red	1	7.6115	2.724
MGH54_P2_A10	-0.767929913114	red	1	8.2646	0.29396
MGH54_P2_B03	-0.480789132379	red	1	8.4478	0.80735
MGH54_P2_B04	0.0145120305085	red	1	10.025	1.5435
MGH54_P2_B06	-0.429514457747	red	1	8.5868	0.91686
MGH54_P2_B09	NA	black	0	0	0.73292
MGH54_P2_B10	NA	black	0	0	2.971
MGH54_P2_B11	0.77767591195	red	1	3.1999	0.38957
MGH54_P2_C01	-0.742937804008	red	1	7.9608	0.16092
MGH54_P2_C02	-0.712747166402	red	1	8.5128	0.48954
MGH54_P2_C04	1.41964979447	blue	3	0.5656	0.46884
MGH54_P2_C05	1.39752580962	blue	3	0.22157	0.54498
MGH54_P2_C09	-0.742421161839	red	1	8.2214	0.31267
MGH54_P2_C10	0.900790885926	red	1	1.3646	0.73205
MGH54_P2_C11	-0.375839248875	red	1	7.124	0.36849
MGH54_P2_D01	0.118707125579	red	1	6.3796	2.4618
MGH54_P2_D02	-0.426378318159	red	1	8.4955	0.89995
MGH54_P2_D03	-0.247402605218	red	1	7.2278	0.81721
MGH54_P2_D04	0.305649015259	red	1	4.9296	0.26784
MGH54_P2_E01	-1.0441279683	red	1	9.6969	0.48233
MGH54_P2_E02	0.225488521818	red	1	6.4653	3.0616
MGH54_P2_E03	1.14604335094	red	1	1.8102	0.41792
MGH54_P2_E04	NA	black	0	0	0.22897
MGH54_P2_E05	-0.436677432174	red	1	5.1817	3.7916
MGH54_P2_E08	NA	black	0	0	4.0394
MGH54_P2_E11	NA	black	0	10.477	0
MGH54_P2_E12	-0.509578366324	red	1	7.5439	0.35276
MGH54_P2_F05	NA	black	0	0.20289	0
MGH54_P2_F06	-0.374543475517	red	1	9.5191	1.1336
MGH54_P2_F08	NA	black	0	0	0.30918
MGH54_P2_F10	NA	black	0	0	0.59741
MGH54_P2_F12	1.02600392189	red	1	2.2708	0.40926
MGH54_P2_G02	-0.771461910285	red	1	9.2487	0.65076
MGH54_P2_G06	NA	black	0	0	0.23511
MGH54_P2_G07	-0.856176966811	red	1	9.2792	0.56365
MGH54_P2_G08	NA	black	0	0	0.15316
MGH54_P2_G11	-0.251553781746	red	1	9.2893	1.2443
MGH54_P2_G12	0.196167835427	red	1	5.2354	0.33228
MGH54_P2_H02	0.456657773734	red	1	4.2023	0.46153
MGH54_P2_H08	-0.377072434293	red	1	7.8695	0.7966
MGH54_P2_H09	-0.740376424354	red	1	8.1993	0.30451
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.88127
MGH54_P5_A03	NA	black	0	0	2.9432
MGH54_P5_A04	NA	black	0	0	4.9615
MGH54_P5_A05	0.280106517422	red	1	5.0742	0.1635
MGH54_P5_A06	NA	black	0	0	0.1137
MGH54_P5_A07	-0.267084036519	red	1	7.4995	0.88908
MGH54_P5_A08	NA	black	0	0	0.99349
MGH54_P5_A09	NA	black	0	0	3.3262
MGH54_P5_A10	NA	black	0	2.1728	0
MGH54_P5_A11	-0.0180651782365	red	1	5.9383	0.44255
MGH54_P5_A12	-0.0236326589857	red	1	6.0206	0.87499
MGH54_P5_B02	-0.566810455253	red	1	8.0426	0.52105
MGH54_P5_B03	-1.74627345291	red	1	2.5271	3.4785
MGH54_P5_B04	NA	black	0	7.7903	0
MGH54_P5_B05	-0.284537182654	red	1	6.9696	0.52306
MGH54_P5_B06	NA	black	0	0	0.26664
MGH54_P5_B07	NA	black	0	0	0.26664
MGH54_P5_B08	0.507409801066	red	1	7.3538	2.8602
MGH54_P5_B09	-0.365164949725	red	1	7.5986	0.70841
MGH54_P5_B10	-0.791622847752	red	1	8.9476	0.53903
MGH54_P5_B11	-0.931385078254	red	1	9.1582	0.44042
MGH54_P5_B12	-0.363726457394	red	1	6.8908	0.15316
MGH54_P5_C01	0.0537325113557	red	1	6.0614	2.8166
MGH54_P5_C02	NA	black	0	0	0.301
MGH54_P5_C03	-0.858295753861	red	1	8.7101	0.36625
MGH54_P5_C04	NA	black	0	8.1271	0
MGH54_P5_C05	0.307683328247	red	1	9.3204	1.8711
MGH54_P5_C06	-0.133769155555	red	1	6.6797	0.87735
MGH54_P5_C07	NA	black	0	0	0.26063
MGH54_P5_C08	0.0019061485597	red	1	5.8679	0.83269
MGH54_P5_C09	NA	black	0	6.6952	0
MGH54_P5_C10	-0.155817967286	red	1	6.6689	0.76299
MGH54_P5_C11	-2.47533415527	black	0	1.9986	3.9207
MGH54_P5_C12	1.64989931128	blue	3	7.8853	4.7523
MGH54_P5_D01	NA	black	0	8.6612	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	-0.149413584903	red	1	7.1434	1.0656
MGH54_P5_D05	1.87555260965	black	0	0.2916	0.20414
MGH54_P5_D06	NA	black	0	0.32654	0
MGH54_P5_D08	NA	black	0	0	1.2104
MGH54_P5_D09	1.35795508995	blue	3	0.98039	0.43189
MGH54_P5_D10	NA	black	0	10.402	0
MGH54_P5_D11	0.100583735542	red	1	5.5455	0.33457
MGH54_P5_D12	NA	black	0	0	0.15445
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	-0.766452392404	red	1	9.1755	0.63691
MGH54_P5_E03	NA	black	0	8.777	0
MGH54_P5_E04	NA	black	0	7.8741	0
MGH54_P5_E05	NA	black	0	0	0.13881
MGH54_P5_E06	-0.868368840816	red	1	9.017	0.4678
MGH54_P5_E07	-0.710810214802	red	1	8.3992	0.44573
MGH54_P5_E08	0.491864396646	red	1	4.2434	0.35163
MGH54_P5_E09	0.135613776174	red	1	6.1414	3.8179
MGH54_P5_E10	0.855860206503	red	1	9.0784	2.558
MGH54_P5_E11	NA	black	0	0	0.3115
MGH54_P5_E12	NA	black	0	0	1.9826
MGH54_P5_F01	NA	black	0	0	0.65535
MGH54_P5_F02	NA	black	0	7.3927	0
MGH54_P5_F03	0.39290649397	red	1	4.7149	0.20789
MGH54_P5_F04	-0.764961245176	red	1	8.3629	0.3471
MGH54_P5_F05	-0.363990496972	red	1	6.9928	0.27501
MGH54_P5_F06	NA	black	0	0	2.7723
MGH54_P5_F07	NA	black	0	0	0.29983
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	0.994682632129	red	1	2.5717	0.3471
MGH54_P5_F11	-0.52764973622	red	1	9.4752	0.96569
MGH54_P5_F12	-0.0431005491826	red	1	6.015	0.35502
MGH54_P5_G01	-0.198787824879	red	1	6.9693	0.82049
MGH54_P5_G02	-0.410379537526	red	1	8.0239	0.78994
MGH54_P5_G03	NA	black	0	0.338	0
MGH54_P5_G04	NA	black	0	0	0.85679
MGH54_P5_G05	0.180316970046	red	1	8.1941	1.8229
MGH54_P5_G06	-1.04681573308	red	1	9.043	0.26183
MGH54_P5_G07	NA	black	0	0	1.8969
MGH54_P5_G08	-0.45155972791	red	1	7.2614	0.27501
MGH54_P5_G09	1.8447909817	blue	3	0.48646	0.18015
MGH54_P5_G10	-0.856964258192	red	1	8.2456	0.14143
MGH54_P5_G11	NA	black	0	0	0.38184
MGH54_P5_G12	0.151168630649	red	1	5.3785	0.34028
MGH54_P5_H01	0.396136291859	red	1	3.8716	0.75018
MGH54_P5_H02	1.64685232407	blue	3	0.84639	0.23879
MGH54_P5_H03	NA	black	0	0	0.53007
MGH54_P5_H04	0.195304301703	red	1	7.0517	2.1654
MGH54_P5_H05	1.75327093067	blue	3	0.22033	0.30334
MGH54_P5_H06	0.318957221925	red	1	8.2588	2.0398
MGH54_P5_H07	-0.857184605902	red	1	8.2711	0.15575
MGH54_P5_H08	-0.573631591871	red	1	7.8253	0.39616
MGH54_P5_H09	-0.162537420324	red	1	7.6948	1.1776
MGH54_P5_H10	0.0137576607639	red	1	6.0394	1.8711
MGH54_P5_H11	-0.220724727506	red	1	6.5531	0.2762
MGH54_P5_H12	-0.23355884113	red	1	6.5718	0.24001
MGH54_P13_A02	0.349772474952	red	1	6.7237	3.159
MGH54_P13_A03	NA	black	0	0	0.81558
MGH54_P13_A04	-1.90602655118	black	0	3.7654	4.8835
MGH54_P13_A05	0.139076309835	red	1	5.2519	0.65901
MGH54_P13_A06	NA	black	0	0	2.672
MGH54_P13_A07	NA	black	0	0	3.4594
MGH54_P13_A09	1.397044185	blue	3	1.5902	0.24732
MGH54_P13_A10	NA	black	0	6.9947	0
MGH54_P13_A11	NA	black	0	0	0.45943
MGH54_P13_B01	-0.133982574796	red	1	6.5623	0.76723
MGH54_P13_B02	NA	black	0	1.568	0
MGH54_P13_B03	0.149285542567	red	1	5.3063	0.50589
MGH54_P13_B04	NA	black	0	7.9571	0
MGH54_P13_B05	0.189957250008	red	1	6.2403	3.7524
MGH54_P13_B06	0.069449571737	red	1	8.7	1.6196
MGH54_P13_B07	NA	black	0	0	0.33685
MGH54_P13_B08	NA	black	0	0	3.2035
MGH54_P13_B10	NA	black	0	0	0.77905
MGH54_P13_B11	NA	black	0	0	0.42331
MGH54_P13_B12	-0.131972920004	red	1	6.4976	0.70221
MGH54_P13_C01	NA	black	0	4.832	0
MGH54_P13_C02	-0.110773262939	red	1	8.1782	1.338
MGH54_P13_C03	NA	black	0	0	0.99567
MGH54_P13_C04	0.27055484301	red	1	4.809	0.53804
MGH54_P13_C05	-0.487781147252	red	1	8.0934	0.67987
MGH54_P13_C06	-0.26904306206	red	1	8.4853	1.1283
MGH54_P13_C07	0.821036398906	red	1	7.8037	3.1805
MGH54_P13_C09	0.521314923051	red	1	4.3117	0.22774
MGH54_P13_C10	0.644152000703	red	1	7.1653	3.4875
MGH54_P13_C11	-0.209992566695	red	1	6.962	0.77653
MGH54_P13_C12	NA	black	0	0	4.1327
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	1.9310302627	black	0	8.6239	4.2633
MGH54_P13_D03	NA	black	0	0	3.8021
MGH54_P13_D04	NA	black	0	7.7778	0
MGH54_P13_D05	1.78538152117	blue	3	8.2206	4.5034
MGH54_P13_D06	NA	black	0	0	0.47716
MGH54_P13_D07	0.739433498706	red	1	0.93508	0.9222
MGH54_P13_D09	0.0256222631572	red	1	6.6251	1.6503
MGH54_P13_D10	NA	black	0	5.6404	0
MGH54_P13_D11	NA	black	0	0	5.1184
MGH54_P13_D12	0.691080840485	red	1	7.6363	3.051
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	0.221379437111	red	1	8.9537	1.8028
MGH54_P13_E03	0.161917442494	red	1	7.4601	1.9157
MGH54_P13_E04	0.175155054581	red	1	5.3752	0.15704
MGH54_P13_E05	0.0462166084733	red	1	6.0747	2.5263
MGH54_P13_E06	NA	black	0	6.7341	0
MGH54_P13_E07	NA	black	0	4.5379	0
MGH54_P13_E08	NA	black	0	8.3139	0
MGH54_P13_E09	-0.3562264709	red	1	7.9768	0.87184
MGH54_P13_E10	-0.48995191147	red	1	7.9264	0.60692
MGH54_P13_E11	-1.26014626391	red	1	9.8897	0.32769
MGH54_P13_E12	-3.04360919848	black	0	2.1519	4.5925
MGH54_P13_F01	NA	black	0	0	1.103
MGH54_P13_F02	NA	black	0	0	0.10568
MGH54_P13_F03	NA	black	0	0	1.875
MGH54_P13_F04	-0.560553218241	red	1	8.5807	0.73031
MGH54_P13_F05	1.30330231738	blue	3	0.44573	0.57337
MGH54_P13_F06	-0.240361691396	red	1	6.8078	0.53107
MGH54_P13_F07	1.08854688187	red	1	8.4766	3.1473
MGH54_P13_F08	-0.68316560367	red	1	8.0581	0.32539
MGH54_P13_F09	1.6084627995	blue	3	8.7412	3.7055
MGH54_P13_F10	-0.505811750555	red	1	7.7669	0.49774
MGH54_P13_F11	-0.30226232822	red	1	7.0062	0.4957
MGH54_P13_F12	NA	black	0	8.2561	0
MGH54_P13_G01	NA	black	0	0	1.4668
MGH54_P13_G02	-0.421970559903	red	1	7.299	0.38626
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0.76384
MGH54_P13_G06	NA	black	0	0	0.66357
MGH54_P13_G07	-0.190985987961	red	1	7.5315	1.0772
MGH54_P13_G08	1.0778254103	red	1	8.0674	3.4375
MGH54_P13_G09	-0.434344373284	red	1	7.3235	0.37295
MGH54_P13_G10	-0.527355739089	red	1	8.7156	0.81311
MGH54_P13_G11	NA	black	0	0	3.1557
MGH54_P13_G12	NA	black	0	0	0.61353
MGH54_P13_H02	NA	black	0	0	3.5479
MGH54_P13_H03	0.849607544422	red	1	9.5971	2.4084
MGH54_P13_H04	NA	black	0	0	3.1382
MGH54_P13_H05	0.0515043778347	red	1	7.4987	1.6429
MGH54_P13_H06	0.377293792521	red	1	7.7752	2.2907
MGH54_P13_H07	0.285525362525	red	1	5.058	0.16479
MGH54_P13_H08	1.01109028743	red	1	0.60122	0.75958
MGH54_P13_H09	-0.442856456105	red	1	8.5171	0.88127
MGH54_P13_H10	0.469208181853	red	1	4.5372	0.16092
MGH54_P13_H11	NA	black	0	0	0.53903
MGH60_P4_A01	NA	black	0	0	0.52406
MGH60_P4_A02	-0.285844419439	red	1	3.3886	1.9419
MGH60_P4_A03	NA	black	0	0	0.78492
MGH60_P4_A04	0.175184170031	red	1	5.1255	0.6173
MGH60_P4_A05	0.272410038226	red	1	4.5119	0.74502
MGH60_P4_A06	NA	black	0	0	1.119
MGH60_P4_A07	-0.77571950166	red	1	4.8481	4.2796
MGH60_P4_A08	0.274253237892	red	1	6.5137	3.2531
MGH60_P4_A09	-0.781509255037	red	1	4.508	3.6391
MGH60_P4_A10	1.03780819126	red	1	1.8492	0.51096
MGH60_P4_A11	0.376125916846	red	1	6.4369	4.3154
MGH60_P4_A12	0.770323914173	red	1	3.4563	0.28333
MGH60_P4_B01	-2.20340214925	black	0	2.2824	3.8246
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	6.5935	0
MGH60_P4_B04	0.815386338746	red	1	1.1217	0.83915
MGH60_P4_B05	0.00998190820438	red	1	5.8279	0.7433
MGH60_P4_B06	0.320126562743	red	1	1.0257	1.2431
MGH60_P4_B07	-0.1183506123	red	1	5.7497	4.1736
MGH60_P4_B08	-0.201565883969	red	1	6.5966	0.4489
MGH60_P4_B09	-0.29737764715	red	1	7.8542	0.94486
MGH60_P4_B10	-0.0571830983698	red	1	6.2906	0.98185
MGH60_P4_B11	NA	black	0	0	0.35276
MGH60_P4_B12	-0.357959865968	red	1	7.1076	0.40817
MGH60_P4_C01	0.327734480109	red	1	3.6716	0.93734
MGH60_P4_C02	NA	black	0	0	0.70664
MGH60_P4_C03	NA	black	0	7.1463	0
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	0.381218655119	red	1	7.2738	2.5826
MGH60_P4_C06	0.299124993569	red	1	7.5719	2.2041
MGH60_P4_C07	0.269517183903	red	1	4.0736	0.93584
MGH60_P4_C09	NA	black	0	0	0.36401
MGH60_P4_C11	1.80965176337	blue	3	7.8583	5.124
MGH60_P4_C12	-0.0175684307827	red	1	5.673	1.8221
MGH60_P4_D01	-0.100264676792	red	1	5.6286	2.9055
MGH60_P4_D02	-0.44654779547	red	1	7.7558	0.61164
MGH60_P4_D03	0.151931097823	red	1	4.6944	1.0193
MGH60_P4_D04	NA	black	0	6.6429	0
MGH60_P4_D05	-0.471133583635	red	1	8.3656	0.79826
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	8.7825	0
MGH60_P4_D08	-1.35632799992	red	1	1.7945	2.7636
MGH60_P4_D10	-0.129869625145	red	1	7.0191	1.0813
MGH60_P4_D12	0.924335918112	red	1	2.6093	0.41684
MGH60_P4_E01	NA	black	0	0	0.60881
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	0.0499664565687	red	1	5.5315	0.96421
MGH60_P4_E04	-0.37195529	red	1	7.7128	0.74502
MGH60_P4_E05	NA	black	0	0	4.1182
MGH60_P4_E06	0.61456463865	red	1	3.8201	0.35952
MGH60_P4_E07	NA	black	0	3.8161	0
MGH60_P4_E08	NA	black	0	7.6187	0
MGH60_P4_E09	NA	black	0	2.0426	0
MGH60_P4_E11	-0.303837482193	red	1	5.5267	4.4467
MGH60_P4_E12	NA	black	0	0.28096	0
MGH60_P4_F01	NA	black	0	0	0.15186
MGH60_P4_F02	0.759431771932	red	1	7.0036	4.2056
MGH60_P4_F03	0.176956289332	red	1	7.9032	1.8588
MGH60_P4_F04	NA	black	0	0	4.3234
MGH60_P4_F05	0.181579222135	red	1	8.6582	1.7761
MGH60_P4_F06	-0.415150697724	red	1	8.7192	0.96495
MGH60_P4_F07	-0.0125617020854	red	1	5.9301	0.6248
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	-3.85932350296	black	0	0.30685	4.1299
MGH60_P4_F10	NA	black	0	0	0.21164
MGH60_P4_F11	NA	black	0	4.2297	0
MGH60_P4_F12	-0.0324092249391	red	1	5.9894	0.44148
MGH60_P4_G01	-2.39517369582	black	0	0.67356	3.2481
MGH60_P4_G02	0.118797958465	red	1	5.439	0.46676
MGH60_P4_G03	0.558679426422	red	1	3.4236	0.63227
MGH60_P4_G04	-1.81566214524	red	1	2.9725	3.8666
MGH60_P4_G05	0.0520348703071	red	1	5.6071	0.77737
MGH60_P4_G06	0.495694865083	red	1	6.5802	4.4079
MGH60_P4_G07	-0.191730207717	red	1	4.8409	2.2063
MGH60_P4_G08	NA	black	0	0	0.68257
MGH60_P4_G09	NA	black	0	0	0.29278
MGH60_P4_G10	0.3945429065	red	1	6.5293	3.9892
MGH60_P4_G11	NA	black	0	2.3907	0
MGH60_P4_G12	0.0949717247981	red	1	6.3486	2.3216
MGH60_P4_H01	-0.283491006494	red	1	5.3485	3.4424
MGH60_P4_H03	-0.0520863092273	red	1	5.7573	2.8734
MGH60_P4_H04	-0.1856841825	red	1	5.1498	2.4607
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0.62387	0
MGH60_P4_H08	0.158318499199	red	1	4.0539	1.1757
MGH60_P4_H09	-0.496441286347	red	1	3.8742	2.4457
MGH60_P4_H10	NA	black	0	0	0.33571
MGH60_P4_H11	NA	black	0	5.3539	0
MGH60_P4_H12	0.133356653932	red	1	4.9224	0.97746
MGH60_P5_A01	-0.966423936839	red	1	4.5953	4.3013
MGH60_P5_A02	NA	black	0	0	1.1237
MGH60_P5_A03	-0.525417363741	red	1	5.1236	4.0437
MGH60_P5_A04	0.0348749695337	red	1	5.2363	1.3057
MGH60_P5_A05	0.522574643423	red	1	7.4999	2.7736
MGH60_P5_A06	0.143381275099	red	1	5.3123	0.53605
MGH60_P5_A07	NA	black	0	0	0.20789
MGH60_P5_A08	0.0178420229653	red	1	5.9456	3.6882
MGH60_P5_A09	1.17871862491	red	1	0.2302	0.69243
MGH60_P5_A10	-0.0847607090567	red	1	6.2067	0.53705
MGH60_P5_A11	0.89409671865	red	1	7.3239	3.9556
MGH60_P5_A12	0.563462305032	red	1	6.984	3.5324
MGH60_P5_B01	-0.156685657169	red	1	6.3448	0.24853
MGH60_P5_B02	-0.243317493126	red	1	6.768	0.47508
MGH60_P5_B03	-1.1239012685	red	1	0.93357	2.3629
MGH60_P5_B04	0.065077348434	red	1	4.9236	1.251
MGH60_P5_B05	0.143195177106	red	1	5.2917	0.5724
MGH60_P5_B06	NA	black	0	0	4.5136
MGH60_P5_B07	0.185637535159	red	1	5.2081	0.44361
MGH60_P5_B08	0.0230114815085	red	1	5.7495	0.83107
MGH60_P5_B09	NA	black	0	0	0.38957
MGH60_P5_B10	NA	black	0	7.4298	0
MGH60_P5_B12	NA	black	0	0	0.72247
MGH60_P5_C01	NA	black	0	7.1061	0
MGH60_P5_C02	0.381178233888	red	1	3.9192	0.76129
MGH60_P5_C03	NA	black	0	0	0.17632
MGH60_P5_C04	0.0646209500028	red	1	4.0733	1.3707
MGH60_P5_C05	1.41843945476	blue	3	1.3127	0.30451
MGH60_P5_C06	0.985016717795	red	1	1.2546	0.67987
MGH60_P5_C07	NA	black	0	3.2813	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	0.365532325878	red	1	7.7008	2.2972
MGH60_P5_C10	NA	black	0	0	0.38957
MGH60_P5_C11	-0.236593592727	red	1	5.2284	2.8534
MGH60_P5_C12	0.0855977824095	red	1	6.4751	2.0807
MGH60_P5_D01	NA	black	0	1.2945	0
MGH60_P5_D02	0.275039839166	red	1	4.7824	0.54597
MGH60_P5_D03	-0.11864103993	red	1	6.2819	0.40381
MGH60_P5_D04	-0.505180746036	red	1	7.6294	0.419
MGH60_P5_D05	NA	black	0	6.5245	0
MGH60_P5_D06	NA	black	0	6.9594	0
MGH60_P5_D07	NA	black	0	0	0.301
MGH60_P5_D08	NA	black	0	0	0.63784
MGH60_P5_D09	-1.07300625881	red	1	3.2731	3.0652
MGH60_P5_D10	0.737142579841	red	1	7.5894	3.2002
MGH60_P5_D11	-0.361913529598	red	1	7.325	0.56365
MGH60_P5_D12	1.35024773265	blue	3	1.4746	0.32077
MGH60_P5_E01	NA	black	0	5.7646	0
MGH60_P5_E02	NA	black	0	5.1662	0
MGH60_P5_E03	0.0145268879504	red	1	5.8292	0.15704
MGH60_P5_E04	NA	black	0	6.9987	0
MGH60_P5_E05	-0.442497744849	red	1	5.1166	3.6384
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	0.682803256273	red	1	7.1569	3.6226
MGH60_P5_E08	NA	black	0	8.8262	0
MGH60_P5_E09	1.14749768538	red	1	0.86552	0.6173
MGH60_P5_E10	-0.117580715567	red	1	6.5361	0.83188
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	0.142714125875	red	1	5.417	0.3115
MGH60_P5_F01	NA	black	0	0	2.6533
MGH60_P5_F02	-0.275246486687	red	1	6.9536	0.54102
MGH60_P5_F03	0.692299026182	red	1	2.6069	0.69064
MGH60_P5_F04	-0.223064022434	red	1	5.4694	3.4469
MGH60_P5_F05	NA	black	0	0	0.51501
MGH60_P5_F06	NA	black	0	2.4502	0
MGH60_P5_F07	-0.17663242168	red	1	6.4199	0.28214
MGH60_P5_F08	NA	black	0	0	3.6252
MGH60_P5_F09	0.140351156795	red	1	5.3085	0.56365
