Cell_name	Zvalue	Color	Cluster	PPARA	STAT3
MGH54_P17_C08	0.258241699357	red	1	0.12035	1.294
MGH54_P17_C09	NA	black	0	0	0
MGH54_P17_C10	NA	black	0	0	0.16479
MGH54_P17_C11	NA	black	0	0.12829	0
MGH54_P17_C12	0.335109787589	red	1	0.060739	1.1884
MGH54_P17_D01	NA	black	0	0.11636	0
MGH54_P17_D02	NA	black	0	0.13619	0
MGH54_P17_D03	NA	black	0	0	1.9184
MGH54_P17_D04	NA	black	0	0.22404	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	3.7638
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	0	0.26664
MGH54_P17_D10	0.477281958033	green3	2	0.14012	0.26063
MGH54_P17_D12	NA	black	0	0	0.27262
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	0.466314168791	green3	2	0.15834	0.16736
MGH54_P17_E04	NA	black	0	0	0.38184
MGH54_P17_E05	NA	black	0	0.12168	0
MGH54_P17_E06	NA	black	0	0	3.9313
MGH54_P17_E07	NA	black	0	0	0.36289
MGH54_P17_E08	NA	black	0	0	4.7397
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	2.3682
MGH54_P17_E11	NA	black	0	0	0.76553
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	0.0232623499929	red	1	0.16479	2.1635
MGH54_P17_F03	NA	black	0	0	0.16993
MGH54_P17_F04	NA	black	0	0.30334	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	0.212487087332	red	1	0.62761	4.302
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0	0.085425
MGH54_P17_F10	NA	black	0	0	3.8839
MGH54_P17_F11	NA	black	0	0	3.2564
MGH54_P17_F12	NA	black	0	0.20289	0
MGH54_P17_G01	NA	black	0	0	0.55582
MGH54_P17_G02	NA	black	0	0	5.2194
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0.12961	0
MGH54_P17_G05	NA	black	0	0	3.6108
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	0	0
MGH54_P17_G08	NA	black	0	0	5.1908
MGH54_P17_G09	NA	black	0	0	4.6251
MGH54_P17_G10	NA	black	0	0	1.0314
MGH54_P17_G11	-2.5705191088	black	0	1.9445	0.36961
MGH54_P17_G12	NA	black	0	0	0.27023
MGH54_P17_H01	0.446990855682	green3	2	0.11103	0.58015
MGH54_P17_H02	NA	black	0	0	0.72509
MGH54_P17_H05	NA	black	0	0	2.4924
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0.19409	0
MGH54_P17_H08	NA	black	0	0	3.251
MGH54_P17_H09	NA	black	0	0	3.5319
MGH54_P17_H10	NA	black	0	0	4.2806
MGH54_P17_H11	NA	black	0	0	0.44784
MGH54_P17_H12	-0.299694224654	red	1	0.31034	4.2428
MGH54_P6_A01	NA	black	0	0	0.33571
MGH54_P6_A02	NA	black	0	0	4.6398
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	0.285781287354	red	1	0.24367	0.44573
MGH54_P6_A05	NA	black	0	0	3.0786
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0.7433	0
MGH54_P6_A08	0.265931294074	red	1	0.2461	0.56852
MGH54_P6_A09	-0.389446524359	red	1	0.12697	3.5809
MGH54_P6_A10	NA	black	0	0	0.52306
MGH54_P6_A11	-0.0478469634026	red	1	0.16864	2.4547
MGH54_P6_A12	-0.256321655959	red	1	0.24732	3.5811
MGH54_P6_B01	NA	black	0	0	0.22157
MGH54_P6_B02	0.0784950775952	red	1	0.5724	3.3675
MGH54_P6_B03	0.250871224981	red	1	0.63784	4.5577
MGH54_P6_B04	-0.526677836603	red	1	1.1859	1.4921
MGH54_P6_B05	0.000389636202206	red	1	0.4844	2.3185
MGH54_P6_B06	-0.507142985838	red	1	0.18142	4.2294
MGH54_P6_B07	NA	black	0	0.10702	0
MGH54_P6_B08	-0.214659832431	red	1	0.23143	3.3148
MGH54_P6_B09	NA	black	0	0	2.5023
MGH54_P6_B10	-0.467562198702	red	1	0.22033	4.3246
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	1.3984	0
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	0.442636812888	green3	2	0.15575	0.30801
MGH54_P6_C03	NA	black	0	0	5.7677
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	-0.20621137223	red	1	0.28924	3.5568
MGH54_P6_C07	-0.173921138189	red	1	0.15963	2.9313
MGH54_P6_C08	0.52852715016	green3	2	0.1137	0.2228
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	3.422
MGH54_P6_C11	-0.722428651274	red	1	0.86869	0.30801
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	0.3471
MGH54_P6_D02	NA	black	0	0	3.6849
MGH54_P6_D03	NA	black	0	0	3.8026
MGH54_P6_D04	NA	black	0	0	0
MGH54_P6_D05	-0.463566553348	red	1	1.7294	1.9815
MGH54_P6_D07	NA	black	0	0.20289	0
MGH54_P6_D08	0.206804612061	red	1	0.16993	1.3573
MGH54_P6_D09	NA	black	0	0.15834	0
MGH54_P6_D10	0.141459942094	red	1	0.24245	1.4399
MGH54_P6_D11	NA	black	0	0	0
MGH54_P6_D12	NA	black	0	0	0.33685
MGH54_P6_E02	NA	black	0	0	2.9021
MGH54_P6_E03	-0.491602044468	red	1	0.72944	0.29396
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	-0.431606267326	red	1	0.15963	3.8538
MGH54_P6_E07	0.70420024752	red	1	0.79494	5.4022
MGH54_P6_E08	NA	black	0	0	0.23634
MGH54_P6_E09	NA	black	0	0	4.9262
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	2.3559	0
MGH54_P6_E12	NA	black	0	1.7727	0
